,7267 JP Equity,7267 JP Equity,7267 JP Equity,7267 JP Equity,7267 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,61.2,61.6,60.0,60.0,63258000.0
1980-01-02,61.2,61.6,60.0,60.0,63258000.0
1980-01-03,61.2,61.6,60.0,60.0,63258000.0
1980-01-04,60.0,60.0,58.0,58.0,8880000.0
1980-01-05,60.0,60.0,58.0,58.0,8880000.0
1980-01-06,60.0,60.0,58.0,58.0,8880000.0
1980-01-07,57.9,58.2,56.1,56.3,12078000.0
1980-01-08,56.1,57.7,56.0,56.6,6684000.0
1980-01-09,57.0,57.5,56.5,56.5,10314000.0
1980-01-10,56.5,56.9,56.0,56.0,10494000.0
1980-01-11,56.9,60.1,56.6,60.1,29874000.0
1980-01-12,56.9,60.1,56.6,60.1,29874000.0
1980-01-13,56.9,60.1,56.6,60.1,29874000.0
1980-01-14,58.7,58.7,56.9,57.4,5382000.0
1980-01-15,58.7,58.7,56.9,57.4,5382000.0
1980-01-16,57.4,57.6,56.2,56.2,4680000.0
1980-01-17,56.0,56.6,55.7,56.5,5136000.0
1980-01-18,56.5,57.5,56.0,57.5,7848000.0
1980-01-19,56.5,57.5,56.0,57.5,7848000.0
1980-01-20,56.5,57.5,56.0,57.5,7848000.0
1980-01-21,57.8,59.4,57.2,57.4,7476000.0
1980-01-22,58.0,58.2,56.0,56.0,6816000.0
1980-01-23,56.2,56.5,55.7,56.2,8118000.0
1980-01-24,56.2,56.5,55.8,55.8,4584000.0
1980-01-25,55.8,56.0,55.2,55.6,7308000.0
1980-01-26,55.8,56.0,55.2,55.6,7308000.0
1980-01-27,55.8,56.0,55.2,55.6,7308000.0
1980-01-28,55.3,55.9,53.5,53.9,7062000.0
1980-01-29,53.6,54.3,52.9,53.1,9450000.0
1980-01-30,53.5,54.6,53.4,54.2,6222000.0
1980-01-31,54.3,55.1,54.2,54.2,4422000.0
1980-02-01,53.9,54.5,53.2,53.2,5526000.0
1980-02-02,53.9,54.5,53.2,53.2,5526000.0
1980-02-03,53.9,54.5,53.2,53.2,5526000.0
1980-02-04,55.2,55.2,53.9,53.9,1524000.0
1980-02-05,53.9,54.4,53.9,54.3,2010000.0
1980-02-06,54.2,54.7,53.9,54.2,2976000.0
1980-02-07,54.3,54.9,54.0,54.0,2442000.0
1980-02-08,53.9,54.3,53.9,54.1,3408000.0
1980-02-09,53.9,54.3,53.9,54.1,3408000.0
1980-02-10,53.9,54.3,53.9,54.1,3408000.0
1980-02-11,53.9,54.3,53.9,54.1,3408000.0
1980-02-12,53.8,53.9,53.2,53.2,3108000.0
1980-02-13,53.2,53.6,53.2,53.5,3816000.0
1980-02-14,53.6,56.3,53.5,55.4,6336000.0
1980-02-15,54.6,55.2,53.9,53.9,3540000.0
1980-02-16,54.6,55.2,53.9,53.9,3540000.0
1980-02-17,54.6,55.2,53.9,53.9,3540000.0
1980-02-18,53.7,53.9,53.1,53.1,3624000.0
1980-02-19,53.1,54.3,53.1,53.9,2430000.0
1980-02-20,54.7,55.2,53.4,53.4,2706000.0
1980-02-21,53.4,53.8,53.2,53.2,2574000.0
1980-02-22,53.2,53.4,53.2,53.2,2820000.0
1980-02-23,53.2,53.4,53.2,53.2,2820000.0
1980-02-24,53.2,53.4,53.2,53.2,2820000.0
1980-02-25,53.0,53.4,51.5,51.5,10932000.0
1980-02-26,51.5,52.5,51.5,51.7,3222000.0
1980-02-27,51.7,51.8,49.9,50.3,5514000.0
1980-02-28,50.1,51.0,49.9,50.8,3228000.0
1980-02-29,50.3,51.0,50.1,51.0,1998000.0
1980-03-01,50.3,51.0,50.1,51.0,1998000.0
1980-03-02,50.3,51.0,50.1,51.0,1998000.0
1980-03-03,51.1,51.1,50.0,50.0,1950000.0
1980-03-04,50.0,50.1,49.2,50.1,2652000.0
1980-03-05,49.8,50.8,49.7,50.5,2196000.0
1980-03-06,50.6,50.7,49.4,49.4,2886000.0
1980-03-07,49.4,49.5,47.7,47.7,5022000.0
1980-03-08,49.4,49.5,47.7,47.7,5022000.0
1980-03-09,49.4,49.5,47.7,47.7,5022000.0
1980-03-10,47.4,47.4,45.7,46.8,4020000.0
1980-03-11,46.8,48.8,46.8,48.6,2940000.0
1980-03-12,48.9,49.9,48.8,49.6,5220000.0
1980-03-13,50.3,50.8,48.8,48.8,4902000.0
1980-03-14,48.8,49.0,47.5,48.2,3504000.0
1980-03-15,48.8,49.0,47.5,48.2,3504000.0
1980-03-16,48.8,49.0,47.5,48.2,3504000.0
1980-03-17,48.2,49.0,48.2,48.2,2598000.0
1980-03-18,47.8,49.3,47.4,48.7,3120000.0
1980-03-19,49.0,49.0,47.8,47.9,1896000.0
1980-03-20,49.0,49.0,47.8,47.9,1896000.0
1980-03-21,48.8,48.8,47.3,47.5,3234000.0
1980-03-22,48.8,48.8,47.3,47.5,3234000.0
1980-03-23,48.8,48.8,47.3,47.5,3234000.0
1980-03-24,48.0,49.3,47.8,48.6,3576000.0
1980-03-25,48.2,50.6,47.8,49.9,4158000.0
1980-03-26,49.9,49.9,48.2,48.4,1110000.0
1980-03-27,48.4,49.0,47.8,47.9,5820000.0
1980-03-28,47.8,48.4,47.6,47.6,3378000.0
1980-03-29,47.8,48.4,47.6,47.6,3378000.0
1980-03-30,47.8,48.4,47.6,47.6,3378000.0
1980-03-31,49.0,50.3,48.9,50.1,3774000.0
1980-04-01,49.9,49.9,48.6,48.7,3078000.0
1980-04-02,48.6,49.6,48.6,49.2,16734000.0
1980-04-03,48.9,49.1,48.2,48.2,2934000.0
1980-04-04,49.0,50.7,49.0,50.0,4218000.0
1980-04-05,49.0,50.7,49.0,50.0,4218000.0
1980-04-06,49.0,50.7,49.0,50.0,4218000.0
1980-04-07,50.8,51.1,50.3,50.7,3600000.0
1980-04-08,50.3,50.6,49.6,49.8,1728000.0
1980-04-09,49.8,50.1,49.7,49.7,2760000.0
1980-04-10,49.6,49.9,49.6,49.9,942000.0
1980-04-11,49.9,51.2,49.9,51.2,2394000.0
1980-04-12,49.9,51.2,49.9,51.2,2394000.0
1980-04-13,49.9,51.2,49.9,51.2,2394000.0
1980-04-14,51.7,51.8,51.4,51.4,3534000.0
