,5334 JP Equity,5334 JP Equity,5334 JP Equity,5334 JP Equity,5334 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,275.5,276.5,275.5,276.5,7000.0
1980-01-02,275.5,276.5,275.5,276.5,7000.0
1980-01-03,275.5,276.5,275.5,276.5,7000.0
1980-01-04,277.6,277.6,272.8,272.8,10000.0
1980-01-05,277.6,277.6,272.8,272.8,10000.0
1980-01-06,277.6,277.6,272.8,272.8,10000.0
1980-01-07,267.5,267.5,267.5,267.5,11000.0
1980-01-08,264.9,268.1,264.9,268.1,54000.0
1980-01-09,268.1,270.2,268.1,270.2,6000.0
1980-01-10,270.7,272.8,267.5,267.5,31000.0
1980-01-11,270.2,270.2,268.1,268.1,4000.0
1980-01-12,270.2,270.2,268.1,268.1,4000.0
1980-01-13,270.2,270.2,268.1,268.1,4000.0
1980-01-14,268.1,268.6,268.1,268.6,5000.0
1980-01-15,268.1,268.6,268.1,268.6,5000.0
1980-01-16,268.6,268.6,267.5,267.5,11000.0
1980-01-17,268.1,268.6,268.1,268.1,8000.0
1980-01-18,268.1,268.1,268.1,268.1,6000.0
1980-01-19,268.1,268.1,268.1,268.1,6000.0
1980-01-20,268.1,268.1,268.1,268.1,6000.0
1980-01-21,268.1,268.1,268.1,268.1,6000.0
1980-01-22,268.6,275.5,268.6,268.6,16000.0
1980-01-23,269.1,270.2,269.1,270.2,15000.0
1980-01-24,269.7,270.2,269.7,270.2,24000.0
1980-01-25,272.8,272.8,270.2,270.2,6000.0
1980-01-26,272.8,272.8,270.2,270.2,6000.0
1980-01-27,272.8,272.8,270.2,270.2,6000.0
1980-01-28,270.2,272.8,270.2,271.8,11000.0
1980-01-29,271.8,271.8,270.7,270.7,5000.0
1980-01-30,268.6,268.6,268.6,268.6,13000.0
1980-01-31,270.2,272.8,270.2,272.8,29000.0
1980-02-01,272.8,272.8,270.2,270.2,8000.0
1980-02-02,272.8,272.8,270.2,270.2,8000.0
1980-02-03,272.8,272.8,270.2,270.2,8000.0
1980-02-04,267.5,270.2,267.5,270.2,40000.0
1980-02-05,270.2,270.2,268.1,268.1,22000.0
1980-02-06,268.1,268.1,268.1,268.1,2000.0
1980-02-07,270.2,270.2,268.1,268.1,19000.0
1980-02-08,268.1,268.1,268.1,268.1,8000.0
1980-02-09,268.1,268.1,268.1,268.1,8000.0
1980-02-10,268.1,268.1,268.1,268.1,8000.0
1980-02-11,268.1,268.1,268.1,268.1,8000.0
1980-02-12,268.1,268.1,268.1,268.1,8000.0
1980-02-13,270.2,272.8,270.2,272.8,11000.0
1980-02-14,272.8,275.5,272.8,275.5,22000.0
1980-02-15,270.2,270.2,267.5,267.5,45000.0
1980-02-16,270.2,270.2,267.5,267.5,45000.0
1980-02-17,270.2,270.2,267.5,267.5,45000.0
1980-02-18,267.5,270.2,267.5,267.5,48000.0
1980-02-19,267.5,269.7,267.5,269.7,29000.0
1980-02-20,270.2,272.8,270.2,272.3,32000.0
1980-02-21,270.2,272.3,269.7,269.7,31000.0
1980-02-22,270.2,270.2,269.7,269.7,12000.0
1980-02-23,270.2,270.2,269.7,269.7,12000.0
1980-02-24,270.2,270.2,269.7,269.7,12000.0
1980-02-25,269.7,269.7,267.5,267.5,9000.0
1980-02-26,267.5,267.5,267.5,267.5,5000.0
1980-02-27,267.0,267.5,263.8,263.8,19000.0
1980-02-28,264.9,265.4,264.9,265.4,4000.0
1980-02-29,265.9,265.9,265.4,265.9,28000.0
1980-03-01,265.9,265.9,265.4,265.9,28000.0
1980-03-02,265.9,265.9,265.4,265.9,28000.0
1980-03-03,269.7,269.7,267.5,267.5,8000.0
1980-03-04,267.5,267.5,267.5,267.5,20000.0
1980-03-05,267.5,272.8,267.5,272.8,19000.0
1980-03-06,270.2,270.2,270.2,270.2,45000.0
1980-03-07,268.1,268.1,268.1,268.1,46000.0
1980-03-08,268.1,268.1,268.1,268.1,46000.0
1980-03-09,268.1,268.1,268.1,268.1,46000.0
1980-03-10,264.9,265.4,264.9,264.9,26000.0
1980-03-11,264.9,264.9,264.4,264.4,5000.0
1980-03-12,263.8,264.4,263.8,264.4,3000.0
1980-03-13,264.4,264.9,262.2,262.2,15000.0
1980-03-14,262.2,262.2,261.2,261.2,101000.0
1980-03-15,262.2,262.2,261.2,261.2,101000.0
1980-03-16,262.2,262.2,261.2,261.2,101000.0
1980-03-17,261.2,261.2,260.6,260.6,35000.0
1980-03-18,260.6,260.6,256.9,256.9,16000.0
1980-03-19,256.9,257.5,256.9,257.5,28000.0
1980-03-20,256.9,257.5,256.9,257.5,28000.0
1980-03-21,257.5,259.6,256.9,257.5,23000.0
1980-03-22,257.5,259.6,256.9,257.5,23000.0
1980-03-23,257.5,259.6,256.9,257.5,23000.0
1980-03-24,256.9,256.9,255.3,255.3,45000.0
1980-03-25,254.3,254.3,253.8,254.3,24000.0
1980-03-26,254.3,256.9,254.3,254.3,48000.0
1980-03-27,238.4,241.0,238.4,238.9,9000.0
1980-03-28,238.9,241.0,238.9,241.0,17000.0
1980-03-29,238.9,241.0,238.9,241.0,17000.0
1980-03-30,238.9,241.0,238.9,241.0,17000.0
1980-03-31,241.0,243.7,241.0,243.7,16000.0
1980-04-01,242.1,242.6,241.0,242.6,17000.0
1980-04-02,242.6,243.7,242.6,243.7,31000.0
1980-04-03,242.6,242.6,241.6,242.6,7000.0
1980-04-04,242.1,242.1,241.6,242.1,12000.0
1980-04-05,242.1,242.1,241.6,242.1,12000.0
1980-04-06,242.1,242.1,241.6,242.1,12000.0
1980-04-07,242.1,243.2,241.0,243.2,21000.0
1980-04-08,243.2,243.2,241.0,241.0,24000.0
1980-04-09,241.0,241.0,240.5,240.5,6000.0
1980-04-10,240.0,240.0,240.0,240.0,2000.0
1980-04-11,238.4,241.0,238.4,241.0,20000.0
1980-04-12,238.4,241.0,238.4,241.0,20000.0
1980-04-13,238.4,241.0,238.4,241.0,20000.0
1980-04-14,240.0,241.0,240.0,241.0,16000.0
1980-04-15,241.0,242.1,241.0,242.1,45000.0
1980-04-16,242.1,244.2,242.1,243.7,46000.0
1980-04-17,243.7,244.2,243.7,243.7,63000.0
1980-04-18,243.7,245.3,243.7,243.7,47000.0
1980-04-19,243.7,245.3,243.7,243.7,47000.0
1980-04-20,243.7,245.3,243.7,243.7,47000.0
1980-04-21,246.3,256.9,246.3,255.9,381000.0
1980-04-22,254.8,259.6,254.3,259.6,173000.0
1980-04-23,259.6,267.5,259.6,267.5,316000.0
1980-04-24,269.7,274.9,269.7,274.9,285000.0
1980-04-25,275.5,275.5,270.2,275.5,108000.0
1980-04-26,275.5,275.5,270.2,275.5,108000.0
1980-04-27,275.5,275.5,270.2,275.5,108000.0
1980-04-28,276.0,278.1,273.9,278.1,76000.0
1980-04-29,276.0,278.1,273.9,278.1,76000.0
1980-04-30,280.8,280.8,278.1,279.2,22000.0
1980-05-01,276.0,278.7,275.5,275.5,89000.0
1980-05-02,273.4,275.5,273.4,275.5,17000.0
1980-05-03,273.4,275.5,273.4,275.5,17000.0
1980-05-04,273.4,275.5,273.4,275.5,17000.0
1980-05-05,273.4,275.5,273.4,275.5,17000.0
1980-05-06,275.5,278.1,275.5,278.1,16000.0
1980-05-07,275.5,277.6,275.5,276.0,13000.0
1980-05-08,275.5,276.0,275.5,275.5,35000.0
1980-05-09,275.5,285.5,275.5,280.8,208000.0
1980-05-10,275.5,285.5,275.5,280.8,208000.0
1980-05-11,275.5,285.5,275.5,280.8,208000.0
1980-05-12,281.3,281.3,278.1,278.1,41000.0
1980-05-13,280.8,283.4,279.2,282.4,183000.0
1980-05-14,281.8,282.9,280.8,281.8,116000.0
1980-05-15,281.8,281.8,278.1,278.1,117000.0
1980-05-16,277.6,278.1,277.6,277.6,28000.0
