,GPS US Equity
2021-04-06,10.2643
2021-04-07,10.2643
2021-04-08,10.2643
2021-04-09,10.2643
2021-04-10,10.2643
2021-04-11,10.2643
2021-04-12,10.2643
2021-04-13,10.2643
2021-04-14,10.2643
2021-04-15,10.2643
2021-04-16,10.2643
2021-04-17,10.2643
2021-04-18,10.2643
2021-04-19,10.2643
2021-04-20,10.2643
2021-04-21,10.2643
2021-04-22,10.2643
2021-04-23,10.2643
2021-04-24,10.2643
2021-04-25,10.2643
2021-04-26,10.2643
2021-04-27,10.2643
2021-04-28,10.2643
2021-04-29,10.2643
2021-04-30,27.8643
2021-05-01,27.8643
2021-05-02,27.8643
2021-05-03,29.2926
2021-05-04,29.1419
2021-05-05,28.6297
2021-05-06,28.8466
2021-05-07,29.2745
2021-05-08,29.2745
2021-05-09,29.2745
2021-05-10,29.4071
2021-05-11,29.1841
2021-05-12,27.4786
2021-05-13,28.1053
2021-05-14,29.4406
2021-05-15,29.4406
2021-05-16,29.4406
2021-05-17,29.8144
2021-05-18,29.0006
2021-05-19,28.3738
2021-05-20,27.554
2021-05-21,27.5299
2021-05-22,27.5299
2021-05-23,27.5299
2021-05-24,27.6746
2021-05-25,27.6023
2021-05-26,28.422
2021-05-27,29.1031
2021-05-28,28.2231
2021-05-29,28.2231
2021-05-30,28.2231
2021-05-31,28.2231
2021-06-01,28.0228
2021-06-02,27.6404
2021-06-03,27.1122
2021-06-04,27.1001
2021-06-05,27.1001
2021-06-06,27.1001
2021-06-07,26.9483
2021-06-08,27.4947
2021-06-09,27.1001
2021-06-10,26.924
2021-06-11,27.5311
2021-06-12,27.5311
2021-06-13,27.5311
2021-06-14,27.61
2021-06-15,27.5554
2021-06-16,27.8771
2021-06-17,27.5736
2021-06-18,26.9058
2021-06-19,26.9058
2021-06-20,26.9058
2021-06-21,27.1061
2021-06-22,27.5189
2021-06-23,27.9135
2021-06-24,28.0107
2021-06-25,28.551
2021-06-26,28.551
2021-06-27,28.551
2021-06-28,27.7436
2021-06-29,27.695
2021-06-30,28.3446
2021-07-01,28.2656
2021-07-02,28.1928
2021-07-03,28.1928
2021-07-04,28.1928
2021-07-05,28.1928
2021-07-06,27.5189
2021-07-07,26.9665
2021-07-08,26.669
2021-07-09,27.5493
2021-07-10,27.5493
2021-07-11,27.5493
2021-07-12,27.5189
2021-07-13,27.0333
2021-07-14,26.7358
2021-07-15,25.9587
2021-07-16,25.1088
2021-07-17,25.1088
2021-07-18,25.1088
2021-07-19,24.7142
2021-07-20,25.2242
2021-07-21,25.807
2021-07-22,25.5338
2021-07-23,25.6066
2021-07-24,25.6066
2021-07-25,25.6066
2021-07-26,26.1287
2021-07-27,25.6673
2021-07-28,25.3395
2021-07-29,25.4852
2021-07-30,16.3462
2021-07-31,16.3462
2021-08-01,16.3462
2021-08-02,16.3186
2021-08-03,16.4605
2021-08-04,15.5303
2021-08-05,16.0861
2021-08-06,16.3226
2021-08-07,16.3226
2021-08-08,16.3226
2021-08-09,16.2831
2021-08-10,16.7877
2021-08-11,16.8231
2021-08-12,16.6733
2021-08-13,16.2358
2021-08-14,16.2358
2021-08-15,16.2358
2021-08-16,15.885
2021-08-17,15.3963
2021-08-18,15.3608
2021-08-19,15.6564
2021-08-20,15.9915
2021-08-21,15.9915
2021-08-22,15.9915
2021-08-23,16.0112
2021-08-24,16.2871
2021-08-25,15.6801
2021-08-26,15.2347
2021-08-27,15.2563
2021-08-28,15.2563
2021-08-29,15.2563
2021-08-30,15.3466
2021-08-31,15.3427
2021-09-01,15.2328
2021-09-02,14.9305
2021-09-03,14.7067
2021-09-04,14.7067
2021-09-05,14.7067
2021-09-06,14.7067
2021-09-07,14.6203
2021-09-08,14.3887
2021-09-09,14.5065
2021-09-10,14.2159
2021-09-11,14.2159
2021-09-12,14.2159
2021-09-13,14.4122
2021-09-14,14.2081
2021-09-15,14.2042
2021-09-16,14.3494
2021-09-17,14.4083
2021-09-18,14.4083
2021-09-19,14.4083
2021-09-20,14.2002
2021-09-21,13.9882
2021-09-22,14.1256
2021-09-23,14.3455
2021-09-24,14.2356
2021-09-25,14.2356
2021-09-26,14.2356
2021-09-27,14.4986
2021-09-28,14.5065
2021-09-29,14.5379
2021-09-30,13.7605
2021-10-01,14.1021
2021-10-02,14.1021
2021-10-03,14.1021
2021-10-04,14.2277
2021-10-05,14.1688
2021-10-06,13.9647
2021-10-07,14.1256
2021-10-08,13.9568
2021-10-09,13.9568
2021-10-10,13.9568
2021-10-11,13.5171
2021-10-12,13.7566
2021-10-13,13.6977
2021-10-14,13.7762
2021-10-15,13.5407
2021-10-16,13.5407
2021-10-17,13.5407
2021-10-18,13.9372
2021-10-19,13.8979
2021-10-20,13.8822
2021-10-21,13.8508
2021-10-22,13.6899
2021-10-23,13.6899
2021-10-24,13.6899
2021-10-25,13.6859
2021-10-26,13.7645
2021-10-27,13.3915
2021-10-28,13.8626
2021-10-29,14.7979
2021-10-30,14.7979
2021-10-31,14.7979
2021-11-01,15.1836
2021-11-02,15.0309
2021-11-03,15.5372
2021-11-04,15.5613
2021-11-05,15.6819
2021-11-06,15.6819
2021-11-07,15.6819
2021-11-08,15.5171
2021-11-09,15.927
2021-11-10,15.6176
2021-11-11,15.71
2021-11-12,15.6538
2021-11-13,15.6538
2021-11-14,15.6538
2021-11-15,15.6618
2021-11-16,15.7502
2021-11-17,15.2278
2021-11-18,15.6457
2021-11-19,15.3524
2021-11-20,15.3524
2021-11-21,15.3524
2021-11-22,15.3002
2021-11-23,15.1274
2021-11-24,12.8491
2021-11-25,12.8491
2021-11-26,12.5941
2021-11-27,12.5941
2021-11-28,12.5941
2021-11-29,12.7816
2021-11-30,12.275
2021-12-01,12.0555
2021-12-02,12.1832
2021-12-03,12.3508
2021-12-04,12.3508
2021-12-05,12.3508
2021-12-06,12.5981
2021-12-07,12.6101
2021-12-08,12.5981
2021-12-09,12.5382
2021-12-10,12.4425
2021-12-11,12.4425
2021-12-12,12.4425
2021-12-13,12.1872
2021-12-14,12.267
2021-12-15,12.3148
2021-12-16,12.251
2021-12-17,12.3906
2021-12-18,12.3906
2021-12-19,12.3906
2021-12-20,12.3388
2021-12-21,12.5343
2021-12-22,12.5382
2021-12-23,12.5742
2021-12-24,12.5742
2021-12-25,12.5742
2021-12-26,12.5742
2021-12-27,12.6779
2021-12-28,12.626
2021-12-29,12.7218
2021-12-30,12.8215
2021-12-31,12.7218
2022-01-01,12.7218
2022-01-02,12.7218
2022-01-03,13.021
2022-01-04,13.1207
2022-01-05,13.0289
2022-01-06,13.0848
2022-01-07,12.9093
2022-01-08,12.9093
2022-01-09,12.9093
2022-01-10,12.6061
2022-01-11,12.8135
2022-01-12,12.7617
2022-01-13,13.0329
2022-01-14,12.9691
2022-01-15,12.9691
2022-01-16,12.9691
2022-01-17,12.9691
2022-01-18,12.4784
2022-01-19,12.3228
2022-01-20,12.0875
2022-01-21,12.0077
2022-01-22,12.0077
2022-01-23,12.0077
2022-01-24,12.5103
2022-01-25,12.7457
2022-01-26,12.6859
2022-01-27,12.65
2022-01-28,14.8264
2022-01-29,14.8264
2022-01-30,14.8264
2022-01-31,14.9647
2022-02-01,15.0615
2022-02-02,14.7849
2022-02-03,14.5221
2022-02-04,14.476
2022-02-05,14.476
2022-02-06,14.476
2022-02-07,14.4345
2022-02-08,14.6466
2022-02-09,14.6282
2022-02-10,14.5959
2022-02-11,13.9828
2022-02-12,13.9828
2022-02-13,13.9828
2022-02-14,13.72
2022-02-15,13.7753
2022-02-16,13.7062
2022-02-17,13.3328
2022-02-18,13.3374
2022-02-19,13.3374
2022-02-20,13.3374
2022-02-21,13.3374
2022-02-22,13.1346
2022-02-23,12.8902
2022-02-24,13.2452
2022-02-25,13.4342
2022-02-26,13.4342
2022-02-27,13.4342
2022-02-28,13.342
2022-03-01,13.0055
2022-03-02,13.3512
2022-03-03,13.2037
2022-03-04,13.2037
2022-03-05,13.2037
2022-03-06,13.2037
2022-03-07,13.1346
2022-03-08,13.3005
2022-03-09,13.2636
2022-03-10,13.2175
2022-03-11,13.1392
2022-03-12,13.1392
2022-03-13,13.1392
2022-03-14,13.0562
2022-03-15,13.2952
2022-03-16,13.7197
2022-03-17,13.6604
2022-03-18,13.6969
2022-03-19,13.6969
2022-03-20,13.6969
2022-03-21,13.3454
2022-03-22,13.3865
2022-03-23,13.0578
2022-03-24,13.0487
2022-03-25,13.1217
2022-03-26,13.1217
2022-03-27,13.1217
2022-03-28,13.35
2022-03-29,13.5326
2022-03-30,13.3227
2022-03-31,13.0624
2022-04-01,12.8068
2022-04-02,12.8068
2022-04-03,12.8068
2022-04-04,13.1218
2022-04-05,12.889
2022-04-06,12.6881
2022-04-07,12.6607
2022-04-08,12.7109
2022-04-09,12.7109
2022-04-10,12.7109
2022-04-11,12.8296
2022-04-12,12.7337
2022-04-13,13.2359
2022-04-14,13.0761
2022-04-15,13.0761
2022-04-16,13.0761
2022-04-17,13.0761
2022-04-18,13.1537
2022-04-19,13.277
2022-04-20,13.1948
2022-04-21,13.1583
2022-04-22,11.985
2022-04-23,11.985
2022-04-24,11.985
2022-04-25,12.3137
2022-04-26,12.3457
2022-04-27,12.3457
2022-04-28,12.5055
2022-04-29,27.4014
2022-04-30,27.4014
2022-05-01,27.4014
2022-05-02,27.9764
2022-05-03,28.0458
2022-05-04,28.4919
2022-05-05,27.8376
2022-05-06,27.6691
2022-05-07,27.6691
2022-05-08,27.6691
2022-05-09,27.4907
2022-05-10,26.9256
2022-05-11,26.3902
2022-05-12,26.9751
2022-05-13,27.1338
2022-05-14,27.1338
2022-05-15,27.1338
2022-05-16,27.5006
2022-05-17,27.7881
2022-05-18,26.5389
2022-05-19,26.182
2022-05-20,25.9243
2022-05-21,25.9243
2022-05-22,25.9243
2022-05-23,25.3294
2022-05-24,24.4769
2022-05-25,25.6467
2022-05-26,26.1126
2022-05-27,26.532
2022-05-28,26.532
2022-05-29,26.532
2022-05-30,26.532
2022-05-31,25.9697
2022-06-01,25.7921
2022-06-02,25.8414
2022-06-03,25.7822
2022-06-04,25.7822
2022-06-05,25.7822
2022-06-06,25.6343
2022-06-07,25.5159
2022-06-08,25.5553
2022-06-09,25.0719
2022-06-10,24.4307
2022-06-11,24.4307
2022-06-12,24.4307
2022-06-13,23.9967
2022-06-14,24.0854
2022-06-15,24.1348
2022-06-16,23.8585
2022-06-17,24.0953
2022-06-18,24.0953
2022-06-19,24.0953
2022-06-20,24.0953
2022-06-21,23.7895
2022-06-22,23.681
2022-06-23,23.6612
2022-06-24,24.4209
2022-06-25,24.4209
2022-06-26,24.4209
2022-06-27,24.2433
2022-06-28,23.9375
2022-06-29,23.7402
2022-06-30,23.2173
2022-07-01,23.4639
2022-07-02,23.4639
2022-07-03,23.4639
2022-07-04,23.4639
2022-07-05,23.6908
2022-07-06,23.5429
2022-07-07,23.8388
2022-07-08,23.8684
2022-07-09,23.8684
2022-07-10,23.8684
2022-07-11,23.7303
2022-07-12,23.2962
2022-07-13,23.2765
2022-07-14,23.2074
2022-07-15,23.3061
2022-07-16,23.3061
2022-07-17,23.3061
2022-07-18,23.8289
2022-07-19,24.3123
2022-07-20,24.4504
2022-07-21,24.3321
2022-07-22,24.3814
2022-07-23,24.3814
2022-07-24,24.3814
2022-07-25,24.1742
2022-07-26,23.681
2022-07-27,23.8487
2022-07-28,24.5195
2022-07-29,24.5195
2022-07-30,24.5195
2022-07-31,24.5195
2022-08-01,24.5195
2022-08-02,24.5195
2022-08-03,24.5195
2022-08-04,24.5195
2022-08-05,24.5195
2022-08-06,24.5195
2022-08-07,24.5195
2022-08-08,24.5195
2022-08-09,24.5195
2022-08-10,24.5195
2022-08-11,24.5195
2022-08-12,24.5195
2022-08-13,24.5195
2022-08-14,24.5195
2022-08-15,24.5195
2022-08-16,24.5195
2022-08-17,24.5195
2022-08-18,24.5195
2022-08-19,24.5195
2022-08-20,24.5195
2022-08-21,24.5195
2022-08-22,24.5195
2022-08-23,24.5195
2022-08-24,24.5195
2022-08-25,24.5195
2022-08-26,24.5195
2022-08-27,24.5195
2022-08-28,24.5195
2022-08-29,24.5195
2022-08-30,24.5195
2022-08-31,24.5195
2022-09-01,24.5195
2022-09-02,24.5195
2022-09-03,24.5195
2022-09-04,24.5195
2022-09-05,24.5195
2022-09-06,24.5195
2022-09-07,24.5195
2022-09-08,24.5195
2022-09-09,24.5195
2022-09-10,24.5195
2022-09-11,24.5195
2022-09-12,24.5195
2022-09-13,24.5195
2022-09-14,24.5195
2022-09-15,24.5195
2022-09-16,24.5195
2022-09-17,24.5195
2022-09-18,24.5195
2022-09-19,24.5195
2022-09-20,24.5195
2022-09-21,24.5195
2022-09-22,24.5195
2022-09-23,24.5195
2022-09-24,24.5195
2022-09-25,24.5195
2022-09-26,24.5195
2022-09-27,24.5195
2022-09-28,24.5195
2022-09-29,24.5195
2022-09-30,24.5195
2022-10-01,24.5195
2022-10-02,24.5195
2022-10-03,24.5195
2022-10-04,24.5195
2022-10-05,24.5195
2022-10-06,24.5195
2022-10-07,24.5195
2022-10-08,24.5195
2022-10-09,24.5195
2022-10-10,24.5195
2022-10-11,24.5195
2022-10-12,24.5195
2022-10-13,24.5195
2022-10-14,24.5195
2022-10-15,24.5195
2022-10-16,24.5195
2022-10-17,24.5195
2022-10-18,24.5195
2022-10-19,24.5195
2022-10-20,24.5195
2022-10-21,24.5195
2022-10-22,24.5195
2022-10-23,24.5195
2022-10-24,24.5195
2022-10-25,24.5195
2022-10-26,24.5195
2022-10-27,24.5195
2022-10-28,24.5195
2022-10-29,24.5195
2022-10-30,24.5195
2022-10-31,24.5195
2022-11-01,24.5195
2022-11-02,24.5195
2022-11-03,24.5195
2022-11-04,24.5195
2022-11-05,24.5195
2022-11-06,24.5195
2022-11-07,24.5195
2022-11-08,24.5195
2022-11-09,24.5195
2022-11-10,24.5195
2022-11-11,24.5195
2022-11-12,24.5195
2022-11-13,24.5195
2022-11-14,24.5195
2022-11-15,24.5195
2022-11-16,24.5195
2022-11-17,24.5195
2022-11-18,24.5195
2022-11-19,24.5195
2022-11-20,24.5195
2022-11-21,24.5195
2022-11-22,24.5195
2022-11-23,24.5195
2022-11-24,24.5195
2022-11-25,24.5195
2022-11-26,24.5195
2022-11-27,24.5195
2022-11-28,24.5195
2022-11-29,24.5195
2022-11-30,24.5195
2022-12-01,24.5195
2022-12-02,24.5195
2022-12-03,24.5195
2022-12-04,24.5195
2022-12-05,24.5195
2022-12-06,24.5195
2022-12-07,24.5195
2022-12-08,24.5195
2022-12-09,24.5195
2022-12-10,24.5195
2022-12-11,24.5195
2022-12-12,24.5195
2022-12-13,24.5195
2022-12-14,24.5195
2022-12-15,24.5195
2022-12-16,24.5195
2022-12-17,24.5195
2022-12-18,24.5195
2022-12-19,24.5195
2022-12-20,24.5195
2022-12-21,24.5195
2022-12-22,24.5195
2022-12-23,24.5195
2022-12-24,24.5195
2022-12-25,24.5195
2022-12-26,24.5195
2022-12-27,24.5195
2022-12-28,24.5195
2022-12-29,24.5195
2022-12-30,24.5195
2022-12-31,24.5195
2023-01-01,24.5195
2023-01-02,24.5195
2023-01-03,24.5195
2023-01-04,24.5195
2023-01-05,24.5195
2023-01-06,24.5195
2023-01-07,24.5195
2023-01-08,24.5195
2023-01-09,24.5195
2023-01-10,24.5195
2023-01-11,24.5195
2023-01-12,24.5195
2023-01-13,24.5195
2023-01-14,24.5195
2023-01-15,24.5195
2023-01-16,24.5195
2023-01-17,24.5195
2023-01-18,24.5195
2023-01-19,24.5195
2023-01-20,24.5195
2023-01-21,24.5195
2023-01-22,24.5195
2023-01-23,24.5195
2023-01-24,24.5195
2023-01-25,24.5195
2023-01-26,24.5195
2023-01-27,24.5195
2023-01-28,24.5195
2023-01-29,24.5195
2023-01-30,24.5195
2023-01-31,24.5195
2023-02-01,24.5195
2023-02-02,24.5195
2023-02-03,24.5195
2023-02-04,24.5195
2023-02-05,24.5195
2023-02-06,24.5195
2023-02-07,24.5195
2023-02-08,24.5195
2023-02-09,24.5195
2023-02-10,24.5195
2023-02-11,24.5195
2023-02-12,24.5195
2023-02-13,24.5195
2023-02-14,24.5195
2023-02-15,24.5195
2023-02-16,24.5195
2023-02-17,24.5195
2023-02-18,24.5195
2023-02-19,24.5195
2023-02-20,24.5195
2023-02-21,24.5195
2023-02-22,24.5195
2023-02-23,24.5195
2023-02-24,24.5195
2023-02-25,24.5195
2023-02-26,24.5195
2023-02-27,24.5195
2023-02-28,24.5195
2023-03-01,24.5195
2023-03-02,24.5195
2023-03-03,24.5195
2023-03-04,24.5195
2023-03-05,24.5195
2023-03-06,24.5195
2023-03-07,24.5195
2023-03-08,24.5195
2023-03-09,24.5195
2023-03-10,24.5195
2023-03-11,24.5195
2023-03-12,24.5195
2023-03-13,24.5195
