,ARCH US Equity
2022-07-09,19.325
2022-07-10,19.325
2022-07-11,19.325
2022-07-12,19.325
2022-07-13,19.325
2022-07-14,19.325
2022-07-15,19.325
2022-07-16,19.325
2022-07-17,19.325
2022-07-18,19.325
2022-07-19,19.325
2022-07-20,19.325
2022-07-21,19.325
2022-07-22,19.325
2022-07-23,19.325
2022-07-24,19.325
2022-07-25,19.325
2022-07-26,19.325
2022-07-27,19.325
2022-07-28,19.935
2022-07-29,19.935
2022-07-30,19.935
2022-07-31,19.935
2022-08-01,19.935
2022-08-02,19.935
2022-08-03,19.935
2022-08-04,19.935
2022-08-05,19.935
2022-08-06,19.935
2022-08-07,19.935
2022-08-08,19.935
2022-08-09,19.935
2022-08-10,19.935
2022-08-11,19.935
2022-08-12,19.935
2022-08-13,19.935
2022-08-14,19.935
2022-08-15,19.935
2022-08-16,19.935
2022-08-17,19.935
2022-08-18,19.935
2022-08-19,19.935
2022-08-20,19.935
2022-08-21,19.935
2022-08-22,19.935
2022-08-23,19.935
2022-08-24,19.935
2022-08-25,19.935
2022-08-26,19.935
2022-08-27,19.935
2022-08-28,19.935
2022-08-29,19.935
2022-08-30,19.935
2022-08-31,19.935
2022-09-01,19.935
2022-09-02,19.935
2022-09-03,19.935
2022-09-04,19.935
2022-09-05,19.935
2022-09-06,19.935
2022-09-07,19.935
2022-09-08,19.935
2022-09-09,19.935
2022-09-10,19.935
2022-09-11,19.935
2022-09-12,19.935
2022-09-13,19.935
2022-09-14,19.935
2022-09-15,19.935
2022-09-16,19.935
2022-09-17,19.935
2022-09-18,19.935
2022-09-19,19.935
2022-09-20,19.935
2022-09-21,19.935
2022-09-22,19.935
2022-09-23,19.935
2022-09-24,19.935
2022-09-25,19.935
2022-09-26,19.92
2022-09-27,18.82
2022-09-28,18.82
2022-09-29,18.82
2022-09-30,18.82
2022-10-01,18.82
2022-10-02,18.82
2022-10-03,18.82
2022-10-04,18.82
2022-10-05,18.82
2022-10-06,18.82
2022-10-07,18.82
2022-10-08,18.82
2022-10-09,18.82
2022-10-10,18.82
2022-10-11,18.82
2022-10-12,18.82
2022-10-13,18.82
2022-10-14,18.82
2022-10-15,18.82
2022-10-16,18.82
2022-10-17,18.82
2022-10-18,18.82
2022-10-19,18.82
2022-10-20,18.82
2022-10-21,18.82
2022-10-22,18.82
2022-10-23,18.82
2022-10-24,18.82
2022-10-25,18.82
2022-10-26,18.82
2022-10-27,16.545
2022-10-28,16.545
2022-10-29,16.545
2022-10-30,16.545
2022-10-31,16.545
2022-11-01,16.545
2022-11-02,16.545
2022-11-03,16.545
2022-11-04,16.545
2022-11-05,16.545
2022-11-06,16.545
2022-11-07,16.545
2022-11-08,16.545
2022-11-09,16.545
2022-11-10,16.545
2022-11-11,16.545
2022-11-12,16.545
2022-11-13,16.545
2022-11-14,16.545
2022-11-15,16.545
2022-11-16,16.545
2022-11-17,16.545
2022-11-18,16.545
2022-11-19,16.545
2022-11-20,16.545
2022-11-21,16.545
2022-11-22,16.545
2022-11-23,16.545
2022-11-24,16.545
2022-11-25,16.545
2022-11-26,16.545
2022-11-27,16.545
2022-11-28,16.545
2022-11-29,16.545
2022-11-30,19.7
2022-12-01,19.7
2022-12-02,19.7
2022-12-03,19.7
2022-12-04,19.7
2022-12-05,19.7
2022-12-06,19.7
2022-12-07,19.7
2022-12-08,19.7
2022-12-09,19.7
2022-12-10,19.7
2022-12-11,19.7
2022-12-12,20.85
2022-12-13,20.85
2022-12-14,20.85
2022-12-15,20.85
2022-12-16,20.85
2022-12-17,20.85
2022-12-18,20.85
2022-12-19,20.85
2022-12-20,20.85
2022-12-21,20.85
2022-12-22,20.85
2022-12-23,20.85
2022-12-24,20.85
2022-12-25,20.85
2022-12-26,20.85
2022-12-27,20.85
2022-12-28,20.85
2022-12-29,20.85
2022-12-30,20.85
2022-12-31,20.85
2023-01-01,20.85
2023-01-02,20.85
2023-01-03,20.85
2023-01-04,20.85
2023-01-05,20.85
2023-01-06,20.85
2023-01-07,20.85
2023-01-08,20.85
2023-01-09,20.85
2023-01-10,20.85
2023-01-11,20.85
2023-01-12,20.85
2023-01-13,20.85
2023-01-14,20.85
2023-01-15,20.85
2023-01-16,20.85
2023-01-17,20.85
2023-01-18,20.85
2023-01-19,20.85
2023-01-20,20.85
2023-01-21,20.85
2023-01-22,20.85
2023-01-23,20.85
2023-01-24,20.85
2023-01-25,26.315
2023-01-26,26.315
2023-01-27,26.315
2023-01-28,26.315
2023-01-29,26.315
2023-01-30,26.315
2023-01-31,26.315
2023-02-01,26.315
2023-02-02,26.315
2023-02-03,26.315
2023-02-04,26.315
2023-02-05,26.315
2023-02-06,26.315
2023-02-07,26.315
2023-02-08,26.315
2023-02-09,26.315
2023-02-10,26.315
2023-02-11,26.315
2023-02-12,26.315
2023-02-13,22.515
2023-02-14,22.515
2023-02-15,22.515
2023-02-16,21.09
2023-02-17,27.054
2023-02-18,27.054
2023-02-19,27.054
2023-02-20,27.054
2023-02-21,27.054
2023-02-22,27.054
2023-02-23,27.054
2023-02-24,27.054
2023-02-25,27.054
2023-02-26,27.054
2023-02-27,27.054
2023-02-28,27.054
2023-03-01,27.054
2023-03-02,27.054
2023-03-03,27.054
2023-03-04,27.054
2023-03-05,27.054
2023-03-06,27.054
2023-03-07,27.054
2023-03-08,27.054
2023-03-09,27.054
2023-03-10,27.054
2023-03-11,27.054
2023-03-12,27.054
2023-03-13,27.054
2023-03-14,27.054
2023-03-15,27.054
2023-03-16,27.054
2023-03-17,27.054
2023-03-18,27.054
2023-03-19,27.054
2023-03-20,27.054
2023-03-21,27.054
2023-03-22,27.054
2023-03-23,27.054
2023-03-24,27.054
2023-03-25,27.054
2023-03-26,27.054
2023-03-27,27.054
2023-03-28,27.054
2023-03-29,27.518
2023-03-30,27.518
2023-03-31,27.518
2023-04-01,27.518
2023-04-02,27.518
2023-04-03,27.518
2023-04-04,27.518
2023-04-05,27.518
2023-04-06,27.518
2023-04-07,27.518
2023-04-08,27.518
2023-04-09,27.518
2023-04-10,24.088
2023-04-11,24.152
2023-04-12,24.152
2023-04-13,24.152
2023-04-14,24.152
2023-04-15,24.152
2023-04-16,24.152
2023-04-17,24.152
2023-04-18,24.152
2023-04-19,24.152
2023-04-20,24.152
2023-04-21,24.152
2023-04-22,24.152
2023-04-23,24.152
2023-04-24,24.152
2023-04-25,24.152
2023-04-26,24.152
2023-04-27,24.898
2023-04-28,22.97
2023-04-29,22.97
2023-04-30,22.97
2023-05-01,22.97
2023-05-02,22.97
2023-05-03,22.97
2023-05-04,22.97
2023-05-05,22.97
2023-05-06,22.97
2023-05-07,22.97
2023-05-08,22.97
2023-05-09,22.97
2023-05-10,22.97
2023-05-11,22.97
2023-05-12,22.97
2023-05-13,22.97
2023-05-14,22.97
2023-05-15,22.97
2023-05-16,22.97
2023-05-17,22.97
2023-05-18,22.97
2023-05-19,22.97
2023-05-20,22.97
2023-05-21,22.97
2023-05-22,22.97
2023-05-23,22.97
2023-05-24,22.97
2023-05-25,22.97
2023-05-26,22.97
2023-05-27,22.97
2023-05-28,22.97
2023-05-29,22.97
2023-05-30,22.97
2023-05-31,22.97
2023-06-01,22.97
2023-06-02,21.91
2023-06-03,21.91
2023-06-04,21.91
2023-06-05,21.91
2023-06-06,21.91
2023-06-07,21.91
2023-06-08,21.91
2023-06-09,21.91
2023-06-10,21.91
2023-06-11,21.91
2023-06-12,21.91
2023-06-13,21.91
2023-06-14,21.91
2023-06-15,21.91
2023-06-16,21.91
2023-06-17,21.91
2023-06-18,21.91
2023-06-19,21.91
2023-06-20,21.91
2023-06-21,21.91
2023-06-22,21.91
2023-06-23,21.91
2023-06-24,21.91
2023-06-25,21.91
2023-06-26,21.822
2023-06-27,21.822
2023-06-28,21.822
2023-06-29,21.822
2023-06-30,21.822
2023-07-01,21.822
2023-07-02,21.822
2023-07-03,21.822
2023-07-04,22.086
2023-07-05,22.086
2023-07-06,22.086
2023-07-07,22.086
2023-07-08,22.086
2023-07-09,22.086
2023-07-10,22.086
2023-07-11,22.086
2023-07-12,22.086
2023-07-13,22.086
2023-07-14,22.086
2023-07-15,22.086
2023-07-16,22.086
2023-07-17,22.086
2023-07-18,22.086
2023-07-19,22.086
2023-07-20,22.086
2023-07-21,22.086
2023-07-22,22.086
2023-07-23,22.086
2023-07-24,22.086
2023-07-25,22.086
2023-07-26,22.086
2023-07-27,19.486
2023-07-28,18.644
2023-07-29,18.644
2023-07-30,18.644
2023-07-31,18.644
2023-08-01,18.644
2023-08-02,18.644
2023-08-03,18.644
2023-08-04,18.644
2023-08-05,18.644
2023-08-06,18.644
2023-08-07,18.644
2023-08-08,18.644
2023-08-09,18.644
2023-08-10,18.644
2023-08-11,18.644
2023-08-12,18.644
2023-08-13,18.644
2023-08-14,18.604
2023-08-15,18.604
2023-08-16,18.604
2023-08-17,18.604
2023-08-18,18.604
2023-08-19,18.604
2023-08-20,18.604
2023-08-21,18.604
2023-08-22,18.604
2023-08-23,18.604
2023-08-24,18.604
2023-08-25,18.604
2023-08-26,18.604
2023-08-27,18.604
2023-08-28,18.604
2023-08-29,18.604
2023-08-30,18.604
2023-08-31,18.604
2023-09-01,18.604
2023-09-02,18.604
2023-09-03,18.604
2023-09-04,18.604
2023-09-05,18.604
2023-09-06,18.604
2023-09-07,18.604
2023-09-08,18.604
2023-09-09,18.604
2023-09-10,18.604
2023-09-11,18.604
2023-09-12,18.604
2023-09-13,18.604
2023-09-14,18.604
2023-09-15,18.604
2023-09-16,18.604
2023-09-17,18.604
2023-09-18,18.604
2023-09-19,18.604
2023-09-20,18.604
2023-09-21,18.604
2023-09-22,18.604
2023-09-23,20.184
2023-09-24,20.184
2023-09-25,20.184
2023-09-26,21.836
2023-09-27,21.836
2023-09-28,21.836
2023-09-29,21.836
2023-09-30,21.836
2023-10-01,21.836
2023-10-02,20.188
2023-10-03,19.238
2023-10-04,19.238
2023-10-05,19.238
2023-10-06,19.238
2023-10-07,19.238
2023-10-08,19.238
2023-10-09,19.238
2023-10-10,19.328
2023-10-11,19.328
2023-10-12,19.328
2023-10-13,19.328
2023-10-14,19.328
2023-10-15,19.328
2023-10-16,19.328
2023-10-17,19.328
2023-10-18,19.328
2023-10-19,19.328
2023-10-20,19.328
2023-10-21,19.328
2023-10-22,19.328
2023-10-23,19.328
2023-10-24,19.328
2023-10-25,19.328
2023-10-26,19.56
2023-10-27,21.862
2023-10-28,21.862
2023-10-29,21.862
2023-10-30,21.862
2023-10-31,21.862
2023-11-01,21.862
2023-11-02,21.862
2023-11-03,21.862
2023-11-04,21.862
2023-11-05,21.862
2023-11-06,21.862
2023-11-07,21.862
2023-11-08,21.862
2023-11-09,21.862
2023-11-10,21.862
2023-11-11,21.862
2023-11-12,21.862
2023-11-13,21.862
2023-11-14,21.862
2023-11-15,21.862
2023-11-16,22.322
2023-11-17,22.172
2023-11-18,22.172
2023-11-19,22.172
2023-11-20,22.172
2023-11-21,22.172
2023-11-22,22.172
2023-11-23,22.172
2023-11-24,22.172
2023-11-25,22.172
2023-11-26,22.172
2023-11-27,22.172
2023-11-28,22.172
2023-11-29,22.172
2023-11-30,22.288
2023-12-01,22.288
2023-12-02,22.288
2023-12-03,22.288
2023-12-04,22.288
2023-12-05,22.288
2023-12-06,22.288
2023-12-07,22.288
2023-12-08,22.288
2023-12-09,22.288
2023-12-10,22.288
2023-12-11,22.288
2023-12-12,22.288
2023-12-13,22.686
2023-12-14,22.686
2023-12-15,22.686
2023-12-16,22.686
2023-12-17,22.686
2023-12-18,22.686
2023-12-19,22.686
2023-12-20,22.686
2023-12-21,22.686
2023-12-22,22.686
2023-12-23,22.686
2023-12-24,22.686
2023-12-25,22.686
2023-12-26,22.686
2023-12-27,22.686
2023-12-28,22.686
2023-12-29,22.686
2023-12-30,22.686
2023-12-31,22.686
2024-01-01,22.686
2024-01-02,22.686
2024-01-03,22.686
2024-01-04,22.758
2024-01-05,22.758
2024-01-06,22.758
2024-01-07,22.758
2024-01-08,22.758
2024-01-09,23.812
2024-01-10,23.812
2024-01-11,24.378
2024-01-12,24.378
2024-01-13,24.378
2024-01-14,24.378
2024-01-15,24.378
2024-01-16,24.378
2024-01-17,24.378
2024-01-18,24.378
2024-01-19,24.378
2024-01-20,24.378
2024-01-21,24.378
2024-01-22,24.378
2024-01-23,24.378
2024-01-24,24.378
2024-01-25,24.378
2024-01-26,24.378
2024-01-27,24.378
2024-01-28,24.378
2024-01-29,24.378
2024-01-30,24.378
2024-01-31,24.378
2024-02-01,24.378
2024-02-02,24.378
2024-02-03,24.378
2024-02-04,24.378
2024-02-05,24.378
2024-02-06,24.378
2024-02-07,24.378
2024-02-08,24.378
2024-02-09,24.378
2024-02-10,24.378
2024-02-11,24.378
2024-02-12,24.378
2024-02-13,24.378
2024-02-14,24.378
2024-02-15,23.635
2024-02-16,22.653
2024-02-17,22.653
2024-02-18,22.653
2024-02-19,22.653
2024-02-20,22.653
2024-02-21,22.653
2024-02-22,22.653
2024-02-23,22.653
2024-02-24,22.653
2024-02-25,22.653
2024-02-26,22.653
2024-02-27,22.653
2024-02-28,22.653
2024-02-29,22.653
2024-03-01,22.653
2024-03-02,22.653
2024-03-03,22.653
2024-03-04,24.096
2024-03-05,24.022
2024-03-06,24.022
2024-03-07,24.022
2024-03-08,24.022
2024-03-09,24.022
2024-03-10,24.022
2024-03-11,24.022
2024-03-12,23.094
2024-03-13,23.094
2024-03-14,23.094
2024-03-15,23.094
2024-03-16,23.094
2024-03-17,23.094
2024-03-18,22.59
2024-03-19,22.59
2024-03-20,22.59
2024-03-21,22.59
2024-03-22,22.59
2024-03-23,22.59
2024-03-24,22.59
2024-03-25,22.59
2024-03-26,22.368
2024-03-27,23.114
2024-03-28,23.114
2024-03-29,23.114
2024-03-30,23.114
2024-03-31,23.114
2024-04-01,23.124
2024-04-02,23.124
2024-04-03,23.124
2024-04-04,23.124
2024-04-05,23.124
2024-04-06,23.124
2024-04-07,23.124
2024-04-08,23.124
2024-04-09,23.124
2024-04-10,23.188
2024-04-11,23.188
2024-04-12,23.188
2024-04-13,23.188
2024-04-14,23.188
2024-04-15,22.883
2024-04-16,22.883
2024-04-17,22.51
2024-04-18,22.51
2024-04-19,22.51
2024-04-20,22.51
2024-04-21,22.51
2024-04-22,22.51
2024-04-23,22.51
2024-04-24,22.51
2024-04-25,22.555
2024-04-26,22.752
2024-04-27,22.752
2024-04-28,22.752
2024-04-29,22.502
2024-04-30,22.502
2024-05-01,22.502
