,ULTA US Equity
2019-08-11,11917.5
2019-08-12,11917.5
2019-08-13,11917.5
2019-08-14,11917.5
2019-08-15,11917.5
2019-08-16,11917.5
2019-08-17,11917.5
2019-08-18,11917.5
2019-08-19,11917.5
2019-08-20,11917.5
2019-08-21,11917.5
2019-08-22,11917.5
2019-08-23,11917.5
2019-08-24,11917.5
2019-08-25,11917.5
2019-08-26,11917.5
2019-08-27,11917.5
2019-08-28,11917.5
2019-08-29,11917.5
2019-08-30,11917.5
2019-08-31,11917.5
2019-09-01,11917.5
2019-09-02,11917.5
2019-09-03,11917.5
2019-09-04,11917.5
2019-09-05,11917.5
2019-09-06,11917.5
2019-09-07,11917.5
2019-09-08,11917.5
2019-09-09,11917.5
2019-09-10,11917.5
2019-09-11,11917.5
2019-09-12,11917.5
2019-09-13,11791.0
2019-09-14,11791.0
2019-09-15,11791.0
2019-09-16,11791.0
2019-09-17,11791.0
2019-09-18,11791.0
2019-09-19,11791.0
2019-09-20,11791.0
2019-09-21,11791.0
2019-09-22,11791.0
2019-09-23,11791.0
2019-09-24,11791.0
2019-09-25,11791.0
2019-09-26,11791.0
2019-09-27,11791.0
2019-09-28,11791.0
2019-09-29,11791.0
2019-09-30,11791.0
2019-10-01,11791.0
2019-10-02,11791.0
2019-10-03,11791.0
2019-10-04,11791.0
2019-10-05,11791.0
2019-10-06,11791.0
2019-10-07,11791.0
2019-10-08,11791.0
2019-10-09,11791.0
2019-10-10,11791.0
2019-10-11,11791.0
2019-10-12,11791.0
2019-10-13,11791.0
2019-10-14,11791.0
2019-10-15,11791.0
2019-10-16,11791.0
2019-10-17,11791.0
2019-10-18,11791.0
2019-10-19,11791.0
2019-10-20,11791.0
2019-10-21,11791.0
2019-10-22,11791.0
2019-10-23,11791.0
2019-10-24,11791.0
2019-10-25,11791.0
2019-10-26,11791.0
2019-10-27,11791.0
2019-10-28,11791.0
2019-10-29,11791.0
2019-10-30,11791.0
2019-10-31,11791.0
2019-11-01,11791.0
2019-11-02,11791.0
2019-11-03,11791.0
2019-11-04,11791.0
2019-11-05,11791.0
2019-11-06,11791.0
2019-11-07,11791.0
2019-11-08,11791.0
2019-11-09,11791.0
2019-11-10,11791.0
2019-11-11,11791.0
2019-11-12,11791.0
2019-11-13,11791.0
2019-11-14,11791.0
2019-11-15,11791.0
2019-11-16,11791.0
2019-11-17,11791.0
2019-11-18,11791.0
2019-11-19,11791.0
2019-11-20,11791.0
2019-11-21,11791.0
2019-11-22,11791.0
2019-11-23,11791.0
2019-11-24,11791.0
2019-11-25,11942.0
2019-11-26,11942.0
2019-11-27,11942.0
2019-11-28,11942.0
2019-11-29,11942.0
2019-11-30,11942.0
2019-12-01,11942.0
2019-12-02,11942.0
2019-12-03,11942.0
2019-12-04,12346.0
2019-12-05,12346.0
2019-12-06,12346.0
2019-12-07,12346.0
2019-12-08,12346.0
2019-12-09,12346.0
2019-12-10,12346.0
2019-12-11,12346.0
2019-12-12,12346.0
2019-12-13,12346.0
2019-12-14,12346.0
2019-12-15,12346.0
2019-12-16,12346.0
2019-12-17,12346.0
2019-12-18,12346.0
2019-12-19,12346.0
2019-12-20,12346.0
2019-12-21,12346.0
2019-12-22,12346.0
2019-12-23,12346.0
2019-12-24,12346.0
2019-12-25,12346.0
2019-12-26,12346.0
2019-12-27,12346.0
2019-12-28,12346.0
2019-12-29,12346.0
2019-12-30,12346.0
2019-12-31,12346.0
2020-01-01,12346.0
2020-01-02,12346.0
2020-01-03,12346.0
2020-01-04,12346.0
2020-01-05,12346.0
2020-01-06,12346.0
2020-01-07,12346.0
2020-01-08,12346.0
2020-01-09,12346.0
2020-01-10,12346.0
2020-01-11,12346.0
2020-01-12,12346.0
2020-01-13,12346.0
2020-01-14,12346.0
2020-01-15,12346.0
2020-01-16,12346.0
2020-01-17,12346.0
2020-01-18,12346.0
2020-01-19,12346.0
2020-01-20,12346.0
2020-01-21,12346.0
2020-01-22,12346.0
2020-01-23,12346.0
2020-01-24,12346.0
2020-01-25,12346.0
2020-01-26,12346.0
2020-01-27,12346.0
2020-01-28,12346.0
2020-01-29,12346.0
2020-01-30,12346.0
2020-01-31,12346.0
2020-02-01,12346.0
2020-02-02,12346.0
2020-02-03,11743.5
2020-02-04,11743.5
2020-02-05,11743.5
2020-02-06,11743.5
2020-02-07,11743.5
2020-02-08,11743.5
2020-02-09,11743.5
2020-02-10,11743.5
2020-02-11,11743.5
2020-02-12,11743.5
2020-02-13,11743.5
2020-02-14,11743.5
2020-02-15,11743.5
2020-02-16,11743.5
2020-02-17,11743.5
2020-02-18,11743.5
2020-02-19,11743.5
2020-02-20,11743.5
2020-02-21,11743.5
2020-02-22,11743.5
2020-02-23,11743.5
2020-02-24,11743.5
2020-02-25,11743.5
2020-02-26,11743.5
2020-02-27,11743.5
2020-02-28,11743.5
2020-02-29,11743.5
2020-03-01,11743.5
2020-03-02,11743.5
2020-03-03,11743.5
2020-03-04,11743.5
2020-03-05,11743.5
2020-03-06,11743.5
2020-03-07,11743.5
2020-03-08,11743.5
2020-03-09,11743.5
2020-03-10,11743.5
2020-03-11,11141.0
2020-03-12,11141.0
2020-03-13,11141.0
2020-03-14,11141.0
2020-03-15,11141.0
2020-03-16,11141.0
2020-03-17,11141.0
2020-03-18,11141.0
2020-03-19,11141.0
2020-03-20,11141.0
2020-03-21,11141.0
2020-03-22,11141.0
2020-03-23,11141.0
2020-03-24,11141.0
2020-03-25,11141.0
2020-03-26,11141.0
2020-03-27,11141.0
2020-03-28,11141.0
2020-03-29,11141.0
2020-03-30,11141.0
2020-03-31,11141.0
2020-04-01,11141.0
2020-04-02,11141.0
2020-04-03,11141.0
2020-04-04,11141.0
2020-04-05,11141.0
2020-04-06,11141.0
2020-04-07,11141.0
2020-04-08,11141.0
2020-04-09,11141.0
2020-04-10,11141.0
2020-04-11,11141.0
2020-04-12,11141.0
2020-04-13,11141.0
2020-04-14,11141.0
2020-04-15,11141.0
2020-04-16,11141.0
2020-04-17,11141.0
2020-04-18,11141.0
2020-04-19,11141.0
2020-04-20,11141.0
2020-04-21,11141.0
2020-04-22,11141.0
2020-04-23,11141.0
2020-04-24,11141.0
2020-04-25,11141.0
2020-04-26,11141.0
2020-04-27,11141.0
2020-04-28,11141.0
2020-04-29,11141.0
2020-04-30,11141.0
2020-05-01,11141.0
2020-05-02,11141.0
2020-05-03,11141.0
2020-05-04,11141.0
2020-05-05,11141.0
2020-05-06,11141.0
2020-05-07,11141.0
2020-05-08,11141.0
2020-05-09,11141.0
2020-05-10,11141.0
2020-05-11,11141.0
2020-05-12,11141.0
2020-05-13,11141.0
2020-05-14,11141.0
2020-05-15,11141.0
2020-05-16,11141.0
2020-05-17,11141.0
2020-05-18,11141.0
2020-05-19,11141.0
2020-05-20,11141.0
2020-05-21,11141.0
2020-05-22,11141.0
2020-05-23,11141.0
2020-05-24,11141.0
2020-05-25,11141.0
2020-05-26,11141.0
2020-05-27,11141.0
2020-05-28,11141.0
2020-05-29,11141.0
2020-05-30,11141.0
2020-05-31,11141.0
2020-06-01,10419.5
2020-06-02,10217.667
2020-06-03,10217.667
2020-06-04,10217.667
2020-06-05,10217.667
2020-06-06,10217.667
2020-06-07,10217.667
2020-06-08,10217.667
2020-06-09,10176.75
2020-06-10,10176.75
2020-06-11,10176.75
2020-06-12,10176.75
2020-06-13,10176.75
2020-06-14,10176.75
2020-06-15,10176.75
2020-06-16,10176.75
2020-06-17,10176.75
2020-06-18,10176.75
2020-06-19,9835.6
2020-06-20,9835.6
2020-06-21,9835.6
2020-06-22,9835.6
2020-06-23,9835.6
2020-06-24,9835.6
2020-06-25,9835.6
2020-06-26,9835.6
2020-06-27,9835.6
2020-06-28,9835.6
2020-06-29,9835.6
2020-06-30,9835.6
2020-07-01,9835.6
2020-07-02,9835.6
2020-07-03,9835.6
2020-07-04,9835.6
2020-07-05,9835.6
2020-07-06,9835.6
2020-07-07,9835.6
2020-07-08,9835.6
2020-07-09,9835.6
2020-07-10,9835.6
2020-07-11,9835.6
2020-07-12,9835.6
2020-07-13,9835.6
2020-07-14,9835.6
2020-07-15,9835.6
2020-07-16,9835.6
2020-07-17,9835.6
2020-07-18,9835.6
2020-07-19,9835.6
2020-07-20,9835.6
2020-07-21,9835.6
2020-07-22,9835.6
2020-07-23,9835.6
2020-07-24,9835.6
2020-07-25,9835.6
2020-07-26,9835.6
2020-07-27,9835.6
2020-07-28,9835.6
2020-07-29,9835.6
2020-07-30,9835.6
2020-07-31,9835.6
2020-08-01,9835.6
2020-08-02,9835.6
2020-08-03,9835.6
2020-08-04,9835.6
2020-08-05,9767.5
2020-08-06,9767.5
2020-08-07,9767.5
2020-08-08,9767.5
2020-08-09,9767.5
2020-08-10,9767.5
2020-08-11,9767.5
2020-08-12,9767.5
2020-08-13,9767.5
2020-08-14,9767.5
2020-08-15,9767.5
2020-08-16,9767.5
2020-08-17,9767.5
2020-08-18,9767.5
2020-08-19,9767.5
2020-08-20,9767.5
2020-08-21,9727.667
2020-08-22,9727.667
2020-08-23,9727.667
2020-08-24,9727.667
2020-08-25,9727.667
2020-08-26,9727.667
2020-08-27,9727.667
2020-08-28,9702.0
2020-08-29,9702.0
2020-08-30,9702.0
2020-08-31,9702.0
2020-09-01,9937.833
2020-09-02,9937.833
2020-09-03,9937.833
2020-09-04,9937.833
2020-09-05,9810.333
2020-09-06,9810.333
2020-09-07,9810.333
2020-09-08,9810.333
2020-09-09,9810.333
2020-09-10,9810.333
2020-09-11,9810.333
2020-09-12,9810.333
2020-09-13,9810.333
2020-09-14,9810.333
2020-09-15,9810.333
2020-09-16,9810.333
2020-09-17,9810.333
2020-09-18,9810.333
2020-09-19,9810.333
2020-09-20,9810.333
2020-09-21,9810.333
2020-09-22,9810.333
2020-09-23,9810.333
2020-09-24,9810.333
2020-09-25,9810.333
2020-09-26,9810.333
2020-09-27,9810.333
2020-09-28,9810.333
2020-09-29,9810.333
2020-09-30,9810.333
2020-10-01,9810.333
2020-10-02,9810.333
2020-10-03,9810.333
2020-10-04,9810.333
2020-10-05,9810.333
2020-10-06,9810.333
2020-10-07,9871.833
2020-10-08,9871.833
2020-10-09,9871.833
2020-10-10,9871.833
2020-10-11,9871.833
2020-10-12,9871.833
2020-10-13,9601.833
2020-10-14,9601.833
2020-10-15,9601.833
2020-10-16,9601.833
2020-10-17,9601.833
2020-10-18,9601.833
2020-10-19,9601.833
2020-10-20,9601.833
2020-10-21,9601.833
2020-10-22,9601.833
2020-10-23,9601.833
2020-10-24,9601.833
2020-10-25,9601.833
2020-10-26,9601.833
2020-10-27,9601.833
2020-10-28,9601.833
2020-10-29,9601.833
2020-10-30,9601.833
2020-10-31,9601.833
2020-11-01,9601.833
2020-11-02,9601.833
2020-11-03,9353.8
2020-11-04,9353.8
2020-11-05,9353.8
2020-11-06,9353.8
2020-11-07,9353.8
2020-11-08,9353.8
2020-11-09,9353.8
2020-11-10,9353.8
2020-11-11,9353.8
2020-11-12,9353.8
2020-11-13,9353.8
2020-11-14,9353.8
2020-11-15,9353.8
2020-11-16,9353.8
2020-11-17,9353.8
2020-11-18,9353.8
2020-11-19,9353.8
2020-11-20,9353.8
2020-11-21,9353.8
2020-11-22,9353.8
2020-11-23,9353.8
2020-11-24,9353.8
2020-11-25,9353.8
2020-11-26,9353.8
2020-11-27,9353.8
2020-11-28,9353.8
2020-11-29,9353.8
2020-11-30,9353.8
2020-12-01,9393.5
2020-12-02,9393.5
2020-12-03,9336.667
2020-12-04,9288.571
2020-12-05,9288.571
2020-12-06,9288.571
2020-12-07,9288.571
2020-12-08,9288.571
2020-12-09,9288.571
2020-12-10,9288.571
2020-12-11,9307.571
2020-12-12,9307.571
2020-12-13,9307.571
2020-12-14,9307.571
2020-12-15,9307.571
2020-12-16,9307.571
2020-12-17,9307.571
2020-12-18,9307.571
2020-12-19,9307.571
2020-12-20,9307.571
2020-12-21,9307.571
2020-12-22,9307.571
2020-12-23,9307.571
2020-12-24,9307.571
2020-12-25,9307.571
2020-12-26,9307.571
2020-12-27,9307.571
2020-12-28,9307.571
2020-12-29,9307.571
2020-12-30,9307.571
2020-12-31,9307.571
2021-01-01,9307.571
2021-01-02,9307.571
2021-01-03,9307.571
2021-01-04,9307.571
2021-01-05,9307.571
2021-01-06,9498.375
2021-01-07,9498.375
2021-01-08,9498.375
2021-01-09,9498.375
2021-01-10,9498.375
2021-01-11,9498.375
2021-01-12,9498.375
2021-01-13,9498.375
2021-01-14,9498.375
2021-01-15,9498.375
2021-01-16,9498.375
2021-01-17,9498.375
2021-01-18,9498.375
2021-01-19,9498.375
2021-01-20,9498.375
2021-01-21,9498.375
2021-01-22,9498.375
2021-01-23,9498.375
2021-01-24,9498.375
2021-01-25,9498.375
2021-01-26,9498.375
2021-01-27,9498.375
2021-01-28,9498.375
2021-01-29,9498.375
2021-01-30,9498.375
2021-01-31,9498.375
2021-02-01,9498.375
2021-02-02,9498.375
2021-02-03,9498.375
2021-02-04,9498.375
2021-02-05,9498.375
2021-02-06,9498.375
2021-02-07,9498.375
2021-02-08,9498.375
2021-02-09,9498.375
2021-02-10,9498.375
2021-02-11,9498.375
2021-02-12,9498.375
2021-02-13,9498.375
2021-02-14,9498.375
2021-02-15,9498.375
2021-02-16,9498.375
2021-02-17,9498.375
2021-02-18,9498.375
2021-02-19,9498.375
2021-02-20,9498.375
2021-02-21,9498.375
2021-02-22,9498.375
2021-02-23,9498.375
2021-02-24,9498.375
2021-02-25,9498.375
2021-02-26,9498.375
2021-02-27,9498.375
2021-02-28,9498.375
2021-03-01,9498.375
2021-03-02,9498.375
2021-03-03,9498.375
2021-03-04,9498.375
2021-03-05,9491.375
2021-03-06,9491.375
2021-03-07,9491.375
2021-03-08,9491.375
2021-03-09,9491.375
2021-03-10,9491.375
2021-03-11,9491.375
2021-03-12,9373.3
2021-03-13,9373.3
2021-03-14,9373.3
2021-03-15,9373.3
2021-03-16,9373.6
2021-03-17,9373.6
2021-03-18,9373.6
2021-03-19,9373.6
2021-03-20,9373.6
2021-03-21,9373.6
2021-03-22,9373.6
2021-03-23,9373.6
2021-03-24,9373.6
2021-03-25,9211.333
2021-03-26,9211.333
2021-03-27,9211.333
2021-03-28,9211.333
2021-03-29,9211.333
2021-03-30,9211.333
2021-03-31,9211.333
2021-04-01,9211.333
2021-04-02,9211.333
2021-04-03,9211.333
2021-04-04,9211.333
2021-04-05,9211.333
2021-04-06,9206.222
2021-04-07,9206.222
2021-04-08,9206.222
2021-04-09,9206.222
2021-04-10,9206.222
2021-04-11,9206.222
2021-04-12,9206.222
2021-04-13,9206.222
2021-04-14,9206.222
2021-04-15,9206.222
2021-04-16,9213.0
2021-04-17,9213.0
2021-04-18,9213.0
2021-04-19,9213.0
2021-04-20,9213.0
2021-04-21,9213.0
2021-04-22,9213.0
2021-04-23,9213.0
2021-04-24,9213.0
2021-04-25,9213.0
2021-04-26,9213.0
2021-04-27,9213.0
2021-04-28,9213.0
2021-04-29,9213.0
2021-04-30,9213.0
2021-05-01,9213.0
2021-05-02,9213.0
2021-05-03,9213.0
2021-05-04,9213.0
2021-05-05,9213.0
2021-05-06,9213.0
2021-05-07,9213.0
2021-05-08,9213.0
2021-05-09,9213.0
2021-05-10,9213.0
2021-05-11,9213.0
2021-05-12,9213.0
2021-05-13,9213.0
2021-05-14,9213.0
2021-05-15,9213.0
2021-05-16,9213.0
2021-05-17,9213.0
2021-05-18,9213.0
2021-05-19,9213.0
2021-05-20,9213.0
2021-05-21,9213.0
2021-05-22,9213.0
2021-05-23,9230.778
2021-05-24,9230.778
2021-05-25,9230.778
2021-05-26,9230.778
2021-05-27,9299.0
2021-05-28,9524.222
2021-05-29,9524.222
2021-05-30,9524.222
2021-05-31,9524.222
2021-06-01,9579.333
2021-06-02,9579.333
2021-06-03,9579.333
2021-06-04,9579.333
2021-06-05,9579.333
2021-06-06,9579.333
2021-06-07,9579.333
2021-06-08,9579.333
2021-06-09,9623.444
2021-06-10,9623.444
2021-06-11,9623.444
2021-06-12,9623.444
2021-06-13,9623.444
2021-06-14,9623.444
2021-06-15,9623.444
2021-06-16,9623.444
2021-06-17,9623.444
2021-06-18,9623.444
2021-06-19,9623.444
2021-06-20,9623.444
2021-06-21,9623.444
2021-06-22,9623.444
2021-06-23,9623.444
2021-06-24,9623.444
2021-06-25,9623.444
2021-06-26,9623.444
2021-06-27,9623.444
2021-06-28,9623.444
2021-06-29,9623.444
2021-06-30,9623.444
2021-07-01,9623.444
2021-07-02,9623.444
2021-07-03,9623.444
2021-07-04,9623.444
2021-07-05,9623.444
2021-07-06,9623.444
2021-07-07,9623.444
2021-07-08,9623.444
2021-07-09,9623.444
2021-07-10,9623.444
2021-07-11,9623.444
2021-07-12,9623.444
2021-07-13,9623.444
2021-07-14,9623.444
2021-07-15,9623.444
2021-07-16,9623.444
2021-07-17,9623.444
2021-07-18,9623.444
2021-07-19,9623.444
2021-07-20,9782.9
2021-07-21,9782.9
2021-07-22,9782.9
2021-07-23,9782.9
2021-07-24,9782.9
2021-07-25,9782.9
2021-07-26,9782.9
2021-07-27,9782.9
2021-07-28,9782.9
2021-07-29,9782.9
2021-07-30,9782.9
2021-07-31,9782.9
2021-08-01,9782.9
2021-08-02,9782.9
2021-08-03,9782.9
2021-08-04,9782.9
2021-08-05,9832.1
2021-08-06,9832.1
2021-08-07,9832.1
2021-08-08,9832.1
2021-08-09,9832.1
2021-08-10,9832.1
2021-08-11,9832.1
2021-08-12,9832.1
2021-08-13,9832.1
2021-08-14,9832.1
2021-08-15,9832.1
2021-08-16,9832.1
2021-08-17,9832.1
2021-08-18,9832.1
2021-08-19,9832.1
2021-08-20,9832.1
2021-08-21,9832.1
2021-08-22,9832.1
2021-08-23,9832.1
2021-08-24,9832.1
2021-08-25,10021.6
2021-08-26,10144.5
2021-08-27,10144.5
2021-08-28,10144.5
2021-08-29,10144.5
2021-08-30,10144.5
2021-08-31,10144.5
2021-09-01,10144.5
2021-09-02,10144.5
2021-09-03,10144.5
2021-09-04,10144.5
2021-09-05,10144.5
2021-09-06,10144.5
2021-09-07,10025.222
2021-09-08,10025.222
2021-09-09,10025.222
2021-09-10,10025.222
2021-09-11,10025.222
2021-09-12,10025.222
2021-09-13,10025.222
2021-09-14,10025.222
2021-09-15,10025.222
2021-09-16,10025.222
2021-09-17,10025.222
2021-09-18,10025.222
2021-09-19,10025.222
2021-09-20,10025.222
2021-09-21,10025.222
2021-09-22,10025.222
2021-09-23,10091.889
2021-09-24,10091.889
2021-09-25,10091.889
2021-09-26,10091.889
2021-09-27,10091.889
2021-09-28,10091.889
2021-09-29,10091.889
2021-09-30,10091.889
2021-10-01,10091.889
2021-10-02,10091.889
2021-10-03,10091.889
2021-10-04,10091.889
2021-10-05,10091.889
2021-10-06,10091.889
2021-10-07,10091.889
2021-10-08,10091.889
2021-10-09,10091.889
2021-10-10,10091.889
2021-10-11,10091.889
2021-10-12,10091.889
2021-10-13,10035.625
2021-10-14,10063.286
2021-10-15,10063.286
2021-10-16,10063.286
2021-10-17,10063.286
2021-10-18,10063.286
2021-10-19,9986.0
2021-10-20,9994.333
2021-10-21,9911.667
2021-10-22,9911.667
2021-10-23,9911.667
2021-10-24,9911.667
2021-10-25,9911.667
2021-10-26,9911.667
2021-10-27,9911.667
2021-10-28,9911.667
2021-10-29,9911.667
2021-10-30,9911.667
2021-10-31,9911.667
2021-11-01,9911.667
2021-11-02,9911.667
2021-11-03,9911.667
2021-11-04,9911.667
2021-11-05,9911.667
2021-11-06,9911.667
2021-11-07,9911.667
2021-11-08,9911.667
2021-11-09,9911.667
2021-11-10,9911.667
2021-11-11,9911.667
2021-11-12,9911.667
2021-11-13,9911.667
2021-11-14,9911.667
2021-11-15,9911.667
2021-11-16,9911.667
2021-11-17,10001.286
2021-11-18,10001.286
2021-11-19,10001.286
2021-11-20,10001.286
2021-11-21,10001.286
2021-11-22,10001.286
2021-11-23,10001.286
2021-11-24,10001.286
2021-11-25,10001.286
2021-11-26,10001.286
2021-11-27,10001.286
2021-11-28,10001.286
2021-11-29,10001.286
2021-11-30,10001.286
2021-12-01,10001.286
2021-12-02,10046.857
2021-12-03,10132.875
2021-12-04,10132.875
2021-12-05,10132.875
2021-12-06,10208.5
2021-12-07,10208.5
2021-12-08,10208.5
2021-12-09,10230.625
2021-12-10,10230.625
2021-12-11,10230.625
2021-12-12,10230.625
2021-12-13,10230.625
2021-12-14,10230.625
2021-12-15,10347.125
2021-12-16,10347.125
2021-12-17,10347.125
2021-12-18,10347.125
2021-12-19,10347.125
2021-12-20,10347.125
2021-12-21,10347.125
2021-12-22,10347.125
2021-12-23,10347.125
2021-12-24,10347.125
2021-12-25,10347.125
2021-12-26,10347.125
2021-12-27,10347.125
2021-12-28,10347.125
2021-12-29,10347.125
2021-12-30,10347.125
2021-12-31,10347.125
2022-01-01,10347.125
2022-01-02,10347.125
2022-01-03,10347.125
2022-01-04,10347.125
2022-01-05,10347.125
2022-01-06,10347.125
2022-01-07,10347.125
2022-01-08,10347.125
2022-01-09,10347.125
2022-01-10,10347.125
2022-01-11,10347.125
2022-01-12,10347.125
2022-01-13,10472.556
2022-01-14,10459.1
2022-01-15,10459.1
2022-01-16,10459.1
2022-01-17,10459.1
2022-01-18,10459.1
2022-01-19,10459.1
2022-01-20,10459.1
2022-01-21,10459.1
2022-01-22,10459.1
2022-01-23,10459.1
2022-01-24,10460.3
2022-01-25,10460.3
2022-01-26,10460.3
2022-01-27,10460.3
2022-01-28,10460.3
2022-01-29,10460.3
2022-01-30,10460.3
2022-01-31,10460.3
2022-02-01,10460.3
2022-02-02,10460.3
2022-02-03,10460.3
2022-02-04,10460.3
2022-02-05,10460.3
2022-02-06,10460.3
2022-02-07,10460.3
2022-02-08,10460.3
2022-02-09,10460.3
2022-02-10,10460.3
2022-02-11,10460.3
2022-02-12,10460.3
2022-02-13,10460.3
2022-02-14,10460.3
2022-02-15,10460.3
2022-02-16,10460.3
2022-02-17,10460.3
2022-02-18,10460.3
2022-02-19,10460.3
2022-02-20,10460.3
2022-02-21,10460.3
2022-02-22,10459.8
2022-02-23,10459.8
2022-02-24,10459.8
2022-02-25,10459.8
2022-02-26,10459.8
2022-02-27,10449.6
2022-02-28,10449.6
2022-03-01,10449.6
2022-03-02,10449.6
2022-03-03,10449.6
2022-03-04,10449.6
2022-03-05,10449.6
2022-03-06,10449.6
2022-03-07,10449.6
2022-03-08,10449.6
2022-03-09,10449.6
