,MAR US Equity
2020-11-29,7.498
2020-11-30,7.498
2020-12-01,7.498
2020-12-02,7.498
2020-12-03,7.498
2020-12-04,7.498
2020-12-05,7.498
2020-12-06,7.498
2020-12-07,7.498
2020-12-08,7.498
2020-12-09,7.498
2020-12-10,7.498
2020-12-11,7.498
2020-12-12,7.498
2020-12-13,7.536
2020-12-14,7.536
2020-12-15,7.536
2020-12-16,7.536
2020-12-17,7.536
2020-12-18,7.536
2020-12-19,7.536
2020-12-20,7.536
2020-12-21,7.536
2020-12-22,7.536
2020-12-23,7.536
2020-12-24,7.536
2020-12-25,7.536
2020-12-26,7.536
2020-12-27,7.536
2020-12-28,7.536
2020-12-29,7.536
2020-12-30,7.536
2020-12-31,7.536
2021-01-01,7.536
2021-01-02,7.536
2021-01-03,7.536
2021-01-04,7.536
2021-01-05,7.582
2021-01-06,7.582
2021-01-07,7.582
2021-01-08,7.582
2021-01-09,7.582
2021-01-10,7.582
2021-01-11,7.582
2021-01-12,7.582
2021-01-13,7.582
2021-01-14,7.582
2021-01-15,7.582
2021-01-16,7.582
2021-01-17,7.582
2021-01-18,7.582
2021-01-19,7.582
2021-01-20,7.582
2021-01-21,7.582
2021-01-22,7.582
2021-01-23,7.582
2021-01-24,7.582
2021-01-25,7.582
2021-01-26,7.582
2021-01-27,7.582
2021-01-28,7.582
2021-01-29,7.582
2021-01-30,7.582
2021-01-31,7.582
2021-02-01,7.633
2021-02-02,7.633
2021-02-03,7.633
2021-02-04,7.633
2021-02-05,7.633
2021-02-06,7.633
2021-02-07,7.633
2021-02-08,7.633
2021-02-09,7.633
2021-02-10,7.633
2021-02-11,7.633
2021-02-12,7.633
2021-02-13,7.633
2021-02-14,7.633
2021-02-15,7.628
2021-02-16,7.646
2021-02-17,7.646
2021-02-18,7.668
2021-02-19,7.608
2021-02-20,7.608
2021-02-21,7.608
2021-02-22,7.542
2021-02-23,7.542
2021-02-24,7.542
2021-02-25,7.542
2021-02-26,7.542
2021-02-27,7.542
2021-02-28,7.542
2021-03-01,7.542
2021-03-02,7.542
2021-03-03,7.562
2021-03-04,7.556
2021-03-05,7.556
2021-03-06,7.584
2021-03-07,7.584
2021-03-08,7.793
2021-03-09,7.793
2021-03-10,7.793
2021-03-11,7.793
2021-03-12,7.793
2021-03-13,7.793
2021-03-14,7.793
2021-03-15,7.793
2021-03-16,7.793
2021-03-17,7.793
2021-03-18,7.793
2021-03-19,7.793
2021-03-20,7.793
2021-03-21,7.793
2021-03-22,7.793
2021-03-23,7.793
2021-03-24,7.793
2021-03-25,7.793
2021-03-26,7.793
2021-03-27,7.793
2021-03-28,7.793
2021-03-29,7.793
2021-03-30,7.793
2021-03-31,7.793
2021-04-01,7.793
2021-04-02,7.793
2021-04-03,7.793
2021-04-04,7.793
2021-04-05,7.793
2021-04-06,7.793
2021-04-07,7.793
2021-04-08,7.793
2021-04-09,7.793
2021-04-10,7.793
2021-04-11,7.793
2021-04-12,7.793
2021-04-13,7.793
2021-04-14,7.793
2021-04-15,7.793
2021-04-16,7.793
2021-04-17,7.793
2021-04-18,7.793
2021-04-19,7.76
2021-04-20,7.76
2021-04-21,7.76
2021-04-22,7.76
2021-04-23,8.08
2021-04-24,8.08
2021-04-25,8.08
2021-04-26,8.08
2021-04-27,8.08
2021-04-28,8.08
2021-04-29,8.08
2021-04-30,8.08
2021-05-01,8.08
2021-05-02,8.08
2021-05-03,8.08
2021-05-04,8.08
2021-05-05,8.08
2021-05-06,8.08
2021-05-07,8.08
2021-05-08,8.08
2021-05-09,8.08
2021-05-10,7.848
2021-05-11,7.833
2021-05-12,7.833
2021-05-13,7.728
2021-05-14,7.728
2021-05-15,7.728
2021-05-16,7.728
2021-05-17,7.728
2021-05-18,7.813
2021-05-19,7.813
2021-05-20,7.813
2021-05-21,7.813
2021-05-22,7.813
2021-05-23,7.813
2021-05-24,7.813
2021-05-25,7.88
2021-05-26,7.88
2021-05-27,7.88
2021-05-28,7.88
2021-05-29,7.88
2021-05-30,7.88
2021-05-31,7.88
2021-06-01,7.88
2021-06-02,7.88
2021-06-03,7.88
2021-06-04,7.88
2021-06-05,7.88
2021-06-06,7.88
2021-06-07,7.88
2021-06-08,7.88
2021-06-09,7.88
2021-06-10,7.88
2021-06-11,7.88
2021-06-12,7.88
2021-06-13,7.88
2021-06-14,7.88
2021-06-15,7.88
2021-06-16,7.88
2021-06-17,7.88
2021-06-18,7.88
2021-06-19,7.88
2021-06-20,7.88
2021-06-21,7.88
2021-06-22,7.88
2021-06-23,7.88
2021-06-24,7.88
2021-06-25,7.88
2021-06-26,7.88
2021-06-27,7.88
2021-06-28,7.88
2021-06-29,7.88
2021-06-30,7.88
2021-07-01,7.88
2021-07-02,7.88
2021-07-03,7.88
2021-07-04,7.88
2021-07-05,7.88
2021-07-06,7.88
2021-07-07,7.88
2021-07-08,7.88
2021-07-09,7.88
2021-07-10,7.88
2021-07-11,7.88
2021-07-12,7.88
2021-07-13,7.88
2021-07-14,7.88
2021-07-15,7.88
2021-07-16,7.88
2021-07-17,7.88
2021-07-18,7.88
2021-07-19,7.88
2021-07-20,8.013
2021-07-21,8.013
2021-07-22,8.013
2021-07-23,8.013
2021-07-24,8.013
2021-07-25,8.013
2021-07-26,8.013
2021-07-27,8.013
2021-07-28,8.013
2021-07-29,8.013
2021-07-30,8.013
2021-07-31,8.013
2021-08-01,8.013
2021-08-02,8.013
2021-08-03,8.222
2021-08-04,8.112
2021-08-05,8.062
2021-08-06,8.062
2021-08-07,8.062
2021-08-08,8.062
2021-08-09,8.062
2021-08-10,8.062
2021-08-11,8.062
2021-08-12,8.062
2021-08-13,8.062
2021-08-14,8.062
2021-08-15,8.062
2021-08-16,8.062
2021-08-17,8.062
2021-08-18,8.058
2021-08-19,8.058
2021-08-20,8.058
2021-08-21,8.058
2021-08-22,8.058
2021-08-23,8.058
2021-08-24,8.058
2021-08-25,8.058
2021-08-26,8.058
2021-08-27,8.058
2021-08-28,8.058
2021-08-29,8.058
2021-08-30,8.058
2021-08-31,8.058
2021-09-01,8.058
2021-09-02,8.058
2021-09-03,8.058
2021-09-04,8.058
2021-09-05,8.058
2021-09-06,8.058
2021-09-07,8.058
2021-09-08,8.058
2021-09-09,8.058
2021-09-10,8.058
2021-09-11,8.058
2021-09-12,8.058
2021-09-13,8.058
2021-09-14,8.058
2021-09-15,8.058
2021-09-16,8.058
2021-09-17,8.058
2021-09-18,8.058
2021-09-19,8.058
2021-09-20,8.058
2021-09-21,8.058
2021-09-22,8.058
2021-09-23,8.058
2021-09-24,8.058
2021-09-25,8.058
2021-09-26,8.058
2021-09-27,8.058
2021-09-28,8.058
2021-09-29,8.058
2021-09-30,8.058
2021-10-01,8.058
2021-10-02,8.058
2021-10-03,8.058
2021-10-04,8.058
2021-10-05,8.0
2021-10-06,8.0
2021-10-07,8.0
2021-10-08,8.0
2021-10-09,8.0
2021-10-10,8.0
2021-10-11,8.0
2021-10-12,8.0
2021-10-13,8.0
2021-10-14,8.0
2021-10-15,8.0
2021-10-16,8.0
2021-10-17,8.0
2021-10-18,7.964
2021-10-19,7.964
2021-10-20,7.964
2021-10-21,7.964
2021-10-22,8.006
2021-10-23,8.006
2021-10-24,8.006
2021-10-25,8.006
2021-10-26,8.006
2021-10-27,8.006
2021-10-28,8.006
2021-10-29,8.006
2021-10-30,8.006
2021-10-31,8.006
2021-11-01,8.006
2021-11-02,8.006
2021-11-03,8.064
2021-11-04,8.194
2021-11-05,8.194
2021-11-06,8.194
2021-11-07,8.194
2021-11-08,8.194
2021-11-09,8.194
2021-11-10,8.194
2021-11-11,8.194
2021-11-12,8.194
2021-11-13,8.194
2021-11-14,8.194
2021-11-15,8.194
2021-11-16,8.194
2021-11-17,8.194
2021-11-18,8.194
2021-11-19,8.194
2021-11-20,8.194
2021-11-21,8.194
2021-11-22,8.18
2021-11-23,8.18
2021-11-24,8.18
2021-11-25,8.18
2021-11-26,8.18
2021-11-27,8.18
2021-11-28,8.18
2021-11-29,8.18
2021-11-30,8.18
2021-12-01,8.18
2021-12-02,8.18
2021-12-03,8.18
2021-12-04,8.18
2021-12-05,8.18
2021-12-06,8.18
2021-12-07,8.18
2021-12-08,8.18
2021-12-09,8.18
2021-12-10,8.18
2021-12-11,8.18
2021-12-12,8.18
2021-12-13,8.18
2021-12-14,8.18
2021-12-15,8.18
2021-12-16,8.18
2021-12-17,8.18
2021-12-18,8.18
2021-12-19,8.18
2021-12-20,8.18
2021-12-21,8.18
2021-12-22,8.18
2021-12-23,8.18
2021-12-24,8.18
2021-12-25,8.18
2021-12-26,8.18
2021-12-27,8.18
2021-12-28,8.18
2021-12-29,8.18
2021-12-30,8.18
2021-12-31,8.18
2022-01-01,8.18
2022-01-02,8.18
2022-01-03,8.18
2022-01-04,8.18
2022-01-05,8.18
2022-01-06,8.21
2022-01-07,8.21
2022-01-08,8.21
2022-01-09,8.22
2022-01-10,8.22
2022-01-11,8.22
2022-01-12,8.22
2022-01-13,8.22
2022-01-14,8.22
2022-01-15,8.22
2022-01-16,8.22
2022-01-17,8.262
2022-01-18,8.262
2022-01-19,8.262
2022-01-20,8.262
2022-01-21,8.262
2022-01-22,8.262
2022-01-23,8.262
2022-01-24,8.262
2022-01-25,8.262
2022-01-26,8.286
2022-01-27,8.286
2022-01-28,8.286
2022-01-29,8.286
2022-01-30,8.286
2022-01-31,8.286
2022-02-01,8.286
2022-02-02,8.314
2022-02-03,8.314
2022-02-04,8.314
2022-02-05,8.314
2022-02-06,8.314
2022-02-07,8.314
2022-02-08,8.314
2022-02-09,8.314
2022-02-10,8.314
2022-02-11,8.314
2022-02-12,8.314
2022-02-13,8.314
2022-02-14,8.225
2022-02-15,8.303
2022-02-16,8.345
2022-02-17,8.345
2022-02-18,8.345
2022-02-19,8.345
2022-02-20,8.345
2022-02-21,8.345
2022-02-22,8.345
2022-02-23,8.312
2022-02-24,8.353
2022-02-25,8.353
2022-02-26,8.353
2022-02-27,8.353
2022-02-28,8.353
2022-03-01,8.353
2022-03-02,8.353
2022-03-03,8.353
2022-03-04,8.353
2022-03-05,8.353
2022-03-06,8.353
2022-03-07,8.353
2022-03-08,8.353
2022-03-09,8.353
2022-03-10,8.353
2022-03-11,8.353
2022-03-12,8.353
2022-03-13,8.353
2022-03-14,8.353
2022-03-15,8.353
2022-03-16,8.353
2022-03-17,8.353
2022-03-18,8.353
2022-03-19,8.353
2022-03-20,8.353
2022-03-21,8.353
2022-03-22,8.353
2022-03-23,8.353
2022-03-24,8.353
2022-03-25,8.353
2022-03-26,8.353
2022-03-27,8.353
2022-03-28,8.353
2022-03-29,8.353
2022-03-30,8.353
2022-03-31,8.353
2022-04-01,8.353
2022-04-02,8.353
2022-04-03,8.353
2022-04-04,8.353
2022-04-05,8.425
2022-04-06,8.425
2022-04-07,8.425
2022-04-08,8.425
2022-04-09,8.425
2022-04-10,8.425
2022-04-11,8.425
2022-04-12,8.425
2022-04-13,8.425
2022-04-14,8.425
2022-04-15,8.438
2022-04-16,8.438
2022-04-17,8.438
2022-04-18,8.438
2022-04-19,8.438
2022-04-20,8.372
2022-04-21,8.372
2022-04-22,8.352
2022-04-23,8.352
2022-04-24,8.352
2022-04-25,8.376
2022-04-26,8.376
2022-04-27,8.376
2022-04-28,8.376
2022-04-29,8.376
2022-04-30,8.376
2022-05-01,8.376
2022-05-02,8.419
2022-05-03,8.419
2022-05-04,8.372
2022-05-05,8.403
2022-05-06,8.456
2022-05-07,8.456
2022-05-08,8.456
2022-05-09,8.456
2022-05-10,8.516
2022-05-11,8.516
2022-05-12,8.516
2022-05-13,8.516
2022-05-14,8.609
2022-05-15,8.511
2022-05-16,8.511
2022-05-17,8.511
2022-05-18,8.511
2022-05-19,8.511
2022-05-20,8.511
2022-05-21,8.511
2022-05-22,8.511
2022-05-23,8.511
2022-05-24,8.511
2022-05-25,8.511
2022-05-26,8.511
2022-05-27,8.511
2022-05-28,8.511
2022-05-29,8.511
2022-05-30,8.511
2022-05-31,8.511
2022-06-01,8.511
2022-06-02,8.511
2022-06-03,8.511
2022-06-04,8.511
2022-06-05,8.511
2022-06-06,8.511
2022-06-07,8.511
2022-06-08,8.716
2022-06-09,8.716
2022-06-10,8.716
2022-06-11,8.716
2022-06-12,8.716
2022-06-13,8.716
2022-06-14,8.716
2022-06-15,8.716
2022-06-16,8.716
2022-06-17,8.716
2022-06-18,8.716
2022-06-19,8.716
2022-06-20,8.716
2022-06-21,8.716
2022-06-22,8.708
2022-06-23,8.708
2022-06-24,8.708
2022-06-25,8.708
2022-06-26,8.708
2022-06-27,8.708
2022-06-28,8.713
2022-06-29,8.713
2022-06-30,8.713
2022-07-01,8.713
2022-07-02,8.713
2022-07-03,8.713
2022-07-04,8.713
2022-07-05,8.713
2022-07-06,8.713
2022-07-07,8.646
2022-07-08,8.646
2022-07-09,8.646
2022-07-10,8.646
2022-07-11,8.681
2022-07-12,8.681
2022-07-13,8.583
2022-07-14,8.583
2022-07-15,8.583
2022-07-16,8.583
2022-07-17,8.583
2022-07-18,8.591
2022-07-19,8.591
2022-07-20,8.625
2022-07-21,8.543
2022-07-22,8.521
2022-07-23,8.521
2022-07-24,8.521
2022-07-25,8.521
2022-07-26,8.521
2022-07-27,8.521
2022-07-28,8.521
2022-07-29,8.521
2022-07-30,8.521
2022-07-31,8.521
2022-08-01,8.521
2022-08-02,8.654
2022-08-03,8.721
2022-08-04,8.737
2022-08-05,8.737
2022-08-06,8.737
2022-08-07,8.737
2022-08-08,8.737
2022-08-09,8.759
2022-08-10,8.759
2022-08-11,8.734
2022-08-12,8.734
2022-08-13,8.734
2022-08-14,8.734
2022-08-15,8.734
2022-08-16,8.734
2022-08-17,8.734
2022-08-18,8.734
2022-08-19,8.734
2022-08-20,8.734
2022-08-21,8.734
2022-08-22,8.734
2022-08-23,8.734
2022-08-24,8.734
2022-08-25,8.734
2022-08-26,8.734
2022-08-27,8.734
2022-08-28,8.734
2022-08-29,8.734
2022-08-30,8.734
2022-08-31,8.734
2022-09-01,8.734
2022-09-02,8.734
2022-09-03,8.734
2022-09-04,8.734
2022-09-05,8.734
2022-09-06,8.734
2022-09-07,8.734
2022-09-08,8.734
2022-09-09,8.734
2022-09-10,8.734
2022-09-11,8.734
2022-09-12,8.734
2022-09-13,8.734
2022-09-14,8.76
2022-09-15,8.751
2022-09-16,8.734
2022-09-17,8.734
2022-09-18,8.734
2022-09-19,8.734
2022-09-20,8.734
2022-09-21,8.677
2022-09-22,8.677
2022-09-23,8.677
2022-09-24,8.677
2022-09-25,8.677
2022-09-26,8.677
2022-09-27,8.716
2022-09-28,8.716
2022-09-29,8.716
2022-09-30,8.716
2022-10-01,8.716
2022-10-02,8.716
2022-10-03,8.716
2022-10-04,8.716
2022-10-05,8.716
2022-10-06,8.716
2022-10-07,8.716
2022-10-08,8.716
2022-10-09,8.716
2022-10-10,8.716
2022-10-11,8.716
2022-10-12,8.716
2022-10-13,8.716
2022-10-14,8.716
2022-10-15,8.716
2022-10-16,8.716
2022-10-17,8.714
2022-10-18,8.719
2022-10-19,8.72
2022-10-20,8.72
2022-10-21,8.72
2022-10-22,8.72
2022-10-23,8.72
2022-10-24,8.728
2022-10-25,8.728
2022-10-26,8.728
2022-10-27,8.728
2022-10-28,8.728
2022-10-29,8.728
2022-10-30,8.728
2022-10-31,8.728
2022-11-01,8.728
2022-11-02,8.728
2022-11-03,8.693
2022-11-04,8.729
2022-11-05,8.729
2022-11-06,8.729
2022-11-07,8.729
2022-11-08,8.728
2022-11-09,8.728
2022-11-10,8.704
2022-11-11,8.704
2022-11-12,8.704
2022-11-13,8.704
2022-11-14,8.704
2022-11-15,8.704
2022-11-16,8.704
2022-11-17,8.657
2022-11-18,8.657
2022-11-19,8.657
2022-11-20,8.657
2022-11-21,8.657
2022-11-22,8.657
2022-11-23,8.596
2022-11-24,8.596
2022-11-25,8.596
2022-11-26,8.596
2022-11-27,8.596
2022-11-28,8.596
2022-11-29,8.559
2022-11-30,8.527
2022-12-01,8.549
2022-12-02,8.549
2022-12-03,8.549
2022-12-04,8.545
2022-12-05,8.543
2022-12-06,8.562
2022-12-07,8.562
2022-12-08,8.562
2022-12-09,8.562
2022-12-10,8.562
2022-12-11,8.562
2022-12-12,8.562
2022-12-13,8.562
2022-12-14,8.562
2022-12-15,8.558
2022-12-16,8.558
2022-12-17,8.558
2022-12-18,8.558
2022-12-19,8.558
2022-12-20,8.558
2022-12-21,8.558
2022-12-22,8.558
2022-12-23,8.558
2022-12-24,8.558
2022-12-25,8.558
2022-12-26,8.558
2022-12-27,8.558
2022-12-28,8.558
2022-12-29,8.558
2022-12-30,8.558
2022-12-31,8.558
2023-01-01,8.558
2023-01-02,8.558
2023-01-03,8.55
2023-01-04,8.508
2023-01-05,8.508
2023-01-06,8.508
2023-01-07,8.508
2023-01-08,8.508
2023-01-09,8.494
2023-01-10,8.494
2023-01-11,8.498
2023-01-12,8.498
2023-01-13,8.498
2023-01-14,8.498
2023-01-15,8.498
2023-01-16,8.498
2023-01-17,8.5
2023-01-18,8.507
2023-01-19,8.53
2023-01-20,8.511
2023-01-21,8.511
2023-01-22,8.511
2023-01-23,8.424
2023-01-24,8.424
2023-01-25,8.424
2023-01-26,8.424
2023-01-27,8.424
2023-01-28,8.424
2023-01-29,8.424
2023-01-30,8.424
2023-01-31,8.416
2023-02-01,8.409
2023-02-02,8.41
2023-02-03,8.41
2023-02-04,8.41
2023-02-05,8.41
2023-02-06,8.41
2023-02-07,8.409
2023-02-08,8.409
2023-02-09,8.409
2023-02-10,8.409
2023-02-11,8.409
2023-02-12,8.409
2023-02-13,8.409
2023-02-14,8.498
2023-02-15,8.536
2023-02-16,8.538
2023-02-17,8.538
2023-02-18,8.538
2023-02-19,8.538
2023-02-20,8.538
2023-02-21,8.538
2023-02-22,8.532
2023-02-23,8.532
2023-02-24,8.544
2023-02-25,8.554
2023-02-26,8.554
2023-02-27,8.554
2023-02-28,8.564
2023-03-01,8.564
2023-03-02,8.564
2023-03-03,8.564
2023-03-04,8.564
2023-03-05,8.564
2023-03-06,8.564
2023-03-07,8.564
2023-03-08,8.616
2023-03-09,8.616
2023-03-10,8.616
2023-03-11,8.616
2023-03-12,8.616
2023-03-13,8.616
2023-03-14,8.616
2023-03-15,8.616
2023-03-16,8.618
2023-03-17,8.618
2023-03-18,8.618
2023-03-19,8.618
2023-03-20,8.618
2023-03-21,8.577
2023-03-22,8.577
2023-03-23,8.577
2023-03-24,8.577
2023-03-25,8.577
2023-03-26,8.577
2023-03-27,8.578
2023-03-28,8.578
2023-03-29,8.587
2023-03-30,8.588
2023-03-31,8.588
2023-04-01,8.588
2023-04-02,8.588
2023-04-03,8.588
2023-04-04,8.588
2023-04-05,8.588
2023-04-06,8.588
2023-04-07,8.588
2023-04-08,8.588
2023-04-09,8.588
2023-04-10,8.588
2023-04-11,8.588
2023-04-12,8.588
2023-04-13,8.588
2023-04-14,8.595
2023-04-15,8.595
2023-04-16,8.595
2023-04-17,8.595
2023-04-18,8.583
2023-04-19,8.583
2023-04-20,8.591
2023-04-21,8.591
2023-04-22,8.591
2023-04-23,8.591
2023-04-24,8.591
2023-04-25,8.591
2023-04-26,8.592
2023-04-27,8.592
2023-04-28,8.592
2023-04-29,8.592
2023-04-30,8.592
2023-05-01,8.592
2023-05-02,8.778
2023-05-03,8.935
2023-05-04,8.935
2023-05-05,8.935
2023-05-06,8.935
2023-05-07,8.963
2023-05-08,8.965
2023-05-09,8.965
2023-05-10,8.965
2023-05-11,8.965
2023-05-12,8.965
2023-05-13,8.965
2023-05-14,8.965
2023-05-15,8.965
2023-05-16,9.004
2023-05-17,9.004
2023-05-18,9.021
2023-05-19,9.021
2023-05-20,9.021
2023-05-21,9.021
2023-05-22,9.021
2023-05-23,9.021
2023-05-24,9.021
2023-05-25,9.021
2023-05-26,9.021
2023-05-27,9.021
2023-05-28,9.021
2023-05-29,9.021
2023-05-30,9.037
2023-05-31,9.037
2023-06-01,9.098
2023-06-02,9.098
2023-06-03,9.098
2023-06-04,9.098
2023-06-05,9.098
2023-06-06,9.098
2023-06-07,9.098
2023-06-08,9.111
2023-06-09,9.111
2023-06-10,9.111
2023-06-11,9.111
2023-06-12,9.111
2023-06-13,9.111
2023-06-14,9.111
2023-06-15,9.109
2023-06-16,9.109
2023-06-17,9.109
2023-06-18,9.109
2023-06-19,9.109
2023-06-20,9.109
2023-06-21,9.109
2023-06-22,9.109
2023-06-23,9.109
