,DAL US Equity
2020-05-17,7.72
2020-05-18,7.72
2020-05-19,7.72
2020-05-20,7.72
2020-05-21,7.72
2020-05-22,7.72
2020-05-23,7.72
2020-05-24,7.72
2020-05-25,7.72
2020-05-26,7.72
2020-05-27,7.72
2020-05-28,7.72
2020-05-29,7.72
2020-05-30,7.72
2020-05-31,7.72
2020-06-01,7.72
2020-06-02,7.72
2020-06-03,7.72
2020-06-04,7.72
2020-06-05,7.72
2020-06-06,7.72
2020-06-07,7.72
2020-06-08,7.72
2020-06-09,7.72
2020-06-10,7.72
2020-06-11,7.72
2020-06-12,7.72
2020-06-13,7.72
2020-06-14,7.72
2020-06-15,7.72
2020-06-16,7.72
2020-06-17,7.72
2020-06-18,7.72
2020-06-19,7.72
2020-06-20,7.72
2020-06-21,7.72
2020-06-22,7.72
2020-06-23,7.72
2020-06-24,7.72
2020-06-25,7.72
2020-06-26,7.72
2020-06-27,7.72
2020-06-28,7.72
2020-06-29,7.72
2020-06-30,7.72
2020-07-01,7.72
2020-07-02,7.72
2020-07-03,7.72
2020-07-04,7.72
2020-07-05,7.72
2020-07-06,7.72
2020-07-07,7.72
2020-07-08,7.72
2020-07-09,7.72
2020-07-10,7.72
2020-07-11,7.72
2020-07-12,7.72
2020-07-13,7.72
2020-07-14,7.72
2020-07-15,8.495
2020-07-16,8.495
2020-07-17,8.495
2020-07-18,8.495
2020-07-19,8.495
2020-07-20,8.495
2020-07-21,8.495
2020-07-22,8.495
2020-07-23,8.485
2020-07-24,8.485
2020-07-25,8.485
2020-07-26,8.485
2020-07-27,8.485
2020-07-28,8.485
2020-07-29,8.485
2020-07-30,8.485
2020-07-31,8.485
2020-08-01,8.485
2020-08-02,8.485
2020-08-03,8.485
2020-08-04,8.485
2020-08-05,8.485
2020-08-06,8.485
2020-08-07,8.485
2020-08-08,8.485
2020-08-09,8.485
2020-08-10,8.485
2020-08-11,8.485
2020-08-12,8.485
2020-08-13,8.485
2020-08-14,8.485
2020-08-15,8.485
2020-08-16,8.485
2020-08-17,8.485
2020-08-18,8.485
2020-08-19,8.485
2020-08-20,8.485
2020-08-21,8.485
2020-08-22,8.485
2020-08-23,8.485
2020-08-24,8.485
2020-08-25,8.485
2020-08-26,8.485
2020-08-27,8.485
2020-08-28,8.485
2020-08-29,8.485
2020-08-30,8.485
2020-08-31,8.485
2020-09-01,8.485
2020-09-02,8.485
2020-09-03,8.485
2020-09-04,8.485
2020-09-05,8.485
2020-09-06,8.485
2020-09-07,8.485
2020-09-08,8.485
2020-09-09,8.485
2020-09-10,8.485
2020-09-11,8.485
2020-09-12,8.485
2020-09-13,8.485
2020-09-14,8.485
2020-09-15,8.485
2020-09-16,8.485
2020-09-17,8.485
2020-09-18,8.485
2020-09-19,8.485
2020-09-20,8.485
2020-09-21,8.485
2020-09-22,8.485
2020-09-23,8.485
2020-09-24,8.485
2020-09-25,8.485
2020-09-26,8.485
2020-09-27,8.485
2020-09-28,8.485
2020-09-29,8.485
2020-09-30,8.485
2020-10-01,8.485
2020-10-02,8.485
2020-10-03,8.485
2020-10-04,8.485
2020-10-05,8.485
2020-10-06,8.485
2020-10-07,8.485
2020-10-08,8.485
2020-10-09,8.485
2020-10-10,8.485
2020-10-11,8.485
2020-10-12,8.485
2020-10-13,8.485
2020-10-14,8.6
2020-10-15,8.6
2020-10-16,8.6
2020-10-17,8.6
2020-10-18,8.6
2020-10-19,8.6
2020-10-20,8.6
2020-10-21,8.6
2020-10-22,8.6
2020-10-23,8.6
2020-10-24,8.6
2020-10-25,8.6
2020-10-26,8.6
2020-10-27,8.6
2020-10-28,8.6
2020-10-29,8.6
2020-10-30,8.6
2020-10-31,8.6
2020-11-01,8.6
2020-11-02,8.6
2020-11-03,8.6
2020-11-04,8.6
2020-11-05,8.6
2020-11-06,8.6
2020-11-07,8.6
2020-11-08,8.6
2020-11-09,8.6
2020-11-10,8.6
2020-11-11,8.227
2020-11-12,8.227
2020-11-13,8.227
2020-11-14,8.227
2020-11-15,8.227
2020-11-16,8.227
2020-11-17,8.227
2020-11-18,8.227
2020-11-19,8.227
2020-11-20,8.227
2020-11-21,8.227
2020-11-22,8.227
2020-11-23,8.227
2020-11-24,8.227
2020-11-25,8.227
2020-11-26,8.227
2020-11-27,8.227
2020-11-28,8.227
2020-11-29,8.227
2020-11-30,8.227
2020-12-01,8.227
2020-12-02,8.227
2020-12-03,8.227
2020-12-04,8.227
2020-12-05,8.227
2020-12-06,8.227
2020-12-07,7.768
2020-12-08,7.768
2020-12-09,7.768
2020-12-10,7.768
2020-12-11,7.768
2020-12-12,7.768
2020-12-13,7.768
2020-12-14,7.768
2020-12-15,7.768
2020-12-16,7.768
2020-12-17,7.768
2020-12-18,7.768
2020-12-19,7.768
2020-12-20,7.768
2020-12-21,7.768
2020-12-22,7.768
2020-12-23,7.768
2020-12-24,7.768
2020-12-25,7.768
2020-12-26,7.768
2020-12-27,7.768
2020-12-28,7.768
2020-12-29,7.768
2020-12-30,7.768
2020-12-31,7.768
2021-01-01,7.768
2021-01-02,7.768
2021-01-03,7.768
2021-01-04,7.768
2021-01-05,7.768
2021-01-06,7.768
2021-01-07,7.768
2021-01-08,7.768
2021-01-09,7.768
2021-01-10,7.768
2021-01-11,7.768
2021-01-12,7.768
2021-01-13,7.863
2021-01-14,7.863
2021-01-15,7.82
2021-01-16,7.82
2021-01-17,7.82
2021-01-18,7.82
2021-01-19,7.82
2021-01-20,7.82
2021-01-21,7.82
2021-01-22,7.82
2021-01-23,7.857
2021-01-24,7.857
2021-01-25,7.857
2021-01-26,7.857
2021-01-27,7.857
2021-01-28,7.857
2021-01-29,7.857
2021-01-30,7.857
2021-01-31,7.857
2021-02-01,7.857
2021-02-02,7.857
2021-02-03,7.857
2021-02-04,7.857
2021-02-05,7.857
2021-02-06,7.857
2021-02-07,7.857
2021-02-08,7.857
2021-02-09,7.857
2021-02-10,7.857
2021-02-11,7.857
2021-02-12,7.857
2021-02-13,7.857
2021-02-14,7.857
2021-02-15,7.857
2021-02-16,7.913
2021-02-17,7.78
2021-02-18,7.78
2021-02-19,7.78
2021-02-20,7.78
2021-02-21,7.78
2021-02-22,7.78
2021-02-23,7.78
2021-02-24,7.78
2021-02-25,7.78
2021-02-26,7.78
2021-02-27,7.78
2021-02-28,7.78
2021-03-01,7.78
2021-03-02,7.78
2021-03-03,7.78
2021-03-04,7.78
2021-03-05,7.78
2021-03-06,7.78
2021-03-07,7.78
2021-03-08,7.78
2021-03-09,7.78
2021-03-10,7.78
2021-03-11,7.78
2021-03-12,7.78
2021-03-13,7.78
2021-03-14,7.78
2021-03-15,7.78
2021-03-16,7.78
2021-03-17,7.78
2021-03-18,7.78
2021-03-19,7.78
2021-03-20,7.78
2021-03-21,7.78
2021-03-22,7.78
2021-03-23,7.78
2021-03-24,7.78
2021-03-25,7.748
2021-03-26,7.778
2021-03-27,7.778
2021-03-28,7.778
2021-03-29,7.778
2021-03-30,7.778
2021-03-31,7.778
2021-04-01,7.778
2021-04-02,7.778
2021-04-03,7.778
2021-04-04,7.778
2021-04-05,7.778
2021-04-06,8.203
2021-04-07,8.203
2021-04-08,8.203
2021-04-09,8.203
2021-04-10,8.203
2021-04-11,8.203
2021-04-12,8.203
2021-04-13,8.203
2021-04-14,8.203
2021-04-15,8.213
2021-04-16,7.855
2021-04-17,7.855
2021-04-18,7.855
2021-04-19,7.855
2021-04-20,7.855
2021-04-21,7.855
2021-04-22,7.855
2021-04-23,7.855
2021-04-24,7.855
2021-04-25,7.855
2021-04-26,7.855
2021-04-27,7.855
2021-04-28,7.855
2021-04-29,7.705
2021-04-30,7.705
2021-05-01,7.705
2021-05-02,7.705
2021-05-03,7.705
2021-05-04,7.705
2021-05-05,7.705
2021-05-06,7.705
2021-05-07,7.705
2021-05-08,7.705
2021-05-09,7.705
2021-05-10,7.705
2021-05-11,7.705
2021-05-12,7.705
2021-05-13,6.937
2021-05-14,6.937
2021-05-15,6.937
2021-05-16,6.937
2021-05-17,6.937
2021-05-18,6.937
2021-05-19,6.937
2021-05-20,6.937
2021-05-21,6.937
2021-05-22,6.937
2021-05-23,6.937
2021-05-24,6.937
2021-05-25,6.937
2021-05-26,6.937
2021-05-27,6.733
2021-05-28,6.733
2021-05-29,6.733
2021-05-30,6.733
2021-05-31,6.733
2021-06-01,6.733
2021-06-02,6.733
2021-06-03,6.733
2021-06-04,6.733
2021-06-05,6.733
2021-06-06,6.733
2021-06-07,6.733
2021-06-08,6.733
2021-06-09,6.733
2021-06-10,6.817
2021-06-11,6.817
2021-06-12,6.817
2021-06-13,6.817
2021-06-14,6.817
2021-06-15,6.817
2021-06-16,6.817
2021-06-17,7.247
2021-06-18,7.247
2021-06-19,7.247
2021-06-20,7.247
2021-06-21,7.247
2021-06-22,7.247
2021-06-23,7.247
2021-06-24,7.247
2021-06-25,7.247
2021-06-26,7.247
2021-06-27,7.247
2021-06-28,7.247
2021-06-29,7.247
2021-06-30,7.247
2021-07-01,7.315
2021-07-02,7.315
2021-07-03,7.315
2021-07-04,7.315
2021-07-05,7.143
2021-07-06,7.143
2021-07-07,7.143
2021-07-08,7.143
2021-07-09,7.143
2021-07-10,7.143
2021-07-11,7.143
2021-07-12,7.34
2021-07-13,7.408
2021-07-14,7.598
2021-07-15,7.578
2021-07-16,7.578
2021-07-17,7.578
2021-07-18,7.578
2021-07-19,7.578
2021-07-20,7.578
2021-07-21,7.578
2021-07-22,7.578
2021-07-23,7.578
2021-07-24,7.578
2021-07-25,7.578
2021-07-26,7.578
2021-07-27,7.915
2021-07-28,7.915
2021-07-29,7.915
2021-07-30,7.915
2021-07-31,7.915
2021-08-01,7.915
2021-08-02,7.915
2021-08-03,7.915
2021-08-04,7.802
2021-08-05,7.802
2021-08-06,7.802
2021-08-07,7.802
2021-08-08,7.802
2021-08-09,7.802
2021-08-10,7.802
2021-08-11,7.748
2021-08-12,7.748
2021-08-13,7.748
2021-08-14,7.748
2021-08-15,7.748
2021-08-16,7.748
2021-08-17,7.748
2021-08-18,7.748
2021-08-19,7.748
2021-08-20,7.748
2021-08-21,7.748
2021-08-22,7.748
2021-08-23,7.748
2021-08-24,7.748
2021-08-25,7.748
2021-08-26,7.662
2021-08-27,7.662
2021-08-28,7.662
2021-08-29,7.662
2021-08-30,7.662
2021-08-31,7.662
2021-09-01,7.662
2021-09-02,7.662
2021-09-03,7.662
2021-09-04,7.662
2021-09-05,7.662
2021-09-06,7.662
2021-09-07,7.662
2021-09-08,7.662
2021-09-09,7.6
2021-09-10,7.6
2021-09-11,7.6
2021-09-12,7.6
2021-09-13,7.6
2021-09-14,7.6
2021-09-15,7.6
2021-09-16,7.6
2021-09-17,7.6
2021-09-18,7.6
2021-09-19,7.6
2021-09-20,7.6
2021-09-21,7.6
2021-09-22,7.6
2021-09-23,7.6
2021-09-24,7.6
2021-09-25,7.6
2021-09-26,7.6
2021-09-27,7.6
2021-09-28,7.6
2021-09-29,7.6
2021-09-30,7.6
2021-10-01,7.6
2021-10-02,7.6
2021-10-03,7.6
2021-10-04,7.6
2021-10-05,7.51
2021-10-06,7.51
2021-10-07,7.51
2021-10-08,7.51
2021-10-09,7.51
2021-10-10,7.51
2021-10-11,7.408
2021-10-12,7.408
2021-10-13,7.378
2021-10-14,7.224
2021-10-15,7.224
2021-10-16,7.224
2021-10-17,7.262
2021-10-18,7.252
2021-10-19,7.257
2021-10-20,7.257
2021-10-21,7.257
2021-10-22,7.257
2021-10-23,7.257
2021-10-24,7.257
2021-10-25,7.257
2021-10-26,7.257
2021-10-27,7.257
2021-10-28,7.238
2021-10-29,7.238
2021-10-30,7.238
2021-10-31,7.238
2021-11-01,7.238
2021-11-02,7.238
2021-11-03,7.238
2021-11-04,7.238
2021-11-05,7.238
2021-11-06,7.238
2021-11-07,7.238
2021-11-08,7.238
2021-11-09,7.238
2021-11-10,7.238
2021-11-11,7.238
2021-11-12,7.238
2021-11-13,7.238
2021-11-14,7.238
2021-11-15,7.238
2021-11-16,7.238
2021-11-17,7.315
2021-11-18,7.515
2021-11-19,7.515
2021-11-20,7.515
2021-11-21,7.515
2021-11-22,7.515
2021-11-23,7.515
2021-11-24,7.515
2021-11-25,7.515
2021-11-26,7.515
2021-11-27,7.515
2021-11-28,7.515
2021-11-29,7.515
2021-11-30,7.515
2021-12-01,7.515
2021-12-02,7.49
2021-12-03,7.49
2021-12-04,7.49
2021-12-05,7.49
2021-12-06,7.49
2021-12-07,7.49
2021-12-08,7.49
2021-12-09,7.49
2021-12-10,7.49
2021-12-11,7.49
2021-12-12,7.49
2021-12-13,7.49
2021-12-14,7.49
2021-12-15,7.49
2021-12-16,7.43
2021-12-17,7.493
2021-12-18,7.493
2021-12-19,7.493
2021-12-20,7.493
2021-12-21,7.5
2021-12-22,7.5
2021-12-23,7.5
2021-12-24,7.827
2021-12-25,7.827
2021-12-26,7.827
2021-12-27,7.827
2021-12-28,7.827
2021-12-29,7.827
2021-12-30,7.827
2021-12-31,7.827
2022-01-01,7.827
2022-01-02,7.827
2022-01-03,7.827
2022-01-04,7.827
2022-01-05,7.827
2022-01-06,7.827
2022-01-07,7.827
2022-01-08,7.827
2022-01-09,7.827
2022-01-10,7.755
2022-01-11,7.51
2022-01-12,7.51
2022-01-13,7.524
2022-01-14,7.523
2022-01-15,7.523
2022-01-16,7.523
2022-01-17,7.465
2022-01-18,7.347
2022-01-19,7.347
2022-01-20,7.291
2022-01-21,7.291
2022-01-22,7.291
2022-01-23,7.291
2022-01-24,7.366
2022-01-25,7.35
2022-01-26,7.366
2022-01-27,7.366
2022-01-28,7.366
2022-01-29,7.366
2022-01-30,7.366
2022-01-31,7.366
2022-02-01,7.366
2022-02-02,7.366
2022-02-03,7.366
2022-02-04,7.366
2022-02-05,7.366
2022-02-06,7.366
2022-02-07,7.366
2022-02-08,7.366
2022-02-09,7.366
2022-02-10,7.366
2022-02-11,7.366
2022-02-12,7.366
2022-02-13,7.366
2022-02-14,7.418
2022-02-15,7.353
2022-02-16,7.353
2022-02-17,7.353
2022-02-18,7.353
2022-02-19,7.353
2022-02-20,7.353
2022-02-21,7.353
2022-02-22,7.353
2022-02-23,7.353
2022-02-24,7.353
2022-02-25,7.353
2022-02-26,7.353
2022-02-27,7.353
2022-02-28,7.353
2022-03-01,7.353
2022-03-02,7.353
2022-03-03,7.447
2022-03-04,7.447
2022-03-05,7.447
2022-03-06,7.447
2022-03-07,7.447
2022-03-08,7.452
2022-03-09,7.452
2022-03-10,7.452
2022-03-11,7.452
2022-03-12,7.452
2022-03-13,7.452
2022-03-14,7.307
2022-03-15,7.287
2022-03-16,7.287
2022-03-17,7.275
2022-03-18,7.301
2022-03-19,7.301
2022-03-20,7.301
2022-03-21,7.271
2022-03-22,7.271
2022-03-23,7.271
2022-03-24,7.271
2022-03-25,7.271
2022-03-26,7.271
2022-03-27,7.271
2022-03-28,7.271
2022-03-29,7.271
2022-03-30,7.201
2022-03-31,7.201
2022-04-01,7.201
2022-04-02,7.201
2022-04-03,7.201
2022-04-04,7.209
2022-04-05,7.209
2022-04-06,7.209
2022-04-07,7.209
2022-04-08,7.209
2022-04-09,7.209
2022-04-10,7.203
2022-04-11,7.081
2022-04-12,7.419
2022-04-13,7.461
2022-04-14,8.405
2022-04-15,8.405
2022-04-16,8.405
2022-04-17,8.405
2022-04-18,8.528
2022-04-19,8.313
2022-04-20,8.313
2022-04-21,8.313
2022-04-22,7.961
2022-04-23,7.961
2022-04-24,7.961
2022-04-25,7.961
2022-04-26,7.961
2022-04-27,7.961
2022-04-28,7.961
2022-04-29,7.961
2022-04-30,7.961
2022-05-01,7.961
2022-05-02,7.961
2022-05-03,7.961
2022-05-04,7.852
2022-05-05,7.852
2022-05-06,7.852
2022-05-07,7.852
2022-05-08,7.852
2022-05-09,7.852
2022-05-10,7.852
2022-05-11,7.852
2022-05-12,7.852
2022-05-13,7.492
2022-05-14,7.492
2022-05-15,7.492
2022-05-16,7.492
2022-05-17,7.492
2022-05-18,7.492
2022-05-19,7.526
2022-05-20,7.526
2022-05-21,7.526
2022-05-22,7.526
2022-05-23,7.526
2022-05-24,7.526
2022-05-25,7.51
2022-05-26,7.51
2022-05-27,7.51
2022-05-28,7.51
2022-05-29,7.51
2022-05-30,7.51
2022-05-31,7.51
2022-06-01,7.51
2022-06-02,7.446
2022-06-03,7.446
2022-06-04,7.446
2022-06-05,7.446
2022-06-06,7.462
2022-06-07,7.462
2022-06-08,7.551
2022-06-09,7.667
2022-06-10,7.667
2022-06-11,7.667
2022-06-12,7.729
2022-06-13,7.729
2022-06-14,7.729
2022-06-15,7.729
2022-06-16,7.677
2022-06-17,7.677
2022-06-18,7.677
2022-06-19,7.677
2022-06-20,7.677
2022-06-21,7.677
2022-06-22,7.677
2022-06-23,7.614
2022-06-24,7.614
2022-06-25,7.614
2022-06-26,7.614
2022-06-27,7.607
2022-06-28,7.532
2022-06-29,7.532
2022-06-30,7.532
2022-07-01,7.532
2022-07-02,7.532
2022-07-03,7.532
2022-07-04,7.532
2022-07-05,7.532
2022-07-06,7.532
2022-07-07,7.372
2022-07-08,7.323
2022-07-09,7.323
2022-07-10,7.323
2022-07-11,7.302
2022-07-12,7.302
2022-07-13,7.289
2022-07-14,7.399
2022-07-15,7.399
2022-07-16,7.399
2022-07-17,7.412
2022-07-18,7.412
2022-07-19,7.412
2022-07-20,7.079
2022-07-21,7.069
2022-07-22,7.069
2022-07-23,7.069
2022-07-24,7.069
2022-07-25,7.069
2022-07-26,7.019
2022-07-27,7.019
2022-07-28,7.019
2022-07-29,7.019
2022-07-30,7.019
2022-07-31,7.019
2022-08-01,7.019
2022-08-02,7.019
2022-08-03,7.019
2022-08-04,7.019
2022-08-05,7.019
2022-08-06,7.019
2022-08-07,7.019
2022-08-08,7.019
2022-08-09,7.019
2022-08-10,7.019
2022-08-11,7.439
2022-08-12,7.439
2022-08-13,7.439
2022-08-14,7.439
2022-08-15,7.439
2022-08-16,7.439
2022-08-17,7.439
2022-08-18,7.439
2022-08-19,7.439
2022-08-20,7.439
2022-08-21,7.439
2022-08-22,7.439
2022-08-23,7.439
2022-08-24,7.439
2022-08-25,7.439
2022-08-26,7.439
2022-08-27,7.439
2022-08-28,7.439
2022-08-29,7.439
2022-08-30,7.439
2022-08-31,7.439
2022-09-01,7.439
2022-09-02,7.439
2022-09-03,7.439
2022-09-04,7.439
2022-09-05,7.287
2022-09-06,7.287
2022-09-07,7.287
2022-09-08,7.287
2022-09-09,7.287
2022-09-10,7.287
2022-09-11,7.287
2022-09-12,7.287
2022-09-13,7.287
2022-09-14,7.287
2022-09-15,7.287
2022-09-16,7.201
2022-09-17,7.201
2022-09-18,7.201
2022-09-19,7.201
2022-09-20,7.133
2022-09-21,7.133
2022-09-22,7.127
2022-09-23,7.017
2022-09-24,7.017
2022-09-25,7.017
2022-09-26,7.018
2022-09-27,7.018
2022-09-28,7.018
2022-09-29,7.018
2022-09-30,7.018
2022-10-01,7.018
2022-10-02,7.018
2022-10-03,6.877
2022-10-04,6.865
2022-10-05,6.865
2022-10-06,6.824
2022-10-07,6.824
2022-10-08,6.824
2022-10-09,6.824
2022-10-10,6.824
2022-10-11,6.795
2022-10-12,6.662
2022-10-13,6.669
2022-10-14,6.659
2022-10-15,6.659
2022-10-16,6.656
2022-10-17,6.656
2022-10-18,6.661
2022-10-19,6.661
2022-10-20,6.661
2022-10-21,6.661
2022-10-22,6.661
2022-10-23,6.661
2022-10-24,6.677
2022-10-25,6.555
2022-10-26,6.555
2022-10-27,6.555
2022-10-28,6.555
2022-10-29,6.555
2022-10-30,6.555
2022-10-31,6.555
2022-11-01,6.555
2022-11-02,6.328
2022-11-03,6.284
2022-11-04,6.284
2022-11-05,6.284
2022-11-06,6.284
2022-11-07,6.284
2022-11-08,6.284
2022-11-09,6.275
2022-11-10,6.275
2022-11-11,6.275
2022-11-12,6.275
2022-11-13,6.275
2022-11-14,6.275
2022-11-15,6.275
2022-11-16,6.275
2022-11-17,6.275
2022-11-18,6.275
2022-11-19,6.275
2022-11-20,6.275
2022-11-21,6.275
2022-11-22,6.275
2022-11-23,6.275
2022-11-24,6.275
2022-11-25,6.275
2022-11-26,6.275
2022-11-27,6.275
2022-11-28,6.275
2022-11-29,6.275
2022-11-30,6.275
2022-12-01,6.275
2022-12-02,6.275
2022-12-03,6.275
2022-12-04,6.275
2022-12-05,6.275
2022-12-06,6.275
2022-12-07,6.275
2022-12-08,6.275
2022-12-09,6.275
2022-12-10,6.275
2022-12-11,6.275
2022-12-12,6.275
2022-12-13,6.279
2022-12-14,6.476
2022-12-15,6.571
2022-12-16,6.602
2022-12-17,6.602
2022-12-18,6.681
2022-12-19,6.68
2022-12-20,6.68
2022-12-21,6.659
2022-12-22,6.671
2022-12-23,6.671
2022-12-24,6.671
2022-12-25,6.671
2022-12-26,6.671
2022-12-27,6.671
2022-12-28,6.671
2022-12-29,6.671
2022-12-30,6.671
2022-12-31,6.671
2023-01-01,6.671
2023-01-02,6.671
2023-01-03,6.671
2023-01-04,6.709
2023-01-05,6.71
2023-01-06,6.71
2023-01-07,6.71
2023-01-08,6.71
2023-01-09,6.689
2023-01-10,6.689
2023-01-11,6.907
2023-01-12,6.907
2023-01-13,7.009
2023-01-14,6.988
2023-01-15,6.988
2023-01-16,6.998
2023-01-17,6.911
2023-01-18,6.911
2023-01-19,6.911
2023-01-20,6.911
2023-01-21,6.911
2023-01-22,6.911
2023-01-23,6.911
2023-01-24,6.911
2023-01-25,6.911
2023-01-26,6.911
2023-01-27,6.885
2023-01-28,6.885
2023-01-29,6.885
2023-01-30,6.885
2023-01-31,6.885
2023-02-01,6.885
2023-02-02,6.885
2023-02-03,6.885
2023-02-04,6.885
2023-02-05,6.873
2023-02-06,6.867
2023-02-07,6.867
2023-02-08,6.902
2023-02-09,6.902
2023-02-10,6.902
2023-02-11,6.902
2023-02-12,6.902
2023-02-13,6.892
2023-02-14,6.86
2023-02-15,6.86
2023-02-16,6.866
2023-02-17,6.866
2023-02-18,6.866
2023-02-19,6.866
2023-02-20,6.866
2023-02-21,6.863
2023-02-22,6.863
2023-02-23,6.863
2023-02-24,6.863
2023-02-25,6.863
2023-02-26,6.863
2023-02-27,6.866
2023-02-28,6.866
2023-03-01,6.866
2023-03-02,6.866
2023-03-03,6.866
2023-03-04,6.866
2023-03-05,6.866
2023-03-06,6.866
2023-03-07,6.866
2023-03-08,6.866
2023-03-09,6.803
2023-03-10,6.822
2023-03-11,6.822
2023-03-12,6.822
2023-03-13,6.822
2023-03-14,6.824
2023-03-15,6.824
2023-03-16,6.829
2023-03-17,6.829
2023-03-18,6.829
2023-03-19,6.829
2023-03-20,6.829
2023-03-21,6.841
2023-03-22,6.841
2023-03-23,6.841
2023-03-24,6.841
2023-03-25,6.841
2023-03-26,6.841
2023-03-27,6.841
2023-03-28,6.841
2023-03-29,6.879
2023-03-30,6.879
2023-03-31,6.879
2023-04-01,6.879
2023-04-02,6.879
2023-04-03,6.879
2023-04-04,6.869
2023-04-05,6.869
2023-04-06,6.869
2023-04-07,6.869
2023-04-08,6.869
2023-04-09,6.871
2023-04-10,6.878
2023-04-11,6.9
2023-04-12,6.888
2023-04-13,6.926
2023-04-14,6.945
2023-04-15,6.945
2023-04-16,6.982
2023-04-17,6.982
2023-04-18,6.982
2023-04-19,6.982
2023-04-20,6.982
2023-04-21,6.972
2023-04-22,6.972
2023-04-23,6.972
2023-04-24,6.993
2023-04-25,6.993
2023-04-26,6.953
2023-04-27,6.953
2023-04-28,6.953
2023-04-29,6.953
2023-04-30,6.953
2023-05-01,6.953
2023-05-02,6.953
2023-05-03,6.953
2023-05-04,6.953
2023-05-05,6.953
2023-05-06,6.953
2023-05-07,6.953
2023-05-08,6.953
2023-05-09,6.995
2023-05-10,6.995
2023-05-11,6.995
2023-05-12,6.995
2023-05-13,6.995
2023-05-14,6.995
2023-05-15,6.995
2023-05-16,6.995
2023-05-17,6.995
2023-05-18,6.995
2023-05-19,6.983
2023-05-20,6.983
2023-05-21,6.983
2023-05-22,6.992
2023-05-23,6.992
2023-05-24,6.992
2023-05-25,6.992
2023-05-26,6.992
2023-05-27,6.992
2023-05-28,6.992
2023-05-29,6.992
2023-05-30,6.992
2023-05-31,6.992
2023-06-01,6.992
2023-06-02,6.992
2023-06-03,6.992
2023-06-04,6.992
2023-06-05,6.992
2023-06-06,6.992
2023-06-07,6.992
2023-06-08,6.991
2023-06-09,6.991
2023-06-10,6.991
2023-06-11,6.991
2023-06-12,6.991
2023-06-13,6.991
2023-06-14,6.991
2023-06-15,7.013
2023-06-16,7.013
2023-06-17,7.013
2023-06-18,7.018
2023-06-19,7.018
2023-06-20,7.017
2023-06-21,7.025
2023-06-22,7.037
2023-06-23,7.075
