,LAD US Equity
,BEST_EPS
2020-01-01,
2020-01-02,
2020-01-03,
2020-01-04,
2020-01-05,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-11,
2020-01-12,
2020-01-13,
2020-01-14,
2020-01-15,
2020-01-16,
2020-01-17,
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,
2020-01-22,
2020-01-23,
2020-01-24,
2020-01-25,
2020-01-26,
2020-01-27,
2020-01-28,
2020-01-29,
2020-01-30,
2020-01-31,
2020-02-01,
2020-02-02,
2020-02-03,
2020-02-04,
2020-02-05,
2020-02-06,
2020-02-07,
2020-02-08,
2020-02-09,
2020-02-10,
2020-02-11,
2020-02-12,
2020-02-13,
2020-02-14,
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-07,
2020-03-08,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-14,
2020-03-15,
2020-03-16,
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,
2020-03-21,
2020-03-22,
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-28,
2020-03-29,
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-04,
2020-04-05,
2020-04-06,
2020-04-07,
2020-04-08,
2020-04-09,
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-18,
2020-04-19,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-25,
2020-04-26,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-01,
2020-05-02,
2020-05-03,
2020-05-04,
2020-05-05,
2020-05-06,
2020-05-07,
2020-05-08,
2020-05-09,
2020-05-10,
2020-05-11,
2020-05-12,
2020-05-13,
2020-05-14,
2020-05-15,
2020-05-16,
2020-05-17,
2020-05-18,
2020-05-19,
2020-05-20,
2020-05-21,
2020-05-22,
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,
2020-05-27,
2020-05-28,
2020-05-29,
2020-05-30,
2020-05-31,
2020-06-01,
2020-06-02,
2020-06-03,
2020-06-04,
2020-06-05,
2020-06-06,
2020-06-07,
2020-06-08,
2020-06-09,
2020-06-10,
2020-06-11,
2020-06-12,
2020-06-13,
2020-06-14,
2020-06-15,
2020-06-16,
2020-06-17,
2020-06-18,
2020-06-19,
2020-06-20,
2020-06-21,
2020-06-22,
2020-06-23,
2020-06-24,
2020-06-25,
2020-06-26,
2020-06-27,
2020-06-28,
2020-06-29,
2020-06-30,
2020-07-01,
2020-07-02,
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,
2020-07-07,
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-11,
2020-07-12,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-18,
2020-07-19,
2020-07-20,
2020-07-21,
2020-07-22,
2020-07-23,
2020-07-24,
2020-07-25,
2020-07-26,
2020-07-27,
2020-07-28,
2020-07-29,
2020-07-30,
2020-07-31,
2020-08-01,
2020-08-02,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-08,
2020-08-09,
2020-08-10,
2020-08-11,
2020-08-12,
2020-08-13,
2020-08-14,
2020-08-15,
2020-08-16,
2020-08-17,
2020-08-18,
2020-08-19,
2020-08-20,
2020-08-21,
2020-08-22,
2020-08-23,
2020-08-24,
2020-08-25,
2020-08-26,
2020-08-27,
2020-08-28,
2020-08-29,
2020-08-30,
2020-08-31,
2020-09-01,
2020-09-02,
2020-09-03,
2020-09-04,
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,
2020-09-09,
2020-09-10,
2020-09-11,
2020-09-12,
2020-09-13,
2020-09-14,
2020-09-15,
2020-09-16,
2020-09-17,
2020-09-18,
2020-09-19,
2020-09-20,
2020-09-21,
2020-09-22,
2020-09-23,
2020-09-24,
2020-09-25,
2020-09-26,
2020-09-27,
2020-09-28,
2020-09-29,
2020-09-30,
2020-10-01,
2020-10-02,
2020-10-03,
2020-10-04,
2020-10-05,
2020-10-06,
2020-10-07,
2020-10-08,
2020-10-09,
2020-10-10,
2020-10-11,
2020-10-12,
2020-10-13,
2020-10-14,
2020-10-15,
2020-10-16,
2020-10-17,
2020-10-18,
2020-10-19,
2020-10-20,
2020-10-21,
2020-10-22,
2020-10-23,
2020-10-24,
2020-10-25,
2020-10-26,
2020-10-27,
2020-10-28,
2020-10-29,
2020-10-30,
2020-10-31,
2020-11-01,
2020-11-02,
2020-11-03,
2020-11-04,
2020-11-05,
2020-11-06,
2020-11-07,
2020-11-08,
2020-11-09,
2020-11-10,
2020-11-11,
2020-11-12,
2020-11-13,
2020-11-14,
2020-11-15,
2020-11-16,
2020-11-17,
2020-11-18,
2020-11-19,
2020-11-20,
2020-11-21,
2020-11-22,
2020-11-23,
2020-11-24,
2020-11-25,
2020-11-26,
2020-11-27,
2020-11-28,
2020-11-29,
2020-11-30,
2020-12-01,
2020-12-02,
2020-12-03,
2020-12-04,
2020-12-05,
2020-12-06,
2020-12-07,
2020-12-08,
2020-12-09,
2020-12-10,
2020-12-11,
2020-12-12,
2020-12-13,
2020-12-14,
2020-12-15,
2020-12-16,
2020-12-17,
2020-12-18,
2020-12-19,
2020-12-20,
2020-12-21,44.83
2020-12-22,44.83
2020-12-23,44.83
2020-12-24,44.83
2020-12-25,44.83
2020-12-26,44.83
2020-12-27,44.83
2020-12-28,44.83
2020-12-29,44.83
2020-12-30,44.83
2020-12-31,44.83
2021-01-01,44.83
2021-01-02,44.83
2021-01-03,44.83
2021-01-04,44.83
2021-01-05,44.83
2021-01-06,44.83
2021-01-07,44.83
2021-01-08,44.83
2021-01-09,44.83
2021-01-10,44.83
2021-01-11,44.83
2021-01-12,44.83
2021-01-13,44.83
2021-01-14,44.83
2021-01-15,44.83
2021-01-16,44.83
2021-01-17,44.83
2021-01-18,44.83
2021-01-19,44.83
2021-01-20,44.83
2021-01-21,44.83
2021-01-22,44.83
2021-01-23,44.83
2021-01-24,44.83
2021-01-25,44.83
2021-01-26,44.83
2021-01-27,44.83
2021-01-28,44.83
2021-01-29,44.83
2021-01-30,44.83
2021-01-31,44.83
2021-02-01,44.83
2021-02-02,44.83
2021-02-03,44.83
2021-02-04,44.83
2021-02-05,44.83
2021-02-06,44.83
2021-02-07,44.83
2021-02-08,44.83
2021-02-09,44.83
2021-02-10,44.83
2021-02-11,44.83
2021-02-12,44.83
2021-02-13,44.83
2021-02-14,44.83
2021-02-15,44.83
2021-02-16,44.83
2021-02-17,44.83
2021-02-18,44.83
2021-02-19,44.83
2021-02-20,44.83
2021-02-21,44.83
2021-02-22,44.83
2021-02-23,44.83
2021-02-24,44.83
2021-02-25,44.83
2021-02-26,44.83
2021-02-27,44.83
2021-02-28,44.83
2021-03-01,44.83
2021-03-02,44.83
2021-03-03,44.83
2021-03-04,44.83
2021-03-05,44.83
2021-03-06,44.83
2021-03-07,44.83
2021-03-08,44.83
2021-03-09,44.83
2021-03-10,44.83
2021-03-11,40.975
2021-03-12,40.975
2021-03-13,40.975
2021-03-14,40.975
2021-03-15,40.975
2021-03-16,40.975
2021-03-17,40.975
2021-03-18,40.975
2021-03-19,40.975
2021-03-20,40.975
2021-03-21,40.975
2021-03-22,40.975
2021-03-23,40.975
2021-03-24,40.975
2021-03-25,40.975
2021-03-26,40.975
2021-03-27,40.975
2021-03-28,40.975
2021-03-29,40.975
2021-03-30,40.975
2021-03-31,40.975
2021-04-01,40.975
2021-04-02,40.975
2021-04-03,40.975
2021-04-04,40.975
2021-04-05,40.975
2021-04-06,40.975
2021-04-07,40.975
2021-04-08,40.975
2021-04-09,40.975
2021-04-10,40.975
2021-04-11,40.975
2021-04-12,40.975
2021-04-13,40.975
2021-04-14,40.975
2021-04-15,40.975
2021-04-16,40.975
2021-04-17,40.975
2021-04-18,40.975
2021-04-19,40.975
2021-04-20,40.975
2021-04-21,40.975
2021-04-22,40.885
2021-04-23,40.885
2021-04-24,40.885
2021-04-25,40.885
2021-04-26,40.885
2021-04-27,40.885
2021-04-28,40.885
2021-04-29,40.885
2021-04-30,40.885
2021-05-01,40.885
2021-05-02,40.885
2021-05-03,40.885
2021-05-04,40.885
2021-05-05,40.885
2021-05-06,40.885
2021-05-07,40.885
2021-05-08,40.885
2021-05-09,40.885
2021-05-10,40.885
2021-05-11,40.885
2021-05-12,40.885
2021-05-13,40.885
2021-05-14,40.885
2021-05-15,40.885
2021-05-16,40.885
2021-05-17,40.885
2021-05-18,40.885
2021-05-19,39.32
2021-05-20,39.32
2021-05-21,39.32
2021-05-22,39.32
2021-05-23,39.32
2021-05-24,39.32
2021-05-25,39.32
2021-05-26,39.32
2021-05-27,39.32
2021-05-28,39.32
2021-05-29,39.32
2021-05-30,39.32
2021-05-31,39.32
2021-06-01,39.32
2021-06-02,39.32
2021-06-03,39.32
2021-06-04,39.32
2021-06-05,39.32
2021-06-06,39.32
2021-06-07,39.32
2021-06-08,39.32
2021-06-09,39.32
2021-06-10,39.32
2021-06-11,39.32
2021-06-12,39.32
2021-06-13,39.32
2021-06-14,39.32
2021-06-15,39.32
2021-06-16,39.32
2021-06-17,39.32
2021-06-18,39.32
2021-06-19,39.32
2021-06-20,39.32
2021-06-21,39.32
2021-06-22,39.32
2021-06-23,39.32
2021-06-24,39.32
2021-06-25,39.32
