,GM US Equity
2020-04-22,8.89
2020-04-23,8.89
2020-04-24,8.89
2020-04-25,8.89
2020-04-26,8.89
2020-04-27,8.89
2020-04-28,8.89
2020-04-29,8.89
2020-04-30,8.89
2020-05-01,8.89
2020-05-02,8.89
2020-05-03,8.89
2020-05-04,8.89
2020-05-05,8.89
2020-05-06,8.89
2020-05-07,6.997
2020-05-08,6.997
2020-05-09,6.997
2020-05-10,6.997
2020-05-11,6.997
2020-05-12,6.997
2020-05-13,6.997
2020-05-14,6.997
2020-05-15,6.997
2020-05-16,6.997
2020-05-17,6.997
2020-05-18,6.997
2020-05-19,6.997
2020-05-20,6.997
2020-05-21,6.997
2020-05-22,6.997
2020-05-23,6.997
2020-05-24,6.997
2020-05-25,6.997
2020-05-26,6.997
2020-05-27,6.997
2020-05-28,6.997
2020-05-29,6.997
2020-05-30,6.997
2020-05-31,6.997
2020-06-01,6.613
2020-06-02,6.613
2020-06-03,6.613
2020-06-04,6.613
2020-06-05,6.613
2020-06-06,6.613
2020-06-07,6.613
2020-06-08,6.613
2020-06-09,6.613
2020-06-10,6.613
2020-06-11,6.44
2020-06-12,6.44
2020-06-13,6.44
2020-06-14,6.44
2020-06-15,6.44
2020-06-16,6.44
2020-06-17,6.44
2020-06-18,6.44
2020-06-19,6.44
2020-06-20,6.44
2020-06-21,6.44
2020-06-22,6.44
2020-06-23,6.44
2020-06-24,6.44
2020-06-25,6.44
2020-06-26,6.44
2020-06-27,6.44
2020-06-28,6.44
2020-06-29,6.44
2020-06-30,6.44
2020-07-01,5.828
2020-07-02,5.828
2020-07-03,5.828
2020-07-04,5.828
2020-07-05,5.828
2020-07-06,5.828
2020-07-07,5.828
2020-07-08,5.828
2020-07-09,5.828
2020-07-10,5.828
2020-07-11,5.828
2020-07-12,5.828
2020-07-13,5.828
2020-07-14,5.828
2020-07-15,5.828
2020-07-16,5.828
2020-07-17,5.828
2020-07-18,5.828
2020-07-19,5.828
2020-07-20,5.828
2020-07-21,5.828
2020-07-22,6.055
2020-07-23,6.055
2020-07-24,5.953
2020-07-25,5.953
2020-07-26,5.953
2020-07-27,5.953
2020-07-28,5.953
2020-07-29,5.953
2020-07-30,6.198
2020-07-31,6.198
2020-08-01,6.198
2020-08-02,6.198
2020-08-03,6.198
2020-08-04,6.198
2020-08-05,6.198
2020-08-06,6.198
2020-08-07,6.198
2020-08-08,6.198
2020-08-09,6.198
2020-08-10,6.198
2020-08-11,6.198
2020-08-12,6.198
2020-08-13,6.198
2020-08-14,6.198
2020-08-15,6.198
2020-08-16,6.198
2020-08-17,6.198
2020-08-18,6.198
2020-08-19,6.198
2020-08-20,6.198
2020-08-21,6.198
2020-08-22,6.198
2020-08-23,6.198
2020-08-24,6.198
2020-08-25,6.198
2020-08-26,6.198
2020-08-27,6.198
2020-08-28,6.198
2020-08-29,6.198
2020-08-30,6.198
2020-08-31,6.198
2020-09-01,6.198
2020-09-02,6.198
2020-09-03,6.198
2020-09-04,6.198
2020-09-05,6.198
2020-09-06,6.198
2020-09-07,6.198
2020-09-08,6.198
2020-09-09,5.7
2020-09-10,5.883
2020-09-11,5.883
2020-09-12,5.883
2020-09-13,5.883
2020-09-14,5.883
2020-09-15,5.883
2020-09-16,5.883
2020-09-17,5.883
2020-09-18,5.883
2020-09-19,5.883
2020-09-20,5.883
2020-09-21,5.883
2020-09-22,5.883
2020-09-23,5.883
2020-09-24,5.883
2020-09-25,5.883
2020-09-26,5.883
2020-09-27,5.883
2020-09-28,5.883
2020-09-29,5.883
2020-09-30,5.883
2020-10-01,5.883
2020-10-02,5.883
2020-10-03,5.883
2020-10-04,5.883
2020-10-05,5.883
2020-10-06,5.883
2020-10-07,5.883
2020-10-08,5.883
2020-10-09,5.883
2020-10-10,5.883
2020-10-11,5.883
2020-10-12,5.883
2020-10-13,5.883
2020-10-14,5.883
2020-10-15,5.883
2020-10-16,5.883
2020-10-17,5.883
2020-10-18,5.883
2020-10-19,5.883
2020-10-20,5.883
2020-10-21,5.883
2020-10-22,5.51
2020-10-23,5.51
2020-10-24,5.51
2020-10-25,5.51
2020-10-26,5.51
2020-10-27,5.51
2020-10-28,5.51
2020-10-29,5.51
2020-10-30,5.51
2020-10-31,5.51
2020-11-01,5.51
2020-11-02,5.51
2020-11-03,5.51
2020-11-04,5.51
2020-11-05,5.51
2020-11-06,6.44
2020-11-07,6.44
2020-11-08,6.44
2020-11-09,6.44
2020-11-10,6.44
2020-11-11,6.44
2020-11-12,6.44
2020-11-13,6.44
2020-11-14,6.44
2020-11-15,6.44
2020-11-16,6.44
2020-11-17,6.44
2020-11-18,6.44
2020-11-19,6.44
2020-11-20,6.44
2020-11-21,6.44
2020-11-22,6.44
2020-11-23,6.44
2020-11-24,6.44
2020-11-25,6.44
2020-11-26,6.44
2020-11-27,6.44
2020-11-28,6.44
2020-11-29,6.44
2020-11-30,6.44
2020-12-01,6.44
2020-12-02,6.44
2020-12-03,6.44
2020-12-04,6.44
2020-12-05,6.44
2020-12-06,6.44
2020-12-07,6.445
2020-12-08,6.445
2020-12-09,6.445
2020-12-10,6.445
2020-12-11,6.445
2020-12-12,6.445
2020-12-13,6.445
2020-12-14,6.445
2020-12-15,6.445
2020-12-16,6.445
2020-12-17,6.35
2020-12-18,6.35
2020-12-19,6.35
2020-12-20,6.35
2020-12-21,6.35
2020-12-22,6.35
2020-12-23,6.35
2020-12-24,6.35
2020-12-25,6.35
2020-12-26,6.35
2020-12-27,6.35
2020-12-28,6.35
2020-12-29,6.35
2020-12-30,6.35
2020-12-31,6.35
2021-01-01,6.35
2021-01-02,6.35
2021-01-03,6.35
2021-01-04,6.35
2021-01-05,6.35
2021-01-06,6.35
2021-01-07,6.35
2021-01-08,6.35
2021-01-09,6.35
2021-01-10,6.35
2021-01-11,6.35
2021-01-12,6.35
2021-01-13,6.458
2021-01-14,6.458
2021-01-15,6.458
2021-01-16,6.458
2021-01-17,6.458
2021-01-18,6.458
2021-01-19,6.458
2021-01-20,6.458
2021-01-21,6.458
2021-01-22,6.458
2021-01-23,6.458
2021-01-24,6.458
2021-01-25,6.458
2021-01-26,6.458
2021-01-27,6.458
2021-01-28,6.458
2021-01-29,6.458
2021-01-30,6.458
2021-01-31,6.458
2021-02-01,6.458
2021-02-02,6.59
2021-02-03,6.59
2021-02-04,6.59
2021-02-05,6.59
2021-02-06,6.59
2021-02-07,6.59
2021-02-08,6.59
2021-02-09,6.573
2021-02-10,6.573
2021-02-11,6.278
2021-02-12,6.278
2021-02-13,6.278
2021-02-14,6.278
2021-02-15,6.278
2021-02-16,6.278
2021-02-17,6.278
2021-02-18,6.278
2021-02-19,6.19
2021-02-20,6.19
2021-02-21,6.19
2021-02-22,6.19
2021-02-23,6.19
2021-02-24,6.19
2021-02-25,6.19
2021-02-26,6.19
2021-02-27,6.19
2021-02-28,6.19
2021-03-01,6.19
2021-03-02,6.19
2021-03-03,6.19
2021-03-04,6.19
2021-03-05,6.19
2021-03-06,6.19
2021-03-07,6.19
2021-03-08,6.19
2021-03-09,6.19
2021-03-10,6.19
2021-03-11,6.19
2021-03-12,6.19
2021-03-13,6.19
2021-03-14,6.19
2021-03-15,6.19
2021-03-16,6.19
2021-03-17,6.19
2021-03-18,6.19
2021-03-19,6.19
2021-03-20,6.19
2021-03-21,6.19
2021-03-22,6.19
2021-03-23,6.19
2021-03-24,6.19
2021-03-25,6.19
2021-03-26,6.19
2021-03-27,6.19
2021-03-28,6.19
2021-03-29,6.19
2021-03-30,6.19
2021-03-31,6.19
2021-04-01,6.19
2021-04-02,6.19
2021-04-03,6.19
2021-04-04,6.19
2021-04-05,6.352
2021-04-06,6.352
2021-04-07,6.352
2021-04-08,6.352
2021-04-09,6.352
2021-04-10,6.352
2021-04-11,6.352
2021-04-12,6.352
2021-04-13,6.352
2021-04-14,6.352
2021-04-15,6.306
2021-04-16,6.306
2021-04-17,6.306
2021-04-18,6.306
2021-04-19,6.306
2021-04-20,6.306
2021-04-21,6.306
2021-04-22,6.216
2021-04-23,6.252
2021-04-24,6.252
2021-04-25,6.252
2021-04-26,6.252
2021-04-27,6.252
2021-04-28,6.252
2021-04-29,6.252
2021-04-30,6.252
2021-05-01,6.252
2021-05-02,6.252
2021-05-03,6.252
2021-05-04,6.252
2021-05-05,6.252
2021-05-06,6.352
2021-05-07,6.352
2021-05-08,6.352
2021-05-09,6.352
2021-05-10,6.352
2021-05-11,6.352
2021-05-12,6.352
2021-05-13,6.352
2021-05-14,6.352
2021-05-15,6.352
2021-05-16,6.352
2021-05-17,6.478
2021-05-18,6.478
2021-05-19,6.478
2021-05-20,6.478
2021-05-21,6.478
2021-05-22,6.478
2021-05-23,6.478
2021-05-24,6.478
2021-05-25,6.478
2021-05-26,6.478
2021-05-27,6.478
2021-05-28,6.478
2021-05-29,6.478
2021-05-30,6.478
2021-05-31,6.478
2021-06-01,6.478
2021-06-02,6.478
2021-06-03,6.478
2021-06-04,6.468
2021-06-05,6.468
2021-06-06,6.468
2021-06-07,6.503
2021-06-08,6.503
2021-06-09,6.503
2021-06-10,6.503
2021-06-11,6.503
2021-06-12,6.503
2021-06-13,6.503
2021-06-14,6.503
2021-06-15,6.503
2021-06-16,6.503
2021-06-17,6.453
2021-06-18,6.465
2021-06-19,6.465
2021-06-20,6.465
2021-06-21,6.535
2021-06-22,6.535
2021-06-23,6.535
2021-06-24,6.535
2021-06-25,6.535
2021-06-26,6.535
2021-06-27,6.535
2021-06-28,6.535
2021-06-29,6.535
2021-06-30,6.535
2021-07-01,6.535
2021-07-02,6.535
2021-07-03,6.535
2021-07-04,6.535
2021-07-05,6.535
2021-07-06,6.535
2021-07-07,6.535
2021-07-08,6.86
2021-07-09,6.86
2021-07-10,6.86
2021-07-11,6.86
2021-07-12,6.86
2021-07-13,6.884
2021-07-14,6.861
2021-07-15,6.861
2021-07-16,6.893
2021-07-17,6.893
2021-07-18,6.893
2021-07-19,6.893
2021-07-20,6.893
2021-07-21,6.893
2021-07-22,6.893
2021-07-23,6.893
2021-07-24,6.893
2021-07-25,6.893
2021-07-26,6.893
2021-07-27,6.893
2021-07-28,6.893
2021-07-29,6.893
2021-07-30,6.893
2021-07-31,6.893
2021-08-01,6.893
2021-08-02,6.893
2021-08-03,6.893
2021-08-04,6.905
2021-08-05,6.988
2021-08-06,6.988
2021-08-07,6.988
2021-08-08,6.988
2021-08-09,6.988
2021-08-10,6.96
2021-08-11,6.96
2021-08-12,6.96
2021-08-13,6.96
2021-08-14,6.96
2021-08-15,6.96
2021-08-16,6.96
2021-08-17,6.96
2021-08-18,6.96
2021-08-19,6.96
2021-08-20,6.96
2021-08-21,6.96
2021-08-22,6.96
2021-08-23,6.96
2021-08-24,6.96
2021-08-25,6.96
2021-08-26,6.96
2021-08-27,6.96
2021-08-28,6.96
2021-08-29,6.96
2021-08-30,6.96
2021-08-31,6.975
2021-09-01,6.975
2021-09-02,6.975
2021-09-03,6.975
2021-09-04,6.975
2021-09-05,6.975
2021-09-06,6.975
2021-09-07,6.975
2021-09-08,6.975
2021-09-09,6.975
2021-09-10,6.97
2021-09-11,6.97
2021-09-12,6.97
2021-09-13,6.97
2021-09-14,7.033
2021-09-15,7.033
2021-09-16,7.033
2021-09-17,7.033
2021-09-18,7.033
2021-09-19,7.033
2021-09-20,7.033
2021-09-21,7.033
2021-09-22,7.033
2021-09-23,7.033
2021-09-24,7.033
2021-09-25,7.033
2021-09-26,7.033
2021-09-27,7.1
2021-09-28,7.1
2021-09-29,7.1
2021-09-30,7.1
2021-10-01,7.1
2021-10-02,7.1
2021-10-03,7.1
2021-10-04,7.1
2021-10-05,7.1
2021-10-06,7.233
2021-10-07,7.233
2021-10-08,7.233
2021-10-09,7.233
2021-10-10,7.233
2021-10-11,7.14
2021-10-12,7.14
2021-10-13,7.14
2021-10-14,7.288
2021-10-15,7.275
2021-10-16,7.275
2021-10-17,7.275
2021-10-18,7.275
2021-10-19,7.275
2021-10-20,7.137
2021-10-21,7.137
2021-10-22,7.246
2021-10-23,7.246
2021-10-24,7.246
2021-10-25,7.246
2021-10-26,7.246
2021-10-27,7.496
2021-10-28,7.416
2021-10-29,7.351
2021-10-30,7.351
2021-10-31,7.351
2021-11-01,7.351
2021-11-02,7.351
2021-11-03,7.351
2021-11-04,7.351
2021-11-05,7.351
2021-11-06,7.351
2021-11-07,7.351
2021-11-08,7.351
2021-11-09,7.351
2021-11-10,7.351
2021-11-11,7.351
2021-11-12,7.351
2021-11-13,7.351
2021-11-14,7.351
2021-11-15,7.351
2021-11-16,7.351
2021-11-17,7.351
2021-11-18,7.351
2021-11-19,7.351
2021-11-20,7.351
2021-11-21,7.351
2021-11-22,7.351
2021-11-23,7.351
2021-11-24,7.351
2021-11-25,7.351
2021-11-26,7.351
2021-11-27,7.351
2021-11-28,7.351
2021-11-29,7.351
2021-11-30,7.351
2021-12-01,7.601
2021-12-02,7.601
2021-12-03,7.601
2021-12-04,7.601
2021-12-05,7.724
2021-12-06,7.724
2021-12-07,7.724
2021-12-08,7.724
2021-12-09,7.724
2021-12-10,7.724
2021-12-11,7.724
2021-12-12,7.724
2021-12-13,7.724
2021-12-14,7.724
2021-12-15,7.831
2021-12-16,7.999
2021-12-17,7.999
2021-12-18,7.999
2021-12-19,7.999
2021-12-20,7.999
2021-12-21,7.999
2021-12-22,7.999
2021-12-23,7.999
2021-12-24,7.999
2021-12-25,7.999
2021-12-26,7.999
2021-12-27,7.999
2021-12-28,7.999
2021-12-29,7.999
2021-12-30,7.999
2021-12-31,7.999
2022-01-01,7.999
2022-01-02,7.999
2022-01-03,7.926
2022-01-04,7.805
2022-01-05,7.805
2022-01-06,7.805
2022-01-07,7.805
2022-01-08,7.805
2022-01-09,7.805
2022-01-10,7.805
2022-01-11,7.806
2022-01-12,7.806
2022-01-13,7.806
2022-01-14,7.775
2022-01-15,7.775
2022-01-16,7.775
2022-01-17,7.775
2022-01-18,7.775
2022-01-19,7.775
2022-01-20,7.775
2022-01-21,7.775
2022-01-22,7.775
2022-01-23,7.775
2022-01-24,7.785
2022-01-25,7.785
2022-01-26,7.785
2022-01-27,7.785
2022-01-28,7.785
2022-01-29,7.785
2022-01-30,7.785
2022-01-31,7.785
2022-02-01,7.848
2022-02-02,7.804
2022-02-03,7.867
2022-02-04,7.867
2022-02-05,7.867
2022-02-06,7.903
2022-02-07,7.903
2022-02-08,7.903
2022-02-09,7.606
2022-02-10,7.606
2022-02-11,7.606
2022-02-12,7.606
2022-02-13,7.606
2022-02-14,7.572
2022-02-15,7.572
2022-02-16,7.572
2022-02-17,7.572
2022-02-18,7.572
2022-02-19,7.572
2022-02-20,7.572
2022-02-21,7.572
2022-02-22,7.572
2022-02-23,7.572
2022-02-24,7.572
2022-02-25,7.572
2022-02-26,7.572
2022-02-27,7.572
2022-02-28,7.572
2022-03-01,7.572
2022-03-02,7.572
2022-03-03,7.572
2022-03-04,7.572
2022-03-05,7.572
2022-03-06,7.572
2022-03-07,7.572
2022-03-08,7.572
2022-03-09,7.572
2022-03-10,7.572
2022-03-11,7.572
2022-03-12,7.572
2022-03-13,7.572
2022-03-14,7.525
2022-03-15,7.525
2022-03-16,7.525
2022-03-17,7.525
2022-03-18,7.525
2022-03-19,7.525
2022-03-20,7.525
2022-03-21,7.346
2022-03-22,7.346
2022-03-23,7.346
2022-03-24,7.346
2022-03-25,7.346
2022-03-26,7.346
2022-03-27,7.346
2022-03-28,7.344
2022-03-29,7.344
2022-03-30,7.349
2022-03-31,7.349
2022-04-01,7.349
2022-04-02,7.349
2022-04-03,7.349
2022-04-04,7.349
2022-04-05,7.214
2022-04-06,7.171
2022-04-07,7.136
2022-04-08,7.136
2022-04-09,7.136
2022-04-10,7.136
2022-04-11,7.196
2022-04-12,7.196
2022-04-13,7.196
2022-04-14,7.196
2022-04-15,7.196
2022-04-16,7.196
2022-04-17,7.196
2022-04-18,7.196
2022-04-19,7.196
2022-04-20,7.196
2022-04-21,7.149
2022-04-22,7.149
2022-04-23,7.149
2022-04-24,7.149
2022-04-25,7.068
2022-04-26,7.025
2022-04-27,7.094
2022-04-28,7.082
2022-04-29,7.082
2022-04-30,7.082
2022-05-01,7.084
2022-05-02,7.098
2022-05-03,7.098
2022-05-04,7.098
2022-05-05,7.098
2022-05-06,7.098
2022-05-07,7.098
2022-05-08,7.098
2022-05-09,7.191
2022-05-10,7.191
2022-05-11,6.938
2022-05-12,6.938
2022-05-13,6.928
2022-05-14,6.929
2022-05-15,6.929
2022-05-16,6.929
2022-05-17,6.929
2022-05-18,6.929
2022-05-19,6.929
2022-05-20,6.929
2022-05-21,6.929
2022-05-22,6.929
2022-05-23,6.929
2022-05-24,6.929
2022-05-25,6.929
2022-05-26,6.929
2022-05-27,6.929
2022-05-28,6.929
2022-05-29,6.929
2022-05-30,6.929
2022-05-31,6.888
2022-06-01,6.888
2022-06-02,6.851
2022-06-03,6.851
2022-06-04,6.851
2022-06-05,6.851
2022-06-06,6.851
2022-06-07,6.851
2022-06-08,6.851
2022-06-09,6.851
2022-06-10,6.851
2022-06-11,6.851
2022-06-12,6.851
2022-06-13,6.851
2022-06-14,6.851
2022-06-15,6.851
2022-06-16,6.846
2022-06-17,6.846
2022-06-18,6.846
2022-06-19,6.846
2022-06-20,6.846
2022-06-21,6.846
2022-06-22,6.846
2022-06-23,6.846
2022-06-24,6.846
2022-06-25,6.846
2022-06-26,6.846
2022-06-27,6.846
2022-06-28,6.846
2022-06-29,6.846
2022-06-30,6.846
2022-07-01,6.846
2022-07-02,6.846
2022-07-03,6.846
2022-07-04,6.838
2022-07-05,6.804
2022-07-06,6.804
2022-07-07,6.793
2022-07-08,6.793
2022-07-09,6.793
2022-07-10,6.793
2022-07-11,6.719
2022-07-12,6.719
2022-07-13,6.719
2022-07-14,6.663
2022-07-15,6.663
2022-07-16,6.663
2022-07-17,6.663
2022-07-18,6.696
2022-07-19,6.696
2022-07-20,6.679
2022-07-21,6.679
2022-07-22,6.679
2022-07-23,6.679
2022-07-24,6.679
2022-07-25,6.679
2022-07-26,6.638
2022-07-27,6.542
2022-07-28,6.52
2022-07-29,6.52
2022-07-30,6.52
2022-07-31,6.527
2022-08-01,6.517
2022-08-02,6.517
2022-08-03,6.517
2022-08-04,6.517
2022-08-05,6.517
2022-08-06,6.517
2022-08-07,6.517
2022-08-08,6.549
2022-08-09,6.549
2022-08-10,6.549
2022-08-11,6.549
2022-08-12,6.549
2022-08-13,6.549
2022-08-14,6.549
2022-08-15,6.549
2022-08-16,6.549
2022-08-17,6.549
2022-08-18,6.549
2022-08-19,6.56
2022-08-20,6.531
2022-08-21,6.531
2022-08-22,6.531
2022-08-23,6.531
2022-08-24,6.531
2022-08-25,6.531
2022-08-26,6.531
2022-08-27,6.531
2022-08-28,6.531
2022-08-29,6.531
2022-08-30,6.531
2022-08-31,6.531
2022-09-01,6.531
2022-09-02,6.531
2022-09-03,6.531
2022-09-04,6.531
2022-09-05,6.531
2022-09-06,6.531
2022-09-07,6.531
2022-09-08,6.531
2022-09-09,6.531
2022-09-10,6.531
2022-09-11,6.531
2022-09-12,6.531
2022-09-13,6.531
2022-09-14,6.531
2022-09-15,6.431
2022-09-16,6.431
2022-09-17,6.431
2022-09-18,6.431
2022-09-19,6.431
2022-09-20,6.431
2022-09-21,6.431
2022-09-22,6.431
2022-09-23,6.434
2022-09-24,6.434
2022-09-25,6.434
2022-09-26,6.434
2022-09-27,6.434
2022-09-28,6.425
2022-09-29,6.425
2022-09-30,6.415
2022-10-01,6.415
2022-10-02,6.415
2022-10-03,6.388
2022-10-04,6.388
2022-10-05,6.339
2022-10-06,6.339
2022-10-07,6.339
2022-10-08,6.339
2022-10-09,6.339
2022-10-10,6.275
2022-10-11,6.291
2022-10-12,6.291
2022-10-13,6.244
2022-10-14,6.244
2022-10-15,6.244
2022-10-16,6.244
2022-10-17,6.201
2022-10-18,6.201
2022-10-19,6.235
2022-10-20,6.251
2022-10-21,6.251
2022-10-22,6.251
2022-10-23,6.251
2022-10-24,6.251
2022-10-25,6.271
2022-10-26,6.115
2022-10-27,6.094
2022-10-28,6.094
2022-10-29,6.094
2022-10-30,6.064
2022-10-31,6.064
2022-11-01,6.064
2022-11-02,6.064
2022-11-03,6.064
2022-11-04,5.933
2022-11-05,5.933
2022-11-06,5.933
2022-11-07,5.933
2022-11-08,5.933
2022-11-09,5.933
2022-11-10,5.919
2022-11-11,5.919
2022-11-12,5.919
2022-11-13,5.919
2022-11-14,5.919
2022-11-15,5.919
2022-11-16,5.919
2022-11-17,5.919
2022-11-18,5.971
2022-11-19,5.971
2022-11-20,5.971
2022-11-21,5.971
2022-11-22,5.992
2022-11-23,5.992
2022-11-24,5.992
2022-11-25,5.992
2022-11-26,5.992
2022-11-27,5.992
2022-11-28,5.992
2022-11-29,5.994
2022-11-30,5.994
2022-12-01,5.994
2022-12-02,5.994
2022-12-03,5.994
2022-12-04,5.994
2022-12-05,5.994
2022-12-06,5.994
2022-12-07,5.994
2022-12-08,5.994
2022-12-09,5.992
2022-12-10,5.992
2022-12-11,5.992
2022-12-12,5.992
2022-12-13,5.992
2022-12-14,5.963
2022-12-15,5.963
2022-12-16,5.963
2022-12-17,5.963
2022-12-18,5.963
2022-12-19,5.963
2022-12-20,5.963
2022-12-21,5.963
2022-12-22,5.963
2022-12-23,5.963
2022-12-24,5.963
2022-12-25,5.963
2022-12-26,5.967
2022-12-27,5.967
2022-12-28,5.967
2022-12-29,5.967
2022-12-30,5.967
2022-12-31,5.967
2023-01-01,5.967
2023-01-02,5.967
2023-01-03,5.967
2023-01-04,5.962
2023-01-05,5.962
2023-01-06,5.962
2023-01-07,5.962
2023-01-08,5.962
2023-01-09,5.962
2023-01-10,5.962
2023-01-11,5.962
2023-01-12,5.961
2023-01-13,5.961
2023-01-14,5.961
2023-01-15,5.961
2023-01-16,5.961
2023-01-17,5.961
2023-01-18,5.961
2023-01-19,5.912
2023-01-20,5.889
2023-01-21,5.889
2023-01-22,5.889
2023-01-23,5.889
2023-01-24,5.889
2023-01-25,5.889
2023-01-26,5.889
2023-01-27,5.758
2023-01-28,5.758
2023-01-29,5.758
2023-01-30,5.758
2023-01-31,5.915
2023-02-01,6.09
2023-02-02,6.146
2023-02-03,6.165
2023-02-04,6.169
2023-02-05,6.23
2023-02-06,6.218
2023-02-07,6.218
2023-02-08,6.227
2023-02-09,6.227
2023-02-10,6.227
2023-02-11,6.227
2023-02-12,6.227
2023-02-13,6.227
2023-02-14,6.258
2023-02-15,6.258
2023-02-16,6.258
2023-02-17,6.258
2023-02-18,6.258
2023-02-19,6.258
2023-02-20,6.258
2023-02-21,6.258
2023-02-22,6.256
2023-02-23,6.256
2023-02-24,6.256
2023-02-25,6.256
2023-02-26,6.256
2023-02-27,6.256
2023-02-28,6.256
2023-03-01,6.256
2023-03-02,6.256
2023-03-03,6.256
2023-03-04,6.256
2023-03-05,6.256
2023-03-06,6.256
2023-03-07,6.256
2023-03-08,6.256
2023-03-09,6.256
2023-03-10,6.256
2023-03-11,6.256
2023-03-12,6.256
2023-03-13,6.256
2023-03-14,6.256
2023-03-15,6.256
2023-03-16,6.256
2023-03-17,6.256
2023-03-18,6.256
2023-03-19,6.256
2023-03-20,6.256
2023-03-21,6.256
2023-03-22,6.256
2023-03-23,6.256
2023-03-24,6.256
2023-03-25,6.256
2023-03-26,6.256
2023-03-27,6.24
2023-03-28,6.24
2023-03-29,6.24
2023-03-30,6.24
2023-03-31,6.24
2023-04-01,6.24
2023-04-02,6.24
2023-04-03,6.24
2023-04-04,6.24
2023-04-05,6.24
2023-04-06,6.234
2023-04-07,6.234
2023-04-08,6.221
2023-04-09,6.221
2023-04-10,6.221
2023-04-11,6.221
2023-04-12,6.208
2023-04-13,6.208
2023-04-14,6.21
2023-04-15,6.21
2023-04-16,6.21
2023-04-17,6.21
2023-04-18,6.2
2023-04-19,6.218
2023-04-20,6.218
2023-04-21,6.221
2023-04-22,6.221
2023-04-23,6.221
2023-04-24,6.221
2023-04-25,6.214
2023-04-26,6.237
2023-04-27,6.237
2023-04-28,6.228
2023-04-29,6.228
2023-04-30,6.233
2023-05-01,6.258
2023-05-02,6.258
2023-05-03,6.258
2023-05-04,6.258
2023-05-05,6.258
2023-05-06,6.319
2023-05-07,6.319
2023-05-08,6.319
2023-05-09,6.319
2023-05-10,6.319
2023-05-11,6.319
2023-05-12,6.319
2023-05-13,6.319
2023-05-14,6.319
2023-05-15,6.269
2023-05-16,6.269
2023-05-17,6.269
2023-05-18,6.269
2023-05-19,6.269
2023-05-20,6.269
2023-05-21,6.269
2023-05-22,6.269
2023-05-23,6.269
2023-05-24,6.269
2023-05-25,6.32
2023-05-26,6.32
2023-05-27,6.32
2023-05-28,6.32
2023-05-29,6.32
2023-05-30,6.32
2023-05-31,6.32
2023-06-01,6.32
2023-06-02,6.32
2023-06-03,6.32
2023-06-04,6.32
2023-06-05,6.32
2023-06-06,6.32
2023-06-07,6.32
2023-06-08,6.32
2023-06-09,6.32
2023-06-10,6.32
2023-06-11,6.32
2023-06-12,6.32
2023-06-13,6.32
2023-06-14,6.32
2023-06-15,6.32
2023-06-16,6.32
2023-06-17,6.32
2023-06-18,6.32
2023-06-19,6.32
2023-06-20,6.309
2023-06-21,6.309
2023-06-22,6.309
2023-06-23,6.309
