,ROK US Equity
2020-04-05,11.85
2020-04-06,11.85
2020-04-07,11.85
2020-04-08,11.85
2020-04-09,11.85
2020-04-10,11.85
2020-04-11,11.85
2020-04-12,11.85
2020-04-13,11.85
2020-04-14,11.85
2020-04-15,11.85
2020-04-16,11.85
2020-04-17,11.85
2020-04-18,11.85
2020-04-19,11.85
2020-04-20,11.85
2020-04-21,11.85
2020-04-22,11.85
2020-04-23,11.85
2020-04-24,11.85
2020-04-25,11.85
2020-04-26,11.85
2020-04-27,11.85
2020-04-28,11.85
2020-04-29,12.285
2020-04-30,12.285
2020-05-01,12.285
2020-05-02,12.285
2020-05-03,12.285
2020-05-04,12.285
2020-05-05,12.285
2020-05-06,12.285
2020-05-07,12.285
2020-05-08,12.285
2020-05-09,12.285
2020-05-10,12.285
2020-05-11,12.285
2020-05-12,12.285
2020-05-13,12.285
2020-05-14,12.285
2020-05-15,12.285
2020-05-16,12.285
2020-05-17,12.285
2020-05-18,12.44
2020-05-19,12.44
2020-05-20,12.44
2020-05-21,12.44
2020-05-22,12.44
2020-05-23,12.44
2020-05-24,12.44
2020-05-25,12.44
2020-05-26,12.44
2020-05-27,12.44
2020-05-28,12.44
2020-05-29,12.44
2020-05-30,12.44
2020-05-31,12.44
2020-06-01,12.44
2020-06-02,12.44
2020-06-03,12.44
2020-06-04,12.44
2020-06-05,12.44
2020-06-06,12.44
2020-06-07,12.44
2020-06-08,12.44
2020-06-09,12.44
2020-06-10,12.44
2020-06-11,12.44
2020-06-12,12.44
2020-06-13,12.44
2020-06-14,12.44
2020-06-15,12.44
2020-06-16,12.44
2020-06-17,12.44
2020-06-18,12.44
2020-06-19,12.44
2020-06-20,12.44
2020-06-21,12.44
2020-06-22,12.44
2020-06-23,12.44
2020-06-24,12.44
2020-06-25,12.44
2020-06-26,12.44
2020-06-27,12.44
2020-06-28,12.44
2020-06-29,12.44
2020-06-30,12.44
2020-07-01,12.44
2020-07-02,12.44
2020-07-03,12.44
2020-07-04,12.44
2020-07-05,12.44
2020-07-06,12.44
2020-07-07,12.328
2020-07-08,12.328
2020-07-09,12.328
2020-07-10,12.328
2020-07-11,12.328
2020-07-12,12.328
2020-07-13,12.328
2020-07-14,12.328
2020-07-15,12.328
2020-07-16,12.328
2020-07-17,12.328
2020-07-18,12.328
2020-07-19,12.328
2020-07-20,12.328
2020-07-21,12.328
2020-07-22,12.328
2020-07-23,12.328
2020-07-24,12.328
2020-07-25,12.328
2020-07-26,12.328
2020-07-27,12.328
2020-07-28,12.328
2020-07-29,12.403
2020-07-30,12.403
2020-07-31,12.403
2020-08-01,12.403
2020-08-02,12.403
2020-08-03,12.403
2020-08-04,12.403
2020-08-05,12.403
2020-08-06,12.403
2020-08-07,12.403
2020-08-08,12.403
2020-08-09,12.403
2020-08-10,12.403
2020-08-11,12.403
2020-08-12,12.403
2020-08-13,12.403
2020-08-14,12.403
2020-08-15,12.403
2020-08-16,12.403
2020-08-17,12.403
2020-08-18,12.403
2020-08-19,12.403
2020-08-20,12.208
2020-08-21,12.138
2020-08-22,12.138
2020-08-23,12.138
2020-08-24,12.138
2020-08-25,12.138
2020-08-26,12.138
2020-08-27,12.138
2020-08-28,12.138
2020-08-29,12.138
2020-08-30,12.138
2020-08-31,12.138
2020-09-01,12.138
2020-09-02,12.138
2020-09-03,12.138
2020-09-04,12.138
2020-09-05,12.138
2020-09-06,12.138
2020-09-07,12.138
2020-09-08,12.138
2020-09-09,12.138
2020-09-10,12.138
2020-09-11,12.138
2020-09-12,12.138
2020-09-13,12.138
2020-09-14,12.138
2020-09-15,12.138
2020-09-16,12.138
2020-09-17,12.138
2020-09-18,12.138
2020-09-19,12.138
2020-09-20,12.138
2020-09-21,12.138
2020-09-22,12.138
2020-09-23,12.138
2020-09-24,12.138
2020-09-25,12.138
2020-09-26,12.138
2020-09-27,12.138
2020-09-28,12.138
2020-09-29,12.138
2020-09-30,12.138
2020-10-01,12.138
2020-10-02,12.138
2020-10-03,12.138
2020-10-04,12.138
2020-10-05,11.85
2020-10-06,11.85
2020-10-07,11.85
2020-10-08,11.85
2020-10-09,11.85
2020-10-10,11.85
2020-10-11,11.85
2020-10-12,11.664
2020-10-13,11.664
2020-10-14,11.664
2020-10-15,11.664
2020-10-16,11.664
2020-10-17,11.664
2020-10-18,11.664
2020-10-19,11.579
2020-10-20,11.579
2020-10-21,11.579
2020-10-22,11.579
2020-10-23,11.579
2020-10-24,11.579
2020-10-25,11.579
2020-10-26,11.579
2020-10-27,11.579
2020-10-28,11.579
2020-10-29,11.579
2020-10-30,11.579
2020-10-31,11.579
2020-11-01,11.579
2020-11-02,11.579
2020-11-03,11.579
2020-11-04,11.579
2020-11-05,11.579
2020-11-06,11.579
2020-11-07,11.579
2020-11-08,11.579
2020-11-09,11.579
2020-11-10,11.579
2020-11-11,11.655
2020-11-12,11.667
2020-11-13,11.633
2020-11-14,11.633
2020-11-15,11.633
2020-11-16,11.633
2020-11-17,11.633
2020-11-18,11.633
2020-11-19,11.727
2020-11-20,11.727
2020-11-21,11.727
2020-11-22,11.727
2020-11-23,11.727
2020-11-24,11.727
2020-11-25,11.693
2020-11-26,11.693
2020-11-27,11.693
2020-11-28,11.693
2020-11-29,11.693
2020-11-30,11.74
2020-12-01,11.74
2020-12-02,11.74
2020-12-03,11.74
2020-12-04,11.74
2020-12-05,11.74
2020-12-06,11.74
2020-12-07,11.74
2020-12-08,11.74
2020-12-09,11.74
2020-12-10,11.74
2020-12-11,11.74
2020-12-12,11.74
2020-12-13,11.74
2020-12-14,11.653
2020-12-15,11.653
2020-12-16,11.653
2020-12-17,11.653
2020-12-18,11.653
2020-12-19,11.653
2020-12-20,11.653
2020-12-21,11.653
2020-12-22,11.653
2020-12-23,11.653
2020-12-24,11.653
2020-12-25,11.653
2020-12-26,11.653
2020-12-27,11.653
2020-12-28,11.653
2020-12-29,11.653
2020-12-30,11.653
2020-12-31,11.653
2021-01-01,11.653
2021-01-02,11.653
2021-01-03,11.653
2021-01-04,11.653
2021-01-05,11.568
2021-01-06,11.544
2021-01-07,11.544
2021-01-08,11.544
2021-01-09,11.544
2021-01-10,11.544
2021-01-11,11.544
2021-01-12,11.563
2021-01-13,11.563
2021-01-14,11.563
2021-01-15,11.563
2021-01-16,11.563
2021-01-17,11.563
2021-01-18,11.563
2021-01-19,11.563
2021-01-20,11.563
2021-01-21,11.563
2021-01-22,11.563
2021-01-23,11.563
2021-01-24,11.563
2021-01-25,11.557
2021-01-26,11.557
2021-01-27,11.594
2021-01-28,11.627
2021-01-29,11.627
2021-01-30,11.627
2021-01-31,11.627
2021-02-01,11.627
2021-02-02,11.627
2021-02-03,11.627
2021-02-04,11.627
2021-02-05,11.627
2021-02-06,11.627
2021-02-07,11.627
2021-02-08,11.627
2021-02-09,11.627
2021-02-10,11.627
2021-02-11,11.627
2021-02-12,11.627
2021-02-13,11.627
2021-02-14,11.627
2021-02-15,11.627
2021-02-16,11.627
2021-02-17,11.627
2021-02-18,11.627
2021-02-19,11.627
2021-02-20,11.627
2021-02-21,11.627
2021-02-22,11.627
2021-02-23,11.627
2021-02-24,11.627
2021-02-25,11.627
2021-02-26,11.627
2021-02-27,11.627
2021-02-28,11.627
2021-03-01,11.627
2021-03-02,11.584
2021-03-03,11.584
2021-03-04,11.584
2021-03-05,11.584
2021-03-06,11.584
2021-03-07,11.584
2021-03-08,11.584
2021-03-09,11.584
2021-03-10,11.584
2021-03-11,11.584
2021-03-12,11.584
2021-03-13,11.584
2021-03-14,11.584
2021-03-15,11.584
2021-03-16,11.584
2021-03-17,11.584
2021-03-18,11.584
2021-03-19,11.584
2021-03-20,11.584
2021-03-21,11.584
2021-03-22,11.584
2021-03-23,11.584
2021-03-24,11.584
2021-03-25,11.584
2021-03-26,11.584
2021-03-27,11.584
2021-03-28,11.584
2021-03-29,11.584
2021-03-30,11.584
2021-03-31,11.584
2021-04-01,11.584
2021-04-02,11.584
2021-04-03,11.584
2021-04-04,11.584
2021-04-05,11.755
2021-04-06,11.785
2021-04-07,11.785
2021-04-08,11.785
2021-04-09,11.785
2021-04-10,11.785
2021-04-11,11.785
2021-04-12,11.785
2021-04-13,11.746
2021-04-14,11.746
2021-04-15,11.746
2021-04-16,11.746
2021-04-17,11.746
2021-04-18,11.746
2021-04-19,11.746
2021-04-20,11.746
2021-04-21,11.784
2021-04-22,11.784
2021-04-23,11.784
2021-04-24,11.784
2021-04-25,11.784
2021-04-26,11.784
2021-04-27,11.784
2021-04-28,11.821
2021-04-29,11.878
2021-04-30,11.586
2021-05-01,11.586
2021-05-02,11.586
2021-05-03,11.586
2021-05-04,11.586
2021-05-05,11.586
2021-05-06,11.586
2021-05-07,11.586
2021-05-08,11.586
2021-05-09,11.586
2021-05-10,11.586
2021-05-11,11.586
2021-05-12,11.586
2021-05-13,11.586
2021-05-14,11.651
2021-05-15,11.651
2021-05-16,11.651
2021-05-17,11.651
2021-05-18,11.651
2021-05-19,11.651
2021-05-20,11.651
2021-05-21,11.651
2021-05-22,11.651
2021-05-23,11.651
2021-05-24,11.651
2021-05-25,11.651
2021-05-26,11.651
2021-05-27,11.651
2021-05-28,11.651
2021-05-29,11.651
2021-05-30,11.651
2021-05-31,11.651
2021-06-01,11.651
2021-06-02,11.651
2021-06-03,11.651
2021-06-04,11.651
2021-06-05,11.651
2021-06-06,11.651
2021-06-07,11.651
2021-06-08,11.651
2021-06-09,11.651
2021-06-10,11.651
2021-06-11,11.651
2021-06-12,11.651
2021-06-13,11.651
2021-06-14,11.651
2021-06-15,11.651
2021-06-16,11.651
2021-06-17,11.651
2021-06-18,11.651
2021-06-19,11.651
2021-06-20,11.651
2021-06-21,11.651
2021-06-22,11.651
2021-06-23,11.651
2021-06-24,11.651
2021-06-25,11.651
2021-06-26,11.651
2021-06-27,11.651
2021-06-28,11.651
2021-06-29,11.666
2021-06-30,11.666
2021-07-01,11.666
2021-07-02,11.666
2021-07-03,11.666
2021-07-04,11.666
2021-07-05,11.666
2021-07-06,11.666
2021-07-07,11.666
2021-07-08,11.733
2021-07-09,11.756
2021-07-10,11.756
2021-07-11,11.756
2021-07-12,11.893
2021-07-13,12.005
2021-07-14,12.005
2021-07-15,12.005
2021-07-16,12.005
2021-07-17,12.005
2021-07-18,12.005
2021-07-19,12.073
2021-07-20,12.073
2021-07-21,12.073
2021-07-22,12.073
2021-07-23,12.073
2021-07-24,12.073
2021-07-25,12.073
2021-07-26,12.073
2021-07-27,12.095
2021-07-28,12.095
2021-07-29,12.386
2021-07-30,12.386
2021-07-31,12.386
2021-08-01,12.386
2021-08-02,12.4
2021-08-03,12.4
2021-08-04,12.508
2021-08-05,12.508
2021-08-06,12.508
2021-08-07,12.508
2021-08-08,12.508
2021-08-09,12.508
2021-08-10,12.508
2021-08-11,12.508
2021-08-12,12.508
2021-08-13,12.508
2021-08-14,12.508
2021-08-15,12.508
2021-08-16,12.508
2021-08-17,12.508
2021-08-18,12.508
2021-08-19,12.508
2021-08-20,12.508
2021-08-21,12.508
2021-08-22,12.508
2021-08-23,12.508
2021-08-24,12.508
2021-08-25,12.508
2021-08-26,12.508
2021-08-27,12.508
2021-08-28,12.508
2021-08-29,12.508
2021-08-30,12.508
2021-08-31,12.508
2021-09-01,12.508
2021-09-02,12.508
2021-09-03,12.508
2021-09-04,12.508
2021-09-05,12.508
2021-09-06,12.508
2021-09-07,12.508
2021-09-08,12.508
2021-09-09,12.508
2021-09-10,12.508
2021-09-11,12.508
2021-09-12,12.508
2021-09-13,12.508
2021-09-14,12.508
2021-09-15,12.508
2021-09-16,12.508
2021-09-17,12.508
2021-09-18,12.508
2021-09-19,12.508
2021-09-20,12.508
2021-09-21,12.508
2021-09-22,12.508
2021-09-23,12.508
2021-09-24,12.508
2021-09-25,12.508
2021-09-26,12.508
2021-09-27,12.508
2021-09-28,12.508
2021-09-29,12.508
2021-09-30,12.508
2021-10-01,12.508
2021-10-02,12.508
2021-10-03,12.546
2021-10-04,12.536
2021-10-05,12.536
2021-10-06,12.338
2021-10-07,12.338
2021-10-08,12.338
2021-10-09,12.338
2021-10-10,12.338
2021-10-11,12.338
2021-10-12,12.347
2021-10-13,12.347
2021-10-14,12.347
2021-10-15,12.345
2021-10-16,12.345
2021-10-17,12.345
2021-10-18,12.345
2021-10-19,12.345
2021-10-20,12.345
2021-10-21,12.345
2021-10-22,12.345
2021-10-23,12.345
2021-10-24,12.345
2021-10-25,12.345
2021-10-26,12.345
2021-10-27,12.345
2021-10-28,12.345
2021-10-29,12.345
2021-10-30,12.345
2021-10-31,12.345
2021-11-01,12.345
2021-11-02,12.99
2021-11-03,12.896
2021-11-04,12.896
2021-11-05,12.919
2021-11-06,12.919
2021-11-07,12.919
2021-11-08,12.919
2021-11-09,12.919
2021-11-10,12.919
2021-11-11,12.914
2021-11-12,12.914
2021-11-13,12.914
2021-11-14,12.914
2021-11-15,12.914
2021-11-16,12.914
2021-11-17,12.999
2021-11-18,12.999
2021-11-19,12.999
2021-11-20,12.999
2021-11-21,12.999
2021-11-22,12.999
2021-11-23,12.999
2021-11-24,12.999
2021-11-25,12.994
2021-11-26,12.994
2021-11-27,12.994
2021-11-28,12.994
2021-11-29,12.994
2021-11-30,12.994
2021-12-01,12.994
2021-12-02,12.994
2021-12-03,12.994
2021-12-04,12.994
2021-12-05,12.994
2021-12-06,12.994
2021-12-07,12.994
2021-12-08,12.994
2021-12-09,12.994
2021-12-10,12.994
2021-12-11,12.994
2021-12-12,12.994
2021-12-13,13.013
2021-12-14,13.013
2021-12-15,13.013
2021-12-16,12.924
2021-12-17,12.985
2021-12-18,12.985
2021-12-19,12.985
2021-12-20,12.985
2021-12-21,12.985
2021-12-22,12.985
2021-12-23,12.985
2021-12-24,12.985
2021-12-25,12.985
2021-12-26,12.985
2021-12-27,12.985
2021-12-28,12.985
2021-12-29,12.985
2021-12-30,12.985
2021-12-31,12.985
2022-01-01,12.985
2022-01-02,12.985
2022-01-03,12.985
2022-01-04,12.985
2022-01-05,12.985
2022-01-06,12.985
2022-01-07,12.985
2022-01-08,12.985
2022-01-09,12.997
2022-01-10,12.997
2022-01-11,13.058
2022-01-12,13.058
2022-01-13,13.062
2022-01-14,13.054
2022-01-15,13.054
2022-01-16,13.054
2022-01-17,13.054
2022-01-18,13.04
2022-01-19,13.04
2022-01-20,13.04
2022-01-21,13.04
2022-01-22,13.04
2022-01-23,13.04
2022-01-24,13.038
2022-01-25,13.038
2022-01-26,13.038
2022-01-27,13.092
2022-01-28,13.142
2022-01-29,13.142
2022-01-30,13.142
2022-01-31,13.142
2022-02-01,13.142
2022-02-02,13.142
2022-02-03,13.142
2022-02-04,13.142
2022-02-05,13.142
2022-02-06,13.142
2022-02-07,13.142
2022-02-08,13.142
2022-02-09,13.142
2022-02-10,13.142
2022-02-11,13.142
2022-02-12,13.142
2022-02-13,13.142
2022-02-14,13.096
2022-02-15,13.096
2022-02-16,13.096
2022-02-17,13.096
2022-02-18,13.096
2022-02-19,13.096
2022-02-20,13.096
2022-02-21,13.096
2022-02-22,13.096
2022-02-23,13.096
2022-02-24,13.096
2022-02-25,13.096
2022-02-26,13.096
2022-02-27,13.096
2022-02-28,13.096
2022-03-01,13.096
2022-03-02,13.142
2022-03-03,13.142
2022-03-04,13.142
2022-03-05,13.142
2022-03-06,13.142
2022-03-07,13.142
2022-03-08,13.142
2022-03-09,13.096
2022-03-10,13.096
2022-03-11,13.096
2022-03-12,13.096
2022-03-13,13.096
2022-03-14,13.096
2022-03-15,13.096
2022-03-16,13.096
2022-03-17,13.096
2022-03-18,13.072
2022-03-19,13.072
2022-03-20,13.072
2022-03-21,13.072
2022-03-22,13.072
2022-03-23,13.072
2022-03-24,13.072
2022-03-25,13.072
2022-03-26,13.072
2022-03-27,13.072
2022-03-28,13.042
2022-03-29,13.042
2022-03-30,13.042
2022-03-31,13.043
2022-04-01,13.043
2022-04-02,13.043
2022-04-03,13.043
2022-04-04,13.059
2022-04-05,13.057
2022-04-06,13.044
2022-04-07,13.045
2022-04-08,13.045
2022-04-09,13.045
2022-04-10,13.045
2022-04-11,13.045
2022-04-12,13.045
2022-04-13,12.99
2022-04-14,12.99
2022-04-15,12.99
2022-04-16,12.99
2022-04-17,12.99
2022-04-18,12.99
2022-04-19,12.99
2022-04-20,12.99
2022-04-21,12.99
2022-04-22,12.99
2022-04-23,12.99
2022-04-24,12.99
2022-04-25,12.99
2022-04-26,12.99
2022-04-27,12.99
2022-04-28,12.99
2022-04-29,12.99
2022-04-30,12.99
2022-05-01,12.99
2022-05-02,12.99
2022-05-03,12.755
2022-05-04,12.381
2022-05-05,12.309
2022-05-06,12.309
2022-05-07,12.309
2022-05-08,12.309
2022-05-09,12.318
2022-05-10,12.202
2022-05-11,12.202
2022-05-12,12.202
2022-05-13,12.202
2022-05-14,12.202
2022-05-15,12.202
2022-05-16,12.345
2022-05-17,12.345
2022-05-18,12.334
2022-05-19,12.334
2022-05-20,12.334
2022-05-21,12.334
2022-05-22,12.334
2022-05-23,12.334
2022-05-24,12.334
2022-05-25,12.25
2022-05-26,12.25
2022-05-27,12.25
2022-05-28,12.25
2022-05-29,12.25
2022-05-30,12.25
2022-05-31,12.199
2022-06-01,12.199
2022-06-02,12.199
2022-06-03,12.199
2022-06-04,12.199
2022-06-05,12.199
2022-06-06,12.199
2022-06-07,12.191
2022-06-08,12.191
2022-06-09,12.191
2022-06-10,12.161
2022-06-11,12.161
2022-06-12,12.161
2022-06-13,12.161
2022-06-14,12.161
2022-06-15,12.161
2022-06-16,12.161
2022-06-17,12.161
2022-06-18,12.161
2022-06-19,12.161
2022-06-20,12.161
2022-06-21,12.161
2022-06-22,12.161
2022-06-23,12.161
2022-06-24,12.145
2022-06-25,12.145
2022-06-26,12.145
2022-06-27,12.108
2022-06-28,12.108
2022-06-29,12.108
2022-06-30,12.108
2022-07-01,12.108
2022-07-02,12.108
2022-07-03,12.108
2022-07-04,12.108
2022-07-05,12.108
2022-07-06,12.108
2022-07-07,12.108
2022-07-08,12.062
2022-07-09,12.062
2022-07-10,12.062
2022-07-11,12.042
2022-07-12,11.987
2022-07-13,11.966
2022-07-14,11.966
2022-07-15,11.961
2022-07-16,11.961
2022-07-17,11.961
2022-07-18,11.959
2022-07-19,11.959
2022-07-20,11.828
2022-07-21,11.828
2022-07-22,11.828
2022-07-23,11.828
2022-07-24,11.828
2022-07-25,11.828
2022-07-26,11.828
2022-07-27,11.772
2022-07-28,11.848
2022-07-29,11.848
2022-07-30,11.848
2022-07-31,11.848
2022-08-01,11.848
2022-08-02,11.848
2022-08-03,11.848
2022-08-04,11.772
2022-08-05,11.79
2022-08-06,11.79
2022-08-07,11.79
2022-08-08,11.79
2022-08-09,11.79
2022-08-10,11.79
2022-08-11,11.79
2022-08-12,11.79
2022-08-13,11.79
2022-08-14,11.79
2022-08-15,11.79
2022-08-16,11.877
2022-08-17,11.877
2022-08-18,11.877
2022-08-19,11.877
2022-08-20,11.877
2022-08-21,11.877
2022-08-22,11.877
2022-08-23,11.877
2022-08-24,11.887
2022-08-25,11.887
2022-08-26,11.887
2022-08-27,11.887
2022-08-28,11.887
2022-08-29,11.887
2022-08-30,11.887
2022-08-31,11.887
2022-09-01,11.945
2022-09-02,11.945
2022-09-03,11.945
2022-09-04,11.945
2022-09-05,11.945
2022-09-06,11.945
2022-09-07,11.945
2022-09-08,11.945
2022-09-09,11.902
2022-09-10,11.902
2022-09-11,11.902
2022-09-12,11.902
2022-09-13,11.902
2022-09-14,11.902
2022-09-15,11.902
2022-09-16,11.902
2022-09-17,11.902
2022-09-18,11.902
2022-09-19,11.902
2022-09-20,11.902
2022-09-21,11.902
2022-09-22,11.902
2022-09-23,11.902
2022-09-24,11.902
2022-09-25,11.902
2022-09-26,11.902
2022-09-27,11.902
2022-09-28,11.902
2022-09-29,11.888
2022-09-30,11.888
2022-10-01,11.888
2022-10-02,11.857
2022-10-03,11.857
2022-10-04,11.857
2022-10-05,11.857
2022-10-06,11.863
2022-10-07,11.845
2022-10-08,11.845
2022-10-09,11.845
2022-10-10,11.845
2022-10-11,11.813
2022-10-12,11.819
2022-10-13,11.819
2022-10-14,11.819
2022-10-15,11.819
2022-10-16,11.819
2022-10-17,11.837
2022-10-18,11.837
2022-10-19,11.837
2022-10-20,11.837
2022-10-21,11.837
2022-10-22,11.837
2022-10-23,11.837
2022-10-24,11.837
2022-10-25,11.837
2022-10-26,11.837
2022-10-27,11.837
2022-10-28,11.837
2022-10-29,11.837
2022-10-30,11.837
2022-10-31,11.837
2022-11-01,11.837
2022-11-02,11.84
2022-11-03,11.829
2022-11-04,11.786
2022-11-05,11.786
2022-11-06,11.786
2022-11-07,11.786
2022-11-08,11.786
2022-11-09,11.772
2022-11-10,11.765
2022-11-11,11.765
2022-11-12,11.765
2022-11-13,11.765
2022-11-14,11.735
2022-11-15,11.735
2022-11-16,11.735
2022-11-17,11.736
2022-11-18,11.736
2022-11-19,11.736
2022-11-20,11.736
2022-11-21,11.736
2022-11-22,11.736
2022-11-23,11.736
2022-11-24,11.736
2022-11-25,11.736
2022-11-26,11.736
2022-11-27,11.736
2022-11-28,11.736
2022-11-29,11.736
2022-11-30,11.736
2022-12-01,11.736
2022-12-02,11.736
2022-12-03,11.736
2022-12-04,11.736
2022-12-05,11.736
2022-12-06,11.736
2022-12-07,11.736
2022-12-08,11.736
2022-12-09,11.736
2022-12-10,11.736
2022-12-11,11.736
2022-12-12,11.748
2022-12-13,11.748
2022-12-14,11.748
2022-12-15,11.748
2022-12-16,11.748
2022-12-17,11.748
2022-12-18,11.748
2022-12-19,11.748
2022-12-20,11.748
2022-12-21,11.748
2022-12-22,11.748
2022-12-23,11.747
2022-12-24,11.747
2022-12-25,11.747
2022-12-26,11.747
2022-12-27,11.747
2022-12-28,11.747
2022-12-29,11.747
2022-12-30,11.747
2022-12-31,11.747
2023-01-01,11.747
2023-01-02,11.747
2023-01-03,11.734
2023-01-04,11.734
2023-01-05,11.732
2023-01-06,11.733
2023-01-07,11.733
2023-01-08,11.752
2023-01-09,11.743
2023-01-10,11.743
2023-01-11,11.743
2023-01-12,11.763
2023-01-13,11.786
2023-01-14,11.786
2023-01-15,11.786
2023-01-16,11.786
2023-01-17,11.78
2023-01-18,11.775
2023-01-19,11.799
2023-01-20,11.799
2023-01-21,11.804
2023-01-22,11.804
2023-01-23,11.804
2023-01-24,11.804
2023-01-25,11.804
2023-01-26,12.143
2023-01-27,12.199
2023-01-28,12.199
2023-01-29,12.199
2023-01-30,12.256
2023-01-31,12.256
2023-02-01,12.256
2023-02-02,12.314
2023-02-03,12.314
2023-02-04,12.314
2023-02-05,12.314
2023-02-06,12.314
2023-02-07,12.314
2023-02-08,12.314
2023-02-09,12.322
2023-02-10,12.322
2023-02-11,12.322
2023-02-12,12.322
2023-02-13,12.322
2023-02-14,12.323
2023-02-15,12.323
2023-02-16,12.323
2023-02-17,12.323
2023-02-18,12.323
2023-02-19,12.323
2023-02-20,12.323
2023-02-21,12.323
2023-02-22,12.323
2023-02-23,12.323
2023-02-24,12.323
2023-02-25,12.323
2023-02-26,12.323
2023-02-27,12.323
2023-02-28,12.323
2023-03-01,12.323
2023-03-02,12.323
2023-03-03,12.323
2023-03-04,12.323
2023-03-05,12.323
2023-03-06,12.323
2023-03-07,12.323
2023-03-08,12.323
2023-03-09,12.323
2023-03-10,12.323
2023-03-11,12.323
2023-03-12,12.323
2023-03-13,12.323
2023-03-14,12.323
2023-03-15,12.323
2023-03-16,12.323
2023-03-17,12.318
2023-03-18,12.318
2023-03-19,12.318
2023-03-20,12.318
2023-03-21,12.318
2023-03-22,12.318
2023-03-23,12.318
2023-03-24,12.318
2023-03-25,12.318
2023-03-26,12.318
2023-03-27,12.318
2023-03-28,12.318
2023-03-29,12.318
2023-03-30,12.318
2023-03-31,12.318
2023-04-01,12.318
2023-04-02,12.318
2023-04-03,12.318
2023-04-04,12.318
2023-04-05,12.338
2023-04-06,12.343
2023-04-07,12.343
2023-04-08,12.343
2023-04-09,12.343
2023-04-10,12.343
2023-04-11,12.343
2023-04-12,12.343
2023-04-13,12.343
2023-04-14,12.343
2023-04-15,12.343
2023-04-16,12.343
2023-04-17,12.269
2023-04-18,12.269
2023-04-19,12.276
2023-04-20,12.276
2023-04-21,12.276
2023-04-22,12.276
2023-04-23,12.28
2023-04-24,12.251
2023-04-25,12.251
2023-04-26,12.251
2023-04-27,12.665
2023-04-28,12.85
2023-04-29,12.884
2023-04-30,12.884
2023-05-01,12.889
2023-05-02,12.893
2023-05-03,12.893
2023-05-04,12.893
2023-05-05,12.893
2023-05-06,12.893
2023-05-07,12.893
2023-05-08,12.893
2023-05-09,12.893
2023-05-10,12.945
2023-05-11,12.945
2023-05-12,12.947
2023-05-13,12.962
2023-05-14,12.962
2023-05-15,12.889
2023-05-16,12.994
2023-05-17,12.994
2023-05-18,13.029
2023-05-19,13.029
2023-05-20,13.029
2023-05-21,13.029
2023-05-22,13.029
2023-05-23,13.029
2023-05-24,13.029
2023-05-25,13.029
2023-05-26,13.029
2023-05-27,13.029
2023-05-28,13.029
2023-05-29,13.029
2023-05-30,13.029
2023-05-31,13.003
2023-06-01,13.003
2023-06-02,13.003
2023-06-03,13.003
2023-06-04,13.003
2023-06-05,13.003
2023-06-06,13.003
2023-06-07,13.028
2023-06-08,13.003
2023-06-09,13.003
2023-06-10,13.003
2023-06-11,13.003
2023-06-12,13.003
2023-06-13,13.003
2023-06-14,13.003
2023-06-15,13.051
2023-06-16,13.051
2023-06-17,13.051
2023-06-18,13.051
2023-06-19,13.051
2023-06-20,13.051
2023-06-21,13.051
2023-06-22,13.051
2023-06-23,13.051
