,REGN US Equity
2020-05-07,21.1264
2020-05-08,21.1264
2020-05-09,21.1264
2020-05-10,21.1264
2020-05-11,21.1264
2020-05-12,21.1264
2020-05-13,21.1264
2020-05-14,21.1264
2020-05-15,21.1264
2020-05-16,21.1264
2020-05-17,21.1264
2020-05-18,21.1264
2020-05-19,21.1264
2020-05-20,21.1264
2020-05-21,21.1264
2020-05-22,21.1264
2020-05-23,21.1264
2020-05-24,21.1264
2020-05-25,21.1264
2020-05-26,21.1264
2020-05-27,21.1264
2020-05-28,21.1264
2020-05-29,21.1264
2020-05-30,21.1264
2020-05-31,21.1264
2020-06-01,21.1264
2020-06-02,21.1264
2020-06-03,21.1264
2020-06-04,21.1264
2020-06-05,21.1264
2020-06-06,21.1264
2020-06-07,21.1264
2020-06-08,21.1264
2020-06-09,21.1264
2020-06-10,21.1264
2020-06-11,21.1264
2020-06-12,21.1264
2020-06-13,21.1264
2020-06-14,21.1264
2020-06-15,21.1264
2020-06-16,21.1264
2020-06-17,21.1264
2020-06-18,21.1264
2020-06-19,21.1264
2020-06-20,21.1264
2020-06-21,21.1264
2020-06-22,21.1264
2020-06-23,21.1264
2020-06-24,21.1264
2020-06-25,21.1264
2020-06-26,21.1264
2020-06-27,21.1264
2020-06-28,21.1264
2020-06-29,21.1264
2020-06-30,31.7169
2020-07-01,31.7169
2020-07-02,31.7169
2020-07-03,31.7169
2020-07-04,31.7169
2020-07-05,31.7169
2020-07-06,31.7169
2020-07-07,31.7169
2020-07-08,31.7169
2020-07-09,31.7169
2020-07-10,31.7169
2020-07-11,31.7169
2020-07-12,31.7169
2020-07-13,31.7169
2020-07-14,31.7169
2020-07-15,31.7169
2020-07-16,31.7169
2020-07-17,31.7169
2020-07-18,31.7169
2020-07-19,31.7169
2020-07-20,31.7169
2020-07-21,31.7169
2020-07-22,31.7169
2020-07-23,31.7169
2020-07-24,31.7169
2020-07-25,31.7169
2020-07-26,31.7169
2020-07-27,31.7169
2020-07-28,31.7169
2020-07-29,31.7169
2020-07-30,31.7169
2020-07-31,31.7169
2020-08-01,31.7169
2020-08-02,31.7169
2020-08-03,31.7169
2020-08-04,31.7169
2020-08-05,31.7169
2020-08-06,31.7169
2020-08-07,31.7169
2020-08-08,31.7169
2020-08-09,31.7169
2020-08-10,31.7169
2020-08-11,31.7169
2020-08-12,31.7169
2020-08-13,31.7169
2020-08-14,31.7169
2020-08-15,31.7169
2020-08-16,31.7169
2020-08-17,31.7169
2020-08-18,31.7169
2020-08-19,31.7169
2020-08-20,31.7169
2020-08-21,31.7169
2020-08-22,31.7169
2020-08-23,31.7169
2020-08-24,31.7169
2020-08-25,31.7169
2020-08-26,31.7169
2020-08-27,31.7169
2020-08-28,31.7169
2020-08-29,31.7169
2020-08-30,31.7169
2020-08-31,31.7169
2020-09-01,31.7169
2020-09-02,31.7169
2020-09-03,31.7169
2020-09-04,31.7169
2020-09-05,31.7169
2020-09-06,31.7169
2020-09-07,31.7169
2020-09-08,31.7169
2020-09-09,31.7169
2020-09-10,31.7169
2020-09-11,31.7169
2020-09-12,31.7169
2020-09-13,31.7169
2020-09-14,31.7169
2020-09-15,31.7169
2020-09-16,31.7169
2020-09-17,31.7169
2020-09-18,31.7169
2020-09-19,31.7169
2020-09-20,31.7169
2020-09-21,31.7169
2020-09-22,31.7169
2020-09-23,31.7169
2020-09-24,31.7169
2020-09-25,31.7169
2020-09-26,31.7169
2020-09-27,31.7169
2020-09-28,31.7169
2020-09-29,31.7169
2020-09-30,30.5964
2020-10-01,30.5964
2020-10-02,30.5964
2020-10-03,30.5964
2020-10-04,30.5964
2020-10-05,30.5964
2020-10-06,30.5964
2020-10-07,30.5964
2020-10-08,30.5964
2020-10-09,30.5964
2020-10-10,30.5964
2020-10-11,30.5964
2020-10-12,30.5964
2020-10-13,30.5964
2020-10-14,30.5964
2020-10-15,30.5964
2020-10-16,30.5964
2020-10-17,30.5964
2020-10-18,30.5964
2020-10-19,30.5964
2020-10-20,30.5964
2020-10-21,30.5964
2020-10-22,30.5964
2020-10-23,30.5964
2020-10-24,30.5964
2020-10-25,30.5964
2020-10-26,30.5964
2020-10-27,30.5964
2020-10-28,30.5964
2020-10-29,30.5964
2020-10-30,30.5964
2020-10-31,30.5964
2020-11-01,30.5964
2020-11-02,30.5964
2020-11-03,30.5964
2020-11-04,30.5964
2020-11-05,30.5964
2020-11-06,30.5964
2020-11-07,30.5964
2020-11-08,30.5964
2020-11-09,30.5964
2020-11-10,30.5964
2020-11-11,30.5964
2020-11-12,30.5964
2020-11-13,30.5964
2020-11-14,30.5964
2020-11-15,30.5964
2020-11-16,30.5964
2020-11-17,30.5964
2020-11-18,30.5964
2020-11-19,30.5964
2020-11-20,30.5964
2020-11-21,30.5964
2020-11-22,30.5964
2020-11-23,30.5964
2020-11-24,30.5964
2020-11-25,30.5964
2020-11-26,30.5964
2020-11-27,30.5964
2020-11-28,30.5964
2020-11-29,30.5964
2020-11-30,30.5964
2020-12-01,30.5964
2020-12-02,30.5964
2020-12-03,30.5964
2020-12-04,30.5964
2020-12-05,30.5964
2020-12-06,30.5964
2020-12-07,30.5964
2020-12-08,30.5964
2020-12-09,30.5964
2020-12-10,30.5964
2020-12-11,30.5964
2020-12-12,30.5964
2020-12-13,30.5964
2020-12-14,30.5964
2020-12-15,30.5964
2020-12-16,30.5964
2020-12-17,30.5964
2020-12-18,30.5964
2020-12-19,30.5964
2020-12-20,30.5964
2020-12-21,30.5964
2020-12-22,30.5964
2020-12-23,30.5964
2020-12-24,30.5964
2020-12-25,30.5964
2020-12-26,30.5964
2020-12-27,30.5964
2020-12-28,30.5964
2020-12-29,30.5964
2020-12-30,30.5964
2020-12-31,31.7721
2021-01-01,31.7721
2021-01-02,31.7721
2021-01-03,31.7721
2021-01-04,31.7721
2021-01-05,31.7721
2021-01-06,31.7721
2021-01-07,31.7721
2021-01-08,31.7721
2021-01-09,31.7721
2021-01-10,31.7721
2021-01-11,31.7721
2021-01-12,31.7721
2021-01-13,31.7721
2021-01-14,31.7721
2021-01-15,31.7721
2021-01-16,31.7721
2021-01-17,31.7721
2021-01-18,31.7721
2021-01-19,31.7721
2021-01-20,31.7721
2021-01-21,31.7721
2021-01-22,31.7721
2021-01-23,31.7721
2021-01-24,31.7721
2021-01-25,31.7721
2021-01-26,31.7721
2021-01-27,31.7721
2021-01-28,31.7721
2021-01-29,31.7721
2021-01-30,31.7721
2021-01-31,31.7721
2021-02-01,31.7721
2021-02-02,31.7721
2021-02-03,31.7721
2021-02-04,31.7721
2021-02-05,31.7721
2021-02-06,31.7721
2021-02-07,31.7721
2021-02-08,31.7721
2021-02-09,31.7721
2021-02-10,31.7721
2021-02-11,31.7721
2021-02-12,31.7721
2021-02-13,31.7721
2021-02-14,31.7721
2021-02-15,31.7721
2021-02-16,31.7721
2021-02-17,31.7721
2021-02-18,31.7721
2021-02-19,31.7721
2021-02-20,31.7721
2021-02-21,31.7721
2021-02-22,31.7721
2021-02-23,31.7721
2021-02-24,31.7721
2021-02-25,31.7721
2021-02-26,31.7721
2021-02-27,31.7721
2021-02-28,31.7721
2021-03-01,31.7721
2021-03-02,31.7721
2021-03-03,31.7721
2021-03-04,31.7721
2021-03-05,31.7721
2021-03-06,31.7721
2021-03-07,31.7721
2021-03-08,31.7721
2021-03-09,31.7721
2021-03-10,31.7721
2021-03-11,31.7721
2021-03-12,31.7721
2021-03-13,31.7721
2021-03-14,31.7721
2021-03-15,31.7721
2021-03-16,31.7721
2021-03-17,31.7721
2021-03-18,31.7721
2021-03-19,31.7721
2021-03-20,31.7721
2021-03-21,31.7721
2021-03-22,31.7721
2021-03-23,31.7721
2021-03-24,31.7721
2021-03-25,31.7721
2021-03-26,31.7721
2021-03-27,31.7721
2021-03-28,31.7721
2021-03-29,31.7721
2021-03-30,31.7721
2021-03-31,33.2128
2021-04-01,33.2128
2021-04-02,33.2128
2021-04-03,33.2128
2021-04-04,33.2128
2021-04-05,33.2128
2021-04-06,33.2128
2021-04-07,33.2128
2021-04-08,33.2128
2021-04-09,33.2128
2021-04-10,33.2128
2021-04-11,33.2128
2021-04-12,33.2128
2021-04-13,33.2128
2021-04-14,33.2128
2021-04-15,33.2128
2021-04-16,33.2128
2021-04-17,33.2128
2021-04-18,33.2128
2021-04-19,33.2128
2021-04-20,33.2128
2021-04-21,33.2128
2021-04-22,33.2128
2021-04-23,33.2128
2021-04-24,33.2128
2021-04-25,33.2128
2021-04-26,33.2128
2021-04-27,33.2128
2021-04-28,33.2128
2021-04-29,33.2128
2021-04-30,33.2128
2021-05-01,33.2128
2021-05-02,33.2128
2021-05-03,33.2128
2021-05-04,33.2128
2021-05-05,33.2128
2021-05-06,33.2128
2021-05-07,33.2128
2021-05-08,33.2128
2021-05-09,33.2128
2021-05-10,33.2128
2021-05-11,33.2128
2021-05-12,33.2128
2021-05-13,33.2128
2021-05-14,33.2128
2021-05-15,33.2128
2021-05-16,33.2128
2021-05-17,33.2128
2021-05-18,33.2128
2021-05-19,33.2128
2021-05-20,33.2128
2021-05-21,33.2128
2021-05-22,33.2128
2021-05-23,33.2128
2021-05-24,33.2128
2021-05-25,33.2128
2021-05-26,33.2128
2021-05-27,33.2128
2021-05-28,33.2128
2021-05-29,33.2128
2021-05-30,33.2128
2021-05-31,33.2128
2021-06-01,33.2128
2021-06-02,33.2128
2021-06-03,33.2128
2021-06-04,33.2128
2021-06-05,33.2128
2021-06-06,33.2128
2021-06-07,33.2128
2021-06-08,33.2128
2021-06-09,33.2128
2021-06-10,33.2128
2021-06-11,33.2128
2021-06-12,33.2128
2021-06-13,33.2128
2021-06-14,33.2128
2021-06-15,33.2128
2021-06-16,33.2128
2021-06-17,33.2128
2021-06-18,33.2128
2021-06-19,33.2128
2021-06-20,33.2128
2021-06-21,33.2128
2021-06-22,33.2128
2021-06-23,33.2128
2021-06-24,33.2128
2021-06-25,33.2128
2021-06-26,33.2128
2021-06-27,33.2128
2021-06-28,33.2128
2021-06-29,33.2128
2021-06-30,51.3167
2021-07-01,51.3167
2021-07-02,51.3167
2021-07-03,51.3167
2021-07-04,51.3167
2021-07-05,51.3167
2021-07-06,51.3167
2021-07-07,51.3167
2021-07-08,51.3167
2021-07-09,51.3167
2021-07-10,51.3167
2021-07-11,51.3167
2021-07-12,51.3167
2021-07-13,51.3167
2021-07-14,51.3167
2021-07-15,51.3167
2021-07-16,51.3167
2021-07-17,51.3167
2021-07-18,51.3167
2021-07-19,51.3167
2021-07-20,51.3167
2021-07-21,51.3167
2021-07-22,51.3167
2021-07-23,51.3167
2021-07-24,51.3167
2021-07-25,51.3167
2021-07-26,51.3167
2021-07-27,51.3167
2021-07-28,51.3167
2021-07-29,51.3167
2021-07-30,51.3167
2021-07-31,51.3167
2021-08-01,51.3167
2021-08-02,51.3167
2021-08-03,51.3167
2021-08-04,51.3167
2021-08-05,51.3167
2021-08-06,51.3167
2021-08-07,51.3167
2021-08-08,51.3167
2021-08-09,51.3167
2021-08-10,51.3167
2021-08-11,51.3167
2021-08-12,51.3167
2021-08-13,51.3167
2021-08-14,51.3167
2021-08-15,51.3167
2021-08-16,51.3167
2021-08-17,51.3167
2021-08-18,51.3167
2021-08-19,51.3167
2021-08-20,51.3167
2021-08-21,51.3167
2021-08-22,51.3167
2021-08-23,51.3167
2021-08-24,51.3167
2021-08-25,51.3167
2021-08-26,51.3167
2021-08-27,51.3167
2021-08-28,51.3167
2021-08-29,51.3167
2021-08-30,51.3167
2021-08-31,51.3167
2021-09-01,51.3167
2021-09-02,51.3167
2021-09-03,51.3167
2021-09-04,51.3167
2021-09-05,51.3167
2021-09-06,51.3167
2021-09-07,51.3167
2021-09-08,51.3167
2021-09-09,51.3167
2021-09-10,51.3167
2021-09-11,51.3167
2021-09-12,51.3167
2021-09-13,51.3167
2021-09-14,51.3167
2021-09-15,51.3167
2021-09-16,51.3167
2021-09-17,51.3167
2021-09-18,51.3167
2021-09-19,51.3167
2021-09-20,51.3167
2021-09-21,51.3167
2021-09-22,51.3167
2021-09-23,51.3167
2021-09-24,51.3167
2021-09-25,51.3167
2021-09-26,51.3167
2021-09-27,51.3167
2021-09-28,51.3167
2021-09-29,51.3167
2021-09-30,51.0928
2021-10-01,51.0928
2021-10-02,51.0928
2021-10-03,51.0928
2021-10-04,51.0928
2021-10-05,51.0928
2021-10-06,51.0928
2021-10-07,51.0928
2021-10-08,51.0928
2021-10-09,51.0928
2021-10-10,51.0928
2021-10-11,51.0928
2021-10-12,51.0928
2021-10-13,51.0928
2021-10-14,51.0928
2021-10-15,51.0928
2021-10-16,51.0928
2021-10-17,51.0928
2021-10-18,51.0928
2021-10-19,51.0928
2021-10-20,51.0928
2021-10-21,51.0928
2021-10-22,51.0928
2021-10-23,51.0928
2021-10-24,51.0928
2021-10-25,51.0928
2021-10-26,51.0928
2021-10-27,51.0928
2021-10-28,51.0928
2021-10-29,51.0928
2021-10-30,51.0928
2021-10-31,51.0928
2021-11-01,51.0928
2021-11-02,51.0928
2021-11-03,51.0928
2021-11-04,51.0928
2021-11-05,51.0928
2021-11-06,51.0928
2021-11-07,51.0928
2021-11-08,51.0928
2021-11-09,51.0928
2021-11-10,51.0928
2021-11-11,51.0928
2021-11-12,51.0928
2021-11-13,51.0928
2021-11-14,51.0928
2021-11-15,51.0928
2021-11-16,51.0928
2021-11-17,51.0928
2021-11-18,51.0928
2021-11-19,51.0928
2021-11-20,51.0928
2021-11-21,51.0928
2021-11-22,51.0928
2021-11-23,51.0928
2021-11-24,51.0928
2021-11-25,51.0928
2021-11-26,51.0928
2021-11-27,51.0928
2021-11-28,51.0928
2021-11-29,51.0928
2021-11-30,51.0928
2021-12-01,51.0928
2021-12-02,51.0928
2021-12-03,51.0928
2021-12-04,51.0928
2021-12-05,51.0928
2021-12-06,51.0928
2021-12-07,51.0928
2021-12-08,51.0928
2021-12-09,51.0928
2021-12-10,51.0928
2021-12-11,51.0928
2021-12-12,51.0928
2021-12-13,51.0928
2021-12-14,51.0928
2021-12-15,51.0928
2021-12-16,51.0928
2021-12-17,51.0928
2021-12-18,51.0928
2021-12-19,51.0928
2021-12-20,51.0928
2021-12-21,51.0928
2021-12-22,51.0928
2021-12-23,51.0928
2021-12-24,51.0928
2021-12-25,51.0928
2021-12-26,51.0928
2021-12-27,51.0928
2021-12-28,51.0928
2021-12-29,51.0928
2021-12-30,51.0928
2021-12-31,54.2074
2022-01-01,54.2074
2022-01-02,54.2074
2022-01-03,54.2074
2022-01-04,54.2074
2022-01-05,54.2074
2022-01-06,54.2074
2022-01-07,54.2074
2022-01-08,54.2074
2022-01-09,54.2074
2022-01-10,54.2074
2022-01-11,54.2074
2022-01-12,54.2074
2022-01-13,54.2074
2022-01-14,54.2074
2022-01-15,54.2074
2022-01-16,54.2074
2022-01-17,54.2074
2022-01-18,54.2074
2022-01-19,54.2074
2022-01-20,54.2074
2022-01-21,54.2074
2022-01-22,54.2074
2022-01-23,54.2074
2022-01-24,54.2074
2022-01-25,54.2074
2022-01-26,54.2074
2022-01-27,54.2074
2022-01-28,54.2074
2022-01-29,54.2074
2022-01-30,54.2074
2022-01-31,54.2074
2022-02-01,54.2074
2022-02-02,54.2074
2022-02-03,54.2074
2022-02-04,54.2074
2022-02-05,54.2074
2022-02-06,54.2074
2022-02-07,54.2074
2022-02-08,54.2074
2022-02-09,54.2074
2022-02-10,54.2074
2022-02-11,54.2074
2022-02-12,54.2074
2022-02-13,54.2074
2022-02-14,54.2074
2022-02-15,54.2074
2022-02-16,54.2074
2022-02-17,54.2074
2022-02-18,54.2074
2022-02-19,54.2074
2022-02-20,54.2074
2022-02-21,54.2074
2022-02-22,54.2074
2022-02-23,54.2074
2022-02-24,54.2074
2022-02-25,54.2074
2022-02-26,54.2074
2022-02-27,54.2074
2022-02-28,54.2074
2022-03-01,54.2074
2022-03-02,54.2074
2022-03-03,54.2074
2022-03-04,54.2074
2022-03-05,54.2074
2022-03-06,54.2074
2022-03-07,54.2074
2022-03-08,54.2074
2022-03-09,54.2074
2022-03-10,54.2074
2022-03-11,54.2074
2022-03-12,54.2074
2022-03-13,54.2074
2022-03-14,54.2074
2022-03-15,54.2074
2022-03-16,54.2074
2022-03-17,54.2074
2022-03-18,54.2074
2022-03-19,54.2074
2022-03-20,54.2074
2022-03-21,54.2074
2022-03-22,54.2074
2022-03-23,54.2074
2022-03-24,54.2074
2022-03-25,54.2074
2022-03-26,54.2074
2022-03-27,54.2074
2022-03-28,54.2074
2022-03-29,54.2074
2022-03-30,54.2074
2022-03-31,49.7534
2022-04-01,49.7534
2022-04-02,49.7534
2022-04-03,49.7534
2022-04-04,49.7534
2022-04-05,49.7534
2022-04-06,49.7534
2022-04-07,49.7534
2022-04-08,49.7534
2022-04-09,49.7534
2022-04-10,49.7534
2022-04-11,49.7534
2022-04-12,49.7534
2022-04-13,49.7534
2022-04-14,49.7534
2022-04-15,49.7534
2022-04-16,49.7534
2022-04-17,49.7534
2022-04-18,49.7534
2022-04-19,49.7534
2022-04-20,49.7534
2022-04-21,49.7534
2022-04-22,49.7534
2022-04-23,49.7534
2022-04-24,49.7534
2022-04-25,49.7534
2022-04-26,49.7534
2022-04-27,49.7534
2022-04-28,49.7534
2022-04-29,49.7534
2022-04-30,49.7534
2022-05-01,49.7534
2022-05-02,49.7534
2022-05-03,49.7534
2022-05-04,49.7534
2022-05-05,49.7534
2022-05-06,49.7534
2022-05-07,49.7534
2022-05-08,49.7534
2022-05-09,49.7534
2022-05-10,49.7534
2022-05-11,49.7534
2022-05-12,49.7534
2022-05-13,49.7534
2022-05-14,49.7534
2022-05-15,49.7534
2022-05-16,49.7534
2022-05-17,49.7534
2022-05-18,49.7534
2022-05-19,49.7534
2022-05-20,49.7534
2022-05-21,49.7534
2022-05-22,49.7534
2022-05-23,49.7534
2022-05-24,49.7534
2022-05-25,49.7534
2022-05-26,49.7534
2022-05-27,49.7534
2022-05-28,49.7534
2022-05-29,49.7534
2022-05-30,49.7534
2022-05-31,49.7534
2022-06-01,49.7534
2022-06-02,49.7534
2022-06-03,49.7534
2022-06-04,49.7534
2022-06-05,49.7534
2022-06-06,49.7534
2022-06-07,49.7534
2022-06-08,49.7534
2022-06-09,49.7534
2022-06-10,49.7534
2022-06-11,49.7534
2022-06-12,49.7534
2022-06-13,49.7534
2022-06-14,49.7534
2022-06-15,49.7534
2022-06-16,49.7534
2022-06-17,49.7534
2022-06-18,49.7534
2022-06-19,49.7534
2022-06-20,49.7534
2022-06-21,49.7534
2022-06-22,49.7534
2022-06-23,49.7534
2022-06-24,49.7534
2022-06-25,49.7534
2022-06-26,49.7534
2022-06-27,49.7534
2022-06-28,49.7534
2022-06-29,49.7534
2022-06-30,31.7564
2022-07-01,31.7564
2022-07-02,31.7564
2022-07-03,31.7564
2022-07-04,31.7564
2022-07-05,31.7564
2022-07-06,31.7564
2022-07-07,31.7564
2022-07-08,31.7564
2022-07-09,31.7564
2022-07-10,31.7564
2022-07-11,31.7564
2022-07-12,31.7564
2022-07-13,31.7564
2022-07-14,31.7564
2022-07-15,31.7564
2022-07-16,31.7564
2022-07-17,31.7564
2022-07-18,31.7564
2022-07-19,31.7564
2022-07-20,31.7564
2022-07-21,31.7564
2022-07-22,31.7564
2022-07-23,31.7564
2022-07-24,31.7564
2022-07-25,31.7564
2022-07-26,31.7564
2022-07-27,31.7564
2022-07-28,31.7564
2022-07-29,31.7564
2022-07-30,31.7564
2022-07-31,31.7564
2022-08-01,31.7564
2022-08-02,31.7564
2022-08-03,31.7564
2022-08-04,31.7564
2022-08-05,31.7564
2022-08-06,31.7564
2022-08-07,31.7564
2022-08-08,31.7564
2022-08-09,31.7564
2022-08-10,31.7564
2022-08-11,31.7564
2022-08-12,31.7564
2022-08-13,31.7564
2022-08-14,31.7564
2022-08-15,31.7564
2022-08-16,31.7564
2022-08-17,31.7564
2022-08-18,31.7564
2022-08-19,31.7564
2022-08-20,31.7564
2022-08-21,31.7564
2022-08-22,31.7564
2022-08-23,31.7564
2022-08-24,31.7564
2022-08-25,31.7564
2022-08-26,31.7564
2022-08-27,31.7564
2022-08-28,31.7564
2022-08-29,31.7564
2022-08-30,31.7564
2022-08-31,31.7564
2022-09-01,31.7564
2022-09-02,31.7564
2022-09-03,31.7564
2022-09-04,31.7564
2022-09-05,31.7564
2022-09-06,31.7564
2022-09-07,31.7564
2022-09-08,31.7564
2022-09-09,31.7564
2022-09-10,31.7564
2022-09-11,31.7564
2022-09-12,31.7564
2022-09-13,31.7564
2022-09-14,31.7564
2022-09-15,31.7564
2022-09-16,31.7564
2022-09-17,31.7564
2022-09-18,31.7564
2022-09-19,31.7564
2022-09-20,31.7564
2022-09-21,31.7564
2022-09-22,31.7564
2022-09-23,31.7564
2022-09-24,31.7564
2022-09-25,31.7564
2022-09-26,31.7564
2022-09-27,31.7564
2022-09-28,31.7564
2022-09-29,31.7564
2022-09-30,27.7558
2022-10-01,27.7558
2022-10-02,27.7558
2022-10-03,27.7558
2022-10-04,27.7558
2022-10-05,27.7558
2022-10-06,27.7558
2022-10-07,27.7558
2022-10-08,27.7558
2022-10-09,27.7558
2022-10-10,27.7558
2022-10-11,27.7558
2022-10-12,27.7558
2022-10-13,27.7558
2022-10-14,27.7558
2022-10-15,27.7558
2022-10-16,27.7558
2022-10-17,27.7558
2022-10-18,27.7558
2022-10-19,27.7558
2022-10-20,27.7558
2022-10-21,27.7558
2022-10-22,27.7558
2022-10-23,27.7558
2022-10-24,27.7558
2022-10-25,27.7558
2022-10-26,27.7558
2022-10-27,27.7558
2022-10-28,27.7558
2022-10-29,27.7558
2022-10-30,27.7558
2022-10-31,27.7558
2022-11-01,27.7558
2022-11-02,27.7558
2022-11-03,27.7558
2022-11-04,27.7558
2022-11-05,27.7558
2022-11-06,27.7558
2022-11-07,27.7558
2022-11-08,27.7558
2022-11-09,27.7558
2022-11-10,27.7558
2022-11-11,27.7558
2022-11-12,27.7558
2022-11-13,27.7558
2022-11-14,27.7558
2022-11-15,27.7558
2022-11-16,27.7558
2022-11-17,27.7558
2022-11-18,27.7558
2022-11-19,27.7558
2022-11-20,27.7558
2022-11-21,27.7558
2022-11-22,27.7558
2022-11-23,27.7558
2022-11-24,27.7558
2022-11-25,27.7558
2022-11-26,27.7558
2022-11-27,27.7558
2022-11-28,27.7558
2022-11-29,27.7558
2022-11-30,27.7558
2022-12-01,27.7558
2022-12-02,27.7558
2022-12-03,27.7558
2022-12-04,27.7558
2022-12-05,27.7558
2022-12-06,27.7558
2022-12-07,27.7558
2022-12-08,27.7558
2022-12-09,27.7558
2022-12-10,27.7558
2022-12-11,27.7558
2022-12-12,27.7558
2022-12-13,27.7558
2022-12-14,27.7558
2022-12-15,27.7558
2022-12-16,27.7558
2022-12-17,27.7558
2022-12-18,27.7558
2022-12-19,27.7558
2022-12-20,27.7558
2022-12-21,27.7558
2022-12-22,27.7558
2022-12-23,27.7558
2022-12-24,27.7558
2022-12-25,27.7558
2022-12-26,27.7558
2022-12-27,27.7558
2022-12-28,27.7558
2022-12-29,27.7558
2022-12-30,27.7558
2022-12-31,20.9419
2023-01-01,20.9419
2023-01-02,20.9419
2023-01-03,20.9419
2023-01-04,20.9419
2023-01-05,20.9419
2023-01-06,20.9419
2023-01-07,20.9419
2023-01-08,20.9419
2023-01-09,20.9419
2023-01-10,20.9419
2023-01-11,20.9419
2023-01-12,20.9419
2023-01-13,20.9419
2023-01-14,20.9419
2023-01-15,20.9419
2023-01-16,20.9419
2023-01-17,20.9419
2023-01-18,20.9419
2023-01-19,20.9419
2023-01-20,20.9419
2023-01-21,20.9419
2023-01-22,20.9419
2023-01-23,20.9419
2023-01-24,20.9419
2023-01-25,20.9419
2023-01-26,20.9419
2023-01-27,20.9419
2023-01-28,20.9419
2023-01-29,20.9419
2023-01-30,20.9419
2023-01-31,20.9419
2023-02-01,20.9419
2023-02-02,20.9419
2023-02-03,20.9419
2023-02-04,20.9419
2023-02-05,20.9419
2023-02-06,20.9419
2023-02-07,20.9419
2023-02-08,20.9419
2023-02-09,20.9419
2023-02-10,20.9419
2023-02-11,20.9419
2023-02-12,20.9419
2023-02-13,20.9419
2023-02-14,20.9419
2023-02-15,20.9419
2023-02-16,20.9419
2023-02-17,20.9419
2023-02-18,20.9419
2023-02-19,20.9419
2023-02-20,20.9419
2023-02-21,20.9419
2023-02-22,20.9419
2023-02-23,20.9419
2023-02-24,20.9419
2023-02-25,20.9419
2023-02-26,20.9419
2023-02-27,20.9419
2023-02-28,20.9419
2023-03-01,20.9419
2023-03-02,20.9419
2023-03-03,20.9419
2023-03-04,20.9419
2023-03-05,20.9419
2023-03-06,20.9419
2023-03-07,20.9419
2023-03-08,20.9419
2023-03-09,20.9419
