,ALB US Equity
2020-04-17,13.4263
2020-04-18,13.4263
2020-04-19,13.4263
2020-04-20,13.4263
2020-04-21,13.4263
2020-04-22,13.4263
2020-04-23,13.4263
2020-04-24,13.4263
2020-04-25,13.4263
2020-04-26,13.4263
2020-04-27,13.4263
2020-04-28,13.4263
2020-04-29,13.4263
2020-04-30,13.4263
2020-05-01,13.4263
2020-05-02,13.4263
2020-05-03,13.4263
2020-05-04,13.4263
2020-05-05,13.4263
2020-05-06,13.4263
2020-05-07,13.4263
2020-05-08,13.4263
2020-05-09,13.4263
2020-05-10,13.4263
2020-05-11,13.4263
2020-05-12,13.4263
2020-05-13,13.4263
2020-05-14,13.4263
2020-05-15,13.4263
2020-05-16,13.4263
2020-05-17,13.4263
2020-05-18,13.4263
2020-05-19,13.4263
2020-05-20,13.4263
2020-05-21,13.4263
2020-05-22,13.4263
2020-05-23,13.4263
2020-05-24,13.4263
2020-05-25,13.4263
2020-05-26,13.4263
2020-05-27,13.4263
2020-05-28,13.4263
2020-05-29,13.4263
2020-05-30,13.4263
2020-05-31,13.4263
2020-06-01,13.4263
2020-06-02,13.4263
2020-06-03,13.4263
2020-06-04,13.4263
2020-06-05,13.4263
2020-06-06,13.4263
2020-06-07,13.4263
2020-06-08,13.4263
2020-06-09,13.4263
2020-06-10,13.4263
2020-06-11,13.4263
2020-06-12,13.4263
2020-06-13,13.4263
2020-06-14,13.4263
2020-06-15,13.4263
2020-06-16,13.4263
2020-06-17,13.4263
2020-06-18,13.4263
2020-06-19,13.4263
2020-06-20,13.4263
2020-06-21,13.4263
2020-06-22,13.4263
2020-06-23,13.4263
2020-06-24,13.4263
2020-06-25,13.4263
2020-06-26,13.4263
2020-06-27,13.4263
2020-06-28,13.4263
2020-06-29,13.4263
2020-06-30,11.2019
2020-07-01,11.2019
2020-07-02,11.2019
2020-07-03,11.2019
2020-07-04,11.2019
2020-07-05,11.2019
2020-07-06,11.2019
2020-07-07,11.2019
2020-07-08,11.2019
2020-07-09,11.2019
2020-07-10,11.2019
2020-07-11,11.2019
2020-07-12,11.2019
2020-07-13,11.2019
2020-07-14,11.2019
2020-07-15,11.2019
2020-07-16,11.2019
2020-07-17,11.2019
2020-07-18,11.2019
2020-07-19,11.2019
2020-07-20,11.2019
2020-07-21,11.2019
2020-07-22,11.2019
2020-07-23,11.2019
2020-07-24,11.2019
2020-07-25,11.2019
2020-07-26,11.2019
2020-07-27,11.2019
2020-07-28,11.2019
2020-07-29,11.2019
2020-07-30,11.2019
2020-07-31,11.2019
2020-08-01,11.2019
2020-08-02,11.2019
2020-08-03,11.2019
2020-08-04,11.2019
2020-08-05,11.2019
2020-08-06,11.2019
2020-08-07,11.2019
2020-08-08,11.2019
2020-08-09,11.2019
2020-08-10,11.2019
2020-08-11,11.2019
2020-08-12,11.2019
2020-08-13,11.2019
2020-08-14,11.2019
2020-08-15,11.2019
2020-08-16,11.2019
2020-08-17,11.2019
2020-08-18,11.2019
2020-08-19,11.2019
2020-08-20,11.2019
2020-08-21,11.2019
2020-08-22,11.2019
2020-08-23,11.2019
2020-08-24,11.2019
2020-08-25,11.2019
2020-08-26,11.2019
2020-08-27,11.2019
2020-08-28,11.2019
2020-08-29,11.2019
2020-08-30,11.2019
2020-08-31,11.2019
2020-09-01,11.2019
2020-09-02,11.2019
2020-09-03,11.2019
2020-09-04,11.2019
2020-09-05,11.2019
2020-09-06,11.2019
2020-09-07,11.2019
2020-09-08,11.2019
2020-09-09,11.2019
2020-09-10,11.2019
2020-09-11,11.2019
2020-09-12,11.2019
2020-09-13,11.2019
2020-09-14,11.2019
2020-09-15,11.2019
2020-09-16,11.2019
2020-09-17,11.2019
2020-09-18,11.2019
2020-09-19,11.2019
2020-09-20,11.2019
2020-09-21,11.2019
2020-09-22,11.2019
2020-09-23,11.2019
2020-09-24,11.2019
2020-09-25,11.2019
2020-09-26,11.2019
2020-09-27,11.2019
2020-09-28,11.2019
2020-09-29,11.2019
2020-09-30,9.5842
2020-10-01,9.5842
2020-10-02,9.5842
2020-10-03,9.5842
2020-10-04,9.5842
2020-10-05,9.5842
2020-10-06,9.5842
2020-10-07,9.5842
2020-10-08,9.5842
2020-10-09,9.5842
2020-10-10,9.5842
2020-10-11,9.5842
2020-10-12,9.5842
2020-10-13,9.5842
2020-10-14,9.5842
2020-10-15,9.5842
2020-10-16,9.5842
2020-10-17,9.5842
2020-10-18,9.5842
2020-10-19,9.5842
2020-10-20,9.5842
2020-10-21,9.5842
2020-10-22,9.5842
2020-10-23,9.5842
2020-10-24,9.5842
2020-10-25,9.5842
2020-10-26,9.5842
2020-10-27,9.5842
2020-10-28,9.5842
2020-10-29,9.5842
2020-10-30,9.5842
2020-10-31,9.5842
2020-11-01,9.5842
2020-11-02,9.5842
2020-11-03,9.5842
2020-11-04,9.5842
2020-11-05,9.5842
2020-11-06,9.5842
2020-11-07,9.5842
2020-11-08,9.5842
2020-11-09,9.5842
2020-11-10,9.5842
2020-11-11,9.5842
2020-11-12,9.5842
2020-11-13,9.5842
2020-11-14,9.5842
2020-11-15,9.5842
2020-11-16,9.5842
2020-11-17,9.5842
2020-11-18,9.5842
2020-11-19,9.5842
2020-11-20,9.5842
2020-11-21,9.5842
2020-11-22,9.5842
2020-11-23,9.5842
2020-11-24,9.5842
2020-11-25,9.5842
2020-11-26,9.5842
2020-11-27,9.5842
2020-11-28,9.5842
2020-11-29,9.5842
2020-11-30,9.5842
2020-12-01,9.5842
2020-12-02,9.5842
2020-12-03,9.5842
2020-12-04,9.5842
2020-12-05,9.5842
2020-12-06,9.5842
2020-12-07,9.5842
2020-12-08,9.5842
2020-12-09,9.5842
2020-12-10,9.5842
2020-12-11,9.5842
2020-12-12,9.5842
2020-12-13,9.5842
2020-12-14,9.5842
2020-12-15,9.5842
2020-12-16,9.5842
2020-12-17,9.5842
2020-12-18,9.5842
2020-12-19,9.5842
2020-12-20,9.5842
2020-12-21,9.5842
2020-12-22,9.5842
2020-12-23,9.5842
2020-12-24,9.5842
2020-12-25,9.5842
2020-12-26,9.5842
2020-12-27,9.5842
2020-12-28,9.5842
2020-12-29,9.5842
2020-12-30,9.5842
2020-12-31,9.1644
2021-01-01,9.1644
2021-01-02,9.1644
2021-01-03,9.1644
2021-01-04,9.1644
2021-01-05,9.1644
2021-01-06,9.1644
2021-01-07,9.1644
2021-01-08,9.1644
2021-01-09,9.1644
2021-01-10,9.1644
2021-01-11,9.1644
2021-01-12,9.1644
2021-01-13,9.1644
2021-01-14,9.1644
2021-01-15,9.1644
2021-01-16,9.1644
2021-01-17,9.1644
2021-01-18,9.1644
2021-01-19,9.1644
2021-01-20,9.1644
2021-01-21,9.1644
2021-01-22,9.1644
2021-01-23,9.1644
2021-01-24,9.1644
2021-01-25,9.1644
2021-01-26,9.1644
2021-01-27,9.1644
2021-01-28,9.1644
2021-01-29,9.1644
2021-01-30,9.1644
2021-01-31,9.1644
2021-02-01,9.1644
2021-02-02,9.1644
2021-02-03,9.1644
2021-02-04,9.1644
2021-02-05,9.1644
2021-02-06,9.1644
2021-02-07,9.1644
2021-02-08,9.1644
2021-02-09,9.1644
2021-02-10,9.1644
2021-02-11,9.1644
2021-02-12,9.1644
2021-02-13,9.1644
2021-02-14,9.1644
2021-02-15,9.1644
2021-02-16,9.1644
2021-02-17,9.1644
2021-02-18,9.1644
2021-02-19,9.1644
2021-02-20,9.1644
2021-02-21,9.1644
2021-02-22,9.1644
2021-02-23,9.1644
2021-02-24,9.1644
2021-02-25,9.1644
2021-02-26,9.1644
2021-02-27,9.1644
2021-02-28,9.1644
2021-03-01,9.1644
2021-03-02,9.1644
2021-03-03,9.1644
2021-03-04,9.1644
2021-03-05,9.1644
2021-03-06,9.1644
2021-03-07,9.1644
2021-03-08,9.1644
2021-03-09,9.1644
2021-03-10,9.1644
2021-03-11,9.1644
2021-03-12,9.1644
2021-03-13,9.1644
2021-03-14,9.1644
2021-03-15,9.1644
2021-03-16,9.1644
2021-03-17,9.1644
2021-03-18,9.1644
2021-03-19,9.1644
2021-03-20,9.1644
2021-03-21,9.1644
2021-03-22,9.1644
2021-03-23,9.1644
2021-03-24,9.1644
2021-03-25,9.1644
2021-03-26,9.1644
2021-03-27,9.1644
2021-03-28,9.1644
2021-03-29,9.1644
2021-03-30,9.1644
2021-03-31,7.569
2021-04-01,7.569
2021-04-02,7.569
2021-04-03,7.569
2021-04-04,7.569
2021-04-05,7.569
2021-04-06,7.569
2021-04-07,7.569
2021-04-08,7.569
2021-04-09,7.569
2021-04-10,7.569
2021-04-11,7.569
2021-04-12,7.569
2021-04-13,7.569
2021-04-14,7.569
2021-04-15,7.569
2021-04-16,7.569
2021-04-17,7.569
2021-04-18,7.569
2021-04-19,7.569
2021-04-20,7.569
2021-04-21,7.569
2021-04-22,7.569
2021-04-23,7.569
2021-04-24,7.569
2021-04-25,7.569
2021-04-26,7.569
2021-04-27,7.569
2021-04-28,7.569
2021-04-29,7.569
2021-04-30,7.569
2021-05-01,7.569
2021-05-02,7.569
2021-05-03,7.569
2021-05-04,7.569
2021-05-05,7.569
2021-05-06,7.569
2021-05-07,7.569
2021-05-08,7.569
2021-05-09,7.569
2021-05-10,7.569
2021-05-11,7.569
2021-05-12,7.569
2021-05-13,7.569
2021-05-14,7.569
2021-05-15,7.569
2021-05-16,7.569
2021-05-17,7.569
2021-05-18,7.569
2021-05-19,7.569
2021-05-20,7.569
2021-05-21,7.569
2021-05-22,7.569
2021-05-23,7.569
2021-05-24,7.569
2021-05-25,7.569
2021-05-26,7.569
2021-05-27,7.569
2021-05-28,7.569
2021-05-29,7.569
2021-05-30,7.569
2021-05-31,7.569
2021-06-01,7.569
2021-06-02,7.569
2021-06-03,7.569
2021-06-04,7.569
2021-06-05,7.569
2021-06-06,7.569
2021-06-07,7.569
2021-06-08,7.569
2021-06-09,7.569
2021-06-10,7.569
2021-06-11,7.569
2021-06-12,7.569
2021-06-13,7.569
2021-06-14,7.569
2021-06-15,7.569
2021-06-16,7.569
2021-06-17,7.569
2021-06-18,7.569
2021-06-19,7.569
2021-06-20,7.569
2021-06-21,7.569
2021-06-22,7.569
2021-06-23,7.569
2021-06-24,7.569
2021-06-25,7.569
2021-06-26,7.569
2021-06-27,7.569
2021-06-28,7.569
2021-06-29,7.569
2021-06-30,13.802
2021-07-01,13.802
2021-07-02,13.802
2021-07-03,13.802
2021-07-04,13.802
2021-07-05,13.802
2021-07-06,13.802
2021-07-07,13.802
2021-07-08,13.802
2021-07-09,13.802
2021-07-10,13.802
2021-07-11,13.802
2021-07-12,13.802
2021-07-13,13.802
2021-07-14,13.802
2021-07-15,13.802
2021-07-16,13.802
2021-07-17,13.802
2021-07-18,13.802
2021-07-19,13.802
2021-07-20,13.802
2021-07-21,13.802
2021-07-22,13.802
2021-07-23,13.802
2021-07-24,13.802
2021-07-25,13.802
2021-07-26,13.802
2021-07-27,13.802
2021-07-28,13.802
2021-07-29,13.802
2021-07-30,13.802
2021-07-31,13.802
2021-08-01,13.802
2021-08-02,13.802
2021-08-03,13.802
2021-08-04,13.802
2021-08-05,13.802
2021-08-06,13.802
2021-08-07,13.802
2021-08-08,13.802
2021-08-09,13.802
2021-08-10,13.802
2021-08-11,13.802
2021-08-12,13.802
2021-08-13,13.802
2021-08-14,13.802
2021-08-15,13.802
2021-08-16,13.802
2021-08-17,13.802
2021-08-18,13.802
2021-08-19,13.802
2021-08-20,13.802
2021-08-21,13.802
2021-08-22,13.802
2021-08-23,13.802
2021-08-24,13.802
2021-08-25,13.802
2021-08-26,13.802
2021-08-27,13.802
2021-08-28,13.802
2021-08-29,13.802
2021-08-30,13.802
2021-08-31,13.802
2021-09-01,13.802
2021-09-02,13.802
2021-09-03,13.802
2021-09-04,13.802
2021-09-05,13.802
2021-09-06,13.802
2021-09-07,13.802
2021-09-08,13.802
2021-09-09,13.802
2021-09-10,13.802
2021-09-11,13.802
2021-09-12,13.802
2021-09-13,13.802
2021-09-14,13.802
2021-09-15,13.802
2021-09-16,13.802
2021-09-17,13.802
2021-09-18,13.802
2021-09-19,13.802
2021-09-20,13.802
2021-09-21,13.802
2021-09-22,13.802
2021-09-23,13.802
2021-09-24,13.802
2021-09-25,13.802
2021-09-26,13.802
2021-09-27,13.802
2021-09-28,13.802
2021-09-29,13.802
2021-09-30,4.3208
2021-10-01,4.3208
2021-10-02,4.3208
2021-10-03,4.3208
2021-10-04,4.3208
2021-10-05,4.3208
2021-10-06,4.3208
2021-10-07,4.3208
2021-10-08,4.3208
2021-10-09,4.3208
2021-10-10,4.3208
2021-10-11,4.3208
2021-10-12,4.3208
2021-10-13,4.3208
2021-10-14,4.3208
2021-10-15,4.3208
2021-10-16,4.3208
2021-10-17,4.3208
2021-10-18,4.3208
2021-10-19,4.3208
2021-10-20,4.3208
2021-10-21,4.3208
2021-10-22,4.3208
2021-10-23,4.3208
2021-10-24,4.3208
2021-10-25,4.3208
2021-10-26,4.3208
2021-10-27,4.3208
2021-10-28,4.3208
2021-10-29,4.3208
2021-10-30,4.3208
2021-10-31,4.3208
2021-11-01,4.3208
2021-11-02,4.3208
2021-11-03,4.3208
2021-11-04,4.3208
2021-11-05,4.3208
2021-11-06,4.3208
2021-11-07,4.3208
2021-11-08,4.3208
2021-11-09,4.3208
2021-11-10,4.3208
2021-11-11,4.3208
2021-11-12,4.3208
2021-11-13,4.3208
2021-11-14,4.3208
2021-11-15,4.3208
2021-11-16,4.3208
2021-11-17,4.3208
2021-11-18,4.3208
2021-11-19,4.3208
2021-11-20,4.3208
2021-11-21,4.3208
2021-11-22,4.3208
2021-11-23,4.3208
2021-11-24,4.3208
2021-11-25,4.3208
2021-11-26,4.3208
2021-11-27,4.3208
2021-11-28,4.3208
2021-11-29,4.3208
2021-11-30,4.3208
2021-12-01,4.3208
2021-12-02,4.3208
2021-12-03,4.3208
2021-12-04,4.3208
2021-12-05,4.3208
2021-12-06,4.3208
2021-12-07,4.3208
2021-12-08,4.3208
2021-12-09,4.3208
2021-12-10,4.3208
2021-12-11,4.3208
2021-12-12,4.3208
2021-12-13,4.3208
2021-12-14,4.3208
2021-12-15,4.3208
2021-12-16,4.3208
2021-12-17,4.3208
2021-12-18,4.3208
2021-12-19,4.3208
2021-12-20,4.3208
2021-12-21,4.3208
2021-12-22,4.3208
2021-12-23,4.3208
2021-12-24,4.3208
2021-12-25,4.3208
2021-12-26,4.3208
2021-12-27,4.3208
2021-12-28,4.3208
2021-12-29,4.3208
2021-12-30,4.3208
2021-12-31,2.5001
2022-01-01,2.5001
2022-01-02,2.5001
2022-01-03,2.5001
2022-01-04,2.5001
2022-01-05,2.5001
2022-01-06,2.5001
2022-01-07,2.5001
2022-01-08,2.5001
2022-01-09,2.5001
2022-01-10,2.5001
2022-01-11,2.5001
2022-01-12,2.5001
2022-01-13,2.5001
2022-01-14,2.5001
2022-01-15,2.5001
2022-01-16,2.5001
2022-01-17,2.5001
2022-01-18,2.5001
2022-01-19,2.5001
2022-01-20,2.5001
2022-01-21,2.5001
2022-01-22,2.5001
2022-01-23,2.5001
2022-01-24,2.5001
2022-01-25,2.5001
2022-01-26,2.5001
2022-01-27,2.5001
2022-01-28,2.5001
2022-01-29,2.5001
2022-01-30,2.5001
2022-01-31,2.5001
2022-02-01,2.5001
2022-02-02,2.5001
2022-02-03,2.5001
2022-02-04,2.5001
2022-02-05,2.5001
2022-02-06,2.5001
2022-02-07,2.5001
2022-02-08,2.5001
2022-02-09,2.5001
2022-02-10,2.5001
2022-02-11,2.5001
2022-02-12,2.5001
2022-02-13,2.5001
2022-02-14,2.5001
2022-02-15,2.5001
2022-02-16,2.5001
2022-02-17,2.5001
2022-02-18,2.5001
2022-02-19,2.5001
2022-02-20,2.5001
2022-02-21,2.5001
2022-02-22,2.5001
2022-02-23,2.5001
2022-02-24,2.5001
2022-02-25,2.5001
2022-02-26,2.5001
2022-02-27,2.5001
2022-02-28,2.5001
2022-03-01,2.5001
2022-03-02,2.5001
2022-03-03,2.5001
2022-03-04,2.5001
2022-03-05,2.5001
2022-03-06,2.5001
2022-03-07,2.5001
2022-03-08,2.5001
2022-03-09,2.5001
2022-03-10,2.5001
2022-03-11,2.5001
2022-03-12,2.5001
2022-03-13,2.5001
2022-03-14,2.5001
2022-03-15,2.5001
2022-03-16,2.5001
2022-03-17,2.5001
2022-03-18,2.5001
2022-03-19,2.5001
2022-03-20,2.5001
2022-03-21,2.5001
2022-03-22,2.5001
2022-03-23,2.5001
2022-03-24,2.5001
2022-03-25,2.5001
2022-03-26,2.5001
2022-03-27,2.5001
2022-03-28,2.5001
2022-03-29,2.5001
2022-03-30,2.5001
2022-03-31,4.8627
2022-04-01,4.8627
2022-04-02,4.8627
2022-04-03,4.8627
2022-04-04,4.8627
2022-04-05,4.8627
2022-04-06,4.8627
2022-04-07,4.8627
2022-04-08,4.8627
2022-04-09,4.8627
2022-04-10,4.8627
2022-04-11,4.8627
2022-04-12,4.8627
2022-04-13,4.8627
2022-04-14,4.8627
2022-04-15,4.8627
2022-04-16,4.8627
2022-04-17,4.8627
2022-04-18,4.8627
2022-04-19,4.8627
2022-04-20,4.8627
2022-04-21,4.8627
2022-04-22,4.8627
2022-04-23,4.8627
2022-04-24,4.8627
2022-04-25,4.8627
2022-04-26,4.8627
2022-04-27,4.8627
2022-04-28,4.8627
2022-04-29,4.8627
2022-04-30,4.8627
2022-05-01,4.8627
2022-05-02,4.8627
2022-05-03,4.8627
2022-05-04,4.8627
2022-05-05,4.8627
2022-05-06,4.8627
2022-05-07,4.8627
2022-05-08,4.8627
2022-05-09,4.8627
2022-05-10,4.8627
2022-05-11,4.8627
2022-05-12,4.8627
2022-05-13,4.8627
2022-05-14,4.8627
2022-05-15,4.8627
2022-05-16,4.8627
2022-05-17,4.8627
2022-05-18,4.8627
2022-05-19,4.8627
2022-05-20,4.8627
2022-05-21,4.8627
2022-05-22,4.8627
2022-05-23,4.8627
2022-05-24,4.8627
2022-05-25,4.8627
2022-05-26,4.8627
2022-05-27,4.8627
2022-05-28,4.8627
2022-05-29,4.8627
2022-05-30,4.8627
2022-05-31,4.8627
2022-06-01,4.8627
2022-06-02,4.8627
2022-06-03,4.8627
2022-06-04,4.8627
2022-06-05,4.8627
2022-06-06,4.8627
2022-06-07,4.8627
2022-06-08,4.8627
2022-06-09,4.8627
2022-06-10,4.8627
2022-06-11,4.8627
2022-06-12,4.8627
2022-06-13,4.8627
2022-06-14,4.8627
2022-06-15,4.8627
2022-06-16,4.8627
2022-06-17,4.8627
2022-06-18,4.8627
2022-06-19,4.8627
2022-06-20,4.8627
2022-06-21,4.8627
2022-06-22,4.8627
2022-06-23,4.8627
2022-06-24,4.8627
2022-06-25,4.8627
2022-06-26,4.8627
2022-06-27,4.8627
2022-06-28,4.8627
2022-06-29,4.8627
2022-06-30,4.3026
2022-07-01,4.3026
2022-07-02,4.3026
2022-07-03,4.3026
2022-07-04,4.3026
2022-07-05,4.3026
2022-07-06,4.3026
2022-07-07,4.3026
2022-07-08,4.3026
2022-07-09,4.3026
2022-07-10,4.3026
2022-07-11,4.3026
2022-07-12,4.3026
2022-07-13,4.3026
2022-07-14,4.3026
2022-07-15,4.3026
2022-07-16,4.3026
2022-07-17,4.3026
2022-07-18,4.3026
2022-07-19,4.3026
2022-07-20,4.3026
2022-07-21,4.3026
2022-07-22,4.3026
2022-07-23,4.3026
2022-07-24,4.3026
2022-07-25,4.3026
2022-07-26,4.3026
2022-07-27,4.3026
2022-07-28,4.3026
2022-07-29,4.3026
2022-07-30,4.3026
2022-07-31,4.3026
2022-08-01,4.3026
2022-08-02,4.3026
2022-08-03,4.3026
2022-08-04,4.3026
2022-08-05,4.3026
2022-08-06,4.3026
2022-08-07,4.3026
2022-08-08,4.3026
2022-08-09,4.3026
2022-08-10,4.3026
2022-08-11,4.3026
2022-08-12,4.3026
2022-08-13,4.3026
2022-08-14,4.3026
2022-08-15,4.3026
2022-08-16,4.3026
2022-08-17,4.3026
2022-08-18,4.3026
2022-08-19,4.3026
2022-08-20,4.3026
2022-08-21,4.3026
2022-08-22,4.3026
2022-08-23,4.3026
2022-08-24,4.3026
2022-08-25,4.3026
2022-08-26,4.3026
2022-08-27,4.3026
2022-08-28,4.3026
2022-08-29,4.3026
2022-08-30,4.3026
2022-08-31,4.3026
2022-09-01,4.3026
2022-09-02,4.3026
2022-09-03,4.3026
2022-09-04,4.3026
2022-09-05,4.3026
2022-09-06,4.3026
2022-09-07,4.3026
2022-09-08,4.3026
2022-09-09,4.3026
2022-09-10,4.3026
2022-09-11,4.3026
2022-09-12,4.3026
2022-09-13,4.3026
2022-09-14,4.3026
2022-09-15,4.3026
2022-09-16,4.3026
2022-09-17,4.3026
2022-09-18,4.3026
2022-09-19,4.3026
2022-09-20,4.3026
2022-09-21,4.3026
2022-09-22,4.3026
2022-09-23,4.3026
2022-09-24,4.3026
2022-09-25,4.3026
2022-09-26,4.3026
2022-09-27,4.3026
2022-09-28,4.3026
2022-09-29,4.3026
2022-09-30,25.0033
2022-10-01,25.0033
2022-10-02,25.0033
2022-10-03,25.0033
2022-10-04,25.0033
2022-10-05,25.0033
2022-10-06,25.0033
2022-10-07,25.0033
2022-10-08,25.0033
2022-10-09,25.0033
2022-10-10,25.0033
2022-10-11,25.0033
2022-10-12,25.0033
2022-10-13,25.0033
2022-10-14,25.0033
2022-10-15,25.0033
2022-10-16,25.0033
2022-10-17,25.0033
2022-10-18,25.0033
2022-10-19,25.0033
2022-10-20,25.0033
2022-10-21,25.0033
2022-10-22,25.0033
2022-10-23,25.0033
2022-10-24,25.0033
2022-10-25,25.0033
2022-10-26,25.0033
2022-10-27,25.0033
2022-10-28,25.0033
2022-10-29,25.0033
2022-10-30,25.0033
2022-10-31,25.0033
2022-11-01,25.0033
2022-11-02,25.0033
2022-11-03,25.0033
2022-11-04,25.0033
2022-11-05,25.0033
2022-11-06,25.0033
2022-11-07,25.0033
2022-11-08,25.0033
2022-11-09,25.0033
2022-11-10,25.0033
2022-11-11,25.0033
2022-11-12,25.0033
2022-11-13,25.0033
2022-11-14,25.0033
2022-11-15,25.0033
2022-11-16,25.0033
2022-11-17,25.0033
2022-11-18,25.0033
2022-11-19,25.0033
2022-11-20,25.0033
2022-11-21,25.0033
2022-11-22,25.0033
2022-11-23,25.0033
2022-11-24,25.0033
2022-11-25,25.0033
2022-11-26,25.0033
2022-11-27,25.0033
2022-11-28,25.0033
2022-11-29,25.0033
2022-11-30,25.0033
2022-12-01,25.0033
2022-12-02,25.0033
2022-12-03,25.0033
2022-12-04,25.0033
2022-12-05,25.0033
2022-12-06,25.0033
2022-12-07,25.0033
2022-12-08,25.0033
2022-12-09,25.0033
2022-12-10,25.0033
2022-12-11,25.0033
2022-12-12,25.0033
2022-12-13,25.0033
2022-12-14,25.0033
2022-12-15,25.0033
2022-12-16,25.0033
2022-12-17,25.0033
2022-12-18,25.0033
2022-12-19,25.0033
2022-12-20,25.0033
2022-12-21,25.0033
2022-12-22,25.0033
2022-12-23,25.0033
2022-12-24,25.0033
2022-12-25,25.0033
2022-12-26,25.0033
2022-12-27,25.0033
2022-12-28,25.0033
2022-12-29,25.0033
2022-12-30,25.0033
2022-12-31,39.5332
2023-01-01,39.5332
2023-01-02,39.5332
2023-01-03,39.5332
2023-01-04,39.5332
2023-01-05,39.5332
2023-01-06,39.5332
2023-01-07,39.5332
2023-01-08,39.5332
2023-01-09,39.5332
2023-01-10,39.5332
2023-01-11,39.5332
2023-01-12,39.5332
2023-01-13,39.5332
2023-01-14,39.5332
2023-01-15,39.5332
2023-01-16,39.5332
2023-01-17,39.5332
2023-01-18,39.5332
2023-01-19,39.5332
2023-01-20,39.5332
2023-01-21,39.5332
2023-01-22,39.5332
2023-01-23,39.5332
2023-01-24,39.5332
2023-01-25,39.5332
2023-01-26,39.5332
2023-01-27,39.5332
2023-01-28,39.5332
2023-01-29,39.5332
2023-01-30,39.5332
2023-01-31,39.5332
2023-02-01,39.5332
2023-02-02,39.5332
2023-02-03,39.5332
2023-02-04,39.5332
2023-02-05,39.5332
2023-02-06,39.5332
2023-02-07,39.5332
2023-02-08,39.5332
2023-02-09,39.5332
2023-02-10,39.5332
2023-02-11,39.5332
2023-02-12,39.5332
2023-02-13,39.5332
2023-02-14,39.5332
2023-02-15,39.5332
2023-02-16,39.5332
2023-02-17,39.5332
2023-02-18,39.5332
2023-02-19,39.5332
2023-02-20,39.5332
2023-02-21,39.5332
2023-02-22,39.5332
2023-02-23,39.5332
2023-02-24,39.5332
2023-02-25,39.5332
2023-02-26,39.5332
2023-02-27,39.5332
2023-02-28,39.5332
2023-03-01,39.5332
2023-03-02,39.5332
2023-03-03,39.5332
2023-03-04,39.5332
2023-03-05,39.5332
2023-03-06,39.5332
2023-03-07,39.5332
2023-03-08,39.5332
2023-03-09,39.5332
2023-03-10,39.5332
2023-03-11,39.5332
2023-03-12,39.5332
2023-03-13,39.5332
2023-03-14,39.5332
2023-03-15,39.5332
2023-03-16,39.5332
2023-03-17,39.5332
2023-03-18,39.5332
2023-03-19,39.5332
2023-03-20,39.5332
2023-03-21,39.5332
2023-03-22,39.5332
2023-03-23,39.5332
2023-03-24,39.5332
