,EXEL US Equity
2020-04-18,18.7603
2020-04-19,18.7603
2020-04-20,18.7603
2020-04-21,18.7603
2020-04-22,18.7603
2020-04-23,18.7603
2020-04-24,18.7603
2020-04-25,18.7603
2020-04-26,18.7603
2020-04-27,18.7603
2020-04-28,18.7603
2020-04-29,18.7603
2020-04-30,18.7603
2020-05-01,18.7603
2020-05-02,18.7603
2020-05-03,18.7603
2020-05-04,18.7603
2020-05-05,18.7603
2020-05-06,18.7603
2020-05-07,18.7603
2020-05-08,18.7603
2020-05-09,18.7603
2020-05-10,18.7603
2020-05-11,18.7603
2020-05-12,18.7603
2020-05-13,18.7603
2020-05-14,18.7603
2020-05-15,18.7603
2020-05-16,18.7603
2020-05-17,18.7603
2020-05-18,18.7603
2020-05-19,18.7603
2020-05-20,18.7603
2020-05-21,18.7603
2020-05-22,18.7603
2020-05-23,18.7603
2020-05-24,18.7603
2020-05-25,18.7603
2020-05-26,18.7603
2020-05-27,18.7603
2020-05-28,18.7603
2020-05-29,18.7603
2020-05-30,18.7603
2020-05-31,18.7603
2020-06-01,18.7603
2020-06-02,18.7603
2020-06-03,18.7603
2020-06-04,18.7603
2020-06-05,18.7603
2020-06-06,18.7603
2020-06-07,18.7603
2020-06-08,18.7603
2020-06-09,18.7603
2020-06-10,18.7603
2020-06-11,18.7603
2020-06-12,18.7603
2020-06-13,18.7603
2020-06-14,18.7603
2020-06-15,18.7603
2020-06-16,18.7603
2020-06-17,18.7603
2020-06-18,18.7603
2020-06-19,18.7603
2020-06-20,18.7603
2020-06-21,18.7603
2020-06-22,18.7603
2020-06-23,18.7603
2020-06-24,18.7603
2020-06-25,18.7603
2020-06-26,18.7603
2020-06-27,18.7603
2020-06-28,18.7603
2020-06-29,18.7603
2020-06-30,16.9556
2020-07-01,16.9556
2020-07-02,16.9556
2020-07-03,16.9556
2020-07-04,16.9556
2020-07-05,16.9556
2020-07-06,16.9556
2020-07-07,16.9556
2020-07-08,16.9556
2020-07-09,16.9556
2020-07-10,16.9556
2020-07-11,16.9556
2020-07-12,16.9556
2020-07-13,16.9556
2020-07-14,16.9556
2020-07-15,16.9556
2020-07-16,16.9556
2020-07-17,16.9556
2020-07-18,16.9556
2020-07-19,16.9556
2020-07-20,16.9556
2020-07-21,16.9556
2020-07-22,16.9556
2020-07-23,16.9556
2020-07-24,16.9556
2020-07-25,16.9556
2020-07-26,16.9556
2020-07-27,16.9556
2020-07-28,16.9556
2020-07-29,16.9556
2020-07-30,16.9556
2020-07-31,16.9556
2020-08-01,16.9556
2020-08-02,16.9556
2020-08-03,16.9556
2020-08-04,16.9556
2020-08-05,16.9556
2020-08-06,16.9556
2020-08-07,16.9556
2020-08-08,16.9556
2020-08-09,16.9556
2020-08-10,16.9556
2020-08-11,16.9556
2020-08-12,16.9556
2020-08-13,16.9556
2020-08-14,16.9556
2020-08-15,16.9556
2020-08-16,16.9556
2020-08-17,16.9556
2020-08-18,16.9556
2020-08-19,16.9556
2020-08-20,16.9556
2020-08-21,16.9556
2020-08-22,16.9556
2020-08-23,16.9556
2020-08-24,16.9556
2020-08-25,16.9556
2020-08-26,16.9556
2020-08-27,16.9556
2020-08-28,16.9556
2020-08-29,16.9556
2020-08-30,16.9556
2020-08-31,16.9556
2020-09-01,16.9556
2020-09-02,16.9556
2020-09-03,16.9556
2020-09-04,16.9556
2020-09-05,16.9556
2020-09-06,16.9556
2020-09-07,16.9556
2020-09-08,16.9556
2020-09-09,16.9556
2020-09-10,16.9556
2020-09-11,16.9556
2020-09-12,16.9556
2020-09-13,16.9556
2020-09-14,16.9556
2020-09-15,16.9556
2020-09-16,16.9556
2020-09-17,16.9556
2020-09-18,16.9556
2020-09-19,16.9556
2020-09-20,16.9556
2020-09-21,16.9556
2020-09-22,16.9556
2020-09-23,16.9556
2020-09-24,16.9556
2020-09-25,16.9556
2020-09-26,16.9556
2020-09-27,16.9556
2020-09-28,16.9556
2020-09-29,16.9556
2020-09-30,8.8048
2020-10-01,8.8048
2020-10-02,8.8048
2020-10-03,8.8048
2020-10-04,8.8048
2020-10-05,8.8048
2020-10-06,8.8048
2020-10-07,8.8048
2020-10-08,8.8048
2020-10-09,8.8048
2020-10-10,8.8048
2020-10-11,8.8048
2020-10-12,8.8048
2020-10-13,8.8048
2020-10-14,8.8048
2020-10-15,8.8048
2020-10-16,8.8048
2020-10-17,8.8048
2020-10-18,8.8048
2020-10-19,8.8048
2020-10-20,8.8048
2020-10-21,8.8048
2020-10-22,8.8048
2020-10-23,8.8048
2020-10-24,8.8048
2020-10-25,8.8048
2020-10-26,8.8048
2020-10-27,8.8048
2020-10-28,8.8048
2020-10-29,8.8048
2020-10-30,8.8048
2020-10-31,8.8048
2020-11-01,8.8048
2020-11-02,8.8048
2020-11-03,8.8048
2020-11-04,8.8048
2020-11-05,8.8048
2020-11-06,8.8048
2020-11-07,8.8048
2020-11-08,8.8048
2020-11-09,8.8048
2020-11-10,8.8048
2020-11-11,8.8048
2020-11-12,8.8048
2020-11-13,8.8048
2020-11-14,8.8048
2020-11-15,8.8048
2020-11-16,8.8048
2020-11-17,8.8048
2020-11-18,8.8048
2020-11-19,8.8048
2020-11-20,8.8048
2020-11-21,8.8048
2020-11-22,8.8048
2020-11-23,8.8048
2020-11-24,8.8048
2020-11-25,8.8048
2020-11-26,8.8048
2020-11-27,8.8048
2020-11-28,8.8048
2020-11-29,8.8048
2020-11-30,8.8048
2020-12-01,8.8048
2020-12-02,8.8048
2020-12-03,8.8048
2020-12-04,8.8048
2020-12-05,8.8048
2020-12-06,8.8048
2020-12-07,8.8048
2020-12-08,8.8048
2020-12-09,8.8048
2020-12-10,8.8048
2020-12-11,8.8048
2020-12-12,8.8048
2020-12-13,8.8048
2020-12-14,8.8048
2020-12-15,8.8048
2020-12-16,8.8048
2020-12-17,8.8048
2020-12-18,8.8048
2020-12-19,8.8048
2020-12-20,8.8048
2020-12-21,8.8048
2020-12-22,8.8048
2020-12-23,8.8048
2020-12-24,8.8048
2020-12-25,8.8048
2020-12-26,8.8048
2020-12-27,8.8048
2020-12-28,8.8048
2020-12-29,8.8048
2020-12-30,8.8048
2020-12-31,6.2709
2021-01-01,6.2709
2021-01-02,6.2709
2021-01-03,6.2709
2021-01-04,6.2709
2021-01-05,6.2709
2021-01-06,6.2709
2021-01-07,6.2709
2021-01-08,6.2709
2021-01-09,6.2709
2021-01-10,6.2709
2021-01-11,6.2709
2021-01-12,6.2709
2021-01-13,6.2709
2021-01-14,6.2709
2021-01-15,6.2709
2021-01-16,6.2709
2021-01-17,6.2709
2021-01-18,6.2709
2021-01-19,6.2709
2021-01-20,6.2709
2021-01-21,6.2709
2021-01-22,6.2709
2021-01-23,6.2709
2021-01-24,6.2709
2021-01-25,6.2709
2021-01-26,6.2709
2021-01-27,6.2709
2021-01-28,6.2709
2021-01-29,6.2709
2021-01-30,6.2709
2021-01-31,6.2709
2021-02-01,6.2709
2021-02-02,6.2709
2021-02-03,6.2709
2021-02-04,6.2709
2021-02-05,6.2709
2021-02-06,6.2709
2021-02-07,6.2709
2021-02-08,6.2709
2021-02-09,6.2709
2021-02-10,6.2709
2021-02-11,6.2709
2021-02-12,6.2709
2021-02-13,6.2709
2021-02-14,6.2709
2021-02-15,6.2709
2021-02-16,6.2709
2021-02-17,6.2709
2021-02-18,6.2709
2021-02-19,6.2709
2021-02-20,6.2709
2021-02-21,6.2709
2021-02-22,6.2709
2021-02-23,6.2709
2021-02-24,6.2709
2021-02-25,6.2709
2021-02-26,6.2709
2021-02-27,6.2709
2021-02-28,6.2709
2021-03-01,6.2709
2021-03-02,6.2709
2021-03-03,6.2709
2021-03-04,6.2709
2021-03-05,6.2709
2021-03-06,6.2709
2021-03-07,6.2709
2021-03-08,6.2709
2021-03-09,6.2709
2021-03-10,6.2709
2021-03-11,6.2709
2021-03-12,6.2709
2021-03-13,6.2709
2021-03-14,6.2709
2021-03-15,6.2709
2021-03-16,6.2709
2021-03-17,6.2709
2021-03-18,6.2709
2021-03-19,6.2709
2021-03-20,6.2709
2021-03-21,6.2709
2021-03-22,6.2709
2021-03-23,6.2709
2021-03-24,6.2709
2021-03-25,6.2709
2021-03-26,6.2709
2021-03-27,6.2709
2021-03-28,6.2709
2021-03-29,6.2709
2021-03-30,6.2709
2021-03-31,3.5405
2021-04-01,3.5405
2021-04-02,3.5405
2021-04-03,3.5405
2021-04-04,3.5405
2021-04-05,3.5405
2021-04-06,3.5405
2021-04-07,3.5405
2021-04-08,3.5405
2021-04-09,3.5405
2021-04-10,3.5405
2021-04-11,3.5405
2021-04-12,3.5405
2021-04-13,3.5405
2021-04-14,3.5405
2021-04-15,3.5405
2021-04-16,3.5405
2021-04-17,3.5405
2021-04-18,3.5405
2021-04-19,3.5405
2021-04-20,3.5405
2021-04-21,3.5405
2021-04-22,3.5405
2021-04-23,3.5405
2021-04-24,3.5405
2021-04-25,3.5405
2021-04-26,3.5405
2021-04-27,3.5405
2021-04-28,3.5405
2021-04-29,3.5405
2021-04-30,3.5405
2021-05-01,3.5405
2021-05-02,3.5405
2021-05-03,3.5405
2021-05-04,3.5405
2021-05-05,3.5405
2021-05-06,3.5405
2021-05-07,3.5405
2021-05-08,3.5405
2021-05-09,3.5405
2021-05-10,3.5405
2021-05-11,3.5405
2021-05-12,3.5405
2021-05-13,3.5405
2021-05-14,3.5405
2021-05-15,3.5405
2021-05-16,3.5405
2021-05-17,3.5405
2021-05-18,3.5405
2021-05-19,3.5405
2021-05-20,3.5405
2021-05-21,3.5405
2021-05-22,3.5405
2021-05-23,3.5405
2021-05-24,3.5405
2021-05-25,3.5405
2021-05-26,3.5405
2021-05-27,3.5405
2021-05-28,3.5405
2021-05-29,3.5405
2021-05-30,3.5405
2021-05-31,3.5405
2021-06-01,3.5405
2021-06-02,3.5405
2021-06-03,3.5405
2021-06-04,3.5405
2021-06-05,3.5405
2021-06-06,3.5405
2021-06-07,3.5405
2021-06-08,3.5405
2021-06-09,3.5405
2021-06-10,3.5405
2021-06-11,3.5405
2021-06-12,3.5405
2021-06-13,3.5405
2021-06-14,3.5405
2021-06-15,3.5405
2021-06-16,3.5405
2021-06-17,3.5405
2021-06-18,3.5405
2021-06-19,3.5405
2021-06-20,3.5405
2021-06-21,3.5405
2021-06-22,3.5405
2021-06-23,3.5405
2021-06-24,3.5405
2021-06-25,3.5405
2021-06-26,3.5405
2021-06-27,3.5405
2021-06-28,3.5405
2021-06-29,3.5405
2021-06-30,4.852
2021-07-01,4.852
2021-07-02,4.852
2021-07-03,4.852
2021-07-04,4.852
2021-07-05,4.852
2021-07-06,4.852
2021-07-07,4.852
2021-07-08,4.852
2021-07-09,4.852
2021-07-10,4.852
2021-07-11,4.852
2021-07-12,4.852
2021-07-13,4.852
2021-07-14,4.852
2021-07-15,4.852
2021-07-16,4.852
2021-07-17,4.852
2021-07-18,4.852
2021-07-19,4.852
2021-07-20,4.852
2021-07-21,4.852
2021-07-22,4.852
2021-07-23,4.852
2021-07-24,4.852
2021-07-25,4.852
2021-07-26,4.852
2021-07-27,4.852
2021-07-28,4.852
2021-07-29,4.852
2021-07-30,4.852
2021-07-31,4.852
2021-08-01,4.852
2021-08-02,4.852
2021-08-03,4.852
2021-08-04,4.852
2021-08-05,4.852
2021-08-06,4.852
2021-08-07,4.852
2021-08-08,4.852
2021-08-09,4.852
2021-08-10,4.852
2021-08-11,4.852
2021-08-12,4.852
2021-08-13,4.852
2021-08-14,4.852
2021-08-15,4.852
2021-08-16,4.852
2021-08-17,4.852
2021-08-18,4.852
2021-08-19,4.852
2021-08-20,4.852
2021-08-21,4.852
2021-08-22,4.852
2021-08-23,4.852
2021-08-24,4.852
2021-08-25,4.852
2021-08-26,4.852
2021-08-27,4.852
2021-08-28,4.852
2021-08-29,4.852
2021-08-30,4.852
2021-08-31,4.852
2021-09-01,4.852
2021-09-02,4.852
2021-09-03,4.852
2021-09-04,4.852
2021-09-05,4.852
2021-09-06,4.852
2021-09-07,4.852
2021-09-08,4.852
2021-09-09,4.852
2021-09-10,4.852
2021-09-11,4.852
2021-09-12,4.852
2021-09-13,4.852
2021-09-14,4.852
2021-09-15,4.852
2021-09-16,4.852
2021-09-17,4.852
2021-09-18,4.852
2021-09-19,4.852
2021-09-20,4.852
2021-09-21,4.852
2021-09-22,4.852
2021-09-23,4.852
2021-09-24,4.852
2021-09-25,4.852
2021-09-26,4.852
2021-09-27,4.852
2021-09-28,4.852
2021-09-29,4.852
2021-09-30,8.2879
2021-10-01,8.2879
2021-10-02,8.2879
2021-10-03,8.2879
2021-10-04,8.2879
2021-10-05,8.2879
2021-10-06,8.2879
2021-10-07,8.2879
2021-10-08,8.2879
2021-10-09,8.2879
2021-10-10,8.2879
2021-10-11,8.2879
2021-10-12,8.2879
2021-10-13,8.2879
2021-10-14,8.2879
2021-10-15,8.2879
2021-10-16,8.2879
2021-10-17,8.2879
2021-10-18,8.2879
2021-10-19,8.2879
2021-10-20,8.2879
2021-10-21,8.2879
2021-10-22,8.2879
2021-10-23,8.2879
2021-10-24,8.2879
2021-10-25,8.2879
2021-10-26,8.2879
2021-10-27,8.2879
2021-10-28,8.2879
2021-10-29,8.2879
2021-10-30,8.2879
2021-10-31,8.2879
2021-11-01,8.2879
2021-11-02,8.2879
2021-11-03,8.2879
2021-11-04,8.2879
2021-11-05,8.2879
2021-11-06,8.2879
2021-11-07,8.2879
2021-11-08,8.2879
2021-11-09,8.2879
2021-11-10,8.2879
2021-11-11,8.2879
2021-11-12,8.2879
2021-11-13,8.2879
2021-11-14,8.2879
2021-11-15,8.2879
2021-11-16,8.2879
2021-11-17,8.2879
2021-11-18,8.2879
2021-11-19,8.2879
2021-11-20,8.2879
2021-11-21,8.2879
2021-11-22,8.2879
2021-11-23,8.2879
2021-11-24,8.2879
2021-11-25,8.2879
2021-11-26,8.2879
2021-11-27,8.2879
2021-11-28,8.2879
2021-11-29,8.2879
2021-11-30,8.2879
2021-12-01,8.2879
2021-12-02,8.2879
2021-12-03,8.2879
2021-12-04,8.2879
2021-12-05,8.2879
2021-12-06,8.2879
2021-12-07,8.2879
2021-12-08,8.2879
2021-12-09,8.2879
2021-12-10,8.2879
2021-12-11,8.2879
2021-12-12,8.2879
2021-12-13,8.2879
2021-12-14,8.2879
2021-12-15,8.2879
2021-12-16,8.2879
2021-12-17,8.2879
2021-12-18,8.2879
2021-12-19,8.2879
2021-12-20,8.2879
2021-12-21,8.2879
2021-12-22,8.2879
2021-12-23,8.2879
2021-12-24,8.2879
2021-12-25,8.2879
2021-12-26,8.2879
2021-12-27,8.2879
2021-12-28,8.2879
2021-12-29,8.2879
2021-12-30,8.2879
2021-12-31,11.2997
2022-01-01,11.2997
2022-01-02,11.2997
2022-01-03,11.2997
2022-01-04,11.2997
2022-01-05,11.2997
2022-01-06,11.2997
2022-01-07,11.2997
2022-01-08,11.2997
2022-01-09,11.2997
2022-01-10,11.2997
2022-01-11,11.2997
2022-01-12,11.2997
2022-01-13,11.2997
2022-01-14,11.2997
2022-01-15,11.2997
2022-01-16,11.2997
2022-01-17,11.2997
2022-01-18,11.2997
2022-01-19,11.2997
2022-01-20,11.2997
2022-01-21,11.2997
2022-01-22,11.2997
2022-01-23,11.2997
2022-01-24,11.2997
2022-01-25,11.2997
2022-01-26,11.2997
2022-01-27,11.2997
2022-01-28,11.2997
2022-01-29,11.2997
2022-01-30,11.2997
2022-01-31,11.2997
2022-02-01,11.2997
2022-02-02,11.2997
2022-02-03,11.2997
2022-02-04,11.2997
2022-02-05,11.2997
2022-02-06,11.2997
2022-02-07,11.2997
2022-02-08,11.2997
2022-02-09,11.2997
2022-02-10,11.2997
2022-02-11,11.2997
2022-02-12,11.2997
2022-02-13,11.2997
2022-02-14,11.2997
2022-02-15,11.2997
2022-02-16,11.2997
2022-02-17,11.2997
2022-02-18,11.2997
2022-02-19,11.2997
2022-02-20,11.2997
2022-02-21,11.2997
2022-02-22,11.2997
2022-02-23,11.2997
2022-02-24,11.2997
2022-02-25,11.2997
2022-02-26,11.2997
2022-02-27,11.2997
2022-02-28,11.2997
2022-03-01,11.2997
2022-03-02,11.2997
2022-03-03,11.2997
2022-03-04,11.2997
2022-03-05,11.2997
2022-03-06,11.2997
2022-03-07,11.2997
2022-03-08,11.2997
2022-03-09,11.2997
2022-03-10,11.2997
2022-03-11,11.2997
2022-03-12,11.2997
2022-03-13,11.2997
2022-03-14,11.2997
2022-03-15,11.2997
2022-03-16,11.2997
2022-03-17,11.2997
2022-03-18,11.2997
2022-03-19,11.2997
2022-03-20,11.2997
2022-03-21,11.2997
2022-03-22,11.2997
2022-03-23,11.2997
2022-03-24,11.2997
2022-03-25,11.2997
2022-03-26,11.2997
2022-03-27,11.2997
2022-03-28,11.2997
2022-03-29,11.2997
2022-03-30,11.2997
2022-03-31,14.1751
2022-04-01,14.1751
2022-04-02,14.1751
2022-04-03,14.1751
2022-04-04,14.1751
2022-04-05,14.1751
2022-04-06,14.1751
2022-04-07,14.1751
2022-04-08,14.1751
2022-04-09,14.1751
2022-04-10,14.1751
2022-04-11,14.1751
2022-04-12,14.1751
2022-04-13,14.1751
2022-04-14,14.1751
2022-04-15,14.1751
2022-04-16,14.1751
2022-04-17,14.1751
2022-04-18,14.1751
2022-04-19,14.1751
2022-04-20,14.1751
2022-04-21,14.1751
2022-04-22,14.1751
2022-04-23,14.1751
2022-04-24,14.1751
2022-04-25,14.1751
2022-04-26,14.1751
2022-04-27,14.1751
2022-04-28,14.1751
2022-04-29,14.1751
2022-04-30,14.1751
2022-05-01,14.1751
2022-05-02,14.1751
2022-05-03,14.1751
2022-05-04,14.1751
2022-05-05,14.1751
2022-05-06,14.1751
2022-05-07,14.1751
2022-05-08,14.1751
2022-05-09,14.1751
2022-05-10,14.1751
2022-05-11,14.1751
2022-05-12,14.1751
2022-05-13,14.1751
2022-05-14,14.1751
2022-05-15,14.1751
2022-05-16,14.1751
2022-05-17,14.1751
2022-05-18,14.1751
2022-05-19,14.1751
2022-05-20,14.1751
2022-05-21,14.1751
2022-05-22,14.1751
2022-05-23,14.1751
2022-05-24,14.1751
2022-05-25,14.1751
2022-05-26,14.1751
2022-05-27,14.1751
2022-05-28,14.1751
2022-05-29,14.1751
2022-05-30,14.1751
2022-05-31,14.1751
2022-06-01,14.1751
2022-06-02,14.1751
2022-06-03,14.1751
2022-06-04,14.1751
2022-06-05,14.1751
2022-06-06,14.1751
2022-06-07,14.1751
2022-06-08,14.1751
2022-06-09,14.1751
2022-06-10,14.1751
2022-06-11,14.1751
2022-06-12,14.1751
2022-06-13,14.1751
2022-06-14,14.1751
2022-06-15,14.1751
2022-06-16,14.1751
2022-06-17,14.1751
2022-06-18,14.1751
2022-06-19,14.1751
2022-06-20,14.1751
2022-06-21,14.1751
2022-06-22,14.1751
2022-06-23,14.1751
2022-06-24,14.1751
2022-06-25,14.1751
2022-06-26,14.1751
2022-06-27,14.1751
2022-06-28,14.1751
2022-06-29,14.1751
2022-06-30,12.2956
2022-07-01,12.2956
2022-07-02,12.2956
2022-07-03,12.2956
2022-07-04,12.2956
2022-07-05,12.2956
2022-07-06,12.2956
2022-07-07,12.2956
2022-07-08,12.2956
2022-07-09,12.2956
2022-07-10,12.2956
2022-07-11,12.2956
2022-07-12,12.2956
2022-07-13,12.2956
2022-07-14,12.2956
2022-07-15,12.2956
2022-07-16,12.2956
2022-07-17,12.2956
2022-07-18,12.2956
2022-07-19,12.2956
2022-07-20,12.2956
2022-07-21,12.2956
2022-07-22,12.2956
2022-07-23,12.2956
2022-07-24,12.2956
2022-07-25,12.2956
2022-07-26,12.2956
2022-07-27,12.2956
2022-07-28,12.2956
2022-07-29,12.2956
2022-07-30,12.2956
2022-07-31,12.2956
2022-08-01,12.2956
2022-08-02,12.2956
2022-08-03,12.2956
2022-08-04,12.2956
2022-08-05,12.2956
2022-08-06,12.2956
2022-08-07,12.2956
2022-08-08,12.2956
2022-08-09,12.2956
2022-08-10,12.2956
2022-08-11,12.2956
2022-08-12,12.2956
2022-08-13,12.2956
2022-08-14,12.2956
2022-08-15,12.2956
2022-08-16,12.2956
2022-08-17,12.2956
2022-08-18,12.2956
2022-08-19,12.2956
2022-08-20,12.2956
2022-08-21,12.2956
2022-08-22,12.2956
2022-08-23,12.2956
2022-08-24,12.2956
2022-08-25,12.2956
2022-08-26,12.2956
2022-08-27,12.2956
2022-08-28,12.2956
2022-08-29,12.2956
2022-08-30,12.2956
2022-08-31,12.2956
2022-09-01,12.2956
2022-09-02,12.2956
2022-09-03,12.2956
2022-09-04,12.2956
2022-09-05,12.2956
2022-09-06,12.2956
2022-09-07,12.2956
2022-09-08,12.2956
2022-09-09,12.2956
2022-09-10,12.2956
2022-09-11,12.2956
2022-09-12,12.2956
2022-09-13,12.2956
2022-09-14,12.2956
2022-09-15,12.2956
2022-09-16,12.2956
2022-09-17,12.2956
2022-09-18,12.2956
2022-09-19,12.2956
2022-09-20,12.2956
2022-09-21,12.2956
2022-09-22,12.2956
2022-09-23,12.2956
2022-09-24,12.2956
2022-09-25,12.2956
2022-09-26,12.2956
2022-09-27,12.2956
2022-09-28,12.2956
2022-09-29,12.2956
2022-09-30,13.3636
2022-10-01,13.3636
2022-10-02,13.3636
2022-10-03,13.3636
2022-10-04,13.3636
2022-10-05,13.3636
2022-10-06,13.3636
2022-10-07,13.3636
2022-10-08,13.3636
2022-10-09,13.3636
2022-10-10,13.3636
2022-10-11,13.3636
2022-10-12,13.3636
2022-10-13,13.3636
2022-10-14,13.3636
2022-10-15,13.3636
2022-10-16,13.3636
2022-10-17,13.3636
2022-10-18,13.3636
2022-10-19,13.3636
2022-10-20,13.3636
2022-10-21,13.3636
2022-10-22,13.3636
2022-10-23,13.3636
2022-10-24,13.3636
2022-10-25,13.3636
2022-10-26,13.3636
2022-10-27,13.3636
2022-10-28,13.3636
2022-10-29,13.3636
2022-10-30,13.3636
2022-10-31,13.3636
2022-11-01,13.3636
2022-11-02,13.3636
2022-11-03,13.3636
2022-11-04,13.3636
2022-11-05,13.3636
2022-11-06,13.3636
2022-11-07,13.3636
2022-11-08,13.3636
2022-11-09,13.3636
2022-11-10,13.3636
2022-11-11,13.3636
2022-11-12,13.3636
2022-11-13,13.3636
2022-11-14,13.3636
2022-11-15,13.3636
2022-11-16,13.3636
2022-11-17,13.3636
2022-11-18,13.3636
2022-11-19,13.3636
2022-11-20,13.3636
2022-11-21,13.3636
2022-11-22,13.3636
2022-11-23,13.3636
2022-11-24,13.3636
2022-11-25,13.3636
2022-11-26,13.3636
2022-11-27,13.3636
2022-11-28,13.3636
2022-11-29,13.3636
2022-11-30,13.3636
2022-12-01,13.3636
2022-12-02,13.3636
2022-12-03,13.3636
2022-12-04,13.3636
2022-12-05,13.3636
2022-12-06,13.3636
2022-12-07,13.3636
2022-12-08,13.3636
2022-12-09,13.3636
2022-12-10,13.3636
2022-12-11,13.3636
2022-12-12,13.3636
2022-12-13,13.3636
2022-12-14,13.3636
2022-12-15,13.3636
2022-12-16,13.3636
2022-12-17,13.3636
2022-12-18,13.3636
2022-12-19,13.3636
2022-12-20,13.3636
2022-12-21,13.3636
2022-12-22,13.3636
2022-12-23,13.3636
2022-12-24,13.3636
2022-12-25,13.3636
2022-12-26,13.3636
2022-12-27,13.3636
2022-12-28,13.3636
2022-12-29,13.3636
2022-12-30,13.3636
2022-12-31,7.7583
2023-01-01,7.7583
2023-01-02,7.7583
2023-01-03,7.7583
2023-01-04,7.7583
2023-01-05,7.7583
2023-01-06,7.7583
2023-01-07,7.7583
2023-01-08,7.7583
2023-01-09,7.7583
2023-01-10,7.7583
2023-01-11,7.7583
2023-01-12,7.7583
2023-01-13,7.7583
2023-01-14,7.7583
2023-01-15,7.7583
2023-01-16,7.7583
2023-01-17,7.7583
2023-01-18,7.7583
2023-01-19,7.7583
2023-01-20,7.7583
2023-01-21,7.7583
2023-01-22,7.7583
2023-01-23,7.7583
2023-01-24,7.7583
2023-01-25,7.7583
2023-01-26,7.7583
2023-01-27,7.7583
2023-01-28,7.7583
2023-01-29,7.7583
2023-01-30,7.7583
2023-01-31,7.7583
2023-02-01,7.7583
2023-02-02,7.7583
2023-02-03,7.7583
2023-02-04,7.7583
2023-02-05,7.7583
2023-02-06,7.7583
2023-02-07,7.7583
2023-02-08,7.7583
2023-02-09,7.7583
2023-02-10,7.7583
2023-02-11,7.7583
2023-02-12,7.7583
2023-02-13,7.7583
2023-02-14,7.7583
2023-02-15,7.7583
2023-02-16,7.7583
2023-02-17,7.7583
2023-02-18,7.7583
2023-02-19,7.7583
2023-02-20,7.7583
2023-02-21,7.7583
2023-02-22,7.7583
2023-02-23,7.7583
2023-02-24,7.7583
2023-02-25,7.7583
2023-02-26,7.7583
2023-02-27,7.7583
2023-02-28,7.7583
2023-03-01,7.7583
2023-03-02,7.7583
2023-03-03,7.7583
2023-03-04,7.7583
2023-03-05,7.7583
2023-03-06,7.7583
2023-03-07,7.7583
2023-03-08,7.7583
2023-03-09,7.7583
2023-03-10,7.7583
2023-03-11,7.7583
2023-03-12,7.7583
2023-03-13,7.7583
2023-03-14,7.7583
2023-03-15,7.7583
2023-03-16,7.7583
