,AWI US Equity
2020-06-14,-15.5832
2020-06-15,-15.5832
2020-06-16,-15.5832
2020-06-17,-15.5832
2020-06-18,-15.5832
2020-06-19,-15.5832
2020-06-20,-15.5832
2020-06-21,-15.5832
2020-06-22,-15.5832
2020-06-23,-15.5832
2020-06-24,-15.5832
2020-06-25,-15.5832
2020-06-26,-15.5832
2020-06-27,-15.5832
2020-06-28,-15.5832
2020-06-29,-15.5832
2020-06-30,-17.0588
2020-07-01,-17.0588
2020-07-02,-17.0588
2020-07-03,-17.0588
2020-07-04,-17.0588
2020-07-05,-17.0588
2020-07-06,-17.0588
2020-07-07,-17.0588
2020-07-08,-17.0588
2020-07-09,-17.0588
2020-07-10,-17.0588
2020-07-11,-17.0588
2020-07-12,-17.0588
2020-07-13,-17.0588
2020-07-14,-17.0588
2020-07-15,-17.0588
2020-07-16,-17.0588
2020-07-17,-17.0588
2020-07-18,-17.0588
2020-07-19,-17.0588
2020-07-20,-17.0588
2020-07-21,-17.0588
2020-07-22,-17.0588
2020-07-23,-17.0588
2020-07-24,-17.0588
2020-07-25,-17.0588
2020-07-26,-17.0588
2020-07-27,-17.0588
2020-07-28,-17.0588
2020-07-29,-17.0588
2020-07-30,-17.0588
2020-07-31,-17.0588
2020-08-01,-17.0588
2020-08-02,-17.0588
2020-08-03,-17.0588
2020-08-04,-17.0588
2020-08-05,-17.0588
2020-08-06,-17.0588
2020-08-07,-17.0588
2020-08-08,-17.0588
2020-08-09,-17.0588
2020-08-10,-17.0588
2020-08-11,-17.0588
2020-08-12,-17.0588
2020-08-13,-17.0588
2020-08-14,-17.0588
2020-08-15,-17.0588
2020-08-16,-17.0588
2020-08-17,-17.0588
2020-08-18,-17.0588
2020-08-19,-17.0588
2020-08-20,-17.0588
2020-08-21,-17.0588
2020-08-22,-17.0588
2020-08-23,-17.0588
2020-08-24,-17.0588
2020-08-25,-17.0588
2020-08-26,-17.0588
2020-08-27,-17.0588
2020-08-28,-17.0588
2020-08-29,-17.0588
2020-08-30,-17.0588
2020-08-31,-17.0588
2020-09-01,-17.0588
2020-09-02,-17.0588
2020-09-03,-17.0588
2020-09-04,-17.0588
2020-09-05,-17.0588
2020-09-06,-17.0588
2020-09-07,-17.0588
2020-09-08,-17.0588
2020-09-09,-17.0588
2020-09-10,-17.0588
2020-09-11,-17.0588
2020-09-12,-17.0588
2020-09-13,-17.0588
2020-09-14,-17.0588
2020-09-15,-17.0588
2020-09-16,-17.0588
2020-09-17,-17.0588
2020-09-18,-17.0588
2020-09-19,-17.0588
2020-09-20,-17.0588
2020-09-21,-17.0588
2020-09-22,-17.0588
2020-09-23,-17.0588
2020-09-24,-17.0588
2020-09-25,-17.0588
2020-09-26,-17.0588
2020-09-27,-17.0588
2020-09-28,-17.0588
2020-09-29,-17.0588
2020-09-30,-18.3479
2020-10-01,-18.3479
2020-10-02,-18.3479
2020-10-03,-18.3479
2020-10-04,-18.3479
2020-10-05,-18.3479
2020-10-06,-18.3479
2020-10-07,-18.3479
2020-10-08,-18.3479
2020-10-09,-18.3479
2020-10-10,-18.3479
2020-10-11,-18.3479
2020-10-12,-18.3479
2020-10-13,-18.3479
2020-10-14,-18.3479
2020-10-15,-18.3479
2020-10-16,-18.3479
2020-10-17,-18.3479
2020-10-18,-18.3479
2020-10-19,-18.3479
2020-10-20,-18.3479
2020-10-21,-18.3479
2020-10-22,-18.3479
2020-10-23,-18.3479
2020-10-24,-18.3479
2020-10-25,-18.3479
2020-10-26,-18.3479
2020-10-27,-18.3479
2020-10-28,-18.3479
2020-10-29,-18.3479
2020-10-30,-18.3479
2020-10-31,-18.3479
2020-11-01,-18.3479
2020-11-02,-18.3479
2020-11-03,-18.3479
2020-11-04,-18.3479
2020-11-05,-18.3479
2020-11-06,-18.3479
2020-11-07,-18.3479
2020-11-08,-18.3479
2020-11-09,-18.3479
2020-11-10,-18.3479
2020-11-11,-18.3479
2020-11-12,-18.3479
2020-11-13,-18.3479
2020-11-14,-18.3479
2020-11-15,-18.3479
2020-11-16,-18.3479
2020-11-17,-18.3479
2020-11-18,-18.3479
2020-11-19,-18.3479
2020-11-20,-18.3479
2020-11-21,-18.3479
2020-11-22,-18.3479
2020-11-23,-18.3479
2020-11-24,-18.3479
2020-11-25,-18.3479
2020-11-26,-18.3479
2020-11-27,-18.3479
2020-11-28,-18.3479
2020-11-29,-18.3479
2020-11-30,-18.3479
2020-12-01,-18.3479
2020-12-02,-18.3479
2020-12-03,-18.3479
2020-12-04,-18.3479
2020-12-05,-18.3479
2020-12-06,-18.3479
2020-12-07,-18.3479
2020-12-08,-18.3479
2020-12-09,-18.3479
2020-12-10,-18.3479
2020-12-11,-18.3479
2020-12-12,-18.3479
2020-12-13,-18.3479
2020-12-14,-18.3479
2020-12-15,-18.3479
2020-12-16,-18.3479
2020-12-17,-18.3479
2020-12-18,-18.3479
2020-12-19,-18.3479
2020-12-20,-18.3479
2020-12-21,-18.3479
2020-12-22,-18.3479
2020-12-23,-18.3479
2020-12-24,-18.3479
2020-12-25,-18.3479
2020-12-26,-18.3479
2020-12-27,-18.3479
2020-12-28,-18.3479
2020-12-29,-18.3479
2020-12-30,-18.3479
2020-12-31,-24.3197
2021-01-01,-24.3197
2021-01-02,-24.3197
2021-01-03,-24.3197
2021-01-04,-24.3197
2021-01-05,-24.3197
2021-01-06,-24.3197
2021-01-07,-24.3197
2021-01-08,-24.3197
2021-01-09,-24.3197
2021-01-10,-24.3197
2021-01-11,-24.3197
2021-01-12,-24.3197
2021-01-13,-24.3197
2021-01-14,-24.3197
2021-01-15,-24.3197
2021-01-16,-24.3197
2021-01-17,-24.3197
2021-01-18,-24.3197
2021-01-19,-24.3197
2021-01-20,-24.3197
2021-01-21,-24.3197
2021-01-22,-24.3197
2021-01-23,-24.3197
2021-01-24,-24.3197
2021-01-25,-24.3197
2021-01-26,-24.3197
2021-01-27,-24.3197
2021-01-28,-24.3197
2021-01-29,-24.3197
2021-01-30,-24.3197
2021-01-31,-24.3197
2021-02-01,-24.3197
2021-02-02,-24.3197
2021-02-03,-24.3197
2021-02-04,-24.3197
2021-02-05,-24.3197
2021-02-06,-24.3197
2021-02-07,-24.3197
2021-02-08,-24.3197
2021-02-09,-24.3197
2021-02-10,-24.3197
2021-02-11,-24.3197
2021-02-12,-24.3197
2021-02-13,-24.3197
2021-02-14,-24.3197
2021-02-15,-24.3197
2021-02-16,-24.3197
2021-02-17,-24.3197
2021-02-18,-24.3197
2021-02-19,-24.3197
2021-02-20,-24.3197
2021-02-21,-24.3197
2021-02-22,-24.3197
2021-02-23,-24.3197
2021-02-24,-24.3197
2021-02-25,-24.3197
2021-02-26,-24.3197
2021-02-27,-24.3197
2021-02-28,-24.3197
2021-03-01,-24.3197
2021-03-02,-24.3197
2021-03-03,-24.3197
2021-03-04,-24.3197
2021-03-05,-24.3197
2021-03-06,-24.3197
2021-03-07,-24.3197
2021-03-08,-24.3197
2021-03-09,-24.3197
2021-03-10,-24.3197
2021-03-11,-24.3197
2021-03-12,-24.3197
2021-03-13,-24.3197
2021-03-14,-24.3197
2021-03-15,-24.3197
2021-03-16,-24.3197
2021-03-17,-24.3197
2021-03-18,-24.3197
2021-03-19,-24.3197
2021-03-20,-24.3197
2021-03-21,-24.3197
2021-03-22,-24.3197
2021-03-23,-24.3197
2021-03-24,-24.3197
2021-03-25,-24.3197
2021-03-26,-24.3197
2021-03-27,-24.3197
2021-03-28,-24.3197
2021-03-29,-24.3197
2021-03-30,-24.3197
2021-03-31,38.4834
2021-04-01,38.4834
2021-04-02,38.4834
2021-04-03,38.4834
2021-04-04,38.4834
2021-04-05,38.4834
2021-04-06,38.4834
2021-04-07,38.4834
2021-04-08,38.4834
2021-04-09,38.4834
2021-04-10,38.4834
2021-04-11,38.4834
2021-04-12,38.4834
2021-04-13,38.4834
2021-04-14,38.4834
2021-04-15,38.4834
2021-04-16,38.4834
2021-04-17,38.4834
2021-04-18,38.4834
2021-04-19,38.4834
2021-04-20,38.4834
2021-04-21,38.4834
2021-04-22,38.4834
2021-04-23,38.4834
2021-04-24,38.4834
2021-04-25,38.4834
2021-04-26,38.4834
2021-04-27,38.4834
2021-04-28,38.4834
2021-04-29,38.4834
2021-04-30,38.4834
2021-05-01,38.4834
2021-05-02,38.4834
2021-05-03,38.4834
2021-05-04,38.4834
2021-05-05,38.4834
2021-05-06,38.4834
2021-05-07,38.4834
2021-05-08,38.4834
2021-05-09,38.4834
2021-05-10,38.4834
2021-05-11,38.4834
2021-05-12,38.4834
2021-05-13,38.4834
2021-05-14,38.4834
2021-05-15,38.4834
2021-05-16,38.4834
2021-05-17,38.4834
2021-05-18,38.4834
2021-05-19,38.4834
2021-05-20,38.4834
2021-05-21,38.4834
2021-05-22,38.4834
2021-05-23,38.4834
2021-05-24,38.4834
2021-05-25,38.4834
2021-05-26,38.4834
2021-05-27,38.4834
2021-05-28,38.4834
2021-05-29,38.4834
2021-05-30,38.4834
2021-05-31,38.4834
2021-06-01,38.4834
2021-06-02,38.4834
2021-06-03,38.4834
2021-06-04,38.4834
2021-06-05,38.4834
2021-06-06,38.4834
2021-06-07,38.4834
2021-06-08,38.4834
2021-06-09,38.4834
2021-06-10,38.4834
2021-06-11,38.4834
2021-06-12,38.4834
2021-06-13,38.4834
2021-06-14,38.4834
2021-06-15,38.4834
2021-06-16,38.4834
2021-06-17,38.4834
2021-06-18,38.4834
2021-06-19,38.4834
2021-06-20,38.4834
2021-06-21,38.4834
2021-06-22,38.4834
2021-06-23,38.4834
2021-06-24,38.4834
2021-06-25,38.4834
2021-06-26,38.4834
2021-06-27,38.4834
2021-06-28,38.4834
2021-06-29,38.4834
2021-06-30,37.1061
2021-07-01,37.1061
2021-07-02,37.1061
2021-07-03,37.1061
2021-07-04,37.1061
2021-07-05,37.1061
2021-07-06,37.1061
2021-07-07,37.1061
2021-07-08,37.1061
2021-07-09,37.1061
2021-07-10,37.1061
2021-07-11,37.1061
2021-07-12,37.1061
2021-07-13,37.1061
2021-07-14,37.1061
2021-07-15,37.1061
2021-07-16,37.1061
2021-07-17,37.1061
2021-07-18,37.1061
2021-07-19,37.1061
2021-07-20,37.1061
2021-07-21,37.1061
2021-07-22,37.1061
2021-07-23,37.1061
2021-07-24,37.1061
2021-07-25,37.1061
2021-07-26,37.1061
2021-07-27,37.1061
2021-07-28,37.1061
2021-07-29,37.1061
2021-07-30,37.1061
2021-07-31,37.1061
2021-08-01,37.1061
2021-08-02,37.1061
2021-08-03,37.1061
2021-08-04,37.1061
2021-08-05,37.1061
2021-08-06,37.1061
2021-08-07,37.1061
2021-08-08,37.1061
2021-08-09,37.1061
2021-08-10,37.1061
2021-08-11,37.1061
2021-08-12,37.1061
2021-08-13,37.1061
2021-08-14,37.1061
2021-08-15,37.1061
2021-08-16,37.1061
2021-08-17,37.1061
2021-08-18,37.1061
2021-08-19,37.1061
2021-08-20,37.1061
2021-08-21,37.1061
2021-08-22,37.1061
2021-08-23,37.1061
2021-08-24,37.1061
2021-08-25,37.1061
2021-08-26,37.1061
2021-08-27,37.1061
2021-08-28,37.1061
2021-08-29,37.1061
2021-08-30,37.1061
2021-08-31,37.1061
2021-09-01,37.1061
2021-09-02,37.1061
2021-09-03,37.1061
2021-09-04,37.1061
2021-09-05,37.1061
2021-09-06,37.1061
2021-09-07,37.1061
2021-09-08,37.1061
2021-09-09,37.1061
2021-09-10,37.1061
2021-09-11,37.1061
2021-09-12,37.1061
2021-09-13,37.1061
2021-09-14,37.1061
2021-09-15,37.1061
2021-09-16,37.1061
2021-09-17,37.1061
2021-09-18,37.1061
2021-09-19,37.1061
2021-09-20,37.1061
2021-09-21,37.1061
2021-09-22,37.1061
2021-09-23,37.1061
2021-09-24,37.1061
2021-09-25,37.1061
2021-09-26,37.1061
2021-09-27,37.1061
2021-09-28,37.1061
2021-09-29,37.1061
2021-09-30,33.9967
2021-10-01,33.9967
2021-10-02,33.9967
2021-10-03,33.9967
2021-10-04,33.9967
2021-10-05,33.9967
2021-10-06,33.9967
2021-10-07,33.9967
2021-10-08,33.9967
2021-10-09,33.9967
2021-10-10,33.9967
2021-10-11,33.9967
2021-10-12,33.9967
2021-10-13,33.9967
2021-10-14,33.9967
2021-10-15,33.9967
2021-10-16,33.9967
2021-10-17,33.9967
2021-10-18,33.9967
2021-10-19,33.9967
2021-10-20,33.9967
2021-10-21,33.9967
2021-10-22,33.9967
2021-10-23,33.9967
2021-10-24,33.9967
2021-10-25,33.9967
2021-10-26,33.9967
2021-10-27,33.9967
2021-10-28,33.9967
2021-10-29,33.9967
2021-10-30,33.9967
2021-10-31,33.9967
2021-11-01,33.9967
2021-11-02,33.9967
2021-11-03,33.9967
2021-11-04,33.9967
2021-11-05,33.9967
2021-11-06,33.9967
2021-11-07,33.9967
2021-11-08,33.9967
2021-11-09,33.9967
2021-11-10,33.9967
2021-11-11,33.9967
2021-11-12,33.9967
2021-11-13,33.9967
2021-11-14,33.9967
2021-11-15,33.9967
2021-11-16,33.9967
2021-11-17,33.9967
2021-11-18,33.9967
2021-11-19,33.9967
2021-11-20,33.9967
2021-11-21,33.9967
2021-11-22,33.9967
2021-11-23,33.9967
2021-11-24,33.9967
2021-11-25,33.9967
2021-11-26,33.9967
2021-11-27,33.9967
2021-11-28,33.9967
2021-11-29,33.9967
2021-11-30,33.9967
2021-12-01,33.9967
2021-12-02,33.9967
2021-12-03,33.9967
2021-12-04,33.9967
2021-12-05,33.9967
2021-12-06,33.9967
2021-12-07,33.9967
2021-12-08,33.9967
2021-12-09,33.9967
2021-12-10,33.9967
2021-12-11,33.9967
2021-12-12,33.9967
2021-12-13,33.9967
2021-12-14,33.9967
2021-12-15,33.9967
2021-12-16,33.9967
2021-12-17,33.9967
2021-12-18,33.9967
2021-12-19,33.9967
2021-12-20,33.9967
2021-12-21,33.9967
2021-12-22,33.9967
2021-12-23,33.9967
2021-12-24,33.9967
2021-12-25,33.9967
2021-12-26,33.9967
2021-12-27,33.9967
2021-12-28,33.9967
2021-12-29,33.9967
2021-12-30,33.9967
2021-12-31,37.7292
2022-01-01,37.7292
2022-01-02,37.7292
2022-01-03,37.7292
2022-01-04,37.7292
2022-01-05,37.7292
2022-01-06,37.7292
2022-01-07,37.7292
2022-01-08,37.7292
2022-01-09,37.7292
2022-01-10,37.7292
2022-01-11,37.7292
2022-01-12,37.7292
2022-01-13,37.7292
2022-01-14,37.7292
2022-01-15,37.7292
2022-01-16,37.7292
2022-01-17,37.7292
2022-01-18,37.7292
2022-01-19,37.7292
2022-01-20,37.7292
2022-01-21,37.7292
2022-01-22,37.7292
2022-01-23,37.7292
2022-01-24,37.7292
2022-01-25,37.7292
2022-01-26,37.7292
2022-01-27,37.7292
2022-01-28,37.7292
2022-01-29,37.7292
2022-01-30,37.7292
2022-01-31,37.7292
2022-02-01,37.7292
2022-02-02,37.7292
2022-02-03,37.7292
2022-02-04,37.7292
2022-02-05,37.7292
2022-02-06,37.7292
2022-02-07,37.7292
2022-02-08,37.7292
2022-02-09,37.7292
2022-02-10,37.7292
2022-02-11,37.7292
2022-02-12,37.7292
2022-02-13,37.7292
2022-02-14,37.7292
2022-02-15,37.7292
2022-02-16,37.7292
2022-02-17,37.7292
2022-02-18,37.7292
2022-02-19,37.7292
2022-02-20,37.7292
2022-02-21,37.7292
2022-02-22,37.7292
2022-02-23,37.7292
2022-02-24,37.7292
2022-02-25,37.7292
2022-02-26,37.7292
2022-02-27,37.7292
2022-02-28,37.7292
2022-03-01,37.7292
2022-03-02,37.7292
2022-03-03,37.7292
2022-03-04,37.7292
2022-03-05,37.7292
2022-03-06,37.7292
2022-03-07,37.7292
2022-03-08,37.7292
2022-03-09,37.7292
2022-03-10,37.7292
2022-03-11,37.7292
2022-03-12,37.7292
2022-03-13,37.7292
2022-03-14,37.7292
2022-03-15,37.7292
2022-03-16,37.7292
2022-03-17,37.7292
2022-03-18,37.7292
2022-03-19,37.7292
2022-03-20,37.7292
2022-03-21,37.7292
2022-03-22,37.7292
2022-03-23,37.7292
2022-03-24,37.7292
2022-03-25,37.7292
2022-03-26,37.7292
2022-03-27,37.7292
2022-03-28,37.7292
2022-03-29,37.7292
2022-03-30,37.7292
2022-03-31,37.9945
2022-04-01,37.9945
2022-04-02,37.9945
2022-04-03,37.9945
2022-04-04,37.9945
2022-04-05,37.9945
2022-04-06,37.9945
2022-04-07,37.9945
2022-04-08,37.9945
2022-04-09,37.9945
2022-04-10,37.9945
2022-04-11,37.9945
2022-04-12,37.9945
2022-04-13,37.9945
2022-04-14,37.9945
2022-04-15,37.9945
2022-04-16,37.9945
2022-04-17,37.9945
2022-04-18,37.9945
2022-04-19,37.9945
2022-04-20,37.9945
2022-04-21,37.9945
2022-04-22,37.9945
2022-04-23,37.9945
2022-04-24,37.9945
2022-04-25,37.9945
2022-04-26,37.9945
2022-04-27,37.9945
2022-04-28,37.9945
2022-04-29,37.9945
2022-04-30,37.9945
2022-05-01,37.9945
2022-05-02,37.9945
2022-05-03,37.9945
2022-05-04,37.9945
2022-05-05,37.9945
2022-05-06,37.9945
2022-05-07,37.9945
2022-05-08,37.9945
2022-05-09,37.9945
2022-05-10,37.9945
2022-05-11,37.9945
2022-05-12,37.9945
2022-05-13,37.9945
2022-05-14,37.9945
2022-05-15,37.9945
2022-05-16,37.9945
2022-05-17,37.9945
2022-05-18,37.9945
2022-05-19,37.9945
2022-05-20,37.9945
2022-05-21,37.9945
2022-05-22,37.9945
2022-05-23,37.9945
2022-05-24,37.9945
2022-05-25,37.9945
2022-05-26,37.9945
2022-05-27,37.9945
2022-05-28,37.9945
2022-05-29,37.9945
2022-05-30,37.9945
2022-05-31,37.9945
2022-06-01,37.9945
2022-06-02,37.9945
2022-06-03,37.9945
2022-06-04,37.9945
2022-06-05,37.9945
2022-06-06,37.9945
2022-06-07,37.9945
2022-06-08,37.9945
2022-06-09,37.9945
2022-06-10,37.9945
2022-06-11,37.9945
2022-06-12,37.9945
2022-06-13,37.9945
2022-06-14,37.9945
2022-06-15,37.9945
2022-06-16,37.9945
2022-06-17,37.9945
2022-06-18,37.9945
2022-06-19,37.9945
2022-06-20,37.9945
2022-06-21,37.9945
2022-06-22,37.9945
2022-06-23,37.9945
2022-06-24,37.9945
2022-06-25,37.9945
2022-06-26,37.9945
2022-06-27,37.9945
2022-06-28,37.9945
2022-06-29,37.9945
2022-06-30,36.897
2022-07-01,36.897
2022-07-02,36.897
2022-07-03,36.897
2022-07-04,36.897
2022-07-05,36.897
2022-07-06,36.897
2022-07-07,36.897
2022-07-08,36.897
2022-07-09,36.897
2022-07-10,36.897
2022-07-11,36.897
2022-07-12,36.897
2022-07-13,36.897
2022-07-14,36.897
2022-07-15,36.897
2022-07-16,36.897
2022-07-17,36.897
2022-07-18,36.897
2022-07-19,36.897
2022-07-20,36.897
2022-07-21,36.897
2022-07-22,36.897
2022-07-23,36.897
2022-07-24,36.897
2022-07-25,36.897
2022-07-26,36.897
2022-07-27,36.897
2022-07-28,36.897
2022-07-29,36.897
2022-07-30,36.897
2022-07-31,36.897
2022-08-01,36.897
2022-08-02,36.897
2022-08-03,36.897
2022-08-04,36.897
2022-08-05,36.897
2022-08-06,36.897
2022-08-07,36.897
2022-08-08,36.897
2022-08-09,36.897
2022-08-10,36.897
2022-08-11,36.897
2022-08-12,36.897
2022-08-13,36.897
2022-08-14,36.897
2022-08-15,36.897
2022-08-16,36.897
2022-08-17,36.897
2022-08-18,36.897
2022-08-19,36.897
2022-08-20,36.897
2022-08-21,36.897
2022-08-22,36.897
2022-08-23,36.897
2022-08-24,36.897
2022-08-25,36.897
2022-08-26,36.897
2022-08-27,36.897
2022-08-28,36.897
2022-08-29,36.897
2022-08-30,36.897
2022-08-31,36.897
2022-09-01,36.897
2022-09-02,36.897
2022-09-03,36.897
2022-09-04,36.897
2022-09-05,36.897
2022-09-06,36.897
2022-09-07,36.897
2022-09-08,36.897
2022-09-09,36.897
2022-09-10,36.897
2022-09-11,36.897
2022-09-12,36.897
2022-09-13,36.897
2022-09-14,36.897
2022-09-15,36.897
2022-09-16,36.897
2022-09-17,36.897
2022-09-18,36.897
2022-09-19,36.897
2022-09-20,36.897
2022-09-21,36.897
2022-09-22,36.897
2022-09-23,36.897
2022-09-24,36.897
2022-09-25,36.897
2022-09-26,36.897
2022-09-27,36.897
2022-09-28,36.897
2022-09-29,36.897
2022-09-30,37.5695
2022-10-01,37.5695
2022-10-02,37.5695
2022-10-03,37.5695
2022-10-04,37.5695
2022-10-05,37.5695
2022-10-06,37.5695
2022-10-07,37.5695
2022-10-08,37.5695
2022-10-09,37.5695
2022-10-10,37.5695
2022-10-11,37.5695
2022-10-12,37.5695
2022-10-13,37.5695
2022-10-14,37.5695
2022-10-15,37.5695
2022-10-16,37.5695
2022-10-17,37.5695
2022-10-18,37.5695
2022-10-19,37.5695
2022-10-20,37.5695
2022-10-21,37.5695
2022-10-22,37.5695
2022-10-23,37.5695
2022-10-24,37.5695
2022-10-25,37.5695
2022-10-26,37.5695
2022-10-27,37.5695
2022-10-28,37.5695
2022-10-29,37.5695
2022-10-30,37.5695
2022-10-31,37.5695
2022-11-01,37.5695
2022-11-02,37.5695
2022-11-03,37.5695
2022-11-04,37.5695
2022-11-05,37.5695
2022-11-06,37.5695
2022-11-07,37.5695
2022-11-08,37.5695
2022-11-09,37.5695
2022-11-10,37.5695
2022-11-11,37.5695
2022-11-12,37.5695
2022-11-13,37.5695
2022-11-14,37.5695
2022-11-15,37.5695
2022-11-16,37.5695
2022-11-17,37.5695
2022-11-18,37.5695
2022-11-19,37.5695
2022-11-20,37.5695
2022-11-21,37.5695
2022-11-22,37.5695
2022-11-23,37.5695
2022-11-24,37.5695
2022-11-25,37.5695
2022-11-26,37.5695
2022-11-27,37.5695
2022-11-28,37.5695
2022-11-29,37.5695
2022-11-30,37.5695
2022-12-01,37.5695
2022-12-02,37.5695
2022-12-03,37.5695
2022-12-04,37.5695
2022-12-05,37.5695
2022-12-06,37.5695
2022-12-07,37.5695
2022-12-08,37.5695
2022-12-09,37.5695
2022-12-10,37.5695
2022-12-11,37.5695
2022-12-12,37.5695
2022-12-13,37.5695
2022-12-14,37.5695
2022-12-15,37.5695
2022-12-16,37.5695
2022-12-17,37.5695
2022-12-18,37.5695
2022-12-19,37.5695
2022-12-20,37.5695
2022-12-21,37.5695
2022-12-22,37.5695
2022-12-23,37.5695
2022-12-24,37.5695
2022-12-25,37.5695
2022-12-26,37.5695
2022-12-27,37.5695
2022-12-28,37.5695
2022-12-29,37.5695
2022-12-30,37.5695
2022-12-31,38.4754
2023-01-01,38.4754
2023-01-02,38.4754
2023-01-03,38.4754
2023-01-04,38.4754
2023-01-05,38.4754
2023-01-06,38.4754
2023-01-07,38.4754
2023-01-08,38.4754
2023-01-09,38.4754
2023-01-10,38.4754
2023-01-11,38.4754
2023-01-12,38.4754
2023-01-13,38.4754
2023-01-14,38.4754
2023-01-15,38.4754
2023-01-16,38.4754
2023-01-17,38.4754
2023-01-18,38.4754
2023-01-19,38.4754
2023-01-20,38.4754
2023-01-21,38.4754
2023-01-22,38.4754
2023-01-23,38.4754
2023-01-24,38.4754
2023-01-25,38.4754
2023-01-26,38.4754
2023-01-27,38.4754
2023-01-28,38.4754
2023-01-29,38.4754
2023-01-30,38.4754
2023-01-31,38.4754
2023-02-01,38.4754
2023-02-02,38.4754
2023-02-03,38.4754
2023-02-04,38.4754
2023-02-05,38.4754
2023-02-06,38.4754
2023-02-07,38.4754
2023-02-08,38.4754
2023-02-09,38.4754
2023-02-10,38.4754
2023-02-11,38.4754
2023-02-12,38.4754
2023-02-13,38.4754
2023-02-14,38.4754
