,SAVE US Equity
2020-05-21,11.9349
2020-05-22,11.9349
2020-05-23,11.9349
2020-05-24,11.9349
2020-05-25,11.9349
2020-05-26,11.9349
2020-05-27,11.9349
2020-05-28,11.9349
2020-05-29,11.9349
2020-05-30,11.9349
2020-05-31,11.9349
2020-06-01,11.9349
2020-06-02,11.9349
2020-06-03,11.9349
2020-06-04,11.9349
2020-06-05,11.9349
2020-06-06,11.9349
2020-06-07,11.9349
2020-06-08,11.9349
2020-06-09,11.9349
2020-06-10,11.9349
2020-06-11,11.9349
2020-06-12,11.9349
2020-06-13,11.9349
2020-06-14,11.9349
2020-06-15,11.9349
2020-06-16,11.9349
2020-06-17,11.9349
2020-06-18,11.9349
2020-06-19,11.9349
2020-06-20,11.9349
2020-06-21,11.9349
2020-06-22,11.9349
2020-06-23,11.9349
2020-06-24,11.9349
2020-06-25,11.9349
2020-06-26,11.9349
2020-06-27,11.9349
2020-06-28,11.9349
2020-06-29,11.9349
2020-06-30,-0.3415
2020-07-01,-0.3415
2020-07-02,-0.3415
2020-07-03,-0.3415
2020-07-04,-0.3415
2020-07-05,-0.3415
2020-07-06,-0.3415
2020-07-07,-0.3415
2020-07-08,-0.3415
2020-07-09,-0.3415
2020-07-10,-0.3415
2020-07-11,-0.3415
2020-07-12,-0.3415
2020-07-13,-0.3415
2020-07-14,-0.3415
2020-07-15,-0.3415
2020-07-16,-0.3415
2020-07-17,-0.3415
2020-07-18,-0.3415
2020-07-19,-0.3415
2020-07-20,-0.3415
2020-07-21,-0.3415
2020-07-22,-0.3415
2020-07-23,-0.3415
2020-07-24,-0.3415
2020-07-25,-0.3415
2020-07-26,-0.3415
2020-07-27,-0.3415
2020-07-28,-0.3415
2020-07-29,-0.3415
2020-07-30,-0.3415
2020-07-31,-0.3415
2020-08-01,-0.3415
2020-08-02,-0.3415
2020-08-03,-0.3415
2020-08-04,-0.3415
2020-08-05,-0.3415
2020-08-06,-0.3415
2020-08-07,-0.3415
2020-08-08,-0.3415
2020-08-09,-0.3415
2020-08-10,-0.3415
2020-08-11,-0.3415
2020-08-12,-0.3415
2020-08-13,-0.3415
2020-08-14,-0.3415
2020-08-15,-0.3415
2020-08-16,-0.3415
2020-08-17,-0.3415
2020-08-18,-0.3415
2020-08-19,-0.3415
2020-08-20,-0.3415
2020-08-21,-0.3415
2020-08-22,-0.3415
2020-08-23,-0.3415
2020-08-24,-0.3415
2020-08-25,-0.3415
2020-08-26,-0.3415
2020-08-27,-0.3415
2020-08-28,-0.3415
2020-08-29,-0.3415
2020-08-30,-0.3415
2020-08-31,-0.3415
2020-09-01,-0.3415
2020-09-02,-0.3415
2020-09-03,-0.3415
2020-09-04,-0.3415
2020-09-05,-0.3415
2020-09-06,-0.3415
2020-09-07,-0.3415
2020-09-08,-0.3415
2020-09-09,-0.3415
2020-09-10,-0.3415
2020-09-11,-0.3415
2020-09-12,-0.3415
2020-09-13,-0.3415
2020-09-14,-0.3415
2020-09-15,-0.3415
2020-09-16,-0.3415
2020-09-17,-0.3415
2020-09-18,-0.3415
2020-09-19,-0.3415
2020-09-20,-0.3415
2020-09-21,-0.3415
2020-09-22,-0.3415
2020-09-23,-0.3415
2020-09-24,-0.3415
2020-09-25,-0.3415
2020-09-26,-0.3415
2020-09-27,-0.3415
2020-09-28,-0.3415
2020-09-29,-0.3415
2020-09-30,-8.2973
2020-10-01,-8.2973
2020-10-02,-8.2973
2020-10-03,-8.2973
2020-10-04,-8.2973
2020-10-05,-8.2973
2020-10-06,-8.2973
2020-10-07,-8.2973
2020-10-08,-8.2973
2020-10-09,-8.2973
2020-10-10,-8.2973
2020-10-11,-8.2973
2020-10-12,-8.2973
2020-10-13,-8.2973
2020-10-14,-8.2973
2020-10-15,-8.2973
2020-10-16,-8.2973
2020-10-17,-8.2973
2020-10-18,-8.2973
2020-10-19,-8.2973
2020-10-20,-8.2973
2020-10-21,-8.2973
2020-10-22,-8.2973
2020-10-23,-8.2973
2020-10-24,-8.2973
2020-10-25,-8.2973
2020-10-26,-8.2973
2020-10-27,-8.2973
2020-10-28,-8.2973
2020-10-29,-8.2973
2020-10-30,-8.2973
2020-10-31,-8.2973
2020-11-01,-8.2973
2020-11-02,-8.2973
2020-11-03,-8.2973
2020-11-04,-8.2973
2020-11-05,-8.2973
2020-11-06,-8.2973
2020-11-07,-8.2973
2020-11-08,-8.2973
2020-11-09,-8.2973
2020-11-10,-8.2973
2020-11-11,-8.2973
2020-11-12,-8.2973
2020-11-13,-8.2973
2020-11-14,-8.2973
2020-11-15,-8.2973
2020-11-16,-8.2973
2020-11-17,-8.2973
2020-11-18,-8.2973
2020-11-19,-8.2973
2020-11-20,-8.2973
2020-11-21,-8.2973
2020-11-22,-8.2973
2020-11-23,-8.2973
2020-11-24,-8.2973
2020-11-25,-8.2973
2020-11-26,-8.2973
2020-11-27,-8.2973
2020-11-28,-8.2973
2020-11-29,-8.2973
2020-11-30,-8.2973
2020-12-01,-8.2973
2020-12-02,-8.2973
2020-12-03,-8.2973
2020-12-04,-8.2973
2020-12-05,-8.2973
2020-12-06,-8.2973
2020-12-07,-8.2973
2020-12-08,-8.2973
2020-12-09,-8.2973
2020-12-10,-8.2973
2020-12-11,-8.2973
2020-12-12,-8.2973
2020-12-13,-8.2973
2020-12-14,-8.2973
2020-12-15,-8.2973
2020-12-16,-8.2973
2020-12-17,-8.2973
2020-12-18,-8.2973
2020-12-19,-8.2973
2020-12-20,-8.2973
2020-12-21,-8.2973
2020-12-22,-8.2973
2020-12-23,-8.2973
2020-12-24,-8.2973
2020-12-25,-8.2973
2020-12-26,-8.2973
2020-12-27,-8.2973
2020-12-28,-8.2973
2020-12-29,-8.2973
2020-12-30,-8.2973
2020-12-31,-19.0068
2021-01-01,-19.0068
2021-01-02,-19.0068
2021-01-03,-19.0068
2021-01-04,-19.0068
2021-01-05,-19.0068
2021-01-06,-19.0068
2021-01-07,-19.0068
2021-01-08,-19.0068
2021-01-09,-19.0068
2021-01-10,-19.0068
2021-01-11,-19.0068
2021-01-12,-19.0068
2021-01-13,-19.0068
2021-01-14,-19.0068
2021-01-15,-19.0068
2021-01-16,-19.0068
2021-01-17,-19.0068
2021-01-18,-19.0068
2021-01-19,-19.0068
2021-01-20,-19.0068
2021-01-21,-19.0068
2021-01-22,-19.0068
2021-01-23,-19.0068
2021-01-24,-19.0068
2021-01-25,-19.0068
2021-01-26,-19.0068
2021-01-27,-19.0068
2021-01-28,-19.0068
2021-01-29,-19.0068
2021-01-30,-19.0068
2021-01-31,-19.0068
2021-02-01,-19.0068
2021-02-02,-19.0068
2021-02-03,-19.0068
2021-02-04,-19.0068
2021-02-05,-19.0068
2021-02-06,-19.0068
2021-02-07,-19.0068
2021-02-08,-19.0068
2021-02-09,-19.0068
2021-02-10,-19.0068
2021-02-11,-19.0068
2021-02-12,-19.0068
2021-02-13,-19.0068
2021-02-14,-19.0068
2021-02-15,-19.0068
2021-02-16,-19.0068
2021-02-17,-19.0068
2021-02-18,-19.0068
2021-02-19,-19.0068
2021-02-20,-19.0068
2021-02-21,-19.0068
2021-02-22,-19.0068
2021-02-23,-19.0068
2021-02-24,-19.0068
2021-02-25,-19.0068
2021-02-26,-19.0068
2021-02-27,-19.0068
2021-02-28,-19.0068
2021-03-01,-19.0068
2021-03-02,-19.0068
2021-03-03,-19.0068
2021-03-04,-19.0068
2021-03-05,-19.0068
2021-03-06,-19.0068
2021-03-07,-19.0068
2021-03-08,-19.0068
2021-03-09,-19.0068
2021-03-10,-19.0068
2021-03-11,-19.0068
2021-03-12,-19.0068
2021-03-13,-19.0068
2021-03-14,-19.0068
2021-03-15,-19.0068
2021-03-16,-19.0068
2021-03-17,-19.0068
2021-03-18,-19.0068
2021-03-19,-19.0068
2021-03-20,-19.0068
2021-03-21,-19.0068
2021-03-22,-19.0068
2021-03-23,-19.0068
2021-03-24,-19.0068
2021-03-25,-19.0068
2021-03-26,-19.0068
2021-03-27,-19.0068
2021-03-28,-19.0068
2021-03-29,-19.0068
2021-03-30,-19.0068
2021-03-31,-23.7184
2021-04-01,-23.7184
2021-04-02,-23.7184
2021-04-03,-23.7184
2021-04-04,-23.7184
2021-04-05,-23.7184
2021-04-06,-23.7184
2021-04-07,-23.7184
2021-04-08,-23.7184
2021-04-09,-23.7184
2021-04-10,-23.7184
2021-04-11,-23.7184
2021-04-12,-23.7184
2021-04-13,-23.7184
2021-04-14,-23.7184
2021-04-15,-23.7184
2021-04-16,-23.7184
2021-04-17,-23.7184
2021-04-18,-23.7184
2021-04-19,-23.7184
2021-04-20,-23.7184
2021-04-21,-23.7184
2021-04-22,-23.7184
2021-04-23,-23.7184
2021-04-24,-23.7184
2021-04-25,-23.7184
2021-04-26,-23.7184
2021-04-27,-23.7184
2021-04-28,-23.7184
2021-04-29,-23.7184
2021-04-30,-23.7184
2021-05-01,-23.7184
2021-05-02,-23.7184
2021-05-03,-23.7184
2021-05-04,-23.7184
2021-05-05,-23.7184
2021-05-06,-23.7184
2021-05-07,-23.7184
2021-05-08,-23.7184
2021-05-09,-23.7184
2021-05-10,-23.7184
2021-05-11,-23.7184
2021-05-12,-23.7184
2021-05-13,-23.7184
2021-05-14,-23.7184
2021-05-15,-23.7184
2021-05-16,-23.7184
2021-05-17,-23.7184
2021-05-18,-23.7184
2021-05-19,-23.7184
2021-05-20,-23.7184
2021-05-21,-23.7184
2021-05-22,-23.7184
2021-05-23,-23.7184
2021-05-24,-23.7184
2021-05-25,-23.7184
2021-05-26,-23.7184
2021-05-27,-23.7184
2021-05-28,-23.7184
2021-05-29,-23.7184
2021-05-30,-23.7184
2021-05-31,-23.7184
2021-06-01,-23.7184
2021-06-02,-23.7184
2021-06-03,-23.7184
2021-06-04,-23.7184
2021-06-05,-23.7184
2021-06-06,-23.7184
2021-06-07,-23.7184
2021-06-08,-23.7184
2021-06-09,-23.7184
2021-06-10,-23.7184
2021-06-11,-23.7184
2021-06-12,-23.7184
2021-06-13,-23.7184
2021-06-14,-23.7184
2021-06-15,-23.7184
2021-06-16,-23.7184
2021-06-17,-23.7184
2021-06-18,-23.7184
2021-06-19,-23.7184
2021-06-20,-23.7184
2021-06-21,-23.7184
2021-06-22,-23.7184
2021-06-23,-23.7184
2021-06-24,-23.7184
2021-06-25,-23.7184
2021-06-26,-23.7184
2021-06-27,-23.7184
2021-06-28,-23.7184
2021-06-29,-23.7184
2021-06-30,-29.0288
2021-07-01,-29.0288
2021-07-02,-29.0288
2021-07-03,-29.0288
2021-07-04,-29.0288
2021-07-05,-29.0288
2021-07-06,-29.0288
2021-07-07,-29.0288
2021-07-08,-29.0288
2021-07-09,-29.0288
2021-07-10,-29.0288
2021-07-11,-29.0288
2021-07-12,-29.0288
2021-07-13,-29.0288
2021-07-14,-29.0288
2021-07-15,-29.0288
2021-07-16,-29.0288
2021-07-17,-29.0288
2021-07-18,-29.0288
2021-07-19,-29.0288
2021-07-20,-29.0288
2021-07-21,-29.0288
2021-07-22,-29.0288
2021-07-23,-29.0288
2021-07-24,-29.0288
2021-07-25,-29.0288
2021-07-26,-29.0288
2021-07-27,-29.0288
2021-07-28,-29.0288
2021-07-29,-29.0288
2021-07-30,-29.0288
2021-07-31,-29.0288
2021-08-01,-29.0288
2021-08-02,-29.0288
2021-08-03,-29.0288
2021-08-04,-29.0288
2021-08-05,-29.0288
2021-08-06,-29.0288
2021-08-07,-29.0288
2021-08-08,-29.0288
2021-08-09,-29.0288
2021-08-10,-29.0288
2021-08-11,-29.0288
2021-08-12,-29.0288
2021-08-13,-29.0288
2021-08-14,-29.0288
2021-08-15,-29.0288
2021-08-16,-29.0288
2021-08-17,-29.0288
2021-08-18,-29.0288
2021-08-19,-29.0288
2021-08-20,-29.0288
2021-08-21,-29.0288
2021-08-22,-29.0288
2021-08-23,-29.0288
2021-08-24,-29.0288
2021-08-25,-29.0288
2021-08-26,-29.0288
2021-08-27,-29.0288
2021-08-28,-29.0288
2021-08-29,-29.0288
2021-08-30,-29.0288
2021-08-31,-29.0288
2021-09-01,-29.0288
2021-09-02,-29.0288
2021-09-03,-29.0288
2021-09-04,-29.0288
2021-09-05,-29.0288
2021-09-06,-29.0288
2021-09-07,-29.0288
2021-09-08,-29.0288
2021-09-09,-29.0288
2021-09-10,-29.0288
2021-09-11,-29.0288
2021-09-12,-29.0288
2021-09-13,-29.0288
2021-09-14,-29.0288
2021-09-15,-29.0288
2021-09-16,-29.0288
2021-09-17,-29.0288
2021-09-18,-29.0288
2021-09-19,-29.0288
2021-09-20,-29.0288
2021-09-21,-29.0288
2021-09-22,-29.0288
2021-09-23,-29.0288
2021-09-24,-29.0288
2021-09-25,-29.0288
2021-09-26,-29.0288
2021-09-27,-29.0288
2021-09-28,-29.0288
2021-09-29,-29.0288
2021-09-30,-23.5813
2021-10-01,-23.5813
2021-10-02,-23.5813
2021-10-03,-23.5813
2021-10-04,-23.5813
2021-10-05,-23.5813
2021-10-06,-23.5813
2021-10-07,-23.5813
2021-10-08,-23.5813
2021-10-09,-23.5813
2021-10-10,-23.5813
2021-10-11,-23.5813
2021-10-12,-23.5813
2021-10-13,-23.5813
2021-10-14,-23.5813
2021-10-15,-23.5813
2021-10-16,-23.5813
2021-10-17,-23.5813
2021-10-18,-23.5813
2021-10-19,-23.5813
2021-10-20,-23.5813
2021-10-21,-23.5813
2021-10-22,-23.5813
2021-10-23,-23.5813
2021-10-24,-23.5813
2021-10-25,-23.5813
2021-10-26,-23.5813
2021-10-27,-23.5813
2021-10-28,-23.5813
2021-10-29,-23.5813
2021-10-30,-23.5813
2021-10-31,-23.5813
2021-11-01,-23.5813
2021-11-02,-23.5813
2021-11-03,-23.5813
2021-11-04,-23.5813
2021-11-05,-23.5813
2021-11-06,-23.5813
2021-11-07,-23.5813
2021-11-08,-23.5813
2021-11-09,-23.5813
2021-11-10,-23.5813
2021-11-11,-23.5813
2021-11-12,-23.5813
2021-11-13,-23.5813
2021-11-14,-23.5813
2021-11-15,-23.5813
2021-11-16,-23.5813
2021-11-17,-23.5813
2021-11-18,-23.5813
2021-11-19,-23.5813
2021-11-20,-23.5813
2021-11-21,-23.5813
2021-11-22,-23.5813
2021-11-23,-23.5813
2021-11-24,-23.5813
2021-11-25,-23.5813
2021-11-26,-23.5813
2021-11-27,-23.5813
2021-11-28,-23.5813
2021-11-29,-23.5813
2021-11-30,-23.5813
2021-12-01,-23.5813
2021-12-02,-23.5813
2021-12-03,-23.5813
2021-12-04,-23.5813
2021-12-05,-23.5813
2021-12-06,-23.5813
2021-12-07,-23.5813
2021-12-08,-23.5813
2021-12-09,-23.5813
2021-12-10,-23.5813
2021-12-11,-23.5813
2021-12-12,-23.5813
2021-12-13,-23.5813
2021-12-14,-23.5813
2021-12-15,-23.5813
2021-12-16,-23.5813
2021-12-17,-23.5813
2021-12-18,-23.5813
2021-12-19,-23.5813
2021-12-20,-23.5813
2021-12-21,-23.5813
2021-12-22,-23.5813
2021-12-23,-23.5813
2021-12-24,-23.5813
2021-12-25,-23.5813
2021-12-26,-23.5813
2021-12-27,-23.5813
2021-12-28,-23.5813
2021-12-29,-23.5813
2021-12-30,-23.5813
2021-12-31,-21.6589
2022-01-01,-21.6589
2022-01-02,-21.6589
2022-01-03,-21.6589
2022-01-04,-21.6589
2022-01-05,-21.6589
2022-01-06,-21.6589
2022-01-07,-21.6589
2022-01-08,-21.6589
2022-01-09,-21.6589
2022-01-10,-21.6589
2022-01-11,-21.6589
2022-01-12,-21.6589
2022-01-13,-21.6589
2022-01-14,-21.6589
2022-01-15,-21.6589
2022-01-16,-21.6589
2022-01-17,-21.6589
2022-01-18,-21.6589
2022-01-19,-21.6589
2022-01-20,-21.6589
2022-01-21,-21.6589
2022-01-22,-21.6589
2022-01-23,-21.6589
2022-01-24,-21.6589
2022-01-25,-21.6589
2022-01-26,-21.6589
2022-01-27,-21.6589
2022-01-28,-21.6589
2022-01-29,-21.6589
2022-01-30,-21.6589
2022-01-31,-21.6589
2022-02-01,-21.6589
2022-02-02,-21.6589
2022-02-03,-21.6589
2022-02-04,-21.6589
2022-02-05,-21.6589
2022-02-06,-21.6589
2022-02-07,-21.6589
2022-02-08,-21.6589
2022-02-09,-21.6589
2022-02-10,-21.6589
2022-02-11,-21.6589
2022-02-12,-21.6589
2022-02-13,-21.6589
2022-02-14,-21.6589
2022-02-15,-21.6589
2022-02-16,-21.6589
2022-02-17,-21.6589
2022-02-18,-21.6589
2022-02-19,-21.6589
2022-02-20,-21.6589
2022-02-21,-21.6589
2022-02-22,-21.6589
2022-02-23,-21.6589
2022-02-24,-21.6589
2022-02-25,-21.6589
2022-02-26,-21.6589
2022-02-27,-21.6589
2022-02-28,-21.6589
2022-03-01,-21.6589
2022-03-02,-21.6589
2022-03-03,-21.6589
2022-03-04,-21.6589
2022-03-05,-21.6589
2022-03-06,-21.6589
2022-03-07,-21.6589
2022-03-08,-21.6589
2022-03-09,-21.6589
2022-03-10,-21.6589
2022-03-11,-21.6589
2022-03-12,-21.6589
2022-03-13,-21.6589
2022-03-14,-21.6589
2022-03-15,-21.6589
2022-03-16,-21.6589
2022-03-17,-21.6589
2022-03-18,-21.6589
2022-03-19,-21.6589
2022-03-20,-21.6589
2022-03-21,-21.6589
2022-03-22,-21.6589
2022-03-23,-21.6589
2022-03-24,-21.6589
2022-03-25,-21.6589
2022-03-26,-21.6589
2022-03-27,-21.6589
2022-03-28,-21.6589
2022-03-29,-21.6589
2022-03-30,-21.6589
2022-03-31,-27.6483
2022-04-01,-27.6483
2022-04-02,-27.6483
2022-04-03,-27.6483
2022-04-04,-27.6483
2022-04-05,-27.6483
2022-04-06,-27.6483
2022-04-07,-27.6483
2022-04-08,-27.6483
2022-04-09,-27.6483
2022-04-10,-27.6483
2022-04-11,-27.6483
2022-04-12,-27.6483
2022-04-13,-27.6483
2022-04-14,-27.6483
2022-04-15,-27.6483
2022-04-16,-27.6483
2022-04-17,-27.6483
2022-04-18,-27.6483
2022-04-19,-27.6483
2022-04-20,-27.6483
2022-04-21,-27.6483
2022-04-22,-27.6483
2022-04-23,-27.6483
2022-04-24,-27.6483
2022-04-25,-27.6483
2022-04-26,-27.6483
2022-04-27,-27.6483
2022-04-28,-27.6483
2022-04-29,-27.6483
2022-04-30,-27.6483
2022-05-01,-27.6483
2022-05-02,-27.6483
2022-05-03,-27.6483
2022-05-04,-27.6483
2022-05-05,-27.6483
2022-05-06,-27.6483
2022-05-07,-27.6483
2022-05-08,-27.6483
2022-05-09,-27.6483
2022-05-10,-27.6483
2022-05-11,-27.6483
2022-05-12,-27.6483
2022-05-13,-27.6483
2022-05-14,-27.6483
2022-05-15,-27.6483
2022-05-16,-27.6483
2022-05-17,-27.6483
2022-05-18,-27.6483
2022-05-19,-27.6483
2022-05-20,-27.6483
2022-05-21,-27.6483
2022-05-22,-27.6483
2022-05-23,-27.6483
2022-05-24,-27.6483
2022-05-25,-27.6483
2022-05-26,-27.6483
2022-05-27,-27.6483
2022-05-28,-27.6483
2022-05-29,-27.6483
2022-05-30,-27.6483
2022-05-31,-27.6483
2022-06-01,-27.6483
2022-06-02,-27.6483
2022-06-03,-27.6483
2022-06-04,-27.6483
2022-06-05,-27.6483
2022-06-06,-27.6483
2022-06-07,-27.6483
2022-06-08,-27.6483
2022-06-09,-27.6483
2022-06-10,-27.6483
2022-06-11,-27.6483
2022-06-12,-27.6483
2022-06-13,-27.6483
2022-06-14,-27.6483
2022-06-15,-27.6483
2022-06-16,-27.6483
2022-06-17,-27.6483
2022-06-18,-27.6483
2022-06-19,-27.6483
2022-06-20,-27.6483
2022-06-21,-27.6483
2022-06-22,-27.6483
2022-06-23,-27.6483
2022-06-24,-27.6483
2022-06-25,-27.6483
2022-06-26,-27.6483
2022-06-27,-27.6483
2022-06-28,-27.6483
2022-06-29,-27.6483
2022-06-30,-15.7618
2022-07-01,-15.7618
2022-07-02,-15.7618
2022-07-03,-15.7618
2022-07-04,-15.7618
2022-07-05,-15.7618
2022-07-06,-15.7618
2022-07-07,-15.7618
2022-07-08,-15.7618
2022-07-09,-15.7618
2022-07-10,-15.7618
2022-07-11,-15.7618
2022-07-12,-15.7618
2022-07-13,-15.7618
2022-07-14,-15.7618
2022-07-15,-15.7618
2022-07-16,-15.7618
2022-07-17,-15.7618
2022-07-18,-15.7618
2022-07-19,-15.7618
2022-07-20,-15.7618
2022-07-21,-15.7618
2022-07-22,-15.7618
2022-07-23,-15.7618
2022-07-24,-15.7618
2022-07-25,-15.7618
2022-07-26,-15.7618
2022-07-27,-15.7618
2022-07-28,-15.7618
2022-07-29,-15.7618
2022-07-30,-15.7618
2022-07-31,-15.7618
2022-08-01,-15.7618
2022-08-02,-15.7618
2022-08-03,-15.7618
2022-08-04,-15.7618
2022-08-05,-15.7618
2022-08-06,-15.7618
2022-08-07,-15.7618
2022-08-08,-15.7618
2022-08-09,-15.7618
2022-08-10,-15.7618
2022-08-11,-15.7618
2022-08-12,-15.7618
2022-08-13,-15.7618
2022-08-14,-15.7618
2022-08-15,-15.7618
2022-08-16,-15.7618
2022-08-17,-15.7618
2022-08-18,-15.7618
2022-08-19,-15.7618
2022-08-20,-15.7618
2022-08-21,-15.7618
2022-08-22,-15.7618
2022-08-23,-15.7618
2022-08-24,-15.7618
2022-08-25,-15.7618
2022-08-26,-15.7618
2022-08-27,-15.7618
2022-08-28,-15.7618
2022-08-29,-15.7618
2022-08-30,-15.7618
2022-08-31,-15.7618
2022-09-01,-15.7618
2022-09-02,-15.7618
2022-09-03,-15.7618
2022-09-04,-15.7618
2022-09-05,-15.7618
2022-09-06,-15.7618
2022-09-07,-15.7618
2022-09-08,-15.7618
2022-09-09,-15.7618
2022-09-10,-15.7618
2022-09-11,-15.7618
2022-09-12,-15.7618
2022-09-13,-15.7618
2022-09-14,-15.7618
2022-09-15,-15.7618
2022-09-16,-15.7618
2022-09-17,-15.7618
2022-09-18,-15.7618
2022-09-19,-15.7618
2022-09-20,-15.7618
2022-09-21,-15.7618
2022-09-22,-15.7618
2022-09-23,-15.7618
2022-09-24,-15.7618
2022-09-25,-15.7618
2022-09-26,-15.7618
2022-09-27,-15.7618
2022-09-28,-15.7618
2022-09-29,-15.7618
2022-09-30,-18.3551
2022-10-01,-18.3551
2022-10-02,-18.3551
2022-10-03,-18.3551
2022-10-04,-18.3551
2022-10-05,-18.3551
2022-10-06,-18.3551
2022-10-07,-18.3551
2022-10-08,-18.3551
2022-10-09,-18.3551
2022-10-10,-18.3551
2022-10-11,-18.3551
2022-10-12,-18.3551
2022-10-13,-18.3551
2022-10-14,-18.3551
2022-10-15,-18.3551
2022-10-16,-18.3551
2022-10-17,-18.3551
2022-10-18,-18.3551
2022-10-19,-18.3551
2022-10-20,-18.3551
2022-10-21,-18.3551
2022-10-22,-18.3551
2022-10-23,-18.3551
2022-10-24,-18.3551
2022-10-25,-18.3551
2022-10-26,-18.3551
2022-10-27,-18.3551
2022-10-28,-18.3551
2022-10-29,-18.3551
2022-10-30,-18.3551
2022-10-31,-18.3551
2022-11-01,-18.3551
2022-11-02,-18.3551
2022-11-03,-18.3551
2022-11-04,-18.3551
2022-11-05,-18.3551
2022-11-06,-18.3551
2022-11-07,-18.3551
2022-11-08,-18.3551
2022-11-09,-18.3551
2022-11-10,-18.3551
2022-11-11,-18.3551
2022-11-12,-18.3551
2022-11-13,-18.3551
2022-11-14,-18.3551
2022-11-15,-18.3551
2022-11-16,-18.3551
2022-11-17,-18.3551
2022-11-18,-18.3551
2022-11-19,-18.3551
2022-11-20,-18.3551
2022-11-21,-18.3551
2022-11-22,-18.3551
2022-11-23,-18.3551
2022-11-24,-18.3551
2022-11-25,-18.3551
2022-11-26,-18.3551
2022-11-27,-18.3551
2022-11-28,-18.3551
2022-11-29,-18.3551
2022-11-30,-18.3551
2022-12-01,-18.3551
2022-12-02,-18.3551
2022-12-03,-18.3551
2022-12-04,-18.3551
2022-12-05,-18.3551
2022-12-06,-18.3551
2022-12-07,-18.3551
2022-12-08,-18.3551
2022-12-09,-18.3551
2022-12-10,-18.3551
2022-12-11,-18.3551
2022-12-12,-18.3551
2022-12-13,-18.3551
2022-12-14,-18.3551
2022-12-15,-18.3551
2022-12-16,-18.3551
2022-12-17,-18.3551
2022-12-18,-18.3551
2022-12-19,-18.3551
2022-12-20,-18.3551
2022-12-21,-18.3551
2022-12-22,-18.3551
2022-12-23,-18.3551
