,BCO US Equity
2020-06-30,11.4566
2020-07-01,11.4566
2020-07-02,11.4566
2020-07-03,11.4566
2020-07-04,11.4566
2020-07-05,11.4566
2020-07-06,11.4566
2020-07-07,11.4566
2020-07-08,11.4566
2020-07-09,11.4566
2020-07-10,11.4566
2020-07-11,11.4566
2020-07-12,11.4566
2020-07-13,11.4566
2020-07-14,11.4566
2020-07-15,11.4566
2020-07-16,11.4566
2020-07-17,11.4566
2020-07-18,11.4566
2020-07-19,11.4566
2020-07-20,11.4566
2020-07-21,11.4566
2020-07-22,11.4566
2020-07-23,11.4566
2020-07-24,11.4566
2020-07-25,11.4566
2020-07-26,11.4566
2020-07-27,11.4566
2020-07-28,11.4566
2020-07-29,11.4566
2020-07-30,11.4566
2020-07-31,11.4566
2020-08-01,11.4566
2020-08-02,11.4566
2020-08-03,11.4566
2020-08-04,11.4566
2020-08-05,11.4566
2020-08-06,11.4566
2020-08-07,11.4566
2020-08-08,11.4566
2020-08-09,11.4566
2020-08-10,11.4566
2020-08-11,11.4566
2020-08-12,11.4566
2020-08-13,11.4566
2020-08-14,11.4566
2020-08-15,11.4566
2020-08-16,11.4566
2020-08-17,11.4566
2020-08-18,11.4566
2020-08-19,11.4566
2020-08-20,11.4566
2020-08-21,11.4566
2020-08-22,11.4566
2020-08-23,11.4566
2020-08-24,11.4566
2020-08-25,11.4566
2020-08-26,11.4566
2020-08-27,11.4566
2020-08-28,11.4566
2020-08-29,11.4566
2020-08-30,11.4566
2020-08-31,11.4566
2020-09-01,11.4566
2020-09-02,11.4566
2020-09-03,11.4566
2020-09-04,11.4566
2020-09-05,11.4566
2020-09-06,11.4566
2020-09-07,11.4566
2020-09-08,11.4566
2020-09-09,11.4566
2020-09-10,11.4566
2020-09-11,11.4566
2020-09-12,11.4566
2020-09-13,11.4566
2020-09-14,11.4566
2020-09-15,11.4566
2020-09-16,11.4566
2020-09-17,11.4566
2020-09-18,11.4566
2020-09-19,11.4566
2020-09-20,11.4566
2020-09-21,11.4566
2020-09-22,11.4566
2020-09-23,11.4566
2020-09-24,11.4566
2020-09-25,11.4566
2020-09-26,11.4566
2020-09-27,11.4566
2020-09-28,11.4566
2020-09-29,11.4566
2020-09-30,-9.1049
2020-10-01,-9.1049
2020-10-02,-9.1049
2020-10-03,-9.1049
2020-10-04,-9.1049
2020-10-05,-9.1049
2020-10-06,-9.1049
2020-10-07,-9.1049
2020-10-08,-9.1049
2020-10-09,-9.1049
2020-10-10,-9.1049
2020-10-11,-9.1049
2020-10-12,-9.1049
2020-10-13,-9.1049
2020-10-14,-9.1049
2020-10-15,-9.1049
2020-10-16,-9.1049
2020-10-17,-9.1049
2020-10-18,-9.1049
2020-10-19,-9.1049
2020-10-20,-9.1049
2020-10-21,-9.1049
2020-10-22,-9.1049
2020-10-23,-9.1049
2020-10-24,-9.1049
2020-10-25,-9.1049
2020-10-26,-9.1049
2020-10-27,-9.1049
2020-10-28,-9.1049
2020-10-29,-9.1049
2020-10-30,-9.1049
2020-10-31,-9.1049
2020-11-01,-9.1049
2020-11-02,-9.1049
2020-11-03,-9.1049
2020-11-04,-9.1049
2020-11-05,-9.1049
2020-11-06,-9.1049
2020-11-07,-9.1049
2020-11-08,-9.1049
2020-11-09,-9.1049
2020-11-10,-9.1049
2020-11-11,-9.1049
2020-11-12,-9.1049
2020-11-13,-9.1049
2020-11-14,-9.1049
2020-11-15,-9.1049
2020-11-16,-9.1049
2020-11-17,-9.1049
2020-11-18,-9.1049
2020-11-19,-9.1049
2020-11-20,-9.1049
2020-11-21,-9.1049
2020-11-22,-9.1049
2020-11-23,-9.1049
2020-11-24,-9.1049
2020-11-25,-9.1049
2020-11-26,-9.1049
2020-11-27,-9.1049
2020-11-28,-9.1049
2020-11-29,-9.1049
2020-11-30,-9.1049
2020-12-01,-9.1049
2020-12-02,-9.1049
2020-12-03,-9.1049
2020-12-04,-9.1049
2020-12-05,-9.1049
2020-12-06,-9.1049
2020-12-07,-9.1049
2020-12-08,-9.1049
2020-12-09,-9.1049
2020-12-10,-9.1049
2020-12-11,-9.1049
2020-12-12,-9.1049
2020-12-13,-9.1049
2020-12-14,-9.1049
2020-12-15,-9.1049
2020-12-16,-9.1049
2020-12-17,-9.1049
2020-12-18,-9.1049
2020-12-19,-9.1049
2020-12-20,-9.1049
2020-12-21,-9.1049
2020-12-22,-9.1049
2020-12-23,-9.1049
2020-12-24,-9.1049
2020-12-25,-9.1049
2020-12-26,-9.1049
2020-12-27,-9.1049
2020-12-28,-9.1049
2020-12-29,-9.1049
2020-12-30,-9.1049
2020-12-31,9.9813
2021-01-01,9.9813
2021-01-02,9.9813
2021-01-03,9.9813
2021-01-04,9.9813
2021-01-05,9.9813
2021-01-06,9.9813
2021-01-07,9.9813
2021-01-08,9.9813
2021-01-09,9.9813
2021-01-10,9.9813
2021-01-11,9.9813
2021-01-12,9.9813
2021-01-13,9.9813
2021-01-14,9.9813
2021-01-15,9.9813
2021-01-16,9.9813
2021-01-17,9.9813
2021-01-18,9.9813
2021-01-19,9.9813
2021-01-20,9.9813
2021-01-21,9.9813
2021-01-22,9.9813
2021-01-23,9.9813
2021-01-24,9.9813
2021-01-25,9.9813
2021-01-26,9.9813
2021-01-27,9.9813
2021-01-28,9.9813
2021-01-29,9.9813
2021-01-30,9.9813
2021-01-31,9.9813
2021-02-01,9.9813
2021-02-02,9.9813
2021-02-03,9.9813
2021-02-04,9.9813
2021-02-05,9.9813
2021-02-06,9.9813
2021-02-07,9.9813
2021-02-08,9.9813
2021-02-09,9.9813
2021-02-10,9.9813
2021-02-11,9.9813
2021-02-12,9.9813
2021-02-13,9.9813
2021-02-14,9.9813
2021-02-15,9.9813
2021-02-16,9.9813
2021-02-17,9.9813
2021-02-18,9.9813
2021-02-19,9.9813
2021-02-20,9.9813
2021-02-21,9.9813
2021-02-22,9.9813
2021-02-23,9.9813
2021-02-24,9.9813
2021-02-25,9.9813
2021-02-26,9.9813
2021-02-27,9.9813
2021-02-28,9.9813
2021-03-01,9.9813
2021-03-02,9.9813
2021-03-03,9.9813
2021-03-04,9.9813
2021-03-05,9.9813
2021-03-06,9.9813
2021-03-07,9.9813
2021-03-08,9.9813
2021-03-09,9.9813
2021-03-10,9.9813
2021-03-11,9.9813
2021-03-12,9.9813
2021-03-13,9.9813
2021-03-14,9.9813
2021-03-15,9.9813
2021-03-16,9.9813
2021-03-17,9.9813
2021-03-18,9.9813
2021-03-19,9.9813
2021-03-20,9.9813
2021-03-21,9.9813
2021-03-22,9.9813
2021-03-23,9.9813
2021-03-24,9.9813
2021-03-25,9.9813
2021-03-26,9.9813
2021-03-27,9.9813
2021-03-28,9.9813
2021-03-29,9.9813
2021-03-30,9.9813
2021-03-31,32.3901
2021-04-01,32.3901
2021-04-02,32.3901
2021-04-03,32.3901
2021-04-04,32.3901
2021-04-05,32.3901
2021-04-06,32.3901
2021-04-07,32.3901
2021-04-08,32.3901
2021-04-09,32.3901
2021-04-10,32.3901
2021-04-11,32.3901
2021-04-12,32.3901
2021-04-13,32.3901
2021-04-14,32.3901
2021-04-15,32.3901
2021-04-16,32.3901
2021-04-17,32.3901
2021-04-18,32.3901
2021-04-19,32.3901
2021-04-20,32.3901
2021-04-21,32.3901
2021-04-22,32.3901
2021-04-23,32.3901
2021-04-24,32.3901
2021-04-25,32.3901
2021-04-26,32.3901
2021-04-27,32.3901
2021-04-28,32.3901
2021-04-29,32.3901
2021-04-30,32.3901
2021-05-01,32.3901
2021-05-02,32.3901
2021-05-03,32.3901
2021-05-04,32.3901
2021-05-05,32.3901
2021-05-06,32.3901
2021-05-07,32.3901
2021-05-08,32.3901
2021-05-09,32.3901
2021-05-10,32.3901
2021-05-11,32.3901
2021-05-12,32.3901
2021-05-13,32.3901
2021-05-14,32.3901
2021-05-15,32.3901
2021-05-16,32.3901
2021-05-17,32.3901
2021-05-18,32.3901
2021-05-19,32.3901
2021-05-20,32.3901
2021-05-21,32.3901
2021-05-22,32.3901
2021-05-23,32.3901
2021-05-24,32.3901
2021-05-25,32.3901
2021-05-26,32.3901
2021-05-27,32.3901
2021-05-28,32.3901
2021-05-29,32.3901
2021-05-30,32.3901
2021-05-31,32.3901
2021-06-01,32.3901
2021-06-02,32.3901
2021-06-03,32.3901
2021-06-04,32.3901
2021-06-05,32.3901
2021-06-06,32.3901
2021-06-07,32.3901
2021-06-08,32.3901
2021-06-09,32.3901
2021-06-10,32.3901
2021-06-11,32.3901
2021-06-12,32.3901
2021-06-13,32.3901
2021-06-14,32.3901
2021-06-15,32.3901
2021-06-16,32.3901
2021-06-17,32.3901
2021-06-18,32.3901
2021-06-19,32.3901
2021-06-20,32.3901
2021-06-21,32.3901
2021-06-22,32.3901
2021-06-23,32.3901
2021-06-24,32.3901
2021-06-25,32.3901
2021-06-26,32.3901
2021-06-27,32.3901
2021-06-28,32.3901
2021-06-29,32.3901
2021-06-30,26.5685
2021-07-01,26.5685
2021-07-02,26.5685
2021-07-03,26.5685
2021-07-04,26.5685
2021-07-05,26.5685
2021-07-06,26.5685
2021-07-07,26.5685
2021-07-08,26.5685
2021-07-09,26.5685
2021-07-10,26.5685
2021-07-11,26.5685
2021-07-12,26.5685
2021-07-13,26.5685
2021-07-14,26.5685
2021-07-15,26.5685
2021-07-16,26.5685
2021-07-17,26.5685
2021-07-18,26.5685
2021-07-19,26.5685
2021-07-20,26.5685
2021-07-21,26.5685
2021-07-22,26.5685
2021-07-23,26.5685
2021-07-24,26.5685
2021-07-25,26.5685
2021-07-26,26.5685
2021-07-27,26.5685
2021-07-28,26.5685
2021-07-29,26.5685
2021-07-30,26.5685
2021-07-31,26.5685
2021-08-01,26.5685
2021-08-02,26.5685
2021-08-03,26.5685
2021-08-04,26.5685
2021-08-05,26.5685
2021-08-06,26.5685
2021-08-07,26.5685
2021-08-08,26.5685
2021-08-09,26.5685
2021-08-10,26.5685
2021-08-11,26.5685
2021-08-12,26.5685
2021-08-13,26.5685
2021-08-14,26.5685
2021-08-15,26.5685
2021-08-16,26.5685
2021-08-17,26.5685
2021-08-18,26.5685
2021-08-19,26.5685
2021-08-20,26.5685
2021-08-21,26.5685
2021-08-22,26.5685
2021-08-23,26.5685
2021-08-24,26.5685
2021-08-25,26.5685
2021-08-26,26.5685
2021-08-27,26.5685
2021-08-28,26.5685
2021-08-29,26.5685
2021-08-30,26.5685
2021-08-31,26.5685
2021-09-01,26.5685
2021-09-02,26.5685
2021-09-03,26.5685
2021-09-04,26.5685
2021-09-05,26.5685
2021-09-06,26.5685
2021-09-07,26.5685
2021-09-08,26.5685
2021-09-09,26.5685
2021-09-10,26.5685
2021-09-11,26.5685
2021-09-12,26.5685
2021-09-13,26.5685
2021-09-14,26.5685
2021-09-15,26.5685
2021-09-16,26.5685
2021-09-17,26.5685
2021-09-18,26.5685
2021-09-19,26.5685
2021-09-20,26.5685
2021-09-21,26.5685
2021-09-22,26.5685
2021-09-23,26.5685
2021-09-24,26.5685
2021-09-25,26.5685
2021-09-26,26.5685
2021-09-27,26.5685
2021-09-28,26.5685
2021-09-29,26.5685
2021-09-30,76.4428
2021-10-01,76.4428
2021-10-02,76.4428
2021-10-03,76.4428
2021-10-04,76.4428
2021-10-05,76.4428
2021-10-06,76.4428
2021-10-07,76.4428
2021-10-08,76.4428
2021-10-09,76.4428
2021-10-10,76.4428
2021-10-11,76.4428
2021-10-12,76.4428
2021-10-13,76.4428
2021-10-14,76.4428
2021-10-15,76.4428
2021-10-16,76.4428
2021-10-17,76.4428
2021-10-18,76.4428
2021-10-19,76.4428
2021-10-20,76.4428
2021-10-21,76.4428
2021-10-22,76.4428
2021-10-23,76.4428
2021-10-24,76.4428
2021-10-25,76.4428
2021-10-26,76.4428
2021-10-27,76.4428
2021-10-28,76.4428
2021-10-29,76.4428
2021-10-30,76.4428
2021-10-31,76.4428
2021-11-01,76.4428
2021-11-02,76.4428
2021-11-03,76.4428
2021-11-04,76.4428
2021-11-05,76.4428
2021-11-06,76.4428
2021-11-07,76.4428
2021-11-08,76.4428
2021-11-09,76.4428
2021-11-10,76.4428
2021-11-11,76.4428
2021-11-12,76.4428
2021-11-13,76.4428
2021-11-14,76.4428
2021-11-15,76.4428
2021-11-16,76.4428
2021-11-17,76.4428
2021-11-18,76.4428
2021-11-19,76.4428
2021-11-20,76.4428
2021-11-21,76.4428
2021-11-22,76.4428
2021-11-23,76.4428
2021-11-24,76.4428
2021-11-25,76.4428
2021-11-26,76.4428
2021-11-27,76.4428
2021-11-28,76.4428
2021-11-29,76.4428
2021-11-30,76.4428
2021-12-01,76.4428
2021-12-02,76.4428
2021-12-03,76.4428
2021-12-04,76.4428
2021-12-05,76.4428
2021-12-06,76.4428
2021-12-07,76.4428
2021-12-08,76.4428
2021-12-09,76.4428
2021-12-10,76.4428
2021-12-11,76.4428
2021-12-12,76.4428
2021-12-13,76.4428
2021-12-14,76.4428
2021-12-15,76.4428
2021-12-16,76.4428
2021-12-17,76.4428
2021-12-18,76.4428
2021-12-19,76.4428
2021-12-20,76.4428
2021-12-21,76.4428
2021-12-22,76.4428
2021-12-23,76.4428
2021-12-24,76.4428
2021-12-25,76.4428
2021-12-26,76.4428
2021-12-27,76.4428
2021-12-28,76.4428
2021-12-29,76.4428
2021-12-30,76.4428
2021-12-31,83.5584
2022-01-01,83.5584
2022-01-02,83.5584
2022-01-03,83.5584
2022-01-04,83.5584
2022-01-05,83.5584
2022-01-06,83.5584
2022-01-07,83.5584
2022-01-08,83.5584
2022-01-09,83.5584
2022-01-10,83.5584
2022-01-11,83.5584
2022-01-12,83.5584
2022-01-13,83.5584
2022-01-14,83.5584
2022-01-15,83.5584
2022-01-16,83.5584
2022-01-17,83.5584
2022-01-18,83.5584
2022-01-19,83.5584
2022-01-20,83.5584
2022-01-21,83.5584
2022-01-22,83.5584
2022-01-23,83.5584
2022-01-24,83.5584
2022-01-25,83.5584
2022-01-26,83.5584
2022-01-27,83.5584
2022-01-28,83.5584
2022-01-29,83.5584
2022-01-30,83.5584
2022-01-31,83.5584
2022-02-01,83.5584
2022-02-02,83.5584
2022-02-03,83.5584
2022-02-04,83.5584
2022-02-05,83.5584
2022-02-06,83.5584
2022-02-07,83.5584
2022-02-08,83.5584
2022-02-09,83.5584
2022-02-10,83.5584
2022-02-11,83.5584
2022-02-12,83.5584
2022-02-13,83.5584
2022-02-14,83.5584
2022-02-15,83.5584
2022-02-16,83.5584
2022-02-17,83.5584
2022-02-18,83.5584
2022-02-19,83.5584
2022-02-20,83.5584
2022-02-21,83.5584
2022-02-22,83.5584
2022-02-23,83.5584
2022-02-24,83.5584
2022-02-25,83.5584
2022-02-26,83.5584
2022-02-27,83.5584
2022-02-28,83.5584
2022-03-01,83.5584
2022-03-02,83.5584
2022-03-03,83.5584
2022-03-04,83.5584
2022-03-05,83.5584
2022-03-06,83.5584
2022-03-07,83.5584
2022-03-08,83.5584
2022-03-09,83.5584
2022-03-10,83.5584
2022-03-11,83.5584
2022-03-12,83.5584
2022-03-13,83.5584
2022-03-14,83.5584
2022-03-15,83.5584
2022-03-16,83.5584
2022-03-17,83.5584
2022-03-18,83.5584
2022-03-19,83.5584
2022-03-20,83.5584
2022-03-21,83.5584
2022-03-22,83.5584
2022-03-23,83.5584
2022-03-24,83.5584
2022-03-25,83.5584
2022-03-26,83.5584
2022-03-27,83.5584
2022-03-28,83.5584
2022-03-29,83.5584
2022-03-30,83.5584
2022-03-31,96.4097
2022-04-01,96.4097
2022-04-02,96.4097
2022-04-03,96.4097
2022-04-04,96.4097
2022-04-05,96.4097
2022-04-06,96.4097
2022-04-07,96.4097
2022-04-08,96.4097
2022-04-09,96.4097
2022-04-10,96.4097
2022-04-11,96.4097
2022-04-12,96.4097
2022-04-13,96.4097
2022-04-14,96.4097
2022-04-15,96.4097
2022-04-16,96.4097
2022-04-17,96.4097
2022-04-18,96.4097
2022-04-19,96.4097
2022-04-20,96.4097
2022-04-21,96.4097
2022-04-22,96.4097
2022-04-23,96.4097
2022-04-24,96.4097
2022-04-25,96.4097
2022-04-26,96.4097
2022-04-27,96.4097
2022-04-28,96.4097
2022-04-29,96.4097
2022-04-30,96.4097
2022-05-01,96.4097
2022-05-02,96.4097
2022-05-03,96.4097
2022-05-04,96.4097
2022-05-05,96.4097
2022-05-06,96.4097
2022-05-07,96.4097
2022-05-08,96.4097
2022-05-09,96.4097
2022-05-10,96.4097
2022-05-11,96.4097
2022-05-12,96.4097
2022-05-13,96.4097
2022-05-14,96.4097
2022-05-15,96.4097
2022-05-16,96.4097
2022-05-17,96.4097
2022-05-18,96.4097
2022-05-19,96.4097
2022-05-20,96.4097
2022-05-21,96.4097
2022-05-22,96.4097
2022-05-23,96.4097
2022-05-24,96.4097
2022-05-25,96.4097
2022-05-26,96.4097
2022-05-27,96.4097
2022-05-28,96.4097
2022-05-29,96.4097
2022-05-30,96.4097
2022-05-31,96.4097
2022-06-01,96.4097
2022-06-02,96.4097
2022-06-03,96.4097
2022-06-04,96.4097
2022-06-05,96.4097
2022-06-06,96.4097
2022-06-07,96.4097
2022-06-08,96.4097
2022-06-09,96.4097
2022-06-10,96.4097
2022-06-11,96.4097
2022-06-12,96.4097
2022-06-13,96.4097
2022-06-14,96.4097
2022-06-15,96.4097
2022-06-16,96.4097
2022-06-17,96.4097
2022-06-18,96.4097
2022-06-19,96.4097
2022-06-20,96.4097
2022-06-21,96.4097
2022-06-22,96.4097
2022-06-23,96.4097
2022-06-24,96.4097
2022-06-25,96.4097
2022-06-26,96.4097
2022-06-27,96.4097
2022-06-28,96.4097
2022-06-29,96.4097
2022-06-30,84.4391
2022-07-01,84.4391
2022-07-02,84.4391
2022-07-03,84.4391
2022-07-04,84.4391
2022-07-05,84.4391
2022-07-06,84.4391
2022-07-07,84.4391
2022-07-08,84.4391
2022-07-09,84.4391
2022-07-10,84.4391
2022-07-11,84.4391
2022-07-12,84.4391
2022-07-13,84.4391
2022-07-14,84.4391
2022-07-15,84.4391
2022-07-16,84.4391
2022-07-17,84.4391
2022-07-18,84.4391
2022-07-19,84.4391
2022-07-20,84.4391
2022-07-21,84.4391
2022-07-22,84.4391
2022-07-23,84.4391
2022-07-24,84.4391
2022-07-25,84.4391
2022-07-26,84.4391
2022-07-27,84.4391
2022-07-28,84.4391
2022-07-29,84.4391
2022-07-30,84.4391
2022-07-31,84.4391
2022-08-01,84.4391
2022-08-02,84.4391
2022-08-03,84.4391
2022-08-04,84.4391
2022-08-05,84.4391
2022-08-06,84.4391
2022-08-07,84.4391
2022-08-08,84.4391
2022-08-09,84.4391
2022-08-10,84.4391
2022-08-11,84.4391
2022-08-12,84.4391
2022-08-13,84.4391
2022-08-14,84.4391
2022-08-15,84.4391
2022-08-16,84.4391
2022-08-17,84.4391
2022-08-18,84.4391
2022-08-19,84.4391
2022-08-20,84.4391
2022-08-21,84.4391
2022-08-22,84.4391
2022-08-23,84.4391
2022-08-24,84.4391
2022-08-25,84.4391
2022-08-26,84.4391
2022-08-27,84.4391
2022-08-28,84.4391
2022-08-29,84.4391
2022-08-30,84.4391
2022-08-31,84.4391
2022-09-01,84.4391
2022-09-02,84.4391
2022-09-03,84.4391
2022-09-04,84.4391
2022-09-05,84.4391
2022-09-06,84.4391
2022-09-07,84.4391
2022-09-08,84.4391
2022-09-09,84.4391
2022-09-10,84.4391
2022-09-11,84.4391
2022-09-12,84.4391
2022-09-13,84.4391
2022-09-14,84.4391
2022-09-15,84.4391
2022-09-16,84.4391
2022-09-17,84.4391
2022-09-18,84.4391
2022-09-19,84.4391
2022-09-20,84.4391
2022-09-21,84.4391
2022-09-22,84.4391
2022-09-23,84.4391
2022-09-24,84.4391
2022-09-25,84.4391
2022-09-26,84.4391
2022-09-27,84.4391
2022-09-28,84.4391
2022-09-29,84.4391
2022-09-30,108.1148
2022-10-01,108.1148
2022-10-02,108.1148
2022-10-03,108.1148
2022-10-04,108.1148
2022-10-05,108.1148
2022-10-06,108.1148
2022-10-07,108.1148
2022-10-08,108.1148
2022-10-09,108.1148
2022-10-10,108.1148
2022-10-11,108.1148
2022-10-12,108.1148
2022-10-13,108.1148
2022-10-14,108.1148
2022-10-15,108.1148
2022-10-16,108.1148
2022-10-17,108.1148
2022-10-18,108.1148
2022-10-19,108.1148
2022-10-20,108.1148
2022-10-21,108.1148
2022-10-22,108.1148
2022-10-23,108.1148
2022-10-24,108.1148
2022-10-25,108.1148
2022-10-26,108.1148
2022-10-27,108.1148
2022-10-28,108.1148
2022-10-29,108.1148
2022-10-30,108.1148
2022-10-31,108.1148
2022-11-01,108.1148
2022-11-02,108.1148
2022-11-03,108.1148
2022-11-04,108.1148
2022-11-05,108.1148
2022-11-06,108.1148
2022-11-07,108.1148
2022-11-08,108.1148
2022-11-09,108.1148
2022-11-10,108.1148
2022-11-11,108.1148
2022-11-12,108.1148
2022-11-13,108.1148
2022-11-14,108.1148
2022-11-15,108.1148
2022-11-16,108.1148
2022-11-17,108.1148
2022-11-18,108.1148
2022-11-19,108.1148
2022-11-20,108.1148
2022-11-21,108.1148
2022-11-22,108.1148
2022-11-23,108.1148
2022-11-24,108.1148
2022-11-25,108.1148
2022-11-26,108.1148
2022-11-27,108.1148
2022-11-28,108.1148
2022-11-29,108.1148
2022-11-30,108.1148
2022-12-01,108.1148
2022-12-02,108.1148
2022-12-03,108.1148
2022-12-04,108.1148
2022-12-05,108.1148
2022-12-06,108.1148
2022-12-07,108.1148
2022-12-08,108.1148
2022-12-09,108.1148
2022-12-10,108.1148
2022-12-11,108.1148
2022-12-12,108.1148
2022-12-13,108.1148
2022-12-14,108.1148
2022-12-15,108.1148
2022-12-16,108.1148
2022-12-17,108.1148
2022-12-18,108.1148
2022-12-19,108.1148
2022-12-20,108.1148
2022-12-21,108.1148
2022-12-22,108.1148
2022-12-23,108.1148
2022-12-24,108.1148
2022-12-25,108.1148
2022-12-26,108.1148
2022-12-27,108.1148
2022-12-28,108.1148
2022-12-29,108.1148
2022-12-30,108.1148
2022-12-31,60.9016
2023-01-01,60.9016
2023-01-02,60.9016
2023-01-03,60.9016
2023-01-04,60.9016
2023-01-05,60.9016
2023-01-06,60.9016
2023-01-07,60.9016
2023-01-08,60.9016
2023-01-09,60.9016
2023-01-10,60.9016
2023-01-11,60.9016
2023-01-12,60.9016
2023-01-13,60.9016
2023-01-14,60.9016
2023-01-15,60.9016
2023-01-16,60.9016
2023-01-17,60.9016
2023-01-18,60.9016
2023-01-19,60.9016
2023-01-20,60.9016
2023-01-21,60.9016
2023-01-22,60.9016
2023-01-23,60.9016
2023-01-24,60.9016
2023-01-25,60.9016
2023-01-26,60.9016
2023-01-27,60.9016
2023-01-28,60.9016
2023-01-29,60.9016
2023-01-30,60.9016
2023-01-31,60.9016
2023-02-01,60.9016
2023-02-02,60.9016
2023-02-03,60.9016
2023-02-04,60.9016
2023-02-05,60.9016
2023-02-06,60.9016
2023-02-07,60.9016
2023-02-08,60.9016
2023-02-09,60.9016
2023-02-10,60.9016
2023-02-11,60.9016
2023-02-12,60.9016
2023-02-13,60.9016
2023-02-14,60.9016
2023-02-15,60.9016
2023-02-16,60.9016
2023-02-17,60.9016
2023-02-18,60.9016
2023-02-19,60.9016
2023-02-20,60.9016
2023-02-21,60.9016
2023-02-22,60.9016
2023-02-23,60.9016
2023-02-24,60.9016
2023-02-25,60.9016
2023-02-26,60.9016
2023-02-27,60.9016
2023-02-28,60.9016
2023-03-01,60.9016
