,PAG US Equity
2020-07-16,11.651
2020-07-17,11.651
2020-07-18,11.651
2020-07-19,11.651
2020-07-20,11.651
2020-07-21,11.651
2020-07-22,11.651
2020-07-23,11.651
2020-07-24,11.651
2020-07-25,11.651
2020-07-26,11.651
2020-07-27,11.651
2020-07-28,11.651
2020-07-29,11.651
2020-07-30,11.651
2020-07-31,11.651
2020-08-01,11.651
2020-08-02,11.651
2020-08-03,11.651
2020-08-04,11.651
2020-08-05,11.651
2020-08-06,11.651
2020-08-07,11.651
2020-08-08,11.651
2020-08-09,11.651
2020-08-10,11.651
2020-08-11,11.651
2020-08-12,11.651
2020-08-13,11.651
2020-08-14,11.651
2020-08-15,11.651
2020-08-16,11.651
2020-08-17,11.651
2020-08-18,11.651
2020-08-19,11.651
2020-08-20,11.651
2020-08-21,11.651
2020-08-22,11.651
2020-08-23,11.651
2020-08-24,11.651
2020-08-25,11.651
2020-08-26,11.651
2020-08-27,11.651
2020-08-28,11.651
2020-08-29,11.651
2020-08-30,11.651
2020-08-31,11.651
2020-09-01,11.651
2020-09-02,11.651
2020-09-03,11.651
2020-09-04,11.651
2020-09-05,11.651
2020-09-06,11.651
2020-09-07,11.651
2020-09-08,11.651
2020-09-09,11.651
2020-09-10,11.651
2020-09-11,11.651
2020-09-12,11.651
2020-09-13,11.651
2020-09-14,11.651
2020-09-15,11.651
2020-09-16,11.651
2020-09-17,11.651
2020-09-18,11.651
2020-09-19,11.651
2020-09-20,11.651
2020-09-21,11.651
2020-09-22,11.651
2020-09-23,11.651
2020-09-24,11.651
2020-09-25,11.651
2020-09-26,11.651
2020-09-27,11.651
2020-09-28,11.651
2020-09-29,11.651
2020-09-30,15.6053
2020-10-01,15.6053
2020-10-02,15.6053
2020-10-03,15.6053
2020-10-04,15.6053
2020-10-05,15.6053
2020-10-06,15.6053
2020-10-07,15.6053
2020-10-08,15.6053
2020-10-09,15.6053
2020-10-10,15.6053
2020-10-11,15.6053
2020-10-12,15.6053
2020-10-13,15.6053
2020-10-14,15.6053
2020-10-15,15.6053
2020-10-16,15.6053
2020-10-17,15.6053
2020-10-18,15.6053
2020-10-19,15.6053
2020-10-20,15.6053
2020-10-21,15.6053
2020-10-22,15.6053
2020-10-23,15.6053
2020-10-24,15.6053
2020-10-25,15.6053
2020-10-26,15.6053
2020-10-27,15.6053
2020-10-28,15.6053
2020-10-29,15.6053
2020-10-30,15.6053
2020-10-31,15.6053
2020-11-01,15.6053
2020-11-02,15.6053
2020-11-03,15.6053
2020-11-04,15.6053
2020-11-05,15.6053
2020-11-06,15.6053
2020-11-07,15.6053
2020-11-08,15.6053
2020-11-09,15.6053
2020-11-10,15.6053
2020-11-11,15.6053
2020-11-12,15.6053
2020-11-13,15.6053
2020-11-14,15.6053
2020-11-15,15.6053
2020-11-16,15.6053
2020-11-17,15.6053
2020-11-18,15.6053
2020-11-19,15.6053
2020-11-20,15.6053
2020-11-21,15.6053
2020-11-22,15.6053
2020-11-23,15.6053
2020-11-24,15.6053
2020-11-25,15.6053
2020-11-26,15.6053
2020-11-27,15.6053
2020-11-28,15.6053
2020-11-29,15.6053
2020-11-30,15.6053
2020-12-01,15.6053
2020-12-02,15.6053
2020-12-03,15.6053
2020-12-04,15.6053
2020-12-05,15.6053
2020-12-06,15.6053
2020-12-07,15.6053
2020-12-08,15.6053
2020-12-09,15.6053
2020-12-10,15.6053
2020-12-11,15.6053
2020-12-12,15.6053
2020-12-13,15.6053
2020-12-14,15.6053
2020-12-15,15.6053
2020-12-16,15.6053
2020-12-17,15.6053
2020-12-18,15.6053
2020-12-19,15.6053
2020-12-20,15.6053
2020-12-21,15.6053
2020-12-22,15.6053
2020-12-23,15.6053
2020-12-24,15.6053
2020-12-25,15.6053
2020-12-26,15.6053
2020-12-27,15.6053
2020-12-28,15.6053
2020-12-29,15.6053
2020-12-30,15.6053
2020-12-31,17.8349
2021-01-01,17.8349
2021-01-02,17.8349
2021-01-03,17.8349
2021-01-04,17.8349
2021-01-05,17.8349
2021-01-06,17.8349
2021-01-07,17.8349
2021-01-08,17.8349
2021-01-09,17.8349
2021-01-10,17.8349
2021-01-11,17.8349
2021-01-12,17.8349
2021-01-13,17.8349
2021-01-14,17.8349
2021-01-15,17.8349
2021-01-16,17.8349
2021-01-17,17.8349
2021-01-18,17.8349
2021-01-19,17.8349
2021-01-20,17.8349
2021-01-21,17.8349
2021-01-22,17.8349
2021-01-23,17.8349
2021-01-24,17.8349
2021-01-25,17.8349
2021-01-26,17.8349
2021-01-27,17.8349
2021-01-28,17.8349
2021-01-29,17.8349
2021-01-30,17.8349
2021-01-31,17.8349
2021-02-01,17.8349
2021-02-02,17.8349
2021-02-03,17.8349
2021-02-04,17.8349
2021-02-05,17.8349
2021-02-06,17.8349
2021-02-07,17.8349
2021-02-08,17.8349
2021-02-09,17.8349
2021-02-10,17.8349
2021-02-11,17.8349
2021-02-12,17.8349
2021-02-13,17.8349
2021-02-14,17.8349
2021-02-15,17.8349
2021-02-16,17.8349
2021-02-17,17.8349
2021-02-18,17.8349
2021-02-19,17.8349
2021-02-20,17.8349
2021-02-21,17.8349
2021-02-22,17.8349
2021-02-23,17.8349
2021-02-24,17.8349
2021-02-25,17.8349
2021-02-26,17.8349
2021-02-27,17.8349
2021-02-28,17.8349
2021-03-01,17.8349
2021-03-02,17.8349
2021-03-03,17.8349
2021-03-04,17.8349
2021-03-05,17.8349
2021-03-06,17.8349
2021-03-07,17.8349
2021-03-08,17.8349
2021-03-09,17.8349
2021-03-10,17.8349
2021-03-11,17.8349
2021-03-12,17.8349
2021-03-13,17.8349
2021-03-14,17.8349
2021-03-15,17.8349
2021-03-16,17.8349
2021-03-17,17.8349
2021-03-18,17.8349
2021-03-19,17.8349
2021-03-20,17.8349
2021-03-21,17.8349
2021-03-22,17.8349
2021-03-23,17.8349
2021-03-24,17.8349
2021-03-25,17.8349
2021-03-26,17.8349
2021-03-27,17.8349
2021-03-28,17.8349
2021-03-29,17.8349
2021-03-30,17.8349
2021-03-31,21.9249
2021-04-01,21.9249
2021-04-02,21.9249
2021-04-03,21.9249
2021-04-04,21.9249
2021-04-05,21.9249
2021-04-06,21.9249
2021-04-07,21.9249
2021-04-08,21.9249
2021-04-09,21.9249
2021-04-10,21.9249
2021-04-11,21.9249
2021-04-12,21.9249
2021-04-13,21.9249
2021-04-14,21.9249
2021-04-15,21.9249
2021-04-16,21.9249
2021-04-17,21.9249
2021-04-18,21.9249
2021-04-19,21.9249
2021-04-20,21.9249
2021-04-21,21.9249
2021-04-22,21.9249
2021-04-23,21.9249
2021-04-24,21.9249
2021-04-25,21.9249
2021-04-26,21.9249
2021-04-27,21.9249
2021-04-28,21.9249
2021-04-29,21.9249
2021-04-30,21.9249
2021-05-01,21.9249
2021-05-02,21.9249
2021-05-03,21.9249
2021-05-04,21.9249
2021-05-05,21.9249
2021-05-06,21.9249
2021-05-07,21.9249
2021-05-08,21.9249
2021-05-09,21.9249
2021-05-10,21.9249
2021-05-11,21.9249
2021-05-12,21.9249
2021-05-13,21.9249
2021-05-14,21.9249
2021-05-15,21.9249
2021-05-16,21.9249
2021-05-17,21.9249
2021-05-18,21.9249
2021-05-19,21.9249
2021-05-20,21.9249
2021-05-21,21.9249
2021-05-22,21.9249
2021-05-23,21.9249
2021-05-24,21.9249
2021-05-25,21.9249
2021-05-26,21.9249
2021-05-27,21.9249
2021-05-28,21.9249
2021-05-29,21.9249
2021-05-30,21.9249
2021-05-31,21.9249
2021-06-01,21.9249
2021-06-02,21.9249
2021-06-03,21.9249
2021-06-04,21.9249
2021-06-05,21.9249
2021-06-06,21.9249
2021-06-07,21.9249
2021-06-08,21.9249
2021-06-09,21.9249
2021-06-10,21.9249
2021-06-11,21.9249
2021-06-12,21.9249
2021-06-13,21.9249
2021-06-14,21.9249
2021-06-15,21.9249
2021-06-16,21.9249
2021-06-17,21.9249
2021-06-18,21.9249
2021-06-19,21.9249
2021-06-20,21.9249
2021-06-21,21.9249
2021-06-22,21.9249
2021-06-23,21.9249
2021-06-24,21.9249
2021-06-25,21.9249
2021-06-26,21.9249
2021-06-27,21.9249
2021-06-28,21.9249
2021-06-29,21.9249
2021-06-30,29.7972
2021-07-01,29.7972
2021-07-02,29.7972
2021-07-03,29.7972
2021-07-04,29.7972
2021-07-05,29.7972
2021-07-06,29.7972
2021-07-07,29.7972
2021-07-08,29.7972
2021-07-09,29.7972
2021-07-10,29.7972
2021-07-11,29.7972
2021-07-12,29.7972
2021-07-13,29.7972
2021-07-14,29.7972
2021-07-15,29.7972
2021-07-16,29.7972
2021-07-17,29.7972
2021-07-18,29.7972
2021-07-19,29.7972
2021-07-20,29.7972
2021-07-21,29.7972
2021-07-22,29.7972
2021-07-23,29.7972
2021-07-24,29.7972
2021-07-25,29.7972
2021-07-26,29.7972
2021-07-27,29.7972
2021-07-28,29.7972
2021-07-29,29.7972
2021-07-30,29.7972
2021-07-31,29.7972
2021-08-01,29.7972
2021-08-02,29.7972
2021-08-03,29.7972
2021-08-04,29.7972
2021-08-05,29.7972
2021-08-06,29.7972
2021-08-07,29.7972
2021-08-08,29.7972
2021-08-09,29.7972
2021-08-10,29.7972
2021-08-11,29.7972
2021-08-12,29.7972
2021-08-13,29.7972
2021-08-14,29.7972
2021-08-15,29.7972
2021-08-16,29.7972
2021-08-17,29.7972
2021-08-18,29.7972
2021-08-19,29.7972
2021-08-20,29.7972
2021-08-21,29.7972
2021-08-22,29.7972
2021-08-23,29.7972
2021-08-24,29.7972
2021-08-25,29.7972
2021-08-26,29.7972
2021-08-27,29.7972
2021-08-28,29.7972
2021-08-29,29.7972
2021-08-30,29.7972
2021-08-31,29.7972
2021-09-01,29.7972
2021-09-02,29.7972
2021-09-03,29.7972
2021-09-04,29.7972
2021-09-05,29.7972
2021-09-06,29.7972
2021-09-07,29.7972
2021-09-08,29.7972
2021-09-09,29.7972
2021-09-10,29.7972
2021-09-11,29.7972
2021-09-12,29.7972
2021-09-13,29.7972
2021-09-14,29.7972
2021-09-15,29.7972
2021-09-16,29.7972
2021-09-17,29.7972
2021-09-18,29.7972
2021-09-19,29.7972
2021-09-20,29.7972
2021-09-21,29.7972
2021-09-22,29.7972
2021-09-23,29.7972
2021-09-24,29.7972
2021-09-25,29.7972
2021-09-26,29.7972
2021-09-27,29.7972
2021-09-28,29.7972
2021-09-29,29.7972
2021-09-30,31.1798
2021-10-01,31.1798
2021-10-02,31.1798
2021-10-03,31.1798
2021-10-04,31.1798
2021-10-05,31.1798
2021-10-06,31.1798
2021-10-07,31.1798
2021-10-08,31.1798
2021-10-09,31.1798
2021-10-10,31.1798
2021-10-11,31.1798
2021-10-12,31.1798
2021-10-13,31.1798
2021-10-14,31.1798
2021-10-15,31.1798
2021-10-16,31.1798
2021-10-17,31.1798
2021-10-18,31.1798
2021-10-19,31.1798
2021-10-20,31.1798
2021-10-21,31.1798
2021-10-22,31.1798
2021-10-23,31.1798
2021-10-24,31.1798
2021-10-25,31.1798
2021-10-26,31.1798
2021-10-27,31.1798
2021-10-28,31.1798
2021-10-29,31.1798
2021-10-30,31.1798
2021-10-31,31.1798
2021-11-01,31.1798
2021-11-02,31.1798
2021-11-03,31.1798
2021-11-04,31.1798
2021-11-05,31.1798
2021-11-06,31.1798
2021-11-07,31.1798
2021-11-08,31.1798
2021-11-09,31.1798
2021-11-10,31.1798
2021-11-11,31.1798
2021-11-12,31.1798
2021-11-13,31.1798
2021-11-14,31.1798
2021-11-15,31.1798
2021-11-16,31.1798
2021-11-17,31.1798
2021-11-18,31.1798
2021-11-19,31.1798
2021-11-20,31.1798
2021-11-21,31.1798
2021-11-22,31.1798
2021-11-23,31.1798
2021-11-24,31.1798
2021-11-25,31.1798
2021-11-26,31.1798
2021-11-27,31.1798
2021-11-28,31.1798
2021-11-29,31.1798
2021-11-30,31.1798
2021-12-01,31.1798
2021-12-02,31.1798
2021-12-03,31.1798
2021-12-04,31.1798
2021-12-05,31.1798
2021-12-06,31.1798
2021-12-07,31.1798
2021-12-08,31.1798
2021-12-09,31.1798
2021-12-10,31.1798
2021-12-11,31.1798
2021-12-12,31.1798
2021-12-13,31.1798
2021-12-14,31.1798
2021-12-15,31.1798
2021-12-16,31.1798
2021-12-17,31.1798
2021-12-18,31.1798
2021-12-19,31.1798
2021-12-20,31.1798
2021-12-21,31.1798
2021-12-22,31.1798
2021-12-23,31.1798
2021-12-24,31.1798
2021-12-25,31.1798
2021-12-26,31.1798
2021-12-27,31.1798
2021-12-28,31.1798
2021-12-29,31.1798
2021-12-30,31.1798
2021-12-31,32.2224
2022-01-01,32.2224
2022-01-02,32.2224
2022-01-03,32.2224
2022-01-04,32.2224
2022-01-05,32.2224
2022-01-06,32.2224
2022-01-07,32.2224
2022-01-08,32.2224
2022-01-09,32.2224
2022-01-10,32.2224
2022-01-11,32.2224
2022-01-12,32.2224
2022-01-13,32.2224
2022-01-14,32.2224
2022-01-15,32.2224
2022-01-16,32.2224
2022-01-17,32.2224
2022-01-18,32.2224
2022-01-19,32.2224
2022-01-20,32.2224
2022-01-21,32.2224
2022-01-22,32.2224
2022-01-23,32.2224
2022-01-24,32.2224
2022-01-25,32.2224
2022-01-26,32.2224
2022-01-27,32.2224
2022-01-28,32.2224
2022-01-29,32.2224
2022-01-30,32.2224
2022-01-31,32.2224
2022-02-01,32.2224
2022-02-02,32.2224
2022-02-03,32.2224
2022-02-04,32.2224
2022-02-05,32.2224
2022-02-06,32.2224
2022-02-07,32.2224
2022-02-08,32.2224
2022-02-09,32.2224
2022-02-10,32.2224
2022-02-11,32.2224
2022-02-12,32.2224
2022-02-13,32.2224
2022-02-14,32.2224
2022-02-15,32.2224
2022-02-16,32.2224
2022-02-17,32.2224
2022-02-18,32.2224
2022-02-19,32.2224
2022-02-20,32.2224
2022-02-21,32.2224
2022-02-22,32.2224
2022-02-23,32.2224
2022-02-24,32.2224
2022-02-25,32.2224
2022-02-26,32.2224
2022-02-27,32.2224
2022-02-28,32.2224
2022-03-01,32.2224
2022-03-02,32.2224
2022-03-03,32.2224
2022-03-04,32.2224
2022-03-05,32.2224
2022-03-06,32.2224
2022-03-07,32.2224
2022-03-08,32.2224
2022-03-09,32.2224
2022-03-10,32.2224
2022-03-11,32.2224
2022-03-12,32.2224
2022-03-13,32.2224
2022-03-14,32.2224
2022-03-15,32.2224
2022-03-16,32.2224
2022-03-17,32.2224
2022-03-18,32.2224
2022-03-19,32.2224
2022-03-20,32.2224
2022-03-21,32.2224
2022-03-22,32.2224
2022-03-23,32.2224
2022-03-24,32.2224
2022-03-25,32.2224
2022-03-26,32.2224
2022-03-27,32.2224
2022-03-28,32.2224
2022-03-29,32.2224
2022-03-30,32.2224
2022-03-31,36.1321
2022-04-01,36.1321
2022-04-02,36.1321
2022-04-03,36.1321
2022-04-04,36.1321
2022-04-05,36.1321
2022-04-06,36.1321
2022-04-07,36.1321
2022-04-08,36.1321
2022-04-09,36.1321
2022-04-10,36.1321
2022-04-11,36.1321
2022-04-12,36.1321
2022-04-13,36.1321
2022-04-14,36.1321
2022-04-15,36.1321
2022-04-16,36.1321
2022-04-17,36.1321
2022-04-18,36.1321
2022-04-19,36.1321
2022-04-20,36.1321
2022-04-21,36.1321
2022-04-22,36.1321
2022-04-23,36.1321
2022-04-24,36.1321
2022-04-25,36.1321
2022-04-26,36.1321
2022-04-27,36.1321
2022-04-28,36.1321
2022-04-29,36.1321
2022-04-30,36.1321
2022-05-01,36.1321
2022-05-02,36.1321
2022-05-03,36.1321
2022-05-04,36.1321
2022-05-05,36.1321
2022-05-06,36.1321
2022-05-07,36.1321
2022-05-08,36.1321
2022-05-09,36.1321
2022-05-10,36.1321
2022-05-11,36.1321
2022-05-12,36.1321
2022-05-13,36.1321
2022-05-14,36.1321
2022-05-15,36.1321
2022-05-16,36.1321
2022-05-17,36.1321
2022-05-18,36.1321
2022-05-19,36.1321
2022-05-20,36.1321
2022-05-21,36.1321
2022-05-22,36.1321
2022-05-23,36.1321
2022-05-24,36.1321
2022-05-25,36.1321
2022-05-26,36.1321
2022-05-27,36.1321
2022-05-28,36.1321
2022-05-29,36.1321
2022-05-30,36.1321
2022-05-31,36.1321
2022-06-01,36.1321
2022-06-02,36.1321
2022-06-03,36.1321
2022-06-04,36.1321
2022-06-05,36.1321
2022-06-06,36.1321
2022-06-07,36.1321
2022-06-08,36.1321
2022-06-09,36.1321
2022-06-10,36.1321
2022-06-11,36.1321
2022-06-12,36.1321
2022-06-13,36.1321
2022-06-14,36.1321
2022-06-15,36.1321
2022-06-16,36.1321
2022-06-17,36.1321
2022-06-18,36.1321
2022-06-19,36.1321
2022-06-20,36.1321
2022-06-21,36.1321
2022-06-22,36.1321
2022-06-23,36.1321
2022-06-24,36.1321
2022-06-25,36.1321
2022-06-26,36.1321
2022-06-27,36.1321
2022-06-28,36.1321
2022-06-29,36.1321
2022-06-30,35.5026
2022-07-01,35.5026
2022-07-02,35.5026
2022-07-03,35.5026
2022-07-04,35.5026
2022-07-05,35.5026
2022-07-06,35.5026
2022-07-07,35.5026
2022-07-08,35.5026
2022-07-09,35.5026
2022-07-10,35.5026
2022-07-11,35.5026
2022-07-12,35.5026
2022-07-13,35.5026
2022-07-14,35.5026
2022-07-15,35.5026
2022-07-16,35.5026
2022-07-17,35.5026
2022-07-18,35.5026
2022-07-19,35.5026
2022-07-20,35.5026
2022-07-21,35.5026
2022-07-22,35.5026
2022-07-23,35.5026
2022-07-24,35.5026
2022-07-25,35.5026
2022-07-26,35.5026
2022-07-27,35.5026
2022-07-28,35.5026
2022-07-29,35.5026
2022-07-30,35.5026
2022-07-31,35.5026
2022-08-01,35.5026
2022-08-02,35.5026
2022-08-03,35.5026
2022-08-04,35.5026
2022-08-05,35.5026
2022-08-06,35.5026
2022-08-07,35.5026
2022-08-08,35.5026
2022-08-09,35.5026
2022-08-10,35.5026
2022-08-11,35.5026
2022-08-12,35.5026
2022-08-13,35.5026
2022-08-14,35.5026
2022-08-15,35.5026
2022-08-16,35.5026
2022-08-17,35.5026
2022-08-18,35.5026
2022-08-19,35.5026
2022-08-20,35.5026
2022-08-21,35.5026
2022-08-22,35.5026
2022-08-23,35.5026
2022-08-24,35.5026
2022-08-25,35.5026
2022-08-26,35.5026
2022-08-27,35.5026
2022-08-28,35.5026
2022-08-29,35.5026
2022-08-30,35.5026
2022-08-31,35.5026
2022-09-01,35.5026
2022-09-02,35.5026
2022-09-03,35.5026
2022-09-04,35.5026
2022-09-05,35.5026
2022-09-06,35.5026
2022-09-07,35.5026
2022-09-08,35.5026
2022-09-09,35.5026
2022-09-10,35.5026
2022-09-11,35.5026
2022-09-12,35.5026
2022-09-13,35.5026
2022-09-14,35.5026
2022-09-15,35.5026
2022-09-16,35.5026
2022-09-17,35.5026
2022-09-18,35.5026
2022-09-19,35.5026
2022-09-20,35.5026
2022-09-21,35.5026
2022-09-22,35.5026
2022-09-23,35.5026
2022-09-24,35.5026
2022-09-25,35.5026
2022-09-26,35.5026
2022-09-27,35.5026
2022-09-28,35.5026
2022-09-29,35.5026
2022-09-30,35.2484
2022-10-01,35.2484
2022-10-02,35.2484
2022-10-03,35.2484
2022-10-04,35.2484
2022-10-05,35.2484
2022-10-06,35.2484
2022-10-07,35.2484
2022-10-08,35.2484
2022-10-09,35.2484
2022-10-10,35.2484
2022-10-11,35.2484
2022-10-12,35.2484
2022-10-13,35.2484
2022-10-14,35.2484
2022-10-15,35.2484
2022-10-16,35.2484
2022-10-17,35.2484
2022-10-18,35.2484
2022-10-19,35.2484
2022-10-20,35.2484
2022-10-21,35.2484
2022-10-22,35.2484
2022-10-23,35.2484
2022-10-24,35.2484
2022-10-25,35.2484
2022-10-26,35.2484
2022-10-27,35.2484
2022-10-28,35.2484
2022-10-29,35.2484
2022-10-30,35.2484
2022-10-31,35.2484
2022-11-01,35.2484
2022-11-02,35.2484
2022-11-03,35.2484
2022-11-04,35.2484
2022-11-05,35.2484
2022-11-06,35.2484
2022-11-07,35.2484
2022-11-08,35.2484
2022-11-09,35.2484
2022-11-10,35.2484
2022-11-11,35.2484
2022-11-12,35.2484
2022-11-13,35.2484
2022-11-14,35.2484
2022-11-15,35.2484
2022-11-16,35.2484
2022-11-17,35.2484
2022-11-18,35.2484
2022-11-19,35.2484
2022-11-20,35.2484
2022-11-21,35.2484
2022-11-22,35.2484
2022-11-23,35.2484
2022-11-24,35.2484
2022-11-25,35.2484
2022-11-26,35.2484
2022-11-27,35.2484
2022-11-28,35.2484
2022-11-29,35.2484
2022-11-30,35.2484
2022-12-01,35.2484
2022-12-02,35.2484
2022-12-03,35.2484
2022-12-04,35.2484
2022-12-05,35.2484
2022-12-06,35.2484
2022-12-07,35.2484
2022-12-08,35.2484
2022-12-09,35.2484
2022-12-10,35.2484
2022-12-11,35.2484
2022-12-12,35.2484
2022-12-13,35.2484
2022-12-14,35.2484
2022-12-15,35.2484
2022-12-16,35.2484
2022-12-17,35.2484
2022-12-18,35.2484
2022-12-19,35.2484
2022-12-20,35.2484
2022-12-21,35.2484
2022-12-22,35.2484
2022-12-23,35.2484
2022-12-24,35.2484
2022-12-25,35.2484
2022-12-26,35.2484
2022-12-27,35.2484
2022-12-28,35.2484
2022-12-29,35.2484
2022-12-30,35.2484
2022-12-31,33.5848
2023-01-01,33.5848
2023-01-02,33.5848
2023-01-03,33.5848
2023-01-04,33.5848
2023-01-05,33.5848
2023-01-06,33.5848
2023-01-07,33.5848
2023-01-08,33.5848
2023-01-09,33.5848
2023-01-10,33.5848
2023-01-11,33.5848
2023-01-12,33.5848
2023-01-13,33.5848
2023-01-14,33.5848
2023-01-15,33.5848
2023-01-16,33.5848
2023-01-17,33.5848
2023-01-18,33.5848
2023-01-19,33.5848
2023-01-20,33.5848
2023-01-21,33.5848
2023-01-22,33.5848
2023-01-23,33.5848
2023-01-24,33.5848
2023-01-25,33.5848
2023-01-26,33.5848
2023-01-27,33.5848
2023-01-28,33.5848
2023-01-29,33.5848
2023-01-30,33.5848
2023-01-31,33.5848
2023-02-01,33.5848
2023-02-02,33.5848
2023-02-03,33.5848
2023-02-04,33.5848
2023-02-05,33.5848
2023-02-06,33.5848
2023-02-07,33.5848
2023-02-08,33.5848
2023-02-09,33.5848
2023-02-10,33.5848
2023-02-11,33.5848
2023-02-12,33.5848
2023-02-13,33.5848
2023-02-14,33.5848
2023-02-15,33.5848
2023-02-16,33.5848
2023-02-17,33.5848
2023-02-18,33.5848
2023-02-19,33.5848
2023-02-20,33.5848
2023-02-21,33.5848
2023-02-22,33.5848
2023-02-23,33.5848
2023-02-24,33.5848
2023-02-25,33.5848
2023-02-26,33.5848
2023-02-27,33.5848
2023-02-28,33.5848
2023-03-01,33.5848
2023-03-02,33.5848
2023-03-03,33.5848
2023-03-04,33.5848
2023-03-05,33.5848
2023-03-06,33.5848
2023-03-07,33.5848
2023-03-08,33.5848
2023-03-09,33.5848
2023-03-10,33.5848
2023-03-11,33.5848
2023-03-12,33.5848
2023-03-13,33.5848
2023-03-14,33.5848
2023-03-15,33.5848
2023-03-16,33.5848
