,ENSG US Equity
2020-07-06,19.6873
2020-07-07,19.6873
2020-07-08,19.6873
2020-07-09,19.6873
2020-07-10,19.6873
2020-07-11,19.6873
2020-07-12,19.6873
2020-07-13,19.6873
2020-07-14,19.6873
2020-07-15,19.6873
2020-07-16,19.6873
2020-07-17,19.6873
2020-07-18,19.6873
2020-07-19,19.6873
2020-07-20,19.6873
2020-07-21,19.6873
2020-07-22,19.6873
2020-07-23,19.6873
2020-07-24,19.6873
2020-07-25,19.6873
2020-07-26,19.6873
2020-07-27,19.6873
2020-07-28,19.6873
2020-07-29,19.6873
2020-07-30,19.6873
2020-07-31,19.6873
2020-08-01,19.6873
2020-08-02,19.6873
2020-08-03,19.6873
2020-08-04,19.6873
2020-08-05,19.6873
2020-08-06,19.6873
2020-08-07,19.6873
2020-08-08,19.6873
2020-08-09,19.6873
2020-08-10,19.6873
2020-08-11,19.6873
2020-08-12,19.6873
2020-08-13,19.6873
2020-08-14,19.6873
2020-08-15,19.6873
2020-08-16,19.6873
2020-08-17,19.6873
2020-08-18,19.6873
2020-08-19,19.6873
2020-08-20,19.6873
2020-08-21,19.6873
2020-08-22,19.6873
2020-08-23,19.6873
2020-08-24,19.6873
2020-08-25,19.6873
2020-08-26,19.6873
2020-08-27,19.6873
2020-08-28,19.6873
2020-08-29,19.6873
2020-08-30,19.6873
2020-08-31,19.6873
2020-09-01,19.6873
2020-09-02,19.6873
2020-09-03,19.6873
2020-09-04,19.6873
2020-09-05,19.6873
2020-09-06,19.6873
2020-09-07,19.6873
2020-09-08,19.6873
2020-09-09,19.6873
2020-09-10,19.6873
2020-09-11,19.6873
2020-09-12,19.6873
2020-09-13,19.6873
2020-09-14,19.6873
2020-09-15,19.6873
2020-09-16,19.6873
2020-09-17,19.6873
2020-09-18,19.6873
2020-09-19,19.6873
2020-09-20,19.6873
2020-09-21,19.6873
2020-09-22,19.6873
2020-09-23,19.6873
2020-09-24,19.6873
2020-09-25,19.6873
2020-09-26,19.6873
2020-09-27,19.6873
2020-09-28,19.6873
2020-09-29,19.6873
2020-09-30,20.889
2020-10-01,20.889
2020-10-02,20.889
2020-10-03,20.889
2020-10-04,20.889
2020-10-05,20.889
2020-10-06,20.889
2020-10-07,20.889
2020-10-08,20.889
2020-10-09,20.889
2020-10-10,20.889
2020-10-11,20.889
2020-10-12,20.889
2020-10-13,20.889
2020-10-14,20.889
2020-10-15,20.889
2020-10-16,20.889
2020-10-17,20.889
2020-10-18,20.889
2020-10-19,20.889
2020-10-20,20.889
2020-10-21,20.889
2020-10-22,20.889
2020-10-23,20.889
2020-10-24,20.889
2020-10-25,20.889
2020-10-26,20.889
2020-10-27,20.889
2020-10-28,20.889
2020-10-29,20.889
2020-10-30,20.889
2020-10-31,20.889
2020-11-01,20.889
2020-11-02,20.889
2020-11-03,20.889
2020-11-04,20.889
2020-11-05,20.889
2020-11-06,20.889
2020-11-07,20.889
2020-11-08,20.889
2020-11-09,20.889
2020-11-10,20.889
2020-11-11,20.889
2020-11-12,20.889
2020-11-13,20.889
2020-11-14,20.889
2020-11-15,20.889
2020-11-16,20.889
2020-11-17,20.889
2020-11-18,20.889
2020-11-19,20.889
2020-11-20,20.889
2020-11-21,20.889
2020-11-22,20.889
2020-11-23,20.889
2020-11-24,20.889
2020-11-25,20.889
2020-11-26,20.889
2020-11-27,20.889
2020-11-28,20.889
2020-11-29,20.889
2020-11-30,20.889
2020-12-01,20.889
2020-12-02,20.889
2020-12-03,20.889
2020-12-04,20.889
2020-12-05,20.889
2020-12-06,20.889
2020-12-07,20.889
2020-12-08,20.889
2020-12-09,20.889
2020-12-10,20.889
2020-12-11,20.889
2020-12-12,20.889
2020-12-13,20.889
2020-12-14,20.889
2020-12-15,20.889
2020-12-16,20.889
2020-12-17,20.889
2020-12-18,20.889
2020-12-19,20.889
2020-12-20,20.889
2020-12-21,20.889
2020-12-22,20.889
2020-12-23,20.889
2020-12-24,20.889
2020-12-25,20.889
2020-12-26,20.889
2020-12-27,20.889
2020-12-28,20.889
2020-12-29,20.889
2020-12-30,20.889
2020-12-31,23.1585
2021-01-01,23.1585
2021-01-02,23.1585
2021-01-03,23.1585
2021-01-04,23.1585
2021-01-05,23.1585
2021-01-06,23.1585
2021-01-07,23.1585
2021-01-08,23.1585
2021-01-09,23.1585
2021-01-10,23.1585
2021-01-11,23.1585
2021-01-12,23.1585
2021-01-13,23.1585
2021-01-14,23.1585
2021-01-15,23.1585
2021-01-16,23.1585
2021-01-17,23.1585
2021-01-18,23.1585
2021-01-19,23.1585
2021-01-20,23.1585
2021-01-21,23.1585
2021-01-22,23.1585
2021-01-23,23.1585
2021-01-24,23.1585
2021-01-25,23.1585
2021-01-26,23.1585
2021-01-27,23.1585
2021-01-28,23.1585
2021-01-29,23.1585
2021-01-30,23.1585
2021-01-31,23.1585
2021-02-01,23.1585
2021-02-02,23.1585
2021-02-03,23.1585
2021-02-04,23.1585
2021-02-05,23.1585
2021-02-06,23.1585
2021-02-07,23.1585
2021-02-08,23.1585
2021-02-09,23.1585
2021-02-10,23.1585
2021-02-11,23.1585
2021-02-12,23.1585
2021-02-13,23.1585
2021-02-14,23.1585
2021-02-15,23.1585
2021-02-16,23.1585
2021-02-17,23.1585
2021-02-18,23.1585
2021-02-19,23.1585
2021-02-20,23.1585
2021-02-21,23.1585
2021-02-22,23.1585
2021-02-23,23.1585
2021-02-24,23.1585
2021-02-25,23.1585
2021-02-26,23.1585
2021-02-27,23.1585
2021-02-28,23.1585
2021-03-01,23.1585
2021-03-02,23.1585
2021-03-03,23.1585
2021-03-04,23.1585
2021-03-05,23.1585
2021-03-06,23.1585
2021-03-07,23.1585
2021-03-08,23.1585
2021-03-09,23.1585
2021-03-10,23.1585
2021-03-11,23.1585
2021-03-12,23.1585
2021-03-13,23.1585
2021-03-14,23.1585
2021-03-15,23.1585
2021-03-16,23.1585
2021-03-17,23.1585
2021-03-18,23.1585
2021-03-19,23.1585
2021-03-20,23.1585
2021-03-21,23.1585
2021-03-22,23.1585
2021-03-23,23.1585
2021-03-24,23.1585
2021-03-25,23.1585
2021-03-26,23.1585
2021-03-27,23.1585
2021-03-28,23.1585
2021-03-29,23.1585
2021-03-30,23.1585
2021-03-31,23.0564
2021-04-01,23.0564
2021-04-02,23.0564
2021-04-03,23.0564
2021-04-04,23.0564
2021-04-05,23.0564
2021-04-06,23.0564
2021-04-07,23.0564
2021-04-08,23.0564
2021-04-09,23.0564
2021-04-10,23.0564
2021-04-11,23.0564
2021-04-12,23.0564
2021-04-13,23.0564
2021-04-14,23.0564
2021-04-15,23.0564
2021-04-16,23.0564
2021-04-17,23.0564
2021-04-18,23.0564
2021-04-19,23.0564
2021-04-20,23.0564
2021-04-21,23.0564
2021-04-22,23.0564
2021-04-23,23.0564
2021-04-24,23.0564
2021-04-25,23.0564
2021-04-26,23.0564
2021-04-27,23.0564
2021-04-28,23.0564
2021-04-29,23.0564
2021-04-30,23.0564
2021-05-01,23.0564
2021-05-02,23.0564
2021-05-03,23.0564
2021-05-04,23.0564
2021-05-05,23.0564
2021-05-06,23.0564
2021-05-07,23.0564
2021-05-08,23.0564
2021-05-09,23.0564
2021-05-10,23.0564
2021-05-11,23.0564
2021-05-12,23.0564
2021-05-13,23.0564
2021-05-14,23.0564
2021-05-15,23.0564
2021-05-16,23.0564
2021-05-17,23.0564
2021-05-18,23.0564
2021-05-19,23.0564
2021-05-20,23.0564
2021-05-21,23.0564
2021-05-22,23.0564
2021-05-23,23.0564
2021-05-24,23.0564
2021-05-25,23.0564
2021-05-26,23.0564
2021-05-27,23.0564
2021-05-28,23.0564
2021-05-29,23.0564
2021-05-30,23.0564
2021-05-31,23.0564
2021-06-01,23.0564
2021-06-02,23.0564
2021-06-03,23.0564
2021-06-04,23.0564
2021-06-05,23.0564
2021-06-06,23.0564
2021-06-07,23.0564
2021-06-08,23.0564
2021-06-09,23.0564
2021-06-10,23.0564
2021-06-11,23.0564
2021-06-12,23.0564
2021-06-13,23.0564
2021-06-14,23.0564
2021-06-15,23.0564
2021-06-16,23.0564
2021-06-17,23.0564
2021-06-18,23.0564
2021-06-19,23.0564
2021-06-20,23.0564
2021-06-21,23.0564
2021-06-22,23.0564
2021-06-23,23.0564
2021-06-24,23.0564
2021-06-25,23.0564
2021-06-26,23.0564
2021-06-27,23.0564
2021-06-28,23.0564
2021-06-29,23.0564
2021-06-30,22.8643
2021-07-01,22.8643
2021-07-02,22.8643
2021-07-03,22.8643
2021-07-04,22.8643
2021-07-05,22.8643
2021-07-06,22.8643
2021-07-07,22.8643
2021-07-08,22.8643
2021-07-09,22.8643
2021-07-10,22.8643
2021-07-11,22.8643
2021-07-12,22.8643
2021-07-13,22.8643
2021-07-14,22.8643
2021-07-15,22.8643
2021-07-16,22.8643
2021-07-17,22.8643
2021-07-18,22.8643
2021-07-19,22.8643
2021-07-20,22.8643
2021-07-21,22.8643
2021-07-22,22.8643
2021-07-23,22.8643
2021-07-24,22.8643
2021-07-25,22.8643
2021-07-26,22.8643
2021-07-27,22.8643
2021-07-28,22.8643
2021-07-29,22.8643
2021-07-30,22.8643
2021-07-31,22.8643
2021-08-01,22.8643
2021-08-02,22.8643
2021-08-03,22.8643
2021-08-04,22.8643
2021-08-05,22.8643
2021-08-06,22.8643
2021-08-07,22.8643
2021-08-08,22.8643
2021-08-09,22.8643
2021-08-10,22.8643
2021-08-11,22.8643
2021-08-12,22.8643
2021-08-13,22.8643
2021-08-14,22.8643
2021-08-15,22.8643
2021-08-16,22.8643
2021-08-17,22.8643
2021-08-18,22.8643
2021-08-19,22.8643
2021-08-20,22.8643
2021-08-21,22.8643
2021-08-22,22.8643
2021-08-23,22.8643
2021-08-24,22.8643
2021-08-25,22.8643
2021-08-26,22.8643
2021-08-27,22.8643
2021-08-28,22.8643
2021-08-29,22.8643
2021-08-30,22.8643
2021-08-31,22.8643
2021-09-01,22.8643
2021-09-02,22.8643
2021-09-03,22.8643
2021-09-04,22.8643
2021-09-05,22.8643
2021-09-06,22.8643
2021-09-07,22.8643
2021-09-08,22.8643
2021-09-09,22.8643
2021-09-10,22.8643
2021-09-11,22.8643
2021-09-12,22.8643
2021-09-13,22.8643
2021-09-14,22.8643
2021-09-15,22.8643
2021-09-16,22.8643
2021-09-17,22.8643
2021-09-18,22.8643
2021-09-19,22.8643
2021-09-20,22.8643
2021-09-21,22.8643
2021-09-22,22.8643
2021-09-23,22.8643
2021-09-24,22.8643
2021-09-25,22.8643
2021-09-26,22.8643
2021-09-27,22.8643
2021-09-28,22.8643
2021-09-29,22.8643
2021-09-30,22.0456
2021-10-01,22.0456
2021-10-02,22.0456
2021-10-03,22.0456
2021-10-04,22.0456
2021-10-05,22.0456
2021-10-06,22.0456
2021-10-07,22.0456
2021-10-08,22.0456
2021-10-09,22.0456
2021-10-10,22.0456
2021-10-11,22.0456
2021-10-12,22.0456
2021-10-13,22.0456
2021-10-14,22.0456
2021-10-15,22.0456
2021-10-16,22.0456
2021-10-17,22.0456
2021-10-18,22.0456
2021-10-19,22.0456
2021-10-20,22.0456
2021-10-21,22.0456
2021-10-22,22.0456
2021-10-23,22.0456
2021-10-24,22.0456
2021-10-25,22.0456
2021-10-26,22.0456
2021-10-27,22.0456
2021-10-28,22.0456
2021-10-29,22.0456
2021-10-30,22.0456
2021-10-31,22.0456
2021-11-01,22.0456
2021-11-02,22.0456
2021-11-03,22.0456
2021-11-04,22.0456
2021-11-05,22.0456
2021-11-06,22.0456
2021-11-07,22.0456
2021-11-08,22.0456
2021-11-09,22.0456
2021-11-10,22.0456
2021-11-11,22.0456
2021-11-12,22.0456
2021-11-13,22.0456
2021-11-14,22.0456
2021-11-15,22.0456
2021-11-16,22.0456
2021-11-17,22.0456
2021-11-18,22.0456
2021-11-19,22.0456
2021-11-20,22.0456
2021-11-21,22.0456
2021-11-22,22.0456
2021-11-23,22.0456
2021-11-24,22.0456
2021-11-25,22.0456
2021-11-26,22.0456
2021-11-27,22.0456
2021-11-28,22.0456
2021-11-29,22.0456
2021-11-30,22.0456
2021-12-01,22.0456
2021-12-02,22.0456
2021-12-03,22.0456
2021-12-04,22.0456
2021-12-05,22.0456
2021-12-06,22.0456
2021-12-07,22.0456
2021-12-08,22.0456
2021-12-09,22.0456
2021-12-10,22.0456
2021-12-11,22.0456
2021-12-12,22.0456
2021-12-13,22.0456
2021-12-14,22.0456
2021-12-15,22.0456
2021-12-16,22.0456
2021-12-17,22.0456
2021-12-18,22.0456
2021-12-19,22.0456
2021-12-20,22.0456
2021-12-21,22.0456
2021-12-22,22.0456
2021-12-23,22.0456
2021-12-24,22.0456
2021-12-25,22.0456
2021-12-26,22.0456
2021-12-27,22.0456
2021-12-28,22.0456
2021-12-29,22.0456
2021-12-30,22.0456
2021-12-31,21.1711
2022-01-01,21.1711
2022-01-02,21.1711
2022-01-03,21.1711
2022-01-04,21.1711
2022-01-05,21.1711
2022-01-06,21.1711
2022-01-07,21.1711
2022-01-08,21.1711
2022-01-09,21.1711
2022-01-10,21.1711
2022-01-11,21.1711
2022-01-12,21.1711
2022-01-13,21.1711
2022-01-14,21.1711
2022-01-15,21.1711
2022-01-16,21.1711
2022-01-17,21.1711
2022-01-18,21.1711
2022-01-19,21.1711
2022-01-20,21.1711
2022-01-21,21.1711
2022-01-22,21.1711
2022-01-23,21.1711
2022-01-24,21.1711
2022-01-25,21.1711
2022-01-26,21.1711
2022-01-27,21.1711
2022-01-28,21.1711
2022-01-29,21.1711
2022-01-30,21.1711
2022-01-31,21.1711
2022-02-01,21.1711
2022-02-02,21.1711
2022-02-03,21.1711
2022-02-04,21.1711
2022-02-05,21.1711
2022-02-06,21.1711
2022-02-07,21.1711
2022-02-08,21.1711
2022-02-09,21.1711
2022-02-10,21.1711
2022-02-11,21.1711
2022-02-12,21.1711
2022-02-13,21.1711
2022-02-14,21.1711
2022-02-15,21.1711
2022-02-16,21.1711
2022-02-17,21.1711
2022-02-18,21.1711
2022-02-19,21.1711
2022-02-20,21.1711
2022-02-21,21.1711
2022-02-22,21.1711
2022-02-23,21.1711
2022-02-24,21.1711
2022-02-25,21.1711
2022-02-26,21.1711
2022-02-27,21.1711
2022-02-28,21.1711
2022-03-01,21.1711
2022-03-02,21.1711
2022-03-03,21.1711
2022-03-04,21.1711
2022-03-05,21.1711
2022-03-06,21.1711
2022-03-07,21.1711
2022-03-08,21.1711
2022-03-09,21.1711
2022-03-10,21.1711
2022-03-11,21.1711
2022-03-12,21.1711
2022-03-13,21.1711
2022-03-14,21.1711
2022-03-15,21.1711
2022-03-16,21.1711
2022-03-17,21.1711
2022-03-18,21.1711
2022-03-19,21.1711
2022-03-20,21.1711
2022-03-21,21.1711
2022-03-22,21.1711
2022-03-23,21.1711
2022-03-24,21.1711
2022-03-25,21.1711
2022-03-26,21.1711
2022-03-27,21.1711
2022-03-28,21.1711
2022-03-29,21.1711
2022-03-30,21.1711
2022-03-31,20.105
2022-04-01,20.105
2022-04-02,20.105
2022-04-03,20.105
2022-04-04,20.105
2022-04-05,20.105
2022-04-06,20.105
2022-04-07,20.105
2022-04-08,20.105
2022-04-09,20.105
2022-04-10,20.105
2022-04-11,20.105
2022-04-12,20.105
2022-04-13,20.105
2022-04-14,20.105
2022-04-15,20.105
2022-04-16,20.105
2022-04-17,20.105
2022-04-18,20.105
2022-04-19,20.105
2022-04-20,20.105
2022-04-21,20.105
2022-04-22,20.105
2022-04-23,20.105
2022-04-24,20.105
2022-04-25,20.105
2022-04-26,20.105
2022-04-27,20.105
2022-04-28,20.105
2022-04-29,20.105
2022-04-30,20.105
2022-05-01,20.105
2022-05-02,20.105
2022-05-03,20.105
2022-05-04,20.105
2022-05-05,20.105
2022-05-06,20.105
2022-05-07,20.105
2022-05-08,20.105
2022-05-09,20.105
2022-05-10,20.105
2022-05-11,20.105
2022-05-12,20.105
2022-05-13,20.105
2022-05-14,20.105
2022-05-15,20.105
2022-05-16,20.105
2022-05-17,20.105
2022-05-18,20.105
2022-05-19,20.105
2022-05-20,20.105
2022-05-21,20.105
2022-05-22,20.105
2022-05-23,20.105
2022-05-24,20.105
2022-05-25,20.105
2022-05-26,20.105
2022-05-27,20.105
2022-05-28,20.105
2022-05-29,20.105
2022-05-30,20.105
2022-05-31,20.105
2022-06-01,20.105
2022-06-02,20.105
2022-06-03,20.105
2022-06-04,20.105
2022-06-05,20.105
2022-06-06,20.105
2022-06-07,20.105
2022-06-08,20.105
2022-06-09,20.105
2022-06-10,20.105
2022-06-11,20.105
2022-06-12,20.105
2022-06-13,20.105
2022-06-14,20.105
2022-06-15,20.105
2022-06-16,20.105
2022-06-17,20.105
2022-06-18,20.105
2022-06-19,20.105
2022-06-20,20.105
2022-06-21,20.105
2022-06-22,20.105
2022-06-23,20.105
2022-06-24,20.105
2022-06-25,20.105
2022-06-26,20.105
2022-06-27,20.105
2022-06-28,20.105
2022-06-29,20.105
2022-06-30,19.9196
2022-07-01,19.9196
2022-07-02,19.9196
2022-07-03,19.9196
2022-07-04,19.9196
2022-07-05,19.9196
2022-07-06,19.9196
2022-07-07,19.9196
2022-07-08,19.9196
2022-07-09,19.9196
2022-07-10,19.9196
2022-07-11,19.9196
2022-07-12,19.9196
2022-07-13,19.9196
2022-07-14,19.9196
2022-07-15,19.9196
2022-07-16,19.9196
2022-07-17,19.9196
2022-07-18,19.9196
2022-07-19,19.9196
2022-07-20,19.9196
2022-07-21,19.9196
2022-07-22,19.9196
2022-07-23,19.9196
2022-07-24,19.9196
2022-07-25,19.9196
2022-07-26,19.9196
2022-07-27,19.9196
2022-07-28,19.9196
2022-07-29,19.9196
2022-07-30,19.9196
2022-07-31,19.9196
2022-08-01,19.9196
2022-08-02,19.9196
2022-08-03,19.9196
2022-08-04,19.9196
2022-08-05,19.9196
2022-08-06,19.9196
2022-08-07,19.9196
2022-08-08,19.9196
2022-08-09,19.9196
2022-08-10,19.9196
2022-08-11,19.9196
2022-08-12,19.9196
2022-08-13,19.9196
2022-08-14,19.9196
2022-08-15,19.9196
2022-08-16,19.9196
2022-08-17,19.9196
2022-08-18,19.9196
2022-08-19,19.9196
2022-08-20,19.9196
2022-08-21,19.9196
2022-08-22,19.9196
2022-08-23,19.9196
2022-08-24,19.9196
2022-08-25,19.9196
2022-08-26,19.9196
2022-08-27,19.9196
2022-08-28,19.9196
2022-08-29,19.9196
2022-08-30,19.9196
2022-08-31,19.9196
2022-09-01,19.9196
2022-09-02,19.9196
2022-09-03,19.9196
2022-09-04,19.9196
2022-09-05,19.9196
2022-09-06,19.9196
2022-09-07,19.9196
2022-09-08,19.9196
2022-09-09,19.9196
2022-09-10,19.9196
2022-09-11,19.9196
2022-09-12,19.9196
2022-09-13,19.9196
2022-09-14,19.9196
2022-09-15,19.9196
2022-09-16,19.9196
2022-09-17,19.9196
2022-09-18,19.9196
2022-09-19,19.9196
2022-09-20,19.9196
2022-09-21,19.9196
2022-09-22,19.9196
2022-09-23,19.9196
2022-09-24,19.9196
2022-09-25,19.9196
2022-09-26,19.9196
2022-09-27,19.9196
2022-09-28,19.9196
2022-09-29,19.9196
2022-09-30,19.7244
2022-10-01,19.7244
2022-10-02,19.7244
2022-10-03,19.7244
2022-10-04,19.7244
2022-10-05,19.7244
2022-10-06,19.7244
2022-10-07,19.7244
2022-10-08,19.7244
2022-10-09,19.7244
2022-10-10,19.7244
2022-10-11,19.7244
2022-10-12,19.7244
2022-10-13,19.7244
2022-10-14,19.7244
2022-10-15,19.7244
2022-10-16,19.7244
2022-10-17,19.7244
2022-10-18,19.7244
2022-10-19,19.7244
2022-10-20,19.7244
2022-10-21,19.7244
2022-10-22,19.7244
2022-10-23,19.7244
2022-10-24,19.7244
2022-10-25,19.7244
2022-10-26,19.7244
2022-10-27,19.7244
2022-10-28,19.7244
2022-10-29,19.7244
2022-10-30,19.7244
2022-10-31,19.7244
2022-11-01,19.7244
2022-11-02,19.7244
2022-11-03,19.7244
2022-11-04,19.7244
2022-11-05,19.7244
2022-11-06,19.7244
2022-11-07,19.7244
2022-11-08,19.7244
2022-11-09,19.7244
2022-11-10,19.7244
2022-11-11,19.7244
2022-11-12,19.7244
2022-11-13,19.7244
2022-11-14,19.7244
2022-11-15,19.7244
2022-11-16,19.7244
2022-11-17,19.7244
2022-11-18,19.7244
2022-11-19,19.7244
2022-11-20,19.7244
2022-11-21,19.7244
2022-11-22,19.7244
2022-11-23,19.7244
2022-11-24,19.7244
2022-11-25,19.7244
2022-11-26,19.7244
2022-11-27,19.7244
2022-11-28,19.7244
2022-11-29,19.7244
2022-11-30,19.7244
2022-12-01,19.7244
2022-12-02,19.7244
2022-12-03,19.7244
2022-12-04,19.7244
2022-12-05,19.7244
2022-12-06,19.7244
2022-12-07,19.7244
2022-12-08,19.7244
2022-12-09,19.7244
2022-12-10,19.7244
2022-12-11,19.7244
2022-12-12,19.7244
2022-12-13,19.7244
2022-12-14,19.7244
2022-12-15,19.7244
2022-12-16,19.7244
2022-12-17,19.7244
2022-12-18,19.7244
2022-12-19,19.7244
2022-12-20,19.7244
2022-12-21,19.7244
2022-12-22,19.7244
2022-12-23,19.7244
2022-12-24,19.7244
2022-12-25,19.7244
2022-12-26,19.7244
2022-12-27,19.7244
2022-12-28,19.7244
2022-12-29,19.7244
2022-12-30,19.7244
2022-12-31,19.8123
2023-01-01,19.8123
2023-01-02,19.8123
2023-01-03,19.8123
2023-01-04,19.8123
2023-01-05,19.8123
2023-01-06,19.8123
2023-01-07,19.8123
2023-01-08,19.8123
2023-01-09,19.8123
2023-01-10,19.8123
2023-01-11,19.8123
2023-01-12,19.8123
2023-01-13,19.8123
2023-01-14,19.8123
2023-01-15,19.8123
2023-01-16,19.8123
2023-01-17,19.8123
2023-01-18,19.8123
2023-01-19,19.8123
2023-01-20,19.8123
2023-01-21,19.8123
2023-01-22,19.8123
2023-01-23,19.8123
2023-01-24,19.8123
2023-01-25,19.8123
2023-01-26,19.8123
2023-01-27,19.8123
2023-01-28,19.8123
2023-01-29,19.8123
2023-01-30,19.8123
2023-01-31,19.8123
2023-02-01,19.8123
2023-02-02,19.8123
2023-02-03,19.8123
2023-02-04,19.8123
2023-02-05,19.8123
2023-02-06,19.8123
2023-02-07,19.8123
2023-02-08,19.8123
2023-02-09,19.8123
2023-02-10,19.8123
2023-02-11,19.8123
2023-02-12,19.8123
2023-02-13,19.8123
2023-02-14,19.8123
2023-02-15,19.8123
2023-02-16,19.8123
2023-02-17,19.8123
2023-02-18,19.8123
2023-02-19,19.8123
2023-02-20,19.8123
2023-02-21,19.8123
2023-02-22,19.8123
2023-02-23,19.8123
2023-02-24,19.8123
2023-02-25,19.8123
2023-02-26,19.8123
2023-02-27,19.8123
2023-02-28,19.8123
2023-03-01,19.8123
2023-03-02,19.8123
2023-03-03,19.8123
2023-03-04,19.8123
2023-03-05,19.8123
2023-03-06,19.8123
2023-03-07,19.8123
2023-03-08,19.8123
2023-03-09,19.8123
2023-03-10,19.8123
2023-03-11,19.8123
2023-03-12,19.8123
2023-03-13,19.8123
2023-03-14,19.8123
2023-03-15,19.8123
2023-03-16,19.8123
2023-03-17,19.8123
2023-03-18,19.8123
2023-03-19,19.8123
2023-03-20,19.8123
2023-03-21,19.8123
2023-03-22,19.8123
2023-03-23,19.8123
2023-03-24,19.8123
