,NMRK US Equity
2020-10-27,9.7304
2020-10-28,9.7304
2020-10-29,9.7304
2020-10-30,9.7304
2020-10-31,9.7304
2020-11-01,9.7304
2020-11-02,9.7304
2020-11-03,9.7304
2020-11-04,9.7304
2020-11-05,9.7304
2020-11-06,9.7304
2020-11-07,9.7304
2020-11-08,9.7304
2020-11-09,9.7304
2020-11-10,9.7304
2020-11-11,9.7304
2020-11-12,9.7304
2020-11-13,9.7304
2020-11-14,9.7304
2020-11-15,9.7304
2020-11-16,9.7304
2020-11-17,9.7304
2020-11-18,9.7304
2020-11-19,9.7304
2020-11-20,9.7304
2020-11-21,9.7304
2020-11-22,9.7304
2020-11-23,9.7304
2020-11-24,9.7304
2020-11-25,9.7304
2020-11-26,9.7304
2020-11-27,9.7304
2020-11-28,9.7304
2020-11-29,9.7304
2020-11-30,9.7304
2020-12-01,9.7304
2020-12-02,9.7304
2020-12-03,9.7304
2020-12-04,9.7304
2020-12-05,9.7304
2020-12-06,9.7304
2020-12-07,9.7304
2020-12-08,9.7304
2020-12-09,9.7304
2020-12-10,9.7304
2020-12-11,9.7304
2020-12-12,9.7304
2020-12-13,9.7304
2020-12-14,9.7304
2020-12-15,9.7304
2020-12-16,9.7304
2020-12-17,9.7304
2020-12-18,9.7304
2020-12-19,9.7304
2020-12-20,9.7304
2020-12-21,9.7304
2020-12-22,9.7304
2020-12-23,9.7304
2020-12-24,9.7304
2020-12-25,9.7304
2020-12-26,9.7304
2020-12-27,9.7304
2020-12-28,9.7304
2020-12-29,9.7304
2020-12-30,9.7304
2020-12-31,10.4635
2021-01-01,10.4635
2021-01-02,10.4635
2021-01-03,10.4635
2021-01-04,10.4635
2021-01-05,10.4635
2021-01-06,10.4635
2021-01-07,10.4635
2021-01-08,10.4635
2021-01-09,10.4635
2021-01-10,10.4635
2021-01-11,10.4635
2021-01-12,10.4635
2021-01-13,10.4635
2021-01-14,10.4635
2021-01-15,10.4635
2021-01-16,10.4635
2021-01-17,10.4635
2021-01-18,10.4635
2021-01-19,10.4635
2021-01-20,10.4635
2021-01-21,10.4635
2021-01-22,10.4635
2021-01-23,10.4635
2021-01-24,10.4635
2021-01-25,10.4635
2021-01-26,10.4635
2021-01-27,10.4635
2021-01-28,10.4635
2021-01-29,10.4635
2021-01-30,10.4635
2021-01-31,10.4635
2021-02-01,10.4635
2021-02-02,10.4635
2021-02-03,10.4635
2021-02-04,10.4635
2021-02-05,10.4635
2021-02-06,10.4635
2021-02-07,10.4635
2021-02-08,10.4635
2021-02-09,10.4635
2021-02-10,10.4635
2021-02-11,10.4635
2021-02-12,10.4635
2021-02-13,10.4635
2021-02-14,10.4635
2021-02-15,10.4635
2021-02-16,10.4635
2021-02-17,10.4635
2021-02-18,10.4635
2021-02-19,10.4635
2021-02-20,10.4635
2021-02-21,10.4635
2021-02-22,10.4635
2021-02-23,10.4635
2021-02-24,10.4635
2021-02-25,10.4635
2021-02-26,10.4635
2021-02-27,10.4635
2021-02-28,10.4635
2021-03-01,10.4635
2021-03-02,10.4635
2021-03-03,10.4635
2021-03-04,10.4635
2021-03-05,10.4635
2021-03-06,10.4635
2021-03-07,10.4635
2021-03-08,10.4635
2021-03-09,10.4635
2021-03-10,10.4635
2021-03-11,10.4635
2021-03-12,10.4635
2021-03-13,10.4635
2021-03-14,10.4635
2021-03-15,10.4635
2021-03-16,10.4635
2021-03-17,10.4635
2021-03-18,10.4635
2021-03-19,10.4635
2021-03-20,10.4635
2021-03-21,10.4635
2021-03-22,10.4635
2021-03-23,10.4635
2021-03-24,10.4635
2021-03-25,10.4635
2021-03-26,10.4635
2021-03-27,10.4635
2021-03-28,10.4635
2021-03-29,10.4635
2021-03-30,10.4635
2021-03-31,14.1363
2021-04-01,14.1363
2021-04-02,14.1363
2021-04-03,14.1363
2021-04-04,14.1363
2021-04-05,14.1363
2021-04-06,14.1363
2021-04-07,14.1363
2021-04-08,14.1363
2021-04-09,14.1363
2021-04-10,14.1363
2021-04-11,14.1363
2021-04-12,14.1363
2021-04-13,14.1363
2021-04-14,14.1363
2021-04-15,14.1363
2021-04-16,14.1363
2021-04-17,14.1363
2021-04-18,14.1363
2021-04-19,14.1363
2021-04-20,14.1363
2021-04-21,14.1363
2021-04-22,14.1363
2021-04-23,14.1363
2021-04-24,14.1363
2021-04-25,14.1363
2021-04-26,14.1363
2021-04-27,14.1363
2021-04-28,14.1363
2021-04-29,14.1363
2021-04-30,14.1363
2021-05-01,14.1363
2021-05-02,14.1363
2021-05-03,14.1363
2021-05-04,14.1363
2021-05-05,14.1363
2021-05-06,14.1363
2021-05-07,14.1363
2021-05-08,14.1363
2021-05-09,14.1363
2021-05-10,14.1363
2021-05-11,14.1363
2021-05-12,14.1363
2021-05-13,14.1363
2021-05-14,14.1363
2021-05-15,14.1363
2021-05-16,14.1363
2021-05-17,14.1363
2021-05-18,14.1363
2021-05-19,14.1363
2021-05-20,14.1363
2021-05-21,14.1363
2021-05-22,14.1363
2021-05-23,14.1363
2021-05-24,14.1363
2021-05-25,14.1363
2021-05-26,14.1363
2021-05-27,14.1363
2021-05-28,14.1363
2021-05-29,14.1363
2021-05-30,14.1363
2021-05-31,14.1363
2021-06-01,14.1363
2021-06-02,14.1363
2021-06-03,14.1363
2021-06-04,14.1363
2021-06-05,14.1363
2021-06-06,14.1363
2021-06-07,14.1363
2021-06-08,14.1363
2021-06-09,14.1363
2021-06-10,14.1363
2021-06-11,14.1363
2021-06-12,14.1363
2021-06-13,14.1363
2021-06-14,14.1363
2021-06-15,14.1363
2021-06-16,14.1363
2021-06-17,14.1363
2021-06-18,14.1363
2021-06-19,14.1363
2021-06-20,14.1363
2021-06-21,14.1363
2021-06-22,14.1363
2021-06-23,14.1363
2021-06-24,14.1363
2021-06-25,14.1363
2021-06-26,14.1363
2021-06-27,14.1363
2021-06-28,14.1363
2021-06-29,14.1363
2021-06-30,57.5897
2021-07-01,57.5897
2021-07-02,57.5897
2021-07-03,57.5897
2021-07-04,57.5897
2021-07-05,57.5897
2021-07-06,57.5897
2021-07-07,57.5897
2021-07-08,57.5897
2021-07-09,57.5897
2021-07-10,57.5897
2021-07-11,57.5897
2021-07-12,57.5897
2021-07-13,57.5897
2021-07-14,57.5897
2021-07-15,57.5897
2021-07-16,57.5897
2021-07-17,57.5897
2021-07-18,57.5897
2021-07-19,57.5897
2021-07-20,57.5897
2021-07-21,57.5897
2021-07-22,57.5897
2021-07-23,57.5897
2021-07-24,57.5897
2021-07-25,57.5897
2021-07-26,57.5897
2021-07-27,57.5897
2021-07-28,57.5897
2021-07-29,57.5897
2021-07-30,57.5897
2021-07-31,57.5897
2021-08-01,57.5897
2021-08-02,57.5897
2021-08-03,57.5897
2021-08-04,57.5897
2021-08-05,57.5897
2021-08-06,57.5897
2021-08-07,57.5897
2021-08-08,57.5897
2021-08-09,57.5897
2021-08-10,57.5897
2021-08-11,57.5897
2021-08-12,57.5897
2021-08-13,57.5897
2021-08-14,57.5897
2021-08-15,57.5897
2021-08-16,57.5897
2021-08-17,57.5897
2021-08-18,57.5897
2021-08-19,57.5897
2021-08-20,57.5897
2021-08-21,57.5897
2021-08-22,57.5897
2021-08-23,57.5897
2021-08-24,57.5897
2021-08-25,57.5897
2021-08-26,57.5897
2021-08-27,57.5897
2021-08-28,57.5897
2021-08-29,57.5897
2021-08-30,57.5897
2021-08-31,57.5897
2021-09-01,57.5897
2021-09-02,57.5897
2021-09-03,57.5897
2021-09-04,57.5897
2021-09-05,57.5897
2021-09-06,57.5897
2021-09-07,57.5897
2021-09-08,57.5897
2021-09-09,57.5897
2021-09-10,57.5897
2021-09-11,57.5897
2021-09-12,57.5897
2021-09-13,57.5897
2021-09-14,57.5897
2021-09-15,57.5897
2021-09-16,57.5897
2021-09-17,57.5897
2021-09-18,57.5897
2021-09-19,57.5897
2021-09-20,57.5897
2021-09-21,57.5897
2021-09-22,57.5897
2021-09-23,57.5897
2021-09-24,57.5897
2021-09-25,57.5897
2021-09-26,57.5897
2021-09-27,57.5897
2021-09-28,57.5897
2021-09-29,57.5897
2021-09-30,59.3081
2021-10-01,59.3081
2021-10-02,59.3081
2021-10-03,59.3081
2021-10-04,59.3081
2021-10-05,59.3081
2021-10-06,59.3081
2021-10-07,59.3081
2021-10-08,59.3081
2021-10-09,59.3081
2021-10-10,59.3081
2021-10-11,59.3081
2021-10-12,59.3081
2021-10-13,59.3081
2021-10-14,59.3081
2021-10-15,59.3081
2021-10-16,59.3081
2021-10-17,59.3081
2021-10-18,59.3081
2021-10-19,59.3081
2021-10-20,59.3081
2021-10-21,59.3081
2021-10-22,59.3081
2021-10-23,59.3081
2021-10-24,59.3081
2021-10-25,59.3081
2021-10-26,59.3081
2021-10-27,59.3081
2021-10-28,59.3081
2021-10-29,59.3081
2021-10-30,59.3081
2021-10-31,59.3081
2021-11-01,59.3081
2021-11-02,59.3081
2021-11-03,59.3081
2021-11-04,59.3081
2021-11-05,59.3081
2021-11-06,59.3081
2021-11-07,59.3081
2021-11-08,59.3081
2021-11-09,59.3081
2021-11-10,59.3081
2021-11-11,59.3081
2021-11-12,59.3081
2021-11-13,59.3081
2021-11-14,59.3081
2021-11-15,59.3081
2021-11-16,59.3081
2021-11-17,59.3081
2021-11-18,59.3081
2021-11-19,59.3081
2021-11-20,59.3081
2021-11-21,59.3081
2021-11-22,59.3081
2021-11-23,59.3081
2021-11-24,59.3081
2021-11-25,59.3081
2021-11-26,59.3081
2021-11-27,59.3081
2021-11-28,59.3081
2021-11-29,59.3081
2021-11-30,59.3081
2021-12-01,59.3081
2021-12-02,59.3081
2021-12-03,59.3081
2021-12-04,59.3081
2021-12-05,59.3081
2021-12-06,59.3081
2021-12-07,59.3081
2021-12-08,59.3081
2021-12-09,59.3081
2021-12-10,59.3081
2021-12-11,59.3081
2021-12-12,59.3081
2021-12-13,59.3081
2021-12-14,59.3081
2021-12-15,59.3081
2021-12-16,59.3081
2021-12-17,59.3081
2021-12-18,59.3081
2021-12-19,59.3081
2021-12-20,59.3081
2021-12-21,59.3081
2021-12-22,59.3081
2021-12-23,59.3081
2021-12-24,59.3081
2021-12-25,59.3081
2021-12-26,59.3081
2021-12-27,59.3081
2021-12-28,59.3081
2021-12-29,59.3081
2021-12-30,59.3081
2021-12-31,74.631
2022-01-01,74.631
2022-01-02,74.631
2022-01-03,74.631
2022-01-04,74.631
2022-01-05,74.631
2022-01-06,74.631
2022-01-07,74.631
2022-01-08,74.631
2022-01-09,74.631
2022-01-10,74.631
2022-01-11,74.631
2022-01-12,74.631
2022-01-13,74.631
2022-01-14,74.631
2022-01-15,74.631
2022-01-16,74.631
2022-01-17,74.631
2022-01-18,74.631
2022-01-19,74.631
2022-01-20,74.631
2022-01-21,74.631
2022-01-22,74.631
2022-01-23,74.631
2022-01-24,74.631
2022-01-25,74.631
2022-01-26,74.631
2022-01-27,74.631
2022-01-28,74.631
2022-01-29,74.631
2022-01-30,74.631
2022-01-31,74.631
2022-02-01,74.631
2022-02-02,74.631
2022-02-03,74.631
2022-02-04,74.631
2022-02-05,74.631
2022-02-06,74.631
2022-02-07,74.631
2022-02-08,74.631
2022-02-09,74.631
2022-02-10,74.631
2022-02-11,74.631
2022-02-12,74.631
2022-02-13,74.631
2022-02-14,74.631
2022-02-15,74.631
2022-02-16,74.631
2022-02-17,74.631
2022-02-18,74.631
2022-02-19,74.631
2022-02-20,74.631
2022-02-21,74.631
2022-02-22,74.631
2022-02-23,74.631
2022-02-24,74.631
2022-02-25,74.631
2022-02-26,74.631
2022-02-27,74.631
2022-02-28,74.631
2022-03-01,74.631
2022-03-02,74.631
2022-03-03,74.631
2022-03-04,74.631
2022-03-05,74.631
2022-03-06,74.631
2022-03-07,74.631
2022-03-08,74.631
2022-03-09,74.631
2022-03-10,74.631
2022-03-11,74.631
2022-03-12,74.631
2022-03-13,74.631
2022-03-14,74.631
2022-03-15,74.631
2022-03-16,74.631
2022-03-17,74.631
2022-03-18,74.631
2022-03-19,74.631
2022-03-20,74.631
2022-03-21,74.631
2022-03-22,74.631
2022-03-23,74.631
2022-03-24,74.631
2022-03-25,74.631
2022-03-26,74.631
2022-03-27,74.631
2022-03-28,74.631
2022-03-29,74.631
2022-03-30,74.631
2022-03-31,70.6586
2022-04-01,70.6586
2022-04-02,70.6586
2022-04-03,70.6586
2022-04-04,70.6586
2022-04-05,70.6586
2022-04-06,70.6586
2022-04-07,70.6586
2022-04-08,70.6586
2022-04-09,70.6586
2022-04-10,70.6586
2022-04-11,70.6586
2022-04-12,70.6586
2022-04-13,70.6586
2022-04-14,70.6586
2022-04-15,70.6586
2022-04-16,70.6586
2022-04-17,70.6586
2022-04-18,70.6586
2022-04-19,70.6586
2022-04-20,70.6586
2022-04-21,70.6586
2022-04-22,70.6586
2022-04-23,70.6586
2022-04-24,70.6586
2022-04-25,70.6586
2022-04-26,70.6586
2022-04-27,70.6586
2022-04-28,70.6586
2022-04-29,70.6586
2022-04-30,70.6586
2022-05-01,70.6586
2022-05-02,70.6586
2022-05-03,70.6586
2022-05-04,70.6586
2022-05-05,70.6586
2022-05-06,70.6586
2022-05-07,70.6586
2022-05-08,70.6586
2022-05-09,70.6586
2022-05-10,70.6586
2022-05-11,70.6586
2022-05-12,70.6586
2022-05-13,70.6586
2022-05-14,70.6586
2022-05-15,70.6586
2022-05-16,70.6586
2022-05-17,70.6586
2022-05-18,70.6586
2022-05-19,70.6586
2022-05-20,70.6586
2022-05-21,70.6586
2022-05-22,70.6586
2022-05-23,70.6586
2022-05-24,70.6586
2022-05-25,70.6586
2022-05-26,70.6586
2022-05-27,70.6586
2022-05-28,70.6586
2022-05-29,70.6586
2022-05-30,70.6586
2022-05-31,70.6586
2022-06-01,70.6586
2022-06-02,70.6586
2022-06-03,70.6586
2022-06-04,70.6586
2022-06-05,70.6586
2022-06-06,70.6586
2022-06-07,70.6586
2022-06-08,70.6586
2022-06-09,70.6586
2022-06-10,70.6586
2022-06-11,70.6586
2022-06-12,70.6586
2022-06-13,70.6586
2022-06-14,70.6586
2022-06-15,70.6586
2022-06-16,70.6586
2022-06-17,70.6586
2022-06-18,70.6586
2022-06-19,70.6586
2022-06-20,70.6586
2022-06-21,70.6586
2022-06-22,70.6586
2022-06-23,70.6586
2022-06-24,70.6586
2022-06-25,70.6586
2022-06-26,70.6586
2022-06-27,70.6586
2022-06-28,70.6586
2022-06-29,70.6586
2022-06-30,25.0054
2022-07-01,25.0054
2022-07-02,25.0054
2022-07-03,25.0054
2022-07-04,25.0054
2022-07-05,25.0054
2022-07-06,25.0054
2022-07-07,25.0054
2022-07-08,25.0054
2022-07-09,25.0054
2022-07-10,25.0054
2022-07-11,25.0054
2022-07-12,25.0054
2022-07-13,25.0054
2022-07-14,25.0054
2022-07-15,25.0054
2022-07-16,25.0054
2022-07-17,25.0054
2022-07-18,25.0054
2022-07-19,25.0054
2022-07-20,25.0054
2022-07-21,25.0054
2022-07-22,25.0054
2022-07-23,25.0054
2022-07-24,25.0054
2022-07-25,25.0054
2022-07-26,25.0054
2022-07-27,25.0054
2022-07-28,25.0054
2022-07-29,25.0054
2022-07-30,25.0054
2022-07-31,25.0054
2022-08-01,25.0054
2022-08-02,25.0054
2022-08-03,25.0054
2022-08-04,25.0054
2022-08-05,25.0054
2022-08-06,25.0054
2022-08-07,25.0054
2022-08-08,25.0054
2022-08-09,25.0054
2022-08-10,25.0054
2022-08-11,25.0054
2022-08-12,25.0054
2022-08-13,25.0054
2022-08-14,25.0054
2022-08-15,25.0054
2022-08-16,25.0054
2022-08-17,25.0054
2022-08-18,25.0054
2022-08-19,25.0054
2022-08-20,25.0054
2022-08-21,25.0054
2022-08-22,25.0054
2022-08-23,25.0054
2022-08-24,25.0054
2022-08-25,25.0054
2022-08-26,25.0054
2022-08-27,25.0054
2022-08-28,25.0054
2022-08-29,25.0054
2022-08-30,25.0054
2022-08-31,25.0054
2022-09-01,25.0054
2022-09-02,25.0054
2022-09-03,25.0054
2022-09-04,25.0054
2022-09-05,25.0054
2022-09-06,25.0054
2022-09-07,25.0054
2022-09-08,25.0054
2022-09-09,25.0054
2022-09-10,25.0054
2022-09-11,25.0054
2022-09-12,25.0054
2022-09-13,25.0054
2022-09-14,25.0054
2022-09-15,25.0054
2022-09-16,25.0054
2022-09-17,25.0054
2022-09-18,25.0054
2022-09-19,25.0054
2022-09-20,25.0054
2022-09-21,25.0054
2022-09-22,25.0054
2022-09-23,25.0054
2022-09-24,25.0054
2022-09-25,25.0054
2022-09-26,25.0054
2022-09-27,25.0054
2022-09-28,25.0054
2022-09-29,25.0054
2022-09-30,18.1462
2022-10-01,18.1462
2022-10-02,18.1462
2022-10-03,18.1462
2022-10-04,18.1462
2022-10-05,18.1462
2022-10-06,18.1462
2022-10-07,18.1462
2022-10-08,18.1462
2022-10-09,18.1462
2022-10-10,18.1462
2022-10-11,18.1462
2022-10-12,18.1462
2022-10-13,18.1462
2022-10-14,18.1462
2022-10-15,18.1462
2022-10-16,18.1462
2022-10-17,18.1462
2022-10-18,18.1462
2022-10-19,18.1462
2022-10-20,18.1462
2022-10-21,18.1462
2022-10-22,18.1462
2022-10-23,18.1462
2022-10-24,18.1462
2022-10-25,18.1462
2022-10-26,18.1462
2022-10-27,18.1462
2022-10-28,18.1462
2022-10-29,18.1462
2022-10-30,18.1462
2022-10-31,18.1462
2022-11-01,18.1462
2022-11-02,18.1462
2022-11-03,18.1462
2022-11-04,18.1462
2022-11-05,18.1462
2022-11-06,18.1462
2022-11-07,18.1462
2022-11-08,18.1462
2022-11-09,18.1462
2022-11-10,18.1462
2022-11-11,18.1462
2022-11-12,18.1462
2022-11-13,18.1462
2022-11-14,18.1462
2022-11-15,18.1462
2022-11-16,18.1462
2022-11-17,18.1462
2022-11-18,18.1462
2022-11-19,18.1462
2022-11-20,18.1462
2022-11-21,18.1462
2022-11-22,18.1462
2022-11-23,18.1462
2022-11-24,18.1462
2022-11-25,18.1462
2022-11-26,18.1462
2022-11-27,18.1462
2022-11-28,18.1462
2022-11-29,18.1462
2022-11-30,18.1462
2022-12-01,18.1462
2022-12-02,18.1462
2022-12-03,18.1462
2022-12-04,18.1462
2022-12-05,18.1462
2022-12-06,18.1462
2022-12-07,18.1462
2022-12-08,18.1462
2022-12-09,18.1462
2022-12-10,18.1462
2022-12-11,18.1462
2022-12-12,18.1462
2022-12-13,18.1462
2022-12-14,18.1462
2022-12-15,18.1462
2022-12-16,18.1462
2022-12-17,18.1462
2022-12-18,18.1462
2022-12-19,18.1462
2022-12-20,18.1462
2022-12-21,18.1462
2022-12-22,18.1462
2022-12-23,18.1462
2022-12-24,18.1462
2022-12-25,18.1462
2022-12-26,18.1462
2022-12-27,18.1462
2022-12-28,18.1462
2022-12-29,18.1462
2022-12-30,18.1462
2022-12-31,6.6025
2023-01-01,6.6025
2023-01-02,6.6025
2023-01-03,6.6025
2023-01-04,6.6025
2023-01-05,6.6025
2023-01-06,6.6025
2023-01-07,6.6025
2023-01-08,6.6025
2023-01-09,6.6025
2023-01-10,6.6025
2023-01-11,6.6025
2023-01-12,6.6025
2023-01-13,6.6025
2023-01-14,6.6025
2023-01-15,6.6025
2023-01-16,6.6025
2023-01-17,6.6025
2023-01-18,6.6025
2023-01-19,6.6025
2023-01-20,6.6025
2023-01-21,6.6025
2023-01-22,6.6025
2023-01-23,6.6025
2023-01-24,6.6025
2023-01-25,6.6025
2023-01-26,6.6025
2023-01-27,6.6025
2023-01-28,6.6025
2023-01-29,6.6025
2023-01-30,6.6025
2023-01-31,6.6025
2023-02-01,6.6025
2023-02-02,6.6025
2023-02-03,6.6025
2023-02-04,6.6025
2023-02-05,6.6025
2023-02-06,6.6025
2023-02-07,6.6025
2023-02-08,6.6025
2023-02-09,6.6025
2023-02-10,6.6025
2023-02-11,6.6025
2023-02-12,6.6025
2023-02-13,6.6025
2023-02-14,6.6025
2023-02-15,6.6025
2023-02-16,6.6025
2023-02-17,6.6025
2023-02-18,6.6025
2023-02-19,6.6025
2023-02-20,6.6025
2023-02-21,6.6025
2023-02-22,6.6025
2023-02-23,6.6025
2023-02-24,6.6025
2023-02-25,6.6025
2023-02-26,6.6025
2023-02-27,6.6025
2023-02-28,6.6025
2023-03-01,6.6025
2023-03-02,6.6025
2023-03-03,6.6025
2023-03-04,6.6025
2023-03-05,6.6025
2023-03-06,6.6025
2023-03-07,6.6025
2023-03-08,6.6025
2023-03-09,6.6025
2023-03-10,6.6025
2023-03-11,6.6025
2023-03-12,6.6025
2023-03-13,6.6025
2023-03-14,6.6025
2023-03-15,6.6025
2023-03-16,6.6025
