,DVA US Equity
2020-04-16,30.955
2020-04-17,30.955
2020-04-18,30.955
2020-04-19,30.955
2020-04-20,30.955
2020-04-21,30.955
2020-04-22,30.955
2020-04-23,30.955
2020-04-24,30.955
2020-04-25,30.955
2020-04-26,30.955
2020-04-27,30.955
2020-04-28,30.955
2020-04-29,30.955
2020-04-30,30.955
2020-05-01,30.955
2020-05-02,30.955
2020-05-03,30.955
2020-05-04,30.955
2020-05-05,30.955
2020-05-06,30.955
2020-05-07,30.955
2020-05-08,30.955
2020-05-09,30.955
2020-05-10,30.955
2020-05-11,30.955
2020-05-12,30.955
2020-05-13,30.955
2020-05-14,30.955
2020-05-15,30.955
2020-05-16,30.955
2020-05-17,30.955
2020-05-18,30.955
2020-05-19,30.955
2020-05-20,30.955
2020-05-21,30.955
2020-05-22,30.955
2020-05-23,30.955
2020-05-24,30.955
2020-05-25,30.955
2020-05-26,30.955
2020-05-27,30.955
2020-05-28,30.955
2020-05-29,30.955
2020-05-30,30.955
2020-05-31,30.955
2020-06-01,30.955
2020-06-02,30.955
2020-06-03,30.955
2020-06-04,30.955
2020-06-05,30.955
2020-06-06,30.955
2020-06-07,30.955
2020-06-08,30.955
2020-06-09,30.955
2020-06-10,30.955
2020-06-11,30.955
2020-06-12,30.955
2020-06-13,30.955
2020-06-14,30.955
2020-06-15,30.955
2020-06-16,30.955
2020-06-17,30.955
2020-06-18,30.955
2020-06-19,30.955
2020-06-20,30.955
2020-06-21,30.955
2020-06-22,30.955
2020-06-23,30.955
2020-06-24,30.955
2020-06-25,30.955
2020-06-26,30.955
2020-06-27,30.955
2020-06-28,30.955
2020-06-29,30.955
2020-06-30,26.7389
2020-07-01,26.7389
2020-07-02,26.7389
2020-07-03,26.7389
2020-07-04,26.7389
2020-07-05,26.7389
2020-07-06,26.7389
2020-07-07,26.7389
2020-07-08,26.7389
2020-07-09,26.7389
2020-07-10,26.7389
2020-07-11,26.7389
2020-07-12,26.7389
2020-07-13,26.7389
2020-07-14,26.7389
2020-07-15,26.7389
2020-07-16,26.7389
2020-07-17,26.7389
2020-07-18,26.7389
2020-07-19,26.7389
2020-07-20,26.7389
2020-07-21,26.7389
2020-07-22,26.7389
2020-07-23,26.7389
2020-07-24,26.7389
2020-07-25,26.7389
2020-07-26,26.7389
2020-07-27,26.7389
2020-07-28,26.7389
2020-07-29,26.7389
2020-07-30,26.7389
2020-07-31,26.7389
2020-08-01,26.7389
2020-08-02,26.7389
2020-08-03,26.7389
2020-08-04,26.7389
2020-08-05,26.7389
2020-08-06,26.7389
2020-08-07,26.7389
2020-08-08,26.7389
2020-08-09,26.7389
2020-08-10,26.7389
2020-08-11,26.7389
2020-08-12,26.7389
2020-08-13,26.7389
2020-08-14,26.7389
2020-08-15,26.7389
2020-08-16,26.7389
2020-08-17,26.7389
2020-08-18,26.7389
2020-08-19,26.7389
2020-08-20,26.7389
2020-08-21,26.7389
2020-08-22,26.7389
2020-08-23,26.7389
2020-08-24,26.7389
2020-08-25,26.7389
2020-08-26,26.7389
2020-08-27,26.7389
2020-08-28,26.7389
2020-08-29,26.7389
2020-08-30,26.7389
2020-08-31,26.7389
2020-09-01,26.7389
2020-09-02,26.7389
2020-09-03,26.7389
2020-09-04,26.7389
2020-09-05,26.7389
2020-09-06,26.7389
2020-09-07,26.7389
2020-09-08,26.7389
2020-09-09,26.7389
2020-09-10,26.7389
2020-09-11,26.7389
2020-09-12,26.7389
2020-09-13,26.7389
2020-09-14,26.7389
2020-09-15,26.7389
2020-09-16,26.7389
2020-09-17,26.7389
2020-09-18,26.7389
2020-09-19,26.7389
2020-09-20,26.7389
2020-09-21,26.7389
2020-09-22,26.7389
2020-09-23,26.7389
2020-09-24,26.7389
2020-09-25,26.7389
2020-09-26,26.7389
2020-09-27,26.7389
2020-09-28,26.7389
2020-09-29,26.7389
2020-09-30,43.3942
2020-10-01,43.3942
2020-10-02,43.3942
2020-10-03,43.3942
2020-10-04,43.3942
2020-10-05,43.3942
2020-10-06,43.3942
2020-10-07,43.3942
2020-10-08,43.3942
2020-10-09,43.3942
2020-10-10,43.3942
2020-10-11,43.3942
2020-10-12,43.3942
2020-10-13,43.3942
2020-10-14,43.3942
2020-10-15,43.3942
2020-10-16,43.3942
2020-10-17,43.3942
2020-10-18,43.3942
2020-10-19,43.3942
2020-10-20,43.3942
2020-10-21,43.3942
2020-10-22,43.3942
2020-10-23,43.3942
2020-10-24,43.3942
2020-10-25,43.3942
2020-10-26,43.3942
2020-10-27,43.3942
2020-10-28,43.3942
2020-10-29,43.3942
2020-10-30,43.3942
2020-10-31,43.3942
2020-11-01,43.3942
2020-11-02,43.3942
2020-11-03,43.3942
2020-11-04,43.3942
2020-11-05,43.3942
2020-11-06,43.3942
2020-11-07,43.3942
2020-11-08,43.3942
2020-11-09,43.3942
2020-11-10,43.3942
2020-11-11,43.3942
2020-11-12,43.3942
2020-11-13,43.3942
2020-11-14,43.3942
2020-11-15,43.3942
2020-11-16,43.3942
2020-11-17,43.3942
2020-11-18,43.3942
2020-11-19,43.3942
2020-11-20,43.3942
2020-11-21,43.3942
2020-11-22,43.3942
2020-11-23,43.3942
2020-11-24,43.3942
2020-11-25,43.3942
2020-11-26,43.3942
2020-11-27,43.3942
2020-11-28,43.3942
2020-11-29,43.3942
2020-11-30,43.3942
2020-12-01,43.3942
2020-12-02,43.3942
2020-12-03,43.3942
2020-12-04,43.3942
2020-12-05,43.3942
2020-12-06,43.3942
2020-12-07,43.3942
2020-12-08,43.3942
2020-12-09,43.3942
2020-12-10,43.3942
2020-12-11,43.3942
2020-12-12,43.3942
2020-12-13,43.3942
2020-12-14,43.3942
2020-12-15,43.3942
2020-12-16,43.3942
2020-12-17,43.3942
2020-12-18,43.3942
2020-12-19,43.3942
2020-12-20,43.3942
2020-12-21,43.3942
2020-12-22,43.3942
2020-12-23,43.3942
2020-12-24,43.3942
2020-12-25,43.3942
2020-12-26,43.3942
2020-12-27,43.3942
2020-12-28,43.3942
2020-12-29,43.3942
2020-12-30,43.3942
2020-12-31,43.9947
2021-01-01,43.9947
2021-01-02,43.9947
2021-01-03,43.9947
2021-01-04,43.9947
2021-01-05,43.9947
2021-01-06,43.9947
2021-01-07,43.9947
2021-01-08,43.9947
2021-01-09,43.9947
2021-01-10,43.9947
2021-01-11,43.9947
2021-01-12,43.9947
2021-01-13,43.9947
2021-01-14,43.9947
2021-01-15,43.9947
2021-01-16,43.9947
2021-01-17,43.9947
2021-01-18,43.9947
2021-01-19,43.9947
2021-01-20,43.9947
2021-01-21,43.9947
2021-01-22,43.9947
2021-01-23,43.9947
2021-01-24,43.9947
2021-01-25,43.9947
2021-01-26,43.9947
2021-01-27,43.9947
2021-01-28,43.9947
2021-01-29,43.9947
2021-01-30,43.9947
2021-01-31,43.9947
2021-02-01,43.9947
2021-02-02,43.9947
2021-02-03,43.9947
2021-02-04,43.9947
2021-02-05,43.9947
2021-02-06,43.9947
2021-02-07,43.9947
2021-02-08,43.9947
2021-02-09,43.9947
2021-02-10,43.9947
2021-02-11,43.9947
2021-02-12,43.9947
2021-02-13,43.9947
2021-02-14,43.9947
2021-02-15,43.9947
2021-02-16,43.9947
2021-02-17,43.9947
2021-02-18,43.9947
2021-02-19,43.9947
2021-02-20,43.9947
2021-02-21,43.9947
2021-02-22,43.9947
2021-02-23,43.9947
2021-02-24,43.9947
2021-02-25,43.9947
2021-02-26,43.9947
2021-02-27,43.9947
2021-02-28,43.9947
2021-03-01,43.9947
2021-03-02,43.9947
2021-03-03,43.9947
2021-03-04,43.9947
2021-03-05,43.9947
2021-03-06,43.9947
2021-03-07,43.9947
2021-03-08,43.9947
2021-03-09,43.9947
2021-03-10,43.9947
2021-03-11,43.9947
2021-03-12,43.9947
2021-03-13,43.9947
2021-03-14,43.9947
2021-03-15,43.9947
2021-03-16,43.9947
2021-03-17,43.9947
2021-03-18,43.9947
2021-03-19,43.9947
2021-03-20,43.9947
2021-03-21,43.9947
2021-03-22,43.9947
2021-03-23,43.9947
2021-03-24,43.9947
2021-03-25,43.9947
2021-03-26,43.9947
2021-03-27,43.9947
2021-03-28,43.9947
2021-03-29,43.9947
2021-03-30,43.9947
2021-03-31,48.2768
2021-04-01,48.2768
2021-04-02,48.2768
2021-04-03,48.2768
2021-04-04,48.2768
2021-04-05,48.2768
2021-04-06,48.2768
2021-04-07,48.2768
2021-04-08,48.2768
2021-04-09,48.2768
2021-04-10,48.2768
2021-04-11,48.2768
2021-04-12,48.2768
2021-04-13,48.2768
2021-04-14,48.2768
2021-04-15,48.2768
2021-04-16,48.2768
2021-04-17,48.2768
2021-04-18,48.2768
2021-04-19,48.2768
2021-04-20,48.2768
2021-04-21,48.2768
2021-04-22,48.2768
2021-04-23,48.2768
2021-04-24,48.2768
2021-04-25,48.2768
2021-04-26,48.2768
2021-04-27,48.2768
2021-04-28,48.2768
2021-04-29,48.2768
2021-04-30,48.2768
2021-05-01,48.2768
2021-05-02,48.2768
2021-05-03,48.2768
2021-05-04,48.2768
2021-05-05,48.2768
2021-05-06,48.2768
2021-05-07,48.2768
2021-05-08,48.2768
2021-05-09,48.2768
2021-05-10,48.2768
2021-05-11,48.2768
2021-05-12,48.2768
2021-05-13,48.2768
2021-05-14,48.2768
2021-05-15,48.2768
2021-05-16,48.2768
2021-05-17,48.2768
2021-05-18,48.2768
2021-05-19,48.2768
2021-05-20,48.2768
2021-05-21,48.2768
2021-05-22,48.2768
2021-05-23,48.2768
2021-05-24,48.2768
2021-05-25,48.2768
2021-05-26,48.2768
2021-05-27,48.2768
2021-05-28,48.2768
2021-05-29,48.2768
2021-05-30,48.2768
2021-05-31,48.2768
2021-06-01,48.2768
2021-06-02,48.2768
2021-06-03,48.2768
2021-06-04,48.2768
2021-06-05,48.2768
2021-06-06,48.2768
2021-06-07,48.2768
2021-06-08,48.2768
2021-06-09,48.2768
2021-06-10,48.2768
2021-06-11,48.2768
2021-06-12,48.2768
2021-06-13,48.2768
2021-06-14,48.2768
2021-06-15,48.2768
2021-06-16,48.2768
2021-06-17,48.2768
2021-06-18,48.2768
2021-06-19,48.2768
2021-06-20,48.2768
2021-06-21,48.2768
2021-06-22,48.2768
2021-06-23,48.2768
2021-06-24,48.2768
2021-06-25,48.2768
2021-06-26,48.2768
2021-06-27,48.2768
2021-06-28,48.2768
2021-06-29,48.2768
2021-06-30,50.3349
2021-07-01,50.3349
2021-07-02,50.3349
2021-07-03,50.3349
2021-07-04,50.3349
2021-07-05,50.3349
2021-07-06,50.3349
2021-07-07,50.3349
2021-07-08,50.3349
2021-07-09,50.3349
2021-07-10,50.3349
2021-07-11,50.3349
2021-07-12,50.3349
2021-07-13,50.3349
2021-07-14,50.3349
2021-07-15,50.3349
2021-07-16,50.3349
2021-07-17,50.3349
2021-07-18,50.3349
2021-07-19,50.3349
2021-07-20,50.3349
2021-07-21,50.3349
2021-07-22,50.3349
2021-07-23,50.3349
2021-07-24,50.3349
2021-07-25,50.3349
2021-07-26,50.3349
2021-07-27,50.3349
2021-07-28,50.3349
2021-07-29,50.3349
2021-07-30,50.3349
2021-07-31,50.3349
2021-08-01,50.3349
2021-08-02,50.3349
2021-08-03,50.3349
2021-08-04,50.3349
2021-08-05,50.3349
2021-08-06,50.3349
2021-08-07,50.3349
2021-08-08,50.3349
2021-08-09,50.3349
2021-08-10,50.3349
2021-08-11,50.3349
2021-08-12,50.3349
2021-08-13,50.3349
2021-08-14,50.3349
2021-08-15,50.3349
2021-08-16,50.3349
2021-08-17,50.3349
2021-08-18,50.3349
2021-08-19,50.3349
2021-08-20,50.3349
2021-08-21,50.3349
2021-08-22,50.3349
2021-08-23,50.3349
2021-08-24,50.3349
2021-08-25,50.3349
2021-08-26,50.3349
2021-08-27,50.3349
2021-08-28,50.3349
2021-08-29,50.3349
2021-08-30,50.3349
2021-08-31,50.3349
2021-09-01,50.3349
2021-09-02,50.3349
2021-09-03,50.3349
2021-09-04,50.3349
2021-09-05,50.3349
2021-09-06,50.3349
2021-09-07,50.3349
2021-09-08,50.3349
2021-09-09,50.3349
2021-09-10,50.3349
2021-09-11,50.3349
2021-09-12,50.3349
2021-09-13,50.3349
2021-09-14,50.3349
2021-09-15,50.3349
2021-09-16,50.3349
2021-09-17,50.3349
2021-09-18,50.3349
2021-09-19,50.3349
2021-09-20,50.3349
2021-09-21,50.3349
2021-09-22,50.3349
2021-09-23,50.3349
2021-09-24,50.3349
2021-09-25,50.3349
2021-09-26,50.3349
2021-09-27,50.3349
2021-09-28,50.3349
2021-09-29,50.3349
2021-09-30,70.8283
2021-10-01,70.8283
2021-10-02,70.8283
2021-10-03,70.8283
2021-10-04,70.8283
2021-10-05,70.8283
2021-10-06,70.8283
2021-10-07,70.8283
2021-10-08,70.8283
2021-10-09,70.8283
2021-10-10,70.8283
2021-10-11,70.8283
2021-10-12,70.8283
2021-10-13,70.8283
2021-10-14,70.8283
2021-10-15,70.8283
2021-10-16,70.8283
2021-10-17,70.8283
2021-10-18,70.8283
2021-10-19,70.8283
2021-10-20,70.8283
2021-10-21,70.8283
2021-10-22,70.8283
2021-10-23,70.8283
2021-10-24,70.8283
2021-10-25,70.8283
2021-10-26,70.8283
2021-10-27,70.8283
2021-10-28,70.8283
2021-10-29,70.8283
2021-10-30,70.8283
2021-10-31,70.8283
2021-11-01,70.8283
2021-11-02,70.8283
2021-11-03,70.8283
2021-11-04,70.8283
2021-11-05,70.8283
2021-11-06,70.8283
2021-11-07,70.8283
2021-11-08,70.8283
2021-11-09,70.8283
2021-11-10,70.8283
2021-11-11,70.8283
2021-11-12,70.8283
2021-11-13,70.8283
2021-11-14,70.8283
2021-11-15,70.8283
2021-11-16,70.8283
2021-11-17,70.8283
2021-11-18,70.8283
2021-11-19,70.8283
2021-11-20,70.8283
2021-11-21,70.8283
2021-11-22,70.8283
2021-11-23,70.8283
2021-11-24,70.8283
2021-11-25,70.8283
2021-11-26,70.8283
2021-11-27,70.8283
2021-11-28,70.8283
2021-11-29,70.8283
2021-11-30,70.8283
2021-12-01,70.8283
2021-12-02,70.8283
2021-12-03,70.8283
2021-12-04,70.8283
2021-12-05,70.8283
2021-12-06,70.8283
2021-12-07,70.8283
2021-12-08,70.8283
2021-12-09,70.8283
2021-12-10,70.8283
2021-12-11,70.8283
2021-12-12,70.8283
2021-12-13,70.8283
2021-12-14,70.8283
2021-12-15,70.8283
2021-12-16,70.8283
2021-12-17,70.8283
2021-12-18,70.8283
2021-12-19,70.8283
2021-12-20,70.8283
2021-12-21,70.8283
2021-12-22,70.8283
2021-12-23,70.8283
2021-12-24,70.8283
2021-12-25,70.8283
2021-12-26,70.8283
2021-12-27,70.8283
2021-12-28,70.8283
2021-12-29,70.8283
2021-12-30,70.8283
2021-12-31,91.4835
2022-01-01,91.4835
2022-01-02,91.4835
2022-01-03,91.4835
2022-01-04,91.4835
2022-01-05,91.4835
2022-01-06,91.4835
2022-01-07,91.4835
2022-01-08,91.4835
2022-01-09,91.4835
2022-01-10,91.4835
2022-01-11,91.4835
2022-01-12,91.4835
2022-01-13,91.4835
2022-01-14,91.4835
2022-01-15,91.4835
2022-01-16,91.4835
2022-01-17,91.4835
2022-01-18,91.4835
2022-01-19,91.4835
2022-01-20,91.4835
2022-01-21,91.4835
2022-01-22,91.4835
2022-01-23,91.4835
2022-01-24,91.4835
2022-01-25,91.4835
2022-01-26,91.4835
2022-01-27,91.4835
2022-01-28,91.4835
2022-01-29,91.4835
2022-01-30,91.4835
2022-01-31,91.4835
2022-02-01,91.4835
2022-02-02,91.4835
2022-02-03,91.4835
2022-02-04,91.4835
2022-02-05,91.4835
2022-02-06,91.4835
2022-02-07,91.4835
2022-02-08,91.4835
2022-02-09,91.4835
2022-02-10,91.4835
2022-02-11,91.4835
2022-02-12,91.4835
2022-02-13,91.4835
2022-02-14,91.4835
2022-02-15,91.4835
2022-02-16,91.4835
2022-02-17,91.4835
2022-02-18,91.4835
2022-02-19,91.4835
2022-02-20,91.4835
2022-02-21,91.4835
2022-02-22,91.4835
2022-02-23,91.4835
2022-02-24,91.4835
2022-02-25,91.4835
2022-02-26,91.4835
2022-02-27,91.4835
2022-02-28,91.4835
2022-03-01,91.4835
2022-03-02,91.4835
2022-03-03,91.4835
2022-03-04,91.4835
2022-03-05,91.4835
2022-03-06,91.4835
2022-03-07,91.4835
2022-03-08,91.4835
2022-03-09,91.4835
2022-03-10,91.4835
2022-03-11,91.4835
2022-03-12,91.4835
2022-03-13,91.4835
2022-03-14,91.4835
2022-03-15,91.4835
2022-03-16,91.4835
2022-03-17,91.4835
2022-03-18,91.4835
2022-03-19,91.4835
2022-03-20,91.4835
2022-03-21,91.4835
2022-03-22,91.4835
2022-03-23,91.4835
2022-03-24,91.4835
2022-03-25,91.4835
2022-03-26,91.4835
2022-03-27,91.4835
2022-03-28,91.4835
2022-03-29,91.4835
2022-03-30,91.4835
2022-03-31,86.3501
2022-04-01,86.3501
2022-04-02,86.3501
2022-04-03,86.3501
2022-04-04,86.3501
2022-04-05,86.3501
2022-04-06,86.3501
2022-04-07,86.3501
2022-04-08,86.3501
2022-04-09,86.3501
2022-04-10,86.3501
2022-04-11,86.3501
2022-04-12,86.3501
2022-04-13,86.3501
2022-04-14,86.3501
2022-04-15,86.3501
2022-04-16,86.3501
2022-04-17,86.3501
2022-04-18,86.3501
2022-04-19,86.3501
2022-04-20,86.3501
2022-04-21,86.3501
2022-04-22,86.3501
2022-04-23,86.3501
2022-04-24,86.3501
2022-04-25,86.3501
2022-04-26,86.3501
2022-04-27,86.3501
2022-04-28,86.3501
2022-04-29,86.3501
2022-04-30,86.3501
2022-05-01,86.3501
2022-05-02,86.3501
2022-05-03,86.3501
2022-05-04,86.3501
2022-05-05,86.3501
2022-05-06,86.3501
2022-05-07,86.3501
2022-05-08,86.3501
2022-05-09,86.3501
2022-05-10,86.3501
2022-05-11,86.3501
2022-05-12,86.3501
2022-05-13,86.3501
2022-05-14,86.3501
2022-05-15,86.3501
2022-05-16,86.3501
2022-05-17,86.3501
2022-05-18,86.3501
2022-05-19,86.3501
2022-05-20,86.3501
2022-05-21,86.3501
2022-05-22,86.3501
2022-05-23,86.3501
2022-05-24,86.3501
2022-05-25,86.3501
2022-05-26,86.3501
2022-05-27,86.3501
2022-05-28,86.3501
2022-05-29,86.3501
2022-05-30,86.3501
2022-05-31,86.3501
2022-06-01,86.3501
2022-06-02,86.3501
2022-06-03,86.3501
2022-06-04,86.3501
2022-06-05,86.3501
2022-06-06,86.3501
2022-06-07,86.3501
2022-06-08,86.3501
2022-06-09,86.3501
2022-06-10,86.3501
2022-06-11,86.3501
2022-06-12,86.3501
2022-06-13,86.3501
2022-06-14,86.3501
2022-06-15,86.3501
2022-06-16,86.3501
2022-06-17,86.3501
2022-06-18,86.3501
2022-06-19,86.3501
2022-06-20,86.3501
2022-06-21,86.3501
2022-06-22,86.3501
2022-06-23,86.3501
2022-06-24,86.3501
2022-06-25,86.3501
2022-06-26,86.3501
2022-06-27,86.3501
2022-06-28,86.3501
2022-06-29,86.3501
2022-06-30,88.6194
2022-07-01,88.6194
2022-07-02,88.6194
2022-07-03,88.6194
2022-07-04,88.6194
2022-07-05,88.6194
2022-07-06,88.6194
2022-07-07,88.6194
2022-07-08,88.6194
2022-07-09,88.6194
2022-07-10,88.6194
2022-07-11,88.6194
2022-07-12,88.6194
2022-07-13,88.6194
2022-07-14,88.6194
2022-07-15,88.6194
2022-07-16,88.6194
2022-07-17,88.6194
2022-07-18,88.6194
2022-07-19,88.6194
2022-07-20,88.6194
2022-07-21,88.6194
2022-07-22,88.6194
2022-07-23,88.6194
2022-07-24,88.6194
2022-07-25,88.6194
2022-07-26,88.6194
2022-07-27,88.6194
2022-07-28,88.6194
2022-07-29,88.6194
2022-07-30,88.6194
2022-07-31,88.6194
2022-08-01,88.6194
2022-08-02,88.6194
2022-08-03,88.6194
2022-08-04,88.6194
2022-08-05,88.6194
2022-08-06,88.6194
2022-08-07,88.6194
2022-08-08,88.6194
2022-08-09,88.6194
2022-08-10,88.6194
2022-08-11,88.6194
2022-08-12,88.6194
2022-08-13,88.6194
2022-08-14,88.6194
2022-08-15,88.6194
2022-08-16,88.6194
2022-08-17,88.6194
2022-08-18,88.6194
2022-08-19,88.6194
2022-08-20,88.6194
2022-08-21,88.6194
2022-08-22,88.6194
2022-08-23,88.6194
2022-08-24,88.6194
2022-08-25,88.6194
2022-08-26,88.6194
2022-08-27,88.6194
2022-08-28,88.6194
2022-08-29,88.6194
2022-08-30,88.6194
2022-08-31,88.6194
2022-09-01,88.6194
2022-09-02,88.6194
2022-09-03,88.6194
2022-09-04,88.6194
2022-09-05,88.6194
2022-09-06,88.6194
2022-09-07,88.6194
2022-09-08,88.6194
2022-09-09,88.6194
2022-09-10,88.6194
2022-09-11,88.6194
2022-09-12,88.6194
2022-09-13,88.6194
2022-09-14,88.6194
2022-09-15,88.6194
2022-09-16,88.6194
2022-09-17,88.6194
2022-09-18,88.6194
2022-09-19,88.6194
2022-09-20,88.6194
2022-09-21,88.6194
2022-09-22,88.6194
2022-09-23,88.6194
2022-09-24,88.6194
2022-09-25,88.6194
2022-09-26,88.6194
2022-09-27,88.6194
2022-09-28,88.6194
2022-09-29,88.6194
2022-09-30,80.8235
2022-10-01,80.8235
2022-10-02,80.8235
2022-10-03,80.8235
2022-10-04,80.8235
2022-10-05,80.8235
2022-10-06,80.8235
2022-10-07,80.8235
2022-10-08,80.8235
2022-10-09,80.8235
2022-10-10,80.8235
2022-10-11,80.8235
2022-10-12,80.8235
2022-10-13,80.8235
2022-10-14,80.8235
2022-10-15,80.8235
2022-10-16,80.8235
2022-10-17,80.8235
2022-10-18,80.8235
2022-10-19,80.8235
2022-10-20,80.8235
2022-10-21,80.8235
2022-10-22,80.8235
2022-10-23,80.8235
2022-10-24,80.8235
2022-10-25,80.8235
2022-10-26,80.8235
2022-10-27,80.8235
2022-10-28,80.8235
2022-10-29,80.8235
2022-10-30,80.8235
2022-10-31,80.8235
2022-11-01,80.8235
2022-11-02,80.8235
2022-11-03,80.8235
2022-11-04,80.8235
2022-11-05,80.8235
2022-11-06,80.8235
2022-11-07,80.8235
2022-11-08,80.8235
2022-11-09,80.8235
2022-11-10,80.8235
2022-11-11,80.8235
2022-11-12,80.8235
2022-11-13,80.8235
2022-11-14,80.8235
2022-11-15,80.8235
2022-11-16,80.8235
2022-11-17,80.8235
2022-11-18,80.8235
2022-11-19,80.8235
2022-11-20,80.8235
2022-11-21,80.8235
2022-11-22,80.8235
2022-11-23,80.8235
2022-11-24,80.8235
2022-11-25,80.8235
2022-11-26,80.8235
2022-11-27,80.8235
2022-11-28,80.8235
2022-11-29,80.8235
2022-11-30,80.8235
2022-12-01,80.8235
2022-12-02,80.8235
2022-12-03,80.8235
2022-12-04,80.8235
2022-12-05,80.8235
2022-12-06,80.8235
2022-12-07,80.8235
2022-12-08,80.8235
2022-12-09,80.8235
2022-12-10,80.8235
2022-12-11,80.8235
2022-12-12,80.8235
2022-12-13,80.8235
2022-12-14,80.8235
2022-12-15,80.8235
2022-12-16,80.8235
2022-12-17,80.8235
2022-12-18,80.8235
2022-12-19,80.8235
2022-12-20,80.8235
2022-12-21,80.8235
2022-12-22,80.8235
2022-12-23,80.8235
2022-12-24,80.8235
2022-12-25,80.8235
2022-12-26,80.8235
2022-12-27,80.8235
2022-12-28,80.8235
2022-12-29,80.8235
2022-12-30,80.8235
2022-12-31,76.3574
2023-01-01,76.3574
2023-01-02,76.3574
2023-01-03,76.3574
2023-01-04,76.3574
2023-01-05,76.3574
2023-01-06,76.3574
2023-01-07,76.3574
2023-01-08,76.3574
2023-01-09,76.3574
2023-01-10,76.3574
2023-01-11,76.3574
2023-01-12,76.3574
2023-01-13,76.3574
2023-01-14,76.3574
2023-01-15,76.3574
2023-01-16,76.3574
2023-01-17,76.3574
2023-01-18,76.3574
2023-01-19,76.3574
2023-01-20,76.3574
2023-01-21,76.3574
2023-01-22,76.3574
2023-01-23,76.3574
2023-01-24,76.3574
2023-01-25,76.3574
2023-01-26,76.3574
2023-01-27,76.3574
2023-01-28,76.3574
2023-01-29,76.3574
2023-01-30,76.3574
2023-01-31,76.3574
2023-02-01,76.3574
2023-02-02,76.3574
2023-02-03,76.3574
2023-02-04,76.3574
2023-02-05,76.3574
2023-02-06,76.3574
2023-02-07,76.3574
2023-02-08,76.3574
2023-02-09,76.3574
2023-02-10,76.3574
2023-02-11,76.3574
2023-02-12,76.3574
2023-02-13,76.3574
2023-02-14,76.3574
2023-02-15,76.3574
2023-02-16,76.3574
2023-02-17,76.3574
2023-02-18,76.3574
2023-02-19,76.3574
2023-02-20,76.3574
2023-02-21,76.3574
2023-02-22,76.3574
2023-02-23,76.3574
2023-02-24,76.3574
2023-02-25,76.3574
2023-02-26,76.3574
2023-02-27,76.3574
2023-02-28,76.3574
2023-03-01,76.3574
2023-03-02,76.3574
2023-03-03,76.3574
2023-03-04,76.3574
2023-03-05,76.3574
2023-03-06,76.3574
2023-03-07,76.3574
2023-03-08,76.3574
2023-03-09,76.3574
2023-03-10,76.3574
2023-03-11,76.3574
2023-03-12,76.3574
2023-03-13,76.3574
2023-03-14,76.3574
2023-03-15,76.3574
2023-03-16,76.3574
