,PARA US Equity
2020-06-27,20.9574
2020-06-28,20.9574
2020-06-29,20.9574
2020-06-30,14.6991
2020-07-01,14.6991
2020-07-02,14.6991
2020-07-03,14.6991
2020-07-04,14.6991
2020-07-05,14.6991
2020-07-06,14.6991
2020-07-07,14.6991
2020-07-08,14.6991
2020-07-09,14.6991
2020-07-10,14.6991
2020-07-11,14.6991
2020-07-12,14.6991
2020-07-13,14.6991
2020-07-14,14.6991
2020-07-15,14.6991
2020-07-16,14.6991
2020-07-17,14.6991
2020-07-18,14.6991
2020-07-19,14.6991
2020-07-20,14.6991
2020-07-21,14.6991
2020-07-22,14.6991
2020-07-23,14.6991
2020-07-24,14.6991
2020-07-25,14.6991
2020-07-26,14.6991
2020-07-27,14.6991
2020-07-28,14.6991
2020-07-29,14.6991
2020-07-30,14.6991
2020-07-31,14.6991
2020-08-01,14.6991
2020-08-02,14.6991
2020-08-03,14.6991
2020-08-04,14.6991
2020-08-05,14.6991
2020-08-06,14.6991
2020-08-07,14.6991
2020-08-08,14.6991
2020-08-09,14.6991
2020-08-10,14.6991
2020-08-11,14.6991
2020-08-12,14.6991
2020-08-13,14.6991
2020-08-14,14.6991
2020-08-15,14.6991
2020-08-16,14.6991
2020-08-17,14.6991
2020-08-18,14.6991
2020-08-19,14.6991
2020-08-20,14.6991
2020-08-21,14.6991
2020-08-22,14.6991
2020-08-23,14.6991
2020-08-24,14.6991
2020-08-25,14.6991
2020-08-26,14.6991
2020-08-27,14.6991
2020-08-28,14.6991
2020-08-29,14.6991
2020-08-30,14.6991
2020-08-31,14.6991
2020-09-01,14.6991
2020-09-02,14.6991
2020-09-03,14.6991
2020-09-04,14.6991
2020-09-05,14.6991
2020-09-06,14.6991
2020-09-07,14.6991
2020-09-08,14.6991
2020-09-09,14.6991
2020-09-10,14.6991
2020-09-11,14.6991
2020-09-12,14.6991
2020-09-13,14.6991
2020-09-14,14.6991
2020-09-15,14.6991
2020-09-16,14.6991
2020-09-17,14.6991
2020-09-18,14.6991
2020-09-19,14.6991
2020-09-20,14.6991
2020-09-21,14.6991
2020-09-22,14.6991
2020-09-23,14.6991
2020-09-24,14.6991
2020-09-25,14.6991
2020-09-26,14.6991
2020-09-27,14.6991
2020-09-28,14.6991
2020-09-29,14.6991
2020-09-30,13.8107
2020-10-01,13.8107
2020-10-02,13.8107
2020-10-03,13.8107
2020-10-04,13.8107
2020-10-05,13.8107
2020-10-06,13.8107
2020-10-07,13.8107
2020-10-08,13.8107
2020-10-09,13.8107
2020-10-10,13.8107
2020-10-11,13.8107
2020-10-12,13.8107
2020-10-13,13.8107
2020-10-14,13.8107
2020-10-15,13.8107
2020-10-16,13.8107
2020-10-17,13.8107
2020-10-18,13.8107
2020-10-19,13.8107
2020-10-20,13.8107
2020-10-21,13.8107
2020-10-22,13.8107
2020-10-23,13.8107
2020-10-24,13.8107
2020-10-25,13.8107
2020-10-26,13.8107
2020-10-27,13.8107
2020-10-28,13.8107
2020-10-29,13.8107
2020-10-30,13.8107
2020-10-31,13.8107
2020-11-01,13.8107
2020-11-02,13.8107
2020-11-03,13.8107
2020-11-04,13.8107
2020-11-05,13.8107
2020-11-06,13.8107
2020-11-07,13.8107
2020-11-08,13.8107
2020-11-09,13.8107
2020-11-10,13.8107
2020-11-11,13.8107
2020-11-12,13.8107
2020-11-13,13.8107
2020-11-14,13.8107
2020-11-15,13.8107
2020-11-16,13.8107
2020-11-17,13.8107
2020-11-18,13.8107
2020-11-19,13.8107
2020-11-20,13.8107
2020-11-21,13.8107
2020-11-22,13.8107
2020-11-23,13.8107
2020-11-24,13.8107
2020-11-25,13.8107
2020-11-26,13.8107
2020-11-27,13.8107
2020-11-28,13.8107
2020-11-29,13.8107
2020-11-30,13.8107
2020-12-01,13.8107
2020-12-02,13.8107
2020-12-03,13.8107
2020-12-04,13.8107
2020-12-05,13.8107
2020-12-06,13.8107
2020-12-07,13.8107
2020-12-08,13.8107
2020-12-09,13.8107
2020-12-10,13.8107
2020-12-11,13.8107
2020-12-12,13.8107
2020-12-13,13.8107
2020-12-14,13.8107
2020-12-15,13.8107
2020-12-16,13.8107
2020-12-17,13.8107
2020-12-18,13.8107
2020-12-19,13.8107
2020-12-20,13.8107
2020-12-21,13.8107
2020-12-22,13.8107
2020-12-23,13.8107
2020-12-24,13.8107
2020-12-25,13.8107
2020-12-26,13.8107
2020-12-27,13.8107
2020-12-28,13.8107
2020-12-29,13.8107
2020-12-30,13.8107
2020-12-31,16.9501
2021-01-01,16.9501
2021-01-02,16.9501
2021-01-03,16.9501
2021-01-04,16.9501
2021-01-05,16.9501
2021-01-06,16.9501
2021-01-07,16.9501
2021-01-08,16.9501
2021-01-09,16.9501
2021-01-10,16.9501
2021-01-11,16.9501
2021-01-12,16.9501
2021-01-13,16.9501
2021-01-14,16.9501
2021-01-15,16.9501
2021-01-16,16.9501
2021-01-17,16.9501
2021-01-18,16.9501
2021-01-19,16.9501
2021-01-20,16.9501
2021-01-21,16.9501
2021-01-22,16.9501
2021-01-23,16.9501
2021-01-24,16.9501
2021-01-25,16.9501
2021-01-26,16.9501
2021-01-27,16.9501
2021-01-28,16.9501
2021-01-29,16.9501
2021-01-30,16.9501
2021-01-31,16.9501
2021-02-01,16.9501
2021-02-02,16.9501
2021-02-03,16.9501
2021-02-04,16.9501
2021-02-05,16.9501
2021-02-06,16.9501
2021-02-07,16.9501
2021-02-08,16.9501
2021-02-09,16.9501
2021-02-10,16.9501
2021-02-11,16.9501
2021-02-12,16.9501
2021-02-13,16.9501
2021-02-14,16.9501
2021-02-15,16.9501
2021-02-16,16.9501
2021-02-17,16.9501
2021-02-18,16.9501
2021-02-19,16.9501
2021-02-20,16.9501
2021-02-21,16.9501
2021-02-22,16.9501
2021-02-23,16.9501
2021-02-24,16.9501
2021-02-25,16.9501
2021-02-26,16.9501
2021-02-27,16.9501
2021-02-28,16.9501
2021-03-01,16.9501
2021-03-02,16.9501
2021-03-03,16.9501
2021-03-04,16.9501
2021-03-05,16.9501
2021-03-06,16.9501
2021-03-07,16.9501
2021-03-08,16.9501
2021-03-09,16.9501
2021-03-10,16.9501
2021-03-11,16.9501
2021-03-12,16.9501
2021-03-13,16.9501
2021-03-14,16.9501
2021-03-15,16.9501
2021-03-16,16.9501
2021-03-17,16.9501
2021-03-18,16.9501
2021-03-19,16.9501
2021-03-20,16.9501
2021-03-21,16.9501
2021-03-22,16.9501
2021-03-23,16.9501
2021-03-24,16.9501
2021-03-25,16.9501
2021-03-26,16.9501
2021-03-27,16.9501
2021-03-28,16.9501
2021-03-29,16.9501
2021-03-30,16.9501
2021-03-31,17.2716
2021-04-01,17.2716
2021-04-02,17.2716
2021-04-03,17.2716
2021-04-04,17.2716
2021-04-05,17.2716
2021-04-06,17.2716
2021-04-07,17.2716
2021-04-08,17.2716
2021-04-09,17.2716
2021-04-10,17.2716
2021-04-11,17.2716
2021-04-12,17.2716
2021-04-13,17.2716
2021-04-14,17.2716
2021-04-15,17.2716
2021-04-16,17.2716
2021-04-17,17.2716
2021-04-18,17.2716
2021-04-19,17.2716
2021-04-20,17.2716
2021-04-21,17.2716
2021-04-22,17.2716
2021-04-23,17.2716
2021-04-24,17.2716
2021-04-25,17.2716
2021-04-26,17.2716
2021-04-27,17.2716
2021-04-28,17.2716
2021-04-29,17.2716
2021-04-30,17.2716
2021-05-01,17.2716
2021-05-02,17.2716
2021-05-03,17.2716
2021-05-04,17.2716
2021-05-05,17.2716
2021-05-06,17.2716
2021-05-07,17.2716
2021-05-08,17.2716
2021-05-09,17.2716
2021-05-10,17.2716
2021-05-11,17.2716
2021-05-12,17.2716
2021-05-13,17.2716
2021-05-14,17.2716
2021-05-15,17.2716
2021-05-16,17.2716
2021-05-17,17.2716
2021-05-18,17.2716
2021-05-19,17.2716
2021-05-20,17.2716
2021-05-21,17.2716
2021-05-22,17.2716
2021-05-23,17.2716
2021-05-24,17.2716
2021-05-25,17.2716
2021-05-26,17.2716
2021-05-27,17.2716
2021-05-28,17.2716
2021-05-29,17.2716
2021-05-30,17.2716
2021-05-31,17.2716
2021-06-01,17.2716
2021-06-02,17.2716
2021-06-03,17.2716
2021-06-04,17.2716
2021-06-05,17.2716
2021-06-06,17.2716
2021-06-07,17.2716
2021-06-08,17.2716
2021-06-09,17.2716
2021-06-10,17.2716
2021-06-11,17.2716
2021-06-12,17.2716
2021-06-13,17.2716
2021-06-14,17.2716
2021-06-15,17.2716
2021-06-16,17.2716
2021-06-17,17.2716
2021-06-18,17.2716
2021-06-19,17.2716
2021-06-20,17.2716
2021-06-21,17.2716
2021-06-22,17.2716
2021-06-23,17.2716
2021-06-24,17.2716
2021-06-25,17.2716
2021-06-26,17.2716
2021-06-27,17.2716
2021-06-28,17.2716
2021-06-29,17.2716
2021-06-30,19.8516
2021-07-01,19.8516
2021-07-02,19.8516
2021-07-03,19.8516
2021-07-04,19.8516
2021-07-05,19.8516
2021-07-06,19.8516
2021-07-07,19.8516
2021-07-08,19.8516
2021-07-09,19.8516
2021-07-10,19.8516
2021-07-11,19.8516
2021-07-12,19.8516
2021-07-13,19.8516
2021-07-14,19.8516
2021-07-15,19.8516
2021-07-16,19.8516
2021-07-17,19.8516
2021-07-18,19.8516
2021-07-19,19.8516
2021-07-20,19.8516
2021-07-21,19.8516
2021-07-22,19.8516
2021-07-23,19.8516
2021-07-24,19.8516
2021-07-25,19.8516
2021-07-26,19.8516
2021-07-27,19.8516
2021-07-28,19.8516
2021-07-29,19.8516
2021-07-30,19.8516
2021-07-31,19.8516
2021-08-01,19.8516
2021-08-02,19.8516
2021-08-03,19.8516
2021-08-04,19.8516
2021-08-05,19.8516
2021-08-06,19.8516
2021-08-07,19.8516
2021-08-08,19.8516
2021-08-09,19.8516
2021-08-10,19.8516
2021-08-11,19.8516
2021-08-12,19.8516
2021-08-13,19.8516
2021-08-14,19.8516
2021-08-15,19.8516
2021-08-16,19.8516
2021-08-17,19.8516
2021-08-18,19.8516
2021-08-19,19.8516
2021-08-20,19.8516
2021-08-21,19.8516
2021-08-22,19.8516
2021-08-23,19.8516
2021-08-24,19.8516
2021-08-25,19.8516
2021-08-26,19.8516
2021-08-27,19.8516
2021-08-28,19.8516
2021-08-29,19.8516
2021-08-30,19.8516
2021-08-31,19.8516
2021-09-01,19.8516
2021-09-02,19.8516
2021-09-03,19.8516
2021-09-04,19.8516
2021-09-05,19.8516
2021-09-06,19.8516
2021-09-07,19.8516
2021-09-08,19.8516
2021-09-09,19.8516
2021-09-10,19.8516
2021-09-11,19.8516
2021-09-12,19.8516
2021-09-13,19.8516
2021-09-14,19.8516
2021-09-15,19.8516
2021-09-16,19.8516
2021-09-17,19.8516
2021-09-18,19.8516
2021-09-19,19.8516
2021-09-20,19.8516
2021-09-21,19.8516
2021-09-22,19.8516
2021-09-23,19.8516
2021-09-24,19.8516
2021-09-25,19.8516
2021-09-26,19.8516
2021-09-27,19.8516
2021-09-28,19.8516
2021-09-29,19.8516
2021-09-30,18.7669
2021-10-01,18.7669
2021-10-02,18.7669
2021-10-03,18.7669
2021-10-04,18.7669
2021-10-05,18.7669
2021-10-06,18.7669
2021-10-07,18.7669
2021-10-08,18.7669
2021-10-09,18.7669
2021-10-10,18.7669
2021-10-11,18.7669
2021-10-12,18.7669
2021-10-13,18.7669
2021-10-14,18.7669
2021-10-15,18.7669
2021-10-16,18.7669
2021-10-17,18.7669
2021-10-18,18.7669
2021-10-19,18.7669
2021-10-20,18.7669
2021-10-21,18.7669
2021-10-22,18.7669
2021-10-23,18.7669
2021-10-24,18.7669
2021-10-25,18.7669
2021-10-26,18.7669
2021-10-27,18.7669
2021-10-28,18.7669
2021-10-29,18.7669
2021-10-30,18.7669
2021-10-31,18.7669
2021-11-01,18.7669
2021-11-02,18.7669
2021-11-03,18.7669
2021-11-04,18.7669
2021-11-05,18.7669
2021-11-06,18.7669
2021-11-07,18.7669
2021-11-08,18.7669
2021-11-09,18.7669
2021-11-10,18.7669
2021-11-11,18.7669
2021-11-12,18.7669
2021-11-13,18.7669
2021-11-14,18.7669
2021-11-15,18.7669
2021-11-16,18.7669
2021-11-17,18.7669
2021-11-18,18.7669
2021-11-19,18.7669
2021-11-20,18.7669
2021-11-21,18.7669
2021-11-22,18.7669
2021-11-23,18.7669
2021-11-24,18.7669
2021-11-25,18.7669
2021-11-26,18.7669
2021-11-27,18.7669
2021-11-28,18.7669
2021-11-29,18.7669
2021-11-30,18.7669
2021-12-01,18.7669
2021-12-02,18.7669
2021-12-03,18.7669
2021-12-04,18.7669
2021-12-05,18.7669
2021-12-06,18.7669
2021-12-07,18.7669
2021-12-08,18.7669
2021-12-09,18.7669
2021-12-10,18.7669
2021-12-11,18.7669
2021-12-12,18.7669
2021-12-13,18.7669
2021-12-14,18.7669
2021-12-15,18.7669
2021-12-16,18.7669
2021-12-17,18.7669
2021-12-18,18.7669
2021-12-19,18.7669
2021-12-20,18.7669
2021-12-21,18.7669
2021-12-22,18.7669
2021-12-23,18.7669
2021-12-24,18.7669
2021-12-25,18.7669
2021-12-26,18.7669
2021-12-27,18.7669
2021-12-28,18.7669
2021-12-29,18.7669
2021-12-30,18.7669
2021-12-31,24.0542
2022-01-01,24.0542
2022-01-02,24.0542
2022-01-03,24.0542
2022-01-04,24.0542
2022-01-05,24.0542
2022-01-06,24.0542
2022-01-07,24.0542
2022-01-08,24.0542
2022-01-09,24.0542
2022-01-10,24.0542
2022-01-11,24.0542
2022-01-12,24.0542
2022-01-13,24.0542
2022-01-14,24.0542
2022-01-15,24.0542
2022-01-16,24.0542
2022-01-17,24.0542
2022-01-18,24.0542
2022-01-19,24.0542
2022-01-20,24.0542
2022-01-21,24.0542
2022-01-22,24.0542
2022-01-23,24.0542
2022-01-24,24.0542
2022-01-25,24.0542
2022-01-26,24.0542
2022-01-27,24.0542
2022-01-28,24.0542
2022-01-29,24.0542
2022-01-30,24.0542
2022-01-31,24.0542
2022-02-01,24.0542
2022-02-02,24.0542
2022-02-03,24.0542
2022-02-04,24.0542
2022-02-05,24.0542
2022-02-06,24.0542
2022-02-07,24.0542
2022-02-08,24.0542
2022-02-09,24.0542
2022-02-10,24.0542
2022-02-11,24.0542
2022-02-12,24.0542
2022-02-13,24.0542
2022-02-14,24.0542
2022-02-15,24.0542
2022-02-16,24.0542
2022-02-17,24.0542
2022-02-18,24.0542
2022-02-19,24.0542
2022-02-20,24.0542
2022-02-21,24.0542
2022-02-22,24.0542
2022-02-23,24.0542
2022-02-24,24.0542
2022-02-25,24.0542
2022-02-26,24.0542
2022-02-27,24.0542
2022-02-28,24.0542
2022-03-01,24.0542
2022-03-02,24.0542
2022-03-03,24.0542
2022-03-04,24.0542
2022-03-05,24.0542
2022-03-06,24.0542
2022-03-07,24.0542
2022-03-08,24.0542
2022-03-09,24.0542
2022-03-10,24.0542
2022-03-11,24.0542
2022-03-12,24.0542
2022-03-13,24.0542
2022-03-14,24.0542
2022-03-15,24.0542
2022-03-16,24.0542
2022-03-17,24.0542
2022-03-18,24.0542
2022-03-19,24.0542
2022-03-20,24.0542
2022-03-21,24.0542
2022-03-22,24.0542
2022-03-23,24.0542
2022-03-24,24.0542
2022-03-25,24.0542
2022-03-26,24.0542
2022-03-27,24.0542
2022-03-28,24.0542
2022-03-29,24.0542
2022-03-30,24.0542
2022-03-31,19.4335
2022-04-01,19.4335
2022-04-02,19.4335
2022-04-03,19.4335
2022-04-04,19.4335
2022-04-05,19.4335
2022-04-06,19.4335
2022-04-07,19.4335
2022-04-08,19.4335
2022-04-09,19.4335
2022-04-10,19.4335
2022-04-11,19.4335
2022-04-12,19.4335
2022-04-13,19.4335
2022-04-14,19.4335
2022-04-15,19.4335
2022-04-16,19.4335
2022-04-17,19.4335
2022-04-18,19.4335
2022-04-19,19.4335
2022-04-20,19.4335
2022-04-21,19.4335
2022-04-22,19.4335
2022-04-23,19.4335
2022-04-24,19.4335
2022-04-25,19.4335
2022-04-26,19.4335
2022-04-27,19.4335
2022-04-28,19.4335
2022-04-29,19.4335
2022-04-30,19.4335
2022-05-01,19.4335
2022-05-02,19.4335
2022-05-03,19.4335
2022-05-04,19.4335
2022-05-05,19.4335
2022-05-06,19.4335
2022-05-07,19.4335
2022-05-08,19.4335
2022-05-09,19.4335
2022-05-10,19.4335
2022-05-11,19.4335
2022-05-12,19.4335
2022-05-13,19.4335
2022-05-14,19.4335
2022-05-15,19.4335
2022-05-16,19.4335
2022-05-17,19.4335
2022-05-18,19.4335
2022-05-19,19.4335
2022-05-20,19.4335
2022-05-21,19.4335
2022-05-22,19.4335
2022-05-23,19.4335
2022-05-24,19.4335
2022-05-25,19.4335
2022-05-26,19.4335
2022-05-27,19.4335
2022-05-28,19.4335
2022-05-29,19.4335
2022-05-30,19.4335
2022-05-31,19.4335
2022-06-01,19.4335
2022-06-02,19.4335
2022-06-03,19.4335
2022-06-04,19.4335
2022-06-05,19.4335
2022-06-06,19.4335
2022-06-07,19.4335
2022-06-08,19.4335
2022-06-09,19.4335
2022-06-10,19.4335
2022-06-11,19.4335
2022-06-12,19.4335
2022-06-13,19.4335
2022-06-14,19.4335
2022-06-15,19.4335
2022-06-16,19.4335
2022-06-17,19.4335
2022-06-18,19.4335
2022-06-19,19.4335
2022-06-20,19.4335
2022-06-21,19.4335
2022-06-22,19.4335
2022-06-23,19.4335
2022-06-24,19.4335
2022-06-25,19.4335
2022-06-26,19.4335
2022-06-27,19.4335
2022-06-28,19.4335
2022-06-29,19.4335
2022-06-30,16.0843
2022-07-01,16.0843
2022-07-02,16.0843
2022-07-03,16.0843
2022-07-04,16.0843
2022-07-05,16.0843
2022-07-06,16.0843
2022-07-07,16.0843
2022-07-08,16.0843
2022-07-09,16.0843
2022-07-10,16.0843
2022-07-11,16.0843
2022-07-12,16.0843
2022-07-13,16.0843
2022-07-14,16.0843
2022-07-15,16.0843
2022-07-16,16.0843
2022-07-17,16.0843
2022-07-18,16.0843
2022-07-19,16.0843
2022-07-20,16.0843
2022-07-21,16.0843
2022-07-22,16.0843
2022-07-23,16.0843
2022-07-24,16.0843
2022-07-25,16.0843
2022-07-26,16.0843
2022-07-27,16.0843
2022-07-28,16.0843
2022-07-29,16.0843
2022-07-30,16.0843
2022-07-31,16.0843
2022-08-01,16.0843
2022-08-02,16.0843
2022-08-03,16.0843
2022-08-04,16.0843
2022-08-05,16.0843
2022-08-06,16.0843
2022-08-07,16.0843
2022-08-08,16.0843
2022-08-09,16.0843
2022-08-10,16.0843
2022-08-11,16.0843
2022-08-12,16.0843
2022-08-13,16.0843
2022-08-14,16.0843
2022-08-15,16.0843
2022-08-16,16.0843
2022-08-17,16.0843
2022-08-18,16.0843
2022-08-19,16.0843
2022-08-20,16.0843
2022-08-21,16.0843
2022-08-22,16.0843
2022-08-23,16.0843
2022-08-24,16.0843
2022-08-25,16.0843
2022-08-26,16.0843
2022-08-27,16.0843
2022-08-28,16.0843
2022-08-29,16.0843
2022-08-30,16.0843
2022-08-31,16.0843
2022-09-01,16.0843
2022-09-02,16.0843
2022-09-03,16.0843
2022-09-04,16.0843
2022-09-05,16.0843
2022-09-06,16.0843
2022-09-07,16.0843
2022-09-08,16.0843
2022-09-09,16.0843
2022-09-10,16.0843
2022-09-11,16.0843
2022-09-12,16.0843
2022-09-13,16.0843
2022-09-14,16.0843
2022-09-15,16.0843
2022-09-16,16.0843
2022-09-17,16.0843
2022-09-18,16.0843
2022-09-19,16.0843
2022-09-20,16.0843
2022-09-21,16.0843
2022-09-22,16.0843
2022-09-23,16.0843
2022-09-24,16.0843
2022-09-25,16.0843
2022-09-26,16.0843
2022-09-27,16.0843
2022-09-28,16.0843
2022-09-29,16.0843
2022-09-30,14.5396
2022-10-01,14.5396
2022-10-02,14.5396
2022-10-03,14.5396
2022-10-04,14.5396
2022-10-05,14.5396
2022-10-06,14.5396
2022-10-07,14.5396
2022-10-08,14.5396
2022-10-09,14.5396
2022-10-10,14.5396
2022-10-11,14.5396
2022-10-12,14.5396
2022-10-13,14.5396
2022-10-14,14.5396
2022-10-15,14.5396
2022-10-16,14.5396
2022-10-17,14.5396
2022-10-18,14.5396
2022-10-19,14.5396
2022-10-20,14.5396
2022-10-21,14.5396
2022-10-22,14.5396
2022-10-23,14.5396
2022-10-24,14.5396
2022-10-25,14.5396
2022-10-26,14.5396
2022-10-27,14.5396
2022-10-28,14.5396
2022-10-29,14.5396
2022-10-30,14.5396
2022-10-31,14.5396
2022-11-01,14.5396
2022-11-02,14.5396
2022-11-03,14.5396
2022-11-04,14.5396
2022-11-05,14.5396
2022-11-06,14.5396
2022-11-07,14.5396
2022-11-08,14.5396
2022-11-09,14.5396
2022-11-10,14.5396
2022-11-11,14.5396
2022-11-12,14.5396
2022-11-13,14.5396
2022-11-14,14.5396
2022-11-15,14.5396
2022-11-16,14.5396
2022-11-17,14.5396
2022-11-18,14.5396
2022-11-19,14.5396
2022-11-20,14.5396
2022-11-21,14.5396
2022-11-22,14.5396
2022-11-23,14.5396
2022-11-24,14.5396
2022-11-25,14.5396
2022-11-26,14.5396
2022-11-27,14.5396
2022-11-28,14.5396
2022-11-29,14.5396
2022-11-30,14.5396
2022-12-01,14.5396
2022-12-02,14.5396
2022-12-03,14.5396
2022-12-04,14.5396
2022-12-05,14.5396
2022-12-06,14.5396
2022-12-07,14.5396
2022-12-08,14.5396
2022-12-09,14.5396
2022-12-10,14.5396
2022-12-11,14.5396
2022-12-12,14.5396
2022-12-13,14.5396
2022-12-14,14.5396
2022-12-15,14.5396
2022-12-16,14.5396
2022-12-17,14.5396
2022-12-18,14.5396
2022-12-19,14.5396
2022-12-20,14.5396
2022-12-21,14.5396
2022-12-22,14.5396
2022-12-23,14.5396
2022-12-24,14.5396
2022-12-25,14.5396
2022-12-26,14.5396
2022-12-27,14.5396
2022-12-28,14.5396
2022-12-29,14.5396
2022-12-30,14.5396
2022-12-31,4.8594
2023-01-01,4.8594
2023-01-02,4.8594
2023-01-03,4.8594
2023-01-04,4.8594
2023-01-05,4.8594
2023-01-06,4.8594
2023-01-07,4.8594
2023-01-08,4.8594
2023-01-09,4.8594
2023-01-10,4.8594
2023-01-11,4.8594
2023-01-12,4.8594
2023-01-13,4.8594
2023-01-14,4.8594
2023-01-15,4.8594
2023-01-16,4.8594
2023-01-17,4.8594
2023-01-18,4.8594
2023-01-19,4.8594
2023-01-20,4.8594
2023-01-21,4.8594
2023-01-22,4.8594
2023-01-23,4.8594
2023-01-24,4.8594
2023-01-25,4.8594
2023-01-26,4.8594
2023-01-27,4.8594
2023-01-28,4.8594
2023-01-29,4.8594
2023-01-30,4.8594
2023-01-31,4.8594
2023-02-01,4.8594
2023-02-02,4.8594
2023-02-03,4.8594
2023-02-04,4.8594
2023-02-05,4.8594
2023-02-06,4.8594
2023-02-07,4.8594
2023-02-08,4.8594
2023-02-09,4.8594
2023-02-10,4.8594
2023-02-11,4.8594
2023-02-12,4.8594
2023-02-13,4.8594
2023-02-14,4.8594
2023-02-15,4.8594
2023-02-16,4.8594
2023-02-17,4.8594
2023-02-18,4.8594
2023-02-19,4.8594
2023-02-20,4.8594
2023-02-21,4.8594
2023-02-22,4.8594
2023-02-23,4.8594
2023-02-24,4.8594
2023-02-25,4.8594
2023-02-26,4.8594
2023-02-27,4.8594
2023-02-28,4.8594
2023-03-01,4.8594
2023-03-02,4.8594
2023-03-03,4.8594
2023-03-04,4.8594
2023-03-05,4.8594
2023-03-06,4.8594
2023-03-07,4.8594
2023-03-08,4.8594
2023-03-09,4.8594
