,NAVI US Equity
2020-03-26,17.4179
2020-03-27,17.4179
2020-03-28,17.4179
2020-03-29,17.4179
2020-03-30,17.4179
2020-03-31,13.2845
2020-04-01,13.2845
2020-04-02,13.2845
2020-04-03,13.2845
2020-04-04,13.2845
2020-04-05,13.2845
2020-04-06,13.2845
2020-04-07,13.2845
2020-04-08,13.2845
2020-04-09,13.2845
2020-04-10,13.2845
2020-04-11,13.2845
2020-04-12,13.2845
2020-04-13,13.2845
2020-04-14,13.2845
2020-04-15,13.2845
2020-04-16,13.2845
2020-04-17,13.2845
2020-04-18,13.2845
2020-04-19,13.2845
2020-04-20,13.2845
2020-04-21,13.2845
2020-04-22,13.2845
2020-04-23,13.2845
2020-04-24,13.2845
2020-04-25,13.2845
2020-04-26,13.2845
2020-04-27,13.2845
2020-04-28,13.2845
2020-04-29,13.2845
2020-04-30,13.2845
2020-05-01,13.2845
2020-05-02,13.2845
2020-05-03,13.2845
2020-05-04,13.2845
2020-05-05,13.2845
2020-05-06,13.2845
2020-05-07,13.2845
2020-05-08,13.2845
2020-05-09,13.2845
2020-05-10,13.2845
2020-05-11,13.2845
2020-05-12,13.2845
2020-05-13,13.2845
2020-05-14,13.2845
2020-05-15,13.2845
2020-05-16,13.2845
2020-05-17,13.2845
2020-05-18,13.2845
2020-05-19,13.2845
2020-05-20,13.2845
2020-05-21,13.2845
2020-05-22,13.2845
2020-05-23,13.2845
2020-05-24,13.2845
2020-05-25,13.2845
2020-05-26,13.2845
2020-05-27,13.2845
2020-05-28,13.2845
2020-05-29,13.2845
2020-05-30,13.2845
2020-05-31,13.2845
2020-06-01,13.2845
2020-06-02,13.2845
2020-06-03,13.2845
2020-06-04,13.2845
2020-06-05,13.2845
2020-06-06,13.2845
2020-06-07,13.2845
2020-06-08,13.2845
2020-06-09,13.2845
2020-06-10,13.2845
2020-06-11,13.2845
2020-06-12,13.2845
2020-06-13,13.2845
2020-06-14,13.2845
2020-06-15,13.2845
2020-06-16,13.2845
2020-06-17,13.2845
2020-06-18,13.2845
2020-06-19,13.2845
2020-06-20,13.2845
2020-06-21,13.2845
2020-06-22,13.2845
2020-06-23,13.2845
2020-06-24,13.2845
2020-06-25,13.2845
2020-06-26,13.2845
2020-06-27,13.2845
2020-06-28,13.2845
2020-06-29,13.2845
2020-06-30,12.3708
2020-07-01,12.3708
2020-07-02,12.3708
2020-07-03,12.3708
2020-07-04,12.3708
2020-07-05,12.3708
2020-07-06,12.3708
2020-07-07,12.3708
2020-07-08,12.3708
2020-07-09,12.3708
2020-07-10,12.3708
2020-07-11,12.3708
2020-07-12,12.3708
2020-07-13,12.3708
2020-07-14,12.3708
2020-07-15,12.3708
2020-07-16,12.3708
2020-07-17,12.3708
2020-07-18,12.3708
2020-07-19,12.3708
2020-07-20,12.3708
2020-07-21,12.3708
2020-07-22,12.3708
2020-07-23,12.3708
2020-07-24,12.3708
2020-07-25,12.3708
2020-07-26,12.3708
2020-07-27,12.3708
2020-07-28,12.3708
2020-07-29,12.3708
2020-07-30,12.3708
2020-07-31,12.3708
2020-08-01,12.3708
2020-08-02,12.3708
2020-08-03,12.3708
2020-08-04,12.3708
2020-08-05,12.3708
2020-08-06,12.3708
2020-08-07,12.3708
2020-08-08,12.3708
2020-08-09,12.3708
2020-08-10,12.3708
2020-08-11,12.3708
2020-08-12,12.3708
2020-08-13,12.3708
2020-08-14,12.3708
2020-08-15,12.3708
2020-08-16,12.3708
2020-08-17,12.3708
2020-08-18,12.3708
2020-08-19,12.3708
2020-08-20,12.3708
2020-08-21,12.3708
2020-08-22,12.3708
2020-08-23,12.3708
2020-08-24,12.3708
2020-08-25,12.3708
2020-08-26,12.3708
2020-08-27,12.3708
2020-08-28,12.3708
2020-08-29,12.3708
2020-08-30,12.3708
2020-08-31,12.3708
2020-09-01,12.3708
2020-09-02,12.3708
2020-09-03,12.3708
2020-09-04,12.3708
2020-09-05,12.3708
2020-09-06,12.3708
2020-09-07,12.3708
2020-09-08,12.3708
2020-09-09,12.3708
2020-09-10,12.3708
2020-09-11,12.3708
2020-09-12,12.3708
2020-09-13,12.3708
2020-09-14,12.3708
2020-09-15,12.3708
2020-09-16,12.3708
2020-09-17,12.3708
2020-09-18,12.3708
2020-09-19,12.3708
2020-09-20,12.3708
2020-09-21,12.3708
2020-09-22,12.3708
2020-09-23,12.3708
2020-09-24,12.3708
2020-09-25,12.3708
2020-09-26,12.3708
2020-09-27,12.3708
2020-09-28,12.3708
2020-09-29,12.3708
2020-09-30,14.4521
2020-10-01,14.4521
2020-10-02,14.4521
2020-10-03,14.4521
2020-10-04,14.4521
2020-10-05,14.4521
2020-10-06,14.4521
2020-10-07,14.4521
2020-10-08,14.4521
2020-10-09,14.4521
2020-10-10,14.4521
2020-10-11,14.4521
2020-10-12,14.4521
2020-10-13,14.4521
2020-10-14,14.4521
2020-10-15,14.4521
2020-10-16,14.4521
2020-10-17,14.4521
2020-10-18,14.4521
2020-10-19,14.4521
2020-10-20,14.4521
2020-10-21,14.4521
2020-10-22,14.4521
2020-10-23,14.4521
2020-10-24,14.4521
2020-10-25,14.4521
2020-10-26,14.4521
2020-10-27,14.4521
2020-10-28,14.4521
2020-10-29,14.4521
2020-10-30,14.4521
2020-10-31,14.4521
2020-11-01,14.4521
2020-11-02,14.4521
2020-11-03,14.4521
2020-11-04,14.4521
2020-11-05,14.4521
2020-11-06,14.4521
2020-11-07,14.4521
2020-11-08,14.4521
2020-11-09,14.4521
2020-11-10,14.4521
2020-11-11,14.4521
2020-11-12,14.4521
2020-11-13,14.4521
2020-11-14,14.4521
2020-11-15,14.4521
2020-11-16,14.4521
2020-11-17,14.4521
2020-11-18,14.4521
2020-11-19,14.4521
2020-11-20,14.4521
2020-11-21,14.4521
2020-11-22,14.4521
2020-11-23,14.4521
2020-11-24,14.4521
2020-11-25,14.4521
2020-11-26,14.4521
2020-11-27,14.4521
2020-11-28,14.4521
2020-11-29,14.4521
2020-11-30,14.4521
2020-12-01,14.4521
2020-12-02,14.4521
2020-12-03,14.4521
2020-12-04,14.4521
2020-12-05,14.4521
2020-12-06,14.4521
2020-12-07,14.4521
2020-12-08,14.4521
2020-12-09,14.4521
2020-12-10,14.4521
2020-12-11,14.4521
2020-12-12,14.4521
2020-12-13,14.4521
2020-12-14,14.4521
2020-12-15,14.4521
2020-12-16,14.4521
2020-12-17,14.4521
2020-12-18,14.4521
2020-12-19,14.4521
2020-12-20,14.4521
2020-12-21,14.4521
2020-12-22,14.4521
2020-12-23,14.4521
2020-12-24,14.4521
2020-12-25,14.4521
2020-12-26,14.4521
2020-12-27,14.4521
2020-12-28,14.4521
2020-12-29,14.4521
2020-12-30,14.4521
2020-12-31,14.2832
2021-01-01,14.2832
2021-01-02,14.2832
2021-01-03,14.2832
2021-01-04,14.2832
2021-01-05,14.2832
2021-01-06,14.2832
2021-01-07,14.2832
2021-01-08,14.2832
2021-01-09,14.2832
2021-01-10,14.2832
2021-01-11,14.2832
2021-01-12,14.2832
2021-01-13,14.2832
2021-01-14,14.2832
2021-01-15,14.2832
2021-01-16,14.2832
2021-01-17,14.2832
2021-01-18,14.2832
2021-01-19,14.2832
2021-01-20,14.2832
2021-01-21,14.2832
2021-01-22,14.2832
2021-01-23,14.2832
2021-01-24,14.2832
2021-01-25,14.2832
2021-01-26,14.2832
2021-01-27,14.2832
2021-01-28,14.2832
2021-01-29,14.2832
2021-01-30,14.2832
2021-01-31,14.2832
2021-02-01,14.2832
2021-02-02,14.2832
2021-02-03,14.2832
2021-02-04,14.2832
2021-02-05,14.2832
2021-02-06,14.2832
2021-02-07,14.2832
2021-02-08,14.2832
2021-02-09,14.2832
2021-02-10,14.2832
2021-02-11,14.2832
2021-02-12,14.2832
2021-02-13,14.2832
2021-02-14,14.2832
2021-02-15,14.2832
2021-02-16,14.2832
2021-02-17,14.2832
2021-02-18,14.2832
2021-02-19,14.2832
2021-02-20,14.2832
2021-02-21,14.2832
2021-02-22,14.2832
2021-02-23,14.2832
2021-02-24,14.2832
2021-02-25,14.2832
2021-02-26,14.2832
2021-02-27,14.2832
2021-02-28,14.2832
2021-03-01,14.2832
2021-03-02,14.2832
2021-03-03,14.2832
2021-03-04,14.2832
2021-03-05,14.2832
2021-03-06,14.2832
2021-03-07,14.2832
2021-03-08,14.2832
2021-03-09,14.2832
2021-03-10,14.2832
2021-03-11,14.2832
2021-03-12,14.2832
2021-03-13,14.2832
2021-03-14,14.2832
2021-03-15,14.2832
2021-03-16,14.2832
2021-03-17,14.2832
2021-03-18,14.2832
2021-03-19,14.2832
2021-03-20,14.2832
2021-03-21,14.2832
2021-03-22,14.2832
2021-03-23,14.2832
2021-03-24,14.2832
2021-03-25,14.2832
2021-03-26,14.2832
2021-03-27,14.2832
2021-03-28,14.2832
2021-03-29,14.2832
2021-03-30,14.2832
2021-03-31,37.3266
2021-04-01,37.3266
2021-04-02,37.3266
2021-04-03,37.3266
2021-04-04,37.3266
2021-04-05,37.3266
2021-04-06,37.3266
2021-04-07,37.3266
2021-04-08,37.3266
2021-04-09,37.3266
2021-04-10,37.3266
2021-04-11,37.3266
2021-04-12,37.3266
2021-04-13,37.3266
2021-04-14,37.3266
2021-04-15,37.3266
2021-04-16,37.3266
2021-04-17,37.3266
2021-04-18,37.3266
2021-04-19,37.3266
2021-04-20,37.3266
2021-04-21,37.3266
2021-04-22,37.3266
2021-04-23,37.3266
2021-04-24,37.3266
2021-04-25,37.3266
2021-04-26,37.3266
2021-04-27,37.3266
2021-04-28,37.3266
2021-04-29,37.3266
2021-04-30,37.3266
2021-05-01,37.3266
2021-05-02,37.3266
2021-05-03,37.3266
2021-05-04,37.3266
2021-05-05,37.3266
2021-05-06,37.3266
2021-05-07,37.3266
2021-05-08,37.3266
2021-05-09,37.3266
2021-05-10,37.3266
2021-05-11,37.3266
2021-05-12,37.3266
2021-05-13,37.3266
2021-05-14,37.3266
2021-05-15,37.3266
2021-05-16,37.3266
2021-05-17,37.3266
2021-05-18,37.3266
2021-05-19,37.3266
2021-05-20,37.3266
2021-05-21,37.3266
2021-05-22,37.3266
2021-05-23,37.3266
2021-05-24,37.3266
2021-05-25,37.3266
2021-05-26,37.3266
2021-05-27,37.3266
2021-05-28,37.3266
2021-05-29,37.3266
2021-05-30,37.3266
2021-05-31,37.3266
2021-06-01,37.3266
2021-06-02,37.3266
2021-06-03,37.3266
2021-06-04,37.3266
2021-06-05,37.3266
2021-06-06,37.3266
2021-06-07,37.3266
2021-06-08,37.3266
2021-06-09,37.3266
2021-06-10,37.3266
2021-06-11,37.3266
2021-06-12,37.3266
2021-06-13,37.3266
2021-06-14,37.3266
2021-06-15,37.3266
2021-06-16,37.3266
2021-06-17,37.3266
2021-06-18,37.3266
2021-06-19,37.3266
2021-06-20,37.3266
2021-06-21,37.3266
2021-06-22,37.3266
2021-06-23,37.3266
2021-06-24,37.3266
2021-06-25,37.3266
2021-06-26,37.3266
2021-06-27,37.3266
2021-06-28,37.3266
2021-06-29,37.3266
2021-06-30,39.3688
2021-07-01,39.3688
2021-07-02,39.3688
2021-07-03,39.3688
2021-07-04,39.3688
2021-07-05,39.3688
2021-07-06,39.3688
2021-07-07,39.3688
2021-07-08,39.3688
2021-07-09,39.3688
2021-07-10,39.3688
2021-07-11,39.3688
2021-07-12,39.3688
2021-07-13,39.3688
2021-07-14,39.3688
2021-07-15,39.3688
2021-07-16,39.3688
2021-07-17,39.3688
2021-07-18,39.3688
2021-07-19,39.3688
2021-07-20,39.3688
2021-07-21,39.3688
2021-07-22,39.3688
2021-07-23,39.3688
2021-07-24,39.3688
2021-07-25,39.3688
2021-07-26,39.3688
2021-07-27,39.3688
2021-07-28,39.3688
2021-07-29,39.3688
2021-07-30,39.3688
2021-07-31,39.3688
2021-08-01,39.3688
2021-08-02,39.3688
2021-08-03,39.3688
2021-08-04,39.3688
2021-08-05,39.3688
2021-08-06,39.3688
2021-08-07,39.3688
2021-08-08,39.3688
2021-08-09,39.3688
2021-08-10,39.3688
2021-08-11,39.3688
2021-08-12,39.3688
2021-08-13,39.3688
2021-08-14,39.3688
2021-08-15,39.3688
2021-08-16,39.3688
2021-08-17,39.3688
2021-08-18,39.3688
2021-08-19,39.3688
2021-08-20,39.3688
2021-08-21,39.3688
2021-08-22,39.3688
2021-08-23,39.3688
2021-08-24,39.3688
2021-08-25,39.3688
2021-08-26,39.3688
2021-08-27,39.3688
2021-08-28,39.3688
2021-08-29,39.3688
2021-08-30,39.3688
2021-08-31,39.3688
2021-09-01,39.3688
2021-09-02,39.3688
2021-09-03,39.3688
2021-09-04,39.3688
2021-09-05,39.3688
2021-09-06,39.3688
2021-09-07,39.3688
2021-09-08,39.3688
2021-09-09,39.3688
2021-09-10,39.3688
2021-09-11,39.3688
2021-09-12,39.3688
2021-09-13,39.3688
2021-09-14,39.3688
2021-09-15,39.3688
2021-09-16,39.3688
2021-09-17,39.3688
2021-09-18,39.3688
2021-09-19,39.3688
2021-09-20,39.3688
2021-09-21,39.3688
2021-09-22,39.3688
2021-09-23,39.3688
2021-09-24,39.3688
2021-09-25,39.3688
2021-09-26,39.3688
2021-09-27,39.3688
2021-09-28,39.3688
2021-09-29,39.3688
2021-09-30,36.729
2021-10-01,36.729
2021-10-02,36.729
2021-10-03,36.729
2021-10-04,36.729
2021-10-05,36.729
2021-10-06,36.729
2021-10-07,36.729
2021-10-08,36.729
2021-10-09,36.729
2021-10-10,36.729
2021-10-11,36.729
2021-10-12,36.729
2021-10-13,36.729
2021-10-14,36.729
2021-10-15,36.729
2021-10-16,36.729
2021-10-17,36.729
2021-10-18,36.729
2021-10-19,36.729
2021-10-20,36.729
2021-10-21,36.729
2021-10-22,36.729
2021-10-23,36.729
2021-10-24,36.729
2021-10-25,36.729
2021-10-26,36.729
2021-10-27,36.729
2021-10-28,36.729
2021-10-29,36.729
2021-10-30,36.729
2021-10-31,36.729
2021-11-01,36.729
2021-11-02,36.729
2021-11-03,36.729
2021-11-04,36.729
2021-11-05,36.729
2021-11-06,36.729
2021-11-07,36.729
2021-11-08,36.729
2021-11-09,36.729
2021-11-10,36.729
2021-11-11,36.729
2021-11-12,36.729
2021-11-13,36.729
2021-11-14,36.729
2021-11-15,36.729
2021-11-16,36.729
2021-11-17,36.729
2021-11-18,36.729
2021-11-19,36.729
2021-11-20,36.729
2021-11-21,36.729
2021-11-22,36.729
2021-11-23,36.729
2021-11-24,36.729
2021-11-25,36.729
2021-11-26,36.729
2021-11-27,36.729
2021-11-28,36.729
2021-11-29,36.729
2021-11-30,36.729
2021-12-01,36.729
2021-12-02,36.729
2021-12-03,36.729
2021-12-04,36.729
2021-12-05,36.729
2021-12-06,36.729
2021-12-07,36.729
2021-12-08,36.729
2021-12-09,36.729
2021-12-10,36.729
2021-12-11,36.729
2021-12-12,36.729
2021-12-13,36.729
2021-12-14,36.729
2021-12-15,36.729
2021-12-16,36.729
2021-12-17,36.729
2021-12-18,36.729
2021-12-19,36.729
2021-12-20,36.729
2021-12-21,36.729
2021-12-22,36.729
2021-12-23,36.729
2021-12-24,36.729
2021-12-25,36.729
2021-12-26,36.729
2021-12-27,36.729
2021-12-28,36.729
2021-12-29,36.729
2021-12-30,36.729
2021-12-31,28.5089
2022-01-01,28.5089
2022-01-02,28.5089
2022-01-03,28.5089
2022-01-04,28.5089
2022-01-05,28.5089
2022-01-06,28.5089
2022-01-07,28.5089
2022-01-08,28.5089
2022-01-09,28.5089
2022-01-10,28.5089
2022-01-11,28.5089
2022-01-12,28.5089
2022-01-13,28.5089
2022-01-14,28.5089
2022-01-15,28.5089
2022-01-16,28.5089
2022-01-17,28.5089
2022-01-18,28.5089
2022-01-19,28.5089
2022-01-20,28.5089
2022-01-21,28.5089
2022-01-22,28.5089
2022-01-23,28.5089
2022-01-24,28.5089
2022-01-25,28.5089
2022-01-26,28.5089
2022-01-27,28.5089
2022-01-28,28.5089
2022-01-29,28.5089
2022-01-30,28.5089
2022-01-31,28.5089
2022-02-01,28.5089
2022-02-02,28.5089
2022-02-03,28.5089
2022-02-04,28.5089
2022-02-05,28.5089
2022-02-06,28.5089
2022-02-07,28.5089
2022-02-08,28.5089
2022-02-09,28.5089
2022-02-10,28.5089
2022-02-11,28.5089
2022-02-12,28.5089
2022-02-13,28.5089
2022-02-14,28.5089
2022-02-15,28.5089
2022-02-16,28.5089
2022-02-17,28.5089
2022-02-18,28.5089
2022-02-19,28.5089
2022-02-20,28.5089
2022-02-21,28.5089
2022-02-22,28.5089
2022-02-23,28.5089
2022-02-24,28.5089
2022-02-25,28.5089
2022-02-26,28.5089
2022-02-27,28.5089
2022-02-28,28.5089
2022-03-01,28.5089
2022-03-02,28.5089
2022-03-03,28.5089
2022-03-04,28.5089
2022-03-05,28.5089
2022-03-06,28.5089
2022-03-07,28.5089
2022-03-08,28.5089
2022-03-09,28.5089
2022-03-10,28.5089
2022-03-11,28.5089
2022-03-12,28.5089
2022-03-13,28.5089
2022-03-14,28.5089
2022-03-15,28.5089
2022-03-16,28.5089
2022-03-17,28.5089
2022-03-18,28.5089
2022-03-19,28.5089
2022-03-20,28.5089
2022-03-21,28.5089
2022-03-22,28.5089
2022-03-23,28.5089
2022-03-24,28.5089
2022-03-25,28.5089
2022-03-26,28.5089
2022-03-27,28.5089
2022-03-28,28.5089
2022-03-29,28.5089
2022-03-30,28.5089
2022-03-31,21.7054
2022-04-01,21.7054
2022-04-02,21.7054
2022-04-03,21.7054
2022-04-04,21.7054
2022-04-05,21.7054
2022-04-06,21.7054
2022-04-07,21.7054
2022-04-08,21.7054
2022-04-09,21.7054
2022-04-10,21.7054
2022-04-11,21.7054
2022-04-12,21.7054
2022-04-13,21.7054
2022-04-14,21.7054
2022-04-15,21.7054
2022-04-16,21.7054
2022-04-17,21.7054
2022-04-18,21.7054
2022-04-19,21.7054
2022-04-20,21.7054
2022-04-21,21.7054
2022-04-22,21.7054
2022-04-23,21.7054
2022-04-24,21.7054
2022-04-25,21.7054
2022-04-26,21.7054
2022-04-27,21.7054
2022-04-28,21.7054
2022-04-29,21.7054
2022-04-30,21.7054
2022-05-01,21.7054
2022-05-02,21.7054
2022-05-03,21.7054
2022-05-04,21.7054
2022-05-05,21.7054
2022-05-06,21.7054
2022-05-07,21.7054
2022-05-08,21.7054
2022-05-09,21.7054
2022-05-10,21.7054
2022-05-11,21.7054
2022-05-12,21.7054
2022-05-13,21.7054
2022-05-14,21.7054
2022-05-15,21.7054
2022-05-16,21.7054
2022-05-17,21.7054
2022-05-18,21.7054
2022-05-19,21.7054
2022-05-20,21.7054
2022-05-21,21.7054
2022-05-22,21.7054
2022-05-23,21.7054
2022-05-24,21.7054
2022-05-25,21.7054
2022-05-26,21.7054
2022-05-27,21.7054
2022-05-28,21.7054
2022-05-29,21.7054
2022-05-30,21.7054
2022-05-31,21.7054
2022-06-01,21.7054
2022-06-02,21.7054
2022-06-03,21.7054
2022-06-04,21.7054
2022-06-05,21.7054
2022-06-06,21.7054
2022-06-07,21.7054
2022-06-08,21.7054
2022-06-09,21.7054
2022-06-10,21.7054
2022-06-11,21.7054
2022-06-12,21.7054
2022-06-13,21.7054
2022-06-14,21.7054
2022-06-15,21.7054
2022-06-16,21.7054
2022-06-17,21.7054
2022-06-18,21.7054
2022-06-19,21.7054
2022-06-20,21.7054
2022-06-21,21.7054
2022-06-22,21.7054
2022-06-23,21.7054
2022-06-24,21.7054
2022-06-25,21.7054
2022-06-26,21.7054
2022-06-27,21.7054
2022-06-28,21.7054
2022-06-29,21.7054
2022-06-30,21.2154
2022-07-01,21.2154
2022-07-02,21.2154
2022-07-03,21.2154
2022-07-04,21.2154
2022-07-05,21.2154
2022-07-06,21.2154
2022-07-07,21.2154
2022-07-08,21.2154
2022-07-09,21.2154
2022-07-10,21.2154
2022-07-11,21.2154
2022-07-12,21.2154
2022-07-13,21.2154
2022-07-14,21.2154
2022-07-15,21.2154
2022-07-16,21.2154
2022-07-17,21.2154
2022-07-18,21.2154
2022-07-19,21.2154
2022-07-20,21.2154
2022-07-21,21.2154
2022-07-22,21.2154
2022-07-23,21.2154
2022-07-24,21.2154
2022-07-25,21.2154
2022-07-26,21.2154
2022-07-27,21.2154
2022-07-28,21.2154
2022-07-29,21.2154
2022-07-30,21.2154
2022-07-31,21.2154
2022-08-01,21.2154
2022-08-02,21.2154
2022-08-03,21.2154
2022-08-04,21.2154
2022-08-05,21.2154
2022-08-06,21.2154
2022-08-07,21.2154
2022-08-08,21.2154
2022-08-09,21.2154
2022-08-10,21.2154
2022-08-11,21.2154
2022-08-12,21.2154
2022-08-13,21.2154
2022-08-14,21.2154
2022-08-15,21.2154
2022-08-16,21.2154
2022-08-17,21.2154
2022-08-18,21.2154
2022-08-19,21.2154
2022-08-20,21.2154
2022-08-21,21.2154
2022-08-22,21.2154
2022-08-23,21.2154
2022-08-24,21.2154
2022-08-25,21.2154
2022-08-26,21.2154
2022-08-27,21.2154
2022-08-28,21.2154
2022-08-29,21.2154
2022-08-30,21.2154
2022-08-31,21.2154
2022-09-01,21.2154
2022-09-02,21.2154
2022-09-03,21.2154
2022-09-04,21.2154
2022-09-05,21.2154
2022-09-06,21.2154
2022-09-07,21.2154
2022-09-08,21.2154
2022-09-09,21.2154
2022-09-10,21.2154
2022-09-11,21.2154
2022-09-12,21.2154
2022-09-13,21.2154
2022-09-14,21.2154
2022-09-15,21.2154
2022-09-16,21.2154
2022-09-17,21.2154
2022-09-18,21.2154
2022-09-19,21.2154
2022-09-20,21.2154
2022-09-21,21.2154
2022-09-22,21.2154
2022-09-23,21.2154
2022-09-24,21.2154
2022-09-25,21.2154
2022-09-26,21.2154
2022-09-27,21.2154
2022-09-28,21.2154
2022-09-29,21.2154
2022-09-30,18.5744
2022-10-01,18.5744
2022-10-02,18.5744
2022-10-03,18.5744
2022-10-04,18.5744
2022-10-05,18.5744
2022-10-06,18.5744
2022-10-07,18.5744
2022-10-08,18.5744
2022-10-09,18.5744
2022-10-10,18.5744
2022-10-11,18.5744
2022-10-12,18.5744
2022-10-13,18.5744
2022-10-14,18.5744
2022-10-15,18.5744
2022-10-16,18.5744
2022-10-17,18.5744
2022-10-18,18.5744
2022-10-19,18.5744
2022-10-20,18.5744
2022-10-21,18.5744
2022-10-22,18.5744
2022-10-23,18.5744
2022-10-24,18.5744
2022-10-25,18.5744
2022-10-26,18.5744
2022-10-27,18.5744
2022-10-28,18.5744
2022-10-29,18.5744
2022-10-30,18.5744
2022-10-31,18.5744
2022-11-01,18.5744
2022-11-02,18.5744
2022-11-03,18.5744
2022-11-04,18.5744
2022-11-05,18.5744
2022-11-06,18.5744
2022-11-07,18.5744
2022-11-08,18.5744
2022-11-09,18.5744
2022-11-10,18.5744
2022-11-11,18.5744
2022-11-12,18.5744
2022-11-13,18.5744
2022-11-14,18.5744
2022-11-15,18.5744
2022-11-16,18.5744
2022-11-17,18.5744
2022-11-18,18.5744
2022-11-19,18.5744
2022-11-20,18.5744
2022-11-21,18.5744
2022-11-22,18.5744
2022-11-23,18.5744
2022-11-24,18.5744
2022-11-25,18.5744
2022-11-26,18.5744
2022-11-27,18.5744
2022-11-28,18.5744
2022-11-29,18.5744
2022-11-30,18.5744
2022-12-01,18.5744
2022-12-02,18.5744
2022-12-03,18.5744
2022-12-04,18.5744
2022-12-05,18.5744
2022-12-06,18.5744
2022-12-07,18.5744
2022-12-08,18.5744
2022-12-09,18.5744
2022-12-10,18.5744
2022-12-11,18.5744
2022-12-12,18.5744
2022-12-13,18.5744
2022-12-14,18.5744
2022-12-15,18.5744
2022-12-16,18.5744
2022-12-17,18.5744
2022-12-18,18.5744
2022-12-19,18.5744
2022-12-20,18.5744
2022-12-21,18.5744
2022-12-22,18.5744
2022-12-23,18.5744
2022-12-24,18.5744
2022-12-25,18.5744
2022-12-26,18.5744
2022-12-27,18.5744
2022-12-28,18.5744
2022-12-29,18.5744
2022-12-30,18.5744
2022-12-31,23.1432
2023-01-01,23.1432
2023-01-02,23.1432
2023-01-03,23.1432
2023-01-04,23.1432
2023-01-05,23.1432
2023-01-06,23.1432
2023-01-07,23.1432
2023-01-08,23.1432
2023-01-09,23.1432
2023-01-10,23.1432
2023-01-11,23.1432
2023-01-12,23.1432
2023-01-13,23.1432
2023-01-14,23.1432
2023-01-15,23.1432
2023-01-16,23.1432
2023-01-17,23.1432
2023-01-18,23.1432
2023-01-19,23.1432
2023-01-20,23.1432
2023-01-21,23.1432
2023-01-22,23.1432
2023-01-23,23.1432
2023-01-24,23.1432
2023-01-25,23.1432
2023-01-26,23.1432
2023-01-27,23.1432
2023-01-28,23.1432
2023-01-29,23.1432
2023-01-30,23.1432
2023-01-31,23.1432
2023-02-01,23.1432
2023-02-02,23.1432
2023-02-03,23.1432
2023-02-04,23.1432
2023-02-05,23.1432
2023-02-06,23.1432
2023-02-07,23.1432
2023-02-08,23.1432
2023-02-09,23.1432
2023-02-10,23.1432
2023-02-11,23.1432
2023-02-12,23.1432
2023-02-13,23.1432
2023-02-14,23.1432
2023-02-15,23.1432
2023-02-16,23.1432
2023-02-17,23.1432
2023-02-18,23.1432
2023-02-19,23.1432
2023-02-20,23.1432
2023-02-21,23.1432
2023-02-22,23.1432
2023-02-23,23.1432
2023-02-24,23.1432
2023-02-25,23.1432
2023-02-26,23.1432
2023-02-27,23.1432
2023-02-28,23.1432
2023-03-01,23.1432
2023-03-02,23.1432
2023-03-03,23.1432
2023-03-04,23.1432
2023-03-05,23.1432
2023-03-06,23.1432
2023-03-07,23.1432
2023-03-08,23.1432
2023-03-09,23.1432
2023-03-10,23.1432
2023-03-11,23.1432
2023-03-12,23.1432
2023-03-13,23.1432
2023-03-14,23.1432
2023-03-15,23.1432
2023-03-16,23.1432
