,KMX US Equity
2020-07-07,17.8257
2020-07-08,17.8257
2020-07-09,17.8257
2020-07-10,17.8257
2020-07-11,17.8257
2020-07-12,17.8257
2020-07-13,17.8257
2020-07-14,17.8257
2020-07-15,17.8257
2020-07-16,17.8257
2020-07-17,17.8257
2020-07-18,17.8257
2020-07-19,17.8257
2020-07-20,17.8257
2020-07-21,17.8257
2020-07-22,17.8257
2020-07-23,17.8257
2020-07-24,17.8257
2020-07-25,17.8257
2020-07-26,17.8257
2020-07-27,17.8257
2020-07-28,17.8257
2020-07-29,17.8257
2020-07-30,17.8257
2020-07-31,17.8257
2020-08-01,17.8257
2020-08-02,17.8257
2020-08-03,17.8257
2020-08-04,17.8257
2020-08-05,17.8257
2020-08-06,17.8257
2020-08-07,17.8257
2020-08-08,17.8257
2020-08-09,17.8257
2020-08-10,17.8257
2020-08-11,17.8257
2020-08-12,17.8257
2020-08-13,17.8257
2020-08-14,17.8257
2020-08-15,17.8257
2020-08-16,17.8257
2020-08-17,17.8257
2020-08-18,17.8257
2020-08-19,17.8257
2020-08-20,17.8257
2020-08-21,17.8257
2020-08-22,17.8257
2020-08-23,17.8257
2020-08-24,17.8257
2020-08-25,17.8257
2020-08-26,17.8257
2020-08-27,17.8257
2020-08-28,17.8257
2020-08-29,17.8257
2020-08-30,17.8257
2020-08-31,18.1657
2020-09-01,18.1657
2020-09-02,18.1657
2020-09-03,18.1657
2020-09-04,18.1657
2020-09-05,18.1657
2020-09-06,18.1657
2020-09-07,18.1657
2020-09-08,18.1657
2020-09-09,18.1657
2020-09-10,18.1657
2020-09-11,18.1657
2020-09-12,18.1657
2020-09-13,18.1657
2020-09-14,18.1657
2020-09-15,18.1657
2020-09-16,18.1657
2020-09-17,18.1657
2020-09-18,18.1657
2020-09-19,18.1657
2020-09-20,18.1657
2020-09-21,18.1657
2020-09-22,18.1657
2020-09-23,18.1657
2020-09-24,18.1657
2020-09-25,18.1657
2020-09-26,18.1657
2020-09-27,18.1657
2020-09-28,18.1657
2020-09-29,18.1657
2020-09-30,18.1657
2020-10-01,18.1657
2020-10-02,18.1657
2020-10-03,18.1657
2020-10-04,18.1657
2020-10-05,18.1657
2020-10-06,18.1657
2020-10-07,18.1657
2020-10-08,18.1657
2020-10-09,18.1657
2020-10-10,18.1657
2020-10-11,18.1657
2020-10-12,18.1657
2020-10-13,18.1657
2020-10-14,18.1657
2020-10-15,18.1657
2020-10-16,18.1657
2020-10-17,18.1657
2020-10-18,18.1657
2020-10-19,18.1657
2020-10-20,18.1657
2020-10-21,18.1657
2020-10-22,18.1657
2020-10-23,18.1657
2020-10-24,18.1657
2020-10-25,18.1657
2020-10-26,18.1657
2020-10-27,18.1657
2020-10-28,18.1657
2020-10-29,18.1657
2020-10-30,18.1657
2020-10-31,18.1657
2020-11-01,18.1657
2020-11-02,18.1657
2020-11-03,18.1657
2020-11-04,18.1657
2020-11-05,18.1657
2020-11-06,18.1657
2020-11-07,18.1657
2020-11-08,18.1657
2020-11-09,18.1657
2020-11-10,18.1657
2020-11-11,18.1657
2020-11-12,18.1657
2020-11-13,18.1657
2020-11-14,18.1657
2020-11-15,18.1657
2020-11-16,18.1657
2020-11-17,18.1657
2020-11-18,18.1657
2020-11-19,18.1657
2020-11-20,18.1657
2020-11-21,18.1657
2020-11-22,18.1657
2020-11-23,18.1657
2020-11-24,18.1657
2020-11-25,18.1657
2020-11-26,18.1657
2020-11-27,18.1657
2020-11-28,18.1657
2020-11-29,18.1657
2020-11-30,19.2143
2020-12-01,19.2143
2020-12-02,19.2143
2020-12-03,19.2143
2020-12-04,19.2143
2020-12-05,19.2143
2020-12-06,19.2143
2020-12-07,19.2143
2020-12-08,19.2143
2020-12-09,19.2143
2020-12-10,19.2143
2020-12-11,19.2143
2020-12-12,19.2143
2020-12-13,19.2143
2020-12-14,19.2143
2020-12-15,19.2143
2020-12-16,19.2143
2020-12-17,19.2143
2020-12-18,19.2143
2020-12-19,19.2143
2020-12-20,19.2143
2020-12-21,19.2143
2020-12-22,19.2143
2020-12-23,19.2143
2020-12-24,19.2143
2020-12-25,19.2143
2020-12-26,19.2143
2020-12-27,19.2143
2020-12-28,19.2143
2020-12-29,19.2143
2020-12-30,19.2143
2020-12-31,19.2143
2021-01-01,19.2143
2021-01-02,19.2143
2021-01-03,19.2143
2021-01-04,19.2143
2021-01-05,19.2143
2021-01-06,19.2143
2021-01-07,19.2143
2021-01-08,19.2143
2021-01-09,19.2143
2021-01-10,19.2143
2021-01-11,19.2143
2021-01-12,19.2143
2021-01-13,19.2143
2021-01-14,19.2143
2021-01-15,19.2143
2021-01-16,19.2143
2021-01-17,19.2143
2021-01-18,19.2143
2021-01-19,19.2143
2021-01-20,19.2143
2021-01-21,19.2143
2021-01-22,19.2143
2021-01-23,19.2143
2021-01-24,19.2143
2021-01-25,19.2143
2021-01-26,19.2143
2021-01-27,19.2143
2021-01-28,19.2143
2021-01-29,19.2143
2021-01-30,19.2143
2021-01-31,19.2143
2021-02-01,19.2143
2021-02-02,19.2143
2021-02-03,19.2143
2021-02-04,19.2143
2021-02-05,19.2143
2021-02-06,19.2143
2021-02-07,19.2143
2021-02-08,19.2143
2021-02-09,19.2143
2021-02-10,19.2143
2021-02-11,19.2143
2021-02-12,19.2143
2021-02-13,19.2143
2021-02-14,19.2143
2021-02-15,19.2143
2021-02-16,19.2143
2021-02-17,19.2143
2021-02-18,19.2143
2021-02-19,19.2143
2021-02-20,19.2143
2021-02-21,19.2143
2021-02-22,19.2143
2021-02-23,19.2143
2021-02-24,19.2143
2021-02-25,19.2143
2021-02-26,19.2143
2021-02-27,19.2143
2021-02-28,18.3665
2021-03-01,18.3665
2021-03-02,18.3665
2021-03-03,18.3665
2021-03-04,18.3665
2021-03-05,18.3665
2021-03-06,18.3665
2021-03-07,18.3665
2021-03-08,18.3665
2021-03-09,18.3665
2021-03-10,18.3665
2021-03-11,18.3665
2021-03-12,18.3665
2021-03-13,18.3665
2021-03-14,18.3665
2021-03-15,18.3665
2021-03-16,18.3665
2021-03-17,18.3665
2021-03-18,18.3665
2021-03-19,18.3665
2021-03-20,18.3665
2021-03-21,18.3665
2021-03-22,18.3665
2021-03-23,18.3665
2021-03-24,18.3665
2021-03-25,18.3665
2021-03-26,18.3665
2021-03-27,18.3665
2021-03-28,18.3665
2021-03-29,18.3665
2021-03-30,18.3665
2021-03-31,18.3665
2021-04-01,18.3665
2021-04-02,18.3665
2021-04-03,18.3665
2021-04-04,18.3665
2021-04-05,18.3665
2021-04-06,18.3665
2021-04-07,18.3665
2021-04-08,18.3665
2021-04-09,18.3665
2021-04-10,18.3665
2021-04-11,18.3665
2021-04-12,18.3665
2021-04-13,18.3665
2021-04-14,18.3665
2021-04-15,18.3665
2021-04-16,18.3665
2021-04-17,18.3665
2021-04-18,18.3665
2021-04-19,18.3665
2021-04-20,18.3665
2021-04-21,18.3665
2021-04-22,18.3665
2021-04-23,18.3665
2021-04-24,18.3665
2021-04-25,18.3665
2021-04-26,18.3665
2021-04-27,18.3665
2021-04-28,18.3665
2021-04-29,18.3665
2021-04-30,18.3665
2021-05-01,18.3665
2021-05-02,18.3665
2021-05-03,18.3665
2021-05-04,18.3665
2021-05-05,18.3665
2021-05-06,18.3665
2021-05-07,18.3665
2021-05-08,18.3665
2021-05-09,18.3665
2021-05-10,18.3665
2021-05-11,18.3665
2021-05-12,18.3665
2021-05-13,18.3665
2021-05-14,18.3665
2021-05-15,18.3665
2021-05-16,18.3665
2021-05-17,18.3665
2021-05-18,18.3665
2021-05-19,18.3665
2021-05-20,18.3665
2021-05-21,18.3665
2021-05-22,18.3665
2021-05-23,18.3665
2021-05-24,18.3665
2021-05-25,18.3665
2021-05-26,18.3665
2021-05-27,18.3665
2021-05-28,18.3665
2021-05-29,18.3665
2021-05-30,18.3665
2021-05-31,28.4648
2021-06-01,28.4648
2021-06-02,28.4648
2021-06-03,28.4648
2021-06-04,28.4648
2021-06-05,28.4648
2021-06-06,28.4648
2021-06-07,28.4648
2021-06-08,28.4648
2021-06-09,28.4648
2021-06-10,28.4648
2021-06-11,28.4648
2021-06-12,28.4648
2021-06-13,28.4648
2021-06-14,28.4648
2021-06-15,28.4648
2021-06-16,28.4648
2021-06-17,28.4648
2021-06-18,28.4648
2021-06-19,28.4648
2021-06-20,28.4648
2021-06-21,28.4648
2021-06-22,28.4648
2021-06-23,28.4648
2021-06-24,28.4648
2021-06-25,28.4648
2021-06-26,28.4648
2021-06-27,28.4648
2021-06-28,28.4648
2021-06-29,28.4648
2021-06-30,28.4648
2021-07-01,28.4648
2021-07-02,28.4648
2021-07-03,28.4648
2021-07-04,28.4648
2021-07-05,28.4648
2021-07-06,28.4648
2021-07-07,28.4648
2021-07-08,28.4648
2021-07-09,28.4648
2021-07-10,28.4648
2021-07-11,28.4648
2021-07-12,28.4648
2021-07-13,28.4648
2021-07-14,28.4648
2021-07-15,28.4648
2021-07-16,28.4648
2021-07-17,28.4648
2021-07-18,28.4648
2021-07-19,28.4648
2021-07-20,28.4648
2021-07-21,28.4648
2021-07-22,28.4648
2021-07-23,28.4648
2021-07-24,28.4648
2021-07-25,28.4648
2021-07-26,28.4648
2021-07-27,28.4648
2021-07-28,28.4648
2021-07-29,28.4648
2021-07-30,28.4648
2021-07-31,28.4648
2021-08-01,28.4648
2021-08-02,28.4648
2021-08-03,28.4648
2021-08-04,28.4648
2021-08-05,28.4648
2021-08-06,28.4648
2021-08-07,28.4648
2021-08-08,28.4648
2021-08-09,28.4648
2021-08-10,28.4648
2021-08-11,28.4648
2021-08-12,28.4648
2021-08-13,28.4648
2021-08-14,28.4648
2021-08-15,28.4648
2021-08-16,28.4648
2021-08-17,28.4648
2021-08-18,28.4648
2021-08-19,28.4648
2021-08-20,28.4648
2021-08-21,28.4648
2021-08-22,28.4648
2021-08-23,28.4648
2021-08-24,28.4648
2021-08-25,28.4648
2021-08-26,28.4648
2021-08-27,28.4648
2021-08-28,28.4648
2021-08-29,28.4648
2021-08-30,28.4648
2021-08-31,26.2374
2021-09-01,26.2374
2021-09-02,26.2374
2021-09-03,26.2374
2021-09-04,26.2374
2021-09-05,26.2374
2021-09-06,26.2374
2021-09-07,26.2374
2021-09-08,26.2374
2021-09-09,26.2374
2021-09-10,26.2374
2021-09-11,26.2374
2021-09-12,26.2374
2021-09-13,26.2374
2021-09-14,26.2374
2021-09-15,26.2374
2021-09-16,26.2374
2021-09-17,26.2374
2021-09-18,26.2374
2021-09-19,26.2374
2021-09-20,26.2374
2021-09-21,26.2374
2021-09-22,26.2374
2021-09-23,26.2374
2021-09-24,26.2374
2021-09-25,26.2374
2021-09-26,26.2374
2021-09-27,26.2374
2021-09-28,26.2374
2021-09-29,26.2374
2021-09-30,26.2374
2021-10-01,26.2374
2021-10-02,26.2374
2021-10-03,26.2374
2021-10-04,26.2374
2021-10-05,26.2374
2021-10-06,26.2374
2021-10-07,26.2374
2021-10-08,26.2374
2021-10-09,26.2374
2021-10-10,26.2374
2021-10-11,26.2374
2021-10-12,26.2374
2021-10-13,26.2374
2021-10-14,26.2374
2021-10-15,26.2374
2021-10-16,26.2374
2021-10-17,26.2374
2021-10-18,26.2374
2021-10-19,26.2374
2021-10-20,26.2374
2021-10-21,26.2374
2021-10-22,26.2374
2021-10-23,26.2374
2021-10-24,26.2374
2021-10-25,26.2374
2021-10-26,26.2374
2021-10-27,26.2374
2021-10-28,26.2374
2021-10-29,26.2374
2021-10-30,26.2374
2021-10-31,26.2374
2021-11-01,26.2374
2021-11-02,26.2374
2021-11-03,26.2374
2021-11-04,26.2374
2021-11-05,26.2374
2021-11-06,26.2374
2021-11-07,26.2374
2021-11-08,26.2374
2021-11-09,26.2374
2021-11-10,26.2374
2021-11-11,26.2374
2021-11-12,26.2374
2021-11-13,26.2374
2021-11-14,26.2374
2021-11-15,26.2374
2021-11-16,26.2374
2021-11-17,26.2374
2021-11-18,26.2374
2021-11-19,26.2374
2021-11-20,26.2374
2021-11-21,26.2374
2021-11-22,26.2374
2021-11-23,26.2374
2021-11-24,26.2374
2021-11-25,26.2374
2021-11-26,26.2374
2021-11-27,26.2374
2021-11-28,26.2374
2021-11-29,26.2374
2021-11-30,26.0093
2021-12-01,26.0093
2021-12-02,26.0093
2021-12-03,26.0093
2021-12-04,26.0093
2021-12-05,26.0093
2021-12-06,26.0093
2021-12-07,26.0093
2021-12-08,26.0093
2021-12-09,26.0093
2021-12-10,26.0093
2021-12-11,26.0093
2021-12-12,26.0093
2021-12-13,26.0093
2021-12-14,26.0093
2021-12-15,26.0093
2021-12-16,26.0093
2021-12-17,26.0093
2021-12-18,26.0093
2021-12-19,26.0093
2021-12-20,26.0093
2021-12-21,26.0093
2021-12-22,26.0093
2021-12-23,26.0093
2021-12-24,26.0093
2021-12-25,26.0093
2021-12-26,26.0093
2021-12-27,26.0093
2021-12-28,26.0093
2021-12-29,26.0093
2021-12-30,26.0093
2021-12-31,26.0093
2022-01-01,26.0093
2022-01-02,26.0093
2022-01-03,26.0093
2022-01-04,26.0093
2022-01-05,26.0093
2022-01-06,26.0093
2022-01-07,26.0093
2022-01-08,26.0093
2022-01-09,26.0093
2022-01-10,26.0093
2022-01-11,26.0093
2022-01-12,26.0093
2022-01-13,26.0093
2022-01-14,26.0093
2022-01-15,26.0093
2022-01-16,26.0093
2022-01-17,26.0093
2022-01-18,26.0093
2022-01-19,26.0093
2022-01-20,26.0093
2022-01-21,26.0093
2022-01-22,26.0093
2022-01-23,26.0093
2022-01-24,26.0093
2022-01-25,26.0093
2022-01-26,26.0093
2022-01-27,26.0093
2022-01-28,26.0093
2022-01-29,26.0093
2022-01-30,26.0093
2022-01-31,26.0093
2022-02-01,26.0093
2022-02-02,26.0093
2022-02-03,26.0093
2022-02-04,26.0093
2022-02-05,26.0093
2022-02-06,26.0093
2022-02-07,26.0093
2022-02-08,26.0093
2022-02-09,26.0093
2022-02-10,26.0093
2022-02-11,26.0093
2022-02-12,26.0093
2022-02-13,26.0093
2022-02-14,26.0093
2022-02-15,26.0093
2022-02-16,26.0093
2022-02-17,26.0093
2022-02-18,26.0093
2022-02-19,26.0093
2022-02-20,26.0093
2022-02-21,26.0093
2022-02-22,26.0093
2022-02-23,26.0093
2022-02-24,26.0093
2022-02-25,26.0093
2022-02-26,26.0093
2022-02-27,26.0093
2022-02-28,23.9852
2022-03-01,23.9852
2022-03-02,23.9852
2022-03-03,23.9852
2022-03-04,23.9852
2022-03-05,23.9852
2022-03-06,23.9852
2022-03-07,23.9852
2022-03-08,23.9852
2022-03-09,23.9852
2022-03-10,23.9852
2022-03-11,23.9852
2022-03-12,23.9852
2022-03-13,23.9852
2022-03-14,23.9852
2022-03-15,23.9852
2022-03-16,23.9852
2022-03-17,23.9852
2022-03-18,23.9852
2022-03-19,23.9852
2022-03-20,23.9852
2022-03-21,23.9852
2022-03-22,23.9852
2022-03-23,23.9852
2022-03-24,23.9852
2022-03-25,23.9852
2022-03-26,23.9852
2022-03-27,23.9852
2022-03-28,23.9852
2022-03-29,23.9852
2022-03-30,23.9852
2022-03-31,23.9852
2022-04-01,23.9852
2022-04-02,23.9852
2022-04-03,23.9852
2022-04-04,23.9852
2022-04-05,23.9852
2022-04-06,23.9852
2022-04-07,23.9852
2022-04-08,23.9852
2022-04-09,23.9852
2022-04-10,23.9852
2022-04-11,23.9852
2022-04-12,23.9852
2022-04-13,23.9852
2022-04-14,23.9852
2022-04-15,23.9852
2022-04-16,23.9852
2022-04-17,23.9852
2022-04-18,23.9852
2022-04-19,23.9852
2022-04-20,23.9852
2022-04-21,23.9852
2022-04-22,23.9852
2022-04-23,23.9852
2022-04-24,23.9852
2022-04-25,23.9852
2022-04-26,23.9852
2022-04-27,23.9852
2022-04-28,23.9852
2022-04-29,23.9852
2022-04-30,23.9852
2022-05-01,23.9852
2022-05-02,23.9852
2022-05-03,23.9852
2022-05-04,23.9852
2022-05-05,23.9852
2022-05-06,23.9852
2022-05-07,23.9852
2022-05-08,23.9852
2022-05-09,23.9852
2022-05-10,23.9852
2022-05-11,23.9852
2022-05-12,23.9852
2022-05-13,23.9852
2022-05-14,23.9852
2022-05-15,23.9852
2022-05-16,23.9852
2022-05-17,23.9852
2022-05-18,23.9852
2022-05-19,23.9852
2022-05-20,23.9852
2022-05-21,23.9852
2022-05-22,23.9852
2022-05-23,23.9852
2022-05-24,23.9852
2022-05-25,23.9852
2022-05-26,23.9852
2022-05-27,23.9852
2022-05-28,23.9852
2022-05-29,23.9852
2022-05-30,23.9852
2022-05-31,19.1369
2022-06-01,19.1369
2022-06-02,19.1369
2022-06-03,19.1369
2022-06-04,19.1369
2022-06-05,19.1369
2022-06-06,19.1369
2022-06-07,19.1369
2022-06-08,19.1369
2022-06-09,19.1369
2022-06-10,19.1369
2022-06-11,19.1369
2022-06-12,19.1369
2022-06-13,19.1369
2022-06-14,19.1369
2022-06-15,19.1369
2022-06-16,19.1369
2022-06-17,19.1369
2022-06-18,19.1369
2022-06-19,19.1369
2022-06-20,19.1369
2022-06-21,19.1369
2022-06-22,19.1369
2022-06-23,19.1369
2022-06-24,19.1369
2022-06-25,19.1369
2022-06-26,19.1369
2022-06-27,19.1369
2022-06-28,19.1369
2022-06-29,19.1369
2022-06-30,19.1369
2022-07-01,19.1369
2022-07-02,19.1369
2022-07-03,19.1369
2022-07-04,19.1369
2022-07-05,19.1369
2022-07-06,19.1369
2022-07-07,19.1369
2022-07-08,19.1369
2022-07-09,19.1369
2022-07-10,19.1369
2022-07-11,19.1369
2022-07-12,19.1369
2022-07-13,19.1369
2022-07-14,19.1369
2022-07-15,19.1369
2022-07-16,19.1369
2022-07-17,19.1369
2022-07-18,19.1369
2022-07-19,19.1369
2022-07-20,19.1369
2022-07-21,19.1369
2022-07-22,19.1369
2022-07-23,19.1369
2022-07-24,19.1369
2022-07-25,19.1369
2022-07-26,19.1369
2022-07-27,19.1369
2022-07-28,19.1369
2022-07-29,19.1369
2022-07-30,19.1369
2022-07-31,19.1369
2022-08-01,19.1369
2022-08-02,19.1369
2022-08-03,19.1369
2022-08-04,19.1369
2022-08-05,19.1369
2022-08-06,19.1369
2022-08-07,19.1369
2022-08-08,19.1369
2022-08-09,19.1369
2022-08-10,19.1369
2022-08-11,19.1369
2022-08-12,19.1369
2022-08-13,19.1369
2022-08-14,19.1369
2022-08-15,19.1369
2022-08-16,19.1369
2022-08-17,19.1369
2022-08-18,19.1369
2022-08-19,19.1369
2022-08-20,19.1369
2022-08-21,19.1369
2022-08-22,19.1369
2022-08-23,19.1369
2022-08-24,19.1369
2022-08-25,19.1369
2022-08-26,19.1369
2022-08-27,19.1369
2022-08-28,19.1369
2022-08-29,19.1369
2022-08-30,19.1369
2022-08-31,15.6339
2022-09-01,15.6339
2022-09-02,15.6339
2022-09-03,15.6339
2022-09-04,15.6339
2022-09-05,15.6339
2022-09-06,15.6339
2022-09-07,15.6339
2022-09-08,15.6339
2022-09-09,15.6339
2022-09-10,15.6339
2022-09-11,15.6339
2022-09-12,15.6339
2022-09-13,15.6339
2022-09-14,15.6339
2022-09-15,15.6339
2022-09-16,15.6339
2022-09-17,15.6339
2022-09-18,15.6339
2022-09-19,15.6339
2022-09-20,15.6339
2022-09-21,15.6339
2022-09-22,15.6339
2022-09-23,15.6339
2022-09-24,15.6339
2022-09-25,15.6339
2022-09-26,15.6339
2022-09-27,15.6339
2022-09-28,15.6339
2022-09-29,15.6339
2022-09-30,15.6339
2022-10-01,15.6339
2022-10-02,15.6339
2022-10-03,15.6339
2022-10-04,15.6339
2022-10-05,15.6339
2022-10-06,15.6339
2022-10-07,15.6339
2022-10-08,15.6339
2022-10-09,15.6339
2022-10-10,15.6339
2022-10-11,15.6339
2022-10-12,15.6339
2022-10-13,15.6339
2022-10-14,15.6339
2022-10-15,15.6339
2022-10-16,15.6339
2022-10-17,15.6339
2022-10-18,15.6339
2022-10-19,15.6339
2022-10-20,15.6339
2022-10-21,15.6339
2022-10-22,15.6339
2022-10-23,15.6339
2022-10-24,15.6339
2022-10-25,15.6339
2022-10-26,15.6339
2022-10-27,15.6339
2022-10-28,15.6339
2022-10-29,15.6339
2022-10-30,15.6339
2022-10-31,15.6339
2022-11-01,15.6339
2022-11-02,15.6339
2022-11-03,15.6339
2022-11-04,15.6339
2022-11-05,15.6339
2022-11-06,15.6339
2022-11-07,15.6339
2022-11-08,15.6339
2022-11-09,15.6339
2022-11-10,15.6339
2022-11-11,15.6339
2022-11-12,15.6339
2022-11-13,15.6339
2022-11-14,15.6339
2022-11-15,15.6339
2022-11-16,15.6339
2022-11-17,15.6339
2022-11-18,15.6339
2022-11-19,15.6339
2022-11-20,15.6339
2022-11-21,15.6339
2022-11-22,15.6339
2022-11-23,15.6339
2022-11-24,15.6339
2022-11-25,15.6339
2022-11-26,15.6339
2022-11-27,15.6339
2022-11-28,15.6339
2022-11-29,15.6339
2022-11-30,10.8628
2022-12-01,10.8628
2022-12-02,10.8628
2022-12-03,10.8628
2022-12-04,10.8628
2022-12-05,10.8628
2022-12-06,10.8628
2022-12-07,10.8628
2022-12-08,10.8628
2022-12-09,10.8628
2022-12-10,10.8628
2022-12-11,10.8628
2022-12-12,10.8628
2022-12-13,10.8628
2022-12-14,10.8628
2022-12-15,10.8628
2022-12-16,10.8628
2022-12-17,10.8628
2022-12-18,10.8628
2022-12-19,10.8628
2022-12-20,10.8628
2022-12-21,10.8628
2022-12-22,10.8628
2022-12-23,10.8628
2022-12-24,10.8628
2022-12-25,10.8628
2022-12-26,10.8628
2022-12-27,10.8628
2022-12-28,10.8628
2022-12-29,10.8628
2022-12-30,10.8628
2022-12-31,10.8628
2023-01-01,10.8628
2023-01-02,10.8628
2023-01-03,10.8628
2023-01-04,10.8628
2023-01-05,10.8628
2023-01-06,10.8628
2023-01-07,10.8628
2023-01-08,10.8628
2023-01-09,10.8628
2023-01-10,10.8628
2023-01-11,10.8628
2023-01-12,10.8628
2023-01-13,10.8628
2023-01-14,10.8628
2023-01-15,10.8628
2023-01-16,10.8628
2023-01-17,10.8628
2023-01-18,10.8628
2023-01-19,10.8628
2023-01-20,10.8628
2023-01-21,10.8628
2023-01-22,10.8628
2023-01-23,10.8628
2023-01-24,10.8628
2023-01-25,10.8628
2023-01-26,10.8628
2023-01-27,10.8628
2023-01-28,10.8628
2023-01-29,10.8628
2023-01-30,10.8628
2023-01-31,10.8628
2023-02-01,10.8628
2023-02-02,10.8628
2023-02-03,10.8628
2023-02-04,10.8628
2023-02-05,10.8628
2023-02-06,10.8628
2023-02-07,10.8628
2023-02-08,10.8628
2023-02-09,10.8628
2023-02-10,10.8628
2023-02-11,10.8628
2023-02-12,10.8628
2023-02-13,10.8628
2023-02-14,10.8628
2023-02-15,10.8628
2023-02-16,10.8628
2023-02-17,10.8628
2023-02-18,10.8628
2023-02-19,10.8628
2023-02-20,10.8628
2023-02-21,10.8628
2023-02-22,10.8628
2023-02-23,10.8628
2023-02-24,10.8628
2023-02-25,10.8628
2023-02-26,10.8628
2023-02-27,10.8628
2023-02-28,8.9369
2023-03-01,8.9369
2023-03-02,8.9369
2023-03-03,8.9369
2023-03-04,8.9369
2023-03-05,8.9369
2023-03-06,8.9369
2023-03-07,8.9369
2023-03-08,8.9369
2023-03-09,8.9369
