,AXP US Equity
2020-07-19,17.9146
2020-07-20,17.9146
2020-07-21,17.9146
2020-07-22,17.9146
2020-07-23,17.9146
2020-07-24,17.9146
2020-07-25,17.9146
2020-07-26,17.9146
2020-07-27,17.9146
2020-07-28,17.9146
2020-07-29,17.9146
2020-07-30,17.9146
2020-07-31,17.9146
2020-08-01,17.9146
2020-08-02,17.9146
2020-08-03,17.9146
2020-08-04,17.9146
2020-08-05,17.9146
2020-08-06,17.9146
2020-08-07,17.9146
2020-08-08,17.9146
2020-08-09,17.9146
2020-08-10,17.9146
2020-08-11,17.9146
2020-08-12,17.9146
2020-08-13,17.9146
2020-08-14,17.9146
2020-08-15,17.9146
2020-08-16,17.9146
2020-08-17,17.9146
2020-08-18,17.9146
2020-08-19,17.9146
2020-08-20,17.9146
2020-08-21,17.9146
2020-08-22,17.9146
2020-08-23,17.9146
2020-08-24,17.9146
2020-08-25,17.9146
2020-08-26,17.9146
2020-08-27,17.9146
2020-08-28,17.9146
2020-08-29,17.9146
2020-08-30,17.9146
2020-08-31,17.9146
2020-09-01,17.9146
2020-09-02,17.9146
2020-09-03,17.9146
2020-09-04,17.9146
2020-09-05,17.9146
2020-09-06,17.9146
2020-09-07,17.9146
2020-09-08,17.9146
2020-09-09,17.9146
2020-09-10,17.9146
2020-09-11,17.9146
2020-09-12,17.9146
2020-09-13,17.9146
2020-09-14,17.9146
2020-09-15,17.9146
2020-09-16,17.9146
2020-09-17,17.9146
2020-09-18,17.9146
2020-09-19,17.9146
2020-09-20,17.9146
2020-09-21,17.9146
2020-09-22,17.9146
2020-09-23,17.9146
2020-09-24,17.9146
2020-09-25,17.9146
2020-09-26,17.9146
2020-09-27,17.9146
2020-09-28,17.9146
2020-09-29,17.9146
2020-09-30,14.6211
2020-10-01,14.6211
2020-10-02,14.6211
2020-10-03,14.6211
2020-10-04,14.6211
2020-10-05,14.6211
2020-10-06,14.6211
2020-10-07,14.6211
2020-10-08,14.6211
2020-10-09,14.6211
2020-10-10,14.6211
2020-10-11,14.6211
2020-10-12,14.6211
2020-10-13,14.6211
2020-10-14,14.6211
2020-10-15,14.6211
2020-10-16,14.6211
2020-10-17,14.6211
2020-10-18,14.6211
2020-10-19,14.6211
2020-10-20,14.6211
2020-10-21,14.6211
2020-10-22,14.6211
2020-10-23,14.6211
2020-10-24,14.6211
2020-10-25,14.6211
2020-10-26,14.6211
2020-10-27,14.6211
2020-10-28,14.6211
2020-10-29,14.6211
2020-10-30,14.6211
2020-10-31,14.6211
2020-11-01,14.6211
2020-11-02,14.6211
2020-11-03,14.6211
2020-11-04,14.6211
2020-11-05,14.6211
2020-11-06,14.6211
2020-11-07,14.6211
2020-11-08,14.6211
2020-11-09,14.6211
2020-11-10,14.6211
2020-11-11,14.6211
2020-11-12,14.6211
2020-11-13,14.6211
2020-11-14,14.6211
2020-11-15,14.6211
2020-11-16,14.6211
2020-11-17,14.6211
2020-11-18,14.6211
2020-11-19,14.6211
2020-11-20,14.6211
2020-11-21,14.6211
2020-11-22,14.6211
2020-11-23,14.6211
2020-11-24,14.6211
2020-11-25,14.6211
2020-11-26,14.6211
2020-11-27,14.6211
2020-11-28,14.6211
2020-11-29,14.6211
2020-11-30,14.6211
2020-12-01,14.6211
2020-12-02,14.6211
2020-12-03,14.6211
2020-12-04,14.6211
2020-12-05,14.6211
2020-12-06,14.6211
2020-12-07,14.6211
2020-12-08,14.6211
2020-12-09,14.6211
2020-12-10,14.6211
2020-12-11,14.6211
2020-12-12,14.6211
2020-12-13,14.6211
2020-12-14,14.6211
2020-12-15,14.6211
2020-12-16,14.6211
2020-12-17,14.6211
2020-12-18,14.6211
2020-12-19,14.6211
2020-12-20,14.6211
2020-12-21,14.6211
2020-12-22,14.6211
2020-12-23,14.6211
2020-12-24,14.6211
2020-12-25,14.6211
2020-12-26,14.6211
2020-12-27,14.6211
2020-12-28,14.6211
2020-12-29,14.6211
2020-12-30,14.6211
2020-12-31,13.1842
2021-01-01,13.1842
2021-01-02,13.1842
2021-01-03,13.1842
2021-01-04,13.1842
2021-01-05,13.1842
2021-01-06,13.1842
2021-01-07,13.1842
2021-01-08,13.1842
2021-01-09,13.1842
2021-01-10,13.1842
2021-01-11,13.1842
2021-01-12,13.1842
2021-01-13,13.1842
2021-01-14,13.1842
2021-01-15,13.1842
2021-01-16,13.1842
2021-01-17,13.1842
2021-01-18,13.1842
2021-01-19,13.1842
2021-01-20,13.1842
2021-01-21,13.1842
2021-01-22,13.1842
2021-01-23,13.1842
2021-01-24,13.1842
2021-01-25,13.1842
2021-01-26,13.1842
2021-01-27,13.1842
2021-01-28,13.1842
2021-01-29,13.1842
2021-01-30,13.1842
2021-01-31,13.1842
2021-02-01,13.1842
2021-02-02,13.1842
2021-02-03,13.1842
2021-02-04,13.1842
2021-02-05,13.1842
2021-02-06,13.1842
2021-02-07,13.1842
2021-02-08,13.1842
2021-02-09,13.1842
2021-02-10,13.1842
2021-02-11,13.1842
2021-02-12,13.1842
2021-02-13,13.1842
2021-02-14,13.1842
2021-02-15,13.1842
2021-02-16,13.1842
2021-02-17,13.1842
2021-02-18,13.1842
2021-02-19,13.1842
2021-02-20,13.1842
2021-02-21,13.1842
2021-02-22,13.1842
2021-02-23,13.1842
2021-02-24,13.1842
2021-02-25,13.1842
2021-02-26,13.1842
2021-02-27,13.1842
2021-02-28,13.1842
2021-03-01,13.1842
2021-03-02,13.1842
2021-03-03,13.1842
2021-03-04,13.1842
2021-03-05,13.1842
2021-03-06,13.1842
2021-03-07,13.1842
2021-03-08,13.1842
2021-03-09,13.1842
2021-03-10,13.1842
2021-03-11,13.1842
2021-03-12,13.1842
2021-03-13,13.1842
2021-03-14,13.1842
2021-03-15,13.1842
2021-03-16,13.1842
2021-03-17,13.1842
2021-03-18,13.1842
2021-03-19,13.1842
2021-03-20,13.1842
2021-03-21,13.1842
2021-03-22,13.1842
2021-03-23,13.1842
2021-03-24,13.1842
2021-03-25,13.1842
2021-03-26,13.1842
2021-03-27,13.1842
2021-03-28,13.1842
2021-03-29,13.1842
2021-03-30,13.1842
2021-03-31,21.5994
2021-04-01,21.5994
2021-04-02,21.5994
2021-04-03,21.5994
2021-04-04,21.5994
2021-04-05,21.5994
2021-04-06,21.5994
2021-04-07,21.5994
2021-04-08,21.5994
2021-04-09,21.5994
2021-04-10,21.5994
2021-04-11,21.5994
2021-04-12,21.5994
2021-04-13,21.5994
2021-04-14,21.5994
2021-04-15,21.5994
2021-04-16,21.5994
2021-04-17,21.5994
2021-04-18,21.5994
2021-04-19,21.5994
2021-04-20,21.5994
2021-04-21,21.5994
2021-04-22,21.5994
2021-04-23,21.5994
2021-04-24,21.5994
2021-04-25,21.5994
2021-04-26,21.5994
2021-04-27,21.5994
2021-04-28,21.5994
2021-04-29,21.5994
2021-04-30,21.5994
2021-05-01,21.5994
2021-05-02,21.5994
2021-05-03,21.5994
2021-05-04,21.5994
2021-05-05,21.5994
2021-05-06,21.5994
2021-05-07,21.5994
2021-05-08,21.5994
2021-05-09,21.5994
2021-05-10,21.5994
2021-05-11,21.5994
2021-05-12,21.5994
2021-05-13,21.5994
2021-05-14,21.5994
2021-05-15,21.5994
2021-05-16,21.5994
2021-05-17,21.5994
2021-05-18,21.5994
2021-05-19,21.5994
2021-05-20,21.5994
2021-05-21,21.5994
2021-05-22,21.5994
2021-05-23,21.5994
2021-05-24,21.5994
2021-05-25,21.5994
2021-05-26,21.5994
2021-05-27,21.5994
2021-05-28,21.5994
2021-05-29,21.5994
2021-05-30,21.5994
2021-05-31,21.5994
2021-06-01,21.5994
2021-06-02,21.5994
2021-06-03,21.5994
2021-06-04,21.5994
2021-06-05,21.5994
2021-06-06,21.5994
2021-06-07,21.5994
2021-06-08,21.5994
2021-06-09,21.5994
2021-06-10,21.5994
2021-06-11,21.5994
2021-06-12,21.5994
2021-06-13,21.5994
2021-06-14,21.5994
2021-06-15,21.5994
2021-06-16,21.5994
2021-06-17,21.5994
2021-06-18,21.5994
2021-06-19,21.5994
2021-06-20,21.5994
2021-06-21,21.5994
2021-06-22,21.5994
2021-06-23,21.5994
2021-06-24,21.5994
2021-06-25,21.5994
2021-06-26,21.5994
2021-06-27,21.5994
2021-06-28,21.5994
2021-06-29,21.5994
2021-06-30,29.6989
2021-07-01,29.6989
2021-07-02,29.6989
2021-07-03,29.6989
2021-07-04,29.6989
2021-07-05,29.6989
2021-07-06,29.6989
2021-07-07,29.6989
2021-07-08,29.6989
2021-07-09,29.6989
2021-07-10,29.6989
2021-07-11,29.6989
2021-07-12,29.6989
2021-07-13,29.6989
2021-07-14,29.6989
2021-07-15,29.6989
2021-07-16,29.6989
2021-07-17,29.6989
2021-07-18,29.6989
2021-07-19,29.6989
2021-07-20,29.6989
2021-07-21,29.6989
2021-07-22,29.6989
2021-07-23,29.6989
2021-07-24,29.6989
2021-07-25,29.6989
2021-07-26,29.6989
2021-07-27,29.6989
2021-07-28,29.6989
2021-07-29,29.6989
2021-07-30,29.6989
2021-07-31,29.6989
2021-08-01,29.6989
2021-08-02,29.6989
2021-08-03,29.6989
2021-08-04,29.6989
2021-08-05,29.6989
2021-08-06,29.6989
2021-08-07,29.6989
2021-08-08,29.6989
2021-08-09,29.6989
2021-08-10,29.6989
2021-08-11,29.6989
2021-08-12,29.6989
2021-08-13,29.6989
2021-08-14,29.6989
2021-08-15,29.6989
2021-08-16,29.6989
2021-08-17,29.6989
2021-08-18,29.6989
2021-08-19,29.6989
2021-08-20,29.6989
2021-08-21,29.6989
2021-08-22,29.6989
2021-08-23,29.6989
2021-08-24,29.6989
2021-08-25,29.6989
2021-08-26,29.6989
2021-08-27,29.6989
2021-08-28,29.6989
2021-08-29,29.6989
2021-08-30,29.6989
2021-08-31,29.6989
2021-09-01,29.6989
2021-09-02,29.6989
2021-09-03,29.6989
2021-09-04,29.6989
2021-09-05,29.6989
2021-09-06,29.6989
2021-09-07,29.6989
2021-09-08,29.6989
2021-09-09,29.6989
2021-09-10,29.6989
2021-09-11,29.6989
2021-09-12,29.6989
2021-09-13,29.6989
2021-09-14,29.6989
2021-09-15,29.6989
2021-09-16,29.6989
2021-09-17,29.6989
2021-09-18,29.6989
2021-09-19,29.6989
2021-09-20,29.6989
2021-09-21,29.6989
2021-09-22,29.6989
2021-09-23,29.6989
2021-09-24,29.6989
2021-09-25,29.6989
2021-09-26,29.6989
2021-09-27,29.6989
2021-09-28,29.6989
2021-09-29,29.6989
2021-09-30,33.1008
2021-10-01,33.1008
2021-10-02,33.1008
2021-10-03,33.1008
2021-10-04,33.1008
2021-10-05,33.1008
2021-10-06,33.1008
2021-10-07,33.1008
2021-10-08,33.1008
2021-10-09,33.1008
2021-10-10,33.1008
2021-10-11,33.1008
2021-10-12,33.1008
2021-10-13,33.1008
2021-10-14,33.1008
2021-10-15,33.1008
2021-10-16,33.1008
2021-10-17,33.1008
2021-10-18,33.1008
2021-10-19,33.1008
2021-10-20,33.1008
2021-10-21,33.1008
2021-10-22,33.1008
2021-10-23,33.1008
2021-10-24,33.1008
2021-10-25,33.1008
2021-10-26,33.1008
2021-10-27,33.1008
2021-10-28,33.1008
2021-10-29,33.1008
2021-10-30,33.1008
2021-10-31,33.1008
2021-11-01,33.1008
2021-11-02,33.1008
2021-11-03,33.1008
2021-11-04,33.1008
2021-11-05,33.1008
2021-11-06,33.1008
2021-11-07,33.1008
2021-11-08,33.1008
2021-11-09,33.1008
2021-11-10,33.1008
2021-11-11,33.1008
2021-11-12,33.1008
2021-11-13,33.1008
2021-11-14,33.1008
2021-11-15,33.1008
2021-11-16,33.1008
2021-11-17,33.1008
2021-11-18,33.1008
2021-11-19,33.1008
2021-11-20,33.1008
2021-11-21,33.1008
2021-11-22,33.1008
2021-11-23,33.1008
2021-11-24,33.1008
2021-11-25,33.1008
2021-11-26,33.1008
2021-11-27,33.1008
2021-11-28,33.1008
2021-11-29,33.1008
2021-11-30,33.1008
2021-12-01,33.1008
2021-12-02,33.1008
2021-12-03,33.1008
2021-12-04,33.1008
2021-12-05,33.1008
2021-12-06,33.1008
2021-12-07,33.1008
2021-12-08,33.1008
2021-12-09,33.1008
2021-12-10,33.1008
2021-12-11,33.1008
2021-12-12,33.1008
2021-12-13,33.1008
2021-12-14,33.1008
2021-12-15,33.1008
2021-12-16,33.1008
2021-12-17,33.1008
2021-12-18,33.1008
2021-12-19,33.1008
2021-12-20,33.1008
2021-12-21,33.1008
2021-12-22,33.1008
2021-12-23,33.1008
2021-12-24,33.1008
2021-12-25,33.1008
2021-12-26,33.1008
2021-12-27,33.1008
2021-12-28,33.1008
2021-12-29,33.1008
2021-12-30,33.1008
2021-12-31,35.1321
2022-01-01,35.1321
2022-01-02,35.1321
2022-01-03,35.1321
2022-01-04,35.1321
2022-01-05,35.1321
2022-01-06,35.1321
2022-01-07,35.1321
2022-01-08,35.1321
2022-01-09,35.1321
2022-01-10,35.1321
2022-01-11,35.1321
2022-01-12,35.1321
2022-01-13,35.1321
2022-01-14,35.1321
2022-01-15,35.1321
2022-01-16,35.1321
2022-01-17,35.1321
2022-01-18,35.1321
2022-01-19,35.1321
2022-01-20,35.1321
2022-01-21,35.1321
2022-01-22,35.1321
2022-01-23,35.1321
2022-01-24,35.1321
2022-01-25,35.1321
2022-01-26,35.1321
2022-01-27,35.1321
2022-01-28,35.1321
2022-01-29,35.1321
2022-01-30,35.1321
2022-01-31,35.1321
2022-02-01,35.1321
2022-02-02,35.1321
2022-02-03,35.1321
2022-02-04,35.1321
2022-02-05,35.1321
2022-02-06,35.1321
2022-02-07,35.1321
2022-02-08,35.1321
2022-02-09,35.1321
2022-02-10,35.1321
2022-02-11,35.1321
2022-02-12,35.1321
2022-02-13,35.1321
2022-02-14,35.1321
2022-02-15,35.1321
2022-02-16,35.1321
2022-02-17,35.1321
2022-02-18,35.1321
2022-02-19,35.1321
2022-02-20,35.1321
2022-02-21,35.1321
2022-02-22,35.1321
2022-02-23,35.1321
2022-02-24,35.1321
2022-02-25,35.1321
2022-02-26,35.1321
2022-02-27,35.1321
2022-02-28,35.1321
2022-03-01,35.1321
2022-03-02,35.1321
2022-03-03,35.1321
2022-03-04,35.1321
2022-03-05,35.1321
2022-03-06,35.1321
2022-03-07,35.1321
2022-03-08,35.1321
2022-03-09,35.1321
2022-03-10,35.1321
2022-03-11,35.1321
2022-03-12,35.1321
2022-03-13,35.1321
2022-03-14,35.1321
2022-03-15,35.1321
2022-03-16,35.1321
2022-03-17,35.1321
2022-03-18,35.1321
2022-03-19,35.1321
2022-03-20,35.1321
2022-03-21,35.1321
2022-03-22,35.1321
2022-03-23,35.1321
2022-03-24,35.1321
2022-03-25,35.1321
2022-03-26,35.1321
2022-03-27,35.1321
2022-03-28,35.1321
2022-03-29,35.1321
2022-03-30,35.1321
2022-03-31,33.2935
2022-04-01,33.2935
2022-04-02,33.2935
2022-04-03,33.2935
2022-04-04,33.2935
2022-04-05,33.2935
2022-04-06,33.2935
2022-04-07,33.2935
2022-04-08,33.2935
2022-04-09,33.2935
2022-04-10,33.2935
2022-04-11,33.2935
2022-04-12,33.2935
2022-04-13,33.2935
2022-04-14,33.2935
2022-04-15,33.2935
2022-04-16,33.2935
2022-04-17,33.2935
2022-04-18,33.2935
2022-04-19,33.2935
2022-04-20,33.2935
2022-04-21,33.2935
2022-04-22,33.2935
2022-04-23,33.2935
2022-04-24,33.2935
2022-04-25,33.2935
2022-04-26,33.2935
2022-04-27,33.2935
2022-04-28,33.2935
2022-04-29,33.2935
2022-04-30,33.2935
2022-05-01,33.2935
2022-05-02,33.2935
2022-05-03,33.2935
2022-05-04,33.2935
2022-05-05,33.2935
2022-05-06,33.2935
2022-05-07,33.2935
2022-05-08,33.2935
2022-05-09,33.2935
2022-05-10,33.2935
2022-05-11,33.2935
2022-05-12,33.2935
2022-05-13,33.2935
2022-05-14,33.2935
2022-05-15,33.2935
2022-05-16,33.2935
2022-05-17,33.2935
2022-05-18,33.2935
2022-05-19,33.2935
2022-05-20,33.2935
2022-05-21,33.2935
2022-05-22,33.2935
2022-05-23,33.2935
2022-05-24,33.2935
2022-05-25,33.2935
2022-05-26,33.2935
2022-05-27,33.2935
2022-05-28,33.2935
2022-05-29,33.2935
2022-05-30,33.2935
2022-05-31,33.2935
2022-06-01,33.2935
2022-06-02,33.2935
2022-06-03,33.2935
2022-06-04,33.2935
2022-06-05,33.2935
2022-06-06,33.2935
2022-06-07,33.2935
2022-06-08,33.2935
2022-06-09,33.2935
2022-06-10,33.2935
2022-06-11,33.2935
2022-06-12,33.2935
2022-06-13,33.2935
2022-06-14,33.2935
2022-06-15,33.2935
2022-06-16,33.2935
2022-06-17,33.2935
2022-06-18,33.2935
2022-06-19,33.2935
2022-06-20,33.2935
2022-06-21,33.2935
2022-06-22,33.2935
2022-06-23,33.2935
2022-06-24,33.2935
2022-06-25,33.2935
2022-06-26,33.2935
2022-06-27,33.2935
2022-06-28,33.2935
2022-06-29,33.2935
2022-06-30,30.6762
2022-07-01,30.6762
2022-07-02,30.6762
2022-07-03,30.6762
2022-07-04,30.6762
2022-07-05,30.6762
2022-07-06,30.6762
2022-07-07,30.6762
2022-07-08,30.6762
2022-07-09,30.6762
2022-07-10,30.6762
2022-07-11,30.6762
2022-07-12,30.6762
2022-07-13,30.6762
2022-07-14,30.6762
2022-07-15,30.6762
2022-07-16,30.6762
2022-07-17,30.6762
2022-07-18,30.6762
2022-07-19,30.6762
2022-07-20,30.6762
2022-07-21,30.6762
2022-07-22,30.6762
2022-07-23,30.6762
2022-07-24,30.6762
2022-07-25,30.6762
2022-07-26,30.6762
2022-07-27,30.6762
2022-07-28,30.6762
2022-07-29,30.6762
2022-07-30,30.6762
2022-07-31,30.6762
2022-08-01,30.6762
2022-08-02,30.6762
2022-08-03,30.6762
2022-08-04,30.6762
2022-08-05,30.6762
2022-08-06,30.6762
2022-08-07,30.6762
2022-08-08,30.6762
2022-08-09,30.6762
2022-08-10,30.6762
2022-08-11,30.6762
2022-08-12,30.6762
2022-08-13,30.6762
2022-08-14,30.6762
2022-08-15,30.6762
2022-08-16,30.6762
2022-08-17,30.6762
2022-08-18,30.6762
2022-08-19,30.6762
2022-08-20,30.6762
2022-08-21,30.6762
2022-08-22,30.6762
2022-08-23,30.6762
2022-08-24,30.6762
2022-08-25,30.6762
2022-08-26,30.6762
2022-08-27,30.6762
2022-08-28,30.6762
2022-08-29,30.6762
2022-08-30,30.6762
2022-08-31,30.6762
2022-09-01,30.6762
2022-09-02,30.6762
2022-09-03,30.6762
2022-09-04,30.6762
2022-09-05,30.6762
2022-09-06,30.6762
2022-09-07,30.6762
2022-09-08,30.6762
2022-09-09,30.6762
2022-09-10,30.6762
2022-09-11,30.6762
2022-09-12,30.6762
2022-09-13,30.6762
2022-09-14,30.6762
2022-09-15,30.6762
2022-09-16,30.6762
2022-09-17,30.6762
2022-09-18,30.6762
2022-09-19,30.6762
2022-09-20,30.6762
2022-09-21,30.6762
2022-09-22,30.6762
2022-09-23,30.6762
2022-09-24,30.6762
2022-09-25,30.6762
2022-09-26,30.6762
2022-09-27,30.6762
2022-09-28,30.6762
2022-09-29,30.6762
2022-09-30,31.1789
2022-10-01,31.1789
2022-10-02,31.1789
2022-10-03,31.1789
2022-10-04,31.1789
2022-10-05,31.1789
2022-10-06,31.1789
2022-10-07,31.1789
2022-10-08,31.1789
2022-10-09,31.1789
2022-10-10,31.1789
2022-10-11,31.1789
2022-10-12,31.1789
2022-10-13,31.1789
2022-10-14,31.1789
2022-10-15,31.1789
2022-10-16,31.1789
2022-10-17,31.1789
2022-10-18,31.1789
2022-10-19,31.1789
2022-10-20,31.1789
2022-10-21,31.1789
2022-10-22,31.1789
2022-10-23,31.1789
2022-10-24,31.1789
2022-10-25,31.1789
2022-10-26,31.1789
2022-10-27,31.1789
2022-10-28,31.1789
2022-10-29,31.1789
2022-10-30,31.1789
2022-10-31,31.1789
2022-11-01,31.1789
2022-11-02,31.1789
2022-11-03,31.1789
2022-11-04,31.1789
2022-11-05,31.1789
2022-11-06,31.1789
2022-11-07,31.1789
2022-11-08,31.1789
2022-11-09,31.1789
2022-11-10,31.1789
2022-11-11,31.1789
2022-11-12,31.1789
2022-11-13,31.1789
2022-11-14,31.1789
2022-11-15,31.1789
2022-11-16,31.1789
2022-11-17,31.1789
2022-11-18,31.1789
2022-11-19,31.1789
2022-11-20,31.1789
2022-11-21,31.1789
2022-11-22,31.1789
2022-11-23,31.1789
2022-11-24,31.1789
2022-11-25,31.1789
2022-11-26,31.1789
2022-11-27,31.1789
2022-11-28,31.1789
2022-11-29,31.1789
2022-11-30,31.1789
2022-12-01,31.1789
2022-12-02,31.1789
2022-12-03,31.1789
2022-12-04,31.1789
2022-12-05,31.1789
2022-12-06,31.1789
2022-12-07,31.1789
2022-12-08,31.1789
2022-12-09,31.1789
2022-12-10,31.1789
2022-12-11,31.1789
2022-12-12,31.1789
2022-12-13,31.1789
2022-12-14,31.1789
2022-12-15,31.1789
2022-12-16,31.1789
2022-12-17,31.1789
2022-12-18,31.1789
2022-12-19,31.1789
2022-12-20,31.1789
2022-12-21,31.1789
2022-12-22,31.1789
2022-12-23,31.1789
2022-12-24,31.1789
2022-12-25,31.1789
2022-12-26,31.1789
2022-12-27,31.1789
2022-12-28,31.1789
2022-12-29,31.1789
2022-12-30,31.1789
2022-12-31,31.5646
2023-01-01,31.5646
2023-01-02,31.5646
2023-01-03,31.5646
2023-01-04,31.5646
2023-01-05,31.5646
2023-01-06,31.5646
2023-01-07,31.5646
2023-01-08,31.5646
2023-01-09,31.5646
2023-01-10,31.5646
2023-01-11,31.5646
2023-01-12,31.5646
2023-01-13,31.5646
2023-01-14,31.5646
2023-01-15,31.5646
2023-01-16,31.5646
2023-01-17,31.5646
2023-01-18,31.5646
2023-01-19,31.5646
2023-01-20,31.5646
2023-01-21,31.5646
2023-01-22,31.5646
2023-01-23,31.5646
2023-01-24,31.5646
2023-01-25,31.5646
2023-01-26,31.5646
2023-01-27,31.5646
2023-01-28,31.5646
2023-01-29,31.5646
2023-01-30,31.5646
2023-01-31,31.5646
2023-02-01,31.5646
2023-02-02,31.5646
2023-02-03,31.5646
2023-02-04,31.5646
2023-02-05,31.5646
2023-02-06,31.5646
2023-02-07,31.5646
2023-02-08,31.5646
2023-02-09,31.5646
2023-02-10,31.5646
2023-02-11,31.5646
2023-02-12,31.5646
2023-02-13,31.5646
2023-02-14,31.5646
2023-02-15,31.5646
2023-02-16,31.5646
2023-02-17,31.5646
2023-02-18,31.5646
2023-02-19,31.5646
2023-02-20,31.5646
2023-02-21,31.5646
2023-02-22,31.5646
2023-02-23,31.5646
2023-02-24,31.5646
2023-02-25,31.5646
2023-02-26,31.5646
2023-02-27,31.5646
2023-02-28,31.5646
2023-03-01,31.5646
2023-03-02,31.5646
2023-03-03,31.5646
2023-03-04,31.5646
2023-03-05,31.5646
2023-03-06,31.5646
2023-03-07,31.5646
2023-03-08,31.5646
2023-03-09,31.5646
2023-03-10,31.5646
2023-03-11,31.5646
2023-03-12,31.5646
2023-03-13,31.5646
2023-03-14,31.5646
2023-03-15,31.5646
2023-03-16,31.5646
