,OSK US Equity
2020-05-31,21.1364
2020-06-01,21.1364
2020-06-02,21.1364
2020-06-03,21.1364
2020-06-04,21.1364
2020-06-05,21.1364
2020-06-06,21.1364
2020-06-07,21.1364
2020-06-08,21.1364
2020-06-09,21.1364
2020-06-10,21.1364
2020-06-11,21.1364
2020-06-12,21.1364
2020-06-13,21.1364
2020-06-14,21.1364
2020-06-15,21.1364
2020-06-16,21.1364
2020-06-17,21.1364
2020-06-18,21.1364
2020-06-19,21.1364
2020-06-20,21.1364
2020-06-21,21.1364
2020-06-22,21.1364
2020-06-23,21.1364
2020-06-24,21.1364
2020-06-25,21.1364
2020-06-26,21.1364
2020-06-27,21.1364
2020-06-28,21.1364
2020-06-29,21.1364
2020-06-30,18.6273
2020-07-01,18.6273
2020-07-02,18.6273
2020-07-03,18.6273
2020-07-04,18.6273
2020-07-05,18.6273
2020-07-06,18.6273
2020-07-07,18.6273
2020-07-08,18.6273
2020-07-09,18.6273
2020-07-10,18.6273
2020-07-11,18.6273
2020-07-12,18.6273
2020-07-13,18.6273
2020-07-14,18.6273
2020-07-15,18.6273
2020-07-16,18.6273
2020-07-17,18.6273
2020-07-18,18.6273
2020-07-19,18.6273
2020-07-20,18.6273
2020-07-21,18.6273
2020-07-22,18.6273
2020-07-23,18.6273
2020-07-24,18.6273
2020-07-25,18.6273
2020-07-26,18.6273
2020-07-27,18.6273
2020-07-28,18.6273
2020-07-29,18.6273
2020-07-30,18.6273
2020-07-31,18.6273
2020-08-01,18.6273
2020-08-02,18.6273
2020-08-03,18.6273
2020-08-04,18.6273
2020-08-05,18.6273
2020-08-06,18.6273
2020-08-07,18.6273
2020-08-08,18.6273
2020-08-09,18.6273
2020-08-10,18.6273
2020-08-11,18.6273
2020-08-12,18.6273
2020-08-13,18.6273
2020-08-14,18.6273
2020-08-15,18.6273
2020-08-16,18.6273
2020-08-17,18.6273
2020-08-18,18.6273
2020-08-19,18.6273
2020-08-20,18.6273
2020-08-21,18.6273
2020-08-22,18.6273
2020-08-23,18.6273
2020-08-24,18.6273
2020-08-25,18.6273
2020-08-26,18.6273
2020-08-27,18.6273
2020-08-28,18.6273
2020-08-29,18.6273
2020-08-30,18.6273
2020-08-31,18.6273
2020-09-01,18.6273
2020-09-02,18.6273
2020-09-03,18.6273
2020-09-04,18.6273
2020-09-05,18.6273
2020-09-06,18.6273
2020-09-07,18.6273
2020-09-08,18.6273
2020-09-09,18.6273
2020-09-10,18.6273
2020-09-11,18.6273
2020-09-12,18.6273
2020-09-13,18.6273
2020-09-14,18.6273
2020-09-15,18.6273
2020-09-16,18.6273
2020-09-17,18.6273
2020-09-18,18.6273
2020-09-19,18.6273
2020-09-20,18.6273
2020-09-21,18.6273
2020-09-22,18.6273
2020-09-23,18.6273
2020-09-24,18.6273
2020-09-25,18.6273
2020-09-26,18.6273
2020-09-27,18.6273
2020-09-28,18.6273
2020-09-29,18.6273
2020-09-30,14.6413
2020-10-01,14.6413
2020-10-02,14.6413
2020-10-03,14.6413
2020-10-04,14.6413
2020-10-05,14.6413
2020-10-06,14.6413
2020-10-07,14.6413
2020-10-08,14.6413
2020-10-09,14.6413
2020-10-10,14.6413
2020-10-11,14.6413
2020-10-12,14.6413
2020-10-13,14.6413
2020-10-14,14.6413
2020-10-15,14.6413
2020-10-16,14.6413
2020-10-17,14.6413
2020-10-18,14.6413
2020-10-19,14.6413
2020-10-20,14.6413
2020-10-21,14.6413
2020-10-22,14.6413
2020-10-23,14.6413
2020-10-24,14.6413
2020-10-25,14.6413
2020-10-26,14.6413
2020-10-27,14.6413
2020-10-28,14.6413
2020-10-29,14.6413
2020-10-30,14.6413
2020-10-31,14.6413
2020-11-01,14.6413
2020-11-02,14.6413
2020-11-03,14.6413
2020-11-04,14.6413
2020-11-05,14.6413
2020-11-06,14.6413
2020-11-07,14.6413
2020-11-08,14.6413
2020-11-09,14.6413
2020-11-10,14.6413
2020-11-11,14.6413
2020-11-12,14.6413
2020-11-13,14.6413
2020-11-14,14.6413
2020-11-15,14.6413
2020-11-16,14.6413
2020-11-17,14.6413
2020-11-18,14.6413
2020-11-19,14.6413
2020-11-20,14.6413
2020-11-21,14.6413
2020-11-22,14.6413
2020-11-23,14.6413
2020-11-24,14.6413
2020-11-25,14.6413
2020-11-26,14.6413
2020-11-27,14.6413
2020-11-28,14.6413
2020-11-29,14.6413
2020-11-30,14.6413
2020-12-01,14.6413
2020-12-02,14.6413
2020-12-03,14.6413
2020-12-04,14.6413
2020-12-05,14.6413
2020-12-06,14.6413
2020-12-07,14.6413
2020-12-08,14.6413
2020-12-09,14.6413
2020-12-10,14.6413
2020-12-11,14.6413
2020-12-12,14.6413
2020-12-13,14.6413
2020-12-14,14.6413
2020-12-15,14.6413
2020-12-16,14.6413
2020-12-17,14.6413
2020-12-18,14.6413
2020-12-19,14.6413
2020-12-20,14.6413
2020-12-21,14.6413
2020-12-22,14.6413
2020-12-23,14.6413
2020-12-24,14.6413
2020-12-25,14.6413
2020-12-26,14.6413
2020-12-27,14.6413
2020-12-28,14.6413
2020-12-29,14.6413
2020-12-30,14.6413
2020-12-31,11.5068
2021-01-01,11.5068
2021-01-02,11.5068
2021-01-03,11.5068
2021-01-04,11.5068
2021-01-05,11.5068
2021-01-06,11.5068
2021-01-07,11.5068
2021-01-08,11.5068
2021-01-09,11.5068
2021-01-10,11.5068
2021-01-11,11.5068
2021-01-12,11.5068
2021-01-13,11.5068
2021-01-14,11.5068
2021-01-15,11.5068
2021-01-16,11.5068
2021-01-17,11.5068
2021-01-18,11.5068
2021-01-19,11.5068
2021-01-20,11.5068
2021-01-21,11.5068
2021-01-22,11.5068
2021-01-23,11.5068
2021-01-24,11.5068
2021-01-25,11.5068
2021-01-26,11.5068
2021-01-27,11.5068
2021-01-28,11.5068
2021-01-29,11.5068
2021-01-30,11.5068
2021-01-31,11.5068
2021-02-01,11.5068
2021-02-02,11.5068
2021-02-03,11.5068
2021-02-04,11.5068
2021-02-05,11.5068
2021-02-06,11.5068
2021-02-07,11.5068
2021-02-08,11.5068
2021-02-09,11.5068
2021-02-10,11.5068
2021-02-11,11.5068
2021-02-12,11.5068
2021-02-13,11.5068
2021-02-14,11.5068
2021-02-15,11.5068
2021-02-16,11.5068
2021-02-17,11.5068
2021-02-18,11.5068
2021-02-19,11.5068
2021-02-20,11.5068
2021-02-21,11.5068
2021-02-22,11.5068
2021-02-23,11.5068
2021-02-24,11.5068
2021-02-25,11.5068
2021-02-26,11.5068
2021-02-27,11.5068
2021-02-28,11.5068
2021-03-01,11.5068
2021-03-02,11.5068
2021-03-03,11.5068
2021-03-04,11.5068
2021-03-05,11.5068
2021-03-06,11.5068
2021-03-07,11.5068
2021-03-08,11.5068
2021-03-09,11.5068
2021-03-10,11.5068
2021-03-11,11.5068
2021-03-12,11.5068
2021-03-13,11.5068
2021-03-14,11.5068
2021-03-15,11.5068
2021-03-16,11.5068
2021-03-17,11.5068
2021-03-18,11.5068
2021-03-19,11.5068
2021-03-20,11.5068
2021-03-21,11.5068
2021-03-22,11.5068
2021-03-23,11.5068
2021-03-24,11.5068
2021-03-25,11.5068
2021-03-26,11.5068
2021-03-27,11.5068
2021-03-28,11.5068
2021-03-29,11.5068
2021-03-30,11.5068
2021-03-31,12.2407
2021-04-01,12.2407
2021-04-02,12.2407
2021-04-03,12.2407
2021-04-04,12.2407
2021-04-05,12.2407
2021-04-06,12.2407
2021-04-07,12.2407
2021-04-08,12.2407
2021-04-09,12.2407
2021-04-10,12.2407
2021-04-11,12.2407
2021-04-12,12.2407
2021-04-13,12.2407
2021-04-14,12.2407
2021-04-15,12.2407
2021-04-16,12.2407
2021-04-17,12.2407
2021-04-18,12.2407
2021-04-19,12.2407
2021-04-20,12.2407
2021-04-21,12.2407
2021-04-22,12.2407
2021-04-23,12.2407
2021-04-24,12.2407
2021-04-25,12.2407
2021-04-26,12.2407
2021-04-27,12.2407
2021-04-28,12.2407
2021-04-29,12.2407
2021-04-30,12.2407
2021-05-01,12.2407
2021-05-02,12.2407
2021-05-03,12.2407
2021-05-04,12.2407
2021-05-05,12.2407
2021-05-06,12.2407
2021-05-07,12.2407
2021-05-08,12.2407
2021-05-09,12.2407
2021-05-10,12.2407
2021-05-11,12.2407
2021-05-12,12.2407
2021-05-13,12.2407
2021-05-14,12.2407
2021-05-15,12.2407
2021-05-16,12.2407
2021-05-17,12.2407
2021-05-18,12.2407
2021-05-19,12.2407
2021-05-20,12.2407
2021-05-21,12.2407
2021-05-22,12.2407
2021-05-23,12.2407
2021-05-24,12.2407
2021-05-25,12.2407
2021-05-26,12.2407
2021-05-27,12.2407
2021-05-28,12.2407
2021-05-29,12.2407
2021-05-30,12.2407
2021-05-31,12.2407
2021-06-01,12.2407
2021-06-02,12.2407
2021-06-03,12.2407
2021-06-04,12.2407
2021-06-05,12.2407
2021-06-06,12.2407
2021-06-07,12.2407
2021-06-08,12.2407
2021-06-09,12.2407
2021-06-10,12.2407
2021-06-11,12.2407
2021-06-12,12.2407
2021-06-13,12.2407
2021-06-14,12.2407
2021-06-15,12.2407
2021-06-16,12.2407
2021-06-17,12.2407
2021-06-18,12.2407
2021-06-19,12.2407
2021-06-20,12.2407
2021-06-21,12.2407
2021-06-22,12.2407
2021-06-23,12.2407
2021-06-24,12.2407
2021-06-25,12.2407
2021-06-26,12.2407
2021-06-27,12.2407
2021-06-28,12.2407
2021-06-29,12.2407
2021-06-30,16.1064
2021-07-01,16.1064
2021-07-02,16.1064
2021-07-03,16.1064
2021-07-04,16.1064
2021-07-05,16.1064
2021-07-06,16.1064
2021-07-07,16.1064
2021-07-08,16.1064
2021-07-09,16.1064
2021-07-10,16.1064
2021-07-11,16.1064
2021-07-12,16.1064
2021-07-13,16.1064
2021-07-14,16.1064
2021-07-15,16.1064
2021-07-16,16.1064
2021-07-17,16.1064
2021-07-18,16.1064
2021-07-19,16.1064
2021-07-20,16.1064
2021-07-21,16.1064
2021-07-22,16.1064
2021-07-23,16.1064
2021-07-24,16.1064
2021-07-25,16.1064
2021-07-26,16.1064
2021-07-27,16.1064
2021-07-28,16.1064
2021-07-29,16.1064
2021-07-30,16.1064
2021-07-31,16.1064
2021-08-01,16.1064
2021-08-02,16.1064
2021-08-03,16.1064
2021-08-04,16.1064
2021-08-05,16.1064
2021-08-06,16.1064
2021-08-07,16.1064
2021-08-08,16.1064
2021-08-09,16.1064
2021-08-10,16.1064
2021-08-11,16.1064
2021-08-12,16.1064
2021-08-13,16.1064
2021-08-14,16.1064
2021-08-15,16.1064
2021-08-16,16.1064
2021-08-17,16.1064
2021-08-18,16.1064
2021-08-19,16.1064
2021-08-20,16.1064
2021-08-21,16.1064
2021-08-22,16.1064
2021-08-23,16.1064
2021-08-24,16.1064
2021-08-25,16.1064
2021-08-26,16.1064
2021-08-27,16.1064
2021-08-28,16.1064
2021-08-29,16.1064
2021-08-30,16.1064
2021-08-31,16.1064
2021-09-01,16.1064
2021-09-02,16.1064
2021-09-03,16.1064
2021-09-04,16.1064
2021-09-05,16.1064
2021-09-06,16.1064
2021-09-07,16.1064
2021-09-08,16.1064
2021-09-09,16.1064
2021-09-10,16.1064
2021-09-11,16.1064
2021-09-12,16.1064
2021-09-13,16.1064
2021-09-14,16.1064
2021-09-15,16.1064
2021-09-16,16.1064
2021-09-17,16.1064
2021-09-18,16.1064
2021-09-19,16.1064
2021-09-20,16.1064
2021-09-21,16.1064
2021-09-22,16.1064
2021-09-23,16.1064
2021-09-24,16.1064
2021-09-25,16.1064
2021-09-26,16.1064
2021-09-27,16.1064
2021-09-28,16.1064
2021-09-29,16.1064
2021-09-30,15.5022
2021-10-01,15.5022
2021-10-02,15.5022
2021-10-03,15.5022
2021-10-04,15.5022
2021-10-05,15.5022
2021-10-06,15.5022
2021-10-07,15.5022
2021-10-08,15.5022
2021-10-09,15.5022
2021-10-10,15.5022
2021-10-11,15.5022
2021-10-12,15.5022
2021-10-13,15.5022
2021-10-14,15.5022
2021-10-15,15.5022
2021-10-16,15.5022
2021-10-17,15.5022
2021-10-18,15.5022
2021-10-19,15.5022
2021-10-20,15.5022
2021-10-21,15.5022
2021-10-22,15.5022
2021-10-23,15.5022
2021-10-24,15.5022
2021-10-25,15.5022
2021-10-26,15.5022
2021-10-27,15.5022
2021-10-28,15.5022
2021-10-29,15.5022
2021-10-30,15.5022
2021-10-31,15.5022
2021-11-01,15.5022
2021-11-02,15.5022
2021-11-03,15.5022
2021-11-04,15.5022
2021-11-05,15.5022
2021-11-06,15.5022
2021-11-07,15.5022
2021-11-08,15.5022
2021-11-09,15.5022
2021-11-10,15.5022
2021-11-11,15.5022
2021-11-12,15.5022
2021-11-13,15.5022
2021-11-14,15.5022
2021-11-15,15.5022
2021-11-16,15.5022
2021-11-17,15.5022
2021-11-18,15.5022
2021-11-19,15.5022
2021-11-20,15.5022
2021-11-21,15.5022
2021-11-22,15.5022
2021-11-23,15.5022
2021-11-24,15.5022
2021-11-25,15.5022
2021-11-26,15.5022
2021-11-27,15.5022
2021-11-28,15.5022
2021-11-29,15.5022
2021-11-30,15.5022
2021-12-01,15.5022
2021-12-02,15.5022
2021-12-03,15.5022
2021-12-04,15.5022
2021-12-05,15.5022
2021-12-06,15.5022
2021-12-07,15.5022
2021-12-08,15.5022
2021-12-09,15.5022
2021-12-10,15.5022
2021-12-11,15.5022
2021-12-12,15.5022
2021-12-13,15.5022
2021-12-14,15.5022
2021-12-15,15.5022
2021-12-16,15.5022
2021-12-17,15.5022
2021-12-18,15.5022
2021-12-19,15.5022
2021-12-20,15.5022
2021-12-21,15.5022
2021-12-22,15.5022
2021-12-23,15.5022
2021-12-24,15.5022
2021-12-25,15.5022
2021-12-26,15.5022
2021-12-27,15.5022
2021-12-28,15.5022
2021-12-29,15.5022
2021-12-30,15.5022
2021-12-31,13.6262
2022-01-01,13.6262
2022-01-02,13.6262
2022-01-03,13.6262
2022-01-04,13.6262
2022-01-05,13.6262
2022-01-06,13.6262
2022-01-07,13.6262
2022-01-08,13.6262
2022-01-09,13.6262
2022-01-10,13.6262
2022-01-11,13.6262
2022-01-12,13.6262
2022-01-13,13.6262
2022-01-14,13.6262
2022-01-15,13.6262
2022-01-16,13.6262
2022-01-17,13.6262
2022-01-18,13.6262
2022-01-19,13.6262
2022-01-20,13.6262
2022-01-21,13.6262
2022-01-22,13.6262
2022-01-23,13.6262
2022-01-24,13.6262
2022-01-25,13.6262
2022-01-26,13.6262
2022-01-27,13.6262
2022-01-28,13.6262
2022-01-29,13.6262
2022-01-30,13.6262
2022-01-31,13.6262
2022-02-01,13.6262
2022-02-02,13.6262
2022-02-03,13.6262
2022-02-04,13.6262
2022-02-05,13.6262
2022-02-06,13.6262
2022-02-07,13.6262
2022-02-08,13.6262
2022-02-09,13.6262
2022-02-10,13.6262
2022-02-11,13.6262
2022-02-12,13.6262
2022-02-13,13.6262
2022-02-14,13.6262
2022-02-15,13.6262
2022-02-16,13.6262
2022-02-17,13.6262
2022-02-18,13.6262
2022-02-19,13.6262
2022-02-20,13.6262
2022-02-21,13.6262
2022-02-22,13.6262
2022-02-23,13.6262
2022-02-24,13.6262
2022-02-25,13.6262
2022-02-26,13.6262
2022-02-27,13.6262
2022-02-28,13.6262
2022-03-01,13.6262
2022-03-02,13.6262
2022-03-03,13.6262
2022-03-04,13.6262
2022-03-05,13.6262
2022-03-06,13.6262
2022-03-07,13.6262
2022-03-08,13.6262
2022-03-09,13.6262
2022-03-10,13.6262
2022-03-11,13.6262
2022-03-12,13.6262
2022-03-13,13.6262
2022-03-14,13.6262
2022-03-15,13.6262
2022-03-16,13.6262
2022-03-17,13.6262
2022-03-18,13.6262
2022-03-19,13.6262
2022-03-20,13.6262
2022-03-21,13.6262
2022-03-22,13.6262
2022-03-23,13.6262
2022-03-24,13.6262
2022-03-25,13.6262
2022-03-26,13.6262
2022-03-27,13.6262
2022-03-28,13.6262
2022-03-29,13.6262
2022-03-30,13.6262
2022-03-31,10.2803
2022-04-01,10.2803
2022-04-02,10.2803
2022-04-03,10.2803
2022-04-04,10.2803
2022-04-05,10.2803
2022-04-06,10.2803
2022-04-07,10.2803
2022-04-08,10.2803
2022-04-09,10.2803
2022-04-10,10.2803
2022-04-11,10.2803
2022-04-12,10.2803
2022-04-13,10.2803
2022-04-14,10.2803
2022-04-15,10.2803
2022-04-16,10.2803
2022-04-17,10.2803
2022-04-18,10.2803
2022-04-19,10.2803
2022-04-20,10.2803
2022-04-21,10.2803
2022-04-22,10.2803
2022-04-23,10.2803
2022-04-24,10.2803
2022-04-25,10.2803
2022-04-26,10.2803
2022-04-27,10.2803
2022-04-28,10.2803
2022-04-29,10.2803
2022-04-30,10.2803
2022-05-01,10.2803
2022-05-02,10.2803
2022-05-03,10.2803
2022-05-04,10.2803
2022-05-05,10.2803
2022-05-06,10.2803
2022-05-07,10.2803
2022-05-08,10.2803
2022-05-09,10.2803
2022-05-10,10.2803
2022-05-11,10.2803
2022-05-12,10.2803
2022-05-13,10.2803
2022-05-14,10.2803
2022-05-15,10.2803
2022-05-16,10.2803
2022-05-17,10.2803
2022-05-18,10.2803
2022-05-19,10.2803
2022-05-20,10.2803
2022-05-21,10.2803
2022-05-22,10.2803
2022-05-23,10.2803
2022-05-24,10.2803
2022-05-25,10.2803
2022-05-26,10.2803
2022-05-27,10.2803
2022-05-28,10.2803
2022-05-29,10.2803
2022-05-30,10.2803
2022-05-31,10.2803
2022-06-01,10.2803
2022-06-02,10.2803
2022-06-03,10.2803
2022-06-04,10.2803
2022-06-05,10.2803
2022-06-06,10.2803
2022-06-07,10.2803
2022-06-08,10.2803
2022-06-09,10.2803
2022-06-10,10.2803
2022-06-11,10.2803
2022-06-12,10.2803
2022-06-13,10.2803
2022-06-14,10.2803
2022-06-15,10.2803
2022-06-16,10.2803
2022-06-17,10.2803
2022-06-18,10.2803
2022-06-19,10.2803
2022-06-20,10.2803
2022-06-21,10.2803
2022-06-22,10.2803
2022-06-23,10.2803
2022-06-24,10.2803
2022-06-25,10.2803
2022-06-26,10.2803
2022-06-27,10.2803
2022-06-28,10.2803
2022-06-29,10.2803
2022-06-30,4.124
2022-07-01,4.124
2022-07-02,4.124
2022-07-03,4.124
2022-07-04,4.124
2022-07-05,4.124
2022-07-06,4.124
2022-07-07,4.124
2022-07-08,4.124
2022-07-09,4.124
2022-07-10,4.124
2022-07-11,4.124
2022-07-12,4.124
2022-07-13,4.124
2022-07-14,4.124
2022-07-15,4.124
2022-07-16,4.124
2022-07-17,4.124
2022-07-18,4.124
2022-07-19,4.124
2022-07-20,4.124
2022-07-21,4.124
2022-07-22,4.124
2022-07-23,4.124
2022-07-24,4.124
2022-07-25,4.124
2022-07-26,4.124
2022-07-27,4.124
2022-07-28,4.124
2022-07-29,4.124
2022-07-30,4.124
2022-07-31,4.124
2022-08-01,4.124
2022-08-02,4.124
2022-08-03,4.124
2022-08-04,4.124
2022-08-05,4.124
2022-08-06,4.124
2022-08-07,4.124
2022-08-08,4.124
2022-08-09,4.124
2022-08-10,4.124
2022-08-11,4.124
2022-08-12,4.124
2022-08-13,4.124
2022-08-14,4.124
2022-08-15,4.124
2022-08-16,4.124
2022-08-17,4.124
2022-08-18,4.124
2022-08-19,4.124
2022-08-20,4.124
2022-08-21,4.124
2022-08-22,4.124
2022-08-23,4.124
2022-08-24,4.124
2022-08-25,4.124
2022-08-26,4.124
2022-08-27,4.124
2022-08-28,4.124
2022-08-29,4.124
2022-08-30,4.124
2022-08-31,4.124
2022-09-01,4.124
2022-09-02,4.124
2022-09-03,4.124
2022-09-04,4.124
2022-09-05,4.124
2022-09-06,4.124
2022-09-07,4.124
2022-09-08,4.124
2022-09-09,4.124
2022-09-10,4.124
2022-09-11,4.124
2022-09-12,4.124
2022-09-13,4.124
2022-09-14,4.124
2022-09-15,4.124
2022-09-16,4.124
2022-09-17,4.124
2022-09-18,4.124
2022-09-19,4.124
2022-09-20,4.124
2022-09-21,4.124
2022-09-22,4.124
2022-09-23,4.124
2022-09-24,4.124
2022-09-25,4.124
2022-09-26,4.124
2022-09-27,4.124
2022-09-28,4.124
2022-09-29,4.124
2022-09-30,3.3588
2022-10-01,3.3588
2022-10-02,3.3588
2022-10-03,3.3588
2022-10-04,3.3588
2022-10-05,3.3588
2022-10-06,3.3588
2022-10-07,3.3588
2022-10-08,3.3588
2022-10-09,3.3588
2022-10-10,3.3588
2022-10-11,3.3588
2022-10-12,3.3588
2022-10-13,3.3588
2022-10-14,3.3588
2022-10-15,3.3588
2022-10-16,3.3588
2022-10-17,3.3588
2022-10-18,3.3588
2022-10-19,3.3588
2022-10-20,3.3588
2022-10-21,3.3588
2022-10-22,3.3588
2022-10-23,3.3588
2022-10-24,3.3588
2022-10-25,3.3588
2022-10-26,3.3588
2022-10-27,3.3588
2022-10-28,3.3588
2022-10-29,3.3588
2022-10-30,3.3588
2022-10-31,3.3588
2022-11-01,3.3588
2022-11-02,3.3588
2022-11-03,3.3588
2022-11-04,3.3588
2022-11-05,3.3588
2022-11-06,3.3588
2022-11-07,3.3588
2022-11-08,3.3588
2022-11-09,3.3588
2022-11-10,3.3588
2022-11-11,3.3588
2022-11-12,3.3588
2022-11-13,3.3588
2022-11-14,3.3588
2022-11-15,3.3588
2022-11-16,3.3588
2022-11-17,3.3588
2022-11-18,3.3588
2022-11-19,3.3588
2022-11-20,3.3588
2022-11-21,3.3588
2022-11-22,3.3588
2022-11-23,3.3588
2022-11-24,3.3588
2022-11-25,3.3588
2022-11-26,3.3588
2022-11-27,3.3588
2022-11-28,3.3588
2022-11-29,3.3588
2022-11-30,3.3588
2022-12-01,3.3588
2022-12-02,3.3588
2022-12-03,3.3588
2022-12-04,3.3588
2022-12-05,3.3588
2022-12-06,3.3588
2022-12-07,3.3588
2022-12-08,3.3588
2022-12-09,3.3588
2022-12-10,3.3588
2022-12-11,3.3588
2022-12-12,3.3588
2022-12-13,3.3588
2022-12-14,3.3588
2022-12-15,3.3588
2022-12-16,3.3588
2022-12-17,3.3588
2022-12-18,3.3588
2022-12-19,3.3588
2022-12-20,3.3588
2022-12-21,3.3588
2022-12-22,3.3588
2022-12-23,3.3588
2022-12-24,3.3588
2022-12-25,3.3588
2022-12-26,3.3588
2022-12-27,3.3588
2022-12-28,3.3588
2022-12-29,3.3588
2022-12-30,3.3588
2022-12-31,5.4934
2023-01-01,5.4934
2023-01-02,5.4934
2023-01-03,5.4934
2023-01-04,5.4934
2023-01-05,5.4934
2023-01-06,5.4934
2023-01-07,5.4934
2023-01-08,5.4934
2023-01-09,5.4934
2023-01-10,5.4934
2023-01-11,5.4934
2023-01-12,5.4934
2023-01-13,5.4934
2023-01-14,5.4934
2023-01-15,5.4934
2023-01-16,5.4934
2023-01-17,5.4934
2023-01-18,5.4934
2023-01-19,5.4934
2023-01-20,5.4934
2023-01-21,5.4934
2023-01-22,5.4934
2023-01-23,5.4934
2023-01-24,5.4934
2023-01-25,5.4934
2023-01-26,5.4934
2023-01-27,5.4934
2023-01-28,5.4934
2023-01-29,5.4934
2023-01-30,5.4934
2023-01-31,5.4934
2023-02-01,5.4934
2023-02-02,5.4934
2023-02-03,5.4934
2023-02-04,5.4934
2023-02-05,5.4934
2023-02-06,5.4934
2023-02-07,5.4934
2023-02-08,5.4934
2023-02-09,5.4934
2023-02-10,5.4934
2023-02-11,5.4934
2023-02-12,5.4934
2023-02-13,5.4934
2023-02-14,5.4934
2023-02-15,5.4934
2023-02-16,5.4934
2023-02-17,5.4934
2023-02-18,5.4934
2023-02-19,5.4934
2023-02-20,5.4934
2023-02-21,5.4934
2023-02-22,5.4934
2023-02-23,5.4934
2023-02-24,5.4934
2023-02-25,5.4934
2023-02-26,5.4934
2023-02-27,5.4934
2023-02-28,5.4934
2023-03-01,5.4934
2023-03-02,5.4934
2023-03-03,5.4934
2023-03-04,5.4934
2023-03-05,5.4934
2023-03-06,5.4934
2023-03-07,5.4934
2023-03-08,5.4934
2023-03-09,5.4934
2023-03-10,5.4934
2023-03-11,5.4934
2023-03-12,5.4934
2023-03-13,5.4934
2023-03-14,5.4934
2023-03-15,5.4934
2023-03-16,5.4934
