,SON US Equity
2020-09-14,14.9886
2020-09-15,14.9886
2020-09-16,14.9886
2020-09-17,14.9886
2020-09-18,14.9886
2020-09-19,14.9886
2020-09-20,14.9886
2020-09-21,14.9886
2020-09-22,14.9886
2020-09-23,14.9886
2020-09-24,14.9886
2020-09-25,14.9886
2020-09-26,14.9886
2020-09-27,14.2212
2020-09-28,14.2212
2020-09-29,14.2212
2020-09-30,14.2212
2020-10-01,14.2212
2020-10-02,14.2212
2020-10-03,14.2212
2020-10-04,14.2212
2020-10-05,14.2212
2020-10-06,14.2212
2020-10-07,14.2212
2020-10-08,14.2212
2020-10-09,14.2212
2020-10-10,14.2212
2020-10-11,14.2212
2020-10-12,14.2212
2020-10-13,14.2212
2020-10-14,14.2212
2020-10-15,14.2212
2020-10-16,14.2212
2020-10-17,14.2212
2020-10-18,14.2212
2020-10-19,14.2212
2020-10-20,14.2212
2020-10-21,14.2212
2020-10-22,14.2212
2020-10-23,14.2212
2020-10-24,14.2212
2020-10-25,14.2212
2020-10-26,14.2212
2020-10-27,14.2212
2020-10-28,14.2212
2020-10-29,14.2212
2020-10-30,14.2212
2020-10-31,14.2212
2020-11-01,14.2212
2020-11-02,14.2212
2020-11-03,14.2212
2020-11-04,14.2212
2020-11-05,14.2212
2020-11-06,14.2212
2020-11-07,14.2212
2020-11-08,14.2212
2020-11-09,14.2212
2020-11-10,14.2212
2020-11-11,14.2212
2020-11-12,14.2212
2020-11-13,14.2212
2020-11-14,14.2212
2020-11-15,14.2212
2020-11-16,14.2212
2020-11-17,14.2212
2020-11-18,14.2212
2020-11-19,14.2212
2020-11-20,14.2212
2020-11-21,14.2212
2020-11-22,14.2212
2020-11-23,14.2212
2020-11-24,14.2212
2020-11-25,14.2212
2020-11-26,14.2212
2020-11-27,14.2212
2020-11-28,14.2212
2020-11-29,14.2212
2020-11-30,14.2212
2020-12-01,14.2212
2020-12-02,14.2212
2020-12-03,14.2212
2020-12-04,14.2212
2020-12-05,14.2212
2020-12-06,14.2212
2020-12-07,14.2212
2020-12-08,14.2212
2020-12-09,14.2212
2020-12-10,14.2212
2020-12-11,14.2212
2020-12-12,14.2212
2020-12-13,14.2212
2020-12-14,14.2212
2020-12-15,14.2212
2020-12-16,14.2212
2020-12-17,14.2212
2020-12-18,14.2212
2020-12-19,14.2212
2020-12-20,14.2212
2020-12-21,14.2212
2020-12-22,14.2212
2020-12-23,14.2212
2020-12-24,14.2212
2020-12-25,14.2212
2020-12-26,14.2212
2020-12-27,14.2212
2020-12-28,14.2212
2020-12-29,14.2212
2020-12-30,14.2212
2020-12-31,11.2073
2021-01-01,11.2073
2021-01-02,11.2073
2021-01-03,11.2073
2021-01-04,11.2073
2021-01-05,11.2073
2021-01-06,11.2073
2021-01-07,11.2073
2021-01-08,11.2073
2021-01-09,11.2073
2021-01-10,11.2073
2021-01-11,11.2073
2021-01-12,11.2073
2021-01-13,11.2073
2021-01-14,11.2073
2021-01-15,11.2073
2021-01-16,11.2073
2021-01-17,11.2073
2021-01-18,11.2073
2021-01-19,11.2073
2021-01-20,11.2073
2021-01-21,11.2073
2021-01-22,11.2073
2021-01-23,11.2073
2021-01-24,11.2073
2021-01-25,11.2073
2021-01-26,11.2073
2021-01-27,11.2073
2021-01-28,11.2073
2021-01-29,11.2073
2021-01-30,11.2073
2021-01-31,11.2073
2021-02-01,11.2073
2021-02-02,11.2073
2021-02-03,11.2073
2021-02-04,11.2073
2021-02-05,11.2073
2021-02-06,11.2073
2021-02-07,11.2073
2021-02-08,11.2073
2021-02-09,11.2073
2021-02-10,11.2073
2021-02-11,11.2073
2021-02-12,11.2073
2021-02-13,11.2073
2021-02-14,11.2073
2021-02-15,11.2073
2021-02-16,11.2073
2021-02-17,11.2073
2021-02-18,11.2073
2021-02-19,11.2073
2021-02-20,11.2073
2021-02-21,11.2073
2021-02-22,11.2073
2021-02-23,11.2073
2021-02-24,11.2073
2021-02-25,11.2073
2021-02-26,11.2073
2021-02-27,11.2073
2021-02-28,11.2073
2021-03-01,11.2073
2021-03-02,11.2073
2021-03-03,11.2073
2021-03-04,11.2073
2021-03-05,11.2073
2021-03-06,11.2073
2021-03-07,11.2073
2021-03-08,11.2073
2021-03-09,11.2073
2021-03-10,11.2073
2021-03-11,11.2073
2021-03-12,11.2073
2021-03-13,11.2073
2021-03-14,11.2073
2021-03-15,11.2073
2021-03-16,11.2073
2021-03-17,11.2073
2021-03-18,11.2073
2021-03-19,11.2073
2021-03-20,11.2073
2021-03-21,11.2073
2021-03-22,11.2073
2021-03-23,11.2073
2021-03-24,11.2073
2021-03-25,11.2073
2021-03-26,11.2073
2021-03-27,11.2073
2021-03-28,11.2073
2021-03-29,11.2073
2021-03-30,11.2073
2021-03-31,11.2073
2021-04-01,11.2073
2021-04-02,11.2073
2021-04-03,11.2073
2021-04-04,10.9314
2021-04-05,10.9314
2021-04-06,10.9314
2021-04-07,10.9314
2021-04-08,10.9314
2021-04-09,10.9314
2021-04-10,10.9314
2021-04-11,10.9314
2021-04-12,10.9314
2021-04-13,10.9314
2021-04-14,10.9314
2021-04-15,10.9314
2021-04-16,10.9314
2021-04-17,10.9314
2021-04-18,10.9314
2021-04-19,10.9314
2021-04-20,10.9314
2021-04-21,10.9314
2021-04-22,10.9314
2021-04-23,10.9314
2021-04-24,10.9314
2021-04-25,10.9314
2021-04-26,10.9314
2021-04-27,10.9314
2021-04-28,10.9314
2021-04-29,10.9314
2021-04-30,10.9314
2021-05-01,10.9314
2021-05-02,10.9314
2021-05-03,10.9314
2021-05-04,10.9314
2021-05-05,10.9314
2021-05-06,10.9314
2021-05-07,10.9314
2021-05-08,10.9314
2021-05-09,10.9314
2021-05-10,10.9314
2021-05-11,10.9314
2021-05-12,10.9314
2021-05-13,10.9314
2021-05-14,10.9314
2021-05-15,10.9314
2021-05-16,10.9314
2021-05-17,10.9314
2021-05-18,10.9314
2021-05-19,10.9314
2021-05-20,10.9314
2021-05-21,10.9314
2021-05-22,10.9314
2021-05-23,10.9314
2021-05-24,10.9314
2021-05-25,10.9314
2021-05-26,10.9314
2021-05-27,10.9314
2021-05-28,10.9314
2021-05-29,10.9314
2021-05-30,10.9314
2021-05-31,10.9314
2021-06-01,10.9314
2021-06-02,10.9314
2021-06-03,10.9314
2021-06-04,10.9314
2021-06-05,10.9314
2021-06-06,10.9314
2021-06-07,10.9314
2021-06-08,10.9314
2021-06-09,10.9314
2021-06-10,10.9314
2021-06-11,10.9314
2021-06-12,10.9314
2021-06-13,10.9314
2021-06-14,10.9314
2021-06-15,10.9314
2021-06-16,10.9314
2021-06-17,10.9314
2021-06-18,10.9314
2021-06-19,10.9314
2021-06-20,10.9314
2021-06-21,10.9314
2021-06-22,10.9314
2021-06-23,10.9314
2021-06-24,10.9314
2021-06-25,10.9314
2021-06-26,10.9314
2021-06-27,10.9314
2021-06-28,10.9314
2021-06-29,10.9314
2021-06-30,10.9314
2021-07-01,10.9314
2021-07-02,10.9314
2021-07-03,10.9314
2021-07-04,-10.528
2021-07-05,-10.528
2021-07-06,-10.528
2021-07-07,-10.528
2021-07-08,-10.528
2021-07-09,-10.528
2021-07-10,-10.528
2021-07-11,-10.528
2021-07-12,-10.528
2021-07-13,-10.528
2021-07-14,-10.528
2021-07-15,-10.528
2021-07-16,-10.528
2021-07-17,-10.528
2021-07-18,-10.528
2021-07-19,-10.528
2021-07-20,-10.528
2021-07-21,-10.528
2021-07-22,-10.528
2021-07-23,-10.528
2021-07-24,-10.528
2021-07-25,-10.528
2021-07-26,-10.528
2021-07-27,-10.528
2021-07-28,-10.528
2021-07-29,-10.528
2021-07-30,-10.528
2021-07-31,-10.528
2021-08-01,-10.528
2021-08-02,-10.528
2021-08-03,-10.528
2021-08-04,-10.528
2021-08-05,-10.528
2021-08-06,-10.528
2021-08-07,-10.528
2021-08-08,-10.528
2021-08-09,-10.528
2021-08-10,-10.528
2021-08-11,-10.528
2021-08-12,-10.528
2021-08-13,-10.528
2021-08-14,-10.528
2021-08-15,-10.528
2021-08-16,-10.528
2021-08-17,-10.528
2021-08-18,-10.528
2021-08-19,-10.528
2021-08-20,-10.528
2021-08-21,-10.528
2021-08-22,-10.528
2021-08-23,-10.528
2021-08-24,-10.528
2021-08-25,-10.528
2021-08-26,-10.528
2021-08-27,-10.528
2021-08-28,-10.528
2021-08-29,-10.528
2021-08-30,-10.528
2021-08-31,-10.528
2021-09-01,-10.528
2021-09-02,-10.528
2021-09-03,-10.528
2021-09-04,-10.528
2021-09-05,-10.528
2021-09-06,-10.528
2021-09-07,-10.528
2021-09-08,-10.528
2021-09-09,-10.528
2021-09-10,-10.528
2021-09-11,-10.528
2021-09-12,-10.528
2021-09-13,-10.528
2021-09-14,-10.528
2021-09-15,-10.528
2021-09-16,-10.528
2021-09-17,-10.528
2021-09-18,-10.528
2021-09-19,-10.528
2021-09-20,-10.528
2021-09-21,-10.528
2021-09-22,-10.528
2021-09-23,-10.528
2021-09-24,-10.528
2021-09-25,-10.528
2021-09-26,-10.528
2021-09-27,-10.528
2021-09-28,-10.528
2021-09-29,-10.528
2021-09-30,-10.528
2021-10-01,-10.528
2021-10-02,-10.528
2021-10-03,-8.7218
2021-10-04,-8.7218
2021-10-05,-8.7218
2021-10-06,-8.7218
2021-10-07,-8.7218
2021-10-08,-8.7218
2021-10-09,-8.7218
2021-10-10,-8.7218
2021-10-11,-8.7218
2021-10-12,-8.7218
2021-10-13,-8.7218
2021-10-14,-8.7218
2021-10-15,-8.7218
2021-10-16,-8.7218
2021-10-17,-8.7218
2021-10-18,-8.7218
2021-10-19,-8.7218
2021-10-20,-8.7218
2021-10-21,-8.7218
2021-10-22,-8.7218
2021-10-23,-8.7218
2021-10-24,-8.7218
2021-10-25,-8.7218
2021-10-26,-8.7218
2021-10-27,-8.7218
2021-10-28,-8.7218
2021-10-29,-8.7218
2021-10-30,-8.7218
2021-10-31,-8.7218
2021-11-01,-8.7218
2021-11-02,-8.7218
2021-11-03,-8.7218
2021-11-04,-8.7218
2021-11-05,-8.7218
2021-11-06,-8.7218
2021-11-07,-8.7218
2021-11-08,-8.7218
2021-11-09,-8.7218
2021-11-10,-8.7218
2021-11-11,-8.7218
2021-11-12,-8.7218
2021-11-13,-8.7218
2021-11-14,-8.7218
2021-11-15,-8.7218
2021-11-16,-8.7218
2021-11-17,-8.7218
2021-11-18,-8.7218
2021-11-19,-8.7218
2021-11-20,-8.7218
2021-11-21,-8.7218
2021-11-22,-8.7218
2021-11-23,-8.7218
2021-11-24,-8.7218
2021-11-25,-8.7218
2021-11-26,-8.7218
2021-11-27,-8.7218
2021-11-28,-8.7218
2021-11-29,-8.7218
2021-11-30,-8.7218
2021-12-01,-8.7218
2021-12-02,-8.7218
2021-12-03,-8.7218
2021-12-04,-8.7218
2021-12-05,-8.7218
2021-12-06,-8.7218
2021-12-07,-8.7218
2021-12-08,-8.7218
2021-12-09,-8.7218
2021-12-10,-8.7218
2021-12-11,-8.7218
2021-12-12,-8.7218
2021-12-13,-8.7218
2021-12-14,-8.7218
2021-12-15,-8.7218
2021-12-16,-8.7218
2021-12-17,-8.7218
2021-12-18,-8.7218
2021-12-19,-8.7218
2021-12-20,-8.7218
2021-12-21,-8.7218
2021-12-22,-8.7218
2021-12-23,-8.7218
2021-12-24,-8.7218
2021-12-25,-8.7218
2021-12-26,-8.7218
2021-12-27,-8.7218
2021-12-28,-8.7218
2021-12-29,-8.7218
2021-12-30,-8.7218
2021-12-31,-4.5745
2022-01-01,-4.5745
2022-01-02,-4.5745
2022-01-03,-4.5745
2022-01-04,-4.5745
2022-01-05,-4.5745
2022-01-06,-4.5745
2022-01-07,-4.5745
2022-01-08,-4.5745
2022-01-09,-4.5745
2022-01-10,-4.5745
2022-01-11,-4.5745
2022-01-12,-4.5745
2022-01-13,-4.5745
2022-01-14,-4.5745
2022-01-15,-4.5745
2022-01-16,-4.5745
2022-01-17,-4.5745
2022-01-18,-4.5745
2022-01-19,-4.5745
2022-01-20,-4.5745
2022-01-21,-4.5745
2022-01-22,-4.5745
2022-01-23,-4.5745
2022-01-24,-4.5745
2022-01-25,-4.5745
2022-01-26,-4.5745
2022-01-27,-4.5745
2022-01-28,-4.5745
2022-01-29,-4.5745
2022-01-30,-4.5745
2022-01-31,-4.5745
2022-02-01,-4.5745
2022-02-02,-4.5745
2022-02-03,-4.5745
2022-02-04,-4.5745
2022-02-05,-4.5745
2022-02-06,-4.5745
2022-02-07,-4.5745
2022-02-08,-4.5745
2022-02-09,-4.5745
2022-02-10,-4.5745
2022-02-11,-4.5745
2022-02-12,-4.5745
2022-02-13,-4.5745
2022-02-14,-4.5745
2022-02-15,-4.5745
2022-02-16,-4.5745
2022-02-17,-4.5745
2022-02-18,-4.5745
2022-02-19,-4.5745
2022-02-20,-4.5745
2022-02-21,-4.5745
2022-02-22,-4.5745
2022-02-23,-4.5745
2022-02-24,-4.5745
2022-02-25,-4.5745
2022-02-26,-4.5745
2022-02-27,-4.5745
2022-02-28,-4.5745
2022-03-01,-4.5745
2022-03-02,-4.5745
2022-03-03,-4.5745
2022-03-04,-4.5745
2022-03-05,-4.5745
2022-03-06,-4.5745
2022-03-07,-4.5745
2022-03-08,-4.5745
2022-03-09,-4.5745
2022-03-10,-4.5745
2022-03-11,-4.5745
2022-03-12,-4.5745
2022-03-13,-4.5745
2022-03-14,-4.5745
2022-03-15,-4.5745
2022-03-16,-4.5745
2022-03-17,-4.5745
2022-03-18,-4.5745
2022-03-19,-4.5745
2022-03-20,-4.5745
2022-03-21,-4.5745
2022-03-22,-4.5745
2022-03-23,-4.5745
2022-03-24,-4.5745
2022-03-25,-4.5745
2022-03-26,-4.5745
2022-03-27,-4.5745
2022-03-28,-4.5745
2022-03-29,-4.5745
2022-03-30,-4.5745
2022-03-31,-4.5745
2022-04-01,-4.5745
2022-04-02,-4.5745
2022-04-03,-2.2254
2022-04-04,-2.2254
2022-04-05,-2.2254
2022-04-06,-2.2254
2022-04-07,-2.2254
2022-04-08,-2.2254
2022-04-09,-2.2254
2022-04-10,-2.2254
2022-04-11,-2.2254
2022-04-12,-2.2254
2022-04-13,-2.2254
2022-04-14,-2.2254
2022-04-15,-2.2254
2022-04-16,-2.2254
2022-04-17,-2.2254
2022-04-18,-2.2254
2022-04-19,-2.2254
2022-04-20,-2.2254
2022-04-21,-2.2254
2022-04-22,-2.2254
2022-04-23,-2.2254
2022-04-24,-2.2254
2022-04-25,-2.2254
2022-04-26,-2.2254
2022-04-27,-2.2254
2022-04-28,-2.2254
2022-04-29,-2.2254
2022-04-30,-2.2254
2022-05-01,-2.2254
2022-05-02,-2.2254
2022-05-03,-2.2254
2022-05-04,-2.2254
2022-05-05,-2.2254
2022-05-06,-2.2254
2022-05-07,-2.2254
2022-05-08,-2.2254
2022-05-09,-2.2254
2022-05-10,-2.2254
2022-05-11,-2.2254
2022-05-12,-2.2254
2022-05-13,-2.2254
2022-05-14,-2.2254
2022-05-15,-2.2254
2022-05-16,-2.2254
2022-05-17,-2.2254
2022-05-18,-2.2254
2022-05-19,-2.2254
2022-05-20,-2.2254
2022-05-21,-2.2254
2022-05-22,-2.2254
2022-05-23,-2.2254
2022-05-24,-2.2254
2022-05-25,-2.2254
2022-05-26,-2.2254
2022-05-27,-2.2254
2022-05-28,-2.2254
2022-05-29,-2.2254
2022-05-30,-2.2254
2022-05-31,-2.2254
2022-06-01,-2.2254
2022-06-02,-2.2254
2022-06-03,-2.2254
2022-06-04,-2.2254
2022-06-05,-2.2254
2022-06-06,-2.2254
2022-06-07,-2.2254
2022-06-08,-2.2254
2022-06-09,-2.2254
2022-06-10,-2.2254
2022-06-11,-2.2254
2022-06-12,-2.2254
2022-06-13,-2.2254
2022-06-14,-2.2254
2022-06-15,-2.2254
2022-06-16,-2.2254
2022-06-17,-2.2254
2022-06-18,-2.2254
2022-06-19,-2.2254
2022-06-20,-2.2254
2022-06-21,-2.2254
2022-06-22,-2.2254
2022-06-23,-2.2254
2022-06-24,-2.2254
2022-06-25,-2.2254
2022-06-26,-2.2254
2022-06-27,-2.2254
2022-06-28,-2.2254
2022-06-29,-2.2254
2022-06-30,-2.2254
2022-07-01,-2.2254
2022-07-02,-2.2254
2022-07-03,22.6297
2022-07-04,22.6297
2022-07-05,22.6297
2022-07-06,22.6297
2022-07-07,22.6297
2022-07-08,22.6297
2022-07-09,22.6297
2022-07-10,22.6297
2022-07-11,22.6297
2022-07-12,22.6297
2022-07-13,22.6297
2022-07-14,22.6297
2022-07-15,22.6297
2022-07-16,22.6297
2022-07-17,22.6297
2022-07-18,22.6297
2022-07-19,22.6297
2022-07-20,22.6297
2022-07-21,22.6297
2022-07-22,22.6297
2022-07-23,22.6297
2022-07-24,22.6297
2022-07-25,22.6297
2022-07-26,22.6297
2022-07-27,22.6297
2022-07-28,22.6297
2022-07-29,22.6297
2022-07-30,22.6297
2022-07-31,22.6297
2022-08-01,22.6297
2022-08-02,22.6297
2022-08-03,22.6297
2022-08-04,22.6297
2022-08-05,22.6297
2022-08-06,22.6297
2022-08-07,22.6297
2022-08-08,22.6297
2022-08-09,22.6297
2022-08-10,22.6297
2022-08-11,22.6297
2022-08-12,22.6297
2022-08-13,22.6297
2022-08-14,22.6297
2022-08-15,22.6297
2022-08-16,22.6297
2022-08-17,22.6297
2022-08-18,22.6297
2022-08-19,22.6297
2022-08-20,22.6297
2022-08-21,22.6297
2022-08-22,22.6297
2022-08-23,22.6297
2022-08-24,22.6297
2022-08-25,22.6297
2022-08-26,22.6297
2022-08-27,22.6297
2022-08-28,22.6297
2022-08-29,22.6297
2022-08-30,22.6297
2022-08-31,22.6297
2022-09-01,22.6297
2022-09-02,22.6297
2022-09-03,22.6297
2022-09-04,22.6297
2022-09-05,22.6297
2022-09-06,22.6297
2022-09-07,22.6297
2022-09-08,22.6297
2022-09-09,22.6297
2022-09-10,22.6297
2022-09-11,22.6297
2022-09-12,22.6297
2022-09-13,22.6297
2022-09-14,22.6297
2022-09-15,22.6297
2022-09-16,22.6297
2022-09-17,22.6297
2022-09-18,22.6297
2022-09-19,22.6297
2022-09-20,22.6297
2022-09-21,22.6297
2022-09-22,22.6297
2022-09-23,22.6297
2022-09-24,22.6297
2022-09-25,22.6297
2022-09-26,22.6297
2022-09-27,22.6297
2022-09-28,22.6297
2022-09-29,22.6297
2022-09-30,22.6297
2022-10-01,22.6297
2022-10-02,22.9922
2022-10-03,22.9922
2022-10-04,22.9922
2022-10-05,22.9922
2022-10-06,22.9922
2022-10-07,22.9922
2022-10-08,22.9922
2022-10-09,22.9922
2022-10-10,22.9922
2022-10-11,22.9922
2022-10-12,22.9922
2022-10-13,22.9922
2022-10-14,22.9922
2022-10-15,22.9922
2022-10-16,22.9922
2022-10-17,22.9922
2022-10-18,22.9922
2022-10-19,22.9922
2022-10-20,22.9922
2022-10-21,22.9922
2022-10-22,22.9922
2022-10-23,22.9922
2022-10-24,22.9922
2022-10-25,22.9922
2022-10-26,22.9922
2022-10-27,22.9922
2022-10-28,22.9922
2022-10-29,22.9922
2022-10-30,22.9922
2022-10-31,22.9922
2022-11-01,22.9922
2022-11-02,22.9922
2022-11-03,22.9922
2022-11-04,22.9922
2022-11-05,22.9922
2022-11-06,22.9922
2022-11-07,22.9922
2022-11-08,22.9922
2022-11-09,22.9922
2022-11-10,22.9922
2022-11-11,22.9922
2022-11-12,22.9922
2022-11-13,22.9922
2022-11-14,22.9922
2022-11-15,22.9922
2022-11-16,22.9922
2022-11-17,22.9922
2022-11-18,22.9922
2022-11-19,22.9922
2022-11-20,22.9922
2022-11-21,22.9922
2022-11-22,22.9922
2022-11-23,22.9922
2022-11-24,22.9922
2022-11-25,22.9922
2022-11-26,22.9922
2022-11-27,22.9922
2022-11-28,22.9922
2022-11-29,22.9922
2022-11-30,22.9922
2022-12-01,22.9922
2022-12-02,22.9922
2022-12-03,22.9922
2022-12-04,22.9922
2022-12-05,22.9922
2022-12-06,22.9922
2022-12-07,22.9922
2022-12-08,22.9922
2022-12-09,22.9922
2022-12-10,22.9922
2022-12-11,22.9922
2022-12-12,22.9922
2022-12-13,22.9922
2022-12-14,22.9922
2022-12-15,22.9922
2022-12-16,22.9922
2022-12-17,22.9922
2022-12-18,22.9922
2022-12-19,22.9922
2022-12-20,22.9922
2022-12-21,22.9922
2022-12-22,22.9922
2022-12-23,22.9922
2022-12-24,22.9922
2022-12-25,22.9922
2022-12-26,22.9922
2022-12-27,22.9922
2022-12-28,22.9922
2022-12-29,22.9922
2022-12-30,22.9922
2022-12-31,23.8999
2023-01-01,23.8999
2023-01-02,23.8999
2023-01-03,23.8999
2023-01-04,23.8999
2023-01-05,23.8999
2023-01-06,23.8999
2023-01-07,23.8999
2023-01-08,23.8999
2023-01-09,23.8999
2023-01-10,23.8999
2023-01-11,23.8999
2023-01-12,23.8999
2023-01-13,23.8999
2023-01-14,23.8999
2023-01-15,23.8999
2023-01-16,23.8999
2023-01-17,23.8999
2023-01-18,23.8999
2023-01-19,23.8999
2023-01-20,23.8999
2023-01-21,23.8999
2023-01-22,23.8999
2023-01-23,23.8999
2023-01-24,23.8999
2023-01-25,23.8999
2023-01-26,23.8999
2023-01-27,23.8999
2023-01-28,23.8999
2023-01-29,23.8999
2023-01-30,23.8999
2023-01-31,23.8999
2023-02-01,23.8999
2023-02-02,23.8999
2023-02-03,23.8999
2023-02-04,23.8999
2023-02-05,23.8999
2023-02-06,23.8999
2023-02-07,23.8999
2023-02-08,23.8999
2023-02-09,23.8999
2023-02-10,23.8999
2023-02-11,23.8999
2023-02-12,23.8999
2023-02-13,23.8999
2023-02-14,23.8999
