,TTC US Equity
2020-03-31,35.424
2020-04-01,35.424
2020-04-02,35.424
2020-04-03,35.424
2020-04-04,35.424
2020-04-05,35.424
2020-04-06,35.424
2020-04-07,35.424
2020-04-08,35.424
2020-04-09,35.424
2020-04-10,35.424
2020-04-11,35.424
2020-04-12,35.424
2020-04-13,35.424
2020-04-14,35.424
2020-04-15,35.424
2020-04-16,35.424
2020-04-17,35.424
2020-04-18,35.424
2020-04-19,35.424
2020-04-20,35.424
2020-04-21,35.424
2020-04-22,35.424
2020-04-23,35.424
2020-04-24,35.424
2020-04-25,35.424
2020-04-26,35.424
2020-04-27,35.424
2020-04-28,35.424
2020-04-29,35.424
2020-04-30,35.424
2020-05-01,29.8744
2020-05-02,29.8744
2020-05-03,29.8744
2020-05-04,29.8744
2020-05-05,29.8744
2020-05-06,29.8744
2020-05-07,29.8744
2020-05-08,29.8744
2020-05-09,29.8744
2020-05-10,29.8744
2020-05-11,29.8744
2020-05-12,29.8744
2020-05-13,29.8744
2020-05-14,29.8744
2020-05-15,29.8744
2020-05-16,29.8744
2020-05-17,29.8744
2020-05-18,29.8744
2020-05-19,29.8744
2020-05-20,29.8744
2020-05-21,29.8744
2020-05-22,29.8744
2020-05-23,29.8744
2020-05-24,29.8744
2020-05-25,29.8744
2020-05-26,29.8744
2020-05-27,29.8744
2020-05-28,29.8744
2020-05-29,29.8744
2020-05-30,29.8744
2020-05-31,29.8744
2020-06-01,29.8744
2020-06-02,29.8744
2020-06-03,29.8744
2020-06-04,29.8744
2020-06-05,29.8744
2020-06-06,29.8744
2020-06-07,29.8744
2020-06-08,29.8744
2020-06-09,29.8744
2020-06-10,29.8744
2020-06-11,29.8744
2020-06-12,29.8744
2020-06-13,29.8744
2020-06-14,29.8744
2020-06-15,29.8744
2020-06-16,29.8744
2020-06-17,29.8744
2020-06-18,29.8744
2020-06-19,29.8744
2020-06-20,29.8744
2020-06-21,29.8744
2020-06-22,29.8744
2020-06-23,29.8744
2020-06-24,29.8744
2020-06-25,29.8744
2020-06-26,29.8744
2020-06-27,29.8744
2020-06-28,29.8744
2020-06-29,29.8744
2020-06-30,29.8744
2020-07-01,29.8744
2020-07-02,29.8744
2020-07-03,29.8744
2020-07-04,29.8744
2020-07-05,29.8744
2020-07-06,29.8744
2020-07-07,29.8744
2020-07-08,29.8744
2020-07-09,29.8744
2020-07-10,29.8744
2020-07-11,29.8744
2020-07-12,29.8744
2020-07-13,29.8744
2020-07-14,29.8744
2020-07-15,29.8744
2020-07-16,29.8744
2020-07-17,29.8744
2020-07-18,29.8744
2020-07-19,29.8744
2020-07-20,29.8744
2020-07-21,29.8744
2020-07-22,29.8744
2020-07-23,29.8744
2020-07-24,29.8744
2020-07-25,29.8744
2020-07-26,29.8744
2020-07-27,29.8744
2020-07-28,29.8744
2020-07-29,29.8744
2020-07-30,29.8744
2020-07-31,31.169
2020-08-01,31.169
2020-08-02,31.169
2020-08-03,31.169
2020-08-04,31.169
2020-08-05,31.169
2020-08-06,31.169
2020-08-07,31.169
2020-08-08,31.169
2020-08-09,31.169
2020-08-10,31.169
2020-08-11,31.169
2020-08-12,31.169
2020-08-13,31.169
2020-08-14,31.169
2020-08-15,31.169
2020-08-16,31.169
2020-08-17,31.169
2020-08-18,31.169
2020-08-19,31.169
2020-08-20,31.169
2020-08-21,31.169
2020-08-22,31.169
2020-08-23,31.169
2020-08-24,31.169
2020-08-25,31.169
2020-08-26,31.169
2020-08-27,31.169
2020-08-28,31.169
2020-08-29,31.169
2020-08-30,31.169
2020-08-31,31.169
2020-09-01,31.169
2020-09-02,31.169
2020-09-03,31.169
2020-09-04,31.169
2020-09-05,31.169
2020-09-06,31.169
2020-09-07,31.169
2020-09-08,31.169
2020-09-09,31.169
2020-09-10,31.169
2020-09-11,31.169
2020-09-12,31.169
2020-09-13,31.169
2020-09-14,31.169
2020-09-15,31.169
2020-09-16,31.169
2020-09-17,31.169
2020-09-18,31.169
2020-09-19,31.169
2020-09-20,31.169
2020-09-21,31.169
2020-09-22,31.169
2020-09-23,31.169
2020-09-24,31.169
2020-09-25,31.169
2020-09-26,31.169
2020-09-27,31.169
2020-09-28,31.169
2020-09-29,31.169
2020-09-30,31.169
2020-10-01,31.169
2020-10-02,31.169
2020-10-03,31.169
2020-10-04,31.169
2020-10-05,31.169
2020-10-06,31.169
2020-10-07,31.169
2020-10-08,31.169
2020-10-09,31.169
2020-10-10,31.169
2020-10-11,31.169
2020-10-12,31.169
2020-10-13,31.169
2020-10-14,31.169
2020-10-15,31.169
2020-10-16,31.169
2020-10-17,31.169
2020-10-18,31.169
2020-10-19,31.169
2020-10-20,31.169
2020-10-21,31.169
2020-10-22,31.169
2020-10-23,31.169
2020-10-24,31.169
2020-10-25,31.169
2020-10-26,31.169
2020-10-27,31.169
2020-10-28,31.169
2020-10-29,31.169
2020-10-30,31.169
2020-10-31,33.3975
2020-11-01,33.3975
2020-11-02,33.3975
2020-11-03,33.3975
2020-11-04,33.3975
2020-11-05,33.3975
2020-11-06,33.3975
2020-11-07,33.3975
2020-11-08,33.3975
2020-11-09,33.3975
2020-11-10,33.3975
2020-11-11,33.3975
2020-11-12,33.3975
2020-11-13,33.3975
2020-11-14,33.3975
2020-11-15,33.3975
2020-11-16,33.3975
2020-11-17,33.3975
2020-11-18,33.3975
2020-11-19,33.3975
2020-11-20,33.3975
2020-11-21,33.3975
2020-11-22,33.3975
2020-11-23,33.3975
2020-11-24,33.3975
2020-11-25,33.3975
2020-11-26,33.3975
2020-11-27,33.3975
2020-11-28,33.3975
2020-11-29,33.3975
2020-11-30,33.3975
2020-12-01,33.3975
2020-12-02,33.3975
2020-12-03,33.3975
2020-12-04,33.3975
2020-12-05,33.3975
2020-12-06,33.3975
2020-12-07,33.3975
2020-12-08,33.3975
2020-12-09,33.3975
2020-12-10,33.3975
2020-12-11,33.3975
2020-12-12,33.3975
2020-12-13,33.3975
2020-12-14,33.3975
2020-12-15,33.3975
2020-12-16,33.3975
2020-12-17,33.3975
2020-12-18,33.3975
2020-12-19,33.3975
2020-12-20,33.3975
2020-12-21,33.3975
2020-12-22,33.3975
2020-12-23,33.3975
2020-12-24,33.3975
2020-12-25,33.3975
2020-12-26,33.3975
2020-12-27,33.3975
2020-12-28,33.3975
2020-12-29,33.3975
2020-12-30,33.3975
2020-12-31,33.3975
2021-01-01,33.3975
2021-01-02,33.3975
2021-01-03,33.3975
2021-01-04,33.3975
2021-01-05,33.3975
2021-01-06,33.3975
2021-01-07,33.3975
2021-01-08,33.3975
2021-01-09,33.3975
2021-01-10,33.3975
2021-01-11,33.3975
2021-01-12,33.3975
2021-01-13,33.3975
2021-01-14,33.3975
2021-01-15,33.3975
2021-01-16,33.3975
2021-01-17,33.3975
2021-01-18,33.3975
2021-01-19,33.3975
2021-01-20,33.3975
2021-01-21,33.3975
2021-01-22,33.3975
2021-01-23,33.3975
2021-01-24,33.3975
2021-01-25,33.3975
2021-01-26,33.3975
2021-01-27,33.3975
2021-01-28,33.3975
2021-01-29,35.4619
2021-01-30,35.4619
2021-01-31,35.4619
2021-02-01,35.4619
2021-02-02,35.4619
2021-02-03,35.4619
2021-02-04,35.4619
2021-02-05,35.4619
2021-02-06,35.4619
2021-02-07,35.4619
2021-02-08,35.4619
2021-02-09,35.4619
2021-02-10,35.4619
2021-02-11,35.4619
2021-02-12,35.4619
2021-02-13,35.4619
2021-02-14,35.4619
2021-02-15,35.4619
2021-02-16,35.4619
2021-02-17,35.4619
2021-02-18,35.4619
2021-02-19,35.4619
2021-02-20,35.4619
2021-02-21,35.4619
2021-02-22,35.4619
2021-02-23,35.4619
2021-02-24,35.4619
2021-02-25,35.4619
2021-02-26,35.4619
2021-02-27,35.4619
2021-02-28,35.4619
2021-03-01,35.4619
2021-03-02,35.4619
2021-03-03,35.4619
2021-03-04,35.4619
2021-03-05,35.4619
2021-03-06,35.4619
2021-03-07,35.4619
2021-03-08,35.4619
2021-03-09,35.4619
2021-03-10,35.4619
2021-03-11,35.4619
2021-03-12,35.4619
2021-03-13,35.4619
2021-03-14,35.4619
2021-03-15,35.4619
2021-03-16,35.4619
2021-03-17,35.4619
2021-03-18,35.4619
2021-03-19,35.4619
2021-03-20,35.4619
2021-03-21,35.4619
2021-03-22,35.4619
2021-03-23,35.4619
2021-03-24,35.4619
2021-03-25,35.4619
2021-03-26,35.4619
2021-03-27,35.4619
2021-03-28,35.4619
2021-03-29,35.4619
2021-03-30,35.4619
2021-03-31,35.4619
2021-04-01,35.4619
2021-04-02,35.4619
2021-04-03,35.4619
2021-04-04,35.4619
2021-04-05,35.4619
2021-04-06,35.4619
2021-04-07,35.4619
2021-04-08,35.4619
2021-04-09,35.4619
2021-04-10,35.4619
2021-04-11,35.4619
2021-04-12,35.4619
2021-04-13,35.4619
2021-04-14,35.4619
2021-04-15,35.4619
2021-04-16,35.4619
2021-04-17,35.4619
2021-04-18,35.4619
2021-04-19,35.4619
2021-04-20,35.4619
2021-04-21,35.4619
2021-04-22,35.4619
2021-04-23,35.4619
2021-04-24,35.4619
2021-04-25,35.4619
2021-04-26,35.4619
2021-04-27,35.4619
2021-04-28,35.4619
2021-04-29,35.4619
2021-04-30,37.4478
2021-05-01,37.4478
2021-05-02,37.4478
2021-05-03,37.4478
2021-05-04,37.4478
2021-05-05,37.4478
2021-05-06,37.4478
2021-05-07,37.4478
2021-05-08,37.4478
2021-05-09,37.4478
2021-05-10,37.4478
2021-05-11,37.4478
2021-05-12,37.4478
2021-05-13,37.4478
2021-05-14,37.4478
2021-05-15,37.4478
2021-05-16,37.4478
2021-05-17,37.4478
2021-05-18,37.4478
2021-05-19,37.4478
2021-05-20,37.4478
2021-05-21,37.4478
2021-05-22,37.4478
2021-05-23,37.4478
2021-05-24,37.4478
2021-05-25,37.4478
2021-05-26,37.4478
2021-05-27,37.4478
2021-05-28,37.4478
2021-05-29,37.4478
2021-05-30,37.4478
2021-05-31,37.4478
2021-06-01,37.4478
2021-06-02,37.4478
2021-06-03,37.4478
2021-06-04,37.4478
2021-06-05,37.4478
2021-06-06,37.4478
2021-06-07,37.4478
2021-06-08,37.4478
2021-06-09,37.4478
2021-06-10,37.4478
2021-06-11,37.4478
2021-06-12,37.4478
2021-06-13,37.4478
2021-06-14,37.4478
2021-06-15,37.4478
2021-06-16,37.4478
2021-06-17,37.4478
2021-06-18,37.4478
2021-06-19,37.4478
2021-06-20,37.4478
2021-06-21,37.4478
2021-06-22,37.4478
2021-06-23,37.4478
2021-06-24,37.4478
2021-06-25,37.4478
2021-06-26,37.4478
2021-06-27,37.4478
2021-06-28,37.4478
2021-06-29,37.4478
2021-06-30,37.4478
2021-07-01,37.4478
2021-07-02,37.4478
2021-07-03,37.4478
2021-07-04,37.4478
2021-07-05,37.4478
2021-07-06,37.4478
2021-07-07,37.4478
2021-07-08,37.4478
2021-07-09,37.4478
2021-07-10,37.4478
2021-07-11,37.4478
2021-07-12,37.4478
2021-07-13,37.4478
2021-07-14,37.4478
2021-07-15,37.4478
2021-07-16,37.4478
2021-07-17,37.4478
2021-07-18,37.4478
2021-07-19,37.4478
2021-07-20,37.4478
2021-07-21,37.4478
2021-07-22,37.4478
2021-07-23,37.4478
2021-07-24,37.4478
2021-07-25,37.4478
2021-07-26,37.4478
2021-07-27,37.4478
2021-07-28,37.4478
2021-07-29,37.4478
2021-07-30,36.8336
2021-07-31,36.8336
2021-08-01,36.8336
2021-08-02,36.8336
2021-08-03,36.8336
2021-08-04,36.8336
2021-08-05,36.8336
2021-08-06,36.8336
2021-08-07,36.8336
2021-08-08,36.8336
2021-08-09,36.8336
2021-08-10,36.8336
2021-08-11,36.8336
2021-08-12,36.8336
2021-08-13,36.8336
2021-08-14,36.8336
2021-08-15,36.8336
2021-08-16,36.8336
2021-08-17,36.8336
2021-08-18,36.8336
2021-08-19,36.8336
2021-08-20,36.8336
2021-08-21,36.8336
2021-08-22,36.8336
2021-08-23,36.8336
2021-08-24,36.8336
2021-08-25,36.8336
2021-08-26,36.8336
2021-08-27,36.8336
2021-08-28,36.8336
2021-08-29,36.8336
2021-08-30,36.8336
2021-08-31,36.8336
2021-09-01,36.8336
2021-09-02,36.8336
2021-09-03,36.8336
2021-09-04,36.8336
2021-09-05,36.8336
2021-09-06,36.8336
2021-09-07,36.8336
2021-09-08,36.8336
2021-09-09,36.8336
2021-09-10,36.8336
2021-09-11,36.8336
2021-09-12,36.8336
2021-09-13,36.8336
2021-09-14,36.8336
2021-09-15,36.8336
2021-09-16,36.8336
2021-09-17,36.8336
2021-09-18,36.8336
2021-09-19,36.8336
2021-09-20,36.8336
2021-09-21,36.8336
2021-09-22,36.8336
2021-09-23,36.8336
2021-09-24,36.8336
2021-09-25,36.8336
2021-09-26,36.8336
2021-09-27,36.8336
2021-09-28,36.8336
2021-09-29,36.8336
2021-09-30,36.8336
2021-10-01,36.8336
2021-10-02,36.8336
2021-10-03,36.8336
2021-10-04,36.8336
2021-10-05,36.8336
2021-10-06,36.8336
2021-10-07,36.8336
2021-10-08,36.8336
2021-10-09,36.8336
2021-10-10,36.8336
2021-10-11,36.8336
2021-10-12,36.8336
2021-10-13,36.8336
2021-10-14,36.8336
2021-10-15,36.8336
2021-10-16,36.8336
2021-10-17,36.8336
2021-10-18,36.8336
2021-10-19,36.8336
2021-10-20,36.8336
2021-10-21,36.8336
2021-10-22,36.8336
2021-10-23,36.8336
2021-10-24,36.8336
2021-10-25,36.8336
2021-10-26,36.8336
2021-10-27,36.8336
2021-10-28,36.8336
2021-10-29,36.8336
2021-10-30,36.8336
2021-10-31,36.1772
2021-11-01,36.1772
2021-11-02,36.1772
2021-11-03,36.1772
2021-11-04,36.1772
2021-11-05,36.1772
2021-11-06,36.1772
2021-11-07,36.1772
2021-11-08,36.1772
2021-11-09,36.1772
2021-11-10,36.1772
2021-11-11,36.1772
2021-11-12,36.1772
2021-11-13,36.1772
2021-11-14,36.1772
2021-11-15,36.1772
2021-11-16,36.1772
2021-11-17,36.1772
2021-11-18,36.1772
2021-11-19,36.1772
2021-11-20,36.1772
2021-11-21,36.1772
2021-11-22,36.1772
2021-11-23,36.1772
2021-11-24,36.1772
2021-11-25,36.1772
2021-11-26,36.1772
2021-11-27,36.1772
2021-11-28,36.1772
2021-11-29,36.1772
2021-11-30,36.1772
2021-12-01,36.1772
2021-12-02,36.1772
2021-12-03,36.1772
2021-12-04,36.1772
2021-12-05,36.1772
2021-12-06,36.1772
2021-12-07,36.1772
2021-12-08,36.1772
2021-12-09,36.1772
2021-12-10,36.1772
2021-12-11,36.1772
2021-12-12,36.1772
2021-12-13,36.1772
2021-12-14,36.1772
2021-12-15,36.1772
2021-12-16,36.1772
2021-12-17,36.1772
2021-12-18,36.1772
2021-12-19,36.1772
2021-12-20,36.1772
2021-12-21,36.1772
2021-12-22,36.1772
2021-12-23,36.1772
2021-12-24,36.1772
2021-12-25,36.1772
2021-12-26,36.1772
2021-12-27,36.1772
2021-12-28,36.1772
2021-12-29,36.1772
2021-12-30,36.1772
2021-12-31,36.1772
2022-01-01,36.1772
2022-01-02,36.1772
2022-01-03,36.1772
2022-01-04,36.1772
2022-01-05,36.1772
2022-01-06,36.1772
2022-01-07,36.1772
2022-01-08,36.1772
2022-01-09,36.1772
2022-01-10,36.1772
2022-01-11,36.1772
2022-01-12,36.1772
2022-01-13,36.1772
2022-01-14,36.1772
2022-01-15,36.1772
2022-01-16,36.1772
2022-01-17,36.1772
2022-01-18,36.1772
2022-01-19,36.1772
2022-01-20,36.1772
2022-01-21,36.1772
2022-01-22,36.1772
2022-01-23,36.1772
2022-01-24,36.1772
2022-01-25,36.1772
2022-01-26,36.1772
2022-01-27,36.1772
2022-01-28,32.0196
2022-01-29,32.0196
2022-01-30,32.0196
2022-01-31,32.0196
2022-02-01,32.0196
2022-02-02,32.0196
2022-02-03,32.0196
2022-02-04,32.0196
2022-02-05,32.0196
2022-02-06,32.0196
2022-02-07,32.0196
2022-02-08,32.0196
2022-02-09,32.0196
2022-02-10,32.0196
2022-02-11,32.0196
2022-02-12,32.0196
2022-02-13,32.0196
2022-02-14,32.0196
2022-02-15,32.0196
2022-02-16,32.0196
2022-02-17,32.0196
2022-02-18,32.0196
2022-02-19,32.0196
2022-02-20,32.0196
2022-02-21,32.0196
2022-02-22,32.0196
2022-02-23,32.0196
2022-02-24,32.0196
2022-02-25,32.0196
2022-02-26,32.0196
2022-02-27,32.0196
2022-02-28,32.0196
2022-03-01,32.0196
2022-03-02,32.0196
2022-03-03,32.0196
2022-03-04,32.0196
2022-03-05,32.0196
2022-03-06,32.0196
2022-03-07,32.0196
2022-03-08,32.0196
2022-03-09,32.0196
2022-03-10,32.0196
2022-03-11,32.0196
2022-03-12,32.0196
2022-03-13,32.0196
2022-03-14,32.0196
2022-03-15,32.0196
2022-03-16,32.0196
2022-03-17,32.0196
2022-03-18,32.0196
2022-03-19,32.0196
2022-03-20,32.0196
2022-03-21,32.0196
2022-03-22,32.0196
2022-03-23,32.0196
2022-03-24,32.0196
2022-03-25,32.0196
2022-03-26,32.0196
2022-03-27,32.0196
2022-03-28,32.0196
2022-03-29,32.0196
2022-03-30,32.0196
2022-03-31,32.0196
2022-04-01,32.0196
2022-04-02,32.0196
2022-04-03,32.0196
2022-04-04,32.0196
2022-04-05,32.0196
2022-04-06,32.0196
2022-04-07,32.0196
2022-04-08,32.0196
2022-04-09,32.0196
2022-04-10,32.0196
2022-04-11,32.0196
2022-04-12,32.0196
2022-04-13,32.0196
2022-04-14,32.0196
2022-04-15,32.0196
2022-04-16,32.0196
2022-04-17,32.0196
2022-04-18,32.0196
2022-04-19,32.0196
2022-04-20,32.0196
2022-04-21,32.0196
2022-04-22,32.0196
2022-04-23,32.0196
2022-04-24,32.0196
2022-04-25,32.0196
2022-04-26,32.0196
2022-04-27,32.0196
2022-04-28,32.0196
2022-04-29,29.1131
2022-04-30,29.1131
2022-05-01,29.1131
2022-05-02,29.1131
2022-05-03,29.1131
2022-05-04,29.1131
2022-05-05,29.1131
2022-05-06,29.1131
2022-05-07,29.1131
2022-05-08,29.1131
2022-05-09,29.1131
2022-05-10,29.1131
2022-05-11,29.1131
2022-05-12,29.1131
2022-05-13,29.1131
2022-05-14,29.1131
2022-05-15,29.1131
2022-05-16,29.1131
2022-05-17,29.1131
2022-05-18,29.1131
2022-05-19,29.1131
2022-05-20,29.1131
2022-05-21,29.1131
2022-05-22,29.1131
2022-05-23,29.1131
2022-05-24,29.1131
2022-05-25,29.1131
2022-05-26,29.1131
2022-05-27,29.1131
2022-05-28,29.1131
2022-05-29,29.1131
2022-05-30,29.1131
2022-05-31,29.1131
2022-06-01,29.1131
2022-06-02,29.1131
2022-06-03,29.1131
2022-06-04,29.1131
2022-06-05,29.1131
2022-06-06,29.1131
2022-06-07,29.1131
2022-06-08,29.1131
2022-06-09,29.1131
2022-06-10,29.1131
2022-06-11,29.1131
2022-06-12,29.1131
2022-06-13,29.1131
2022-06-14,29.1131
2022-06-15,29.1131
2022-06-16,29.1131
2022-06-17,29.1131
2022-06-18,29.1131
2022-06-19,29.1131
2022-06-20,29.1131
2022-06-21,29.1131
2022-06-22,29.1131
2022-06-23,29.1131
2022-06-24,29.1131
2022-06-25,29.1131
2022-06-26,29.1131
2022-06-27,29.1131
2022-06-28,29.1131
2022-06-29,29.1131
2022-06-30,29.1131
2022-07-01,29.1131
2022-07-02,29.1131
2022-07-03,29.1131
2022-07-04,29.1131
2022-07-05,29.1131
2022-07-06,29.1131
2022-07-07,29.1131
2022-07-08,29.1131
2022-07-09,29.1131
2022-07-10,29.1131
2022-07-11,29.1131
2022-07-12,29.1131
2022-07-13,29.1131
2022-07-14,29.1131
2022-07-15,29.1131
2022-07-16,29.1131
2022-07-17,29.1131
2022-07-18,29.1131
2022-07-19,29.1131
2022-07-20,29.1131
2022-07-21,29.1131
2022-07-22,29.1131
2022-07-23,29.1131
2022-07-24,29.1131
2022-07-25,29.1131
2022-07-26,29.1131
2022-07-27,29.1131
2022-07-28,29.1131
2022-07-29,30.5806
2022-07-30,30.5806
2022-07-31,30.5806
2022-08-01,30.5806
2022-08-02,30.5806
2022-08-03,30.5806
2022-08-04,30.5806
2022-08-05,30.5806
2022-08-06,30.5806
2022-08-07,30.5806
2022-08-08,30.5806
2022-08-09,30.5806
2022-08-10,30.5806
2022-08-11,30.5806
2022-08-12,30.5806
2022-08-13,30.5806
2022-08-14,30.5806
2022-08-15,30.5806
2022-08-16,30.5806
2022-08-17,30.5806
2022-08-18,30.5806
2022-08-19,30.5806
2022-08-20,30.5806
2022-08-21,30.5806
2022-08-22,30.5806
2022-08-23,30.5806
2022-08-24,30.5806
2022-08-25,30.5806
2022-08-26,30.5806
2022-08-27,30.5806
2022-08-28,30.5806
2022-08-29,30.5806
2022-08-30,30.5806
2022-08-31,30.5806
2022-09-01,30.5806
2022-09-02,30.5806
2022-09-03,30.5806
2022-09-04,30.5806
2022-09-05,30.5806
2022-09-06,30.5806
2022-09-07,30.5806
2022-09-08,30.5806
2022-09-09,30.5806
2022-09-10,30.5806
2022-09-11,30.5806
2022-09-12,30.5806
2022-09-13,30.5806
2022-09-14,30.5806
2022-09-15,30.5806
2022-09-16,30.5806
2022-09-17,30.5806
2022-09-18,30.5806
2022-09-19,30.5806
2022-09-20,30.5806
2022-09-21,30.5806
2022-09-22,30.5806
2022-09-23,30.5806
2022-09-24,30.5806
2022-09-25,30.5806
2022-09-26,30.5806
2022-09-27,30.5806
2022-09-28,30.5806
2022-09-29,30.5806
2022-09-30,30.5806
2022-10-01,30.5806
2022-10-02,30.5806
2022-10-03,30.5806
2022-10-04,30.5806
2022-10-05,30.5806
2022-10-06,30.5806
2022-10-07,30.5806
2022-10-08,30.5806
2022-10-09,30.5806
2022-10-10,30.5806
2022-10-11,30.5806
2022-10-12,30.5806
2022-10-13,30.5806
2022-10-14,30.5806
2022-10-15,30.5806
2022-10-16,30.5806
2022-10-17,30.5806
2022-10-18,30.5806
2022-10-19,30.5806
2022-10-20,30.5806
2022-10-21,30.5806
2022-10-22,30.5806
2022-10-23,30.5806
2022-10-24,30.5806
2022-10-25,30.5806
2022-10-26,30.5806
2022-10-27,30.5806
2022-10-28,30.5806
2022-10-29,30.5806
2022-10-30,30.5806
2022-10-31,35.4272
2022-11-01,35.4272
2022-11-02,35.4272
2022-11-03,35.4272
2022-11-04,35.4272
2022-11-05,35.4272
2022-11-06,35.4272
2022-11-07,35.4272
2022-11-08,35.4272
2022-11-09,35.4272
2022-11-10,35.4272
2022-11-11,35.4272
2022-11-12,35.4272
2022-11-13,35.4272
2022-11-14,35.4272
2022-11-15,35.4272
2022-11-16,35.4272
2022-11-17,35.4272
2022-11-18,35.4272
2022-11-19,35.4272
2022-11-20,35.4272
2022-11-21,35.4272
2022-11-22,35.4272
2022-11-23,35.4272
2022-11-24,35.4272
2022-11-25,35.4272
2022-11-26,35.4272
2022-11-27,35.4272
2022-11-28,35.4272
2022-11-29,35.4272
2022-11-30,35.4272
2022-12-01,35.4272
2022-12-02,35.4272
2022-12-03,35.4272
2022-12-04,35.4272
2022-12-05,35.4272
2022-12-06,35.4272
2022-12-07,35.4272
2022-12-08,35.4272
2022-12-09,35.4272
2022-12-10,35.4272
2022-12-11,35.4272
2022-12-12,35.4272
2022-12-13,35.4272
2022-12-14,35.4272
2022-12-15,35.4272
2022-12-16,35.4272
2022-12-17,35.4272
2022-12-18,35.4272
2022-12-19,35.4272
2022-12-20,35.4272
2022-12-21,35.4272
2022-12-22,35.4272
2022-12-23,35.4272
2022-12-24,35.4272
2022-12-25,35.4272
2022-12-26,35.4272
2022-12-27,35.4272
2022-12-28,35.4272
2022-12-29,35.4272
2022-12-30,35.4272
2022-12-31,35.4272
2023-01-01,35.4272
2023-01-02,35.4272
2023-01-03,35.4272
2023-01-04,35.4272
2023-01-05,35.4272
2023-01-06,35.4272
2023-01-07,35.4272
2023-01-08,35.4272
2023-01-09,35.4272
2023-01-10,35.4272
2023-01-11,35.4272
2023-01-12,35.4272
2023-01-13,35.4272
2023-01-14,35.4272
2023-01-15,35.4272
2023-01-16,35.4272
2023-01-17,35.4272
2023-01-18,35.4272
2023-01-19,35.4272
2023-01-20,35.4272
2023-01-21,35.4272
2023-01-22,35.4272
2023-01-23,35.4272
2023-01-24,35.4272
2023-01-25,35.4272
2023-01-26,35.4272
2023-01-27,35.4272
2023-01-28,35.4272
2023-01-29,35.4272
2023-01-30,35.4272
2023-01-31,35.4272
2023-02-01,35.4272
2023-02-02,35.4272
2023-02-03,37.4996
2023-02-04,37.4996
2023-02-05,37.4996
2023-02-06,37.4996
2023-02-07,37.4996
2023-02-08,37.4996
2023-02-09,37.4996
2023-02-10,37.4996
2023-02-11,37.4996
2023-02-12,37.4996
2023-02-13,37.4996
2023-02-14,37.4996
2023-02-15,37.4996
2023-02-16,37.4996
2023-02-17,37.4996
2023-02-18,37.4996
2023-02-19,37.4996
2023-02-20,37.4996
2023-02-21,37.4996
2023-02-22,37.4996
2023-02-23,37.4996
2023-02-24,37.4996
2023-02-25,37.4996
2023-02-26,37.4996
2023-02-27,37.4996
2023-02-28,37.4996
2023-03-01,37.4996
2023-03-02,37.4996
2023-03-03,37.4996
2023-03-04,37.4996
2023-03-05,37.4996
2023-03-06,37.4996
2023-03-07,37.4996
2023-03-08,37.4996
2023-03-09,37.4996
2023-03-10,37.4996
2023-03-11,37.4996
2023-03-12,37.4996
2023-03-13,37.4996
2023-03-14,37.4996
2023-03-15,37.4996
2023-03-16,37.4996
2023-03-17,37.4996
2023-03-18,37.4996
2023-03-19,37.4996
2023-03-20,37.4996
2023-03-21,37.4996
2023-03-22,37.4996
2023-03-23,37.4996
2023-03-24,37.4996
