,HBI US Equity
2020-06-01,56.6555
2020-06-02,56.6555
2020-06-03,56.6555
2020-06-04,56.6555
2020-06-05,56.6555
2020-06-06,56.6555
2020-06-07,56.6555
2020-06-08,56.6555
2020-06-09,56.6555
2020-06-10,56.6555
2020-06-11,56.6555
2020-06-12,56.6555
2020-06-13,56.6555
2020-06-14,56.6555
2020-06-15,56.6555
2020-06-16,56.6555
2020-06-17,56.6555
2020-06-18,56.6555
2020-06-19,56.6555
2020-06-20,56.6555
2020-06-21,56.6555
2020-06-22,56.6555
2020-06-23,56.6555
2020-06-24,56.6555
2020-06-25,56.6555
2020-06-26,56.6555
2020-06-27,49.7346
2020-06-28,49.7346
2020-06-29,49.7346
2020-06-30,49.7346
2020-07-01,49.7346
2020-07-02,49.7346
2020-07-03,49.7346
2020-07-04,49.7346
2020-07-05,49.7346
2020-07-06,49.7346
2020-07-07,49.7346
2020-07-08,49.7346
2020-07-09,49.7346
2020-07-10,49.7346
2020-07-11,49.7346
2020-07-12,49.7346
2020-07-13,49.7346
2020-07-14,49.7346
2020-07-15,49.7346
2020-07-16,49.7346
2020-07-17,49.7346
2020-07-18,49.7346
2020-07-19,49.7346
2020-07-20,49.7346
2020-07-21,49.7346
2020-07-22,49.7346
2020-07-23,49.7346
2020-07-24,49.7346
2020-07-25,49.7346
2020-07-26,49.7346
2020-07-27,49.7346
2020-07-28,49.7346
2020-07-29,49.7346
2020-07-30,49.7346
2020-07-31,49.7346
2020-08-01,49.7346
2020-08-02,49.7346
2020-08-03,49.7346
2020-08-04,49.7346
2020-08-05,49.7346
2020-08-06,49.7346
2020-08-07,49.7346
2020-08-08,49.7346
2020-08-09,49.7346
2020-08-10,49.7346
2020-08-11,49.7346
2020-08-12,49.7346
2020-08-13,49.7346
2020-08-14,49.7346
2020-08-15,49.7346
2020-08-16,49.7346
2020-08-17,49.7346
2020-08-18,49.7346
2020-08-19,49.7346
2020-08-20,49.7346
2020-08-21,49.7346
2020-08-22,49.7346
2020-08-23,49.7346
2020-08-24,49.7346
2020-08-25,49.7346
2020-08-26,49.7346
2020-08-27,49.7346
2020-08-28,49.7346
2020-08-29,49.7346
2020-08-30,49.7346
2020-08-31,49.7346
2020-09-01,49.7346
2020-09-02,49.7346
2020-09-03,49.7346
2020-09-04,49.7346
2020-09-05,49.7346
2020-09-06,49.7346
2020-09-07,49.7346
2020-09-08,49.7346
2020-09-09,49.7346
2020-09-10,49.7346
2020-09-11,49.7346
2020-09-12,49.7346
2020-09-13,49.7346
2020-09-14,49.7346
2020-09-15,49.7346
2020-09-16,49.7346
2020-09-17,49.7346
2020-09-18,49.7346
2020-09-19,49.7346
2020-09-20,49.7346
2020-09-21,49.7346
2020-09-22,49.7346
2020-09-23,49.7346
2020-09-24,49.7346
2020-09-25,49.7346
2020-09-26,38.9457
2020-09-27,38.9457
2020-09-28,38.9457
2020-09-29,38.9457
2020-09-30,38.9457
2020-10-01,38.9457
2020-10-02,38.9457
2020-10-03,38.9457
2020-10-04,38.9457
2020-10-05,38.9457
2020-10-06,38.9457
2020-10-07,38.9457
2020-10-08,38.9457
2020-10-09,38.9457
2020-10-10,38.9457
2020-10-11,38.9457
2020-10-12,38.9457
2020-10-13,38.9457
2020-10-14,38.9457
2020-10-15,38.9457
2020-10-16,38.9457
2020-10-17,38.9457
2020-10-18,38.9457
2020-10-19,38.9457
2020-10-20,38.9457
2020-10-21,38.9457
2020-10-22,38.9457
2020-10-23,38.9457
2020-10-24,38.9457
2020-10-25,38.9457
2020-10-26,38.9457
2020-10-27,38.9457
2020-10-28,38.9457
2020-10-29,38.9457
2020-10-30,38.9457
2020-10-31,38.9457
2020-11-01,38.9457
2020-11-02,38.9457
2020-11-03,38.9457
2020-11-04,38.9457
2020-11-05,38.9457
2020-11-06,38.9457
2020-11-07,38.9457
2020-11-08,38.9457
2020-11-09,38.9457
2020-11-10,38.9457
2020-11-11,38.9457
2020-11-12,38.9457
2020-11-13,38.9457
2020-11-14,38.9457
2020-11-15,38.9457
2020-11-16,38.9457
2020-11-17,38.9457
2020-11-18,38.9457
2020-11-19,38.9457
2020-11-20,38.9457
2020-11-21,38.9457
2020-11-22,38.9457
2020-11-23,38.9457
2020-11-24,38.9457
2020-11-25,38.9457
2020-11-26,38.9457
2020-11-27,38.9457
2020-11-28,38.9457
2020-11-29,38.9457
2020-11-30,38.9457
2020-12-01,38.9457
2020-12-02,38.9457
2020-12-03,38.9457
2020-12-04,38.9457
2020-12-05,38.9457
2020-12-06,38.9457
2020-12-07,38.9457
2020-12-08,38.9457
2020-12-09,38.9457
2020-12-10,38.9457
2020-12-11,38.9457
2020-12-12,38.9457
2020-12-13,38.9457
2020-12-14,38.9457
2020-12-15,38.9457
2020-12-16,38.9457
2020-12-17,38.9457
2020-12-18,38.9457
2020-12-19,38.9457
2020-12-20,38.9457
2020-12-21,38.9457
2020-12-22,38.9457
2020-12-23,38.9457
2020-12-24,38.9457
2020-12-25,38.9457
2020-12-26,38.9457
2020-12-27,38.9457
2020-12-28,38.9457
2020-12-29,38.9457
2020-12-30,38.9457
2020-12-31,38.9457
2021-01-01,38.9457
2021-01-02,-7.3716
2021-01-03,-7.3716
2021-01-04,-7.3716
2021-01-05,-7.3716
2021-01-06,-7.3716
2021-01-07,-7.3716
2021-01-08,-7.3716
2021-01-09,-7.3716
2021-01-10,-7.3716
2021-01-11,-7.3716
2021-01-12,-7.3716
2021-01-13,-7.3716
2021-01-14,-7.3716
2021-01-15,-7.3716
2021-01-16,-7.3716
2021-01-17,-7.3716
2021-01-18,-7.3716
2021-01-19,-7.3716
2021-01-20,-7.3716
2021-01-21,-7.3716
2021-01-22,-7.3716
2021-01-23,-7.3716
2021-01-24,-7.3716
2021-01-25,-7.3716
2021-01-26,-7.3716
2021-01-27,-7.3716
2021-01-28,-7.3716
2021-01-29,-7.3716
2021-01-30,-7.3716
2021-01-31,-7.3716
2021-02-01,-7.3716
2021-02-02,-7.3716
2021-02-03,-7.3716
2021-02-04,-7.3716
2021-02-05,-7.3716
2021-02-06,-7.3716
2021-02-07,-7.3716
2021-02-08,-7.3716
2021-02-09,-7.3716
2021-02-10,-7.3716
2021-02-11,-7.3716
2021-02-12,-7.3716
2021-02-13,-7.3716
2021-02-14,-7.3716
2021-02-15,-7.3716
2021-02-16,-7.3716
2021-02-17,-7.3716
2021-02-18,-7.3716
2021-02-19,-7.3716
2021-02-20,-7.3716
2021-02-21,-7.3716
2021-02-22,-7.3716
2021-02-23,-7.3716
2021-02-24,-7.3716
2021-02-25,-7.3716
2021-02-26,-7.3716
2021-02-27,-7.3716
2021-02-28,-7.3716
2021-03-01,-7.3716
2021-03-02,-7.3716
2021-03-03,-7.3716
2021-03-04,-7.3716
2021-03-05,-7.3716
2021-03-06,-7.3716
2021-03-07,-7.3716
2021-03-08,-7.3716
2021-03-09,-7.3716
2021-03-10,-7.3716
2021-03-11,-7.3716
2021-03-12,-7.3716
2021-03-13,-7.3716
2021-03-14,-7.3716
2021-03-15,-7.3716
2021-03-16,-7.3716
2021-03-17,-7.3716
2021-03-18,-7.3716
2021-03-19,-7.3716
2021-03-20,-7.3716
2021-03-21,-7.3716
2021-03-22,-7.3716
2021-03-23,-7.3716
2021-03-24,-7.3716
2021-03-25,-7.3716
2021-03-26,-7.3716
2021-03-27,-7.3716
2021-03-28,-7.3716
2021-03-29,-7.3716
2021-03-30,-7.3716
2021-03-31,-7.3716
2021-04-01,-7.3716
2021-04-02,-7.3716
2021-04-03,-48.7414
2021-04-04,-48.7414
2021-04-05,-48.7414
2021-04-06,-48.7414
2021-04-07,-48.7414
2021-04-08,-48.7414
2021-04-09,-48.7414
2021-04-10,-48.7414
2021-04-11,-48.7414
2021-04-12,-48.7414
2021-04-13,-48.7414
2021-04-14,-48.7414
2021-04-15,-48.7414
2021-04-16,-48.7414
2021-04-17,-48.7414
2021-04-18,-48.7414
2021-04-19,-48.7414
2021-04-20,-48.7414
2021-04-21,-48.7414
2021-04-22,-48.7414
2021-04-23,-48.7414
2021-04-24,-48.7414
2021-04-25,-48.7414
2021-04-26,-48.7414
2021-04-27,-48.7414
2021-04-28,-48.7414
2021-04-29,-48.7414
2021-04-30,-48.7414
2021-05-01,-48.7414
2021-05-02,-48.7414
2021-05-03,-48.7414
2021-05-04,-48.7414
2021-05-05,-48.7414
2021-05-06,-48.7414
2021-05-07,-48.7414
2021-05-08,-48.7414
2021-05-09,-48.7414
2021-05-10,-48.7414
2021-05-11,-48.7414
2021-05-12,-48.7414
2021-05-13,-48.7414
2021-05-14,-48.7414
2021-05-15,-48.7414
2021-05-16,-48.7414
2021-05-17,-48.7414
2021-05-18,-48.7414
2021-05-19,-48.7414
2021-05-20,-48.7414
2021-05-21,-48.7414
2021-05-22,-48.7414
2021-05-23,-48.7414
2021-05-24,-48.7414
2021-05-25,-48.7414
2021-05-26,-48.7414
2021-05-27,-48.7414
2021-05-28,-48.7414
2021-05-29,-48.7414
2021-05-30,-48.7414
2021-05-31,-48.7414
2021-06-01,-48.7414
2021-06-02,-48.7414
2021-06-03,-48.7414
2021-06-04,-48.7414
2021-06-05,-48.7414
2021-06-06,-48.7414
2021-06-07,-48.7414
2021-06-08,-48.7414
2021-06-09,-48.7414
2021-06-10,-48.7414
2021-06-11,-48.7414
2021-06-12,-48.7414
2021-06-13,-48.7414
2021-06-14,-48.7414
2021-06-15,-48.7414
2021-06-16,-48.7414
2021-06-17,-48.7414
2021-06-18,-48.7414
2021-06-19,-48.7414
2021-06-20,-48.7414
2021-06-21,-48.7414
2021-06-22,-48.7414
2021-06-23,-48.7414
2021-06-24,-48.7414
2021-06-25,-48.7414
2021-06-26,-48.7414
2021-06-27,-48.7414
2021-06-28,-48.7414
2021-06-29,-48.7414
2021-06-30,-48.7414
2021-07-01,-48.7414
2021-07-02,-48.7414
2021-07-03,-44.2851
2021-07-04,-44.2851
2021-07-05,-44.2851
2021-07-06,-44.2851
2021-07-07,-44.2851
2021-07-08,-44.2851
2021-07-09,-44.2851
2021-07-10,-44.2851
2021-07-11,-44.2851
2021-07-12,-44.2851
2021-07-13,-44.2851
2021-07-14,-44.2851
2021-07-15,-44.2851
2021-07-16,-44.2851
2021-07-17,-44.2851
2021-07-18,-44.2851
2021-07-19,-44.2851
2021-07-20,-44.2851
2021-07-21,-44.2851
2021-07-22,-44.2851
2021-07-23,-44.2851
2021-07-24,-44.2851
2021-07-25,-44.2851
2021-07-26,-44.2851
2021-07-27,-44.2851
2021-07-28,-44.2851
2021-07-29,-44.2851
2021-07-30,-44.2851
2021-07-31,-44.2851
2021-08-01,-44.2851
2021-08-02,-44.2851
2021-08-03,-44.2851
2021-08-04,-44.2851
2021-08-05,-44.2851
2021-08-06,-44.2851
2021-08-07,-44.2851
2021-08-08,-44.2851
2021-08-09,-44.2851
2021-08-10,-44.2851
2021-08-11,-44.2851
2021-08-12,-44.2851
2021-08-13,-44.2851
2021-08-14,-44.2851
2021-08-15,-44.2851
2021-08-16,-44.2851
2021-08-17,-44.2851
2021-08-18,-44.2851
2021-08-19,-44.2851
2021-08-20,-44.2851
2021-08-21,-44.2851
2021-08-22,-44.2851
2021-08-23,-44.2851
2021-08-24,-44.2851
2021-08-25,-44.2851
2021-08-26,-44.2851
2021-08-27,-44.2851
2021-08-28,-44.2851
2021-08-29,-44.2851
2021-08-30,-44.2851
2021-08-31,-44.2851
2021-09-01,-44.2851
2021-09-02,-44.2851
2021-09-03,-44.2851
2021-09-04,-44.2851
2021-09-05,-44.2851
2021-09-06,-44.2851
2021-09-07,-44.2851
2021-09-08,-44.2851
2021-09-09,-44.2851
2021-09-10,-44.2851
2021-09-11,-44.2851
2021-09-12,-44.2851
2021-09-13,-44.2851
2021-09-14,-44.2851
2021-09-15,-44.2851
2021-09-16,-44.2851
2021-09-17,-44.2851
2021-09-18,-44.2851
2021-09-19,-44.2851
2021-09-20,-44.2851
2021-09-21,-44.2851
2021-09-22,-44.2851
2021-09-23,-44.2851
2021-09-24,-44.2851
2021-09-25,-44.2851
2021-09-26,-44.2851
2021-09-27,-44.2851
2021-09-28,-44.2851
2021-09-29,-44.2851
2021-09-30,-44.2851
2021-10-01,-44.2851
2021-10-02,-35.2693
2021-10-03,-35.2693
2021-10-04,-35.2693
2021-10-05,-35.2693
2021-10-06,-35.2693
2021-10-07,-35.2693
2021-10-08,-35.2693
2021-10-09,-35.2693
2021-10-10,-35.2693
2021-10-11,-35.2693
2021-10-12,-35.2693
2021-10-13,-35.2693
2021-10-14,-35.2693
2021-10-15,-35.2693
2021-10-16,-35.2693
2021-10-17,-35.2693
2021-10-18,-35.2693
2021-10-19,-35.2693
2021-10-20,-35.2693
2021-10-21,-35.2693
2021-10-22,-35.2693
2021-10-23,-35.2693
2021-10-24,-35.2693
2021-10-25,-35.2693
2021-10-26,-35.2693
2021-10-27,-35.2693
2021-10-28,-35.2693
2021-10-29,-35.2693
2021-10-30,-35.2693
2021-10-31,-35.2693
2021-11-01,-35.2693
2021-11-02,-35.2693
2021-11-03,-35.2693
2021-11-04,-35.2693
2021-11-05,-35.2693
2021-11-06,-35.2693
2021-11-07,-35.2693
2021-11-08,-35.2693
2021-11-09,-35.2693
2021-11-10,-35.2693
2021-11-11,-35.2693
2021-11-12,-35.2693
2021-11-13,-35.2693
2021-11-14,-35.2693
2021-11-15,-35.2693
2021-11-16,-35.2693
2021-11-17,-35.2693
2021-11-18,-35.2693
2021-11-19,-35.2693
2021-11-20,-35.2693
2021-11-21,-35.2693
2021-11-22,-35.2693
2021-11-23,-35.2693
2021-11-24,-35.2693
2021-11-25,-35.2693
2021-11-26,-35.2693
2021-11-27,-35.2693
2021-11-28,-35.2693
2021-11-29,-35.2693
2021-11-30,-35.2693
2021-12-01,-35.2693
2021-12-02,-35.2693
2021-12-03,-35.2693
2021-12-04,-35.2693
2021-12-05,-35.2693
2021-12-06,-35.2693
2021-12-07,-35.2693
2021-12-08,-35.2693
2021-12-09,-35.2693
2021-12-10,-35.2693
2021-12-11,-35.2693
2021-12-12,-35.2693
2021-12-13,-35.2693
2021-12-14,-35.2693
2021-12-15,-35.2693
2021-12-16,-35.2693
2021-12-17,-35.2693
2021-12-18,-35.2693
2021-12-19,-35.2693
2021-12-20,-35.2693
2021-12-21,-35.2693
2021-12-22,-35.2693
2021-12-23,-35.2693
2021-12-24,-35.2693
2021-12-25,-35.2693
2021-12-26,-35.2693
2021-12-27,-35.2693
2021-12-28,-35.2693
2021-12-29,-35.2693
2021-12-30,-35.2693
2021-12-31,-35.2693
2022-01-01,10.1848
2022-01-02,10.1848
2022-01-03,10.1848
2022-01-04,10.1848
2022-01-05,10.1848
2022-01-06,10.1848
2022-01-07,10.1848
2022-01-08,10.1848
2022-01-09,10.1848
2022-01-10,10.1848
2022-01-11,10.1848
2022-01-12,10.1848
2022-01-13,10.1848
2022-01-14,10.1848
2022-01-15,10.1848
2022-01-16,10.1848
2022-01-17,10.1848
2022-01-18,10.1848
2022-01-19,10.1848
2022-01-20,10.1848
2022-01-21,10.1848
2022-01-22,10.1848
2022-01-23,10.1848
2022-01-24,10.1848
2022-01-25,10.1848
2022-01-26,10.1848
2022-01-27,10.1848
2022-01-28,10.1848
2022-01-29,10.1848
2022-01-30,10.1848
2022-01-31,10.1848
2022-02-01,10.1848
2022-02-02,10.1848
2022-02-03,10.1848
2022-02-04,10.1848
2022-02-05,10.1848
2022-02-06,10.1848
2022-02-07,10.1848
2022-02-08,10.1848
2022-02-09,10.1848
2022-02-10,10.1848
2022-02-11,10.1848
2022-02-12,10.1848
2022-02-13,10.1848
2022-02-14,10.1848
2022-02-15,10.1848
2022-02-16,10.1848
2022-02-17,10.1848
2022-02-18,10.1848
2022-02-19,10.1848
2022-02-20,10.1848
2022-02-21,10.1848
2022-02-22,10.1848
2022-02-23,10.1848
2022-02-24,10.1848
2022-02-25,10.1848
2022-02-26,10.1848
2022-02-27,10.1848
2022-02-28,10.1848
2022-03-01,10.1848
2022-03-02,10.1848
2022-03-03,10.1848
2022-03-04,10.1848
2022-03-05,10.1848
2022-03-06,10.1848
2022-03-07,10.1848
2022-03-08,10.1848
2022-03-09,10.1848
2022-03-10,10.1848
2022-03-11,10.1848
2022-03-12,10.1848
2022-03-13,10.1848
2022-03-14,10.1848
2022-03-15,10.1848
2022-03-16,10.1848
2022-03-17,10.1848
2022-03-18,10.1848
2022-03-19,10.1848
2022-03-20,10.1848
2022-03-21,10.1848
2022-03-22,10.1848
2022-03-23,10.1848
2022-03-24,10.1848
2022-03-25,10.1848
2022-03-26,10.1848
2022-03-27,10.1848
2022-03-28,10.1848
2022-03-29,10.1848
2022-03-30,10.1848
2022-03-31,10.1848
2022-04-01,10.1848
2022-04-02,72.6623
2022-04-03,72.6623
2022-04-04,72.6623
2022-04-05,72.6623
2022-04-06,72.6623
2022-04-07,72.6623
2022-04-08,72.6623
2022-04-09,72.6623
2022-04-10,72.6623
2022-04-11,72.6623
2022-04-12,72.6623
2022-04-13,72.6623
2022-04-14,72.6623
2022-04-15,72.6623
2022-04-16,72.6623
2022-04-17,72.6623
2022-04-18,72.6623
2022-04-19,72.6623
2022-04-20,72.6623
2022-04-21,72.6623
2022-04-22,72.6623
2022-04-23,72.6623
2022-04-24,72.6623
2022-04-25,72.6623
2022-04-26,72.6623
2022-04-27,72.6623
2022-04-28,72.6623
2022-04-29,72.6623
2022-04-30,72.6623
2022-05-01,72.6623
2022-05-02,72.6623
2022-05-03,72.6623
2022-05-04,72.6623
2022-05-05,72.6623
2022-05-06,72.6623
2022-05-07,72.6623
2022-05-08,72.6623
2022-05-09,72.6623
2022-05-10,72.6623
2022-05-11,72.6623
2022-05-12,72.6623
2022-05-13,72.6623
2022-05-14,72.6623
2022-05-15,72.6623
2022-05-16,72.6623
2022-05-17,72.6623
2022-05-18,72.6623
2022-05-19,72.6623
2022-05-20,72.6623
2022-05-21,72.6623
2022-05-22,72.6623
2022-05-23,72.6623
2022-05-24,72.6623
2022-05-25,72.6623
2022-05-26,72.6623
2022-05-27,72.6623
2022-05-28,72.6623
2022-05-29,72.6623
2022-05-30,72.6623
2022-05-31,72.6623
2022-06-01,72.6623
2022-06-02,72.6623
2022-06-03,72.6623
2022-06-04,72.6623
2022-06-05,72.6623
2022-06-06,72.6623
2022-06-07,72.6623
2022-06-08,72.6623
2022-06-09,72.6623
2022-06-10,72.6623
2022-06-11,72.6623
2022-06-12,72.6623
2022-06-13,72.6623
2022-06-14,72.6623
2022-06-15,72.6623
2022-06-16,72.6623
2022-06-17,72.6623
2022-06-18,72.6623
2022-06-19,72.6623
2022-06-20,72.6623
2022-06-21,72.6623
2022-06-22,72.6623
2022-06-23,72.6623
2022-06-24,72.6623
2022-06-25,72.6623
2022-06-26,72.6623
2022-06-27,72.6623
2022-06-28,72.6623
2022-06-29,72.6623
2022-06-30,72.6623
2022-07-01,72.6623
2022-07-02,66.3255
2022-07-03,66.3255
2022-07-04,66.3255
2022-07-05,66.3255
2022-07-06,66.3255
2022-07-07,66.3255
2022-07-08,66.3255
2022-07-09,66.3255
2022-07-10,66.3255
2022-07-11,66.3255
2022-07-12,66.3255
2022-07-13,66.3255
2022-07-14,66.3255
2022-07-15,66.3255
2022-07-16,66.3255
2022-07-17,66.3255
2022-07-18,66.3255
2022-07-19,66.3255
2022-07-20,66.3255
2022-07-21,66.3255
2022-07-22,66.3255
2022-07-23,66.3255
2022-07-24,66.3255
2022-07-25,66.3255
2022-07-26,66.3255
2022-07-27,66.3255
2022-07-28,66.3255
2022-07-29,66.3255
2022-07-30,66.3255
2022-07-31,66.3255
2022-08-01,66.3255
2022-08-02,66.3255
2022-08-03,66.3255
2022-08-04,66.3255
2022-08-05,66.3255
2022-08-06,66.3255
2022-08-07,66.3255
2022-08-08,66.3255
2022-08-09,66.3255
2022-08-10,66.3255
2022-08-11,66.3255
2022-08-12,66.3255
2022-08-13,66.3255
2022-08-14,66.3255
2022-08-15,66.3255
2022-08-16,66.3255
2022-08-17,66.3255
2022-08-18,66.3255
2022-08-19,66.3255
2022-08-20,66.3255
2022-08-21,66.3255
2022-08-22,66.3255
2022-08-23,66.3255
2022-08-24,66.3255
2022-08-25,66.3255
2022-08-26,66.3255
2022-08-27,66.3255
2022-08-28,66.3255
2022-08-29,66.3255
2022-08-30,66.3255
2022-08-31,66.3255
2022-09-01,66.3255
2022-09-02,66.3255
2022-09-03,66.3255
2022-09-04,66.3255
2022-09-05,66.3255
2022-09-06,66.3255
2022-09-07,66.3255
2022-09-08,66.3255
2022-09-09,66.3255
2022-09-10,66.3255
2022-09-11,66.3255
2022-09-12,66.3255
2022-09-13,66.3255
2022-09-14,66.3255
2022-09-15,66.3255
2022-09-16,66.3255
2022-09-17,66.3255
2022-09-18,66.3255
2022-09-19,66.3255
2022-09-20,66.3255
2022-09-21,66.3255
2022-09-22,66.3255
2022-09-23,66.3255
2022-09-24,66.3255
2022-09-25,66.3255
2022-09-26,66.3255
2022-09-27,66.3255
2022-09-28,66.3255
2022-09-29,66.3255
2022-09-30,66.3255
2022-10-01,53.5188
2022-10-02,53.5188
2022-10-03,53.5188
2022-10-04,53.5188
2022-10-05,53.5188
2022-10-06,53.5188
2022-10-07,53.5188
2022-10-08,53.5188
2022-10-09,53.5188
2022-10-10,53.5188
2022-10-11,53.5188
2022-10-12,53.5188
2022-10-13,53.5188
2022-10-14,53.5188
2022-10-15,53.5188
2022-10-16,53.5188
2022-10-17,53.5188
2022-10-18,53.5188
2022-10-19,53.5188
2022-10-20,53.5188
2022-10-21,53.5188
2022-10-22,53.5188
2022-10-23,53.5188
2022-10-24,53.5188
2022-10-25,53.5188
2022-10-26,53.5188
2022-10-27,53.5188
2022-10-28,53.5188
2022-10-29,53.5188
2022-10-30,53.5188
2022-10-31,53.5188
2022-11-01,53.5188
2022-11-02,53.5188
2022-11-03,53.5188
2022-11-04,53.5188
2022-11-05,53.5188
2022-11-06,53.5188
2022-11-07,53.5188
2022-11-08,53.5188
2022-11-09,53.5188
2022-11-10,53.5188
2022-11-11,53.5188
2022-11-12,53.5188
2022-11-13,53.5188
2022-11-14,53.5188
2022-11-15,53.5188
2022-11-16,53.5188
2022-11-17,53.5188
2022-11-18,53.5188
2022-11-19,53.5188
2022-11-20,53.5188
2022-11-21,53.5188
2022-11-22,53.5188
2022-11-23,53.5188
2022-11-24,53.5188
2022-11-25,53.5188
2022-11-26,53.5188
2022-11-27,53.5188
2022-11-28,53.5188
2022-11-29,53.5188
2022-11-30,53.5188
2022-12-01,53.5188
2022-12-02,53.5188
2022-12-03,53.5188
2022-12-04,53.5188
2022-12-05,53.5188
2022-12-06,53.5188
2022-12-07,53.5188
2022-12-08,53.5188
2022-12-09,53.5188
2022-12-10,53.5188
2022-12-11,53.5188
2022-12-12,53.5188
2022-12-13,53.5188
2022-12-14,53.5188
2022-12-15,53.5188
2022-12-16,53.5188
2022-12-17,53.5188
2022-12-18,53.5188
2022-12-19,53.5188
2022-12-20,53.5188
2022-12-21,53.5188
2022-12-22,53.5188
2022-12-23,53.5188
2022-12-24,53.5188
2022-12-25,53.5188
2022-12-26,53.5188
2022-12-27,53.5188
2022-12-28,53.5188
2022-12-29,53.5188
2022-12-30,53.5188
2022-12-31,-23.1121
2023-01-01,-23.1121
2023-01-02,-23.1121
2023-01-03,-23.1121
2023-01-04,-23.1121
2023-01-05,-23.1121
2023-01-06,-23.1121
2023-01-07,-23.1121
2023-01-08,-23.1121
2023-01-09,-23.1121
2023-01-10,-23.1121
2023-01-11,-23.1121
2023-01-12,-23.1121
2023-01-13,-23.1121
2023-01-14,-23.1121
2023-01-15,-23.1121
2023-01-16,-23.1121
2023-01-17,-23.1121
2023-01-18,-23.1121
2023-01-19,-23.1121
2023-01-20,-23.1121
2023-01-21,-23.1121
2023-01-22,-23.1121
2023-01-23,-23.1121
2023-01-24,-23.1121
2023-01-25,-23.1121
2023-01-26,-23.1121
2023-01-27,-23.1121
2023-01-28,-23.1121
2023-01-29,-23.1121
2023-01-30,-23.1121
2023-01-31,-23.1121
2023-02-01,-23.1121
2023-02-02,-23.1121
2023-02-03,-23.1121
