,SNX US Equity
2020-03-28,14.4521
2020-03-29,14.4521
2020-03-30,14.4521
2020-03-31,14.4521
2020-04-01,14.4521
2020-04-02,14.4521
2020-04-03,14.4521
2020-04-04,14.4521
2020-04-05,14.4521
2020-04-06,14.4521
2020-04-07,14.4521
2020-04-08,14.4521
2020-04-09,14.4521
2020-04-10,14.4521
2020-04-11,14.4521
2020-04-12,14.4521
2020-04-13,14.4521
2020-04-14,14.4521
2020-04-15,14.4521
2020-04-16,14.4521
2020-04-17,14.4521
2020-04-18,14.4521
2020-04-19,14.4521
2020-04-20,14.4521
2020-04-21,14.4521
2020-04-22,14.4521
2020-04-23,14.4521
2020-04-24,14.4521
2020-04-25,14.4521
2020-04-26,14.4521
2020-04-27,14.4521
2020-04-28,14.4521
2020-04-29,14.4521
2020-04-30,14.4521
2020-05-01,14.4521
2020-05-02,14.4521
2020-05-03,14.4521
2020-05-04,14.4521
2020-05-05,14.4521
2020-05-06,14.4521
2020-05-07,14.4521
2020-05-08,14.4521
2020-05-09,14.4521
2020-05-10,14.4521
2020-05-11,14.4521
2020-05-12,14.4521
2020-05-13,14.4521
2020-05-14,14.4521
2020-05-15,14.4521
2020-05-16,14.4521
2020-05-17,14.4521
2020-05-18,14.4521
2020-05-19,14.4521
2020-05-20,14.4521
2020-05-21,14.4521
2020-05-22,14.4521
2020-05-23,14.4521
2020-05-24,14.4521
2020-05-25,14.4521
2020-05-26,14.4521
2020-05-27,14.4521
2020-05-28,14.4521
2020-05-29,14.4521
2020-05-30,14.4521
2020-05-31,12.9093
2020-06-01,12.9093
2020-06-02,12.9093
2020-06-03,12.9093
2020-06-04,12.9093
2020-06-05,12.9093
2020-06-06,12.9093
2020-06-07,12.9093
2020-06-08,12.9093
2020-06-09,12.9093
2020-06-10,12.9093
2020-06-11,12.9093
2020-06-12,12.9093
2020-06-13,12.9093
2020-06-14,12.9093
2020-06-15,12.9093
2020-06-16,12.9093
2020-06-17,12.9093
2020-06-18,12.9093
2020-06-19,12.9093
2020-06-20,12.9093
2020-06-21,12.9093
2020-06-22,12.9093
2020-06-23,12.9093
2020-06-24,12.9093
2020-06-25,12.9093
2020-06-26,12.9093
2020-06-27,12.9093
2020-06-28,12.9093
2020-06-29,12.9093
2020-06-30,12.9093
2020-07-01,12.9093
2020-07-02,12.9093
2020-07-03,12.9093
2020-07-04,12.9093
2020-07-05,12.9093
2020-07-06,12.9093
2020-07-07,12.9093
2020-07-08,12.9093
2020-07-09,12.9093
2020-07-10,12.9093
2020-07-11,12.9093
2020-07-12,12.9093
2020-07-13,12.9093
2020-07-14,12.9093
2020-07-15,12.9093
2020-07-16,12.9093
2020-07-17,12.9093
2020-07-18,12.9093
2020-07-19,12.9093
2020-07-20,12.9093
2020-07-21,12.9093
2020-07-22,12.9093
2020-07-23,12.9093
2020-07-24,12.9093
2020-07-25,12.9093
2020-07-26,12.9093
2020-07-27,12.9093
2020-07-28,12.9093
2020-07-29,12.9093
2020-07-30,12.9093
2020-07-31,12.9093
2020-08-01,12.9093
2020-08-02,12.9093
2020-08-03,12.9093
2020-08-04,12.9093
2020-08-05,12.9093
2020-08-06,12.9093
2020-08-07,12.9093
2020-08-08,12.9093
2020-08-09,12.9093
2020-08-10,12.9093
2020-08-11,12.9093
2020-08-12,12.9093
2020-08-13,12.9093
2020-08-14,12.9093
2020-08-15,12.9093
2020-08-16,12.9093
2020-08-17,12.9093
2020-08-18,12.9093
2020-08-19,12.9093
2020-08-20,12.9093
2020-08-21,12.9093
2020-08-22,12.9093
2020-08-23,12.9093
2020-08-24,12.9093
2020-08-25,12.9093
2020-08-26,12.9093
2020-08-27,12.9093
2020-08-28,12.9093
2020-08-29,12.9093
2020-08-30,12.9093
2020-08-31,12.6495
2020-09-01,12.6495
2020-09-02,12.6495
2020-09-03,12.6495
2020-09-04,12.6495
2020-09-05,12.6495
2020-09-06,12.6495
2020-09-07,12.6495
2020-09-08,12.6495
2020-09-09,12.6495
2020-09-10,12.6495
2020-09-11,12.6495
2020-09-12,12.6495
2020-09-13,12.6495
2020-09-14,12.6495
2020-09-15,12.6495
2020-09-16,12.6495
2020-09-17,12.6495
2020-09-18,12.6495
2020-09-19,12.6495
2020-09-20,12.6495
2020-09-21,12.6495
2020-09-22,12.6495
2020-09-23,12.6495
2020-09-24,12.6495
2020-09-25,12.6495
2020-09-26,12.6495
2020-09-27,12.6495
2020-09-28,12.6495
2020-09-29,12.6495
2020-09-30,12.6495
2020-10-01,12.6495
2020-10-02,12.6495
2020-10-03,12.6495
2020-10-04,12.6495
2020-10-05,12.6495
2020-10-06,12.6495
2020-10-07,12.6495
2020-10-08,12.6495
2020-10-09,12.6495
2020-10-10,12.6495
2020-10-11,12.6495
2020-10-12,12.6495
2020-10-13,12.6495
2020-10-14,12.6495
2020-10-15,12.6495
2020-10-16,12.6495
2020-10-17,12.6495
2020-10-18,12.6495
2020-10-19,12.6495
2020-10-20,12.6495
2020-10-21,12.6495
2020-10-22,12.6495
2020-10-23,12.6495
2020-10-24,12.6495
2020-10-25,12.6495
2020-10-26,12.6495
2020-10-27,12.6495
2020-10-28,12.6495
2020-10-29,12.6495
2020-10-30,12.6495
2020-10-31,12.6495
2020-11-01,12.6495
2020-11-02,12.6495
2020-11-03,12.6495
2020-11-04,12.6495
2020-11-05,12.6495
2020-11-06,12.6495
2020-11-07,12.6495
2020-11-08,12.6495
2020-11-09,12.6495
2020-11-10,12.6495
2020-11-11,12.6495
2020-11-12,12.6495
2020-11-13,12.6495
2020-11-14,12.6495
2020-11-15,12.6495
2020-11-16,12.6495
2020-11-17,12.6495
2020-11-18,12.6495
2020-11-19,12.6495
2020-11-20,12.6495
2020-11-21,12.6495
2020-11-22,12.6495
2020-11-23,12.6495
2020-11-24,12.6495
2020-11-25,12.6495
2020-11-26,12.6495
2020-11-27,12.6495
2020-11-28,12.6495
2020-11-29,12.6495
2020-11-30,12.9547
2020-12-01,12.9547
2020-12-02,12.9547
2020-12-03,12.9547
2020-12-04,12.9547
2020-12-05,12.9547
2020-12-06,12.9547
2020-12-07,12.9547
2020-12-08,12.9547
2020-12-09,12.9547
2020-12-10,12.9547
2020-12-11,12.9547
2020-12-12,12.9547
2020-12-13,12.9547
2020-12-14,12.9547
2020-12-15,12.9547
2020-12-16,12.9547
2020-12-17,12.9547
2020-12-18,12.9547
2020-12-19,12.9547
2020-12-20,12.9547
2020-12-21,12.9547
2020-12-22,12.9547
2020-12-23,12.9547
2020-12-24,12.9547
2020-12-25,12.9547
2020-12-26,12.9547
2020-12-27,12.9547
2020-12-28,12.9547
2020-12-29,12.9547
2020-12-30,12.9547
2020-12-31,12.9547
2021-01-01,12.9547
2021-01-02,12.9547
2021-01-03,12.9547
2021-01-04,12.9547
2021-01-05,12.9547
2021-01-06,12.9547
2021-01-07,12.9547
2021-01-08,12.9547
2021-01-09,12.9547
2021-01-10,12.9547
2021-01-11,12.9547
2021-01-12,12.9547
2021-01-13,12.9547
2021-01-14,12.9547
2021-01-15,12.9547
2021-01-16,12.9547
2021-01-17,12.9547
2021-01-18,12.9547
2021-01-19,12.9547
2021-01-20,12.9547
2021-01-21,12.9547
2021-01-22,12.9547
2021-01-23,12.9547
2021-01-24,12.9547
2021-01-25,12.9547
2021-01-26,12.9547
2021-01-27,12.9547
2021-01-28,12.9547
2021-01-29,12.9547
2021-01-30,12.9547
2021-01-31,12.9547
2021-02-01,12.9547
2021-02-02,12.9547
2021-02-03,12.9547
2021-02-04,12.9547
2021-02-05,12.9547
2021-02-06,12.9547
2021-02-07,12.9547
2021-02-08,12.9547
2021-02-09,12.9547
2021-02-10,12.9547
2021-02-11,12.9547
2021-02-12,12.9547
2021-02-13,12.9547
2021-02-14,12.9547
2021-02-15,12.9547
2021-02-16,12.9547
2021-02-17,12.9547
2021-02-18,12.9547
2021-02-19,12.9547
2021-02-20,12.9547
2021-02-21,12.9547
2021-02-22,12.9547
2021-02-23,12.9547
2021-02-24,12.9547
2021-02-25,12.9547
2021-02-26,12.9547
2021-02-27,12.9547
2021-02-28,16.4302
2021-03-01,16.4302
2021-03-02,16.4302
2021-03-03,16.4302
2021-03-04,16.4302
2021-03-05,16.4302
2021-03-06,16.4302
2021-03-07,16.4302
2021-03-08,16.4302
2021-03-09,16.4302
2021-03-10,16.4302
2021-03-11,16.4302
2021-03-12,16.4302
2021-03-13,16.4302
2021-03-14,16.4302
2021-03-15,16.4302
2021-03-16,16.4302
2021-03-17,16.4302
2021-03-18,16.4302
2021-03-19,16.4302
2021-03-20,16.4302
2021-03-21,16.4302
2021-03-22,16.4302
2021-03-23,16.4302
2021-03-24,16.4302
2021-03-25,16.4302
2021-03-26,16.4302
2021-03-27,16.4302
2021-03-28,16.4302
2021-03-29,16.4302
2021-03-30,16.4302
2021-03-31,16.4302
2021-04-01,16.4302
2021-04-02,16.4302
2021-04-03,16.4302
2021-04-04,16.4302
2021-04-05,16.4302
2021-04-06,16.4302
2021-04-07,16.4302
2021-04-08,16.4302
2021-04-09,16.4302
2021-04-10,16.4302
2021-04-11,16.4302
2021-04-12,16.4302
2021-04-13,16.4302
2021-04-14,16.4302
2021-04-15,16.4302
2021-04-16,16.4302
2021-04-17,16.4302
2021-04-18,16.4302
2021-04-19,16.4302
2021-04-20,16.4302
2021-04-21,16.4302
2021-04-22,16.4302
2021-04-23,16.4302
2021-04-24,16.4302
2021-04-25,16.4302
2021-04-26,16.4302
2021-04-27,16.4302
2021-04-28,16.4302
2021-04-29,16.4302
2021-04-30,16.4302
2021-05-01,16.4302
2021-05-02,16.4302
2021-05-03,16.4302
2021-05-04,16.4302
2021-05-05,16.4302
2021-05-06,16.4302
2021-05-07,16.4302
2021-05-08,16.4302
2021-05-09,16.4302
2021-05-10,16.4302
2021-05-11,16.4302
2021-05-12,16.4302
2021-05-13,16.4302
2021-05-14,16.4302
2021-05-15,16.4302
2021-05-16,16.4302
2021-05-17,16.4302
2021-05-18,16.4302
2021-05-19,16.4302
2021-05-20,16.4302
2021-05-21,16.4302
2021-05-22,16.4302
2021-05-23,16.4302
2021-05-24,16.4302
2021-05-25,16.4302
2021-05-26,16.4302
2021-05-27,16.4302
2021-05-28,16.4302
2021-05-29,16.4302
2021-05-30,16.4302
2021-05-31,17.3337
2021-06-01,17.3337
2021-06-02,17.3337
2021-06-03,17.3337
2021-06-04,17.3337
2021-06-05,17.3337
2021-06-06,17.3337
2021-06-07,17.3337
2021-06-08,17.3337
2021-06-09,17.3337
2021-06-10,17.3337
2021-06-11,17.3337
2021-06-12,17.3337
2021-06-13,17.3337
2021-06-14,17.3337
2021-06-15,17.3337
2021-06-16,17.3337
2021-06-17,17.3337
2021-06-18,17.3337
2021-06-19,17.3337
2021-06-20,17.3337
2021-06-21,17.3337
2021-06-22,17.3337
2021-06-23,17.3337
2021-06-24,17.3337
2021-06-25,17.3337
2021-06-26,17.3337
2021-06-27,17.3337
2021-06-28,17.3337
2021-06-29,17.3337
2021-06-30,17.3337
2021-07-01,17.3337
2021-07-02,17.3337
2021-07-03,17.3337
2021-07-04,17.3337
2021-07-05,17.3337
2021-07-06,17.3337
2021-07-07,17.3337
2021-07-08,17.3337
2021-07-09,17.3337
2021-07-10,17.3337
2021-07-11,17.3337
2021-07-12,17.3337
2021-07-13,17.3337
2021-07-14,17.3337
2021-07-15,17.3337
2021-07-16,17.3337
2021-07-17,17.3337
2021-07-18,17.3337
2021-07-19,17.3337
2021-07-20,17.3337
2021-07-21,17.3337
2021-07-22,17.3337
2021-07-23,17.3337
2021-07-24,17.3337
2021-07-25,17.3337
2021-07-26,17.3337
2021-07-27,17.3337
2021-07-28,17.3337
2021-07-29,17.3337
2021-07-30,17.3337
2021-07-31,17.3337
2021-08-01,17.3337
2021-08-02,17.3337
2021-08-03,17.3337
2021-08-04,17.3337
2021-08-05,17.3337
2021-08-06,17.3337
2021-08-07,17.3337
2021-08-08,17.3337
2021-08-09,17.3337
2021-08-10,17.3337
2021-08-11,17.3337
2021-08-12,17.3337
2021-08-13,17.3337
2021-08-14,17.3337
2021-08-15,17.3337
2021-08-16,17.3337
2021-08-17,17.3337
2021-08-18,17.3337
2021-08-19,17.3337
2021-08-20,17.3337
2021-08-21,17.3337
2021-08-22,17.3337
2021-08-23,17.3337
2021-08-24,17.3337
2021-08-25,17.3337
2021-08-26,17.3337
2021-08-27,17.3337
2021-08-28,17.3337
2021-08-29,17.3337
2021-08-30,17.3337
2021-08-31,15.1855
2021-09-01,15.1855
2021-09-02,15.1855
2021-09-03,15.1855
2021-09-04,15.1855
2021-09-05,15.1855
2021-09-06,15.1855
2021-09-07,15.1855
2021-09-08,15.1855
2021-09-09,15.1855
2021-09-10,15.1855
2021-09-11,15.1855
2021-09-12,15.1855
2021-09-13,15.1855
2021-09-14,15.1855
2021-09-15,15.1855
2021-09-16,15.1855
2021-09-17,15.1855
2021-09-18,15.1855
2021-09-19,15.1855
2021-09-20,15.1855
2021-09-21,15.1855
2021-09-22,15.1855
2021-09-23,15.1855
2021-09-24,15.1855
2021-09-25,15.1855
2021-09-26,15.1855
2021-09-27,15.1855
2021-09-28,15.1855
2021-09-29,15.1855
2021-09-30,15.1855
2021-10-01,15.1855
2021-10-02,15.1855
2021-10-03,15.1855
2021-10-04,15.1855
2021-10-05,15.1855
2021-10-06,15.1855
2021-10-07,15.1855
2021-10-08,15.1855
2021-10-09,15.1855
2021-10-10,15.1855
2021-10-11,15.1855
2021-10-12,15.1855
2021-10-13,15.1855
2021-10-14,15.1855
2021-10-15,15.1855
2021-10-16,15.1855
2021-10-17,15.1855
2021-10-18,15.1855
2021-10-19,15.1855
2021-10-20,15.1855
2021-10-21,15.1855
2021-10-22,15.1855
2021-10-23,15.1855
2021-10-24,15.1855
2021-10-25,15.1855
2021-10-26,15.1855
2021-10-27,15.1855
2021-10-28,15.1855
2021-10-29,15.1855
2021-10-30,15.1855
2021-10-31,15.1855
2021-11-01,15.1855
2021-11-02,15.1855
2021-11-03,15.1855
2021-11-04,15.1855
2021-11-05,15.1855
2021-11-06,15.1855
2021-11-07,15.1855
2021-11-08,15.1855
2021-11-09,15.1855
2021-11-10,15.1855
2021-11-11,15.1855
2021-11-12,15.1855
2021-11-13,15.1855
2021-11-14,15.1855
2021-11-15,15.1855
2021-11-16,15.1855
2021-11-17,15.1855
2021-11-18,15.1855
2021-11-19,15.1855
2021-11-20,15.1855
2021-11-21,15.1855
2021-11-22,15.1855
2021-11-23,15.1855
2021-11-24,15.1855
2021-11-25,15.1855
2021-11-26,15.1855
2021-11-27,15.1855
2021-11-28,15.1855
2021-11-29,15.1855
2021-11-30,6.42
2021-12-01,6.42
2021-12-02,6.42
2021-12-03,6.42
2021-12-04,6.42
2021-12-05,6.42
2021-12-06,6.42
2021-12-07,6.42
2021-12-08,6.42
2021-12-09,6.42
2021-12-10,6.42
2021-12-11,6.42
2021-12-12,6.42
2021-12-13,6.42
2021-12-14,6.42
2021-12-15,6.42
2021-12-16,6.42
2021-12-17,6.42
2021-12-18,6.42
2021-12-19,6.42
2021-12-20,6.42
2021-12-21,6.42
2021-12-22,6.42
2021-12-23,6.42
2021-12-24,6.42
2021-12-25,6.42
2021-12-26,6.42
2021-12-27,6.42
2021-12-28,6.42
2021-12-29,6.42
2021-12-30,6.42
2021-12-31,6.42
2022-01-01,6.42
2022-01-02,6.42
2022-01-03,6.42
2022-01-04,6.42
2022-01-05,6.42
2022-01-06,6.42
2022-01-07,6.42
2022-01-08,6.42
2022-01-09,6.42
2022-01-10,6.42
2022-01-11,6.42
2022-01-12,6.42
2022-01-13,6.42
2022-01-14,6.42
2022-01-15,6.42
2022-01-16,6.42
2022-01-17,6.42
2022-01-18,6.42
2022-01-19,6.42
2022-01-20,6.42
2022-01-21,6.42
2022-01-22,6.42
2022-01-23,6.42
2022-01-24,6.42
2022-01-25,6.42
2022-01-26,6.42
2022-01-27,6.42
2022-01-28,6.42
2022-01-29,6.42
2022-01-30,6.42
2022-01-31,6.42
2022-02-01,6.42
2022-02-02,6.42
2022-02-03,6.42
2022-02-04,6.42
2022-02-05,6.42
2022-02-06,6.42
2022-02-07,6.42
2022-02-08,6.42
2022-02-09,6.42
2022-02-10,6.42
2022-02-11,6.42
2022-02-12,6.42
2022-02-13,6.42
2022-02-14,6.42
2022-02-15,6.42
2022-02-16,6.42
2022-02-17,6.42
2022-02-18,6.42
2022-02-19,6.42
2022-02-20,6.42
2022-02-21,6.42
2022-02-22,6.42
2022-02-23,6.42
2022-02-24,6.42
2022-02-25,6.42
2022-02-26,6.42
2022-02-27,6.42
2022-02-28,8.621
2022-03-01,8.621
2022-03-02,8.621
2022-03-03,8.621
2022-03-04,8.621
2022-03-05,8.621
2022-03-06,8.621
2022-03-07,8.621
2022-03-08,8.621
2022-03-09,8.621
2022-03-10,8.621
2022-03-11,8.621
2022-03-12,8.621
2022-03-13,8.621
2022-03-14,8.621
2022-03-15,8.621
2022-03-16,8.621
2022-03-17,8.621
2022-03-18,8.621
2022-03-19,8.621
2022-03-20,8.621
2022-03-21,8.621
2022-03-22,8.621
2022-03-23,8.621
2022-03-24,8.621
2022-03-25,8.621
2022-03-26,8.621
2022-03-27,8.621
2022-03-28,8.621
2022-03-29,8.621
2022-03-30,8.621
2022-03-31,8.621
2022-04-01,8.621
2022-04-02,8.621
2022-04-03,8.621
2022-04-04,8.621
2022-04-05,8.621
2022-04-06,8.621
2022-04-07,8.621
2022-04-08,8.621
2022-04-09,8.621
2022-04-10,8.621
2022-04-11,8.621
2022-04-12,8.621
2022-04-13,8.621
2022-04-14,8.621
2022-04-15,8.621
2022-04-16,8.621
2022-04-17,8.621
2022-04-18,8.621
2022-04-19,8.621
2022-04-20,8.621
2022-04-21,8.621
2022-04-22,8.621
2022-04-23,8.621
2022-04-24,8.621
2022-04-25,8.621
2022-04-26,8.621
2022-04-27,8.621
2022-04-28,8.621
2022-04-29,8.621
2022-04-30,8.621
2022-05-01,8.621
2022-05-02,8.621
2022-05-03,8.621
2022-05-04,8.621
2022-05-05,8.621
2022-05-06,8.621
2022-05-07,8.621
2022-05-08,8.621
2022-05-09,8.621
2022-05-10,8.621
2022-05-11,8.621
2022-05-12,8.621
2022-05-13,8.621
2022-05-14,8.621
2022-05-15,8.621
2022-05-16,8.621
2022-05-17,8.621
2022-05-18,8.621
2022-05-19,8.621
2022-05-20,8.621
2022-05-21,8.621
2022-05-22,8.621
2022-05-23,8.621
2022-05-24,8.621
2022-05-25,8.621
2022-05-26,8.621
2022-05-27,8.621
2022-05-28,8.621
2022-05-29,8.621
2022-05-30,8.621
2022-05-31,9.6388
2022-06-01,9.6388
2022-06-02,9.6388
2022-06-03,9.6388
2022-06-04,9.6388
2022-06-05,9.6388
2022-06-06,9.6388
2022-06-07,9.6388
2022-06-08,9.6388
2022-06-09,9.6388
2022-06-10,9.6388
2022-06-11,9.6388
2022-06-12,9.6388
2022-06-13,9.6388
2022-06-14,9.6388
2022-06-15,9.6388
2022-06-16,9.6388
2022-06-17,9.6388
2022-06-18,9.6388
2022-06-19,9.6388
2022-06-20,9.6388
2022-06-21,9.6388
2022-06-22,9.6388
2022-06-23,9.6388
2022-06-24,9.6388
2022-06-25,9.6388
2022-06-26,9.6388
2022-06-27,9.6388
2022-06-28,9.6388
2022-06-29,9.6388
2022-06-30,9.6388
2022-07-01,9.6388
2022-07-02,9.6388
2022-07-03,9.6388
2022-07-04,9.6388
2022-07-05,9.6388
2022-07-06,9.6388
2022-07-07,9.6388
2022-07-08,9.6388
2022-07-09,9.6388
2022-07-10,9.6388
2022-07-11,9.6388
2022-07-12,9.6388
2022-07-13,9.6388
2022-07-14,9.6388
2022-07-15,9.6388
2022-07-16,9.6388
2022-07-17,9.6388
2022-07-18,9.6388
2022-07-19,9.6388
2022-07-20,9.6388
2022-07-21,9.6388
2022-07-22,9.6388
2022-07-23,9.6388
2022-07-24,9.6388
2022-07-25,9.6388
2022-07-26,9.6388
2022-07-27,9.6388
2022-07-28,9.6388
2022-07-29,9.6388
2022-07-30,9.6388
2022-07-31,9.6388
2022-08-01,9.6388
2022-08-02,9.6388
2022-08-03,9.6388
2022-08-04,9.6388
2022-08-05,9.6388
2022-08-06,9.6388
2022-08-07,9.6388
2022-08-08,9.6388
2022-08-09,9.6388
2022-08-10,9.6388
2022-08-11,9.6388
2022-08-12,9.6388
2022-08-13,9.6388
2022-08-14,9.6388
2022-08-15,9.6388
2022-08-16,9.6388
2022-08-17,9.6388
2022-08-18,9.6388
2022-08-19,9.6388
2022-08-20,9.6388
2022-08-21,9.6388
2022-08-22,9.6388
2022-08-23,9.6388
2022-08-24,9.6388
2022-08-25,9.6388
2022-08-26,9.6388
2022-08-27,9.6388
2022-08-28,9.6388
2022-08-29,9.6388
2022-08-30,9.6388
2022-08-31,10.8545
2022-09-01,10.8545
2022-09-02,10.8545
2022-09-03,10.8545
2022-09-04,10.8545
2022-09-05,10.8545
2022-09-06,10.8545
2022-09-07,10.8545
2022-09-08,10.8545
2022-09-09,10.8545
2022-09-10,10.8545
2022-09-11,10.8545
2022-09-12,10.8545
2022-09-13,10.8545
2022-09-14,10.8545
2022-09-15,10.8545
2022-09-16,10.8545
2022-09-17,10.8545
2022-09-18,10.8545
2022-09-19,10.8545
2022-09-20,10.8545
2022-09-21,10.8545
2022-09-22,10.8545
2022-09-23,10.8545
2022-09-24,10.8545
2022-09-25,10.8545
2022-09-26,10.8545
2022-09-27,10.8545
2022-09-28,10.8545
2022-09-29,10.8545
2022-09-30,10.8545
2022-10-01,10.8545
2022-10-02,10.8545
2022-10-03,10.8545
2022-10-04,10.8545
2022-10-05,10.8545
2022-10-06,10.8545
2022-10-07,10.8545
2022-10-08,10.8545
2022-10-09,10.8545
2022-10-10,10.8545
2022-10-11,10.8545
2022-10-12,10.8545
2022-10-13,10.8545
2022-10-14,10.8545
2022-10-15,10.8545
2022-10-16,10.8545
2022-10-17,10.8545
2022-10-18,10.8545
2022-10-19,10.8545
2022-10-20,10.8545
2022-10-21,10.8545
2022-10-22,10.8545
2022-10-23,10.8545
2022-10-24,10.8545
2022-10-25,10.8545
2022-10-26,10.8545
2022-10-27,10.8545
2022-10-28,10.8545
2022-10-29,10.8545
2022-10-30,10.8545
2022-10-31,10.8545
2022-11-01,10.8545
2022-11-02,10.8545
2022-11-03,10.8545
2022-11-04,10.8545
2022-11-05,10.8545
2022-11-06,10.8545
2022-11-07,10.8545
2022-11-08,10.8545
2022-11-09,10.8545
2022-11-10,10.8545
2022-11-11,10.8545
2022-11-12,10.8545
2022-11-13,10.8545
2022-11-14,10.8545
2022-11-15,10.8545
2022-11-16,10.8545
2022-11-17,10.8545
2022-11-18,10.8545
2022-11-19,10.8545
2022-11-20,10.8545
2022-11-21,10.8545
2022-11-22,10.8545
2022-11-23,10.8545
2022-11-24,10.8545
2022-11-25,10.8545
2022-11-26,10.8545
2022-11-27,10.8545
2022-11-28,10.8545
2022-11-29,10.8545
2022-11-30,8.1764
2022-12-01,8.1764
2022-12-02,8.1764
2022-12-03,8.1764
2022-12-04,8.1764
2022-12-05,8.1764
2022-12-06,8.1764
2022-12-07,8.1764
2022-12-08,8.1764
2022-12-09,8.1764
2022-12-10,8.1764
2022-12-11,8.1764
2022-12-12,8.1764
2022-12-13,8.1764
2022-12-14,8.1764
2022-12-15,8.1764
2022-12-16,8.1764
2022-12-17,8.1764
2022-12-18,8.1764
2022-12-19,8.1764
2022-12-20,8.1764
2022-12-21,8.1764
2022-12-22,8.1764
2022-12-23,8.1764
2022-12-24,8.1764
2022-12-25,8.1764
2022-12-26,8.1764
2022-12-27,8.1764
2022-12-28,8.1764
2022-12-29,8.1764
2022-12-30,8.1764
2022-12-31,8.1764
2023-01-01,8.1764
2023-01-02,8.1764
2023-01-03,8.1764
2023-01-04,8.1764
2023-01-05,8.1764
2023-01-06,8.1764
2023-01-07,8.1764
2023-01-08,8.1764
2023-01-09,8.1764
2023-01-10,8.1764
2023-01-11,8.1764
2023-01-12,8.1764
2023-01-13,8.1764
2023-01-14,8.1764
2023-01-15,8.1764
2023-01-16,8.1764
2023-01-17,8.1764
2023-01-18,8.1764
2023-01-19,8.1764
2023-01-20,8.1764
2023-01-21,8.1764
2023-01-22,8.1764
2023-01-23,8.1764
2023-01-24,8.1764
2023-01-25,8.1764
2023-01-26,8.1764
2023-01-27,8.1764
2023-01-28,8.1764
2023-01-29,8.1764
2023-01-30,8.1764
2023-01-31,8.1764
2023-02-01,8.1764
2023-02-02,8.1764
2023-02-03,8.1764
2023-02-04,8.1764
2023-02-05,8.1764
2023-02-06,8.1764
2023-02-07,8.1764
2023-02-08,8.1764
2023-02-09,8.1764
2023-02-10,8.1764
2023-02-11,8.1764
2023-02-12,8.1764
2023-02-13,8.1764
2023-02-14,8.1764
2023-02-15,8.1764
2023-02-16,8.1764
2023-02-17,8.1764
2023-02-18,8.1764
2023-02-19,8.1764
2023-02-20,8.1764
2023-02-21,8.1764
2023-02-22,8.1764
2023-02-23,8.1764
2023-02-24,8.1764
2023-02-25,8.1764
2023-02-26,8.1764
2023-02-27,8.1764
2023-02-28,8.4847
2023-03-01,8.4847
2023-03-02,8.4847
2023-03-03,8.4847
2023-03-04,8.4847
2023-03-05,8.4847
2023-03-06,8.4847
2023-03-07,8.4847
2023-03-08,8.4847
2023-03-09,8.4847
2023-03-10,8.4847
2023-03-11,8.4847
2023-03-12,8.4847
2023-03-13,8.4847
2023-03-14,8.4847
2023-03-15,8.4847
2023-03-16,8.4847
2023-03-17,8.4847
2023-03-18,8.4847
2023-03-19,8.4847
2023-03-20,8.4847
2023-03-21,8.4847
2023-03-22,8.4847
2023-03-23,8.4847
2023-03-24,8.4847
