,PEP US Equity
2020-03-29,52.3295
2020-03-30,52.3295
2020-03-31,52.3295
2020-04-01,52.3295
2020-04-02,52.3295
2020-04-03,52.3295
2020-04-04,52.3295
2020-04-05,52.3295
2020-04-06,52.3295
2020-04-07,52.3295
2020-04-08,52.3295
2020-04-09,52.3295
2020-04-10,52.3295
2020-04-11,52.3295
2020-04-12,52.3295
2020-04-13,52.3295
2020-04-14,52.3295
2020-04-15,52.3295
2020-04-16,52.3295
2020-04-17,52.3295
2020-04-18,52.3295
2020-04-19,52.3295
2020-04-20,52.3295
2020-04-21,52.3295
2020-04-22,52.3295
2020-04-23,52.3295
2020-04-24,52.3295
2020-04-25,52.3295
2020-04-26,52.3295
2020-04-27,52.3295
2020-04-28,52.3295
2020-04-29,52.3295
2020-04-30,52.3295
2020-05-01,52.3295
2020-05-02,52.3295
2020-05-03,52.3295
2020-05-04,52.3295
2020-05-05,52.3295
2020-05-06,52.3295
2020-05-07,52.3295
2020-05-08,52.3295
2020-05-09,52.3295
2020-05-10,52.3295
2020-05-11,52.3295
2020-05-12,52.3295
2020-05-13,52.3295
2020-05-14,52.3295
2020-05-15,52.3295
2020-05-16,52.3295
2020-05-17,52.3295
2020-05-18,52.3295
2020-05-19,52.3295
2020-05-20,52.3295
2020-05-21,52.3295
2020-05-22,52.3295
2020-05-23,52.3295
2020-05-24,52.3295
2020-05-25,52.3295
2020-05-26,52.3295
2020-05-27,52.3295
2020-05-28,52.3295
2020-05-29,52.3295
2020-05-30,52.3295
2020-05-31,52.3295
2020-06-01,52.3295
2020-06-02,52.3295
2020-06-03,52.3295
2020-06-04,52.3295
2020-06-05,52.3295
2020-06-06,52.3295
2020-06-07,52.3295
2020-06-08,52.3295
2020-06-09,52.3295
2020-06-10,52.3295
2020-06-11,52.3295
2020-06-12,52.3295
2020-06-13,51.8096
2020-06-14,51.8096
2020-06-15,51.8096
2020-06-16,51.8096
2020-06-17,51.8096
2020-06-18,51.8096
2020-06-19,51.8096
2020-06-20,51.8096
2020-06-21,51.8096
2020-06-22,51.8096
2020-06-23,51.8096
2020-06-24,51.8096
2020-06-25,51.8096
2020-06-26,51.8096
2020-06-27,51.8096
2020-06-28,51.8096
2020-06-29,51.8096
2020-06-30,51.8096
2020-07-01,51.8096
2020-07-02,51.8096
2020-07-03,51.8096
2020-07-04,51.8096
2020-07-05,51.8096
2020-07-06,51.8096
2020-07-07,51.8096
2020-07-08,51.8096
2020-07-09,51.8096
2020-07-10,51.8096
2020-07-11,51.8096
2020-07-12,51.8096
2020-07-13,51.8096
2020-07-14,51.8096
2020-07-15,51.8096
2020-07-16,51.8096
2020-07-17,51.8096
2020-07-18,51.8096
2020-07-19,51.8096
2020-07-20,51.8096
2020-07-21,51.8096
2020-07-22,51.8096
2020-07-23,51.8096
2020-07-24,51.8096
2020-07-25,51.8096
2020-07-26,51.8096
2020-07-27,51.8096
2020-07-28,51.8096
2020-07-29,51.8096
2020-07-30,51.8096
2020-07-31,51.8096
2020-08-01,51.8096
2020-08-02,51.8096
2020-08-03,51.8096
2020-08-04,51.8096
2020-08-05,51.8096
2020-08-06,51.8096
2020-08-07,51.8096
2020-08-08,51.8096
2020-08-09,51.8096
2020-08-10,51.8096
2020-08-11,51.8096
2020-08-12,51.8096
2020-08-13,51.8096
2020-08-14,51.8096
2020-08-15,51.8096
2020-08-16,51.8096
2020-08-17,51.8096
2020-08-18,51.8096
2020-08-19,51.8096
2020-08-20,51.8096
2020-08-21,51.8096
2020-08-22,51.8096
2020-08-23,51.8096
2020-08-24,51.8096
2020-08-25,51.8096
2020-08-26,51.8096
2020-08-27,51.8096
2020-08-28,51.8096
2020-08-29,51.8096
2020-08-30,51.8096
2020-08-31,51.8096
2020-09-01,51.8096
2020-09-02,51.8096
2020-09-03,51.8096
2020-09-04,51.8096
2020-09-05,50.9996
2020-09-06,50.9996
2020-09-07,50.9996
2020-09-08,50.9996
2020-09-09,50.9996
2020-09-10,50.9996
2020-09-11,50.9996
2020-09-12,50.9996
2020-09-13,50.9996
2020-09-14,50.9996
2020-09-15,50.9996
2020-09-16,50.9996
2020-09-17,50.9996
2020-09-18,50.9996
2020-09-19,50.9996
2020-09-20,50.9996
2020-09-21,50.9996
2020-09-22,50.9996
2020-09-23,50.9996
2020-09-24,50.9996
2020-09-25,50.9996
2020-09-26,50.9996
2020-09-27,50.9996
2020-09-28,50.9996
2020-09-29,50.9996
2020-09-30,50.9996
2020-10-01,50.9996
2020-10-02,50.9996
2020-10-03,50.9996
2020-10-04,50.9996
2020-10-05,50.9996
2020-10-06,50.9996
2020-10-07,50.9996
2020-10-08,50.9996
2020-10-09,50.9996
2020-10-10,50.9996
2020-10-11,50.9996
2020-10-12,50.9996
2020-10-13,50.9996
2020-10-14,50.9996
2020-10-15,50.9996
2020-10-16,50.9996
2020-10-17,50.9996
2020-10-18,50.9996
2020-10-19,50.9996
2020-10-20,50.9996
2020-10-21,50.9996
2020-10-22,50.9996
2020-10-23,50.9996
2020-10-24,50.9996
2020-10-25,50.9996
2020-10-26,50.9996
2020-10-27,50.9996
2020-10-28,50.9996
2020-10-29,50.9996
2020-10-30,50.9996
2020-10-31,50.9996
2020-11-01,50.9996
2020-11-02,50.9996
2020-11-03,50.9996
2020-11-04,50.9996
2020-11-05,50.9996
2020-11-06,50.9996
2020-11-07,50.9996
2020-11-08,50.9996
2020-11-09,50.9996
2020-11-10,50.9996
2020-11-11,50.9996
2020-11-12,50.9996
2020-11-13,50.9996
2020-11-14,50.9996
2020-11-15,50.9996
2020-11-16,50.9996
2020-11-17,50.9996
2020-11-18,50.9996
2020-11-19,50.9996
2020-11-20,50.9996
2020-11-21,50.9996
2020-11-22,50.9996
2020-11-23,50.9996
2020-11-24,50.9996
2020-11-25,50.9996
2020-11-26,50.9996
2020-11-27,50.9996
2020-11-28,50.9996
2020-11-29,50.9996
2020-11-30,50.9996
2020-12-01,50.9996
2020-12-02,50.9996
2020-12-03,50.9996
2020-12-04,50.9996
2020-12-05,50.9996
2020-12-06,50.9996
2020-12-07,50.9996
2020-12-08,50.9996
2020-12-09,50.9996
2020-12-10,50.9996
2020-12-11,50.9996
2020-12-12,50.9996
2020-12-13,50.9996
2020-12-14,50.9996
2020-12-15,50.9996
2020-12-16,50.9996
2020-12-17,50.9996
2020-12-18,50.9996
2020-12-19,50.9996
2020-12-20,50.9996
2020-12-21,50.9996
2020-12-22,50.9996
2020-12-23,50.9996
2020-12-24,50.9996
2020-12-25,50.9996
2020-12-26,50.4249
2020-12-27,50.4249
2020-12-28,50.4249
2020-12-29,50.4249
2020-12-30,50.4249
2020-12-31,50.4249
2021-01-01,50.4249
2021-01-02,50.4249
2021-01-03,50.4249
2021-01-04,50.4249
2021-01-05,50.4249
2021-01-06,50.4249
2021-01-07,50.4249
2021-01-08,50.4249
2021-01-09,50.4249
2021-01-10,50.4249
2021-01-11,50.4249
2021-01-12,50.4249
2021-01-13,50.4249
2021-01-14,50.4249
2021-01-15,50.4249
2021-01-16,50.4249
2021-01-17,50.4249
2021-01-18,50.4249
2021-01-19,50.4249
2021-01-20,50.4249
2021-01-21,50.4249
2021-01-22,50.4249
2021-01-23,50.4249
2021-01-24,50.4249
2021-01-25,50.4249
2021-01-26,50.4249
2021-01-27,50.4249
2021-01-28,50.4249
2021-01-29,50.4249
2021-01-30,50.4249
2021-01-31,50.4249
2021-02-01,50.4249
2021-02-02,50.4249
2021-02-03,50.4249
2021-02-04,50.4249
2021-02-05,50.4249
2021-02-06,50.4249
2021-02-07,50.4249
2021-02-08,50.4249
2021-02-09,50.4249
2021-02-10,50.4249
2021-02-11,50.4249
2021-02-12,50.4249
2021-02-13,50.4249
2021-02-14,50.4249
2021-02-15,50.4249
2021-02-16,50.4249
2021-02-17,50.4249
2021-02-18,50.4249
2021-02-19,50.4249
2021-02-20,50.4249
2021-02-21,50.4249
2021-02-22,50.4249
2021-02-23,50.4249
2021-02-24,50.4249
2021-02-25,50.4249
2021-02-26,50.4249
2021-02-27,50.4249
2021-02-28,50.4249
2021-03-01,50.4249
2021-03-02,50.4249
2021-03-03,50.4249
2021-03-04,50.4249
2021-03-05,50.4249
2021-03-06,50.4249
2021-03-07,50.4249
2021-03-08,50.4249
2021-03-09,50.4249
2021-03-10,50.4249
2021-03-11,50.4249
2021-03-12,50.4249
2021-03-13,50.4249
2021-03-14,50.4249
2021-03-15,50.4249
2021-03-16,50.4249
2021-03-17,50.4249
2021-03-18,50.4249
2021-03-19,50.4249
2021-03-20,54.6914
2021-03-21,54.6914
2021-03-22,54.6914
2021-03-23,54.6914
2021-03-24,54.6914
2021-03-25,54.6914
2021-03-26,54.6914
2021-03-27,54.6914
2021-03-28,54.6914
2021-03-29,54.6914
2021-03-30,54.6914
2021-03-31,54.6914
2021-04-01,54.6914
2021-04-02,54.6914
2021-04-03,54.6914
2021-04-04,54.6914
2021-04-05,54.6914
2021-04-06,54.6914
2021-04-07,54.6914
2021-04-08,54.6914
2021-04-09,54.6914
2021-04-10,54.6914
2021-04-11,54.6914
2021-04-12,54.6914
2021-04-13,54.6914
2021-04-14,54.6914
2021-04-15,54.6914
2021-04-16,54.6914
2021-04-17,54.6914
2021-04-18,54.6914
2021-04-19,54.6914
2021-04-20,54.6914
2021-04-21,54.6914
2021-04-22,54.6914
2021-04-23,54.6914
2021-04-24,54.6914
2021-04-25,54.6914
2021-04-26,54.6914
2021-04-27,54.6914
2021-04-28,54.6914
2021-04-29,54.6914
2021-04-30,54.6914
2021-05-01,54.6914
2021-05-02,54.6914
2021-05-03,54.6914
2021-05-04,54.6914
2021-05-05,54.6914
2021-05-06,54.6914
2021-05-07,54.6914
2021-05-08,54.6914
2021-05-09,54.6914
2021-05-10,54.6914
2021-05-11,54.6914
2021-05-12,54.6914
2021-05-13,54.6914
2021-05-14,54.6914
2021-05-15,54.6914
2021-05-16,54.6914
2021-05-17,54.6914
2021-05-18,54.6914
2021-05-19,54.6914
2021-05-20,54.6914
2021-05-21,54.6914
2021-05-22,54.6914
2021-05-23,54.6914
2021-05-24,54.6914
2021-05-25,54.6914
2021-05-26,54.6914
2021-05-27,54.6914
2021-05-28,54.6914
2021-05-29,54.6914
2021-05-30,54.6914
2021-05-31,54.6914
2021-06-01,54.6914
2021-06-02,54.6914
2021-06-03,54.6914
2021-06-04,54.6914
2021-06-05,54.6914
2021-06-06,54.6914
2021-06-07,54.6914
2021-06-08,54.6914
2021-06-09,54.6914
2021-06-10,54.6914
2021-06-11,54.6914
2021-06-12,59.0716
2021-06-13,59.0716
2021-06-14,59.0716
2021-06-15,59.0716
2021-06-16,59.0716
2021-06-17,59.0716
2021-06-18,59.0716
2021-06-19,59.0716
2021-06-20,59.0716
2021-06-21,59.0716
2021-06-22,59.0716
2021-06-23,59.0716
2021-06-24,59.0716
2021-06-25,59.0716
2021-06-26,59.0716
2021-06-27,59.0716
2021-06-28,59.0716
2021-06-29,59.0716
2021-06-30,59.0716
2021-07-01,59.0716
2021-07-02,59.0716
2021-07-03,59.0716
2021-07-04,59.0716
2021-07-05,59.0716
2021-07-06,59.0716
2021-07-07,59.0716
2021-07-08,59.0716
2021-07-09,59.0716
2021-07-10,59.0716
2021-07-11,59.0716
2021-07-12,59.0716
2021-07-13,59.0716
2021-07-14,59.0716
2021-07-15,59.0716
2021-07-16,59.0716
2021-07-17,59.0716
2021-07-18,59.0716
2021-07-19,59.0716
2021-07-20,59.0716
2021-07-21,59.0716
2021-07-22,59.0716
2021-07-23,59.0716
2021-07-24,59.0716
2021-07-25,59.0716
2021-07-26,59.0716
2021-07-27,59.0716
2021-07-28,59.0716
2021-07-29,59.0716
2021-07-30,59.0716
2021-07-31,59.0716
2021-08-01,59.0716
2021-08-02,59.0716
2021-08-03,59.0716
2021-08-04,59.0716
2021-08-05,59.0716
2021-08-06,59.0716
2021-08-07,59.0716
2021-08-08,59.0716
2021-08-09,59.0716
2021-08-10,59.0716
2021-08-11,59.0716
2021-08-12,59.0716
2021-08-13,59.0716
2021-08-14,59.0716
2021-08-15,59.0716
2021-08-16,59.0716
2021-08-17,59.0716
2021-08-18,59.0716
2021-08-19,59.0716
2021-08-20,59.0716
2021-08-21,59.0716
2021-08-22,59.0716
2021-08-23,59.0716
2021-08-24,59.0716
2021-08-25,59.0716
2021-08-26,59.0716
2021-08-27,59.0716
2021-08-28,59.0716
2021-08-29,59.0716
2021-08-30,59.0716
2021-08-31,59.0716
2021-09-01,59.0716
2021-09-02,59.0716
2021-09-03,59.0716
2021-09-04,55.4658
2021-09-05,55.4658
2021-09-06,55.4658
2021-09-07,55.4658
2021-09-08,55.4658
2021-09-09,55.4658
2021-09-10,55.4658
2021-09-11,55.4658
2021-09-12,55.4658
2021-09-13,55.4658
2021-09-14,55.4658
2021-09-15,55.4658
2021-09-16,55.4658
2021-09-17,55.4658
2021-09-18,55.4658
2021-09-19,55.4658
2021-09-20,55.4658
2021-09-21,55.4658
2021-09-22,55.4658
2021-09-23,55.4658
2021-09-24,55.4658
2021-09-25,55.4658
2021-09-26,55.4658
2021-09-27,55.4658
2021-09-28,55.4658
2021-09-29,55.4658
2021-09-30,55.4658
2021-10-01,55.4658
2021-10-02,55.4658
2021-10-03,55.4658
2021-10-04,55.4658
2021-10-05,55.4658
2021-10-06,55.4658
2021-10-07,55.4658
2021-10-08,55.4658
2021-10-09,55.4658
2021-10-10,55.4658
2021-10-11,55.4658
2021-10-12,55.4658
2021-10-13,55.4658
2021-10-14,55.4658
2021-10-15,55.4658
2021-10-16,55.4658
2021-10-17,55.4658
2021-10-18,55.4658
2021-10-19,55.4658
2021-10-20,55.4658
2021-10-21,55.4658
2021-10-22,55.4658
2021-10-23,55.4658
2021-10-24,55.4658
2021-10-25,55.4658
2021-10-26,55.4658
2021-10-27,55.4658
2021-10-28,55.4658
2021-10-29,55.4658
2021-10-30,55.4658
2021-10-31,55.4658
2021-11-01,55.4658
2021-11-02,55.4658
2021-11-03,55.4658
2021-11-04,55.4658
2021-11-05,55.4658
2021-11-06,55.4658
2021-11-07,55.4658
2021-11-08,55.4658
2021-11-09,55.4658
2021-11-10,55.4658
2021-11-11,55.4658
2021-11-12,55.4658
2021-11-13,55.4658
2021-11-14,55.4658
2021-11-15,55.4658
2021-11-16,55.4658
2021-11-17,55.4658
2021-11-18,55.4658
2021-11-19,55.4658
2021-11-20,55.4658
2021-11-21,55.4658
2021-11-22,55.4658
2021-11-23,55.4658
2021-11-24,55.4658
2021-11-25,55.4658
2021-11-26,55.4658
2021-11-27,55.4658
2021-11-28,55.4658
2021-11-29,55.4658
2021-11-30,55.4658
2021-12-01,55.4658
2021-12-02,55.4658
2021-12-03,55.4658
2021-12-04,55.4658
2021-12-05,55.4658
2021-12-06,55.4658
2021-12-07,55.4658
2021-12-08,55.4658
2021-12-09,55.4658
2021-12-10,55.4658
2021-12-11,55.4658
2021-12-12,55.4658
2021-12-13,55.4658
2021-12-14,55.4658
2021-12-15,55.4658
2021-12-16,55.4658
2021-12-17,55.4658
2021-12-18,55.4658
2021-12-19,55.4658
2021-12-20,55.4658
2021-12-21,55.4658
2021-12-22,55.4658
2021-12-23,55.4658
2021-12-24,55.4658
2021-12-25,51.6527
2021-12-26,51.6527
2021-12-27,51.6527
2021-12-28,51.6527
2021-12-29,51.6527
2021-12-30,51.6527
2021-12-31,51.6527
2022-01-01,51.6527
2022-01-02,51.6527
2022-01-03,51.6527
2022-01-04,51.6527
2022-01-05,51.6527
2022-01-06,51.6527
2022-01-07,51.6527
2022-01-08,51.6527
2022-01-09,51.6527
2022-01-10,51.6527
2022-01-11,51.6527
2022-01-12,51.6527
2022-01-13,51.6527
2022-01-14,51.6527
2022-01-15,51.6527
2022-01-16,51.6527
2022-01-17,51.6527
2022-01-18,51.6527
2022-01-19,51.6527
2022-01-20,51.6527
2022-01-21,51.6527
2022-01-22,51.6527
2022-01-23,51.6527
2022-01-24,51.6527
2022-01-25,51.6527
2022-01-26,51.6527
2022-01-27,51.6527
2022-01-28,51.6527
2022-01-29,51.6527
2022-01-30,51.6527
2022-01-31,51.6527
2022-02-01,51.6527
2022-02-02,51.6527
2022-02-03,51.6527
2022-02-04,51.6527
2022-02-05,51.6527
2022-02-06,51.6527
2022-02-07,51.6527
2022-02-08,51.6527
2022-02-09,51.6527
2022-02-10,51.6527
2022-02-11,51.6527
2022-02-12,51.6527
2022-02-13,51.6527
2022-02-14,51.6527
2022-02-15,51.6527
2022-02-16,51.6527
2022-02-17,51.6527
2022-02-18,51.6527
2022-02-19,51.6527
2022-02-20,51.6527
2022-02-21,51.6527
2022-02-22,51.6527
2022-02-23,51.6527
2022-02-24,51.6527
2022-02-25,51.6527
2022-02-26,51.6527
2022-02-27,51.6527
2022-02-28,51.6527
2022-03-01,51.6527
2022-03-02,51.6527
2022-03-03,51.6527
2022-03-04,51.6527
2022-03-05,51.6527
2022-03-06,51.6527
2022-03-07,51.6527
2022-03-08,51.6527
2022-03-09,51.6527
2022-03-10,51.6527
2022-03-11,51.6527
2022-03-12,51.6527
2022-03-13,51.6527
2022-03-14,51.6527
2022-03-15,51.6527
2022-03-16,51.6527
2022-03-17,51.6527
2022-03-18,51.6527
2022-03-19,63.2368
2022-03-20,63.2368
2022-03-21,63.2368
2022-03-22,63.2368
2022-03-23,63.2368
2022-03-24,63.2368
2022-03-25,63.2368
2022-03-26,63.2368
2022-03-27,63.2368
2022-03-28,63.2368
2022-03-29,63.2368
2022-03-30,63.2368
2022-03-31,63.2368
2022-04-01,63.2368
2022-04-02,63.2368
2022-04-03,63.2368
2022-04-04,63.2368
2022-04-05,63.2368
2022-04-06,63.2368
2022-04-07,63.2368
2022-04-08,63.2368
2022-04-09,63.2368
2022-04-10,63.2368
2022-04-11,63.2368
2022-04-12,63.2368
2022-04-13,63.2368
2022-04-14,63.2368
2022-04-15,63.2368
2022-04-16,63.2368
2022-04-17,63.2368
2022-04-18,63.2368
2022-04-19,63.2368
2022-04-20,63.2368
2022-04-21,63.2368
2022-04-22,63.2368
2022-04-23,63.2368
2022-04-24,63.2368
2022-04-25,63.2368
2022-04-26,63.2368
2022-04-27,63.2368
2022-04-28,63.2368
2022-04-29,63.2368
2022-04-30,63.2368
2022-05-01,63.2368
2022-05-02,63.2368
2022-05-03,63.2368
2022-05-04,63.2368
2022-05-05,63.2368
2022-05-06,63.2368
2022-05-07,63.2368
2022-05-08,63.2368
2022-05-09,63.2368
2022-05-10,63.2368
2022-05-11,63.2368
2022-05-12,63.2368
2022-05-13,63.2368
2022-05-14,63.2368
2022-05-15,63.2368
2022-05-16,63.2368
2022-05-17,63.2368
2022-05-18,63.2368
2022-05-19,63.2368
2022-05-20,63.2368
2022-05-21,63.2368
2022-05-22,63.2368
2022-05-23,63.2368
2022-05-24,63.2368
2022-05-25,63.2368
2022-05-26,63.2368
2022-05-27,63.2368
2022-05-28,63.2368
2022-05-29,63.2368
2022-05-30,63.2368
2022-05-31,63.2368
2022-06-01,63.2368
2022-06-02,63.2368
2022-06-03,63.2368
2022-06-04,63.2368
2022-06-05,63.2368
2022-06-06,63.2368
2022-06-07,63.2368
2022-06-08,63.2368
2022-06-09,63.2368
2022-06-10,63.2368
2022-06-11,54.5669
2022-06-12,54.5669
2022-06-13,54.5669
2022-06-14,54.5669
2022-06-15,54.5669
2022-06-16,54.5669
2022-06-17,54.5669
2022-06-18,54.5669
2022-06-19,54.5669
2022-06-20,54.5669
2022-06-21,54.5669
2022-06-22,54.5669
2022-06-23,54.5669
2022-06-24,54.5669
2022-06-25,54.5669
2022-06-26,54.5669
2022-06-27,54.5669
2022-06-28,54.5669
2022-06-29,54.5669
2022-06-30,54.5669
2022-07-01,54.5669
2022-07-02,54.5669
2022-07-03,54.5669
2022-07-04,54.5669
2022-07-05,54.5669
2022-07-06,54.5669
2022-07-07,54.5669
2022-07-08,54.5669
2022-07-09,54.5669
2022-07-10,54.5669
2022-07-11,54.5669
2022-07-12,54.5669
2022-07-13,54.5669
2022-07-14,54.5669
2022-07-15,54.5669
2022-07-16,54.5669
2022-07-17,54.5669
2022-07-18,54.5669
2022-07-19,54.5669
2022-07-20,54.5669
2022-07-21,54.5669
2022-07-22,54.5669
2022-07-23,54.5669
2022-07-24,54.5669
2022-07-25,54.5669
2022-07-26,54.5669
2022-07-27,54.5669
2022-07-28,54.5669
2022-07-29,54.5669
2022-07-30,54.5669
2022-07-31,54.5669
2022-08-01,54.5669
2022-08-02,54.5669
2022-08-03,54.5669
2022-08-04,54.5669
2022-08-05,54.5669
2022-08-06,54.5669
2022-08-07,54.5669
2022-08-08,54.5669
2022-08-09,54.5669
2022-08-10,54.5669
2022-08-11,54.5669
2022-08-12,54.5669
2022-08-13,54.5669
2022-08-14,54.5669
2022-08-15,54.5669
2022-08-16,54.5669
2022-08-17,54.5669
2022-08-18,54.5669
2022-08-19,54.5669
2022-08-20,54.5669
2022-08-21,54.5669
2022-08-22,54.5669
2022-08-23,54.5669
2022-08-24,54.5669
2022-08-25,54.5669
2022-08-26,54.5669
2022-08-27,54.5669
2022-08-28,54.5669
2022-08-29,54.5669
2022-08-30,54.5669
2022-08-31,54.5669
2022-09-01,54.5669
2022-09-02,54.5669
2022-09-03,54.5669
2022-09-04,55.7491
2022-09-05,55.7491
2022-09-06,55.7491
2022-09-07,55.7491
2022-09-08,55.7491
2022-09-09,55.7491
2022-09-10,55.7491
2022-09-11,55.7491
2022-09-12,55.7491
2022-09-13,55.7491
2022-09-14,55.7491
2022-09-15,55.7491
2022-09-16,55.7491
2022-09-17,55.7491
2022-09-18,55.7491
2022-09-19,55.7491
2022-09-20,55.7491
2022-09-21,55.7491
2022-09-22,55.7491
2022-09-23,55.7491
2022-09-24,55.7491
2022-09-25,55.7491
2022-09-26,55.7491
2022-09-27,55.7491
2022-09-28,55.7491
2022-09-29,55.7491
2022-09-30,55.7491
2022-10-01,55.7491
2022-10-02,55.7491
2022-10-03,55.7491
2022-10-04,55.7491
2022-10-05,55.7491
2022-10-06,55.7491
2022-10-07,55.7491
2022-10-08,55.7491
2022-10-09,55.7491
2022-10-10,55.7491
2022-10-11,55.7491
2022-10-12,55.7491
2022-10-13,55.7491
2022-10-14,55.7491
2022-10-15,55.7491
2022-10-16,55.7491
2022-10-17,55.7491
2022-10-18,55.7491
2022-10-19,55.7491
2022-10-20,55.7491
2022-10-21,55.7491
2022-10-22,55.7491
2022-10-23,55.7491
2022-10-24,55.7491
2022-10-25,55.7491
2022-10-26,55.7491
2022-10-27,55.7491
2022-10-28,55.7491
2022-10-29,55.7491
2022-10-30,55.7491
2022-10-31,55.7491
2022-11-01,55.7491
2022-11-02,55.7491
2022-11-03,55.7491
2022-11-04,55.7491
2022-11-05,55.7491
2022-11-06,55.7491
2022-11-07,55.7491
2022-11-08,55.7491
2022-11-09,55.7491
2022-11-10,55.7491
2022-11-11,55.7491
2022-11-12,55.7491
2022-11-13,55.7491
2022-11-14,55.7491
2022-11-15,55.7491
2022-11-16,55.7491
2022-11-17,55.7491
2022-11-18,55.7491
2022-11-19,55.7491
2022-11-20,55.7491
2022-11-21,55.7491
2022-11-22,55.7491
2022-11-23,55.7491
2022-11-24,55.7491
2022-11-25,55.7491
2022-11-26,55.7491
2022-11-27,55.7491
2022-11-28,55.7491
2022-11-29,55.7491
2022-11-30,55.7491
2022-12-01,55.7491
2022-12-02,55.7491
2022-12-03,55.7491
2022-12-04,55.7491
2022-12-05,55.7491
2022-12-06,55.7491
2022-12-07,55.7491
2022-12-08,55.7491
2022-12-09,55.7491
2022-12-10,55.7491
2022-12-11,55.7491
2022-12-12,55.7491
2022-12-13,55.7491
2022-12-14,55.7491
2022-12-15,55.7491
2022-12-16,55.7491
2022-12-17,55.7491
2022-12-18,55.7491
2022-12-19,55.7491
2022-12-20,55.7491
2022-12-21,55.7491
2022-12-22,55.7491
2022-12-23,55.7491
2022-12-24,55.7491
2022-12-25,55.7491
2022-12-26,55.7491
2022-12-27,55.7491
2022-12-28,55.7491
2022-12-29,55.7491
2022-12-30,55.7491
2022-12-31,53.6876
2023-01-01,53.6876
2023-01-02,53.6876
2023-01-03,53.6876
2023-01-04,53.6876
2023-01-05,53.6876
2023-01-06,53.6876
2023-01-07,53.6876
2023-01-08,53.6876
2023-01-09,53.6876
2023-01-10,53.6876
2023-01-11,53.6876
2023-01-12,53.6876
2023-01-13,53.6876
2023-01-14,53.6876
2023-01-15,53.6876
2023-01-16,53.6876
2023-01-17,53.6876
2023-01-18,53.6876
2023-01-19,53.6876
2023-01-20,53.6876
2023-01-21,53.6876
2023-01-22,53.6876
2023-01-23,53.6876
2023-01-24,53.6876
2023-01-25,53.6876
2023-01-26,53.6876
2023-01-27,53.6876
2023-01-28,53.6876
2023-01-29,53.6876
2023-01-30,53.6876
2023-01-31,53.6876
2023-02-01,53.6876
2023-02-02,53.6876
2023-02-03,53.6876
2023-02-04,53.6876
2023-02-05,53.6876
2023-02-06,53.6876
2023-02-07,53.6876
2023-02-08,53.6876
2023-02-09,53.6876
2023-02-10,53.6876
2023-02-11,53.6876
2023-02-12,53.6876
2023-02-13,53.6876
2023-02-14,53.6876
2023-02-15,53.6876
2023-02-16,53.6876
2023-02-17,53.6876
2023-02-18,53.6876
2023-02-19,53.6876
2023-02-20,53.6876
2023-02-21,53.6876
2023-02-22,53.6876
2023-02-23,53.6876
2023-02-24,53.6876
2023-02-25,53.6876
2023-02-26,53.6876
2023-02-27,53.6876
2023-02-28,53.6876
2023-03-01,53.6876
2023-03-02,53.6876
2023-03-03,53.6876
2023-03-04,53.6876
2023-03-05,53.6876
2023-03-06,53.6876
2023-03-07,53.6876
2023-03-08,53.6876
2023-03-09,53.6876
