,MGRC US Equity
2020-09-04,16.4345
2020-09-05,16.4345
2020-09-06,16.4345
2020-09-07,16.4345
2020-09-08,16.4345
2020-09-09,16.4345
2020-09-10,16.4345
2020-09-11,16.4345
2020-09-12,16.4345
2020-09-13,16.4345
2020-09-14,16.4345
2020-09-15,16.4345
2020-09-16,16.4345
2020-09-17,16.4345
2020-09-18,16.4345
2020-09-19,16.4345
2020-09-20,16.4345
2020-09-21,16.4345
2020-09-22,16.4345
2020-09-23,16.4345
2020-09-24,16.4345
2020-09-25,16.4345
2020-09-26,16.4345
2020-09-27,16.4345
2020-09-28,16.4345
2020-09-29,16.4345
2020-09-30,15.2089
2020-10-01,15.2089
2020-10-02,15.2089
2020-10-03,15.2089
2020-10-04,15.2089
2020-10-05,15.2089
2020-10-06,15.2089
2020-10-07,15.2089
2020-10-08,15.2089
2020-10-09,15.2089
2020-10-10,15.2089
2020-10-11,15.2089
2020-10-12,15.2089
2020-10-13,15.2089
2020-10-14,15.2089
2020-10-15,15.2089
2020-10-16,15.2089
2020-10-17,15.2089
2020-10-18,15.2089
2020-10-19,15.2089
2020-10-20,15.2089
2020-10-21,15.2089
2020-10-22,15.2089
2020-10-23,15.2089
2020-10-24,15.2089
2020-10-25,15.2089
2020-10-26,15.2089
2020-10-27,15.2089
2020-10-28,15.2089
2020-10-29,15.2089
2020-10-30,15.2089
2020-10-31,15.2089
2020-11-01,15.2089
2020-11-02,15.2089
2020-11-03,15.2089
2020-11-04,15.2089
2020-11-05,15.2089
2020-11-06,15.2089
2020-11-07,15.2089
2020-11-08,15.2089
2020-11-09,15.2089
2020-11-10,15.2089
2020-11-11,15.2089
2020-11-12,15.2089
2020-11-13,15.2089
2020-11-14,15.2089
2020-11-15,15.2089
2020-11-16,15.2089
2020-11-17,15.2089
2020-11-18,15.2089
2020-11-19,15.2089
2020-11-20,15.2089
2020-11-21,15.2089
2020-11-22,15.2089
2020-11-23,15.2089
2020-11-24,15.2089
2020-11-25,15.2089
2020-11-26,15.2089
2020-11-27,15.2089
2020-11-28,15.2089
2020-11-29,15.2089
2020-11-30,15.2089
2020-12-01,15.2089
2020-12-02,15.2089
2020-12-03,15.2089
2020-12-04,15.2089
2020-12-05,15.2089
2020-12-06,15.2089
2020-12-07,15.2089
2020-12-08,15.2089
2020-12-09,15.2089
2020-12-10,15.2089
2020-12-11,15.2089
2020-12-12,15.2089
2020-12-13,15.2089
2020-12-14,15.2089
2020-12-15,15.2089
2020-12-16,15.2089
2020-12-17,15.2089
2020-12-18,15.2089
2020-12-19,15.2089
2020-12-20,15.2089
2020-12-21,15.2089
2020-12-22,15.2089
2020-12-23,15.2089
2020-12-24,15.2089
2020-12-25,15.2089
2020-12-26,15.2089
2020-12-27,15.2089
2020-12-28,15.2089
2020-12-29,15.2089
2020-12-30,15.2089
2020-12-31,15.4917
2021-01-01,15.4917
2021-01-02,15.4917
2021-01-03,15.4917
2021-01-04,15.4917
2021-01-05,15.4917
2021-01-06,15.4917
2021-01-07,15.4917
2021-01-08,15.4917
2021-01-09,15.4917
2021-01-10,15.4917
2021-01-11,15.4917
2021-01-12,15.4917
2021-01-13,15.4917
2021-01-14,15.4917
2021-01-15,15.4917
2021-01-16,15.4917
2021-01-17,15.4917
2021-01-18,15.4917
2021-01-19,15.4917
2021-01-20,15.4917
2021-01-21,15.4917
2021-01-22,15.4917
2021-01-23,15.4917
2021-01-24,15.4917
2021-01-25,15.4917
2021-01-26,15.4917
2021-01-27,15.4917
2021-01-28,15.4917
2021-01-29,15.4917
2021-01-30,15.4917
2021-01-31,15.4917
2021-02-01,15.4917
2021-02-02,15.4917
2021-02-03,15.4917
2021-02-04,15.4917
2021-02-05,15.4917
2021-02-06,15.4917
2021-02-07,15.4917
2021-02-08,15.4917
2021-02-09,15.4917
2021-02-10,15.4917
2021-02-11,15.4917
2021-02-12,15.4917
2021-02-13,15.4917
2021-02-14,15.4917
2021-02-15,15.4917
2021-02-16,15.4917
2021-02-17,15.4917
2021-02-18,15.4917
2021-02-19,15.4917
2021-02-20,15.4917
2021-02-21,15.4917
2021-02-22,15.4917
2021-02-23,15.4917
2021-02-24,15.4917
2021-02-25,15.4917
2021-02-26,15.4917
2021-02-27,15.4917
2021-02-28,15.4917
2021-03-01,15.4917
2021-03-02,15.4917
2021-03-03,15.4917
2021-03-04,15.4917
2021-03-05,15.4917
2021-03-06,15.4917
2021-03-07,15.4917
2021-03-08,15.4917
2021-03-09,15.4917
2021-03-10,15.4917
2021-03-11,15.4917
2021-03-12,15.4917
2021-03-13,15.4917
2021-03-14,15.4917
2021-03-15,15.4917
2021-03-16,15.4917
2021-03-17,15.4917
2021-03-18,15.4917
2021-03-19,15.4917
2021-03-20,15.4917
2021-03-21,15.4917
2021-03-22,15.4917
2021-03-23,15.4917
2021-03-24,15.4917
2021-03-25,15.4917
2021-03-26,15.4917
2021-03-27,15.4917
2021-03-28,15.4917
2021-03-29,15.4917
2021-03-30,15.4917
2021-03-31,14.9739
2021-04-01,14.9739
2021-04-02,14.9739
2021-04-03,14.9739
2021-04-04,14.9739
2021-04-05,14.9739
2021-04-06,14.9739
2021-04-07,14.9739
2021-04-08,14.9739
2021-04-09,14.9739
2021-04-10,14.9739
2021-04-11,14.9739
2021-04-12,14.9739
2021-04-13,14.9739
2021-04-14,14.9739
2021-04-15,14.9739
2021-04-16,14.9739
2021-04-17,14.9739
2021-04-18,14.9739
2021-04-19,14.9739
2021-04-20,14.9739
2021-04-21,14.9739
2021-04-22,14.9739
2021-04-23,14.9739
2021-04-24,14.9739
2021-04-25,14.9739
2021-04-26,14.9739
2021-04-27,14.9739
2021-04-28,14.9739
2021-04-29,14.9739
2021-04-30,14.9739
2021-05-01,14.9739
2021-05-02,14.9739
2021-05-03,14.9739
2021-05-04,14.9739
2021-05-05,14.9739
2021-05-06,14.9739
2021-05-07,14.9739
2021-05-08,14.9739
2021-05-09,14.9739
2021-05-10,14.9739
2021-05-11,14.9739
2021-05-12,14.9739
2021-05-13,14.9739
2021-05-14,14.9739
2021-05-15,14.9739
2021-05-16,14.9739
2021-05-17,14.9739
2021-05-18,14.9739
2021-05-19,14.9739
2021-05-20,14.9739
2021-05-21,14.9739
2021-05-22,14.9739
2021-05-23,14.9739
2021-05-24,14.9739
2021-05-25,14.9739
2021-05-26,14.9739
2021-05-27,14.9739
2021-05-28,14.9739
2021-05-29,14.9739
2021-05-30,14.9739
2021-05-31,14.9739
2021-06-01,14.9739
2021-06-02,14.9739
2021-06-03,14.9739
2021-06-04,14.9739
2021-06-05,14.9739
2021-06-06,14.9739
2021-06-07,14.9739
2021-06-08,14.9739
2021-06-09,14.9739
2021-06-10,14.9739
2021-06-11,14.9739
2021-06-12,14.9739
2021-06-13,14.9739
2021-06-14,14.9739
2021-06-15,14.9739
2021-06-16,14.9739
2021-06-17,14.9739
2021-06-18,14.9739
2021-06-19,14.9739
2021-06-20,14.9739
2021-06-21,14.9739
2021-06-22,14.9739
2021-06-23,14.9739
2021-06-24,14.9739
2021-06-25,14.9739
2021-06-26,14.9739
2021-06-27,14.9739
2021-06-28,14.9739
2021-06-29,14.9739
2021-06-30,14.4987
2021-07-01,14.4987
2021-07-02,14.4987
2021-07-03,14.4987
2021-07-04,14.4987
2021-07-05,14.4987
2021-07-06,14.4987
2021-07-07,14.4987
2021-07-08,14.4987
2021-07-09,14.4987
2021-07-10,14.4987
2021-07-11,14.4987
2021-07-12,14.4987
2021-07-13,14.4987
2021-07-14,14.4987
2021-07-15,14.4987
2021-07-16,14.4987
2021-07-17,14.4987
2021-07-18,14.4987
2021-07-19,14.4987
2021-07-20,14.4987
2021-07-21,14.4987
2021-07-22,14.4987
2021-07-23,14.4987
2021-07-24,14.4987
2021-07-25,14.4987
2021-07-26,14.4987
2021-07-27,14.4987
2021-07-28,14.4987
2021-07-29,14.4987
2021-07-30,14.4987
2021-07-31,14.4987
2021-08-01,14.4987
2021-08-02,14.4987
2021-08-03,14.4987
2021-08-04,14.4987
2021-08-05,14.4987
2021-08-06,14.4987
2021-08-07,14.4987
2021-08-08,14.4987
2021-08-09,14.4987
2021-08-10,14.4987
2021-08-11,14.4987
2021-08-12,14.4987
2021-08-13,14.4987
2021-08-14,14.4987
2021-08-15,14.4987
2021-08-16,14.4987
2021-08-17,14.4987
2021-08-18,14.4987
2021-08-19,14.4987
2021-08-20,14.4987
2021-08-21,14.4987
2021-08-22,14.4987
2021-08-23,14.4987
2021-08-24,14.4987
2021-08-25,14.4987
2021-08-26,14.4987
2021-08-27,14.4987
2021-08-28,14.4987
2021-08-29,14.4987
2021-08-30,14.4987
2021-08-31,14.4987
2021-09-01,14.4987
2021-09-02,14.4987
2021-09-03,14.4987
2021-09-04,14.4987
2021-09-05,14.4987
2021-09-06,14.4987
2021-09-07,14.4987
2021-09-08,14.4987
2021-09-09,14.4987
2021-09-10,14.4987
2021-09-11,14.4987
2021-09-12,14.4987
2021-09-13,14.4987
2021-09-14,14.4987
2021-09-15,14.4987
2021-09-16,14.4987
2021-09-17,14.4987
2021-09-18,14.4987
2021-09-19,14.4987
2021-09-20,14.4987
2021-09-21,14.4987
2021-09-22,14.4987
2021-09-23,14.4987
2021-09-24,14.4987
2021-09-25,14.4987
2021-09-26,14.4987
2021-09-27,14.4987
2021-09-28,14.4987
2021-09-29,14.4987
2021-09-30,13.454
2021-10-01,13.454
2021-10-02,13.454
2021-10-03,13.454
2021-10-04,13.454
2021-10-05,13.454
2021-10-06,13.454
2021-10-07,13.454
2021-10-08,13.454
2021-10-09,13.454
2021-10-10,13.454
2021-10-11,13.454
2021-10-12,13.454
2021-10-13,13.454
2021-10-14,13.454
2021-10-15,13.454
2021-10-16,13.454
2021-10-17,13.454
2021-10-18,13.454
2021-10-19,13.454
2021-10-20,13.454
2021-10-21,13.454
2021-10-22,13.454
2021-10-23,13.454
2021-10-24,13.454
2021-10-25,13.454
2021-10-26,13.454
2021-10-27,13.454
2021-10-28,13.454
2021-10-29,13.454
2021-10-30,13.454
2021-10-31,13.454
2021-11-01,13.454
2021-11-02,13.454
2021-11-03,13.454
2021-11-04,13.454
2021-11-05,13.454
2021-11-06,13.454
2021-11-07,13.454
2021-11-08,13.454
2021-11-09,13.454
2021-11-10,13.454
2021-11-11,13.454
2021-11-12,13.454
2021-11-13,13.454
2021-11-14,13.454
2021-11-15,13.454
2021-11-16,13.454
2021-11-17,13.454
2021-11-18,13.454
2021-11-19,13.454
2021-11-20,13.454
2021-11-21,13.454
2021-11-22,13.454
2021-11-23,13.454
2021-11-24,13.454
2021-11-25,13.454
2021-11-26,13.454
2021-11-27,13.454
2021-11-28,13.454
2021-11-29,13.454
2021-11-30,13.454
2021-12-01,13.454
2021-12-02,13.454
2021-12-03,13.454
2021-12-04,13.454
2021-12-05,13.454
2021-12-06,13.454
2021-12-07,13.454
2021-12-08,13.454
2021-12-09,13.454
2021-12-10,13.454
2021-12-11,13.454
2021-12-12,13.454
2021-12-13,13.454
2021-12-14,13.454
2021-12-15,13.454
2021-12-16,13.454
2021-12-17,13.454
2021-12-18,13.454
2021-12-19,13.454
2021-12-20,13.454
2021-12-21,13.454
2021-12-22,13.454
2021-12-23,13.454
2021-12-24,13.454
2021-12-25,13.454
2021-12-26,13.454
2021-12-27,13.454
2021-12-28,13.454
2021-12-29,13.454
2021-12-30,13.454
2021-12-31,12.6825
2022-01-01,12.6825
2022-01-02,12.6825
2022-01-03,12.6825
2022-01-04,12.6825
2022-01-05,12.6825
2022-01-06,12.6825
2022-01-07,12.6825
2022-01-08,12.6825
2022-01-09,12.6825
2022-01-10,12.6825
2022-01-11,12.6825
2022-01-12,12.6825
2022-01-13,12.6825
2022-01-14,12.6825
2022-01-15,12.6825
2022-01-16,12.6825
2022-01-17,12.6825
2022-01-18,12.6825
2022-01-19,12.6825
2022-01-20,12.6825
2022-01-21,12.6825
2022-01-22,12.6825
2022-01-23,12.6825
2022-01-24,12.6825
2022-01-25,12.6825
2022-01-26,12.6825
2022-01-27,12.6825
2022-01-28,12.6825
2022-01-29,12.6825
2022-01-30,12.6825
2022-01-31,12.6825
2022-02-01,12.6825
2022-02-02,12.6825
2022-02-03,12.6825
2022-02-04,12.6825
2022-02-05,12.6825
2022-02-06,12.6825
2022-02-07,12.6825
2022-02-08,12.6825
2022-02-09,12.6825
2022-02-10,12.6825
2022-02-11,12.6825
2022-02-12,12.6825
2022-02-13,12.6825
2022-02-14,12.6825
2022-02-15,12.6825
2022-02-16,12.6825
2022-02-17,12.6825
2022-02-18,12.6825
2022-02-19,12.6825
2022-02-20,12.6825
2022-02-21,12.6825
2022-02-22,12.6825
2022-02-23,12.6825
2022-02-24,12.6825
2022-02-25,12.6825
2022-02-26,12.6825
2022-02-27,12.6825
2022-02-28,12.6825
2022-03-01,12.6825
2022-03-02,12.6825
2022-03-03,12.6825
2022-03-04,12.6825
2022-03-05,12.6825
2022-03-06,12.6825
2022-03-07,12.6825
2022-03-08,12.6825
2022-03-09,12.6825
2022-03-10,12.6825
2022-03-11,12.6825
2022-03-12,12.6825
2022-03-13,12.6825
2022-03-14,12.6825
2022-03-15,12.6825
2022-03-16,12.6825
2022-03-17,12.6825
2022-03-18,12.6825
2022-03-19,12.6825
2022-03-20,12.6825
2022-03-21,12.6825
2022-03-22,12.6825
2022-03-23,12.6825
2022-03-24,12.6825
2022-03-25,12.6825
2022-03-26,12.6825
2022-03-27,12.6825
2022-03-28,12.6825
2022-03-29,12.6825
2022-03-30,12.6825
2022-03-31,12.7808
2022-04-01,12.7808
2022-04-02,12.7808
2022-04-03,12.7808
2022-04-04,12.7808
2022-04-05,12.7808
2022-04-06,12.7808
2022-04-07,12.7808
2022-04-08,12.7808
2022-04-09,12.7808
2022-04-10,12.7808
2022-04-11,12.7808
2022-04-12,12.7808
2022-04-13,12.7808
2022-04-14,12.7808
2022-04-15,12.7808
2022-04-16,12.7808
2022-04-17,12.7808
2022-04-18,12.7808
2022-04-19,12.7808
2022-04-20,12.7808
2022-04-21,12.7808
2022-04-22,12.7808
2022-04-23,12.7808
2022-04-24,12.7808
2022-04-25,12.7808
2022-04-26,12.7808
2022-04-27,12.7808
2022-04-28,12.7808
2022-04-29,12.7808
2022-04-30,12.7808
2022-05-01,12.7808
2022-05-02,12.7808
2022-05-03,12.7808
2022-05-04,12.7808
2022-05-05,12.7808
2022-05-06,12.7808
2022-05-07,12.7808
2022-05-08,12.7808
2022-05-09,12.7808
2022-05-10,12.7808
2022-05-11,12.7808
2022-05-12,12.7808
2022-05-13,12.7808
2022-05-14,12.7808
2022-05-15,12.7808
2022-05-16,12.7808
2022-05-17,12.7808
2022-05-18,12.7808
2022-05-19,12.7808
2022-05-20,12.7808
2022-05-21,12.7808
2022-05-22,12.7808
2022-05-23,12.7808
2022-05-24,12.7808
2022-05-25,12.7808
2022-05-26,12.7808
2022-05-27,12.7808
2022-05-28,12.7808
2022-05-29,12.7808
2022-05-30,12.7808
2022-05-31,12.7808
2022-06-01,12.7808
2022-06-02,12.7808
2022-06-03,12.7808
2022-06-04,12.7808
2022-06-05,12.7808
2022-06-06,12.7808
2022-06-07,12.7808
2022-06-08,12.7808
2022-06-09,12.7808
2022-06-10,12.7808
2022-06-11,12.7808
2022-06-12,12.7808
2022-06-13,12.7808
2022-06-14,12.7808
2022-06-15,12.7808
2022-06-16,12.7808
2022-06-17,12.7808
2022-06-18,12.7808
2022-06-19,12.7808
2022-06-20,12.7808
2022-06-21,12.7808
2022-06-22,12.7808
2022-06-23,12.7808
2022-06-24,12.7808
2022-06-25,12.7808
2022-06-26,12.7808
2022-06-27,12.7808
2022-06-28,12.7808
2022-06-29,12.7808
2022-06-30,13.3267
2022-07-01,13.3267
2022-07-02,13.3267
2022-07-03,13.3267
2022-07-04,13.3267
2022-07-05,13.3267
2022-07-06,13.3267
2022-07-07,13.3267
2022-07-08,13.3267
2022-07-09,13.3267
2022-07-10,13.3267
2022-07-11,13.3267
2022-07-12,13.3267
2022-07-13,13.3267
2022-07-14,13.3267
2022-07-15,13.3267
2022-07-16,13.3267
2022-07-17,13.3267
2022-07-18,13.3267
2022-07-19,13.3267
2022-07-20,13.3267
2022-07-21,13.3267
2022-07-22,13.3267
2022-07-23,13.3267
2022-07-24,13.3267
2022-07-25,13.3267
2022-07-26,13.3267
2022-07-27,13.3267
2022-07-28,13.3267
2022-07-29,13.3267
2022-07-30,13.3267
2022-07-31,13.3267
2022-08-01,13.3267
2022-08-02,13.3267
2022-08-03,13.3267
2022-08-04,13.3267
2022-08-05,13.3267
2022-08-06,13.3267
2022-08-07,13.3267
2022-08-08,13.3267
2022-08-09,13.3267
2022-08-10,13.3267
2022-08-11,13.3267
2022-08-12,13.3267
2022-08-13,13.3267
2022-08-14,13.3267
2022-08-15,13.3267
2022-08-16,13.3267
2022-08-17,13.3267
2022-08-18,13.3267
2022-08-19,13.3267
2022-08-20,13.3267
2022-08-21,13.3267
2022-08-22,13.3267
2022-08-23,13.3267
2022-08-24,13.3267
2022-08-25,13.3267
2022-08-26,13.3267
2022-08-27,13.3267
2022-08-28,13.3267
2022-08-29,13.3267
2022-08-30,13.3267
2022-08-31,13.3267
2022-09-01,13.3267
2022-09-02,13.3267
2022-09-03,13.3267
2022-09-04,13.3267
2022-09-05,13.3267
2022-09-06,13.3267
2022-09-07,13.3267
2022-09-08,13.3267
2022-09-09,13.3267
2022-09-10,13.3267
2022-09-11,13.3267
2022-09-12,13.3267
2022-09-13,13.3267
2022-09-14,13.3267
2022-09-15,13.3267
2022-09-16,13.3267
2022-09-17,13.3267
2022-09-18,13.3267
2022-09-19,13.3267
2022-09-20,13.3267
2022-09-21,13.3267
2022-09-22,13.3267
2022-09-23,13.3267
2022-09-24,13.3267
2022-09-25,13.3267
2022-09-26,13.3267
2022-09-27,13.3267
2022-09-28,13.3267
2022-09-29,13.3267
2022-09-30,13.9943
2022-10-01,13.9943
2022-10-02,13.9943
2022-10-03,13.9943
2022-10-04,13.9943
2022-10-05,13.9943
2022-10-06,13.9943
2022-10-07,13.9943
2022-10-08,13.9943
2022-10-09,13.9943
2022-10-10,13.9943
2022-10-11,13.9943
2022-10-12,13.9943
2022-10-13,13.9943
2022-10-14,13.9943
2022-10-15,13.9943
2022-10-16,13.9943
2022-10-17,13.9943
2022-10-18,13.9943
2022-10-19,13.9943
2022-10-20,13.9943
2022-10-21,13.9943
2022-10-22,13.9943
2022-10-23,13.9943
2022-10-24,13.9943
2022-10-25,13.9943
2022-10-26,13.9943
2022-10-27,13.9943
2022-10-28,13.9943
2022-10-29,13.9943
2022-10-30,13.9943
2022-10-31,13.9943
2022-11-01,13.9943
2022-11-02,13.9943
2022-11-03,13.9943
2022-11-04,13.9943
2022-11-05,13.9943
2022-11-06,13.9943
2022-11-07,13.9943
2022-11-08,13.9943
2022-11-09,13.9943
2022-11-10,13.9943
2022-11-11,13.9943
2022-11-12,13.9943
2022-11-13,13.9943
2022-11-14,13.9943
2022-11-15,13.9943
2022-11-16,13.9943
2022-11-17,13.9943
2022-11-18,13.9943
2022-11-19,13.9943
2022-11-20,13.9943
2022-11-21,13.9943
2022-11-22,13.9943
2022-11-23,13.9943
2022-11-24,13.9943
2022-11-25,13.9943
2022-11-26,13.9943
2022-11-27,13.9943
2022-11-28,13.9943
2022-11-29,13.9943
2022-11-30,13.9943
2022-12-01,13.9943
2022-12-02,13.9943
2022-12-03,13.9943
2022-12-04,13.9943
2022-12-05,13.9943
2022-12-06,13.9943
2022-12-07,13.9943
2022-12-08,13.9943
2022-12-09,13.9943
2022-12-10,13.9943
2022-12-11,13.9943
2022-12-12,13.9943
2022-12-13,13.9943
2022-12-14,13.9943
2022-12-15,13.9943
2022-12-16,13.9943
2022-12-17,13.9943
2022-12-18,13.9943
2022-12-19,13.9943
2022-12-20,13.9943
2022-12-21,13.9943
2022-12-22,13.9943
2022-12-23,13.9943
2022-12-24,13.9943
2022-12-25,13.9943
2022-12-26,13.9943
2022-12-27,13.9943
2022-12-28,13.9943
2022-12-29,13.9943
2022-12-30,13.9943
2022-12-31,14.9923
2023-01-01,14.9923
2023-01-02,14.9923
2023-01-03,14.9923
2023-01-04,14.9923
2023-01-05,14.9923
2023-01-06,14.9923
2023-01-07,14.9923
2023-01-08,14.9923
2023-01-09,14.9923
2023-01-10,14.9923
2023-01-11,14.9923
2023-01-12,14.9923
2023-01-13,14.9923
2023-01-14,14.9923
2023-01-15,14.9923
2023-01-16,14.9923
2023-01-17,14.9923
2023-01-18,14.9923
2023-01-19,14.9923
2023-01-20,14.9923
2023-01-21,14.9923
2023-01-22,14.9923
2023-01-23,14.9923
2023-01-24,14.9923
2023-01-25,14.9923
2023-01-26,14.9923
2023-01-27,14.9923
2023-01-28,14.9923
2023-01-29,14.9923
2023-01-30,14.9923
2023-01-31,14.9923
2023-02-01,14.9923
2023-02-02,14.9923
2023-02-03,14.9923
2023-02-04,14.9923
2023-02-05,14.9923
2023-02-06,14.9923
2023-02-07,14.9923
2023-02-08,14.9923
2023-02-09,14.9923
2023-02-10,14.9923
2023-02-11,14.9923
2023-02-12,14.9923
2023-02-13,14.9923
2023-02-14,14.9923
2023-02-15,14.9923
2023-02-16,14.9923
2023-02-17,14.9923
2023-02-18,14.9923
2023-02-19,14.9923
2023-02-20,14.9923
2023-02-21,14.9923
2023-02-22,14.9923
2023-02-23,14.9923
2023-02-24,14.9923
2023-02-25,14.9923
2023-02-26,14.9923
2023-02-27,14.9923
2023-02-28,14.9923
2023-03-01,14.9923
2023-03-02,14.9923
2023-03-03,14.9923
2023-03-04,14.9923
2023-03-05,14.9923
2023-03-06,14.9923
2023-03-07,14.9923
2023-03-08,14.9923
2023-03-09,14.9923
2023-03-10,14.9923
2023-03-11,14.9923
2023-03-12,14.9923
2023-03-13,14.9923
2023-03-14,14.9923
2023-03-15,14.9923
2023-03-16,14.9923
