,FHB US Equity
2020-06-03,9.5998
2020-06-04,9.5998
2020-06-05,9.5998
2020-06-06,9.5998
2020-06-07,9.5998
2020-06-08,9.5998
2020-06-09,9.5998
2020-06-10,9.5998
2020-06-11,9.5998
2020-06-12,9.5998
2020-06-13,9.5998
2020-06-14,9.5998
2020-06-15,9.5998
2020-06-16,9.5998
2020-06-17,9.5998
2020-06-18,9.5998
2020-06-19,9.5998
2020-06-20,9.5998
2020-06-21,9.5998
2020-06-22,9.5998
2020-06-23,9.5998
2020-06-24,9.5998
2020-06-25,9.5998
2020-06-26,9.5998
2020-06-27,9.5998
2020-06-28,9.5998
2020-06-29,9.5998
2020-06-30,7.4962
2020-07-01,7.4962
2020-07-02,7.4962
2020-07-03,7.4962
2020-07-04,7.4962
2020-07-05,7.4962
2020-07-06,7.4962
2020-07-07,7.4962
2020-07-08,7.4962
2020-07-09,7.4962
2020-07-10,7.4962
2020-07-11,7.4962
2020-07-12,7.4962
2020-07-13,7.4962
2020-07-14,7.4962
2020-07-15,7.4962
2020-07-16,7.4962
2020-07-17,7.4962
2020-07-18,7.4962
2020-07-19,7.4962
2020-07-20,7.4962
2020-07-21,7.4962
2020-07-22,7.4962
2020-07-23,7.4962
2020-07-24,7.4962
2020-07-25,7.4962
2020-07-26,7.4962
2020-07-27,7.4962
2020-07-28,7.4962
2020-07-29,7.4962
2020-07-30,7.4962
2020-07-31,7.4962
2020-08-01,7.4962
2020-08-02,7.4962
2020-08-03,7.4962
2020-08-04,7.4962
2020-08-05,7.4962
2020-08-06,7.4962
2020-08-07,7.4962
2020-08-08,7.4962
2020-08-09,7.4962
2020-08-10,7.4962
2020-08-11,7.4962
2020-08-12,7.4962
2020-08-13,7.4962
2020-08-14,7.4962
2020-08-15,7.4962
2020-08-16,7.4962
2020-08-17,7.4962
2020-08-18,7.4962
2020-08-19,7.4962
2020-08-20,7.4962
2020-08-21,7.4962
2020-08-22,7.4962
2020-08-23,7.4962
2020-08-24,7.4962
2020-08-25,7.4962
2020-08-26,7.4962
2020-08-27,7.4962
2020-08-28,7.4962
2020-08-29,7.4962
2020-08-30,7.4962
2020-08-31,7.4962
2020-09-01,7.4962
2020-09-02,7.4962
2020-09-03,7.4962
2020-09-04,7.4962
2020-09-05,7.4962
2020-09-06,7.4962
2020-09-07,7.4962
2020-09-08,7.4962
2020-09-09,7.4962
2020-09-10,7.4962
2020-09-11,7.4962
2020-09-12,7.4962
2020-09-13,7.4962
2020-09-14,7.4962
2020-09-15,7.4962
2020-09-16,7.4962
2020-09-17,7.4962
2020-09-18,7.4962
2020-09-19,7.4962
2020-09-20,7.4962
2020-09-21,7.4962
2020-09-22,7.4962
2020-09-23,7.4962
2020-09-24,7.4962
2020-09-25,7.4962
2020-09-26,7.4962
2020-09-27,7.4962
2020-09-28,7.4962
2020-09-29,7.4962
2020-09-30,7.1208
2020-10-01,7.1208
2020-10-02,7.1208
2020-10-03,7.1208
2020-10-04,7.1208
2020-10-05,7.1208
2020-10-06,7.1208
2020-10-07,7.1208
2020-10-08,7.1208
2020-10-09,7.1208
2020-10-10,7.1208
2020-10-11,7.1208
2020-10-12,7.1208
2020-10-13,7.1208
2020-10-14,7.1208
2020-10-15,7.1208
2020-10-16,7.1208
2020-10-17,7.1208
2020-10-18,7.1208
2020-10-19,7.1208
2020-10-20,7.1208
2020-10-21,7.1208
2020-10-22,7.1208
2020-10-23,7.1208
2020-10-24,7.1208
2020-10-25,7.1208
2020-10-26,7.1208
2020-10-27,7.1208
2020-10-28,7.1208
2020-10-29,7.1208
2020-10-30,7.1208
2020-10-31,7.1208
2020-11-01,7.1208
2020-11-02,7.1208
2020-11-03,7.1208
2020-11-04,7.1208
2020-11-05,7.1208
2020-11-06,7.1208
2020-11-07,7.1208
2020-11-08,7.1208
2020-11-09,7.1208
2020-11-10,7.1208
2020-11-11,7.1208
2020-11-12,7.1208
2020-11-13,7.1208
2020-11-14,7.1208
2020-11-15,7.1208
2020-11-16,7.1208
2020-11-17,7.1208
2020-11-18,7.1208
2020-11-19,7.1208
2020-11-20,7.1208
2020-11-21,7.1208
2020-11-22,7.1208
2020-11-23,7.1208
2020-11-24,7.1208
2020-11-25,7.1208
2020-11-26,7.1208
2020-11-27,7.1208
2020-11-28,7.1208
2020-11-29,7.1208
2020-11-30,7.1208
2020-12-01,7.1208
2020-12-02,7.1208
2020-12-03,7.1208
2020-12-04,7.1208
2020-12-05,7.1208
2020-12-06,7.1208
2020-12-07,7.1208
2020-12-08,7.1208
2020-12-09,7.1208
2020-12-10,7.1208
2020-12-11,7.1208
2020-12-12,7.1208
2020-12-13,7.1208
2020-12-14,7.1208
2020-12-15,7.1208
2020-12-16,7.1208
2020-12-17,7.1208
2020-12-18,7.1208
2020-12-19,7.1208
2020-12-20,7.1208
2020-12-21,7.1208
2020-12-22,7.1208
2020-12-23,7.1208
2020-12-24,7.1208
2020-12-25,7.1208
2020-12-26,7.1208
2020-12-27,7.1208
2020-12-28,7.1208
2020-12-29,7.1208
2020-12-30,7.1208
2020-12-31,6.8998
2021-01-01,6.8998
2021-01-02,6.8998
2021-01-03,6.8998
2021-01-04,6.8998
2021-01-05,6.8998
2021-01-06,6.8998
2021-01-07,6.8998
2021-01-08,6.8998
2021-01-09,6.8998
2021-01-10,6.8998
2021-01-11,6.8998
2021-01-12,6.8998
2021-01-13,6.8998
2021-01-14,6.8998
2021-01-15,6.8998
2021-01-16,6.8998
2021-01-17,6.8998
2021-01-18,6.8998
2021-01-19,6.8998
2021-01-20,6.8998
2021-01-21,6.8998
2021-01-22,6.8998
2021-01-23,6.8998
2021-01-24,6.8998
2021-01-25,6.8998
2021-01-26,6.8998
2021-01-27,6.8998
2021-01-28,6.8998
2021-01-29,6.8998
2021-01-30,6.8998
2021-01-31,6.8998
2021-02-01,6.8998
2021-02-02,6.8998
2021-02-03,6.8998
2021-02-04,6.8998
2021-02-05,6.8998
2021-02-06,6.8998
2021-02-07,6.8998
2021-02-08,6.8998
2021-02-09,6.8998
2021-02-10,6.8998
2021-02-11,6.8998
2021-02-12,6.8998
2021-02-13,6.8998
2021-02-14,6.8998
2021-02-15,6.8998
2021-02-16,6.8998
2021-02-17,6.8998
2021-02-18,6.8998
2021-02-19,6.8998
2021-02-20,6.8998
2021-02-21,6.8998
2021-02-22,6.8998
2021-02-23,6.8998
2021-02-24,6.8998
2021-02-25,6.8998
2021-02-26,6.8998
2021-02-27,6.8998
2021-02-28,6.8998
2021-03-01,6.8998
2021-03-02,6.8998
2021-03-03,6.8998
2021-03-04,6.8998
2021-03-05,6.8998
2021-03-06,6.8998
2021-03-07,6.8998
2021-03-08,6.8998
2021-03-09,6.8998
2021-03-10,6.8998
2021-03-11,6.8998
2021-03-12,6.8998
2021-03-13,6.8998
2021-03-14,6.8998
2021-03-15,6.8998
2021-03-16,6.8998
2021-03-17,6.8998
2021-03-18,6.8998
2021-03-19,6.8998
2021-03-20,6.8998
2021-03-21,6.8998
2021-03-22,6.8998
2021-03-23,6.8998
2021-03-24,6.8998
2021-03-25,6.8998
2021-03-26,6.8998
2021-03-27,6.8998
2021-03-28,6.8998
2021-03-29,6.8998
2021-03-30,6.8998
2021-03-31,7.6503
2021-04-01,7.6503
2021-04-02,7.6503
2021-04-03,7.6503
2021-04-04,7.6503
2021-04-05,7.6503
2021-04-06,7.6503
2021-04-07,7.6503
2021-04-08,7.6503
2021-04-09,7.6503
2021-04-10,7.6503
2021-04-11,7.6503
2021-04-12,7.6503
2021-04-13,7.6503
2021-04-14,7.6503
2021-04-15,7.6503
2021-04-16,7.6503
2021-04-17,7.6503
2021-04-18,7.6503
2021-04-19,7.6503
2021-04-20,7.6503
2021-04-21,7.6503
2021-04-22,7.6503
2021-04-23,7.6503
2021-04-24,7.6503
2021-04-25,7.6503
2021-04-26,7.6503
2021-04-27,7.6503
2021-04-28,7.6503
2021-04-29,7.6503
2021-04-30,7.6503
2021-05-01,7.6503
2021-05-02,7.6503
2021-05-03,7.6503
2021-05-04,7.6503
2021-05-05,7.6503
2021-05-06,7.6503
2021-05-07,7.6503
2021-05-08,7.6503
2021-05-09,7.6503
2021-05-10,7.6503
2021-05-11,7.6503
2021-05-12,7.6503
2021-05-13,7.6503
2021-05-14,7.6503
2021-05-15,7.6503
2021-05-16,7.6503
2021-05-17,7.6503
2021-05-18,7.6503
2021-05-19,7.6503
2021-05-20,7.6503
2021-05-21,7.6503
2021-05-22,7.6503
2021-05-23,7.6503
2021-05-24,7.6503
2021-05-25,7.6503
2021-05-26,7.6503
2021-05-27,7.6503
2021-05-28,7.6503
2021-05-29,7.6503
2021-05-30,7.6503
2021-05-31,7.6503
2021-06-01,7.6503
2021-06-02,7.6503
2021-06-03,7.6503
2021-06-04,7.6503
2021-06-05,7.6503
2021-06-06,7.6503
2021-06-07,7.6503
2021-06-08,7.6503
2021-06-09,7.6503
2021-06-10,7.6503
2021-06-11,7.6503
2021-06-12,7.6503
2021-06-13,7.6503
2021-06-14,7.6503
2021-06-15,7.6503
2021-06-16,7.6503
2021-06-17,7.6503
2021-06-18,7.6503
2021-06-19,7.6503
2021-06-20,7.6503
2021-06-21,7.6503
2021-06-22,7.6503
2021-06-23,7.6503
2021-06-24,7.6503
2021-06-25,7.6503
2021-06-26,7.6503
2021-06-27,7.6503
2021-06-28,7.6503
2021-06-29,7.6503
2021-06-30,9.9857
2021-07-01,9.9857
2021-07-02,9.9857
2021-07-03,9.9857
2021-07-04,9.9857
2021-07-05,9.9857
2021-07-06,9.9857
2021-07-07,9.9857
2021-07-08,9.9857
2021-07-09,9.9857
2021-07-10,9.9857
2021-07-11,9.9857
2021-07-12,9.9857
2021-07-13,9.9857
2021-07-14,9.9857
2021-07-15,9.9857
2021-07-16,9.9857
2021-07-17,9.9857
2021-07-18,9.9857
2021-07-19,9.9857
2021-07-20,9.9857
2021-07-21,9.9857
2021-07-22,9.9857
2021-07-23,9.9857
2021-07-24,9.9857
2021-07-25,9.9857
2021-07-26,9.9857
2021-07-27,9.9857
2021-07-28,9.9857
2021-07-29,9.9857
2021-07-30,9.9857
2021-07-31,9.9857
2021-08-01,9.9857
2021-08-02,9.9857
2021-08-03,9.9857
2021-08-04,9.9857
2021-08-05,9.9857
2021-08-06,9.9857
2021-08-07,9.9857
2021-08-08,9.9857
2021-08-09,9.9857
2021-08-10,9.9857
2021-08-11,9.9857
2021-08-12,9.9857
2021-08-13,9.9857
2021-08-14,9.9857
2021-08-15,9.9857
2021-08-16,9.9857
2021-08-17,9.9857
2021-08-18,9.9857
2021-08-19,9.9857
2021-08-20,9.9857
2021-08-21,9.9857
2021-08-22,9.9857
2021-08-23,9.9857
2021-08-24,9.9857
2021-08-25,9.9857
2021-08-26,9.9857
2021-08-27,9.9857
2021-08-28,9.9857
2021-08-29,9.9857
2021-08-30,9.9857
2021-08-31,9.9857
2021-09-01,9.9857
2021-09-02,9.9857
2021-09-03,9.9857
2021-09-04,9.9857
2021-09-05,9.9857
2021-09-06,9.9857
2021-09-07,9.9857
2021-09-08,9.9857
2021-09-09,9.9857
2021-09-10,9.9857
2021-09-11,9.9857
2021-09-12,9.9857
2021-09-13,9.9857
2021-09-14,9.9857
2021-09-15,9.9857
2021-09-16,9.9857
2021-09-17,9.9857
2021-09-18,9.9857
2021-09-19,9.9857
2021-09-20,9.9857
2021-09-21,9.9857
2021-09-22,9.9857
2021-09-23,9.9857
2021-09-24,9.9857
2021-09-25,9.9857
2021-09-26,9.9857
2021-09-27,9.9857
2021-09-28,9.9857
2021-09-29,9.9857
2021-09-30,9.9327
2021-10-01,9.9327
2021-10-02,9.9327
2021-10-03,9.9327
2021-10-04,9.9327
2021-10-05,9.9327
2021-10-06,9.9327
2021-10-07,9.9327
2021-10-08,9.9327
2021-10-09,9.9327
2021-10-10,9.9327
2021-10-11,9.9327
2021-10-12,9.9327
2021-10-13,9.9327
2021-10-14,9.9327
2021-10-15,9.9327
2021-10-16,9.9327
2021-10-17,9.9327
2021-10-18,9.9327
2021-10-19,9.9327
2021-10-20,9.9327
2021-10-21,9.9327
2021-10-22,9.9327
2021-10-23,9.9327
2021-10-24,9.9327
2021-10-25,9.9327
2021-10-26,9.9327
2021-10-27,9.9327
2021-10-28,9.9327
2021-10-29,9.9327
2021-10-30,9.9327
2021-10-31,9.9327
2021-11-01,9.9327
2021-11-02,9.9327
2021-11-03,9.9327
2021-11-04,9.9327
2021-11-05,9.9327
2021-11-06,9.9327
2021-11-07,9.9327
2021-11-08,9.9327
2021-11-09,9.9327
2021-11-10,9.9327
2021-11-11,9.9327
2021-11-12,9.9327
2021-11-13,9.9327
2021-11-14,9.9327
2021-11-15,9.9327
2021-11-16,9.9327
2021-11-17,9.9327
2021-11-18,9.9327
2021-11-19,9.9327
2021-11-20,9.9327
2021-11-21,9.9327
2021-11-22,9.9327
2021-11-23,9.9327
2021-11-24,9.9327
2021-11-25,9.9327
2021-11-26,9.9327
2021-11-27,9.9327
2021-11-28,9.9327
2021-11-29,9.9327
2021-11-30,9.9327
2021-12-01,9.9327
2021-12-02,9.9327
2021-12-03,9.9327
2021-12-04,9.9327
2021-12-05,9.9327
2021-12-06,9.9327
2021-12-07,9.9327
2021-12-08,9.9327
2021-12-09,9.9327
2021-12-10,9.9327
2021-12-11,9.9327
2021-12-12,9.9327
2021-12-13,9.9327
2021-12-14,9.9327
2021-12-15,9.9327
2021-12-16,9.9327
2021-12-17,9.9327
2021-12-18,9.9327
2021-12-19,9.9327
2021-12-20,9.9327
2021-12-21,9.9327
2021-12-22,9.9327
2021-12-23,9.9327
2021-12-24,9.9327
2021-12-25,9.9327
2021-12-26,9.9327
2021-12-27,9.9327
2021-12-28,9.9327
2021-12-29,9.9327
2021-12-30,9.9327
2021-12-31,9.8402
2022-01-01,9.8402
2022-01-02,9.8402
2022-01-03,9.8402
2022-01-04,9.8402
2022-01-05,9.8402
2022-01-06,9.8402
2022-01-07,9.8402
2022-01-08,9.8402
2022-01-09,9.8402
2022-01-10,9.8402
2022-01-11,9.8402
2022-01-12,9.8402
2022-01-13,9.8402
2022-01-14,9.8402
2022-01-15,9.8402
2022-01-16,9.8402
2022-01-17,9.8402
2022-01-18,9.8402
2022-01-19,9.8402
2022-01-20,9.8402
2022-01-21,9.8402
2022-01-22,9.8402
2022-01-23,9.8402
2022-01-24,9.8402
2022-01-25,9.8402
2022-01-26,9.8402
2022-01-27,9.8402
2022-01-28,9.8402
2022-01-29,9.8402
2022-01-30,9.8402
2022-01-31,9.8402
2022-02-01,9.8402
2022-02-02,9.8402
2022-02-03,9.8402
2022-02-04,9.8402
2022-02-05,9.8402
2022-02-06,9.8402
2022-02-07,9.8402
2022-02-08,9.8402
2022-02-09,9.8402
2022-02-10,9.8402
2022-02-11,9.8402
2022-02-12,9.8402
2022-02-13,9.8402
2022-02-14,9.8402
2022-02-15,9.8402
2022-02-16,9.8402
2022-02-17,9.8402
2022-02-18,9.8402
2022-02-19,9.8402
2022-02-20,9.8402
2022-02-21,9.8402
2022-02-22,9.8402
2022-02-23,9.8402
2022-02-24,9.8402
2022-02-25,9.8402
2022-02-26,9.8402
2022-02-27,9.8402
2022-02-28,9.8402
2022-03-01,9.8402
2022-03-02,9.8402
2022-03-03,9.8402
2022-03-04,9.8402
2022-03-05,9.8402
2022-03-06,9.8402
2022-03-07,9.8402
2022-03-08,9.8402
2022-03-09,9.8402
2022-03-10,9.8402
2022-03-11,9.8402
2022-03-12,9.8402
2022-03-13,9.8402
2022-03-14,9.8402
2022-03-15,9.8402
2022-03-16,9.8402
2022-03-17,9.8402
2022-03-18,9.8402
2022-03-19,9.8402
2022-03-20,9.8402
2022-03-21,9.8402
2022-03-22,9.8402
2022-03-23,9.8402
2022-03-24,9.8402
2022-03-25,9.8402
2022-03-26,9.8402
2022-03-27,9.8402
2022-03-28,9.8402
2022-03-29,9.8402
2022-03-30,9.8402
2022-03-31,10.6972
2022-04-01,10.6972
2022-04-02,10.6972
2022-04-03,10.6972
2022-04-04,10.6972
2022-04-05,10.6972
2022-04-06,10.6972
2022-04-07,10.6972
2022-04-08,10.6972
2022-04-09,10.6972
2022-04-10,10.6972
2022-04-11,10.6972
2022-04-12,10.6972
2022-04-13,10.6972
2022-04-14,10.6972
2022-04-15,10.6972
2022-04-16,10.6972
2022-04-17,10.6972
2022-04-18,10.6972
2022-04-19,10.6972
2022-04-20,10.6972
2022-04-21,10.6972
2022-04-22,10.6972
2022-04-23,10.6972
2022-04-24,10.6972
2022-04-25,10.6972
2022-04-26,10.6972
2022-04-27,10.6972
2022-04-28,10.6972
2022-04-29,10.6972
2022-04-30,10.6972
2022-05-01,10.6972
2022-05-02,10.6972
2022-05-03,10.6972
2022-05-04,10.6972
2022-05-05,10.6972
2022-05-06,10.6972
2022-05-07,10.6972
2022-05-08,10.6972
2022-05-09,10.6972
2022-05-10,10.6972
2022-05-11,10.6972
2022-05-12,10.6972
2022-05-13,10.6972
2022-05-14,10.6972
2022-05-15,10.6972
2022-05-16,10.6972
2022-05-17,10.6972
2022-05-18,10.6972
2022-05-19,10.6972
2022-05-20,10.6972
2022-05-21,10.6972
2022-05-22,10.6972
2022-05-23,10.6972
2022-05-24,10.6972
2022-05-25,10.6972
2022-05-26,10.6972
2022-05-27,10.6972
2022-05-28,10.6972
2022-05-29,10.6972
2022-05-30,10.6972
2022-05-31,10.6972
2022-06-01,10.6972
2022-06-02,10.6972
2022-06-03,10.6972
2022-06-04,10.6972
2022-06-05,10.6972
2022-06-06,10.6972
2022-06-07,10.6972
2022-06-08,10.6972
2022-06-09,10.6972
2022-06-10,10.6972
2022-06-11,10.6972
2022-06-12,10.6972
2022-06-13,10.6972
2022-06-14,10.6972
2022-06-15,10.6972
2022-06-16,10.6972
2022-06-17,10.6972
2022-06-18,10.6972
2022-06-19,10.6972
2022-06-20,10.6972
2022-06-21,10.6972
2022-06-22,10.6972
2022-06-23,10.6972
2022-06-24,10.6972
2022-06-25,10.6972
2022-06-26,10.6972
2022-06-27,10.6972
2022-06-28,10.6972
2022-06-29,10.6972
2022-06-30,9.5659
2022-07-01,9.5659
2022-07-02,9.5659
2022-07-03,9.5659
2022-07-04,9.5659
2022-07-05,9.5659
2022-07-06,9.5659
2022-07-07,9.5659
2022-07-08,9.5659
2022-07-09,9.5659
2022-07-10,9.5659
2022-07-11,9.5659
2022-07-12,9.5659
2022-07-13,9.5659
2022-07-14,9.5659
2022-07-15,9.5659
2022-07-16,9.5659
2022-07-17,9.5659
2022-07-18,9.5659
2022-07-19,9.5659
2022-07-20,9.5659
2022-07-21,9.5659
2022-07-22,9.5659
2022-07-23,9.5659
2022-07-24,9.5659
2022-07-25,9.5659
2022-07-26,9.5659
2022-07-27,9.5659
2022-07-28,9.5659
2022-07-29,9.5659
2022-07-30,9.5659
2022-07-31,9.5659
2022-08-01,9.5659
2022-08-02,9.5659
2022-08-03,9.5659
2022-08-04,9.5659
2022-08-05,9.5659
2022-08-06,9.5659
2022-08-07,9.5659
2022-08-08,9.5659
2022-08-09,9.5659
2022-08-10,9.5659
2022-08-11,9.5659
2022-08-12,9.5659
2022-08-13,9.5659
2022-08-14,9.5659
2022-08-15,9.5659
2022-08-16,9.5659
2022-08-17,9.5659
2022-08-18,9.5659
2022-08-19,9.5659
2022-08-20,9.5659
2022-08-21,9.5659
2022-08-22,9.5659
2022-08-23,9.5659
2022-08-24,9.5659
2022-08-25,9.5659
2022-08-26,9.5659
2022-08-27,9.5659
2022-08-28,9.5659
2022-08-29,9.5659
2022-08-30,9.5659
2022-08-31,9.5659
2022-09-01,9.5659
2022-09-02,9.5659
2022-09-03,9.5659
2022-09-04,9.5659
2022-09-05,9.5659
2022-09-06,9.5659
2022-09-07,9.5659
2022-09-08,9.5659
2022-09-09,9.5659
2022-09-10,9.5659
2022-09-11,9.5659
2022-09-12,9.5659
2022-09-13,9.5659
2022-09-14,9.5659
2022-09-15,9.5659
2022-09-16,9.5659
2022-09-17,9.5659
2022-09-18,9.5659
2022-09-19,9.5659
2022-09-20,9.5659
2022-09-21,9.5659
2022-09-22,9.5659
2022-09-23,9.5659
2022-09-24,9.5659
2022-09-25,9.5659
2022-09-26,9.5659
2022-09-27,9.5659
2022-09-28,9.5659
2022-09-29,9.5659
2022-09-30,9.8982
2022-10-01,9.8982
2022-10-02,9.8982
2022-10-03,9.8982
2022-10-04,9.8982
2022-10-05,9.8982
2022-10-06,9.8982
2022-10-07,9.8982
2022-10-08,9.8982
2022-10-09,9.8982
2022-10-10,9.8982
2022-10-11,9.8982
2022-10-12,9.8982
2022-10-13,9.8982
2022-10-14,9.8982
2022-10-15,9.8982
2022-10-16,9.8982
2022-10-17,9.8982
2022-10-18,9.8982
2022-10-19,9.8982
2022-10-20,9.8982
2022-10-21,9.8982
2022-10-22,9.8982
2022-10-23,9.8982
2022-10-24,9.8982
2022-10-25,9.8982
2022-10-26,9.8982
2022-10-27,9.8982
2022-10-28,9.8982
2022-10-29,9.8982
2022-10-30,9.8982
2022-10-31,9.8982
2022-11-01,9.8982
2022-11-02,9.8982
2022-11-03,9.8982
2022-11-04,9.8982
2022-11-05,9.8982
2022-11-06,9.8982
2022-11-07,9.8982
2022-11-08,9.8982
2022-11-09,9.8982
2022-11-10,9.8982
2022-11-11,9.8982
2022-11-12,9.8982
2022-11-13,9.8982
2022-11-14,9.8982
2022-11-15,9.8982
2022-11-16,9.8982
2022-11-17,9.8982
2022-11-18,9.8982
2022-11-19,9.8982
2022-11-20,9.8982
2022-11-21,9.8982
2022-11-22,9.8982
2022-11-23,9.8982
2022-11-24,9.8982
2022-11-25,9.8982
2022-11-26,9.8982
2022-11-27,9.8982
2022-11-28,9.8982
2022-11-29,9.8982
2022-11-30,9.8982
2022-12-01,9.8982
2022-12-02,9.8982
2022-12-03,9.8982
2022-12-04,9.8982
2022-12-05,9.8982
2022-12-06,9.8982
2022-12-07,9.8982
2022-12-08,9.8982
2022-12-09,9.8982
2022-12-10,9.8982
2022-12-11,9.8982
2022-12-12,9.8982
2022-12-13,9.8982
2022-12-14,9.8982
2022-12-15,9.8982
2022-12-16,9.8982
2022-12-17,9.8982
2022-12-18,9.8982
2022-12-19,9.8982
2022-12-20,9.8982
2022-12-21,9.8982
2022-12-22,9.8982
2022-12-23,9.8982
2022-12-24,9.8982
2022-12-25,9.8982
2022-12-26,9.8982
2022-12-27,9.8982
2022-12-28,9.8982
2022-12-29,9.8982
2022-12-30,9.8982
2022-12-31,10.7872
2023-01-01,10.7872
2023-01-02,10.7872
2023-01-03,10.7872
2023-01-04,10.7872
2023-01-05,10.7872
2023-01-06,10.7872
2023-01-07,10.7872
2023-01-08,10.7872
2023-01-09,10.7872
2023-01-10,10.7872
2023-01-11,10.7872
2023-01-12,10.7872
2023-01-13,10.7872
2023-01-14,10.7872
2023-01-15,10.7872
2023-01-16,10.7872
2023-01-17,10.7872
2023-01-18,10.7872
2023-01-19,10.7872
2023-01-20,10.7872
2023-01-21,10.7872
2023-01-22,10.7872
2023-01-23,10.7872
2023-01-24,10.7872
2023-01-25,10.7872
2023-01-26,10.7872
2023-01-27,10.7872
2023-01-28,10.7872
2023-01-29,10.7872
2023-01-30,10.7872
2023-01-31,10.7872
2023-02-01,10.7872
2023-02-02,10.7872
2023-02-03,10.7872
2023-02-04,10.7872
2023-02-05,10.7872
2023-02-06,10.7872
2023-02-07,10.7872
2023-02-08,10.7872
2023-02-09,10.7872
2023-02-10,10.7872
2023-02-11,10.7872
2023-02-12,10.7872
2023-02-13,10.7872
2023-02-14,10.7872
2023-02-15,10.7872
2023-02-16,10.7872
2023-02-17,10.7872
2023-02-18,10.7872
2023-02-19,10.7872
2023-02-20,10.7872
2023-02-21,10.7872
2023-02-22,10.7872
2023-02-23,10.7872
2023-02-24,10.7872
2023-02-25,10.7872
2023-02-26,10.7872
2023-02-27,10.7872
2023-02-28,10.7872
2023-03-01,10.7872
2023-03-02,10.7872
2023-03-03,10.7872
2023-03-04,10.7872
2023-03-05,10.7872
2023-03-06,10.7872
2023-03-07,10.7872
2023-03-08,10.7872
2023-03-09,10.7872
