,MMM US Equity
2020-05-19,49.7128
2020-05-20,49.7128
2020-05-21,49.7128
2020-05-22,49.7128
2020-05-23,49.7128
2020-05-24,49.7128
2020-05-25,49.7128
2020-05-26,49.7128
2020-05-27,49.7128
2020-05-28,49.7128
2020-05-29,49.7128
2020-05-30,49.7128
2020-05-31,49.7128
2020-06-01,49.7128
2020-06-02,49.7128
2020-06-03,49.7128
2020-06-04,49.7128
2020-06-05,49.7128
2020-06-06,49.7128
2020-06-07,49.7128
2020-06-08,49.7128
2020-06-09,49.7128
2020-06-10,49.7128
2020-06-11,49.7128
2020-06-12,49.7128
2020-06-13,49.7128
2020-06-14,49.7128
2020-06-15,49.7128
2020-06-16,49.7128
2020-06-17,49.7128
2020-06-18,49.7128
2020-06-19,49.7128
2020-06-20,49.7128
2020-06-21,49.7128
2020-06-22,49.7128
2020-06-23,49.7128
2020-06-24,49.7128
2020-06-25,49.7128
2020-06-26,49.7128
2020-06-27,49.7128
2020-06-28,49.7128
2020-06-29,49.7128
2020-06-30,48.8348
2020-07-01,48.8348
2020-07-02,48.8348
2020-07-03,48.8348
2020-07-04,48.8348
2020-07-05,48.8348
2020-07-06,48.8348
2020-07-07,48.8348
2020-07-08,48.8348
2020-07-09,48.8348
2020-07-10,48.8348
2020-07-11,48.8348
2020-07-12,48.8348
2020-07-13,48.8348
2020-07-14,48.8348
2020-07-15,48.8348
2020-07-16,48.8348
2020-07-17,48.8348
2020-07-18,48.8348
2020-07-19,48.8348
2020-07-20,48.8348
2020-07-21,48.8348
2020-07-22,48.8348
2020-07-23,48.8348
2020-07-24,48.8348
2020-07-25,48.8348
2020-07-26,48.8348
2020-07-27,48.8348
2020-07-28,48.8348
2020-07-29,48.8348
2020-07-30,48.8348
2020-07-31,48.8348
2020-08-01,48.8348
2020-08-02,48.8348
2020-08-03,48.8348
2020-08-04,48.8348
2020-08-05,48.8348
2020-08-06,48.8348
2020-08-07,48.8348
2020-08-08,48.8348
2020-08-09,48.8348
2020-08-10,48.8348
2020-08-11,48.8348
2020-08-12,48.8348
2020-08-13,48.8348
2020-08-14,48.8348
2020-08-15,48.8348
2020-08-16,48.8348
2020-08-17,48.8348
2020-08-18,48.8348
2020-08-19,48.8348
2020-08-20,48.8348
2020-08-21,48.8348
2020-08-22,48.8348
2020-08-23,48.8348
2020-08-24,48.8348
2020-08-25,48.8348
2020-08-26,48.8348
2020-08-27,48.8348
2020-08-28,48.8348
2020-08-29,48.8348
2020-08-30,48.8348
2020-08-31,48.8348
2020-09-01,48.8348
2020-09-02,48.8348
2020-09-03,48.8348
2020-09-04,48.8348
2020-09-05,48.8348
2020-09-06,48.8348
2020-09-07,48.8348
2020-09-08,48.8348
2020-09-09,48.8348
2020-09-10,48.8348
2020-09-11,48.8348
2020-09-12,48.8348
2020-09-13,48.8348
2020-09-14,48.8348
2020-09-15,48.8348
2020-09-16,48.8348
2020-09-17,48.8348
2020-09-18,48.8348
2020-09-19,48.8348
2020-09-20,48.8348
2020-09-21,48.8348
2020-09-22,48.8348
2020-09-23,48.8348
2020-09-24,48.8348
2020-09-25,48.8348
2020-09-26,48.8348
2020-09-27,48.8348
2020-09-28,48.8348
2020-09-29,48.8348
2020-09-30,43.9288
2020-10-01,43.9288
2020-10-02,43.9288
2020-10-03,43.9288
2020-10-04,43.9288
2020-10-05,43.9288
2020-10-06,43.9288
2020-10-07,43.9288
2020-10-08,43.9288
2020-10-09,43.9288
2020-10-10,43.9288
2020-10-11,43.9288
2020-10-12,43.9288
2020-10-13,43.9288
2020-10-14,43.9288
2020-10-15,43.9288
2020-10-16,43.9288
2020-10-17,43.9288
2020-10-18,43.9288
2020-10-19,43.9288
2020-10-20,43.9288
2020-10-21,43.9288
2020-10-22,43.9288
2020-10-23,43.9288
2020-10-24,43.9288
2020-10-25,43.9288
2020-10-26,43.9288
2020-10-27,43.9288
2020-10-28,43.9288
2020-10-29,43.9288
2020-10-30,43.9288
2020-10-31,43.9288
2020-11-01,43.9288
2020-11-02,43.9288
2020-11-03,43.9288
2020-11-04,43.9288
2020-11-05,43.9288
2020-11-06,43.9288
2020-11-07,43.9288
2020-11-08,43.9288
2020-11-09,43.9288
2020-11-10,43.9288
2020-11-11,43.9288
2020-11-12,43.9288
2020-11-13,43.9288
2020-11-14,43.9288
2020-11-15,43.9288
2020-11-16,43.9288
2020-11-17,43.9288
2020-11-18,43.9288
2020-11-19,43.9288
2020-11-20,43.9288
2020-11-21,43.9288
2020-11-22,43.9288
2020-11-23,43.9288
2020-11-24,43.9288
2020-11-25,43.9288
2020-11-26,43.9288
2020-11-27,43.9288
2020-11-28,43.9288
2020-11-29,43.9288
2020-11-30,43.9288
2020-12-01,43.9288
2020-12-02,43.9288
2020-12-03,43.9288
2020-12-04,43.9288
2020-12-05,43.9288
2020-12-06,43.9288
2020-12-07,43.9288
2020-12-08,43.9288
2020-12-09,43.9288
2020-12-10,43.9288
2020-12-11,43.9288
2020-12-12,43.9288
2020-12-13,43.9288
2020-12-14,43.9288
2020-12-15,43.9288
2020-12-16,43.9288
2020-12-17,43.9288
2020-12-18,43.9288
2020-12-19,43.9288
2020-12-20,43.9288
2020-12-21,43.9288
2020-12-22,43.9288
2020-12-23,43.9288
2020-12-24,43.9288
2020-12-25,43.9288
2020-12-26,43.9288
2020-12-27,43.9288
2020-12-28,43.9288
2020-12-29,43.9288
2020-12-30,43.9288
2020-12-31,47.5273
2021-01-01,47.5273
2021-01-02,47.5273
2021-01-03,47.5273
2021-01-04,47.5273
2021-01-05,47.5273
2021-01-06,47.5273
2021-01-07,47.5273
2021-01-08,47.5273
2021-01-09,47.5273
2021-01-10,47.5273
2021-01-11,47.5273
2021-01-12,47.5273
2021-01-13,47.5273
2021-01-14,47.5273
2021-01-15,47.5273
2021-01-16,47.5273
2021-01-17,47.5273
2021-01-18,47.5273
2021-01-19,47.5273
2021-01-20,47.5273
2021-01-21,47.5273
2021-01-22,47.5273
2021-01-23,47.5273
2021-01-24,47.5273
2021-01-25,47.5273
2021-01-26,47.5273
2021-01-27,47.5273
2021-01-28,47.5273
2021-01-29,47.5273
2021-01-30,47.5273
2021-01-31,47.5273
2021-02-01,47.5273
2021-02-02,47.5273
2021-02-03,47.5273
2021-02-04,47.5273
2021-02-05,47.5273
2021-02-06,47.5273
2021-02-07,47.5273
2021-02-08,47.5273
2021-02-09,47.5273
2021-02-10,47.5273
2021-02-11,47.5273
2021-02-12,47.5273
2021-02-13,47.5273
2021-02-14,47.5273
2021-02-15,47.5273
2021-02-16,47.5273
2021-02-17,47.5273
2021-02-18,47.5273
2021-02-19,47.5273
2021-02-20,47.5273
2021-02-21,47.5273
2021-02-22,47.5273
2021-02-23,47.5273
2021-02-24,47.5273
2021-02-25,47.5273
2021-02-26,47.5273
2021-02-27,47.5273
2021-02-28,47.5273
2021-03-01,47.5273
2021-03-02,47.5273
2021-03-03,47.5273
2021-03-04,47.5273
2021-03-05,47.5273
2021-03-06,47.5273
2021-03-07,47.5273
2021-03-08,47.5273
2021-03-09,47.5273
2021-03-10,47.5273
2021-03-11,47.5273
2021-03-12,47.5273
2021-03-13,47.5273
2021-03-14,47.5273
2021-03-15,47.5273
2021-03-16,47.5273
2021-03-17,47.5273
2021-03-18,47.5273
2021-03-19,47.5273
2021-03-20,47.5273
2021-03-21,47.5273
2021-03-22,47.5273
2021-03-23,47.5273
2021-03-24,47.5273
2021-03-25,47.5273
2021-03-26,47.5273
2021-03-27,47.5273
2021-03-28,47.5273
2021-03-29,47.5273
2021-03-30,47.5273
2021-03-31,48.2286
2021-04-01,48.2286
2021-04-02,48.2286
2021-04-03,48.2286
2021-04-04,48.2286
2021-04-05,48.2286
2021-04-06,48.2286
2021-04-07,48.2286
2021-04-08,48.2286
2021-04-09,48.2286
2021-04-10,48.2286
2021-04-11,48.2286
2021-04-12,48.2286
2021-04-13,48.2286
2021-04-14,48.2286
2021-04-15,48.2286
2021-04-16,48.2286
2021-04-17,48.2286
2021-04-18,48.2286
2021-04-19,48.2286
2021-04-20,48.2286
2021-04-21,48.2286
2021-04-22,48.2286
2021-04-23,48.2286
2021-04-24,48.2286
2021-04-25,48.2286
2021-04-26,48.2286
2021-04-27,48.2286
2021-04-28,48.2286
2021-04-29,48.2286
2021-04-30,48.2286
2021-05-01,48.2286
2021-05-02,48.2286
2021-05-03,48.2286
2021-05-04,48.2286
2021-05-05,48.2286
2021-05-06,48.2286
2021-05-07,48.2286
2021-05-08,48.2286
2021-05-09,48.2286
2021-05-10,48.2286
2021-05-11,48.2286
2021-05-12,48.2286
2021-05-13,48.2286
2021-05-14,48.2286
2021-05-15,48.2286
2021-05-16,48.2286
2021-05-17,48.2286
2021-05-18,48.2286
2021-05-19,48.2286
2021-05-20,48.2286
2021-05-21,48.2286
2021-05-22,48.2286
2021-05-23,48.2286
2021-05-24,48.2286
2021-05-25,48.2286
2021-05-26,48.2286
2021-05-27,48.2286
2021-05-28,48.2286
2021-05-29,48.2286
2021-05-30,48.2286
2021-05-31,48.2286
2021-06-01,48.2286
2021-06-02,48.2286
2021-06-03,48.2286
2021-06-04,48.2286
2021-06-05,48.2286
2021-06-06,48.2286
2021-06-07,48.2286
2021-06-08,48.2286
2021-06-09,48.2286
2021-06-10,48.2286
2021-06-11,48.2286
2021-06-12,48.2286
2021-06-13,48.2286
2021-06-14,48.2286
2021-06-15,48.2286
2021-06-16,48.2286
2021-06-17,48.2286
2021-06-18,48.2286
2021-06-19,48.2286
2021-06-20,48.2286
2021-06-21,48.2286
2021-06-22,48.2286
2021-06-23,48.2286
2021-06-24,48.2286
2021-06-25,48.2286
2021-06-26,48.2286
2021-06-27,48.2286
2021-06-28,48.2286
2021-06-29,48.2286
2021-06-30,47.2871
2021-07-01,47.2871
2021-07-02,47.2871
2021-07-03,47.2871
2021-07-04,47.2871
2021-07-05,47.2871
2021-07-06,47.2871
2021-07-07,47.2871
2021-07-08,47.2871
2021-07-09,47.2871
2021-07-10,47.2871
2021-07-11,47.2871
2021-07-12,47.2871
2021-07-13,47.2871
2021-07-14,47.2871
2021-07-15,47.2871
2021-07-16,47.2871
2021-07-17,47.2871
2021-07-18,47.2871
2021-07-19,47.2871
2021-07-20,47.2871
2021-07-21,47.2871
2021-07-22,47.2871
2021-07-23,47.2871
2021-07-24,47.2871
2021-07-25,47.2871
2021-07-26,47.2871
2021-07-27,47.2871
2021-07-28,47.2871
2021-07-29,47.2871
2021-07-30,47.2871
2021-07-31,47.2871
2021-08-01,47.2871
2021-08-02,47.2871
2021-08-03,47.2871
2021-08-04,47.2871
2021-08-05,47.2871
2021-08-06,47.2871
2021-08-07,47.2871
2021-08-08,47.2871
2021-08-09,47.2871
2021-08-10,47.2871
2021-08-11,47.2871
2021-08-12,47.2871
2021-08-13,47.2871
2021-08-14,47.2871
2021-08-15,47.2871
2021-08-16,47.2871
2021-08-17,47.2871
2021-08-18,47.2871
2021-08-19,47.2871
2021-08-20,47.2871
2021-08-21,47.2871
2021-08-22,47.2871
2021-08-23,47.2871
2021-08-24,47.2871
2021-08-25,47.2871
2021-08-26,47.2871
2021-08-27,47.2871
2021-08-28,47.2871
2021-08-29,47.2871
2021-08-30,47.2871
2021-08-31,47.2871
2021-09-01,47.2871
2021-09-02,47.2871
2021-09-03,47.2871
2021-09-04,47.2871
2021-09-05,47.2871
2021-09-06,47.2871
2021-09-07,47.2871
2021-09-08,47.2871
2021-09-09,47.2871
2021-09-10,47.2871
2021-09-11,47.2871
2021-09-12,47.2871
2021-09-13,47.2871
2021-09-14,47.2871
2021-09-15,47.2871
2021-09-16,47.2871
2021-09-17,47.2871
2021-09-18,47.2871
2021-09-19,47.2871
2021-09-20,47.2871
2021-09-21,47.2871
2021-09-22,47.2871
2021-09-23,47.2871
2021-09-24,47.2871
2021-09-25,47.2871
2021-09-26,47.2871
2021-09-27,47.2871
2021-09-28,47.2871
2021-09-29,47.2871
2021-09-30,45.4594
2021-10-01,45.4594
2021-10-02,45.4594
2021-10-03,45.4594
2021-10-04,45.4594
2021-10-05,45.4594
2021-10-06,45.4594
2021-10-07,45.4594
2021-10-08,45.4594
2021-10-09,45.4594
2021-10-10,45.4594
2021-10-11,45.4594
2021-10-12,45.4594
2021-10-13,45.4594
2021-10-14,45.4594
2021-10-15,45.4594
2021-10-16,45.4594
2021-10-17,45.4594
2021-10-18,45.4594
2021-10-19,45.4594
2021-10-20,45.4594
2021-10-21,45.4594
2021-10-22,45.4594
2021-10-23,45.4594
2021-10-24,45.4594
2021-10-25,45.4594
2021-10-26,45.4594
2021-10-27,45.4594
2021-10-28,45.4594
2021-10-29,45.4594
2021-10-30,45.4594
2021-10-31,45.4594
2021-11-01,45.4594
2021-11-02,45.4594
2021-11-03,45.4594
2021-11-04,45.4594
2021-11-05,45.4594
2021-11-06,45.4594
2021-11-07,45.4594
2021-11-08,45.4594
2021-11-09,45.4594
2021-11-10,45.4594
2021-11-11,45.4594
2021-11-12,45.4594
2021-11-13,45.4594
2021-11-14,45.4594
2021-11-15,45.4594
2021-11-16,45.4594
2021-11-17,45.4594
2021-11-18,45.4594
2021-11-19,45.4594
2021-11-20,45.4594
2021-11-21,45.4594
2021-11-22,45.4594
2021-11-23,45.4594
2021-11-24,45.4594
2021-11-25,45.4594
2021-11-26,45.4594
2021-11-27,45.4594
2021-11-28,45.4594
2021-11-29,45.4594
2021-11-30,45.4594
2021-12-01,45.4594
2021-12-02,45.4594
2021-12-03,45.4594
2021-12-04,45.4594
2021-12-05,45.4594
2021-12-06,45.4594
2021-12-07,45.4594
2021-12-08,45.4594
2021-12-09,45.4594
2021-12-10,45.4594
2021-12-11,45.4594
2021-12-12,45.4594
2021-12-13,45.4594
2021-12-14,45.4594
2021-12-15,45.4594
2021-12-16,45.4594
2021-12-17,45.4594
2021-12-18,45.4594
2021-12-19,45.4594
2021-12-20,45.4594
2021-12-21,45.4594
2021-12-22,45.4594
2021-12-23,45.4594
2021-12-24,45.4594
2021-12-25,45.4594
2021-12-26,45.4594
2021-12-27,45.4594
2021-12-28,45.4594
2021-12-29,45.4594
2021-12-30,45.4594
2021-12-31,42.4247
2022-01-01,42.4247
2022-01-02,42.4247
2022-01-03,42.4247
2022-01-04,42.4247
2022-01-05,42.4247
2022-01-06,42.4247
2022-01-07,42.4247
2022-01-08,42.4247
2022-01-09,42.4247
2022-01-10,42.4247
2022-01-11,42.4247
2022-01-12,42.4247
2022-01-13,42.4247
2022-01-14,42.4247
2022-01-15,42.4247
2022-01-16,42.4247
2022-01-17,42.4247
2022-01-18,42.4247
2022-01-19,42.4247
2022-01-20,42.4247
2022-01-21,42.4247
2022-01-22,42.4247
2022-01-23,42.4247
2022-01-24,42.4247
2022-01-25,42.4247
2022-01-26,42.4247
2022-01-27,42.4247
2022-01-28,42.4247
2022-01-29,42.4247
2022-01-30,42.4247
2022-01-31,42.4247
2022-02-01,42.4247
2022-02-02,42.4247
2022-02-03,42.4247
2022-02-04,42.4247
2022-02-05,42.4247
2022-02-06,42.4247
2022-02-07,42.4247
2022-02-08,42.4247
2022-02-09,42.4247
2022-02-10,42.4247
2022-02-11,42.4247
2022-02-12,42.4247
2022-02-13,42.4247
2022-02-14,42.4247
2022-02-15,42.4247
2022-02-16,42.4247
2022-02-17,42.4247
2022-02-18,42.4247
2022-02-19,42.4247
2022-02-20,42.4247
2022-02-21,42.4247
2022-02-22,42.4247
2022-02-23,42.4247
2022-02-24,42.4247
2022-02-25,42.4247
2022-02-26,42.4247
2022-02-27,42.4247
2022-02-28,42.4247
2022-03-01,42.4247
2022-03-02,42.4247
2022-03-03,42.4247
2022-03-04,42.4247
2022-03-05,42.4247
2022-03-06,42.4247
2022-03-07,42.4247
2022-03-08,42.4247
2022-03-09,42.4247
2022-03-10,42.4247
2022-03-11,42.4247
2022-03-12,42.4247
2022-03-13,42.4247
2022-03-14,42.4247
2022-03-15,42.4247
2022-03-16,42.4247
2022-03-17,42.4247
2022-03-18,42.4247
2022-03-19,42.4247
2022-03-20,42.4247
2022-03-21,42.4247
2022-03-22,42.4247
2022-03-23,42.4247
2022-03-24,42.4247
2022-03-25,42.4247
2022-03-26,42.4247
2022-03-27,42.4247
2022-03-28,42.4247
2022-03-29,42.4247
2022-03-30,42.4247
2022-03-31,39.0101
2022-04-01,39.0101
2022-04-02,39.0101
2022-04-03,39.0101
2022-04-04,39.0101
2022-04-05,39.0101
2022-04-06,39.0101
2022-04-07,39.0101
2022-04-08,39.0101
2022-04-09,39.0101
2022-04-10,39.0101
2022-04-11,39.0101
2022-04-12,39.0101
2022-04-13,39.0101
2022-04-14,39.0101
2022-04-15,39.0101
2022-04-16,39.0101
2022-04-17,39.0101
2022-04-18,39.0101
2022-04-19,39.0101
2022-04-20,39.0101
2022-04-21,39.0101
2022-04-22,39.0101
2022-04-23,39.0101
2022-04-24,39.0101
2022-04-25,39.0101
2022-04-26,39.0101
2022-04-27,39.0101
2022-04-28,39.0101
2022-04-29,39.0101
2022-04-30,39.0101
2022-05-01,39.0101
2022-05-02,39.0101
2022-05-03,39.0101
2022-05-04,39.0101
2022-05-05,39.0101
2022-05-06,39.0101
2022-05-07,39.0101
2022-05-08,39.0101
2022-05-09,39.0101
2022-05-10,39.0101
2022-05-11,39.0101
2022-05-12,39.0101
2022-05-13,39.0101
2022-05-14,39.0101
2022-05-15,39.0101
2022-05-16,39.0101
2022-05-17,39.0101
2022-05-18,39.0101
2022-05-19,39.0101
2022-05-20,39.0101
2022-05-21,39.0101
2022-05-22,39.0101
2022-05-23,39.0101
2022-05-24,39.0101
2022-05-25,39.0101
2022-05-26,39.0101
2022-05-27,39.0101
2022-05-28,39.0101
2022-05-29,39.0101
2022-05-30,39.0101
2022-05-31,39.0101
2022-06-01,39.0101
2022-06-02,39.0101
2022-06-03,39.0101
2022-06-04,39.0101
2022-06-05,39.0101
2022-06-06,39.0101
2022-06-07,39.0101
2022-06-08,39.0101
2022-06-09,39.0101
2022-06-10,39.0101
2022-06-11,39.0101
2022-06-12,39.0101
2022-06-13,39.0101
2022-06-14,39.0101
2022-06-15,39.0101
2022-06-16,39.0101
2022-06-17,39.0101
2022-06-18,39.0101
2022-06-19,39.0101
2022-06-20,39.0101
2022-06-21,39.0101
2022-06-22,39.0101
2022-06-23,39.0101
2022-06-24,39.0101
2022-06-25,39.0101
2022-06-26,39.0101
2022-06-27,39.0101
2022-06-28,39.0101
2022-06-29,39.0101
2022-06-30,29.4431
2022-07-01,29.4431
2022-07-02,29.4431
2022-07-03,29.4431
2022-07-04,29.4431
2022-07-05,29.4431
2022-07-06,29.4431
2022-07-07,29.4431
2022-07-08,29.4431
2022-07-09,29.4431
2022-07-10,29.4431
2022-07-11,29.4431
2022-07-12,29.4431
2022-07-13,29.4431
2022-07-14,29.4431
2022-07-15,29.4431
2022-07-16,29.4431
2022-07-17,29.4431
2022-07-18,29.4431
2022-07-19,29.4431
2022-07-20,29.4431
2022-07-21,29.4431
2022-07-22,29.4431
2022-07-23,29.4431
2022-07-24,29.4431
2022-07-25,29.4431
2022-07-26,29.4431
2022-07-27,29.4431
2022-07-28,29.4431
2022-07-29,29.4431
2022-07-30,29.4431
2022-07-31,29.4431
2022-08-01,29.4431
2022-08-02,29.4431
2022-08-03,29.4431
2022-08-04,29.4431
2022-08-05,29.4431
2022-08-06,29.4431
2022-08-07,29.4431
2022-08-08,29.4431
2022-08-09,29.4431
2022-08-10,29.4431
2022-08-11,29.4431
2022-08-12,29.4431
2022-08-13,29.4431
2022-08-14,29.4431
2022-08-15,29.4431
2022-08-16,29.4431
2022-08-17,29.4431
2022-08-18,29.4431
2022-08-19,29.4431
2022-08-20,29.4431
2022-08-21,29.4431
2022-08-22,29.4431
2022-08-23,29.4431
2022-08-24,29.4431
2022-08-25,29.4431
2022-08-26,29.4431
2022-08-27,29.4431
2022-08-28,29.4431
2022-08-29,29.4431
2022-08-30,29.4431
2022-08-31,29.4431
2022-09-01,29.4431
2022-09-02,29.4431
2022-09-03,29.4431
2022-09-04,29.4431
2022-09-05,29.4431
2022-09-06,29.4431
2022-09-07,29.4431
2022-09-08,29.4431
2022-09-09,29.4431
2022-09-10,29.4431
2022-09-11,29.4431
2022-09-12,29.4431
2022-09-13,29.4431
2022-09-14,29.4431
2022-09-15,29.4431
2022-09-16,29.4431
2022-09-17,29.4431
2022-09-18,29.4431
2022-09-19,29.4431
2022-09-20,29.4431
2022-09-21,29.4431
2022-09-22,29.4431
2022-09-23,29.4431
2022-09-24,29.4431
2022-09-25,29.4431
2022-09-26,29.4431
2022-09-27,29.4431
2022-09-28,29.4431
2022-09-29,29.4431
2022-09-30,46.0757
2022-10-01,46.0757
2022-10-02,46.0757
2022-10-03,46.0757
2022-10-04,46.0757
2022-10-05,46.0757
2022-10-06,46.0757
2022-10-07,46.0757
2022-10-08,46.0757
2022-10-09,46.0757
2022-10-10,46.0757
2022-10-11,46.0757
2022-10-12,46.0757
2022-10-13,46.0757
2022-10-14,46.0757
2022-10-15,46.0757
2022-10-16,46.0757
2022-10-17,46.0757
2022-10-18,46.0757
2022-10-19,46.0757
2022-10-20,46.0757
2022-10-21,46.0757
2022-10-22,46.0757
2022-10-23,46.0757
2022-10-24,46.0757
2022-10-25,46.0757
2022-10-26,46.0757
2022-10-27,46.0757
2022-10-28,46.0757
2022-10-29,46.0757
2022-10-30,46.0757
2022-10-31,46.0757
2022-11-01,46.0757
2022-11-02,46.0757
2022-11-03,46.0757
2022-11-04,46.0757
2022-11-05,46.0757
2022-11-06,46.0757
2022-11-07,46.0757
2022-11-08,46.0757
2022-11-09,46.0757
2022-11-10,46.0757
2022-11-11,46.0757
2022-11-12,46.0757
2022-11-13,46.0757
2022-11-14,46.0757
2022-11-15,46.0757
2022-11-16,46.0757
2022-11-17,46.0757
2022-11-18,46.0757
2022-11-19,46.0757
2022-11-20,46.0757
2022-11-21,46.0757
2022-11-22,46.0757
2022-11-23,46.0757
2022-11-24,46.0757
2022-11-25,46.0757
2022-11-26,46.0757
2022-11-27,46.0757
2022-11-28,46.0757
2022-11-29,46.0757
2022-11-30,46.0757
2022-12-01,46.0757
2022-12-02,46.0757
2022-12-03,46.0757
2022-12-04,46.0757
2022-12-05,46.0757
2022-12-06,46.0757
2022-12-07,46.0757
2022-12-08,46.0757
2022-12-09,46.0757
2022-12-10,46.0757
2022-12-11,46.0757
2022-12-12,46.0757
2022-12-13,46.0757
2022-12-14,46.0757
2022-12-15,46.0757
2022-12-16,46.0757
2022-12-17,46.0757
2022-12-18,46.0757
2022-12-19,46.0757
2022-12-20,46.0757
2022-12-21,46.0757
2022-12-22,46.0757
2022-12-23,46.0757
2022-12-24,46.0757
2022-12-25,46.0757
2022-12-26,46.0757
2022-12-27,46.0757
2022-12-28,46.0757
2022-12-29,46.0757
2022-12-30,46.0757
2022-12-31,38.8135
2023-01-01,38.8135
2023-01-02,38.8135
2023-01-03,38.8135
2023-01-04,38.8135
2023-01-05,38.8135
2023-01-06,38.8135
2023-01-07,38.8135
2023-01-08,38.8135
2023-01-09,38.8135
2023-01-10,38.8135
2023-01-11,38.8135
2023-01-12,38.8135
2023-01-13,38.8135
2023-01-14,38.8135
2023-01-15,38.8135
2023-01-16,38.8135
2023-01-17,38.8135
2023-01-18,38.8135
2023-01-19,38.8135
2023-01-20,38.8135
2023-01-21,38.8135
2023-01-22,38.8135
2023-01-23,38.8135
2023-01-24,38.8135
2023-01-25,38.8135
2023-01-26,38.8135
2023-01-27,38.8135
2023-01-28,38.8135
2023-01-29,38.8135
2023-01-30,38.8135
2023-01-31,38.8135
2023-02-01,38.8135
2023-02-02,38.8135
2023-02-03,38.8135
2023-02-04,38.8135
2023-02-05,38.8135
2023-02-06,38.8135
2023-02-07,38.8135
2023-02-08,38.8135
2023-02-09,38.8135
2023-02-10,38.8135
2023-02-11,38.8135
2023-02-12,38.8135
2023-02-13,38.8135
2023-02-14,38.8135
2023-02-15,38.8135
2023-02-16,38.8135
2023-02-17,38.8135
2023-02-18,38.8135
2023-02-19,38.8135
2023-02-20,38.8135
2023-02-21,38.8135
2023-02-22,38.8135
2023-02-23,38.8135
2023-02-24,38.8135
2023-02-25,38.8135
2023-02-26,38.8135
2023-02-27,38.8135
2023-02-28,38.8135
2023-03-01,38.8135
2023-03-02,38.8135
2023-03-03,38.8135
2023-03-04,38.8135
2023-03-05,38.8135
2023-03-06,38.8135
2023-03-07,38.8135
2023-03-08,38.8135
2023-03-09,38.8135
