,UAL US Equity
2020-09-09,-17.6886
2020-09-10,-17.6886
2020-09-11,-17.6886
2020-09-12,-17.6886
2020-09-13,-17.6886
2020-09-14,-17.6886
2020-09-15,-17.6886
2020-09-16,-17.6886
2020-09-17,-17.6886
2020-09-18,-17.6886
2020-09-19,-17.6886
2020-09-20,-17.6886
2020-09-21,-17.6886
2020-09-22,-17.6886
2020-09-23,-17.6886
2020-09-24,-17.6886
2020-09-25,-17.6886
2020-09-26,-17.6886
2020-09-27,-17.6886
2020-09-28,-17.6886
2020-09-29,-17.6886
2020-09-30,-49.5083
2020-10-01,-49.5083
2020-10-02,-49.5083
2020-10-03,-49.5083
2020-10-04,-49.5083
2020-10-05,-49.5083
2020-10-06,-49.5083
2020-10-07,-49.5083
2020-10-08,-49.5083
2020-10-09,-49.5083
2020-10-10,-49.5083
2020-10-11,-49.5083
2020-10-12,-49.5083
2020-10-13,-49.5083
2020-10-14,-49.5083
2020-10-15,-49.5083
2020-10-16,-49.5083
2020-10-17,-49.5083
2020-10-18,-49.5083
2020-10-19,-49.5083
2020-10-20,-49.5083
2020-10-21,-49.5083
2020-10-22,-49.5083
2020-10-23,-49.5083
2020-10-24,-49.5083
2020-10-25,-49.5083
2020-10-26,-49.5083
2020-10-27,-49.5083
2020-10-28,-49.5083
2020-10-29,-49.5083
2020-10-30,-49.5083
2020-10-31,-49.5083
2020-11-01,-49.5083
2020-11-02,-49.5083
2020-11-03,-49.5083
2020-11-04,-49.5083
2020-11-05,-49.5083
2020-11-06,-49.5083
2020-11-07,-49.5083
2020-11-08,-49.5083
2020-11-09,-49.5083
2020-11-10,-49.5083
2020-11-11,-49.5083
2020-11-12,-49.5083
2020-11-13,-49.5083
2020-11-14,-49.5083
2020-11-15,-49.5083
2020-11-16,-49.5083
2020-11-17,-49.5083
2020-11-18,-49.5083
2020-11-19,-49.5083
2020-11-20,-49.5083
2020-11-21,-49.5083
2020-11-22,-49.5083
2020-11-23,-49.5083
2020-11-24,-49.5083
2020-11-25,-49.5083
2020-11-26,-49.5083
2020-11-27,-49.5083
2020-11-28,-49.5083
2020-11-29,-49.5083
2020-11-30,-49.5083
2020-12-01,-49.5083
2020-12-02,-49.5083
2020-12-03,-49.5083
2020-12-04,-49.5083
2020-12-05,-49.5083
2020-12-06,-49.5083
2020-12-07,-49.5083
2020-12-08,-49.5083
2020-12-09,-49.5083
2020-12-10,-49.5083
2020-12-11,-49.5083
2020-12-12,-49.5083
2020-12-13,-49.5083
2020-12-14,-49.5083
2020-12-15,-49.5083
2020-12-16,-49.5083
2020-12-17,-49.5083
2020-12-18,-49.5083
2020-12-19,-49.5083
2020-12-20,-49.5083
2020-12-21,-49.5083
2020-12-22,-49.5083
2020-12-23,-49.5083
2020-12-24,-49.5083
2020-12-25,-49.5083
2020-12-26,-49.5083
2020-12-27,-49.5083
2020-12-28,-49.5083
2020-12-29,-49.5083
2020-12-30,-49.5083
2020-12-31,-80.8301
2021-01-01,-80.8301
2021-01-02,-80.8301
2021-01-03,-80.8301
2021-01-04,-80.8301
2021-01-05,-80.8301
2021-01-06,-80.8301
2021-01-07,-80.8301
2021-01-08,-80.8301
2021-01-09,-80.8301
2021-01-10,-80.8301
2021-01-11,-80.8301
2021-01-12,-80.8301
2021-01-13,-80.8301
2021-01-14,-80.8301
2021-01-15,-80.8301
2021-01-16,-80.8301
2021-01-17,-80.8301
2021-01-18,-80.8301
2021-01-19,-80.8301
2021-01-20,-80.8301
2021-01-21,-80.8301
2021-01-22,-80.8301
2021-01-23,-80.8301
2021-01-24,-80.8301
2021-01-25,-80.8301
2021-01-26,-80.8301
2021-01-27,-80.8301
2021-01-28,-80.8301
2021-01-29,-80.8301
2021-01-30,-80.8301
2021-01-31,-80.8301
2021-02-01,-80.8301
2021-02-02,-80.8301
2021-02-03,-80.8301
2021-02-04,-80.8301
2021-02-05,-80.8301
2021-02-06,-80.8301
2021-02-07,-80.8301
2021-02-08,-80.8301
2021-02-09,-80.8301
2021-02-10,-80.8301
2021-02-11,-80.8301
2021-02-12,-80.8301
2021-02-13,-80.8301
2021-02-14,-80.8301
2021-02-15,-80.8301
2021-02-16,-80.8301
2021-02-17,-80.8301
2021-02-18,-80.8301
2021-02-19,-80.8301
2021-02-20,-80.8301
2021-02-21,-80.8301
2021-02-22,-80.8301
2021-02-23,-80.8301
2021-02-24,-80.8301
2021-02-25,-80.8301
2021-02-26,-80.8301
2021-02-27,-80.8301
2021-02-28,-80.8301
2021-03-01,-80.8301
2021-03-02,-80.8301
2021-03-03,-80.8301
2021-03-04,-80.8301
2021-03-05,-80.8301
2021-03-06,-80.8301
2021-03-07,-80.8301
2021-03-08,-80.8301
2021-03-09,-80.8301
2021-03-10,-80.8301
2021-03-11,-80.8301
2021-03-12,-80.8301
2021-03-13,-80.8301
2021-03-14,-80.8301
2021-03-15,-80.8301
2021-03-16,-80.8301
2021-03-17,-80.8301
2021-03-18,-80.8301
2021-03-19,-80.8301
2021-03-20,-80.8301
2021-03-21,-80.8301
2021-03-22,-80.8301
2021-03-23,-80.8301
2021-03-24,-80.8301
2021-03-25,-80.8301
2021-03-26,-80.8301
2021-03-27,-80.8301
2021-03-28,-80.8301
2021-03-29,-80.8301
2021-03-30,-80.8301
2021-03-31,-91.9311
2021-04-01,-91.9311
2021-04-02,-91.9311
2021-04-03,-91.9311
2021-04-04,-91.9311
2021-04-05,-91.9311
2021-04-06,-91.9311
2021-04-07,-91.9311
2021-04-08,-91.9311
2021-04-09,-91.9311
2021-04-10,-91.9311
2021-04-11,-91.9311
2021-04-12,-91.9311
2021-04-13,-91.9311
2021-04-14,-91.9311
2021-04-15,-91.9311
2021-04-16,-91.9311
2021-04-17,-91.9311
2021-04-18,-91.9311
2021-04-19,-91.9311
2021-04-20,-91.9311
2021-04-21,-91.9311
2021-04-22,-91.9311
2021-04-23,-91.9311
2021-04-24,-91.9311
2021-04-25,-91.9311
2021-04-26,-91.9311
2021-04-27,-91.9311
2021-04-28,-91.9311
2021-04-29,-91.9311
2021-04-30,-91.9311
2021-05-01,-91.9311
2021-05-02,-91.9311
2021-05-03,-91.9311
2021-05-04,-91.9311
2021-05-05,-91.9311
2021-05-06,-91.9311
2021-05-07,-91.9311
2021-05-08,-91.9311
2021-05-09,-91.9311
2021-05-10,-91.9311
2021-05-11,-91.9311
2021-05-12,-91.9311
2021-05-13,-91.9311
2021-05-14,-91.9311
2021-05-15,-91.9311
2021-05-16,-91.9311
2021-05-17,-91.9311
2021-05-18,-91.9311
2021-05-19,-91.9311
2021-05-20,-91.9311
2021-05-21,-91.9311
2021-05-22,-91.9311
2021-05-23,-91.9311
2021-05-24,-91.9311
2021-05-25,-91.9311
2021-05-26,-91.9311
2021-05-27,-91.9311
2021-05-28,-91.9311
2021-05-29,-91.9311
2021-05-30,-91.9311
2021-05-31,-91.9311
2021-06-01,-91.9311
2021-06-02,-91.9311
2021-06-03,-91.9311
2021-06-04,-91.9311
2021-06-05,-91.9311
2021-06-06,-91.9311
2021-06-07,-91.9311
2021-06-08,-91.9311
2021-06-09,-91.9311
2021-06-10,-91.9311
2021-06-11,-91.9311
2021-06-12,-91.9311
2021-06-13,-91.9311
2021-06-14,-91.9311
2021-06-15,-91.9311
2021-06-16,-91.9311
2021-06-17,-91.9311
2021-06-18,-91.9311
2021-06-19,-91.9311
2021-06-20,-91.9311
2021-06-21,-91.9311
2021-06-22,-91.9311
2021-06-23,-91.9311
2021-06-24,-91.9311
2021-06-25,-91.9311
2021-06-26,-91.9311
2021-06-27,-91.9311
2021-06-28,-91.9311
2021-06-29,-91.9311
2021-06-30,-82.3933
2021-07-01,-82.3933
2021-07-02,-82.3933
2021-07-03,-82.3933
2021-07-04,-82.3933
2021-07-05,-82.3933
2021-07-06,-82.3933
2021-07-07,-82.3933
2021-07-08,-82.3933
2021-07-09,-82.3933
2021-07-10,-82.3933
2021-07-11,-82.3933
2021-07-12,-82.3933
2021-07-13,-82.3933
2021-07-14,-82.3933
2021-07-15,-82.3933
2021-07-16,-82.3933
2021-07-17,-82.3933
2021-07-18,-82.3933
2021-07-19,-82.3933
2021-07-20,-82.3933
2021-07-21,-82.3933
2021-07-22,-82.3933
2021-07-23,-82.3933
2021-07-24,-82.3933
2021-07-25,-82.3933
2021-07-26,-82.3933
2021-07-27,-82.3933
2021-07-28,-82.3933
2021-07-29,-82.3933
2021-07-30,-82.3933
2021-07-31,-82.3933
2021-08-01,-82.3933
2021-08-02,-82.3933
2021-08-03,-82.3933
2021-08-04,-82.3933
2021-08-05,-82.3933
2021-08-06,-82.3933
2021-08-07,-82.3933
2021-08-08,-82.3933
2021-08-09,-82.3933
2021-08-10,-82.3933
2021-08-11,-82.3933
2021-08-12,-82.3933
2021-08-13,-82.3933
2021-08-14,-82.3933
2021-08-15,-82.3933
2021-08-16,-82.3933
2021-08-17,-82.3933
2021-08-18,-82.3933
2021-08-19,-82.3933
2021-08-20,-82.3933
2021-08-21,-82.3933
2021-08-22,-82.3933
2021-08-23,-82.3933
2021-08-24,-82.3933
2021-08-25,-82.3933
2021-08-26,-82.3933
2021-08-27,-82.3933
2021-08-28,-82.3933
2021-08-29,-82.3933
2021-08-30,-82.3933
2021-08-31,-82.3933
2021-09-01,-82.3933
2021-09-02,-82.3933
2021-09-03,-82.3933
2021-09-04,-82.3933
2021-09-05,-82.3933
2021-09-06,-82.3933
2021-09-07,-82.3933
2021-09-08,-82.3933
2021-09-09,-82.3933
2021-09-10,-82.3933
2021-09-11,-82.3933
2021-09-12,-82.3933
2021-09-13,-82.3933
2021-09-14,-82.3933
2021-09-15,-82.3933
2021-09-16,-82.3933
2021-09-17,-82.3933
2021-09-18,-82.3933
2021-09-19,-82.3933
2021-09-20,-82.3933
2021-09-21,-82.3933
2021-09-22,-82.3933
2021-09-23,-82.3933
2021-09-24,-82.3933
2021-09-25,-82.3933
2021-09-26,-82.3933
2021-09-27,-82.3933
2021-09-28,-82.3933
2021-09-29,-82.3933
2021-09-30,-51.713
2021-10-01,-51.713
2021-10-02,-51.713
2021-10-03,-51.713
2021-10-04,-51.713
2021-10-05,-51.713
2021-10-06,-51.713
2021-10-07,-51.713
2021-10-08,-51.713
2021-10-09,-51.713
2021-10-10,-51.713
2021-10-11,-51.713
2021-10-12,-51.713
2021-10-13,-51.713
2021-10-14,-51.713
2021-10-15,-51.713
2021-10-16,-51.713
2021-10-17,-51.713
2021-10-18,-51.713
2021-10-19,-51.713
2021-10-20,-51.713
2021-10-21,-51.713
2021-10-22,-51.713
2021-10-23,-51.713
2021-10-24,-51.713
2021-10-25,-51.713
2021-10-26,-51.713
2021-10-27,-51.713
2021-10-28,-51.713
2021-10-29,-51.713
2021-10-30,-51.713
2021-10-31,-51.713
2021-11-01,-51.713
2021-11-02,-51.713
2021-11-03,-51.713
2021-11-04,-51.713
2021-11-05,-51.713
2021-11-06,-51.713
2021-11-07,-51.713
2021-11-08,-51.713
2021-11-09,-51.713
2021-11-10,-51.713
2021-11-11,-51.713
2021-11-12,-51.713
2021-11-13,-51.713
2021-11-14,-51.713
2021-11-15,-51.713
2021-11-16,-51.713
2021-11-17,-51.713
2021-11-18,-51.713
2021-11-19,-51.713
2021-11-20,-51.713
2021-11-21,-51.713
2021-11-22,-51.713
2021-11-23,-51.713
2021-11-24,-51.713
2021-11-25,-51.713
2021-11-26,-51.713
2021-11-27,-51.713
2021-11-28,-51.713
2021-11-29,-51.713
2021-11-30,-51.713
2021-12-01,-51.713
2021-12-02,-51.713
2021-12-03,-51.713
2021-12-04,-51.713
2021-12-05,-51.713
2021-12-06,-51.713
2021-12-07,-51.713
2021-12-08,-51.713
2021-12-09,-51.713
2021-12-10,-51.713
2021-12-11,-51.713
2021-12-12,-51.713
2021-12-13,-51.713
2021-12-14,-51.713
2021-12-15,-51.713
2021-12-16,-51.713
2021-12-17,-51.713
2021-12-18,-51.713
2021-12-19,-51.713
2021-12-20,-51.713
2021-12-21,-51.713
2021-12-22,-51.713
2021-12-23,-51.713
2021-12-24,-51.713
2021-12-25,-51.713
2021-12-26,-51.713
2021-12-27,-51.713
2021-12-28,-51.713
2021-12-29,-51.713
2021-12-30,-51.713
2021-12-31,-35.7448
2022-01-01,-35.7448
2022-01-02,-35.7448
2022-01-03,-35.7448
2022-01-04,-35.7448
2022-01-05,-35.7448
2022-01-06,-35.7448
2022-01-07,-35.7448
2022-01-08,-35.7448
2022-01-09,-35.7448
2022-01-10,-35.7448
2022-01-11,-35.7448
2022-01-12,-35.7448
2022-01-13,-35.7448
2022-01-14,-35.7448
2022-01-15,-35.7448
2022-01-16,-35.7448
2022-01-17,-35.7448
2022-01-18,-35.7448
2022-01-19,-35.7448
2022-01-20,-35.7448
2022-01-21,-35.7448
2022-01-22,-35.7448
2022-01-23,-35.7448
2022-01-24,-35.7448
2022-01-25,-35.7448
2022-01-26,-35.7448
2022-01-27,-35.7448
2022-01-28,-35.7448
2022-01-29,-35.7448
2022-01-30,-35.7448
2022-01-31,-35.7448
2022-02-01,-35.7448
2022-02-02,-35.7448
2022-02-03,-35.7448
2022-02-04,-35.7448
2022-02-05,-35.7448
2022-02-06,-35.7448
2022-02-07,-35.7448
2022-02-08,-35.7448
2022-02-09,-35.7448
2022-02-10,-35.7448
2022-02-11,-35.7448
2022-02-12,-35.7448
2022-02-13,-35.7448
2022-02-14,-35.7448
2022-02-15,-35.7448
2022-02-16,-35.7448
2022-02-17,-35.7448
2022-02-18,-35.7448
2022-02-19,-35.7448
2022-02-20,-35.7448
2022-02-21,-35.7448
2022-02-22,-35.7448
2022-02-23,-35.7448
2022-02-24,-35.7448
2022-02-25,-35.7448
2022-02-26,-35.7448
2022-02-27,-35.7448
2022-02-28,-35.7448
2022-03-01,-35.7448
2022-03-02,-35.7448
2022-03-03,-35.7448
2022-03-04,-35.7448
2022-03-05,-35.7448
2022-03-06,-35.7448
2022-03-07,-35.7448
2022-03-08,-35.7448
2022-03-09,-35.7448
2022-03-10,-35.7448
2022-03-11,-35.7448
2022-03-12,-35.7448
2022-03-13,-35.7448
2022-03-14,-35.7448
2022-03-15,-35.7448
2022-03-16,-35.7448
2022-03-17,-35.7448
2022-03-18,-35.7448
2022-03-19,-35.7448
2022-03-20,-35.7448
2022-03-21,-35.7448
2022-03-22,-35.7448
2022-03-23,-35.7448
2022-03-24,-35.7448
2022-03-25,-35.7448
2022-03-26,-35.7448
2022-03-27,-35.7448
2022-03-28,-35.7448
2022-03-29,-35.7448
2022-03-30,-35.7448
2022-03-31,-44.9377
2022-04-01,-44.9377
2022-04-02,-44.9377
2022-04-03,-44.9377
2022-04-04,-44.9377
2022-04-05,-44.9377
2022-04-06,-44.9377
2022-04-07,-44.9377
2022-04-08,-44.9377
2022-04-09,-44.9377
2022-04-10,-44.9377
2022-04-11,-44.9377
2022-04-12,-44.9377
2022-04-13,-44.9377
2022-04-14,-44.9377
2022-04-15,-44.9377
2022-04-16,-44.9377
2022-04-17,-44.9377
2022-04-18,-44.9377
2022-04-19,-44.9377
2022-04-20,-44.9377
2022-04-21,-44.9377
2022-04-22,-44.9377
2022-04-23,-44.9377
2022-04-24,-44.9377
2022-04-25,-44.9377
2022-04-26,-44.9377
2022-04-27,-44.9377
2022-04-28,-44.9377
2022-04-29,-44.9377
2022-04-30,-44.9377
2022-05-01,-44.9377
2022-05-02,-44.9377
2022-05-03,-44.9377
2022-05-04,-44.9377
2022-05-05,-44.9377
2022-05-06,-44.9377
2022-05-07,-44.9377
2022-05-08,-44.9377
2022-05-09,-44.9377
2022-05-10,-44.9377
2022-05-11,-44.9377
2022-05-12,-44.9377
2022-05-13,-44.9377
2022-05-14,-44.9377
2022-05-15,-44.9377
2022-05-16,-44.9377
2022-05-17,-44.9377
2022-05-18,-44.9377
2022-05-19,-44.9377
2022-05-20,-44.9377
2022-05-21,-44.9377
2022-05-22,-44.9377
2022-05-23,-44.9377
2022-05-24,-44.9377
2022-05-25,-44.9377
2022-05-26,-44.9377
2022-05-27,-44.9377
2022-05-28,-44.9377
2022-05-29,-44.9377
2022-05-30,-44.9377
2022-05-31,-44.9377
2022-06-01,-44.9377
2022-06-02,-44.9377
2022-06-03,-44.9377
2022-06-04,-44.9377
2022-06-05,-44.9377
2022-06-06,-44.9377
2022-06-07,-44.9377
2022-06-08,-44.9377
2022-06-09,-44.9377
2022-06-10,-44.9377
2022-06-11,-44.9377
2022-06-12,-44.9377
2022-06-13,-44.9377
2022-06-14,-44.9377
2022-06-15,-44.9377
2022-06-16,-44.9377
2022-06-17,-44.9377
2022-06-18,-44.9377
2022-06-19,-44.9377
2022-06-20,-44.9377
2022-06-21,-44.9377
2022-06-22,-44.9377
2022-06-23,-44.9377
2022-06-24,-44.9377
2022-06-25,-44.9377
2022-06-26,-44.9377
2022-06-27,-44.9377
2022-06-28,-44.9377
2022-06-29,-44.9377
2022-06-30,-27.5372
2022-07-01,-27.5372
2022-07-02,-27.5372
2022-07-03,-27.5372
2022-07-04,-27.5372
2022-07-05,-27.5372
2022-07-06,-27.5372
2022-07-07,-27.5372
2022-07-08,-27.5372
2022-07-09,-27.5372
2022-07-10,-27.5372
2022-07-11,-27.5372
2022-07-12,-27.5372
2022-07-13,-27.5372
2022-07-14,-27.5372
2022-07-15,-27.5372
2022-07-16,-27.5372
2022-07-17,-27.5372
2022-07-18,-27.5372
2022-07-19,-27.5372
2022-07-20,-27.5372
2022-07-21,-27.5372
2022-07-22,-27.5372
2022-07-23,-27.5372
2022-07-24,-27.5372
2022-07-25,-27.5372
2022-07-26,-27.5372
2022-07-27,-27.5372
2022-07-28,-27.5372
2022-07-29,-27.5372
2022-07-30,-27.5372
2022-07-31,-27.5372
2022-08-01,-27.5372
2022-08-02,-27.5372
2022-08-03,-27.5372
2022-08-04,-27.5372
2022-08-05,-27.5372
2022-08-06,-27.5372
2022-08-07,-27.5372
2022-08-08,-27.5372
2022-08-09,-27.5372
2022-08-10,-27.5372
2022-08-11,-27.5372
2022-08-12,-27.5372
2022-08-13,-27.5372
2022-08-14,-27.5372
2022-08-15,-27.5372
2022-08-16,-27.5372
2022-08-17,-27.5372
2022-08-18,-27.5372
2022-08-19,-27.5372
2022-08-20,-27.5372
2022-08-21,-27.5372
2022-08-22,-27.5372
2022-08-23,-27.5372
2022-08-24,-27.5372
2022-08-25,-27.5372
2022-08-26,-27.5372
2022-08-27,-27.5372
2022-08-28,-27.5372
2022-08-29,-27.5372
2022-08-30,-27.5372
2022-08-31,-27.5372
2022-09-01,-27.5372
2022-09-02,-27.5372
2022-09-03,-27.5372
2022-09-04,-27.5372
2022-09-05,-27.5372
2022-09-06,-27.5372
2022-09-07,-27.5372
2022-09-08,-27.5372
2022-09-09,-27.5372
2022-09-10,-27.5372
2022-09-11,-27.5372
2022-09-12,-27.5372
2022-09-13,-27.5372
2022-09-14,-27.5372
2022-09-15,-27.5372
2022-09-16,-27.5372
2022-09-17,-27.5372
2022-09-18,-27.5372
2022-09-19,-27.5372
2022-09-20,-27.5372
2022-09-21,-27.5372
2022-09-22,-27.5372
2022-09-23,-27.5372
2022-09-24,-27.5372
2022-09-25,-27.5372
2022-09-26,-27.5372
2022-09-27,-27.5372
2022-09-28,-27.5372
2022-09-29,-27.5372
2022-09-30,-14.5609
2022-10-01,-14.5609
2022-10-02,-14.5609
2022-10-03,-14.5609
2022-10-04,-14.5609
2022-10-05,-14.5609
2022-10-06,-14.5609
2022-10-07,-14.5609
2022-10-08,-14.5609
2022-10-09,-14.5609
2022-10-10,-14.5609
2022-10-11,-14.5609
2022-10-12,-14.5609
2022-10-13,-14.5609
2022-10-14,-14.5609
2022-10-15,-14.5609
2022-10-16,-14.5609
2022-10-17,-14.5609
2022-10-18,-14.5609
2022-10-19,-14.5609
2022-10-20,-14.5609
2022-10-21,-14.5609
2022-10-22,-14.5609
2022-10-23,-14.5609
2022-10-24,-14.5609
2022-10-25,-14.5609
2022-10-26,-14.5609
2022-10-27,-14.5609
2022-10-28,-14.5609
2022-10-29,-14.5609
2022-10-30,-14.5609
2022-10-31,-14.5609
2022-11-01,-14.5609
2022-11-02,-14.5609
2022-11-03,-14.5609
2022-11-04,-14.5609
2022-11-05,-14.5609
2022-11-06,-14.5609
2022-11-07,-14.5609
2022-11-08,-14.5609
2022-11-09,-14.5609
2022-11-10,-14.5609
2022-11-11,-14.5609
2022-11-12,-14.5609
2022-11-13,-14.5609
2022-11-14,-14.5609
2022-11-15,-14.5609
2022-11-16,-14.5609
2022-11-17,-14.5609
2022-11-18,-14.5609
2022-11-19,-14.5609
2022-11-20,-14.5609
2022-11-21,-14.5609
2022-11-22,-14.5609
2022-11-23,-14.5609
2022-11-24,-14.5609
2022-11-25,-14.5609
2022-11-26,-14.5609
2022-11-27,-14.5609
2022-11-28,-14.5609
2022-11-29,-14.5609
2022-11-30,-14.5609
2022-12-01,-14.5609
2022-12-02,-14.5609
2022-12-03,-14.5609
2022-12-04,-14.5609
2022-12-05,-14.5609
2022-12-06,-14.5609
2022-12-07,-14.5609
2022-12-08,-14.5609
2022-12-09,-14.5609
2022-12-10,-14.5609
2022-12-11,-14.5609
2022-12-12,-14.5609
2022-12-13,-14.5609
2022-12-14,-14.5609
2022-12-15,-14.5609
2022-12-16,-14.5609
2022-12-17,-14.5609
2022-12-18,-14.5609
2022-12-19,-14.5609
2022-12-20,-14.5609
2022-12-21,-14.5609
2022-12-22,-14.5609
2022-12-23,-14.5609
2022-12-24,-14.5609
2022-12-25,-14.5609
2022-12-26,-14.5609
2022-12-27,-14.5609
2022-12-28,-14.5609
2022-12-29,-14.5609
2022-12-30,-14.5609
2022-12-31,12.3606
2023-01-01,12.3606
2023-01-02,12.3606
2023-01-03,12.3606
2023-01-04,12.3606
2023-01-05,12.3606
2023-01-06,12.3606
2023-01-07,12.3606
