,TSLA US Equity
2020-04-25,-2.086
2020-04-26,-2.086
2020-04-27,-2.086
2020-04-28,-2.086
2020-04-29,-2.086
2020-04-30,-2.086
2020-05-01,-2.086
2020-05-02,-2.086
2020-05-03,-2.086
2020-05-04,-2.086
2020-05-05,-2.086
2020-05-06,-2.086
2020-05-07,-2.086
2020-05-08,-2.086
2020-05-09,-2.086
2020-05-10,-2.086
2020-05-11,-2.086
2020-05-12,-2.086
2020-05-13,-2.086
2020-05-14,-2.086
2020-05-15,-2.086
2020-05-16,-2.086
2020-05-17,-2.086
2020-05-18,-2.086
2020-05-19,-2.086
2020-05-20,-2.086
2020-05-21,-2.086
2020-05-22,-2.086
2020-05-23,-2.086
2020-05-24,-2.086
2020-05-25,-2.086
2020-05-26,-2.086
2020-05-27,-2.086
2020-05-28,-2.086
2020-05-29,-2.086
2020-05-30,-2.086
2020-05-31,-2.086
2020-06-01,-2.086
2020-06-02,-2.086
2020-06-03,-2.086
2020-06-04,-2.086
2020-06-05,-2.086
2020-06-06,-2.086
2020-06-07,-2.086
2020-06-08,-2.086
2020-06-09,-2.086
2020-06-10,-2.086
2020-06-11,-2.086
2020-06-12,-2.086
2020-06-13,-2.086
2020-06-14,-2.086
2020-06-15,-2.086
2020-06-16,-2.086
2020-06-17,-2.086
2020-06-18,-2.086
2020-06-19,-2.086
2020-06-20,-2.086
2020-06-21,-2.086
2020-06-22,-2.086
2020-06-23,-2.086
2020-06-24,-2.086
2020-06-25,-2.086
2020-06-26,-2.086
2020-06-27,-2.086
2020-06-28,-2.086
2020-06-29,-2.086
2020-06-30,4.7136
2020-07-01,4.7136
2020-07-02,4.7136
2020-07-03,4.7136
2020-07-04,4.7136
2020-07-05,4.7136
2020-07-06,4.7136
2020-07-07,4.7136
2020-07-08,4.7136
2020-07-09,4.7136
2020-07-10,4.7136
2020-07-11,4.7136
2020-07-12,4.7136
2020-07-13,4.7136
2020-07-14,4.7136
2020-07-15,4.7136
2020-07-16,4.7136
2020-07-17,4.7136
2020-07-18,4.7136
2020-07-19,4.7136
2020-07-20,4.7136
2020-07-21,4.7136
2020-07-22,4.7136
2020-07-23,4.7136
2020-07-24,4.7136
2020-07-25,4.7136
2020-07-26,4.7136
2020-07-27,4.7136
2020-07-28,4.7136
2020-07-29,4.7136
2020-07-30,4.7136
2020-07-31,4.7136
2020-08-01,4.7136
2020-08-02,4.7136
2020-08-03,4.7136
2020-08-04,4.7136
2020-08-05,4.7136
2020-08-06,4.7136
2020-08-07,4.7136
2020-08-08,4.7136
2020-08-09,4.7136
2020-08-10,4.7136
2020-08-11,4.7136
2020-08-12,4.7136
2020-08-13,4.7136
2020-08-14,4.7136
2020-08-15,4.7136
2020-08-16,4.7136
2020-08-17,4.7136
2020-08-18,4.7136
2020-08-19,4.7136
2020-08-20,4.7136
2020-08-21,4.7136
2020-08-22,4.7136
2020-08-23,4.7136
2020-08-24,4.7136
2020-08-25,4.7136
2020-08-26,4.7136
2020-08-27,4.7136
2020-08-28,4.7136
2020-08-29,4.7136
2020-08-30,4.7136
2020-08-31,4.7136
2020-09-01,4.7136
2020-09-02,4.7136
2020-09-03,4.7136
2020-09-04,4.7136
2020-09-05,4.7136
2020-09-06,4.7136
2020-09-07,4.7136
2020-09-08,4.7136
2020-09-09,4.7136
2020-09-10,4.7136
2020-09-11,4.7136
2020-09-12,4.7136
2020-09-13,4.7136
2020-09-14,4.7136
2020-09-15,4.7136
2020-09-16,4.7136
2020-09-17,4.7136
2020-09-18,4.7136
2020-09-19,4.7136
2020-09-20,4.7136
2020-09-21,4.7136
2020-09-22,4.7136
2020-09-23,4.7136
2020-09-24,4.7136
2020-09-25,4.7136
2020-09-26,4.7136
2020-09-27,4.7136
2020-09-28,4.7136
2020-09-29,4.7136
2020-09-30,5.0274
2020-10-01,5.0274
2020-10-02,5.0274
2020-10-03,5.0274
2020-10-04,5.0274
2020-10-05,5.0274
2020-10-06,5.0274
2020-10-07,5.0274
2020-10-08,5.0274
2020-10-09,5.0274
2020-10-10,5.0274
2020-10-11,5.0274
2020-10-12,5.0274
2020-10-13,5.0274
2020-10-14,5.0274
2020-10-15,5.0274
2020-10-16,5.0274
2020-10-17,5.0274
2020-10-18,5.0274
2020-10-19,5.0274
2020-10-20,5.0274
2020-10-21,5.0274
2020-10-22,5.0274
2020-10-23,5.0274
2020-10-24,5.0274
2020-10-25,5.0274
2020-10-26,5.0274
2020-10-27,5.0274
2020-10-28,5.0274
2020-10-29,5.0274
2020-10-30,5.0274
2020-10-31,5.0274
2020-11-01,5.0274
2020-11-02,5.0274
2020-11-03,5.0274
2020-11-04,5.0274
2020-11-05,5.0274
2020-11-06,5.0274
2020-11-07,5.0274
2020-11-08,5.0274
2020-11-09,5.0274
2020-11-10,5.0274
2020-11-11,5.0274
2020-11-12,5.0274
2020-11-13,5.0274
2020-11-14,5.0274
2020-11-15,5.0274
2020-11-16,5.0274
2020-11-17,5.0274
2020-11-18,5.0274
2020-11-19,5.0274
2020-11-20,5.0274
2020-11-21,5.0274
2020-11-22,5.0274
2020-11-23,5.0274
2020-11-24,5.0274
2020-11-25,5.0274
2020-11-26,5.0274
2020-11-27,5.0274
2020-11-28,5.0274
2020-11-29,5.0274
2020-11-30,5.0274
2020-12-01,5.0274
2020-12-02,5.0274
2020-12-03,5.0274
2020-12-04,5.0274
2020-12-05,5.0274
2020-12-06,5.0274
2020-12-07,5.0274
2020-12-08,5.0274
2020-12-09,5.0274
2020-12-10,5.0274
2020-12-11,5.0274
2020-12-12,5.0274
2020-12-13,5.0274
2020-12-14,5.0274
2020-12-15,5.0274
2020-12-16,5.0274
2020-12-17,5.0274
2020-12-18,5.0274
2020-12-19,5.0274
2020-12-20,5.0274
2020-12-21,5.0274
2020-12-22,5.0274
2020-12-23,5.0274
2020-12-24,5.0274
2020-12-25,5.0274
2020-12-26,5.0274
2020-12-27,5.0274
2020-12-28,5.0274
2020-12-29,5.0274
2020-12-30,5.0274
2020-12-31,4.9995
2021-01-01,4.9995
2021-01-02,4.9995
2021-01-03,4.9995
2021-01-04,4.9995
2021-01-05,4.9995
2021-01-06,4.9995
2021-01-07,4.9995
2021-01-08,4.9995
2021-01-09,4.9995
2021-01-10,4.9995
2021-01-11,4.9995
2021-01-12,4.9995
2021-01-13,4.9995
2021-01-14,4.9995
2021-01-15,4.9995
2021-01-16,4.9995
2021-01-17,4.9995
2021-01-18,4.9995
2021-01-19,4.9995
2021-01-20,4.9995
2021-01-21,4.9995
2021-01-22,4.9995
2021-01-23,4.9995
2021-01-24,4.9995
2021-01-25,4.9995
2021-01-26,4.9995
2021-01-27,4.9995
2021-01-28,4.9995
2021-01-29,4.9995
2021-01-30,4.9995
2021-01-31,4.9995
2021-02-01,4.9995
2021-02-02,4.9995
2021-02-03,4.9995
2021-02-04,4.9995
2021-02-05,4.9995
2021-02-06,4.9995
2021-02-07,4.9995
2021-02-08,4.9995
2021-02-09,4.9995
2021-02-10,4.9995
2021-02-11,4.9995
2021-02-12,4.9995
2021-02-13,4.9995
2021-02-14,4.9995
2021-02-15,4.9995
2021-02-16,4.9995
2021-02-17,4.9995
2021-02-18,4.9995
2021-02-19,4.9995
2021-02-20,4.9995
2021-02-21,4.9995
2021-02-22,4.9995
2021-02-23,4.9995
2021-02-24,4.9995
2021-02-25,4.9995
2021-02-26,4.9995
2021-02-27,4.9995
2021-02-28,4.9995
2021-03-01,4.9995
2021-03-02,4.9995
2021-03-03,4.9995
2021-03-04,4.9995
2021-03-05,4.9995
2021-03-06,4.9995
2021-03-07,4.9995
2021-03-08,4.9995
2021-03-09,4.9995
2021-03-10,4.9995
2021-03-11,4.9995
2021-03-12,4.9995
2021-03-13,4.9995
2021-03-14,4.9995
2021-03-15,4.9995
2021-03-16,4.9995
2021-03-17,4.9995
2021-03-18,4.9995
2021-03-19,4.9995
2021-03-20,4.9995
2021-03-21,4.9995
2021-03-22,4.9995
2021-03-23,4.9995
2021-03-24,4.9995
2021-03-25,4.9995
2021-03-26,4.9995
2021-03-27,4.9995
2021-03-28,4.9995
2021-03-29,4.9995
2021-03-30,4.9995
2021-03-31,7.0884
2021-04-01,7.0884
2021-04-02,7.0884
2021-04-03,7.0884
2021-04-04,7.0884
2021-04-05,7.0884
2021-04-06,7.0884
2021-04-07,7.0884
2021-04-08,7.0884
2021-04-09,7.0884
2021-04-10,7.0884
2021-04-11,7.0884
2021-04-12,7.0884
2021-04-13,7.0884
2021-04-14,7.0884
2021-04-15,7.0884
2021-04-16,7.0884
2021-04-17,7.0884
2021-04-18,7.0884
2021-04-19,7.0884
2021-04-20,7.0884
2021-04-21,7.0884
2021-04-22,7.0884
2021-04-23,7.0884
2021-04-24,7.0884
2021-04-25,7.0884
2021-04-26,7.0884
2021-04-27,7.0884
2021-04-28,7.0884
2021-04-29,7.0884
2021-04-30,7.0884
2021-05-01,7.0884
2021-05-02,7.0884
2021-05-03,7.0884
2021-05-04,7.0884
2021-05-05,7.0884
2021-05-06,7.0884
2021-05-07,7.0884
2021-05-08,7.0884
2021-05-09,7.0884
2021-05-10,7.0884
2021-05-11,7.0884
2021-05-12,7.0884
2021-05-13,7.0884
2021-05-14,7.0884
2021-05-15,7.0884
2021-05-16,7.0884
2021-05-17,7.0884
2021-05-18,7.0884
2021-05-19,7.0884
2021-05-20,7.0884
2021-05-21,7.0884
2021-05-22,7.0884
2021-05-23,7.0884
2021-05-24,7.0884
2021-05-25,7.0884
2021-05-26,7.0884
2021-05-27,7.0884
2021-05-28,7.0884
2021-05-29,7.0884
2021-05-30,7.0884
2021-05-31,7.0884
2021-06-01,7.0884
2021-06-02,7.0884
2021-06-03,7.0884
2021-06-04,7.0884
2021-06-05,7.0884
2021-06-06,7.0884
2021-06-07,7.0884
2021-06-08,7.0884
2021-06-09,7.0884
2021-06-10,7.0884
2021-06-11,7.0884
2021-06-12,7.0884
2021-06-13,7.0884
2021-06-14,7.0884
2021-06-15,7.0884
2021-06-16,7.0884
2021-06-17,7.0884
2021-06-18,7.0884
2021-06-19,7.0884
2021-06-20,7.0884
2021-06-21,7.0884
2021-06-22,7.0884
2021-06-23,7.0884
2021-06-24,7.0884
2021-06-25,7.0884
2021-06-26,7.0884
2021-06-27,7.0884
2021-06-28,7.0884
2021-06-29,7.0884
2021-06-30,12.5695
2021-07-01,12.5695
2021-07-02,12.5695
2021-07-03,12.5695
2021-07-04,12.5695
2021-07-05,12.5695
2021-07-06,12.5695
2021-07-07,12.5695
2021-07-08,12.5695
2021-07-09,12.5695
2021-07-10,12.5695
2021-07-11,12.5695
2021-07-12,12.5695
2021-07-13,12.5695
2021-07-14,12.5695
2021-07-15,12.5695
2021-07-16,12.5695
2021-07-17,12.5695
2021-07-18,12.5695
2021-07-19,12.5695
2021-07-20,12.5695
2021-07-21,12.5695
2021-07-22,12.5695
2021-07-23,12.5695
2021-07-24,12.5695
2021-07-25,12.5695
2021-07-26,12.5695
2021-07-27,12.5695
2021-07-28,12.5695
2021-07-29,12.5695
2021-07-30,12.5695
2021-07-31,12.5695
2021-08-01,12.5695
2021-08-02,12.5695
2021-08-03,12.5695
2021-08-04,12.5695
2021-08-05,12.5695
2021-08-06,12.5695
2021-08-07,12.5695
2021-08-08,12.5695
2021-08-09,12.5695
2021-08-10,12.5695
2021-08-11,12.5695
2021-08-12,12.5695
2021-08-13,12.5695
2021-08-14,12.5695
2021-08-15,12.5695
2021-08-16,12.5695
2021-08-17,12.5695
2021-08-18,12.5695
2021-08-19,12.5695
2021-08-20,12.5695
2021-08-21,12.5695
2021-08-22,12.5695
2021-08-23,12.5695
2021-08-24,12.5695
2021-08-25,12.5695
2021-08-26,12.5695
2021-08-27,12.5695
2021-08-28,12.5695
2021-08-29,12.5695
2021-08-30,12.5695
2021-08-31,12.5695
2021-09-01,12.5695
2021-09-02,12.5695
2021-09-03,12.5695
2021-09-04,12.5695
2021-09-05,12.5695
2021-09-06,12.5695
2021-09-07,12.5695
2021-09-08,12.5695
2021-09-09,12.5695
2021-09-10,12.5695
2021-09-11,12.5695
2021-09-12,12.5695
2021-09-13,12.5695
2021-09-14,12.5695
2021-09-15,12.5695
2021-09-16,12.5695
2021-09-17,12.5695
2021-09-18,12.5695
2021-09-19,12.5695
2021-09-20,12.5695
2021-09-21,12.5695
2021-09-22,12.5695
2021-09-23,12.5695
2021-09-24,12.5695
2021-09-25,12.5695
2021-09-26,12.5695
2021-09-27,12.5695
2021-09-28,12.5695
2021-09-29,12.5695
2021-09-30,16.0809
2021-10-01,16.0809
2021-10-02,16.0809
2021-10-03,16.0809
2021-10-04,16.0809
2021-10-05,16.0809
2021-10-06,16.0809
2021-10-07,16.0809
2021-10-08,16.0809
2021-10-09,16.0809
2021-10-10,16.0809
2021-10-11,16.0809
2021-10-12,16.0809
2021-10-13,16.0809
2021-10-14,16.0809
2021-10-15,16.0809
2021-10-16,16.0809
2021-10-17,16.0809
2021-10-18,16.0809
2021-10-19,16.0809
2021-10-20,16.0809
2021-10-21,16.0809
2021-10-22,16.0809
2021-10-23,16.0809
2021-10-24,16.0809
2021-10-25,16.0809
2021-10-26,16.0809
2021-10-27,16.0809
2021-10-28,16.0809
2021-10-29,16.0809
2021-10-30,16.0809
2021-10-31,16.0809
2021-11-01,16.0809
2021-11-02,16.0809
2021-11-03,16.0809
2021-11-04,16.0809
2021-11-05,16.0809
2021-11-06,16.0809
2021-11-07,16.0809
2021-11-08,16.0809
2021-11-09,16.0809
2021-11-10,16.0809
2021-11-11,16.0809
2021-11-12,16.0809
2021-11-13,16.0809
2021-11-14,16.0809
2021-11-15,16.0809
2021-11-16,16.0809
2021-11-17,16.0809
2021-11-18,16.0809
2021-11-19,16.0809
2021-11-20,16.0809
2021-11-21,16.0809
2021-11-22,16.0809
2021-11-23,16.0809
2021-11-24,16.0809
2021-11-25,16.0809
2021-11-26,16.0809
2021-11-27,16.0809
2021-11-28,16.0809
2021-11-29,16.0809
2021-11-30,16.0809
2021-12-01,16.0809
2021-12-02,16.0809
2021-12-03,16.0809
2021-12-04,16.0809
2021-12-05,16.0809
2021-12-06,16.0809
2021-12-07,16.0809
2021-12-08,16.0809
2021-12-09,16.0809
2021-12-10,16.0809
2021-12-11,16.0809
2021-12-12,16.0809
2021-12-13,16.0809
2021-12-14,16.0809
2021-12-15,16.0809
2021-12-16,16.0809
2021-12-17,16.0809
2021-12-18,16.0809
2021-12-19,16.0809
2021-12-20,16.0809
2021-12-21,16.0809
2021-12-22,16.0809
2021-12-23,16.0809
2021-12-24,16.0809
2021-12-25,16.0809
2021-12-26,16.0809
2021-12-27,16.0809
2021-12-28,16.0809
2021-12-29,16.0809
2021-12-30,16.0809
2021-12-31,21.0593
2022-01-01,21.0593
2022-01-02,21.0593
2022-01-03,21.0593
2022-01-04,21.0593
2022-01-05,21.0593
2022-01-06,21.0593
2022-01-07,21.0593
2022-01-08,21.0593
2022-01-09,21.0593
2022-01-10,21.0593
2022-01-11,21.0593
2022-01-12,21.0593
2022-01-13,21.0593
2022-01-14,21.0593
2022-01-15,21.0593
2022-01-16,21.0593
2022-01-17,21.0593
2022-01-18,21.0593
2022-01-19,21.0593
2022-01-20,21.0593
2022-01-21,21.0593
2022-01-22,21.0593
2022-01-23,21.0593
2022-01-24,21.0593
2022-01-25,21.0593
2022-01-26,21.0593
2022-01-27,21.0593
2022-01-28,21.0593
2022-01-29,21.0593
2022-01-30,21.0593
2022-01-31,21.0593
2022-02-01,21.0593
2022-02-02,21.0593
2022-02-03,21.0593
2022-02-04,21.0593
2022-02-05,21.0593
2022-02-06,21.0593
2022-02-07,21.0593
2022-02-08,21.0593
2022-02-09,21.0593
2022-02-10,21.0593
2022-02-11,21.0593
2022-02-12,21.0593
2022-02-13,21.0593
2022-02-14,21.0593
2022-02-15,21.0593
2022-02-16,21.0593
2022-02-17,21.0593
2022-02-18,21.0593
2022-02-19,21.0593
2022-02-20,21.0593
2022-02-21,21.0593
2022-02-22,21.0593
2022-02-23,21.0593
2022-02-24,21.0593
2022-02-25,21.0593
2022-02-26,21.0593
2022-02-27,21.0593
2022-02-28,21.0593
2022-03-01,21.0593
2022-03-02,21.0593
2022-03-03,21.0593
2022-03-04,21.0593
2022-03-05,21.0593
2022-03-06,21.0593
2022-03-07,21.0593
2022-03-08,21.0593
2022-03-09,21.0593
2022-03-10,21.0593
2022-03-11,21.0593
2022-03-12,21.0593
2022-03-13,21.0593
2022-03-14,21.0593
2022-03-15,21.0593
2022-03-16,21.0593
2022-03-17,21.0593
2022-03-18,21.0593
2022-03-19,21.0593
2022-03-20,21.0593
2022-03-21,21.0593
2022-03-22,21.0593
2022-03-23,21.0593
2022-03-24,21.0593
2022-03-25,21.0593
2022-03-26,21.0593
2022-03-27,21.0593
2022-03-28,21.0593
2022-03-29,21.0593
2022-03-30,21.0593
2022-03-31,29.4175
2022-04-01,29.4175
2022-04-02,29.4175
2022-04-03,29.4175
2022-04-04,29.4175
2022-04-05,29.4175
2022-04-06,29.4175
2022-04-07,29.4175
2022-04-08,29.4175
2022-04-09,29.4175
2022-04-10,29.4175
2022-04-11,29.4175
2022-04-12,29.4175
2022-04-13,29.4175
2022-04-14,29.4175
2022-04-15,29.4175
2022-04-16,29.4175
2022-04-17,29.4175
2022-04-18,29.4175
2022-04-19,29.4175
2022-04-20,29.4175
2022-04-21,29.4175
2022-04-22,29.4175
2022-04-23,29.4175
2022-04-24,29.4175
2022-04-25,29.4175
2022-04-26,29.4175
2022-04-27,29.4175
2022-04-28,29.4175
2022-04-29,29.4175
2022-04-30,29.4175
2022-05-01,29.4175
2022-05-02,29.4175
2022-05-03,29.4175
2022-05-04,29.4175
2022-05-05,29.4175
2022-05-06,29.4175
2022-05-07,29.4175
2022-05-08,29.4175
2022-05-09,29.4175
2022-05-10,29.4175
2022-05-11,29.4175
2022-05-12,29.4175
2022-05-13,29.4175
2022-05-14,29.4175
2022-05-15,29.4175
2022-05-16,29.4175
2022-05-17,29.4175
2022-05-18,29.4175
2022-05-19,29.4175
2022-05-20,29.4175
2022-05-21,29.4175
2022-05-22,29.4175
2022-05-23,29.4175
2022-05-24,29.4175
2022-05-25,29.4175
2022-05-26,29.4175
2022-05-27,29.4175
2022-05-28,29.4175
2022-05-29,29.4175
2022-05-30,29.4175
2022-05-31,29.4175
2022-06-01,29.4175
2022-06-02,29.4175
2022-06-03,29.4175
2022-06-04,29.4175
2022-06-05,29.4175
2022-06-06,29.4175
2022-06-07,29.4175
2022-06-08,29.4175
2022-06-09,29.4175
2022-06-10,29.4175
2022-06-11,29.4175
2022-06-12,29.4175
2022-06-13,29.4175
2022-06-14,29.4175
2022-06-15,29.4175
2022-06-16,29.4175
2022-06-17,29.4175
2022-06-18,29.4175
2022-06-19,29.4175
2022-06-20,29.4175
2022-06-21,29.4175
2022-06-22,29.4175
2022-06-23,29.4175
2022-06-24,29.4175
2022-06-25,29.4175
2022-06-26,29.4175
2022-06-27,29.4175
2022-06-28,29.4175
2022-06-29,29.4175
2022-06-30,31.1082
2022-07-01,31.1082
2022-07-02,31.1082
2022-07-03,31.1082
2022-07-04,31.1082
2022-07-05,31.1082
2022-07-06,31.1082
2022-07-07,31.1082
2022-07-08,31.1082
2022-07-09,31.1082
2022-07-10,31.1082
2022-07-11,31.1082
2022-07-12,31.1082
2022-07-13,31.1082
2022-07-14,31.1082
2022-07-15,31.1082
2022-07-16,31.1082
2022-07-17,31.1082
2022-07-18,31.1082
2022-07-19,31.1082
2022-07-20,31.1082
2022-07-21,31.1082
2022-07-22,31.1082
2022-07-23,31.1082
2022-07-24,31.1082
2022-07-25,31.1082
2022-07-26,31.1082
2022-07-27,31.1082
2022-07-28,31.1082
2022-07-29,31.1082
2022-07-30,31.1082
2022-07-31,31.1082
2022-08-01,31.1082
2022-08-02,31.1082
2022-08-03,31.1082
2022-08-04,31.1082
2022-08-05,31.1082
2022-08-06,31.1082
2022-08-07,31.1082
2022-08-08,31.1082
2022-08-09,31.1082
2022-08-10,31.1082
2022-08-11,31.1082
2022-08-12,31.1082
2022-08-13,31.1082
2022-08-14,31.1082
2022-08-15,31.1082
2022-08-16,31.1082
2022-08-17,31.1082
2022-08-18,31.1082
2022-08-19,31.1082
2022-08-20,31.1082
2022-08-21,31.1082
2022-08-22,31.1082
2022-08-23,31.1082
2022-08-24,31.1082
2022-08-25,31.1082
2022-08-26,31.1082
2022-08-27,31.1082
2022-08-28,31.1082
2022-08-29,31.1082
2022-08-30,31.1082
2022-08-31,31.1082
2022-09-01,31.1082
2022-09-02,31.1082
2022-09-03,31.1082
2022-09-04,31.1082
2022-09-05,31.1082
2022-09-06,31.1082
2022-09-07,31.1082
2022-09-08,31.1082
2022-09-09,31.1082
2022-09-10,31.1082
2022-09-11,31.1082
2022-09-12,31.1082
2022-09-13,31.1082
2022-09-14,31.1082
2022-09-15,31.1082
2022-09-16,31.1082
2022-09-17,31.1082
2022-09-18,31.1082
2022-09-19,31.1082
2022-09-20,31.1082
2022-09-21,31.1082
2022-09-22,31.1082
2022-09-23,31.1082
2022-09-24,31.1082
2022-09-25,31.1082
2022-09-26,31.1082
2022-09-27,31.1082
2022-09-28,31.1082
2022-09-29,31.1082
2022-09-30,33.4509
2022-10-01,33.4509
2022-10-02,33.4509
2022-10-03,33.4509
2022-10-04,33.4509
2022-10-05,33.4509
2022-10-06,33.4509
2022-10-07,33.4509
2022-10-08,33.4509
2022-10-09,33.4509
2022-10-10,33.4509
2022-10-11,33.4509
2022-10-12,33.4509
2022-10-13,33.4509
2022-10-14,33.4509
2022-10-15,33.4509
2022-10-16,33.4509
2022-10-17,33.4509
2022-10-18,33.4509
2022-10-19,33.4509
2022-10-20,33.4509
2022-10-21,33.4509
2022-10-22,33.4509
2022-10-23,33.4509
2022-10-24,33.4509
2022-10-25,33.4509
2022-10-26,33.4509
2022-10-27,33.4509
2022-10-28,33.4509
2022-10-29,33.4509
2022-10-30,33.4509
2022-10-31,33.4509
2022-11-01,33.4509
2022-11-02,33.4509
2022-11-03,33.4509
2022-11-04,33.4509
2022-11-05,33.4509
2022-11-06,33.4509
2022-11-07,33.4509
2022-11-08,33.4509
2022-11-09,33.4509
2022-11-10,33.4509
2022-11-11,33.4509
2022-11-12,33.4509
2022-11-13,33.4509
2022-11-14,33.4509
2022-11-15,33.4509
2022-11-16,33.4509
2022-11-17,33.4509
2022-11-18,33.4509
2022-11-19,33.4509
2022-11-20,33.4509
2022-11-21,33.4509
2022-11-22,33.4509
2022-11-23,33.4509
2022-11-24,33.4509
2022-11-25,33.4509
2022-11-26,33.4509
2022-11-27,33.4509
2022-11-28,33.4509
2022-11-29,33.4509
2022-11-30,33.4509
2022-12-01,33.4509
2022-12-02,33.4509
2022-12-03,33.4509
2022-12-04,33.4509
2022-12-05,33.4509
2022-12-06,33.4509
2022-12-07,33.4509
2022-12-08,33.4509
2022-12-09,33.4509
2022-12-10,33.4509
2022-12-11,33.4509
2022-12-12,33.4509
2022-12-13,33.4509
2022-12-14,33.4509
2022-12-15,33.4509
2022-12-16,33.4509
2022-12-17,33.4509
2022-12-18,33.4509
2022-12-19,33.4509
2022-12-20,33.4509
2022-12-21,33.4509
2022-12-22,33.4509
2022-12-23,33.4509
2022-12-24,33.4509
2022-12-25,33.4509
2022-12-26,33.4509
2022-12-27,33.4509
2022-12-28,33.4509
2022-12-29,33.4509
2022-12-30,33.4509
2022-12-31,33.5305
2023-01-01,33.5305
2023-01-02,33.5305
2023-01-03,33.5305
2023-01-04,33.5305
2023-01-05,33.5305
2023-01-06,33.5305
2023-01-07,33.5305
2023-01-08,33.5305
2023-01-09,33.5305
2023-01-10,33.5305
2023-01-11,33.5305
2023-01-12,33.5305
2023-01-13,33.5305
2023-01-14,33.5305
2023-01-15,33.5305
2023-01-16,33.5305
2023-01-17,33.5305
2023-01-18,33.5305
2023-01-19,33.5305
2023-01-20,33.5305
2023-01-21,33.5305
2023-01-22,33.5305
2023-01-23,33.5305
2023-01-24,33.5305
2023-01-25,33.5305
2023-01-26,33.5305
2023-01-27,33.5305
2023-01-28,33.5305
2023-01-29,33.5305
2023-01-30,33.5305
2023-01-31,33.5305
2023-02-01,33.5305
2023-02-02,33.5305
2023-02-03,33.5305
2023-02-04,33.5305
2023-02-05,33.5305
2023-02-06,33.5305
2023-02-07,33.5305
2023-02-08,33.5305
2023-02-09,33.5305
2023-02-10,33.5305
2023-02-11,33.5305
2023-02-12,33.5305
2023-02-13,33.5305
2023-02-14,33.5305
2023-02-15,33.5305
2023-02-16,33.5305
2023-02-17,33.5305
2023-02-18,33.5305
2023-02-19,33.5305
2023-02-20,33.5305
2023-02-21,33.5305
2023-02-22,33.5305
2023-02-23,33.5305
2023-02-24,33.5305
2023-02-25,33.5305
2023-02-26,33.5305
2023-02-27,33.5305
2023-02-28,33.5305
2023-03-01,33.5305
