,AZTA US Equity
2020-05-07,46.7217
2020-05-08,46.7217
2020-05-09,46.7217
2020-05-10,46.7217
2020-05-11,46.7217
2020-05-12,46.7217
2020-05-13,46.7217
2020-05-14,46.7217
2020-05-15,46.7217
2020-05-16,46.7217
2020-05-17,46.7217
2020-05-18,46.7217
2020-05-19,46.7217
2020-05-20,46.7217
2020-05-21,46.7217
2020-05-22,46.7217
2020-05-23,46.7217
2020-05-24,46.7217
2020-05-25,46.7217
2020-05-26,46.7217
2020-05-27,46.7217
2020-05-28,46.7217
2020-05-29,46.7217
2020-05-30,46.7217
2020-05-31,46.7217
2020-06-01,46.7217
2020-06-02,46.7217
2020-06-03,46.7217
2020-06-04,46.7217
2020-06-05,46.7217
2020-06-06,46.7217
2020-06-07,46.7217
2020-06-08,46.7217
2020-06-09,46.7217
2020-06-10,46.7217
2020-06-11,46.7217
2020-06-12,46.7217
2020-06-13,46.7217
2020-06-14,46.7217
2020-06-15,46.7217
2020-06-16,46.7217
2020-06-17,46.7217
2020-06-18,46.7217
2020-06-19,46.7217
2020-06-20,46.7217
2020-06-21,46.7217
2020-06-22,46.7217
2020-06-23,46.7217
2020-06-24,46.7217
2020-06-25,46.7217
2020-06-26,46.7217
2020-06-27,46.7217
2020-06-28,46.7217
2020-06-29,46.7217
2020-06-30,46.8595
2020-07-01,46.8595
2020-07-02,46.8595
2020-07-03,46.8595
2020-07-04,46.8595
2020-07-05,46.8595
2020-07-06,46.8595
2020-07-07,46.8595
2020-07-08,46.8595
2020-07-09,46.8595
2020-07-10,46.8595
2020-07-11,46.8595
2020-07-12,46.8595
2020-07-13,46.8595
2020-07-14,46.8595
2020-07-15,46.8595
2020-07-16,46.8595
2020-07-17,46.8595
2020-07-18,46.8595
2020-07-19,46.8595
2020-07-20,46.8595
2020-07-21,46.8595
2020-07-22,46.8595
2020-07-23,46.8595
2020-07-24,46.8595
2020-07-25,46.8595
2020-07-26,46.8595
2020-07-27,46.8595
2020-07-28,46.8595
2020-07-29,46.8595
2020-07-30,46.8595
2020-07-31,46.8595
2020-08-01,46.8595
2020-08-02,46.8595
2020-08-03,46.8595
2020-08-04,46.8595
2020-08-05,46.8595
2020-08-06,46.8595
2020-08-07,46.8595
2020-08-08,46.8595
2020-08-09,46.8595
2020-08-10,46.8595
2020-08-11,46.8595
2020-08-12,46.8595
2020-08-13,46.8595
2020-08-14,46.8595
2020-08-15,46.8595
2020-08-16,46.8595
2020-08-17,46.8595
2020-08-18,46.8595
2020-08-19,46.8595
2020-08-20,46.8595
2020-08-21,46.8595
2020-08-22,46.8595
2020-08-23,46.8595
2020-08-24,46.8595
2020-08-25,46.8595
2020-08-26,46.8595
2020-08-27,46.8595
2020-08-28,46.8595
2020-08-29,46.8595
2020-08-30,46.8595
2020-08-31,46.8595
2020-09-01,46.8595
2020-09-02,46.8595
2020-09-03,46.8595
2020-09-04,46.8595
2020-09-05,46.8595
2020-09-06,46.8595
2020-09-07,46.8595
2020-09-08,46.8595
2020-09-09,46.8595
2020-09-10,46.8595
2020-09-11,46.8595
2020-09-12,46.8595
2020-09-13,46.8595
2020-09-14,46.8595
2020-09-15,46.8595
2020-09-16,46.8595
2020-09-17,46.8595
2020-09-18,46.8595
2020-09-19,46.8595
2020-09-20,46.8595
2020-09-21,46.8595
2020-09-22,46.8595
2020-09-23,46.8595
2020-09-24,46.8595
2020-09-25,46.8595
2020-09-26,46.8595
2020-09-27,46.8595
2020-09-28,46.8595
2020-09-29,46.8595
2020-09-30,5.5134
2020-10-01,5.5134
2020-10-02,5.5134
2020-10-03,5.5134
2020-10-04,5.5134
2020-10-05,5.5134
2020-10-06,5.5134
2020-10-07,5.5134
2020-10-08,5.5134
2020-10-09,5.5134
2020-10-10,5.5134
2020-10-11,5.5134
2020-10-12,5.5134
2020-10-13,5.5134
2020-10-14,5.5134
2020-10-15,5.5134
2020-10-16,5.5134
2020-10-17,5.5134
2020-10-18,5.5134
2020-10-19,5.5134
2020-10-20,5.5134
2020-10-21,5.5134
2020-10-22,5.5134
2020-10-23,5.5134
2020-10-24,5.5134
2020-10-25,5.5134
2020-10-26,5.5134
2020-10-27,5.5134
2020-10-28,5.5134
2020-10-29,5.5134
2020-10-30,5.5134
2020-10-31,5.5134
2020-11-01,5.5134
2020-11-02,5.5134
2020-11-03,5.5134
2020-11-04,5.5134
2020-11-05,5.5134
2020-11-06,5.5134
2020-11-07,5.5134
2020-11-08,5.5134
2020-11-09,5.5134
2020-11-10,5.5134
2020-11-11,5.5134
2020-11-12,5.5134
2020-11-13,5.5134
2020-11-14,5.5134
2020-11-15,5.5134
2020-11-16,5.5134
2020-11-17,5.5134
2020-11-18,5.5134
2020-11-19,5.5134
2020-11-20,5.5134
2020-11-21,5.5134
2020-11-22,5.5134
2020-11-23,5.5134
2020-11-24,5.5134
2020-11-25,5.5134
2020-11-26,5.5134
2020-11-27,5.5134
2020-11-28,5.5134
2020-11-29,5.5134
2020-11-30,5.5134
2020-12-01,5.5134
2020-12-02,5.5134
2020-12-03,5.5134
2020-12-04,5.5134
2020-12-05,5.5134
2020-12-06,5.5134
2020-12-07,5.5134
2020-12-08,5.5134
2020-12-09,5.5134
2020-12-10,5.5134
2020-12-11,5.5134
2020-12-12,5.5134
2020-12-13,5.5134
2020-12-14,5.5134
2020-12-15,5.5134
2020-12-16,5.5134
2020-12-17,5.5134
2020-12-18,5.5134
2020-12-19,5.5134
2020-12-20,5.5134
2020-12-21,5.5134
2020-12-22,5.5134
2020-12-23,5.5134
2020-12-24,5.5134
2020-12-25,5.5134
2020-12-26,5.5134
2020-12-27,5.5134
2020-12-28,5.5134
2020-12-29,5.5134
2020-12-30,5.5134
2020-12-31,6.4561
2021-01-01,6.4561
2021-01-02,6.4561
2021-01-03,6.4561
2021-01-04,6.4561
2021-01-05,6.4561
2021-01-06,6.4561
2021-01-07,6.4561
2021-01-08,6.4561
2021-01-09,6.4561
2021-01-10,6.4561
2021-01-11,6.4561
2021-01-12,6.4561
2021-01-13,6.4561
2021-01-14,6.4561
2021-01-15,6.4561
2021-01-16,6.4561
2021-01-17,6.4561
2021-01-18,6.4561
2021-01-19,6.4561
2021-01-20,6.4561
2021-01-21,6.4561
2021-01-22,6.4561
2021-01-23,6.4561
2021-01-24,6.4561
2021-01-25,6.4561
2021-01-26,6.4561
2021-01-27,6.4561
2021-01-28,6.4561
2021-01-29,6.4561
2021-01-30,6.4561
2021-01-31,6.4561
2021-02-01,6.4561
2021-02-02,6.4561
2021-02-03,6.4561
2021-02-04,6.4561
2021-02-05,6.4561
2021-02-06,6.4561
2021-02-07,6.4561
2021-02-08,6.4561
2021-02-09,6.4561
2021-02-10,6.4561
2021-02-11,6.4561
2021-02-12,6.4561
2021-02-13,6.4561
2021-02-14,6.4561
2021-02-15,6.4561
2021-02-16,6.4561
2021-02-17,6.4561
2021-02-18,6.4561
2021-02-19,6.4561
2021-02-20,6.4561
2021-02-21,6.4561
2021-02-22,6.4561
2021-02-23,6.4561
2021-02-24,6.4561
2021-02-25,6.4561
2021-02-26,6.4561
2021-02-27,6.4561
2021-02-28,6.4561
2021-03-01,6.4561
2021-03-02,6.4561
2021-03-03,6.4561
2021-03-04,6.4561
2021-03-05,6.4561
2021-03-06,6.4561
2021-03-07,6.4561
2021-03-08,6.4561
2021-03-09,6.4561
2021-03-10,6.4561
2021-03-11,6.4561
2021-03-12,6.4561
2021-03-13,6.4561
2021-03-14,6.4561
2021-03-15,6.4561
2021-03-16,6.4561
2021-03-17,6.4561
2021-03-18,6.4561
2021-03-19,6.4561
2021-03-20,6.4561
2021-03-21,6.4561
2021-03-22,6.4561
2021-03-23,6.4561
2021-03-24,6.4561
2021-03-25,6.4561
2021-03-26,6.4561
2021-03-27,6.4561
2021-03-28,6.4561
2021-03-29,6.4561
2021-03-30,6.4561
2021-03-31,7.6175
2021-04-01,7.6175
2021-04-02,7.6175
2021-04-03,7.6175
2021-04-04,7.6175
2021-04-05,7.6175
2021-04-06,7.6175
2021-04-07,7.6175
2021-04-08,7.6175
2021-04-09,7.6175
2021-04-10,7.6175
2021-04-11,7.6175
2021-04-12,7.6175
2021-04-13,7.6175
2021-04-14,7.6175
2021-04-15,7.6175
2021-04-16,7.6175
2021-04-17,7.6175
2021-04-18,7.6175
2021-04-19,7.6175
2021-04-20,7.6175
2021-04-21,7.6175
2021-04-22,7.6175
2021-04-23,7.6175
2021-04-24,7.6175
2021-04-25,7.6175
2021-04-26,7.6175
2021-04-27,7.6175
2021-04-28,7.6175
2021-04-29,7.6175
2021-04-30,7.6175
2021-05-01,7.6175
2021-05-02,7.6175
2021-05-03,7.6175
2021-05-04,7.6175
2021-05-05,7.6175
2021-05-06,7.6175
2021-05-07,7.6175
2021-05-08,7.6175
2021-05-09,7.6175
2021-05-10,7.6175
2021-05-11,7.6175
2021-05-12,7.6175
2021-05-13,7.6175
2021-05-14,7.6175
2021-05-15,7.6175
2021-05-16,7.6175
2021-05-17,7.6175
2021-05-18,7.6175
2021-05-19,7.6175
2021-05-20,7.6175
2021-05-21,7.6175
2021-05-22,7.6175
2021-05-23,7.6175
2021-05-24,7.6175
2021-05-25,7.6175
2021-05-26,7.6175
2021-05-27,7.6175
2021-05-28,7.6175
2021-05-29,7.6175
2021-05-30,7.6175
2021-05-31,7.6175
2021-06-01,7.6175
2021-06-02,7.6175
2021-06-03,7.6175
2021-06-04,7.6175
2021-06-05,7.6175
2021-06-06,7.6175
2021-06-07,7.6175
2021-06-08,7.6175
2021-06-09,7.6175
2021-06-10,7.6175
2021-06-11,7.6175
2021-06-12,7.6175
2021-06-13,7.6175
2021-06-14,7.6175
2021-06-15,7.6175
2021-06-16,7.6175
2021-06-17,7.6175
2021-06-18,7.6175
2021-06-19,7.6175
2021-06-20,7.6175
2021-06-21,7.6175
2021-06-22,7.6175
2021-06-23,7.6175
2021-06-24,7.6175
2021-06-25,7.6175
2021-06-26,7.6175
2021-06-27,7.6175
2021-06-28,7.6175
2021-06-29,7.6175
2021-06-30,9.499
2021-07-01,9.499
2021-07-02,9.499
2021-07-03,9.499
2021-07-04,9.499
2021-07-05,9.499
2021-07-06,9.499
2021-07-07,9.499
2021-07-08,9.499
2021-07-09,9.499
2021-07-10,9.499
2021-07-11,9.499
2021-07-12,9.499
2021-07-13,9.499
2021-07-14,9.499
2021-07-15,9.499
2021-07-16,9.499
2021-07-17,9.499
2021-07-18,9.499
2021-07-19,9.499
2021-07-20,9.499
2021-07-21,9.499
2021-07-22,9.499
2021-07-23,9.499
2021-07-24,9.499
2021-07-25,9.499
2021-07-26,9.499
2021-07-27,9.499
2021-07-28,9.499
2021-07-29,9.499
2021-07-30,9.499
2021-07-31,9.499
2021-08-01,9.499
2021-08-02,9.499
2021-08-03,9.499
2021-08-04,9.499
2021-08-05,9.499
2021-08-06,9.499
2021-08-07,9.499
2021-08-08,9.499
2021-08-09,9.499
2021-08-10,9.499
2021-08-11,9.499
2021-08-12,9.499
2021-08-13,9.499
2021-08-14,9.499
2021-08-15,9.499
2021-08-16,9.499
2021-08-17,9.499
2021-08-18,9.499
2021-08-19,9.499
2021-08-20,9.499
2021-08-21,9.499
2021-08-22,9.499
2021-08-23,9.499
2021-08-24,9.499
2021-08-25,9.499
2021-08-26,9.499
2021-08-27,9.499
2021-08-28,9.499
2021-08-29,9.499
2021-08-30,9.499
2021-08-31,9.499
2021-09-01,9.499
2021-09-02,9.499
2021-09-03,9.499
2021-09-04,9.499
2021-09-05,9.499
2021-09-06,9.499
2021-09-07,9.499
2021-09-08,9.499
2021-09-09,9.499
2021-09-10,9.499
2021-09-11,9.499
2021-09-12,9.499
2021-09-13,9.499
2021-09-14,9.499
2021-09-15,9.499
2021-09-16,9.499
2021-09-17,9.499
2021-09-18,9.499
2021-09-19,9.499
2021-09-20,9.499
2021-09-21,9.499
2021-09-22,9.499
2021-09-23,9.499
2021-09-24,9.499
2021-09-25,9.499
2021-09-26,9.499
2021-09-27,9.499
2021-09-28,9.499
2021-09-29,9.499
2021-09-30,8.7238
2021-10-01,8.7238
2021-10-02,8.7238
2021-10-03,8.7238
2021-10-04,8.7238
2021-10-05,8.7238
2021-10-06,8.7238
2021-10-07,8.7238
2021-10-08,8.7238
2021-10-09,8.7238
2021-10-10,8.7238
2021-10-11,8.7238
2021-10-12,8.7238
2021-10-13,8.7238
2021-10-14,8.7238
2021-10-15,8.7238
2021-10-16,8.7238
2021-10-17,8.7238
2021-10-18,8.7238
2021-10-19,8.7238
2021-10-20,8.7238
2021-10-21,8.7238
2021-10-22,8.7238
2021-10-23,8.7238
2021-10-24,8.7238
2021-10-25,8.7238
2021-10-26,8.7238
2021-10-27,8.7238
2021-10-28,8.7238
2021-10-29,8.7238
2021-10-30,8.7238
2021-10-31,8.7238
2021-11-01,8.7238
2021-11-02,8.7238
2021-11-03,8.7238
2021-11-04,8.7238
2021-11-05,8.7238
2021-11-06,8.7238
2021-11-07,8.7238
2021-11-08,8.7238
2021-11-09,8.7238
2021-11-10,8.7238
2021-11-11,8.7238
2021-11-12,8.7238
2021-11-13,8.7238
2021-11-14,8.7238
2021-11-15,8.7238
2021-11-16,8.7238
2021-11-17,8.7238
2021-11-18,8.7238
2021-11-19,8.7238
2021-11-20,8.7238
2021-11-21,8.7238
2021-11-22,8.7238
2021-11-23,8.7238
2021-11-24,8.7238
2021-11-25,8.7238
2021-11-26,8.7238
2021-11-27,8.7238
2021-11-28,8.7238
2021-11-29,8.7238
2021-11-30,8.7238
2021-12-01,8.7238
2021-12-02,8.7238
2021-12-03,8.7238
2021-12-04,8.7238
2021-12-05,8.7238
2021-12-06,8.7238
2021-12-07,8.7238
2021-12-08,8.7238
2021-12-09,8.7238
2021-12-10,8.7238
2021-12-11,8.7238
2021-12-12,8.7238
2021-12-13,8.7238
2021-12-14,8.7238
2021-12-15,8.7238
2021-12-16,8.7238
2021-12-17,8.7238
2021-12-18,8.7238
2021-12-19,8.7238
2021-12-20,8.7238
2021-12-21,8.7238
2021-12-22,8.7238
2021-12-23,8.7238
2021-12-24,8.7238
2021-12-25,8.7238
2021-12-26,8.7238
2021-12-27,8.7238
2021-12-28,8.7238
2021-12-29,8.7238
2021-12-30,8.7238
2021-12-31,9.7755
2022-01-01,9.7755
2022-01-02,9.7755
2022-01-03,9.7755
2022-01-04,9.7755
2022-01-05,9.7755
2022-01-06,9.7755
2022-01-07,9.7755
2022-01-08,9.7755
2022-01-09,9.7755
2022-01-10,9.7755
2022-01-11,9.7755
2022-01-12,9.7755
2022-01-13,9.7755
2022-01-14,9.7755
2022-01-15,9.7755
2022-01-16,9.7755
2022-01-17,9.7755
2022-01-18,9.7755
2022-01-19,9.7755
2022-01-20,9.7755
2022-01-21,9.7755
2022-01-22,9.7755
2022-01-23,9.7755
2022-01-24,9.7755
2022-01-25,9.7755
2022-01-26,9.7755
2022-01-27,9.7755
2022-01-28,9.7755
2022-01-29,9.7755
2022-01-30,9.7755
2022-01-31,9.7755
2022-02-01,9.7755
2022-02-02,9.7755
2022-02-03,9.7755
2022-02-04,9.7755
2022-02-05,9.7755
2022-02-06,9.7755
2022-02-07,9.7755
2022-02-08,9.7755
2022-02-09,9.7755
2022-02-10,9.7755
2022-02-11,9.7755
2022-02-12,9.7755
2022-02-13,9.7755
2022-02-14,9.7755
2022-02-15,9.7755
2022-02-16,9.7755
2022-02-17,9.7755
2022-02-18,9.7755
2022-02-19,9.7755
2022-02-20,9.7755
2022-02-21,9.7755
2022-02-22,9.7755
2022-02-23,9.7755
2022-02-24,9.7755
2022-02-25,9.7755
2022-02-26,9.7755
2022-02-27,9.7755
2022-02-28,9.7755
2022-03-01,9.7755
2022-03-02,9.7755
2022-03-03,9.7755
2022-03-04,9.7755
2022-03-05,9.7755
2022-03-06,9.7755
2022-03-07,9.7755
2022-03-08,9.7755
2022-03-09,9.7755
2022-03-10,9.7755
2022-03-11,9.7755
2022-03-12,9.7755
2022-03-13,9.7755
2022-03-14,9.7755
2022-03-15,9.7755
2022-03-16,9.7755
2022-03-17,9.7755
2022-03-18,9.7755
2022-03-19,9.7755
2022-03-20,9.7755
2022-03-21,9.7755
2022-03-22,9.7755
2022-03-23,9.7755
2022-03-24,9.7755
2022-03-25,9.7755
2022-03-26,9.7755
2022-03-27,9.7755
2022-03-28,9.7755
2022-03-29,9.7755
2022-03-30,9.7755
2022-03-31,94.0251
2022-04-01,94.0251
2022-04-02,94.0251
2022-04-03,94.0251
2022-04-04,94.0251
2022-04-05,94.0251
2022-04-06,94.0251
2022-04-07,94.0251
2022-04-08,94.0251
2022-04-09,94.0251
2022-04-10,94.0251
2022-04-11,94.0251
2022-04-12,94.0251
2022-04-13,94.0251
2022-04-14,94.0251
2022-04-15,94.0251
2022-04-16,94.0251
2022-04-17,94.0251
2022-04-18,94.0251
2022-04-19,94.0251
2022-04-20,94.0251
2022-04-21,94.0251
2022-04-22,94.0251
2022-04-23,94.0251
2022-04-24,94.0251
2022-04-25,94.0251
2022-04-26,94.0251
2022-04-27,94.0251
2022-04-28,94.0251
2022-04-29,94.0251
2022-04-30,94.0251
2022-05-01,94.0251
2022-05-02,94.0251
2022-05-03,94.0251
2022-05-04,94.0251
2022-05-05,94.0251
2022-05-06,94.0251
2022-05-07,94.0251
2022-05-08,94.0251
2022-05-09,94.0251
2022-05-10,94.0251
2022-05-11,94.0251
2022-05-12,94.0251
2022-05-13,94.0251
2022-05-14,94.0251
2022-05-15,94.0251
2022-05-16,94.0251
2022-05-17,94.0251
2022-05-18,94.0251
2022-05-19,94.0251
2022-05-20,94.0251
2022-05-21,94.0251
2022-05-22,94.0251
2022-05-23,94.0251
2022-05-24,94.0251
2022-05-25,94.0251
2022-05-26,94.0251
2022-05-27,94.0251
2022-05-28,94.0251
2022-05-29,94.0251
2022-05-30,94.0251
2022-05-31,94.0251
2022-06-01,94.0251
2022-06-02,94.0251
2022-06-03,94.0251
2022-06-04,94.0251
2022-06-05,94.0251
2022-06-06,94.0251
2022-06-07,94.0251
2022-06-08,94.0251
2022-06-09,94.0251
2022-06-10,94.0251
2022-06-11,94.0251
2022-06-12,94.0251
2022-06-13,94.0251
2022-06-14,94.0251
2022-06-15,94.0251
2022-06-16,94.0251
2022-06-17,94.0251
2022-06-18,94.0251
2022-06-19,94.0251
2022-06-20,94.0251
2022-06-21,94.0251
2022-06-22,94.0251
2022-06-23,94.0251
2022-06-24,94.0251
2022-06-25,94.0251
2022-06-26,94.0251
2022-06-27,94.0251
2022-06-28,94.0251
2022-06-29,94.0251
2022-06-30,91.8752
2022-07-01,91.8752
2022-07-02,91.8752
2022-07-03,91.8752
2022-07-04,91.8752
2022-07-05,91.8752
2022-07-06,91.8752
2022-07-07,91.8752
2022-07-08,91.8752
2022-07-09,91.8752
2022-07-10,91.8752
2022-07-11,91.8752
2022-07-12,91.8752
2022-07-13,91.8752
2022-07-14,91.8752
2022-07-15,91.8752
2022-07-16,91.8752
2022-07-17,91.8752
2022-07-18,91.8752
2022-07-19,91.8752
2022-07-20,91.8752
2022-07-21,91.8752
2022-07-22,91.8752
2022-07-23,91.8752
2022-07-24,91.8752
2022-07-25,91.8752
2022-07-26,91.8752
2022-07-27,91.8752
2022-07-28,91.8752
2022-07-29,91.8752
2022-07-30,91.8752
2022-07-31,91.8752
2022-08-01,91.8752
2022-08-02,91.8752
2022-08-03,91.8752
2022-08-04,91.8752
2022-08-05,91.8752
2022-08-06,91.8752
2022-08-07,91.8752
2022-08-08,91.8752
2022-08-09,91.8752
2022-08-10,91.8752
2022-08-11,91.8752
2022-08-12,91.8752
2022-08-13,91.8752
2022-08-14,91.8752
2022-08-15,91.8752
2022-08-16,91.8752
2022-08-17,91.8752
2022-08-18,91.8752
2022-08-19,91.8752
2022-08-20,91.8752
2022-08-21,91.8752
2022-08-22,91.8752
2022-08-23,91.8752
2022-08-24,91.8752
2022-08-25,91.8752
2022-08-26,91.8752
2022-08-27,91.8752
2022-08-28,91.8752
2022-08-29,91.8752
2022-08-30,91.8752
2022-08-31,91.8752
2022-09-01,91.8752
2022-09-02,91.8752
2022-09-03,91.8752
2022-09-04,91.8752
2022-09-05,91.8752
2022-09-06,91.8752
2022-09-07,91.8752
2022-09-08,91.8752
2022-09-09,91.8752
2022-09-10,91.8752
2022-09-11,91.8752
2022-09-12,91.8752
2022-09-13,91.8752
2022-09-14,91.8752
2022-09-15,91.8752
2022-09-16,91.8752
2022-09-17,91.8752
2022-09-18,91.8752
2022-09-19,91.8752
2022-09-20,91.8752
2022-09-21,91.8752
2022-09-22,91.8752
2022-09-23,91.8752
2022-09-24,91.8752
2022-09-25,91.8752
2022-09-26,91.8752
2022-09-27,91.8752
2022-09-28,91.8752
2022-09-29,91.8752
2022-09-30,90.9783
2022-10-01,90.9783
2022-10-02,90.9783
2022-10-03,90.9783
2022-10-04,90.9783
2022-10-05,90.9783
2022-10-06,90.9783
2022-10-07,90.9783
2022-10-08,90.9783
2022-10-09,90.9783
2022-10-10,90.9783
2022-10-11,90.9783
2022-10-12,90.9783
2022-10-13,90.9783
2022-10-14,90.9783
2022-10-15,90.9783
2022-10-16,90.9783
2022-10-17,90.9783
2022-10-18,90.9783
2022-10-19,90.9783
2022-10-20,90.9783
2022-10-21,90.9783
2022-10-22,90.9783
2022-10-23,90.9783
2022-10-24,90.9783
2022-10-25,90.9783
2022-10-26,90.9783
2022-10-27,90.9783
2022-10-28,90.9783
2022-10-29,90.9783
2022-10-30,90.9783
2022-10-31,90.9783
2022-11-01,90.9783
2022-11-02,90.9783
2022-11-03,90.9783
2022-11-04,90.9783
2022-11-05,90.9783
2022-11-06,90.9783
2022-11-07,90.9783
2022-11-08,90.9783
2022-11-09,90.9783
2022-11-10,90.9783
2022-11-11,90.9783
2022-11-12,90.9783
2022-11-13,90.9783
2022-11-14,90.9783
2022-11-15,90.9783
2022-11-16,90.9783
2022-11-17,90.9783
2022-11-18,90.9783
2022-11-19,90.9783
2022-11-20,90.9783
2022-11-21,90.9783
2022-11-22,90.9783
2022-11-23,90.9783
2022-11-24,90.9783
2022-11-25,90.9783
2022-11-26,90.9783
2022-11-27,90.9783
2022-11-28,90.9783
2022-11-29,90.9783
2022-11-30,90.9783
2022-12-01,90.9783
2022-12-02,90.9783
2022-12-03,90.9783
2022-12-04,90.9783
2022-12-05,90.9783
2022-12-06,90.9783
2022-12-07,90.9783
2022-12-08,90.9783
2022-12-09,90.9783
2022-12-10,90.9783
2022-12-11,90.9783
2022-12-12,90.9783
2022-12-13,90.9783
2022-12-14,90.9783
2022-12-15,90.9783
2022-12-16,90.9783
2022-12-17,90.9783
2022-12-18,90.9783
2022-12-19,90.9783
2022-12-20,90.9783
2022-12-21,90.9783
2022-12-22,90.9783
2022-12-23,90.9783
2022-12-24,90.9783
2022-12-25,90.9783
2022-12-26,90.9783
2022-12-27,90.9783
2022-12-28,90.9783
2022-12-29,90.9783
2022-12-30,90.9783
2022-12-31,98.0607
2023-01-01,98.0607
2023-01-02,98.0607
2023-01-03,98.0607
2023-01-04,98.0607
2023-01-05,98.0607
2023-01-06,98.0607
2023-01-07,98.0607
2023-01-08,98.0607
2023-01-09,98.0607
2023-01-10,98.0607
2023-01-11,98.0607
2023-01-12,98.0607
2023-01-13,98.0607
2023-01-14,98.0607
2023-01-15,98.0607
2023-01-16,98.0607
2023-01-17,98.0607
2023-01-18,98.0607
2023-01-19,98.0607
2023-01-20,98.0607
2023-01-21,98.0607
2023-01-22,98.0607
2023-01-23,98.0607
2023-01-24,98.0607
2023-01-25,98.0607
2023-01-26,98.0607
2023-01-27,98.0607
2023-01-28,98.0607
2023-01-29,98.0607
2023-01-30,98.0607
2023-01-31,98.0607
2023-02-01,98.0607
2023-02-02,98.0607
2023-02-03,98.0607
2023-02-04,98.0607
2023-02-05,98.0607
2023-02-06,98.0607
2023-02-07,98.0607
2023-02-08,98.0607
2023-02-09,98.0607
2023-02-10,98.0607
2023-02-11,98.0607
2023-02-12,98.0607
2023-02-13,98.0607
2023-02-14,98.0607
2023-02-15,98.0607
2023-02-16,98.0607
2023-02-17,98.0607
2023-02-18,98.0607
2023-02-19,98.0607
2023-02-20,98.0607
2023-02-21,98.0607
2023-02-22,98.0607
2023-02-23,98.0607
2023-02-24,98.0607
2023-02-25,98.0607
2023-02-26,98.0607
2023-02-27,98.0607
2023-02-28,98.0607
2023-03-01,98.0607
2023-03-02,98.0607
2023-03-03,98.0607
2023-03-04,98.0607
2023-03-05,98.0607
2023-03-06,98.0607
2023-03-07,98.0607
2023-03-08,98.0607
2023-03-09,98.0607
2023-03-10,98.0607
2023-03-11,98.0607
2023-03-12,98.0607
2023-03-13,98.0607
2023-03-14,98.0607
2023-03-15,98.0607
2023-03-16,98.0607
