,AJRD US Equity
2020-06-02,24.0259
2020-06-03,24.0259
2020-06-04,24.0259
2020-06-05,24.0259
2020-06-06,24.0259
2020-06-07,24.0259
2020-06-08,24.0259
2020-06-09,24.0259
2020-06-10,24.0259
2020-06-11,24.0259
2020-06-12,24.0259
2020-06-13,24.0259
2020-06-14,24.0259
2020-06-15,24.0259
2020-06-16,24.0259
2020-06-17,24.0259
2020-06-18,24.0259
2020-06-19,24.0259
2020-06-20,24.0259
2020-06-21,24.0259
2020-06-22,24.0259
2020-06-23,24.0259
2020-06-24,24.0259
2020-06-25,24.0259
2020-06-26,24.0259
2020-06-27,24.0259
2020-06-28,24.0259
2020-06-29,24.0259
2020-06-30,21.1524
2020-07-01,21.1524
2020-07-02,21.1524
2020-07-03,21.1524
2020-07-04,21.1524
2020-07-05,21.1524
2020-07-06,21.1524
2020-07-07,21.1524
2020-07-08,21.1524
2020-07-09,21.1524
2020-07-10,21.1524
2020-07-11,21.1524
2020-07-12,21.1524
2020-07-13,21.1524
2020-07-14,21.1524
2020-07-15,21.1524
2020-07-16,21.1524
2020-07-17,21.1524
2020-07-18,21.1524
2020-07-19,21.1524
2020-07-20,21.1524
2020-07-21,21.1524
2020-07-22,21.1524
2020-07-23,21.1524
2020-07-24,21.1524
2020-07-25,21.1524
2020-07-26,21.1524
2020-07-27,21.1524
2020-07-28,21.1524
2020-07-29,21.1524
2020-07-30,21.1524
2020-07-31,21.1524
2020-08-01,21.1524
2020-08-02,21.1524
2020-08-03,21.1524
2020-08-04,21.1524
2020-08-05,21.1524
2020-08-06,21.1524
2020-08-07,21.1524
2020-08-08,21.1524
2020-08-09,21.1524
2020-08-10,21.1524
2020-08-11,21.1524
2020-08-12,21.1524
2020-08-13,21.1524
2020-08-14,21.1524
2020-08-15,21.1524
2020-08-16,21.1524
2020-08-17,21.1524
2020-08-18,21.1524
2020-08-19,21.1524
2020-08-20,21.1524
2020-08-21,21.1524
2020-08-22,21.1524
2020-08-23,21.1524
2020-08-24,21.1524
2020-08-25,21.1524
2020-08-26,21.1524
2020-08-27,21.1524
2020-08-28,21.1524
2020-08-29,21.1524
2020-08-30,21.1524
2020-08-31,21.1524
2020-09-01,21.1524
2020-09-02,21.1524
2020-09-03,21.1524
2020-09-04,21.1524
2020-09-05,21.1524
2020-09-06,21.1524
2020-09-07,21.1524
2020-09-08,21.1524
2020-09-09,21.1524
2020-09-10,21.1524
2020-09-11,21.1524
2020-09-12,21.1524
2020-09-13,21.1524
2020-09-14,21.1524
2020-09-15,21.1524
2020-09-16,21.1524
2020-09-17,21.1524
2020-09-18,21.1524
2020-09-19,21.1524
2020-09-20,21.1524
2020-09-21,21.1524
2020-09-22,21.1524
2020-09-23,21.1524
2020-09-24,21.1524
2020-09-25,21.1524
2020-09-26,21.1524
2020-09-27,21.1524
2020-09-28,21.1524
2020-09-29,21.1524
2020-09-30,19.63
2020-10-01,19.63
2020-10-02,19.63
2020-10-03,19.63
2020-10-04,19.63
2020-10-05,19.63
2020-10-06,19.63
2020-10-07,19.63
2020-10-08,19.63
2020-10-09,19.63
2020-10-10,19.63
2020-10-11,19.63
2020-10-12,19.63
2020-10-13,19.63
2020-10-14,19.63
2020-10-15,19.63
2020-10-16,19.63
2020-10-17,19.63
2020-10-18,19.63
2020-10-19,19.63
2020-10-20,19.63
2020-10-21,19.63
2020-10-22,19.63
2020-10-23,19.63
2020-10-24,19.63
2020-10-25,19.63
2020-10-26,19.63
2020-10-27,19.63
2020-10-28,19.63
2020-10-29,19.63
2020-10-30,19.63
2020-10-31,19.63
2020-11-01,19.63
2020-11-02,19.63
2020-11-03,19.63
2020-11-04,19.63
2020-11-05,19.63
2020-11-06,19.63
2020-11-07,19.63
2020-11-08,19.63
2020-11-09,19.63
2020-11-10,19.63
2020-11-11,19.63
2020-11-12,19.63
2020-11-13,19.63
2020-11-14,19.63
2020-11-15,19.63
2020-11-16,19.63
2020-11-17,19.63
2020-11-18,19.63
2020-11-19,19.63
2020-11-20,19.63
2020-11-21,19.63
2020-11-22,19.63
2020-11-23,19.63
2020-11-24,19.63
2020-11-25,19.63
2020-11-26,19.63
2020-11-27,19.63
2020-11-28,19.63
2020-11-29,19.63
2020-11-30,19.63
2020-12-01,19.63
2020-12-02,19.63
2020-12-03,19.63
2020-12-04,19.63
2020-12-05,19.63
2020-12-06,19.63
2020-12-07,19.63
2020-12-08,19.63
2020-12-09,19.63
2020-12-10,19.63
2020-12-11,19.63
2020-12-12,19.63
2020-12-13,19.63
2020-12-14,19.63
2020-12-15,19.63
2020-12-16,19.63
2020-12-17,19.63
2020-12-18,19.63
2020-12-19,19.63
2020-12-20,19.63
2020-12-21,19.63
2020-12-22,19.63
2020-12-23,19.63
2020-12-24,19.63
2020-12-25,19.63
2020-12-26,19.63
2020-12-27,19.63
2020-12-28,19.63
2020-12-29,19.63
2020-12-30,19.63
2020-12-31,33.6213
2021-01-01,33.6213
2021-01-02,33.6213
2021-01-03,33.6213
2021-01-04,33.6213
2021-01-05,33.6213
2021-01-06,33.6213
2021-01-07,33.6213
2021-01-08,33.6213
2021-01-09,33.6213
2021-01-10,33.6213
2021-01-11,33.6213
2021-01-12,33.6213
2021-01-13,33.6213
2021-01-14,33.6213
2021-01-15,33.6213
2021-01-16,33.6213
2021-01-17,33.6213
2021-01-18,33.6213
2021-01-19,33.6213
2021-01-20,33.6213
2021-01-21,33.6213
2021-01-22,33.6213
2021-01-23,33.6213
2021-01-24,33.6213
2021-01-25,33.6213
2021-01-26,33.6213
2021-01-27,33.6213
2021-01-28,33.6213
2021-01-29,33.6213
2021-01-30,33.6213
2021-01-31,33.6213
2021-02-01,33.6213
2021-02-02,33.6213
2021-02-03,33.6213
2021-02-04,33.6213
2021-02-05,33.6213
2021-02-06,33.6213
2021-02-07,33.6213
2021-02-08,33.6213
2021-02-09,33.6213
2021-02-10,33.6213
2021-02-11,33.6213
2021-02-12,33.6213
2021-02-13,33.6213
2021-02-14,33.6213
2021-02-15,33.6213
2021-02-16,33.6213
2021-02-17,33.6213
2021-02-18,33.6213
2021-02-19,33.6213
2021-02-20,33.6213
2021-02-21,33.6213
2021-02-22,33.6213
2021-02-23,33.6213
2021-02-24,33.6213
2021-02-25,33.6213
2021-02-26,33.6213
2021-02-27,33.6213
2021-02-28,33.6213
2021-03-01,33.6213
2021-03-02,33.6213
2021-03-03,33.6213
2021-03-04,33.6213
2021-03-05,33.6213
2021-03-06,33.6213
2021-03-07,33.6213
2021-03-08,33.6213
2021-03-09,33.6213
2021-03-10,33.6213
2021-03-11,33.6213
2021-03-12,33.6213
2021-03-13,33.6213
2021-03-14,33.6213
2021-03-15,33.6213
2021-03-16,33.6213
2021-03-17,33.6213
2021-03-18,33.6213
2021-03-19,33.6213
2021-03-20,33.6213
2021-03-21,33.6213
2021-03-22,33.6213
2021-03-23,33.6213
2021-03-24,33.6213
2021-03-25,33.6213
2021-03-26,33.6213
2021-03-27,33.6213
2021-03-28,33.6213
2021-03-29,33.6213
2021-03-30,33.6213
2021-03-31,27.4111
2021-04-01,27.4111
2021-04-02,27.4111
2021-04-03,27.4111
2021-04-04,27.4111
2021-04-05,27.4111
2021-04-06,27.4111
2021-04-07,27.4111
2021-04-08,27.4111
2021-04-09,27.4111
2021-04-10,27.4111
2021-04-11,27.4111
2021-04-12,27.4111
2021-04-13,27.4111
2021-04-14,27.4111
2021-04-15,27.4111
2021-04-16,27.4111
2021-04-17,27.4111
2021-04-18,27.4111
2021-04-19,27.4111
2021-04-20,27.4111
2021-04-21,27.4111
2021-04-22,27.4111
2021-04-23,27.4111
2021-04-24,27.4111
2021-04-25,27.4111
2021-04-26,27.4111
2021-04-27,27.4111
2021-04-28,27.4111
2021-04-29,27.4111
2021-04-30,27.4111
2021-05-01,27.4111
2021-05-02,27.4111
2021-05-03,27.4111
2021-05-04,27.4111
2021-05-05,27.4111
2021-05-06,27.4111
2021-05-07,27.4111
2021-05-08,27.4111
2021-05-09,27.4111
2021-05-10,27.4111
2021-05-11,27.4111
2021-05-12,27.4111
2021-05-13,27.4111
2021-05-14,27.4111
2021-05-15,27.4111
2021-05-16,27.4111
2021-05-17,27.4111
2021-05-18,27.4111
2021-05-19,27.4111
2021-05-20,27.4111
2021-05-21,27.4111
2021-05-22,27.4111
2021-05-23,27.4111
2021-05-24,27.4111
2021-05-25,27.4111
2021-05-26,27.4111
2021-05-27,27.4111
2021-05-28,27.4111
2021-05-29,27.4111
2021-05-30,27.4111
2021-05-31,27.4111
2021-06-01,27.4111
2021-06-02,27.4111
2021-06-03,27.4111
2021-06-04,27.4111
2021-06-05,27.4111
2021-06-06,27.4111
2021-06-07,27.4111
2021-06-08,27.4111
2021-06-09,27.4111
2021-06-10,27.4111
2021-06-11,27.4111
2021-06-12,27.4111
2021-06-13,27.4111
2021-06-14,27.4111
2021-06-15,27.4111
2021-06-16,27.4111
2021-06-17,27.4111
2021-06-18,27.4111
2021-06-19,27.4111
2021-06-20,27.4111
2021-06-21,27.4111
2021-06-22,27.4111
2021-06-23,27.4111
2021-06-24,27.4111
2021-06-25,27.4111
2021-06-26,27.4111
2021-06-27,27.4111
2021-06-28,27.4111
2021-06-29,27.4111
2021-06-30,25.3959
2021-07-01,25.3959
2021-07-02,25.3959
2021-07-03,25.3959
2021-07-04,25.3959
2021-07-05,25.3959
2021-07-06,25.3959
2021-07-07,25.3959
2021-07-08,25.3959
2021-07-09,25.3959
2021-07-10,25.3959
2021-07-11,25.3959
2021-07-12,25.3959
2021-07-13,25.3959
2021-07-14,25.3959
2021-07-15,25.3959
2021-07-16,25.3959
2021-07-17,25.3959
2021-07-18,25.3959
2021-07-19,25.3959
2021-07-20,25.3959
2021-07-21,25.3959
2021-07-22,25.3959
2021-07-23,25.3959
2021-07-24,25.3959
2021-07-25,25.3959
2021-07-26,25.3959
2021-07-27,25.3959
2021-07-28,25.3959
2021-07-29,25.3959
2021-07-30,25.3959
2021-07-31,25.3959
2021-08-01,25.3959
2021-08-02,25.3959
2021-08-03,25.3959
2021-08-04,25.3959
2021-08-05,25.3959
2021-08-06,25.3959
2021-08-07,25.3959
2021-08-08,25.3959
2021-08-09,25.3959
2021-08-10,25.3959
2021-08-11,25.3959
2021-08-12,25.3959
2021-08-13,25.3959
2021-08-14,25.3959
2021-08-15,25.3959
2021-08-16,25.3959
2021-08-17,25.3959
2021-08-18,25.3959
2021-08-19,25.3959
2021-08-20,25.3959
2021-08-21,25.3959
2021-08-22,25.3959
2021-08-23,25.3959
2021-08-24,25.3959
2021-08-25,25.3959
2021-08-26,25.3959
2021-08-27,25.3959
2021-08-28,25.3959
2021-08-29,25.3959
2021-08-30,25.3959
2021-08-31,25.3959
2021-09-01,25.3959
2021-09-02,25.3959
2021-09-03,25.3959
2021-09-04,25.3959
2021-09-05,25.3959
2021-09-06,25.3959
2021-09-07,25.3959
2021-09-08,25.3959
2021-09-09,25.3959
2021-09-10,25.3959
2021-09-11,25.3959
2021-09-12,25.3959
2021-09-13,25.3959
2021-09-14,25.3959
2021-09-15,25.3959
2021-09-16,25.3959
2021-09-17,25.3959
2021-09-18,25.3959
2021-09-19,25.3959
2021-09-20,25.3959
2021-09-21,25.3959
2021-09-22,25.3959
2021-09-23,25.3959
2021-09-24,25.3959
2021-09-25,25.3959
2021-09-26,25.3959
2021-09-27,25.3959
2021-09-28,25.3959
2021-09-29,25.3959
2021-09-30,25.0811
2021-10-01,25.0811
2021-10-02,25.0811
2021-10-03,25.0811
2021-10-04,25.0811
2021-10-05,25.0811
2021-10-06,25.0811
2021-10-07,25.0811
2021-10-08,25.0811
2021-10-09,25.0811
2021-10-10,25.0811
2021-10-11,25.0811
2021-10-12,25.0811
2021-10-13,25.0811
2021-10-14,25.0811
2021-10-15,25.0811
2021-10-16,25.0811
2021-10-17,25.0811
2021-10-18,25.0811
2021-10-19,25.0811
2021-10-20,25.0811
2021-10-21,25.0811
2021-10-22,25.0811
2021-10-23,25.0811
2021-10-24,25.0811
2021-10-25,25.0811
2021-10-26,25.0811
2021-10-27,25.0811
2021-10-28,25.0811
2021-10-29,25.0811
2021-10-30,25.0811
2021-10-31,25.0811
2021-11-01,25.0811
2021-11-02,25.0811
2021-11-03,25.0811
2021-11-04,25.0811
2021-11-05,25.0811
2021-11-06,25.0811
2021-11-07,25.0811
2021-11-08,25.0811
2021-11-09,25.0811
2021-11-10,25.0811
2021-11-11,25.0811
2021-11-12,25.0811
2021-11-13,25.0811
2021-11-14,25.0811
2021-11-15,25.0811
2021-11-16,25.0811
2021-11-17,25.0811
2021-11-18,25.0811
2021-11-19,25.0811
2021-11-20,25.0811
2021-11-21,25.0811
2021-11-22,25.0811
2021-11-23,25.0811
2021-11-24,25.0811
2021-11-25,25.0811
2021-11-26,25.0811
2021-11-27,25.0811
2021-11-28,25.0811
2021-11-29,25.0811
2021-11-30,25.0811
2021-12-01,25.0811
2021-12-02,25.0811
2021-12-03,25.0811
2021-12-04,25.0811
2021-12-05,25.0811
2021-12-06,25.0811
2021-12-07,25.0811
2021-12-08,25.0811
2021-12-09,25.0811
2021-12-10,25.0811
2021-12-11,25.0811
2021-12-12,25.0811
2021-12-13,25.0811
2021-12-14,25.0811
2021-12-15,25.0811
2021-12-16,25.0811
2021-12-17,25.0811
2021-12-18,25.0811
2021-12-19,25.0811
2021-12-20,25.0811
2021-12-21,25.0811
2021-12-22,25.0811
2021-12-23,25.0811
2021-12-24,25.0811
2021-12-25,25.0811
2021-12-26,25.0811
2021-12-27,25.0811
2021-12-28,25.0811
2021-12-29,25.0811
2021-12-30,25.0811
2021-12-31,38.4514
2022-01-01,38.4514
2022-01-02,38.4514
2022-01-03,38.4514
2022-01-04,38.4514
2022-01-05,38.4514
2022-01-06,38.4514
2022-01-07,38.4514
2022-01-08,38.4514
2022-01-09,38.4514
2022-01-10,38.4514
2022-01-11,38.4514
2022-01-12,38.4514
2022-01-13,38.4514
2022-01-14,38.4514
2022-01-15,38.4514
2022-01-16,38.4514
2022-01-17,38.4514
2022-01-18,38.4514
2022-01-19,38.4514
2022-01-20,38.4514
2022-01-21,38.4514
2022-01-22,38.4514
2022-01-23,38.4514
2022-01-24,38.4514
2022-01-25,38.4514
2022-01-26,38.4514
2022-01-27,38.4514
2022-01-28,38.4514
2022-01-29,38.4514
2022-01-30,38.4514
2022-01-31,38.4514
2022-02-01,38.4514
2022-02-02,38.4514
2022-02-03,38.4514
2022-02-04,38.4514
2022-02-05,38.4514
2022-02-06,38.4514
2022-02-07,38.4514
2022-02-08,38.4514
2022-02-09,38.4514
2022-02-10,38.4514
2022-02-11,38.4514
2022-02-12,38.4514
2022-02-13,38.4514
2022-02-14,38.4514
2022-02-15,38.4514
2022-02-16,38.4514
2022-02-17,38.4514
2022-02-18,38.4514
2022-02-19,38.4514
2022-02-20,38.4514
2022-02-21,38.4514
2022-02-22,38.4514
2022-02-23,38.4514
2022-02-24,38.4514
2022-02-25,38.4514
2022-02-26,38.4514
2022-02-27,38.4514
2022-02-28,38.4514
2022-03-01,38.4514
2022-03-02,38.4514
2022-03-03,38.4514
2022-03-04,38.4514
2022-03-05,38.4514
2022-03-06,38.4514
2022-03-07,38.4514
2022-03-08,38.4514
2022-03-09,38.4514
2022-03-10,38.4514
2022-03-11,38.4514
2022-03-12,38.4514
2022-03-13,38.4514
2022-03-14,38.4514
2022-03-15,38.4514
2022-03-16,38.4514
2022-03-17,38.4514
2022-03-18,38.4514
2022-03-19,38.4514
2022-03-20,38.4514
2022-03-21,38.4514
2022-03-22,38.4514
2022-03-23,38.4514
2022-03-24,38.4514
2022-03-25,38.4514
2022-03-26,38.4514
2022-03-27,38.4514
2022-03-28,38.4514
2022-03-29,38.4514
2022-03-30,38.4514
2022-03-31,37.5136
2022-04-01,37.5136
2022-04-02,37.5136
2022-04-03,37.5136
2022-04-04,37.5136
2022-04-05,37.5136
2022-04-06,37.5136
2022-04-07,37.5136
2022-04-08,37.5136
2022-04-09,37.5136
2022-04-10,37.5136
2022-04-11,37.5136
2022-04-12,37.5136
2022-04-13,37.5136
2022-04-14,37.5136
2022-04-15,37.5136
2022-04-16,37.5136
2022-04-17,37.5136
2022-04-18,37.5136
2022-04-19,37.5136
2022-04-20,37.5136
2022-04-21,37.5136
2022-04-22,37.5136
2022-04-23,37.5136
2022-04-24,37.5136
2022-04-25,37.5136
2022-04-26,37.5136
2022-04-27,37.5136
2022-04-28,37.5136
2022-04-29,37.5136
2022-04-30,37.5136
2022-05-01,37.5136
2022-05-02,37.5136
2022-05-03,37.5136
2022-05-04,37.5136
2022-05-05,37.5136
2022-05-06,37.5136
2022-05-07,37.5136
2022-05-08,37.5136
2022-05-09,37.5136
2022-05-10,37.5136
2022-05-11,37.5136
2022-05-12,37.5136
2022-05-13,37.5136
2022-05-14,37.5136
2022-05-15,37.5136
2022-05-16,37.5136
2022-05-17,37.5136
2022-05-18,37.5136
2022-05-19,37.5136
2022-05-20,37.5136
2022-05-21,37.5136
2022-05-22,37.5136
2022-05-23,37.5136
2022-05-24,37.5136
2022-05-25,37.5136
2022-05-26,37.5136
2022-05-27,37.5136
2022-05-28,37.5136
2022-05-29,37.5136
2022-05-30,37.5136
2022-05-31,37.5136
2022-06-01,37.5136
2022-06-02,37.5136
2022-06-03,37.5136
2022-06-04,37.5136
2022-06-05,37.5136
2022-06-06,37.5136
2022-06-07,37.5136
2022-06-08,37.5136
2022-06-09,37.5136
2022-06-10,37.5136
2022-06-11,37.5136
2022-06-12,37.5136
2022-06-13,37.5136
2022-06-14,37.5136
2022-06-15,37.5136
2022-06-16,37.5136
2022-06-17,37.5136
2022-06-18,37.5136
2022-06-19,37.5136
2022-06-20,37.5136
2022-06-21,37.5136
2022-06-22,37.5136
2022-06-23,37.5136
2022-06-24,37.5136
2022-06-25,37.5136
2022-06-26,37.5136
2022-06-27,37.5136
2022-06-28,37.5136
2022-06-29,37.5136
2022-06-30,27.7048
2022-07-01,27.7048
2022-07-02,27.7048
2022-07-03,27.7048
2022-07-04,27.7048
2022-07-05,27.7048
2022-07-06,27.7048
2022-07-07,27.7048
2022-07-08,27.7048
2022-07-09,27.7048
2022-07-10,27.7048
2022-07-11,27.7048
2022-07-12,27.7048
2022-07-13,27.7048
2022-07-14,27.7048
2022-07-15,27.7048
2022-07-16,27.7048
2022-07-17,27.7048
2022-07-18,27.7048
2022-07-19,27.7048
2022-07-20,27.7048
2022-07-21,27.7048
2022-07-22,27.7048
2022-07-23,27.7048
2022-07-24,27.7048
2022-07-25,27.7048
2022-07-26,27.7048
2022-07-27,27.7048
2022-07-28,27.7048
2022-07-29,27.7048
2022-07-30,27.7048
2022-07-31,27.7048
2022-08-01,27.7048
2022-08-02,27.7048
2022-08-03,27.7048
2022-08-04,27.7048
2022-08-05,27.7048
2022-08-06,27.7048
2022-08-07,27.7048
2022-08-08,27.7048
2022-08-09,27.7048
2022-08-10,27.7048
2022-08-11,27.7048
2022-08-12,27.7048
2022-08-13,27.7048
2022-08-14,27.7048
2022-08-15,27.7048
2022-08-16,27.7048
2022-08-17,27.7048
2022-08-18,27.7048
2022-08-19,27.7048
2022-08-20,27.7048
2022-08-21,27.7048
2022-08-22,27.7048
2022-08-23,27.7048
2022-08-24,27.7048
2022-08-25,27.7048
2022-08-26,27.7048
2022-08-27,27.7048
2022-08-28,27.7048
2022-08-29,27.7048
2022-08-30,27.7048
2022-08-31,27.7048
2022-09-01,27.7048
2022-09-02,27.7048
2022-09-03,27.7048
2022-09-04,27.7048
2022-09-05,27.7048
2022-09-06,27.7048
2022-09-07,27.7048
2022-09-08,27.7048
2022-09-09,27.7048
2022-09-10,27.7048
2022-09-11,27.7048
2022-09-12,27.7048
2022-09-13,27.7048
2022-09-14,27.7048
2022-09-15,27.7048
2022-09-16,27.7048
2022-09-17,27.7048
2022-09-18,27.7048
2022-09-19,27.7048
2022-09-20,27.7048
2022-09-21,27.7048
2022-09-22,27.7048
2022-09-23,27.7048
2022-09-24,27.7048
2022-09-25,27.7048
2022-09-26,27.7048
2022-09-27,27.7048
2022-09-28,27.7048
2022-09-29,27.7048
2022-09-30,21.1584
2022-10-01,21.1584
2022-10-02,21.1584
2022-10-03,21.1584
2022-10-04,21.1584
2022-10-05,21.1584
2022-10-06,21.1584
2022-10-07,21.1584
2022-10-08,21.1584
2022-10-09,21.1584
2022-10-10,21.1584
2022-10-11,21.1584
2022-10-12,21.1584
2022-10-13,21.1584
2022-10-14,21.1584
2022-10-15,21.1584
2022-10-16,21.1584
2022-10-17,21.1584
2022-10-18,21.1584
2022-10-19,21.1584
2022-10-20,21.1584
2022-10-21,21.1584
2022-10-22,21.1584
2022-10-23,21.1584
2022-10-24,21.1584
2022-10-25,21.1584
2022-10-26,21.1584
2022-10-27,21.1584
2022-10-28,21.1584
2022-10-29,21.1584
2022-10-30,21.1584
2022-10-31,21.1584
2022-11-01,21.1584
2022-11-02,21.1584
2022-11-03,21.1584
2022-11-04,21.1584
2022-11-05,21.1584
2022-11-06,21.1584
2022-11-07,21.1584
2022-11-08,21.1584
2022-11-09,21.1584
2022-11-10,21.1584
2022-11-11,21.1584
2022-11-12,21.1584
2022-11-13,21.1584
2022-11-14,21.1584
2022-11-15,21.1584
2022-11-16,21.1584
2022-11-17,21.1584
2022-11-18,21.1584
2022-11-19,21.1584
2022-11-20,21.1584
2022-11-21,21.1584
2022-11-22,21.1584
2022-11-23,21.1584
2022-11-24,21.1584
2022-11-25,21.1584
2022-11-26,21.1584
2022-11-27,21.1584
2022-11-28,21.1584
2022-11-29,21.1584
2022-11-30,21.1584
2022-12-01,21.1584
2022-12-02,21.1584
2022-12-03,21.1584
2022-12-04,21.1584
2022-12-05,21.1584
2022-12-06,21.1584
2022-12-07,21.1584
2022-12-08,21.1584
2022-12-09,21.1584
2022-12-10,21.1584
2022-12-11,21.1584
2022-12-12,21.1584
2022-12-13,21.1584
2022-12-14,21.1584
2022-12-15,21.1584
2022-12-16,21.1584
2022-12-17,21.1584
2022-12-18,21.1584
2022-12-19,21.1584
2022-12-20,21.1584
2022-12-21,21.1584
2022-12-22,21.1584
2022-12-23,21.1584
2022-12-24,21.1584
2022-12-25,21.1584
2022-12-26,21.1584
2022-12-27,21.1584
2022-12-28,21.1584
2022-12-29,21.1584
2022-12-30,21.1584
2022-12-31,13.8456
2023-01-01,13.8456
2023-01-02,13.8456
2023-01-03,13.8456
2023-01-04,13.8456
2023-01-05,13.8456
2023-01-06,13.8456
2023-01-07,13.8456
2023-01-08,13.8456
2023-01-09,13.8456
2023-01-10,13.8456
2023-01-11,13.8456
2023-01-12,13.8456
2023-01-13,13.8456
2023-01-14,13.8456
2023-01-15,13.8456
2023-01-16,13.8456
2023-01-17,13.8456
2023-01-18,13.8456
2023-01-19,13.8456
2023-01-20,13.8456
2023-01-21,13.8456
2023-01-22,13.8456
2023-01-23,13.8456
2023-01-24,13.8456
2023-01-25,13.8456
2023-01-26,13.8456
2023-01-27,13.8456
2023-01-28,13.8456
2023-01-29,13.8456
2023-01-30,13.8456
2023-01-31,13.8456
2023-02-01,13.8456
2023-02-02,13.8456
2023-02-03,13.8456
2023-02-04,13.8456
2023-02-05,13.8456
2023-02-06,13.8456
2023-02-07,13.8456
2023-02-08,13.8456
2023-02-09,13.8456
2023-02-10,13.8456
2023-02-11,13.8456
2023-02-12,13.8456
2023-02-13,13.8456
2023-02-14,13.8456
2023-02-15,13.8456
2023-02-16,13.8456
2023-02-17,13.8456
2023-02-18,13.8456
2023-02-19,13.8456
2023-02-20,13.8456
2023-02-21,13.8456
2023-02-22,13.8456
2023-02-23,13.8456
2023-02-24,13.8456
2023-02-25,13.8456
2023-02-26,13.8456
2023-02-27,13.8456
2023-02-28,13.8456
2023-03-01,13.8456
2023-03-02,13.8456
2023-03-03,13.8456
2023-03-04,13.8456
2023-03-05,13.8456
2023-03-06,13.8456
2023-03-07,13.8456
2023-03-08,13.8456
2023-03-09,13.8456
2023-03-10,13.8456
2023-03-11,13.8456
2023-03-12,13.8456
2023-03-13,13.8456
2023-03-14,13.8456
2023-03-15,13.8456
2023-03-16,13.8456
