,CCK US Equity
2020-04-04,35.3824
2020-04-05,35.3824
2020-04-06,35.3824
2020-04-07,35.3824
2020-04-08,35.3824
2020-04-09,35.3824
2020-04-10,35.3824
2020-04-11,35.3824
2020-04-12,35.3824
2020-04-13,35.3824
2020-04-14,35.3824
2020-04-15,35.3824
2020-04-16,35.3824
2020-04-17,35.3824
2020-04-18,35.3824
2020-04-19,35.3824
2020-04-20,35.3824
2020-04-21,35.3824
2020-04-22,35.3824
2020-04-23,35.3824
2020-04-24,35.3824
2020-04-25,35.3824
2020-04-26,35.3824
2020-04-27,35.3824
2020-04-28,35.3824
2020-04-29,35.3824
2020-04-30,35.3824
2020-05-01,35.3824
2020-05-02,35.3824
2020-05-03,35.3824
2020-05-04,35.3824
2020-05-05,35.3824
2020-05-06,35.3824
2020-05-07,35.3824
2020-05-08,35.3824
2020-05-09,35.3824
2020-05-10,35.3824
2020-05-11,35.3824
2020-05-12,35.3824
2020-05-13,35.3824
2020-05-14,35.3824
2020-05-15,35.3824
2020-05-16,35.3824
2020-05-17,35.3824
2020-05-18,35.3824
2020-05-19,35.3824
2020-05-20,35.3824
2020-05-21,35.3824
2020-05-22,35.3824
2020-05-23,35.3824
2020-05-24,35.3824
2020-05-25,35.3824
2020-05-26,35.3824
2020-05-27,35.3824
2020-05-28,35.3824
2020-05-29,35.3824
2020-05-30,35.3824
2020-05-31,35.3824
2020-06-01,35.3824
2020-06-02,35.3824
2020-06-03,35.3824
2020-06-04,35.3824
2020-06-05,35.3824
2020-06-06,35.3824
2020-06-07,35.3824
2020-06-08,35.3824
2020-06-09,35.3824
2020-06-10,35.3824
2020-06-11,35.3824
2020-06-12,35.3824
2020-06-13,35.3824
2020-06-14,35.3824
2020-06-15,35.3824
2020-06-16,35.3824
2020-06-17,35.3824
2020-06-18,35.3824
2020-06-19,35.3824
2020-06-20,35.3824
2020-06-21,35.3824
2020-06-22,35.3824
2020-06-23,35.3824
2020-06-24,35.3824
2020-06-25,35.3824
2020-06-26,35.3824
2020-06-27,35.3824
2020-06-28,35.3824
2020-06-29,35.3824
2020-06-30,31.1354
2020-07-01,31.1354
2020-07-02,31.1354
2020-07-03,31.1354
2020-07-04,31.1354
2020-07-05,31.1354
2020-07-06,31.1354
2020-07-07,31.1354
2020-07-08,31.1354
2020-07-09,31.1354
2020-07-10,31.1354
2020-07-11,31.1354
2020-07-12,31.1354
2020-07-13,31.1354
2020-07-14,31.1354
2020-07-15,31.1354
2020-07-16,31.1354
2020-07-17,31.1354
2020-07-18,31.1354
2020-07-19,31.1354
2020-07-20,31.1354
2020-07-21,31.1354
2020-07-22,31.1354
2020-07-23,31.1354
2020-07-24,31.1354
2020-07-25,31.1354
2020-07-26,31.1354
2020-07-27,31.1354
2020-07-28,31.1354
2020-07-29,31.1354
2020-07-30,31.1354
2020-07-31,31.1354
2020-08-01,31.1354
2020-08-02,31.1354
2020-08-03,31.1354
2020-08-04,31.1354
2020-08-05,31.1354
2020-08-06,31.1354
2020-08-07,31.1354
2020-08-08,31.1354
2020-08-09,31.1354
2020-08-10,31.1354
2020-08-11,31.1354
2020-08-12,31.1354
2020-08-13,31.1354
2020-08-14,31.1354
2020-08-15,31.1354
2020-08-16,31.1354
2020-08-17,31.1354
2020-08-18,31.1354
2020-08-19,31.1354
2020-08-20,31.1354
2020-08-21,31.1354
2020-08-22,31.1354
2020-08-23,31.1354
2020-08-24,31.1354
2020-08-25,31.1354
2020-08-26,31.1354
2020-08-27,31.1354
2020-08-28,31.1354
2020-08-29,31.1354
2020-08-30,31.1354
2020-08-31,31.1354
2020-09-01,31.1354
2020-09-02,31.1354
2020-09-03,31.1354
2020-09-04,31.1354
2020-09-05,31.1354
2020-09-06,31.1354
2020-09-07,31.1354
2020-09-08,31.1354
2020-09-09,31.1354
2020-09-10,31.1354
2020-09-11,31.1354
2020-09-12,31.1354
2020-09-13,31.1354
2020-09-14,31.1354
2020-09-15,31.1354
2020-09-16,31.1354
2020-09-17,31.1354
2020-09-18,31.1354
2020-09-19,31.1354
2020-09-20,31.1354
2020-09-21,31.1354
2020-09-22,31.1354
2020-09-23,31.1354
2020-09-24,31.1354
2020-09-25,31.1354
2020-09-26,31.1354
2020-09-27,31.1354
2020-09-28,31.1354
2020-09-29,31.1354
2020-09-30,29.195
2020-10-01,29.195
2020-10-02,29.195
2020-10-03,29.195
2020-10-04,29.195
2020-10-05,29.195
2020-10-06,29.195
2020-10-07,29.195
2020-10-08,29.195
2020-10-09,29.195
2020-10-10,29.195
2020-10-11,29.195
2020-10-12,29.195
2020-10-13,29.195
2020-10-14,29.195
2020-10-15,29.195
2020-10-16,29.195
2020-10-17,29.195
2020-10-18,29.195
2020-10-19,29.195
2020-10-20,29.195
2020-10-21,29.195
2020-10-22,29.195
2020-10-23,29.195
2020-10-24,29.195
2020-10-25,29.195
2020-10-26,29.195
2020-10-27,29.195
2020-10-28,29.195
2020-10-29,29.195
2020-10-30,29.195
2020-10-31,29.195
2020-11-01,29.195
2020-11-02,29.195
2020-11-03,29.195
2020-11-04,29.195
2020-11-05,29.195
2020-11-06,29.195
2020-11-07,29.195
2020-11-08,29.195
2020-11-09,29.195
2020-11-10,29.195
2020-11-11,29.195
2020-11-12,29.195
2020-11-13,29.195
2020-11-14,29.195
2020-11-15,29.195
2020-11-16,29.195
2020-11-17,29.195
2020-11-18,29.195
2020-11-19,29.195
2020-11-20,29.195
2020-11-21,29.195
2020-11-22,29.195
2020-11-23,29.195
2020-11-24,29.195
2020-11-25,29.195
2020-11-26,29.195
2020-11-27,29.195
2020-11-28,29.195
2020-11-29,29.195
2020-11-30,29.195
2020-12-01,29.195
2020-12-02,29.195
2020-12-03,29.195
2020-12-04,29.195
2020-12-05,29.195
2020-12-06,29.195
2020-12-07,29.195
2020-12-08,29.195
2020-12-09,29.195
2020-12-10,29.195
2020-12-11,29.195
2020-12-12,29.195
2020-12-13,29.195
2020-12-14,29.195
2020-12-15,29.195
2020-12-16,29.195
2020-12-17,29.195
2020-12-18,29.195
2020-12-19,29.195
2020-12-20,29.195
2020-12-21,29.195
2020-12-22,29.195
2020-12-23,29.195
2020-12-24,29.195
2020-12-25,29.195
2020-12-26,29.195
2020-12-27,29.195
2020-12-28,29.195
2020-12-29,29.195
2020-12-30,29.195
2020-12-31,29.6088
2021-01-01,29.6088
2021-01-02,29.6088
2021-01-03,29.6088
2021-01-04,29.6088
2021-01-05,29.6088
2021-01-06,29.6088
2021-01-07,29.6088
2021-01-08,29.6088
2021-01-09,29.6088
2021-01-10,29.6088
2021-01-11,29.6088
2021-01-12,29.6088
2021-01-13,29.6088
2021-01-14,29.6088
2021-01-15,29.6088
2021-01-16,29.6088
2021-01-17,29.6088
2021-01-18,29.6088
2021-01-19,29.6088
2021-01-20,29.6088
2021-01-21,29.6088
2021-01-22,29.6088
2021-01-23,29.6088
2021-01-24,29.6088
2021-01-25,29.6088
2021-01-26,29.6088
2021-01-27,29.6088
2021-01-28,29.6088
2021-01-29,29.6088
2021-01-30,29.6088
2021-01-31,29.6088
2021-02-01,29.6088
2021-02-02,29.6088
2021-02-03,29.6088
2021-02-04,29.6088
2021-02-05,29.6088
2021-02-06,29.6088
2021-02-07,29.6088
2021-02-08,29.6088
2021-02-09,29.6088
2021-02-10,29.6088
2021-02-11,29.6088
2021-02-12,29.6088
2021-02-13,29.6088
2021-02-14,29.6088
2021-02-15,29.6088
2021-02-16,29.6088
2021-02-17,29.6088
2021-02-18,29.6088
2021-02-19,29.6088
2021-02-20,29.6088
2021-02-21,29.6088
2021-02-22,29.6088
2021-02-23,29.6088
2021-02-24,29.6088
2021-02-25,29.6088
2021-02-26,29.6088
2021-02-27,29.6088
2021-02-28,29.6088
2021-03-01,29.6088
2021-03-02,29.6088
2021-03-03,29.6088
2021-03-04,29.6088
2021-03-05,29.6088
2021-03-06,29.6088
2021-03-07,29.6088
2021-03-08,29.6088
2021-03-09,29.6088
2021-03-10,29.6088
2021-03-11,29.6088
2021-03-12,29.6088
2021-03-13,29.6088
2021-03-14,29.6088
2021-03-15,29.6088
2021-03-16,29.6088
2021-03-17,29.6088
2021-03-18,29.6088
2021-03-19,29.6088
2021-03-20,29.6088
2021-03-21,29.6088
2021-03-22,29.6088
2021-03-23,29.6088
2021-03-24,29.6088
2021-03-25,29.6088
2021-03-26,29.6088
2021-03-27,29.6088
2021-03-28,29.6088
2021-03-29,29.6088
2021-03-30,29.6088
2021-03-31,34.7439
2021-04-01,34.7439
2021-04-02,34.7439
2021-04-03,34.7439
2021-04-04,34.7439
2021-04-05,34.7439
2021-04-06,34.7439
2021-04-07,34.7439
2021-04-08,34.7439
2021-04-09,34.7439
2021-04-10,34.7439
2021-04-11,34.7439
2021-04-12,34.7439
2021-04-13,34.7439
2021-04-14,34.7439
2021-04-15,34.7439
2021-04-16,34.7439
2021-04-17,34.7439
2021-04-18,34.7439
2021-04-19,34.7439
2021-04-20,34.7439
2021-04-21,34.7439
2021-04-22,34.7439
2021-04-23,34.7439
2021-04-24,34.7439
2021-04-25,34.7439
2021-04-26,34.7439
2021-04-27,34.7439
2021-04-28,34.7439
2021-04-29,34.7439
2021-04-30,34.7439
2021-05-01,34.7439
2021-05-02,34.7439
2021-05-03,34.7439
2021-05-04,34.7439
2021-05-05,34.7439
2021-05-06,34.7439
2021-05-07,34.7439
2021-05-08,34.7439
2021-05-09,34.7439
2021-05-10,34.7439
2021-05-11,34.7439
2021-05-12,34.7439
2021-05-13,34.7439
2021-05-14,34.7439
2021-05-15,34.7439
2021-05-16,34.7439
2021-05-17,34.7439
2021-05-18,34.7439
2021-05-19,34.7439
2021-05-20,34.7439
2021-05-21,34.7439
2021-05-22,34.7439
2021-05-23,34.7439
2021-05-24,34.7439
2021-05-25,34.7439
2021-05-26,34.7439
2021-05-27,34.7439
2021-05-28,34.7439
2021-05-29,34.7439
2021-05-30,34.7439
2021-05-31,34.7439
2021-06-01,34.7439
2021-06-02,34.7439
2021-06-03,34.7439
2021-06-04,34.7439
2021-06-05,34.7439
2021-06-06,34.7439
2021-06-07,34.7439
2021-06-08,34.7439
2021-06-09,34.7439
2021-06-10,34.7439
2021-06-11,34.7439
2021-06-12,34.7439
2021-06-13,34.7439
2021-06-14,34.7439
2021-06-15,34.7439
2021-06-16,34.7439
2021-06-17,34.7439
2021-06-18,34.7439
2021-06-19,34.7439
2021-06-20,34.7439
2021-06-21,34.7439
2021-06-22,34.7439
2021-06-23,34.7439
2021-06-24,34.7439
2021-06-25,34.7439
2021-06-26,34.7439
2021-06-27,34.7439
2021-06-28,34.7439
2021-06-29,34.7439
2021-06-30,34.5352
2021-07-01,34.5352
2021-07-02,34.5352
2021-07-03,34.5352
2021-07-04,34.5352
2021-07-05,34.5352
2021-07-06,34.5352
2021-07-07,34.5352
2021-07-08,34.5352
2021-07-09,34.5352
2021-07-10,34.5352
2021-07-11,34.5352
2021-07-12,34.5352
2021-07-13,34.5352
2021-07-14,34.5352
2021-07-15,34.5352
2021-07-16,34.5352
2021-07-17,34.5352
2021-07-18,34.5352
2021-07-19,34.5352
2021-07-20,34.5352
2021-07-21,34.5352
2021-07-22,34.5352
2021-07-23,34.5352
2021-07-24,34.5352
2021-07-25,34.5352
2021-07-26,34.5352
2021-07-27,34.5352
2021-07-28,34.5352
2021-07-29,34.5352
2021-07-30,34.5352
2021-07-31,34.5352
2021-08-01,34.5352
2021-08-02,34.5352
2021-08-03,34.5352
2021-08-04,34.5352
2021-08-05,34.5352
2021-08-06,34.5352
2021-08-07,34.5352
2021-08-08,34.5352
2021-08-09,34.5352
2021-08-10,34.5352
2021-08-11,34.5352
2021-08-12,34.5352
2021-08-13,34.5352
2021-08-14,34.5352
2021-08-15,34.5352
2021-08-16,34.5352
2021-08-17,34.5352
2021-08-18,34.5352
2021-08-19,34.5352
2021-08-20,34.5352
2021-08-21,34.5352
2021-08-22,34.5352
2021-08-23,34.5352
2021-08-24,34.5352
2021-08-25,34.5352
2021-08-26,34.5352
2021-08-27,34.5352
2021-08-28,34.5352
2021-08-29,34.5352
2021-08-30,34.5352
2021-08-31,34.5352
2021-09-01,34.5352
2021-09-02,34.5352
2021-09-03,34.5352
2021-09-04,34.5352
2021-09-05,34.5352
2021-09-06,34.5352
2021-09-07,34.5352
2021-09-08,34.5352
2021-09-09,34.5352
2021-09-10,34.5352
2021-09-11,34.5352
2021-09-12,34.5352
2021-09-13,34.5352
2021-09-14,34.5352
2021-09-15,34.5352
2021-09-16,34.5352
2021-09-17,34.5352
2021-09-18,34.5352
2021-09-19,34.5352
2021-09-20,34.5352
2021-09-21,34.5352
2021-09-22,34.5352
2021-09-23,34.5352
2021-09-24,34.5352
2021-09-25,34.5352
2021-09-26,34.5352
2021-09-27,34.5352
2021-09-28,34.5352
2021-09-29,34.5352
2021-09-30,27.1996
2021-10-01,27.1996
2021-10-02,27.1996
2021-10-03,27.1996
2021-10-04,27.1996
2021-10-05,27.1996
2021-10-06,27.1996
2021-10-07,27.1996
2021-10-08,27.1996
2021-10-09,27.1996
2021-10-10,27.1996
2021-10-11,27.1996
2021-10-12,27.1996
2021-10-13,27.1996
2021-10-14,27.1996
2021-10-15,27.1996
2021-10-16,27.1996
2021-10-17,27.1996
2021-10-18,27.1996
2021-10-19,27.1996
2021-10-20,27.1996
2021-10-21,27.1996
2021-10-22,27.1996
2021-10-23,27.1996
2021-10-24,27.1996
2021-10-25,27.1996
2021-10-26,27.1996
2021-10-27,27.1996
2021-10-28,27.1996
2021-10-29,27.1996
2021-10-30,27.1996
2021-10-31,27.1996
2021-11-01,27.1996
2021-11-02,27.1996
2021-11-03,27.1996
2021-11-04,27.1996
2021-11-05,27.1996
2021-11-06,27.1996
2021-11-07,27.1996
2021-11-08,27.1996
2021-11-09,27.1996
2021-11-10,27.1996
2021-11-11,27.1996
2021-11-12,27.1996
2021-11-13,27.1996
2021-11-14,27.1996
2021-11-15,27.1996
2021-11-16,27.1996
2021-11-17,27.1996
2021-11-18,27.1996
2021-11-19,27.1996
2021-11-20,27.1996
2021-11-21,27.1996
2021-11-22,27.1996
2021-11-23,27.1996
2021-11-24,27.1996
2021-11-25,27.1996
2021-11-26,27.1996
2021-11-27,27.1996
2021-11-28,27.1996
2021-11-29,27.1996
2021-11-30,27.1996
2021-12-01,27.1996
2021-12-02,27.1996
2021-12-03,27.1996
2021-12-04,27.1996
2021-12-05,27.1996
2021-12-06,27.1996
2021-12-07,27.1996
2021-12-08,27.1996
2021-12-09,27.1996
2021-12-10,27.1996
2021-12-11,27.1996
2021-12-12,27.1996
2021-12-13,27.1996
2021-12-14,27.1996
2021-12-15,27.1996
2021-12-16,27.1996
2021-12-17,27.1996
2021-12-18,27.1996
2021-12-19,27.1996
2021-12-20,27.1996
2021-12-21,27.1996
2021-12-22,27.1996
2021-12-23,27.1996
2021-12-24,27.1996
2021-12-25,27.1996
2021-12-26,27.1996
2021-12-27,27.1996
2021-12-28,27.1996
2021-12-29,27.1996
2021-12-30,27.1996
2021-12-31,-27.2506
2022-01-01,-27.2506
2022-01-02,-27.2506
2022-01-03,-27.2506
2022-01-04,-27.2506
2022-01-05,-27.2506
2022-01-06,-27.2506
2022-01-07,-27.2506
2022-01-08,-27.2506
2022-01-09,-27.2506
2022-01-10,-27.2506
2022-01-11,-27.2506
2022-01-12,-27.2506
2022-01-13,-27.2506
2022-01-14,-27.2506
2022-01-15,-27.2506
2022-01-16,-27.2506
2022-01-17,-27.2506
2022-01-18,-27.2506
2022-01-19,-27.2506
2022-01-20,-27.2506
2022-01-21,-27.2506
2022-01-22,-27.2506
2022-01-23,-27.2506
2022-01-24,-27.2506
2022-01-25,-27.2506
2022-01-26,-27.2506
2022-01-27,-27.2506
2022-01-28,-27.2506
2022-01-29,-27.2506
2022-01-30,-27.2506
2022-01-31,-27.2506
2022-02-01,-27.2506
2022-02-02,-27.2506
2022-02-03,-27.2506
2022-02-04,-27.2506
2022-02-05,-27.2506
2022-02-06,-27.2506
2022-02-07,-27.2506
2022-02-08,-27.2506
2022-02-09,-27.2506
2022-02-10,-27.2506
2022-02-11,-27.2506
2022-02-12,-27.2506
2022-02-13,-27.2506
2022-02-14,-27.2506
2022-02-15,-27.2506
2022-02-16,-27.2506
2022-02-17,-27.2506
2022-02-18,-27.2506
2022-02-19,-27.2506
2022-02-20,-27.2506
2022-02-21,-27.2506
2022-02-22,-27.2506
2022-02-23,-27.2506
2022-02-24,-27.2506
2022-02-25,-27.2506
2022-02-26,-27.2506
2022-02-27,-27.2506
2022-02-28,-27.2506
2022-03-01,-27.2506
2022-03-02,-27.2506
2022-03-03,-27.2506
2022-03-04,-27.2506
2022-03-05,-27.2506
2022-03-06,-27.2506
2022-03-07,-27.2506
2022-03-08,-27.2506
2022-03-09,-27.2506
2022-03-10,-27.2506
2022-03-11,-27.2506
2022-03-12,-27.2506
2022-03-13,-27.2506
2022-03-14,-27.2506
2022-03-15,-27.2506
2022-03-16,-27.2506
2022-03-17,-27.2506
2022-03-18,-27.2506
2022-03-19,-27.2506
2022-03-20,-27.2506
2022-03-21,-27.2506
2022-03-22,-27.2506
2022-03-23,-27.2506
2022-03-24,-27.2506
2022-03-25,-27.2506
2022-03-26,-27.2506
2022-03-27,-27.2506
2022-03-28,-27.2506
2022-03-29,-27.2506
2022-03-30,-27.2506
2022-03-31,-26.4475
2022-04-01,-26.4475
2022-04-02,-26.4475
2022-04-03,-26.4475
2022-04-04,-26.4475
2022-04-05,-26.4475
2022-04-06,-26.4475
2022-04-07,-26.4475
2022-04-08,-26.4475
2022-04-09,-26.4475
2022-04-10,-26.4475
2022-04-11,-26.4475
2022-04-12,-26.4475
2022-04-13,-26.4475
2022-04-14,-26.4475
2022-04-15,-26.4475
2022-04-16,-26.4475
2022-04-17,-26.4475
2022-04-18,-26.4475
2022-04-19,-26.4475
2022-04-20,-26.4475
2022-04-21,-26.4475
2022-04-22,-26.4475
2022-04-23,-26.4475
2022-04-24,-26.4475
2022-04-25,-26.4475
2022-04-26,-26.4475
2022-04-27,-26.4475
2022-04-28,-26.4475
2022-04-29,-26.4475
2022-04-30,-26.4475
2022-05-01,-26.4475
2022-05-02,-26.4475
2022-05-03,-26.4475
2022-05-04,-26.4475
2022-05-05,-26.4475
2022-05-06,-26.4475
2022-05-07,-26.4475
2022-05-08,-26.4475
2022-05-09,-26.4475
2022-05-10,-26.4475
2022-05-11,-26.4475
2022-05-12,-26.4475
2022-05-13,-26.4475
2022-05-14,-26.4475
2022-05-15,-26.4475
2022-05-16,-26.4475
2022-05-17,-26.4475
2022-05-18,-26.4475
2022-05-19,-26.4475
2022-05-20,-26.4475
2022-05-21,-26.4475
2022-05-22,-26.4475
2022-05-23,-26.4475
2022-05-24,-26.4475
2022-05-25,-26.4475
2022-05-26,-26.4475
2022-05-27,-26.4475
2022-05-28,-26.4475
2022-05-29,-26.4475
2022-05-30,-26.4475
2022-05-31,-26.4475
2022-06-01,-26.4475
2022-06-02,-26.4475
2022-06-03,-26.4475
2022-06-04,-26.4475
2022-06-05,-26.4475
2022-06-06,-26.4475
2022-06-07,-26.4475
2022-06-08,-26.4475
2022-06-09,-26.4475
2022-06-10,-26.4475
2022-06-11,-26.4475
2022-06-12,-26.4475
2022-06-13,-26.4475
2022-06-14,-26.4475
2022-06-15,-26.4475
2022-06-16,-26.4475
2022-06-17,-26.4475
2022-06-18,-26.4475
2022-06-19,-26.4475
2022-06-20,-26.4475
2022-06-21,-26.4475
2022-06-22,-26.4475
2022-06-23,-26.4475
2022-06-24,-26.4475
2022-06-25,-26.4475
2022-06-26,-26.4475
2022-06-27,-26.4475
2022-06-28,-26.4475
2022-06-29,-26.4475
2022-06-30,-19.3952
2022-07-01,-19.3952
2022-07-02,-19.3952
2022-07-03,-19.3952
2022-07-04,-19.3952
2022-07-05,-19.3952
2022-07-06,-19.3952
2022-07-07,-19.3952
2022-07-08,-19.3952
2022-07-09,-19.3952
2022-07-10,-19.3952
2022-07-11,-19.3952
2022-07-12,-19.3952
2022-07-13,-19.3952
2022-07-14,-19.3952
2022-07-15,-19.3952
2022-07-16,-19.3952
2022-07-17,-19.3952
2022-07-18,-19.3952
2022-07-19,-19.3952
2022-07-20,-19.3952
2022-07-21,-19.3952
2022-07-22,-19.3952
2022-07-23,-19.3952
2022-07-24,-19.3952
2022-07-25,-19.3952
2022-07-26,-19.3952
2022-07-27,-19.3952
2022-07-28,-19.3952
2022-07-29,-19.3952
2022-07-30,-19.3952
2022-07-31,-19.3952
2022-08-01,-19.3952
2022-08-02,-19.3952
2022-08-03,-19.3952
2022-08-04,-19.3952
2022-08-05,-19.3952
2022-08-06,-19.3952
2022-08-07,-19.3952
2022-08-08,-19.3952
2022-08-09,-19.3952
2022-08-10,-19.3952
2022-08-11,-19.3952
2022-08-12,-19.3952
2022-08-13,-19.3952
2022-08-14,-19.3952
2022-08-15,-19.3952
2022-08-16,-19.3952
2022-08-17,-19.3952
2022-08-18,-19.3952
2022-08-19,-19.3952
2022-08-20,-19.3952
2022-08-21,-19.3952
2022-08-22,-19.3952
2022-08-23,-19.3952
2022-08-24,-19.3952
2022-08-25,-19.3952
2022-08-26,-19.3952
2022-08-27,-19.3952
2022-08-28,-19.3952
2022-08-29,-19.3952
2022-08-30,-19.3952
2022-08-31,-19.3952
2022-09-01,-19.3952
2022-09-02,-19.3952
2022-09-03,-19.3952
2022-09-04,-19.3952
2022-09-05,-19.3952
2022-09-06,-19.3952
2022-09-07,-19.3952
2022-09-08,-19.3952
2022-09-09,-19.3952
2022-09-10,-19.3952
2022-09-11,-19.3952
2022-09-12,-19.3952
2022-09-13,-19.3952
2022-09-14,-19.3952
2022-09-15,-19.3952
2022-09-16,-19.3952
2022-09-17,-19.3952
2022-09-18,-19.3952
2022-09-19,-19.3952
2022-09-20,-19.3952
2022-09-21,-19.3952
2022-09-22,-19.3952
2022-09-23,-19.3952
2022-09-24,-19.3952
2022-09-25,-19.3952
2022-09-26,-19.3952
2022-09-27,-19.3952
2022-09-28,-19.3952
2022-09-29,-19.3952
2022-09-30,-17.6642
2022-10-01,-17.6642
2022-10-02,-17.6642
2022-10-03,-17.6642
2022-10-04,-17.6642
2022-10-05,-17.6642
2022-10-06,-17.6642
2022-10-07,-17.6642
2022-10-08,-17.6642
2022-10-09,-17.6642
2022-10-10,-17.6642
2022-10-11,-17.6642
2022-10-12,-17.6642
2022-10-13,-17.6642
2022-10-14,-17.6642
2022-10-15,-17.6642
2022-10-16,-17.6642
2022-10-17,-17.6642
2022-10-18,-17.6642
2022-10-19,-17.6642
2022-10-20,-17.6642
2022-10-21,-17.6642
2022-10-22,-17.6642
2022-10-23,-17.6642
2022-10-24,-17.6642
2022-10-25,-17.6642
2022-10-26,-17.6642
2022-10-27,-17.6642
2022-10-28,-17.6642
2022-10-29,-17.6642
2022-10-30,-17.6642
2022-10-31,-17.6642
2022-11-01,-17.6642
2022-11-02,-17.6642
2022-11-03,-17.6642
2022-11-04,-17.6642
2022-11-05,-17.6642
2022-11-06,-17.6642
2022-11-07,-17.6642
2022-11-08,-17.6642
2022-11-09,-17.6642
2022-11-10,-17.6642
2022-11-11,-17.6642
2022-11-12,-17.6642
2022-11-13,-17.6642
2022-11-14,-17.6642
2022-11-15,-17.6642
2022-11-16,-17.6642
2022-11-17,-17.6642
2022-11-18,-17.6642
2022-11-19,-17.6642
2022-11-20,-17.6642
2022-11-21,-17.6642
2022-11-22,-17.6642
2022-11-23,-17.6642
2022-11-24,-17.6642
2022-11-25,-17.6642
2022-11-26,-17.6642
2022-11-27,-17.6642
2022-11-28,-17.6642
2022-11-29,-17.6642
2022-11-30,-17.6642
2022-12-01,-17.6642
2022-12-02,-17.6642
2022-12-03,-17.6642
2022-12-04,-17.6642
2022-12-05,-17.6642
2022-12-06,-17.6642
2022-12-07,-17.6642
2022-12-08,-17.6642
2022-12-09,-17.6642
2022-12-10,-17.6642
2022-12-11,-17.6642
2022-12-12,-17.6642
2022-12-13,-17.6642
2022-12-14,-17.6642
2022-12-15,-17.6642
2022-12-16,-17.6642
2022-12-17,-17.6642
2022-12-18,-17.6642
2022-12-19,-17.6642
2022-12-20,-17.6642
2022-12-21,-17.6642
2022-12-22,-17.6642
2022-12-23,-17.6642
2022-12-24,-17.6642
2022-12-25,-17.6642
2022-12-26,-17.6642
2022-12-27,-17.6642
2022-12-28,-17.6642
2022-12-29,-17.6642
2022-12-30,-17.6642
2022-12-31,38.6599
2023-01-01,38.6599
2023-01-02,38.6599
2023-01-03,38.6599
2023-01-04,38.6599
2023-01-05,38.6599
2023-01-06,38.6599
2023-01-07,38.6599
2023-01-08,38.6599
2023-01-09,38.6599
2023-01-10,38.6599
2023-01-11,38.6599
2023-01-12,38.6599
2023-01-13,38.6599
2023-01-14,38.6599
2023-01-15,38.6599
2023-01-16,38.6599
2023-01-17,38.6599
2023-01-18,38.6599
2023-01-19,38.6599
2023-01-20,38.6599
2023-01-21,38.6599
2023-01-22,38.6599
2023-01-23,38.6599
2023-01-24,38.6599
2023-01-25,38.6599
2023-01-26,38.6599
2023-01-27,38.6599
2023-01-28,38.6599
2023-01-29,38.6599
2023-01-30,38.6599
2023-01-31,38.6599
2023-02-01,38.6599
2023-02-02,38.6599
2023-02-03,38.6599
2023-02-04,38.6599
2023-02-05,38.6599
2023-02-06,38.6599
2023-02-07,38.6599
2023-02-08,38.6599
2023-02-09,38.6599
2023-02-10,38.6599
2023-02-11,38.6599
2023-02-12,38.6599
2023-02-13,38.6599
2023-02-14,38.6599
