,WTS US Equity
2020-08-15,12.1184
2020-08-16,12.1184
2020-08-17,12.1184
2020-08-18,12.1184
2020-08-19,12.1184
2020-08-20,12.1184
2020-08-21,12.1184
2020-08-22,12.1184
2020-08-23,12.1184
2020-08-24,12.1184
2020-08-25,12.1184
2020-08-26,12.1184
2020-08-27,12.1184
2020-08-28,12.1184
2020-08-29,12.1184
2020-08-30,12.1184
2020-08-31,12.1184
2020-09-01,12.1184
2020-09-02,12.1184
2020-09-03,12.1184
2020-09-04,12.1184
2020-09-05,12.1184
2020-09-06,12.1184
2020-09-07,12.1184
2020-09-08,12.1184
2020-09-09,12.1184
2020-09-10,12.1184
2020-09-11,12.1184
2020-09-12,12.1184
2020-09-13,12.1184
2020-09-14,12.1184
2020-09-15,12.1184
2020-09-16,12.1184
2020-09-17,12.1184
2020-09-18,12.1184
2020-09-19,12.1184
2020-09-20,12.1184
2020-09-21,12.1184
2020-09-22,12.1184
2020-09-23,12.1184
2020-09-24,12.1184
2020-09-25,12.1184
2020-09-26,12.1184
2020-09-27,11.8885
2020-09-28,11.8885
2020-09-29,11.8885
2020-09-30,11.8885
2020-10-01,11.8885
2020-10-02,11.8885
2020-10-03,11.8885
2020-10-04,11.8885
2020-10-05,11.8885
2020-10-06,11.8885
2020-10-07,11.8885
2020-10-08,11.8885
2020-10-09,11.8885
2020-10-10,11.8885
2020-10-11,11.8885
2020-10-12,11.8885
2020-10-13,11.8885
2020-10-14,11.8885
2020-10-15,11.8885
2020-10-16,11.8885
2020-10-17,11.8885
2020-10-18,11.8885
2020-10-19,11.8885
2020-10-20,11.8885
2020-10-21,11.8885
2020-10-22,11.8885
2020-10-23,11.8885
2020-10-24,11.8885
2020-10-25,11.8885
2020-10-26,11.8885
2020-10-27,11.8885
2020-10-28,11.8885
2020-10-29,11.8885
2020-10-30,11.8885
2020-10-31,11.8885
2020-11-01,11.8885
2020-11-02,11.8885
2020-11-03,11.8885
2020-11-04,11.8885
2020-11-05,11.8885
2020-11-06,11.8885
2020-11-07,11.8885
2020-11-08,11.8885
2020-11-09,11.8885
2020-11-10,11.8885
2020-11-11,11.8885
2020-11-12,11.8885
2020-11-13,11.8885
2020-11-14,11.8885
2020-11-15,11.8885
2020-11-16,11.8885
2020-11-17,11.8885
2020-11-18,11.8885
2020-11-19,11.8885
2020-11-20,11.8885
2020-11-21,11.8885
2020-11-22,11.8885
2020-11-23,11.8885
2020-11-24,11.8885
2020-11-25,11.8885
2020-11-26,11.8885
2020-11-27,11.8885
2020-11-28,11.8885
2020-11-29,11.8885
2020-11-30,11.8885
2020-12-01,11.8885
2020-12-02,11.8885
2020-12-03,11.8885
2020-12-04,11.8885
2020-12-05,11.8885
2020-12-06,11.8885
2020-12-07,11.8885
2020-12-08,11.8885
2020-12-09,11.8885
2020-12-10,11.8885
2020-12-11,11.8885
2020-12-12,11.8885
2020-12-13,11.8885
2020-12-14,11.8885
2020-12-15,11.8885
2020-12-16,11.8885
2020-12-17,11.8885
2020-12-18,11.8885
2020-12-19,11.8885
2020-12-20,11.8885
2020-12-21,11.8885
2020-12-22,11.8885
2020-12-23,11.8885
2020-12-24,11.8885
2020-12-25,11.8885
2020-12-26,11.8885
2020-12-27,11.8885
2020-12-28,11.8885
2020-12-29,11.8885
2020-12-30,11.8885
2020-12-31,11.1632
2021-01-01,11.1632
2021-01-02,11.1632
2021-01-03,11.1632
2021-01-04,11.1632
2021-01-05,11.1632
2021-01-06,11.1632
2021-01-07,11.1632
2021-01-08,11.1632
2021-01-09,11.1632
2021-01-10,11.1632
2021-01-11,11.1632
2021-01-12,11.1632
2021-01-13,11.1632
2021-01-14,11.1632
2021-01-15,11.1632
2021-01-16,11.1632
2021-01-17,11.1632
2021-01-18,11.1632
2021-01-19,11.1632
2021-01-20,11.1632
2021-01-21,11.1632
2021-01-22,11.1632
2021-01-23,11.1632
2021-01-24,11.1632
2021-01-25,11.1632
2021-01-26,11.1632
2021-01-27,11.1632
2021-01-28,11.1632
2021-01-29,11.1632
2021-01-30,11.1632
2021-01-31,11.1632
2021-02-01,11.1632
2021-02-02,11.1632
2021-02-03,11.1632
2021-02-04,11.1632
2021-02-05,11.1632
2021-02-06,11.1632
2021-02-07,11.1632
2021-02-08,11.1632
2021-02-09,11.1632
2021-02-10,11.1632
2021-02-11,11.1632
2021-02-12,11.1632
2021-02-13,11.1632
2021-02-14,11.1632
2021-02-15,11.1632
2021-02-16,11.1632
2021-02-17,11.1632
2021-02-18,11.1632
2021-02-19,11.1632
2021-02-20,11.1632
2021-02-21,11.1632
2021-02-22,11.1632
2021-02-23,11.1632
2021-02-24,11.1632
2021-02-25,11.1632
2021-02-26,11.1632
2021-02-27,11.1632
2021-02-28,11.1632
2021-03-01,11.1632
2021-03-02,11.1632
2021-03-03,11.1632
2021-03-04,11.1632
2021-03-05,11.1632
2021-03-06,11.1632
2021-03-07,11.1632
2021-03-08,11.1632
2021-03-09,11.1632
2021-03-10,11.1632
2021-03-11,11.1632
2021-03-12,11.1632
2021-03-13,11.1632
2021-03-14,11.1632
2021-03-15,11.1632
2021-03-16,11.1632
2021-03-17,11.1632
2021-03-18,11.1632
2021-03-19,11.1632
2021-03-20,11.1632
2021-03-21,11.1632
2021-03-22,11.1632
2021-03-23,11.1632
2021-03-24,11.1632
2021-03-25,11.1632
2021-03-26,11.1632
2021-03-27,11.1632
2021-03-28,12.1035
2021-03-29,12.1035
2021-03-30,12.1035
2021-03-31,12.1035
2021-04-01,12.1035
2021-04-02,12.1035
2021-04-03,12.1035
2021-04-04,12.1035
2021-04-05,12.1035
2021-04-06,12.1035
2021-04-07,12.1035
2021-04-08,12.1035
2021-04-09,12.1035
2021-04-10,12.1035
2021-04-11,12.1035
2021-04-12,12.1035
2021-04-13,12.1035
2021-04-14,12.1035
2021-04-15,12.1035
2021-04-16,12.1035
2021-04-17,12.1035
2021-04-18,12.1035
2021-04-19,12.1035
2021-04-20,12.1035
2021-04-21,12.1035
2021-04-22,12.1035
2021-04-23,12.1035
2021-04-24,12.1035
2021-04-25,12.1035
2021-04-26,12.1035
2021-04-27,12.1035
2021-04-28,12.1035
2021-04-29,12.1035
2021-04-30,12.1035
2021-05-01,12.1035
2021-05-02,12.1035
2021-05-03,12.1035
2021-05-04,12.1035
2021-05-05,12.1035
2021-05-06,12.1035
2021-05-07,12.1035
2021-05-08,12.1035
2021-05-09,12.1035
2021-05-10,12.1035
2021-05-11,12.1035
2021-05-12,12.1035
2021-05-13,12.1035
2021-05-14,12.1035
2021-05-15,12.1035
2021-05-16,12.1035
2021-05-17,12.1035
2021-05-18,12.1035
2021-05-19,12.1035
2021-05-20,12.1035
2021-05-21,12.1035
2021-05-22,12.1035
2021-05-23,12.1035
2021-05-24,12.1035
2021-05-25,12.1035
2021-05-26,12.1035
2021-05-27,12.1035
2021-05-28,12.1035
2021-05-29,12.1035
2021-05-30,12.1035
2021-05-31,12.1035
2021-06-01,12.1035
2021-06-02,12.1035
2021-06-03,12.1035
2021-06-04,12.1035
2021-06-05,12.1035
2021-06-06,12.1035
2021-06-07,12.1035
2021-06-08,12.1035
2021-06-09,12.1035
2021-06-10,12.1035
2021-06-11,12.1035
2021-06-12,12.1035
2021-06-13,12.1035
2021-06-14,12.1035
2021-06-15,12.1035
2021-06-16,12.1035
2021-06-17,12.1035
2021-06-18,12.1035
2021-06-19,12.1035
2021-06-20,12.1035
2021-06-21,12.1035
2021-06-22,12.1035
2021-06-23,12.1035
2021-06-24,12.1035
2021-06-25,12.1035
2021-06-26,12.1035
2021-06-27,13.4373
2021-06-28,13.4373
2021-06-29,13.4373
2021-06-30,13.4373
2021-07-01,13.4373
2021-07-02,13.4373
2021-07-03,13.4373
2021-07-04,13.4373
2021-07-05,13.4373
2021-07-06,13.4373
2021-07-07,13.4373
2021-07-08,13.4373
2021-07-09,13.4373
2021-07-10,13.4373
2021-07-11,13.4373
2021-07-12,13.4373
2021-07-13,13.4373
2021-07-14,13.4373
2021-07-15,13.4373
2021-07-16,13.4373
2021-07-17,13.4373
2021-07-18,13.4373
2021-07-19,13.4373
2021-07-20,13.4373
2021-07-21,13.4373
2021-07-22,13.4373
2021-07-23,13.4373
2021-07-24,13.4373
2021-07-25,13.4373
2021-07-26,13.4373
2021-07-27,13.4373
2021-07-28,13.4373
2021-07-29,13.4373
2021-07-30,13.4373
2021-07-31,13.4373
2021-08-01,13.4373
2021-08-02,13.4373
2021-08-03,13.4373
2021-08-04,13.4373
2021-08-05,13.4373
2021-08-06,13.4373
2021-08-07,13.4373
2021-08-08,13.4373
2021-08-09,13.4373
2021-08-10,13.4373
2021-08-11,13.4373
2021-08-12,13.4373
2021-08-13,13.4373
2021-08-14,13.4373
2021-08-15,13.4373
2021-08-16,13.4373
2021-08-17,13.4373
2021-08-18,13.4373
2021-08-19,13.4373
2021-08-20,13.4373
2021-08-21,13.4373
2021-08-22,13.4373
2021-08-23,13.4373
2021-08-24,13.4373
2021-08-25,13.4373
2021-08-26,13.4373
2021-08-27,13.4373
2021-08-28,13.4373
2021-08-29,13.4373
2021-08-30,13.4373
2021-08-31,13.4373
2021-09-01,13.4373
2021-09-02,13.4373
2021-09-03,13.4373
2021-09-04,13.4373
2021-09-05,13.4373
2021-09-06,13.4373
2021-09-07,13.4373
2021-09-08,13.4373
2021-09-09,13.4373
2021-09-10,13.4373
2021-09-11,13.4373
2021-09-12,13.4373
2021-09-13,13.4373
2021-09-14,13.4373
2021-09-15,13.4373
2021-09-16,13.4373
2021-09-17,13.4373
2021-09-18,13.4373
2021-09-19,13.4373
2021-09-20,13.4373
2021-09-21,13.4373
2021-09-22,13.4373
2021-09-23,13.4373
2021-09-24,13.4373
2021-09-25,13.4373
2021-09-26,14.2364
2021-09-27,14.2364
2021-09-28,14.2364
2021-09-29,14.2364
2021-09-30,14.2364
2021-10-01,14.2364
2021-10-02,14.2364
2021-10-03,14.2364
2021-10-04,14.2364
2021-10-05,14.2364
2021-10-06,14.2364
2021-10-07,14.2364
2021-10-08,14.2364
2021-10-09,14.2364
2021-10-10,14.2364
2021-10-11,14.2364
2021-10-12,14.2364
2021-10-13,14.2364
2021-10-14,14.2364
2021-10-15,14.2364
2021-10-16,14.2364
2021-10-17,14.2364
2021-10-18,14.2364
2021-10-19,14.2364
2021-10-20,14.2364
2021-10-21,14.2364
2021-10-22,14.2364
2021-10-23,14.2364
2021-10-24,14.2364
2021-10-25,14.2364
2021-10-26,14.2364
2021-10-27,14.2364
2021-10-28,14.2364
2021-10-29,14.2364
2021-10-30,14.2364
2021-10-31,14.2364
2021-11-01,14.2364
2021-11-02,14.2364
2021-11-03,14.2364
2021-11-04,14.2364
2021-11-05,14.2364
2021-11-06,14.2364
2021-11-07,14.2364
2021-11-08,14.2364
2021-11-09,14.2364
2021-11-10,14.2364
2021-11-11,14.2364
2021-11-12,14.2364
2021-11-13,14.2364
2021-11-14,14.2364
2021-11-15,14.2364
2021-11-16,14.2364
2021-11-17,14.2364
2021-11-18,14.2364
2021-11-19,14.2364
2021-11-20,14.2364
2021-11-21,14.2364
2021-11-22,14.2364
2021-11-23,14.2364
2021-11-24,14.2364
2021-11-25,14.2364
2021-11-26,14.2364
2021-11-27,14.2364
2021-11-28,14.2364
2021-11-29,14.2364
2021-11-30,14.2364
2021-12-01,14.2364
2021-12-02,14.2364
2021-12-03,14.2364
2021-12-04,14.2364
2021-12-05,14.2364
2021-12-06,14.2364
2021-12-07,14.2364
2021-12-08,14.2364
2021-12-09,14.2364
2021-12-10,14.2364
2021-12-11,14.2364
2021-12-12,14.2364
2021-12-13,14.2364
2021-12-14,14.2364
2021-12-15,14.2364
2021-12-16,14.2364
2021-12-17,14.2364
2021-12-18,14.2364
2021-12-19,14.2364
2021-12-20,14.2364
2021-12-21,14.2364
2021-12-22,14.2364
2021-12-23,14.2364
2021-12-24,14.2364
2021-12-25,14.2364
2021-12-26,14.2364
2021-12-27,14.2364
2021-12-28,14.2364
2021-12-29,14.2364
2021-12-30,14.2364
2021-12-31,14.7749
2022-01-01,14.7749
2022-01-02,14.7749
2022-01-03,14.7749
2022-01-04,14.7749
2022-01-05,14.7749
2022-01-06,14.7749
2022-01-07,14.7749
2022-01-08,14.7749
2022-01-09,14.7749
2022-01-10,14.7749
2022-01-11,14.7749
2022-01-12,14.7749
2022-01-13,14.7749
2022-01-14,14.7749
2022-01-15,14.7749
2022-01-16,14.7749
2022-01-17,14.7749
2022-01-18,14.7749
2022-01-19,14.7749
2022-01-20,14.7749
2022-01-21,14.7749
2022-01-22,14.7749
2022-01-23,14.7749
2022-01-24,14.7749
2022-01-25,14.7749
2022-01-26,14.7749
2022-01-27,14.7749
2022-01-28,14.7749
2022-01-29,14.7749
2022-01-30,14.7749
2022-01-31,14.7749
2022-02-01,14.7749
2022-02-02,14.7749
2022-02-03,14.7749
2022-02-04,14.7749
2022-02-05,14.7749
2022-02-06,14.7749
2022-02-07,14.7749
2022-02-08,14.7749
2022-02-09,14.7749
2022-02-10,14.7749
2022-02-11,14.7749
2022-02-12,14.7749
2022-02-13,14.7749
2022-02-14,14.7749
2022-02-15,14.7749
2022-02-16,14.7749
2022-02-17,14.7749
2022-02-18,14.7749
2022-02-19,14.7749
2022-02-20,14.7749
2022-02-21,14.7749
2022-02-22,14.7749
2022-02-23,14.7749
2022-02-24,14.7749
2022-02-25,14.7749
2022-02-26,14.7749
2022-02-27,14.7749
2022-02-28,14.7749
2022-03-01,14.7749
2022-03-02,14.7749
2022-03-03,14.7749
2022-03-04,14.7749
2022-03-05,14.7749
2022-03-06,14.7749
2022-03-07,14.7749
2022-03-08,14.7749
2022-03-09,14.7749
2022-03-10,14.7749
2022-03-11,14.7749
2022-03-12,14.7749
2022-03-13,14.7749
2022-03-14,14.7749
2022-03-15,14.7749
2022-03-16,14.7749
2022-03-17,14.7749
2022-03-18,14.7749
2022-03-19,14.7749
2022-03-20,14.7749
2022-03-21,14.7749
2022-03-22,14.7749
2022-03-23,14.7749
2022-03-24,14.7749
2022-03-25,14.7749
2022-03-26,14.7749
2022-03-27,15.9112
2022-03-28,15.9112
2022-03-29,15.9112
2022-03-30,15.9112
2022-03-31,15.9112
2022-04-01,15.9112
2022-04-02,15.9112
2022-04-03,15.9112
2022-04-04,15.9112
2022-04-05,15.9112
2022-04-06,15.9112
2022-04-07,15.9112
2022-04-08,15.9112
2022-04-09,15.9112
2022-04-10,15.9112
2022-04-11,15.9112
2022-04-12,15.9112
2022-04-13,15.9112
2022-04-14,15.9112
2022-04-15,15.9112
2022-04-16,15.9112
2022-04-17,15.9112
2022-04-18,15.9112
2022-04-19,15.9112
2022-04-20,15.9112
2022-04-21,15.9112
2022-04-22,15.9112
2022-04-23,15.9112
2022-04-24,15.9112
2022-04-25,15.9112
2022-04-26,15.9112
2022-04-27,15.9112
2022-04-28,15.9112
2022-04-29,15.9112
2022-04-30,15.9112
2022-05-01,15.9112
2022-05-02,15.9112
2022-05-03,15.9112
2022-05-04,15.9112
2022-05-05,15.9112
2022-05-06,15.9112
2022-05-07,15.9112
2022-05-08,15.9112
2022-05-09,15.9112
2022-05-10,15.9112
2022-05-11,15.9112
2022-05-12,15.9112
2022-05-13,15.9112
2022-05-14,15.9112
2022-05-15,15.9112
2022-05-16,15.9112
2022-05-17,15.9112
2022-05-18,15.9112
2022-05-19,15.9112
2022-05-20,15.9112
2022-05-21,15.9112
2022-05-22,15.9112
2022-05-23,15.9112
2022-05-24,15.9112
2022-05-25,15.9112
2022-05-26,15.9112
2022-05-27,15.9112
2022-05-28,15.9112
2022-05-29,15.9112
2022-05-30,15.9112
2022-05-31,15.9112
2022-06-01,15.9112
2022-06-02,15.9112
2022-06-03,15.9112
2022-06-04,15.9112
2022-06-05,15.9112
2022-06-06,15.9112
2022-06-07,15.9112
2022-06-08,15.9112
2022-06-09,15.9112
2022-06-10,15.9112
2022-06-11,15.9112
2022-06-12,15.9112
2022-06-13,15.9112
2022-06-14,15.9112
2022-06-15,15.9112
2022-06-16,15.9112
2022-06-17,15.9112
2022-06-18,15.9112
2022-06-19,15.9112
2022-06-20,15.9112
2022-06-21,15.9112
2022-06-22,15.9112
2022-06-23,15.9112
2022-06-24,15.9112
2022-06-25,15.9112
2022-06-26,18.2868
2022-06-27,18.2868
2022-06-28,18.2868
2022-06-29,18.2868
2022-06-30,18.2868
2022-07-01,18.2868
2022-07-02,18.2868
2022-07-03,18.2868
2022-07-04,18.2868
2022-07-05,18.2868
2022-07-06,18.2868
2022-07-07,18.2868
2022-07-08,18.2868
2022-07-09,18.2868
2022-07-10,18.2868
2022-07-11,18.2868
2022-07-12,18.2868
2022-07-13,18.2868
2022-07-14,18.2868
2022-07-15,18.2868
2022-07-16,18.2868
2022-07-17,18.2868
2022-07-18,18.2868
2022-07-19,18.2868
2022-07-20,18.2868
2022-07-21,18.2868
2022-07-22,18.2868
2022-07-23,18.2868
2022-07-24,18.2868
2022-07-25,18.2868
2022-07-26,18.2868
2022-07-27,18.2868
2022-07-28,18.2868
2022-07-29,18.2868
2022-07-30,18.2868
2022-07-31,18.2868
2022-08-01,18.2868
2022-08-02,18.2868
2022-08-03,18.2868
2022-08-04,18.2868
2022-08-05,18.2868
2022-08-06,18.2868
2022-08-07,18.2868
2022-08-08,18.2868
2022-08-09,18.2868
2022-08-10,18.2868
2022-08-11,18.2868
2022-08-12,18.2868
2022-08-13,18.2868
2022-08-14,18.2868
2022-08-15,18.2868
2022-08-16,18.2868
2022-08-17,18.2868
2022-08-18,18.2868
2022-08-19,18.2868
2022-08-20,18.2868
2022-08-21,18.2868
2022-08-22,18.2868
2022-08-23,18.2868
2022-08-24,18.2868
2022-08-25,18.2868
2022-08-26,18.2868
2022-08-27,18.2868
2022-08-28,18.2868
2022-08-29,18.2868
2022-08-30,18.2868
2022-08-31,18.2868
2022-09-01,18.2868
2022-09-02,18.2868
2022-09-03,18.2868
2022-09-04,18.2868
2022-09-05,18.2868
2022-09-06,18.2868
2022-09-07,18.2868
2022-09-08,18.2868
2022-09-09,18.2868
2022-09-10,18.2868
2022-09-11,18.2868
2022-09-12,18.2868
2022-09-13,18.2868
2022-09-14,18.2868
2022-09-15,18.2868
2022-09-16,18.2868
2022-09-17,18.2868
2022-09-18,18.2868
2022-09-19,18.2868
2022-09-20,18.2868
2022-09-21,18.2868
2022-09-22,18.2868
2022-09-23,18.2868
2022-09-24,18.2868
2022-09-25,18.9159
2022-09-26,18.9159
2022-09-27,18.9159
2022-09-28,18.9159
2022-09-29,18.9159
2022-09-30,18.9159
2022-10-01,18.9159
2022-10-02,18.9159
2022-10-03,18.9159
2022-10-04,18.9159
2022-10-05,18.9159
2022-10-06,18.9159
2022-10-07,18.9159
2022-10-08,18.9159
2022-10-09,18.9159
2022-10-10,18.9159
2022-10-11,18.9159
2022-10-12,18.9159
2022-10-13,18.9159
2022-10-14,18.9159
2022-10-15,18.9159
2022-10-16,18.9159
2022-10-17,18.9159
2022-10-18,18.9159
2022-10-19,18.9159
2022-10-20,18.9159
2022-10-21,18.9159
2022-10-22,18.9159
2022-10-23,18.9159
2022-10-24,18.9159
2022-10-25,18.9159
2022-10-26,18.9159
2022-10-27,18.9159
2022-10-28,18.9159
2022-10-29,18.9159
2022-10-30,18.9159
2022-10-31,18.9159
2022-11-01,18.9159
2022-11-02,18.9159
2022-11-03,18.9159
2022-11-04,18.9159
2022-11-05,18.9159
2022-11-06,18.9159
2022-11-07,18.9159
2022-11-08,18.9159
2022-11-09,18.9159
2022-11-10,18.9159
2022-11-11,18.9159
2022-11-12,18.9159
2022-11-13,18.9159
2022-11-14,18.9159
2022-11-15,18.9159
2022-11-16,18.9159
2022-11-17,18.9159
2022-11-18,18.9159
2022-11-19,18.9159
2022-11-20,18.9159
2022-11-21,18.9159
2022-11-22,18.9159
2022-11-23,18.9159
2022-11-24,18.9159
2022-11-25,18.9159
2022-11-26,18.9159
2022-11-27,18.9159
2022-11-28,18.9159
2022-11-29,18.9159
2022-11-30,18.9159
2022-12-01,18.9159
2022-12-02,18.9159
2022-12-03,18.9159
2022-12-04,18.9159
2022-12-05,18.9159
2022-12-06,18.9159
2022-12-07,18.9159
2022-12-08,18.9159
2022-12-09,18.9159
2022-12-10,18.9159
2022-12-11,18.9159
2022-12-12,18.9159
2022-12-13,18.9159
2022-12-14,18.9159
2022-12-15,18.9159
2022-12-16,18.9159
2022-12-17,18.9159
2022-12-18,18.9159
2022-12-19,18.9159
2022-12-20,18.9159
2022-12-21,18.9159
2022-12-22,18.9159
2022-12-23,18.9159
2022-12-24,18.9159
2022-12-25,18.9159
2022-12-26,18.9159
2022-12-27,18.9159
2022-12-28,18.9159
2022-12-29,18.9159
2022-12-30,18.9159
2022-12-31,20.3331
2023-01-01,20.3331
2023-01-02,20.3331
2023-01-03,20.3331
2023-01-04,20.3331
2023-01-05,20.3331
2023-01-06,20.3331
2023-01-07,20.3331
2023-01-08,20.3331
2023-01-09,20.3331
2023-01-10,20.3331
2023-01-11,20.3331
2023-01-12,20.3331
2023-01-13,20.3331
2023-01-14,20.3331
2023-01-15,20.3331
2023-01-16,20.3331
2023-01-17,20.3331
2023-01-18,20.3331
2023-01-19,20.3331
2023-01-20,20.3331
2023-01-21,20.3331
2023-01-22,20.3331
2023-01-23,20.3331
2023-01-24,20.3331
2023-01-25,20.3331
2023-01-26,20.3331
2023-01-27,20.3331
2023-01-28,20.3331
2023-01-29,20.3331
2023-01-30,20.3331
2023-01-31,20.3331
2023-02-01,20.3331
2023-02-02,20.3331
2023-02-03,20.3331
2023-02-04,20.3331
2023-02-05,20.3331
2023-02-06,20.3331
2023-02-07,20.3331
2023-02-08,20.3331
2023-02-09,20.3331
2023-02-10,20.3331
2023-02-11,20.3331
2023-02-12,20.3331
2023-02-13,20.3331
2023-02-14,20.3331
2023-02-15,20.3331
2023-02-16,20.3331
2023-02-17,20.3331
2023-02-18,20.3331
2023-02-19,20.3331
2023-02-20,20.3331
2023-02-21,20.3331
2023-02-22,20.3331
2023-02-23,20.3331
2023-02-24,20.3331
2023-02-25,20.3331
2023-02-26,20.3331
2023-02-27,20.3331
2023-02-28,20.3331
2023-03-01,20.3331
2023-03-02,20.3331
2023-03-03,20.3331
2023-03-04,20.3331
2023-03-05,20.3331
2023-03-06,20.3331
2023-03-07,20.3331
2023-03-08,20.3331
2023-03-09,20.3331
