,TPR US Equity
2020-04-14,-6.8833
2020-04-15,-6.8833
2020-04-16,-6.8833
2020-04-17,-6.8833
2020-04-18,-6.8833
2020-04-19,-6.8833
2020-04-20,-6.8833
2020-04-21,-6.8833
2020-04-22,-6.8833
2020-04-23,-6.8833
2020-04-24,-6.8833
2020-04-25,-6.8833
2020-04-26,-6.8833
2020-04-27,-6.8833
2020-04-28,-6.8833
2020-04-29,-6.8833
2020-04-30,-6.8833
2020-05-01,-6.8833
2020-05-02,-6.8833
2020-05-03,-6.8833
2020-05-04,-6.8833
2020-05-05,-6.8833
2020-05-06,-6.8833
2020-05-07,-6.8833
2020-05-08,-6.8833
2020-05-09,-6.8833
2020-05-10,-6.8833
2020-05-11,-6.8833
2020-05-12,-6.8833
2020-05-13,-6.8833
2020-05-14,-6.8833
2020-05-15,-6.8833
2020-05-16,-6.8833
2020-05-17,-6.8833
2020-05-18,-6.8833
2020-05-19,-6.8833
2020-05-20,-6.8833
2020-05-21,-6.8833
2020-05-22,-6.8833
2020-05-23,-6.8833
2020-05-24,-6.8833
2020-05-25,-6.8833
2020-05-26,-6.8833
2020-05-27,-6.8833
2020-05-28,-6.8833
2020-05-29,-6.8833
2020-05-30,-6.8833
2020-05-31,-6.8833
2020-06-01,-6.8833
2020-06-02,-6.8833
2020-06-03,-6.8833
2020-06-04,-6.8833
2020-06-05,-6.8833
2020-06-06,-6.8833
2020-06-07,-6.8833
2020-06-08,-6.8833
2020-06-09,-6.8833
2020-06-10,-6.8833
2020-06-11,-6.8833
2020-06-12,-6.8833
2020-06-13,-6.8833
2020-06-14,-6.8833
2020-06-15,-6.8833
2020-06-16,-6.8833
2020-06-17,-6.8833
2020-06-18,-6.8833
2020-06-19,-6.8833
2020-06-20,-6.8833
2020-06-21,-6.8833
2020-06-22,-6.8833
2020-06-23,-6.8833
2020-06-24,-6.8833
2020-06-25,-6.8833
2020-06-26,-6.8833
2020-06-27,-22.5258
2020-06-28,-22.5258
2020-06-29,-22.5258
2020-06-30,-22.5258
2020-07-01,-22.5258
2020-07-02,-22.5258
2020-07-03,-22.5258
2020-07-04,-22.5258
2020-07-05,-22.5258
2020-07-06,-22.5258
2020-07-07,-22.5258
2020-07-08,-22.5258
2020-07-09,-22.5258
2020-07-10,-22.5258
2020-07-11,-22.5258
2020-07-12,-22.5258
2020-07-13,-22.5258
2020-07-14,-22.5258
2020-07-15,-22.5258
2020-07-16,-22.5258
2020-07-17,-22.5258
2020-07-18,-22.5258
2020-07-19,-22.5258
2020-07-20,-22.5258
2020-07-21,-22.5258
2020-07-22,-22.5258
2020-07-23,-22.5258
2020-07-24,-22.5258
2020-07-25,-22.5258
2020-07-26,-22.5258
2020-07-27,-22.5258
2020-07-28,-22.5258
2020-07-29,-22.5258
2020-07-30,-22.5258
2020-07-31,-22.5258
2020-08-01,-22.5258
2020-08-02,-22.5258
2020-08-03,-22.5258
2020-08-04,-22.5258
2020-08-05,-22.5258
2020-08-06,-22.5258
2020-08-07,-22.5258
2020-08-08,-22.5258
2020-08-09,-22.5258
2020-08-10,-22.5258
2020-08-11,-22.5258
2020-08-12,-22.5258
2020-08-13,-22.5258
2020-08-14,-22.5258
2020-08-15,-22.5258
2020-08-16,-22.5258
2020-08-17,-22.5258
2020-08-18,-22.5258
2020-08-19,-22.5258
2020-08-20,-22.5258
2020-08-21,-22.5258
2020-08-22,-22.5258
2020-08-23,-22.5258
2020-08-24,-22.5258
2020-08-25,-22.5258
2020-08-26,-22.5258
2020-08-27,-22.5258
2020-08-28,-22.5258
2020-08-29,-22.5258
2020-08-30,-22.5258
2020-08-31,-22.5258
2020-09-01,-22.5258
2020-09-02,-22.5258
2020-09-03,-22.5258
2020-09-04,-22.5258
2020-09-05,-22.5258
2020-09-06,-22.5258
2020-09-07,-22.5258
2020-09-08,-22.5258
2020-09-09,-22.5258
2020-09-10,-22.5258
2020-09-11,-22.5258
2020-09-12,-22.5258
2020-09-13,-22.5258
2020-09-14,-22.5258
2020-09-15,-22.5258
2020-09-16,-22.5258
2020-09-17,-22.5258
2020-09-18,-22.5258
2020-09-19,-22.5258
2020-09-20,-22.5258
2020-09-21,-22.5258
2020-09-22,-22.5258
2020-09-23,-22.5258
2020-09-24,-22.5258
2020-09-25,-22.5258
2020-09-26,-15.681
2020-09-27,-15.681
2020-09-28,-15.681
2020-09-29,-15.681
2020-09-30,-15.681
2020-10-01,-15.681
2020-10-02,-15.681
2020-10-03,-15.681
2020-10-04,-15.681
2020-10-05,-15.681
2020-10-06,-15.681
2020-10-07,-15.681
2020-10-08,-15.681
2020-10-09,-15.681
2020-10-10,-15.681
2020-10-11,-15.681
2020-10-12,-15.681
2020-10-13,-15.681
2020-10-14,-15.681
2020-10-15,-15.681
2020-10-16,-15.681
2020-10-17,-15.681
2020-10-18,-15.681
2020-10-19,-15.681
2020-10-20,-15.681
2020-10-21,-15.681
2020-10-22,-15.681
2020-10-23,-15.681
2020-10-24,-15.681
2020-10-25,-15.681
2020-10-26,-15.681
2020-10-27,-15.681
2020-10-28,-15.681
2020-10-29,-15.681
2020-10-30,-15.681
2020-10-31,-15.681
2020-11-01,-15.681
2020-11-02,-15.681
2020-11-03,-15.681
2020-11-04,-15.681
2020-11-05,-15.681
2020-11-06,-15.681
2020-11-07,-15.681
2020-11-08,-15.681
2020-11-09,-15.681
2020-11-10,-15.681
2020-11-11,-15.681
2020-11-12,-15.681
2020-11-13,-15.681
2020-11-14,-15.681
2020-11-15,-15.681
2020-11-16,-15.681
2020-11-17,-15.681
2020-11-18,-15.681
2020-11-19,-15.681
2020-11-20,-15.681
2020-11-21,-15.681
2020-11-22,-15.681
2020-11-23,-15.681
2020-11-24,-15.681
2020-11-25,-15.681
2020-11-26,-15.681
2020-11-27,-15.681
2020-11-28,-15.681
2020-11-29,-15.681
2020-11-30,-15.681
2020-12-01,-15.681
2020-12-02,-15.681
2020-12-03,-15.681
2020-12-04,-15.681
2020-12-05,-15.681
2020-12-06,-15.681
2020-12-07,-15.681
2020-12-08,-15.681
2020-12-09,-15.681
2020-12-10,-15.681
2020-12-11,-15.681
2020-12-12,-15.681
2020-12-13,-15.681
2020-12-14,-15.681
2020-12-15,-15.681
2020-12-16,-15.681
2020-12-17,-15.681
2020-12-18,-15.681
2020-12-19,-15.681
2020-12-20,-15.681
2020-12-21,-15.681
2020-12-22,-15.681
2020-12-23,-15.681
2020-12-24,-15.681
2020-12-25,-15.681
2020-12-26,-13.7838
2020-12-27,-13.7838
2020-12-28,-13.7838
2020-12-29,-13.7838
2020-12-30,-13.7838
2020-12-31,-13.7838
2021-01-01,-13.7838
2021-01-02,-13.7838
2021-01-03,-13.7838
2021-01-04,-13.7838
2021-01-05,-13.7838
2021-01-06,-13.7838
2021-01-07,-13.7838
2021-01-08,-13.7838
2021-01-09,-13.7838
2021-01-10,-13.7838
2021-01-11,-13.7838
2021-01-12,-13.7838
2021-01-13,-13.7838
2021-01-14,-13.7838
2021-01-15,-13.7838
2021-01-16,-13.7838
2021-01-17,-13.7838
2021-01-18,-13.7838
2021-01-19,-13.7838
2021-01-20,-13.7838
2021-01-21,-13.7838
2021-01-22,-13.7838
2021-01-23,-13.7838
2021-01-24,-13.7838
2021-01-25,-13.7838
2021-01-26,-13.7838
2021-01-27,-13.7838
2021-01-28,-13.7838
2021-01-29,-13.7838
2021-01-30,-13.7838
2021-01-31,-13.7838
2021-02-01,-13.7838
2021-02-02,-13.7838
2021-02-03,-13.7838
2021-02-04,-13.7838
2021-02-05,-13.7838
2021-02-06,-13.7838
2021-02-07,-13.7838
2021-02-08,-13.7838
2021-02-09,-13.7838
2021-02-10,-13.7838
2021-02-11,-13.7838
2021-02-12,-13.7838
2021-02-13,-13.7838
2021-02-14,-13.7838
2021-02-15,-13.7838
2021-02-16,-13.7838
2021-02-17,-13.7838
2021-02-18,-13.7838
2021-02-19,-13.7838
2021-02-20,-13.7838
2021-02-21,-13.7838
2021-02-22,-13.7838
2021-02-23,-13.7838
2021-02-24,-13.7838
2021-02-25,-13.7838
2021-02-26,-13.7838
2021-02-27,-13.7838
2021-02-28,-13.7838
2021-03-01,-13.7838
2021-03-02,-13.7838
2021-03-03,-13.7838
2021-03-04,-13.7838
2021-03-05,-13.7838
2021-03-06,-13.7838
2021-03-07,-13.7838
2021-03-08,-13.7838
2021-03-09,-13.7838
2021-03-10,-13.7838
2021-03-11,-13.7838
2021-03-12,-13.7838
2021-03-13,-13.7838
2021-03-14,-13.7838
2021-03-15,-13.7838
2021-03-16,-13.7838
2021-03-17,-13.7838
2021-03-18,-13.7838
2021-03-19,-13.7838
2021-03-20,-13.7838
2021-03-21,-13.7838
2021-03-22,-13.7838
2021-03-23,-13.7838
2021-03-24,-13.7838
2021-03-25,-13.7838
2021-03-26,-13.7838
2021-03-27,12.234
2021-03-28,12.234
2021-03-29,12.234
2021-03-30,12.234
2021-03-31,12.234
2021-04-01,12.234
2021-04-02,12.234
2021-04-03,12.234
2021-04-04,12.234
2021-04-05,12.234
2021-04-06,12.234
2021-04-07,12.234
2021-04-08,12.234
2021-04-09,12.234
2021-04-10,12.234
2021-04-11,12.234
2021-04-12,12.234
2021-04-13,12.234
2021-04-14,12.234
2021-04-15,12.234
2021-04-16,12.234
2021-04-17,12.234
2021-04-18,12.234
2021-04-19,12.234
2021-04-20,12.234
2021-04-21,12.234
2021-04-22,12.234
2021-04-23,12.234
2021-04-24,12.234
2021-04-25,12.234
2021-04-26,12.234
2021-04-27,12.234
2021-04-28,12.234
2021-04-29,12.234
2021-04-30,12.234
2021-05-01,12.234
2021-05-02,12.234
2021-05-03,12.234
2021-05-04,12.234
2021-05-05,12.234
2021-05-06,12.234
2021-05-07,12.234
2021-05-08,12.234
2021-05-09,12.234
2021-05-10,12.234
2021-05-11,12.234
2021-05-12,12.234
2021-05-13,12.234
2021-05-14,12.234
2021-05-15,12.234
2021-05-16,12.234
2021-05-17,12.234
2021-05-18,12.234
2021-05-19,12.234
2021-05-20,12.234
2021-05-21,12.234
2021-05-22,12.234
2021-05-23,12.234
2021-05-24,12.234
2021-05-25,12.234
2021-05-26,12.234
2021-05-27,12.234
2021-05-28,12.234
2021-05-29,12.234
2021-05-30,12.234
2021-05-31,12.234
2021-06-01,12.234
2021-06-02,12.234
2021-06-03,12.234
2021-06-04,12.234
2021-06-05,12.234
2021-06-06,12.234
2021-06-07,12.234
2021-06-08,12.234
2021-06-09,12.234
2021-06-10,12.234
2021-06-11,12.234
2021-06-12,12.234
2021-06-13,12.234
2021-06-14,12.234
2021-06-15,12.234
2021-06-16,12.234
2021-06-17,12.234
2021-06-18,12.234
2021-06-19,12.234
2021-06-20,12.234
2021-06-21,12.234
2021-06-22,12.234
2021-06-23,12.234
2021-06-24,12.234
2021-06-25,12.234
2021-06-26,12.234
2021-06-27,12.234
2021-06-28,12.234
2021-06-29,12.234
2021-06-30,12.234
2021-07-01,12.234
2021-07-02,12.234
2021-07-03,30.1389
2021-07-04,30.1389
2021-07-05,30.1389
2021-07-06,30.1389
2021-07-07,30.1389
2021-07-08,30.1389
2021-07-09,30.1389
2021-07-10,30.1389
2021-07-11,30.1389
2021-07-12,30.1389
2021-07-13,30.1389
2021-07-14,30.1389
2021-07-15,30.1389
2021-07-16,30.1389
2021-07-17,30.1389
2021-07-18,30.1389
2021-07-19,30.1389
2021-07-20,30.1389
2021-07-21,30.1389
2021-07-22,30.1389
2021-07-23,30.1389
2021-07-24,30.1389
2021-07-25,30.1389
2021-07-26,30.1389
2021-07-27,30.1389
2021-07-28,30.1389
2021-07-29,30.1389
2021-07-30,30.1389
2021-07-31,30.1389
2021-08-01,30.1389
2021-08-02,30.1389
2021-08-03,30.1389
2021-08-04,30.1389
2021-08-05,30.1389
2021-08-06,30.1389
2021-08-07,30.1389
2021-08-08,30.1389
2021-08-09,30.1389
2021-08-10,30.1389
2021-08-11,30.1389
2021-08-12,30.1389
2021-08-13,30.1389
2021-08-14,30.1389
2021-08-15,30.1389
2021-08-16,30.1389
2021-08-17,30.1389
2021-08-18,30.1389
2021-08-19,30.1389
2021-08-20,30.1389
2021-08-21,30.1389
2021-08-22,30.1389
2021-08-23,30.1389
2021-08-24,30.1389
2021-08-25,30.1389
2021-08-26,30.1389
2021-08-27,30.1389
2021-08-28,30.1389
2021-08-29,30.1389
2021-08-30,30.1389
2021-08-31,30.1389
2021-09-01,30.1389
2021-09-02,30.1389
2021-09-03,30.1389
2021-09-04,30.1389
2021-09-05,30.1389
2021-09-06,30.1389
2021-09-07,30.1389
2021-09-08,30.1389
2021-09-09,30.1389
2021-09-10,30.1389
2021-09-11,30.1389
2021-09-12,30.1389
2021-09-13,30.1389
2021-09-14,30.1389
2021-09-15,30.1389
2021-09-16,30.1389
2021-09-17,30.1389
2021-09-18,30.1389
2021-09-19,30.1389
2021-09-20,30.1389
2021-09-21,30.1389
2021-09-22,30.1389
2021-09-23,30.1389
2021-09-24,30.1389
2021-09-25,30.1389
2021-09-26,30.1389
2021-09-27,30.1389
2021-09-28,30.1389
2021-09-29,30.1389
2021-09-30,30.1389
2021-10-01,30.1389
2021-10-02,29.2037
2021-10-03,29.2037
2021-10-04,29.2037
2021-10-05,29.2037
2021-10-06,29.2037
2021-10-07,29.2037
2021-10-08,29.2037
2021-10-09,29.2037
2021-10-10,29.2037
2021-10-11,29.2037
2021-10-12,29.2037
2021-10-13,29.2037
2021-10-14,29.2037
2021-10-15,29.2037
2021-10-16,29.2037
2021-10-17,29.2037
2021-10-18,29.2037
2021-10-19,29.2037
2021-10-20,29.2037
2021-10-21,29.2037
2021-10-22,29.2037
2021-10-23,29.2037
2021-10-24,29.2037
2021-10-25,29.2037
2021-10-26,29.2037
2021-10-27,29.2037
2021-10-28,29.2037
2021-10-29,29.2037
2021-10-30,29.2037
2021-10-31,29.2037
2021-11-01,29.2037
2021-11-02,29.2037
2021-11-03,29.2037
2021-11-04,29.2037
2021-11-05,29.2037
2021-11-06,29.2037
2021-11-07,29.2037
2021-11-08,29.2037
2021-11-09,29.2037
2021-11-10,29.2037
2021-11-11,29.2037
2021-11-12,29.2037
2021-11-13,29.2037
2021-11-14,29.2037
2021-11-15,29.2037
2021-11-16,29.2037
2021-11-17,29.2037
2021-11-18,29.2037
2021-11-19,29.2037
2021-11-20,29.2037
2021-11-21,29.2037
2021-11-22,29.2037
2021-11-23,29.2037
2021-11-24,29.2037
2021-11-25,29.2037
2021-11-26,29.2037
2021-11-27,29.2037
2021-11-28,29.2037
2021-11-29,29.2037
2021-11-30,29.2037
2021-12-01,29.2037
2021-12-02,29.2037
2021-12-03,29.2037
2021-12-04,29.2037
2021-12-05,29.2037
2021-12-06,29.2037
2021-12-07,29.2037
2021-12-08,29.2037
2021-12-09,29.2037
2021-12-10,29.2037
2021-12-11,29.2037
2021-12-12,29.2037
2021-12-13,29.2037
2021-12-14,29.2037
2021-12-15,29.2037
2021-12-16,29.2037
2021-12-17,29.2037
2021-12-18,29.2037
2021-12-19,29.2037
2021-12-20,29.2037
2021-12-21,29.2037
2021-12-22,29.2037
2021-12-23,29.2037
2021-12-24,29.2037
2021-12-25,29.2037
2021-12-26,29.2037
2021-12-27,29.2037
2021-12-28,29.2037
2021-12-29,29.2037
2021-12-30,29.2037
2021-12-31,29.2037
2022-01-01,28.7482
2022-01-02,28.7482
2022-01-03,28.7482
2022-01-04,28.7482
2022-01-05,28.7482
2022-01-06,28.7482
2022-01-07,28.7482
2022-01-08,28.7482
2022-01-09,28.7482
2022-01-10,28.7482
2022-01-11,28.7482
2022-01-12,28.7482
2022-01-13,28.7482
2022-01-14,28.7482
2022-01-15,28.7482
2022-01-16,28.7482
2022-01-17,28.7482
2022-01-18,28.7482
2022-01-19,28.7482
2022-01-20,28.7482
2022-01-21,28.7482
2022-01-22,28.7482
2022-01-23,28.7482
2022-01-24,28.7482
2022-01-25,28.7482
2022-01-26,28.7482
2022-01-27,28.7482
2022-01-28,28.7482
2022-01-29,28.7482
2022-01-30,28.7482
2022-01-31,28.7482
2022-02-01,28.7482
2022-02-02,28.7482
2022-02-03,28.7482
2022-02-04,28.7482
2022-02-05,28.7482
2022-02-06,28.7482
2022-02-07,28.7482
2022-02-08,28.7482
2022-02-09,28.7482
2022-02-10,28.7482
2022-02-11,28.7482
2022-02-12,28.7482
2022-02-13,28.7482
2022-02-14,28.7482
2022-02-15,28.7482
2022-02-16,28.7482
2022-02-17,28.7482
2022-02-18,28.7482
2022-02-19,28.7482
2022-02-20,28.7482
2022-02-21,28.7482
2022-02-22,28.7482
2022-02-23,28.7482
2022-02-24,28.7482
2022-02-25,28.7482
2022-02-26,28.7482
2022-02-27,28.7482
2022-02-28,28.7482
2022-03-01,28.7482
2022-03-02,28.7482
2022-03-03,28.7482
2022-03-04,28.7482
2022-03-05,28.7482
2022-03-06,28.7482
2022-03-07,28.7482
2022-03-08,28.7482
2022-03-09,28.7482
2022-03-10,28.7482
2022-03-11,28.7482
2022-03-12,28.7482
2022-03-13,28.7482
2022-03-14,28.7482
2022-03-15,28.7482
2022-03-16,28.7482
2022-03-17,28.7482
2022-03-18,28.7482
2022-03-19,28.7482
2022-03-20,28.7482
2022-03-21,28.7482
2022-03-22,28.7482
2022-03-23,28.7482
2022-03-24,28.7482
2022-03-25,28.7482
2022-03-26,28.7482
2022-03-27,28.7482
2022-03-28,28.7482
2022-03-29,28.7482
2022-03-30,28.7482
2022-03-31,28.7482
2022-04-01,28.7482
2022-04-02,31.2541
2022-04-03,31.2541
2022-04-04,31.2541
2022-04-05,31.2541
2022-04-06,31.2541
2022-04-07,31.2541
2022-04-08,31.2541
2022-04-09,31.2541
2022-04-10,31.2541
2022-04-11,31.2541
2022-04-12,31.2541
2022-04-13,31.2541
2022-04-14,31.2541
2022-04-15,31.2541
2022-04-16,31.2541
2022-04-17,31.2541
2022-04-18,31.2541
2022-04-19,31.2541
2022-04-20,31.2541
2022-04-21,31.2541
2022-04-22,31.2541
2022-04-23,31.2541
2022-04-24,31.2541
2022-04-25,31.2541
2022-04-26,31.2541
2022-04-27,31.2541
2022-04-28,31.2541
2022-04-29,31.2541
2022-04-30,31.2541
2022-05-01,31.2541
2022-05-02,31.2541
2022-05-03,31.2541
2022-05-04,31.2541
2022-05-05,31.2541
2022-05-06,31.2541
2022-05-07,31.2541
2022-05-08,31.2541
2022-05-09,31.2541
2022-05-10,31.2541
2022-05-11,31.2541
2022-05-12,31.2541
2022-05-13,31.2541
2022-05-14,31.2541
2022-05-15,31.2541
2022-05-16,31.2541
2022-05-17,31.2541
2022-05-18,31.2541
2022-05-19,31.2541
2022-05-20,31.2541
2022-05-21,31.2541
2022-05-22,31.2541
2022-05-23,31.2541
2022-05-24,31.2541
2022-05-25,31.2541
2022-05-26,31.2541
2022-05-27,31.2541
2022-05-28,31.2541
2022-05-29,31.2541
2022-05-30,31.2541
2022-05-31,31.2541
2022-06-01,31.2541
2022-06-02,31.2541
2022-06-03,31.2541
2022-06-04,31.2541
2022-06-05,31.2541
2022-06-06,31.2541
2022-06-07,31.2541
2022-06-08,31.2541
2022-06-09,31.2541
2022-06-10,31.2541
2022-06-11,31.2541
2022-06-12,31.2541
2022-06-13,31.2541
2022-06-14,31.2541
2022-06-15,31.2541
2022-06-16,31.2541
2022-06-17,31.2541
2022-06-18,31.2541
2022-06-19,31.2541
2022-06-20,31.2541
2022-06-21,31.2541
2022-06-22,31.2541
2022-06-23,31.2541
2022-06-24,31.2541
2022-06-25,31.2541
2022-06-26,31.2541
2022-06-27,31.2541
2022-06-28,31.2541
2022-06-29,31.2541
2022-06-30,31.2541
2022-07-01,31.2541
2022-07-02,30.8866
2022-07-03,30.8866
2022-07-04,30.8866
2022-07-05,30.8866
2022-07-06,30.8866
2022-07-07,30.8866
2022-07-08,30.8866
2022-07-09,30.8866
2022-07-10,30.8866
2022-07-11,30.8866
2022-07-12,30.8866
2022-07-13,30.8866
2022-07-14,30.8866
2022-07-15,30.8866
2022-07-16,30.8866
2022-07-17,30.8866
2022-07-18,30.8866
2022-07-19,30.8866
2022-07-20,30.8866
2022-07-21,30.8866
2022-07-22,30.8866
2022-07-23,30.8866
2022-07-24,30.8866
2022-07-25,30.8866
2022-07-26,30.8866
2022-07-27,30.8866
2022-07-28,30.8866
2022-07-29,30.8866
2022-07-30,30.8866
2022-07-31,30.8866
2022-08-01,30.8866
2022-08-02,30.8866
2022-08-03,30.8866
2022-08-04,30.8866
2022-08-05,30.8866
2022-08-06,30.8866
2022-08-07,30.8866
2022-08-08,30.8866
2022-08-09,30.8866
2022-08-10,30.8866
2022-08-11,30.8866
2022-08-12,30.8866
2022-08-13,30.8866
2022-08-14,30.8866
2022-08-15,30.8866
2022-08-16,30.8866
2022-08-17,30.8866
2022-08-18,30.8866
2022-08-19,30.8866
2022-08-20,30.8866
2022-08-21,30.8866
2022-08-22,30.8866
2022-08-23,30.8866
2022-08-24,30.8866
2022-08-25,30.8866
2022-08-26,30.8866
2022-08-27,30.8866
2022-08-28,30.8866
2022-08-29,30.8866
2022-08-30,30.8866
2022-08-31,30.8866
2022-09-01,30.8866
2022-09-02,30.8866
2022-09-03,30.8866
2022-09-04,30.8866
2022-09-05,30.8866
2022-09-06,30.8866
2022-09-07,30.8866
2022-09-08,30.8866
2022-09-09,30.8866
2022-09-10,30.8866
2022-09-11,30.8866
2022-09-12,30.8866
2022-09-13,30.8866
2022-09-14,30.8866
2022-09-15,30.8866
2022-09-16,30.8866
2022-09-17,30.8866
2022-09-18,30.8866
2022-09-19,30.8866
2022-09-20,30.8866
2022-09-21,30.8866
2022-09-22,30.8866
2022-09-23,30.8866
2022-09-24,30.8866
2022-09-25,30.8866
2022-09-26,30.8866
2022-09-27,30.8866
2022-09-28,30.8866
2022-09-29,30.8866
2022-09-30,30.8866
2022-10-01,30.5139
2022-10-02,30.5139
2022-10-03,30.5139
2022-10-04,30.5139
2022-10-05,30.5139
2022-10-06,30.5139
2022-10-07,30.5139
2022-10-08,30.5139
2022-10-09,30.5139
2022-10-10,30.5139
2022-10-11,30.5139
2022-10-12,30.5139
2022-10-13,30.5139
2022-10-14,30.5139
2022-10-15,30.5139
2022-10-16,30.5139
2022-10-17,30.5139
2022-10-18,30.5139
2022-10-19,30.5139
2022-10-20,30.5139
2022-10-21,30.5139
2022-10-22,30.5139
2022-10-23,30.5139
2022-10-24,30.5139
2022-10-25,30.5139
2022-10-26,30.5139
2022-10-27,30.5139
2022-10-28,30.5139
2022-10-29,30.5139
2022-10-30,30.5139
2022-10-31,30.5139
2022-11-01,30.5139
2022-11-02,30.5139
2022-11-03,30.5139
2022-11-04,30.5139
2022-11-05,30.5139
2022-11-06,30.5139
2022-11-07,30.5139
2022-11-08,30.5139
2022-11-09,30.5139
2022-11-10,30.5139
2022-11-11,30.5139
2022-11-12,30.5139
2022-11-13,30.5139
2022-11-14,30.5139
2022-11-15,30.5139
2022-11-16,30.5139
2022-11-17,30.5139
2022-11-18,30.5139
2022-11-19,30.5139
2022-11-20,30.5139
2022-11-21,30.5139
2022-11-22,30.5139
2022-11-23,30.5139
2022-11-24,30.5139
2022-11-25,30.5139
2022-11-26,30.5139
2022-11-27,30.5139
2022-11-28,30.5139
2022-11-29,30.5139
2022-11-30,30.5139
2022-12-01,30.5139
2022-12-02,30.5139
2022-12-03,30.5139
2022-12-04,30.5139
2022-12-05,30.5139
2022-12-06,30.5139
2022-12-07,30.5139
2022-12-08,30.5139
2022-12-09,30.5139
2022-12-10,30.5139
2022-12-11,30.5139
2022-12-12,30.5139
2022-12-13,30.5139
2022-12-14,30.5139
2022-12-15,30.5139
2022-12-16,30.5139
2022-12-17,30.5139
2022-12-18,30.5139
2022-12-19,30.5139
2022-12-20,30.5139
2022-12-21,30.5139
2022-12-22,30.5139
2022-12-23,30.5139
2022-12-24,30.5139
2022-12-25,30.5139
2022-12-26,30.5139
2022-12-27,30.5139
2022-12-28,30.5139
2022-12-29,30.5139
2022-12-30,30.5139
2022-12-31,31.9315
2023-01-01,31.9315
2023-01-02,31.9315
2023-01-03,31.9315
2023-01-04,31.9315
2023-01-05,31.9315
2023-01-06,31.9315
2023-01-07,31.9315
2023-01-08,31.9315
2023-01-09,31.9315
2023-01-10,31.9315
2023-01-11,31.9315
2023-01-12,31.9315
2023-01-13,31.9315
2023-01-14,31.9315
2023-01-15,31.9315
2023-01-16,31.9315
2023-01-17,31.9315
2023-01-18,31.9315
2023-01-19,31.9315
2023-01-20,31.9315
2023-01-21,31.9315
2023-01-22,31.9315
2023-01-23,31.9315
2023-01-24,31.9315
2023-01-25,31.9315
2023-01-26,31.9315
2023-01-27,31.9315
2023-01-28,31.9315
2023-01-29,31.9315
2023-01-30,31.9315
2023-01-31,31.9315
2023-02-01,31.9315
2023-02-02,31.9315
2023-02-03,31.9315
2023-02-04,31.9315
2023-02-05,31.9315
2023-02-06,31.9315
2023-02-07,31.9315
2023-02-08,31.9315
2023-02-09,31.9315
2023-02-10,31.9315
2023-02-11,31.9315
2023-02-12,31.9315
2023-02-13,31.9315
2023-02-14,31.9315
2023-02-15,31.9315
2023-02-16,31.9315
2023-02-17,31.9315
2023-02-18,31.9315
2023-02-19,31.9315
2023-02-20,31.9315
2023-02-21,31.9315
2023-02-22,31.9315
