,CLR US Equity
2020-05-10,6.3245
2020-05-11,6.3245
2020-05-12,6.3245
2020-05-13,6.3245
2020-05-14,6.3245
2020-05-15,6.3245
2020-05-16,6.3245
2020-05-17,6.3245
2020-05-18,6.3245
2020-05-19,6.3245
2020-05-20,6.3245
2020-05-21,6.3245
2020-05-22,6.3245
2020-05-23,6.3245
2020-05-24,6.3245
2020-05-25,6.3245
2020-05-26,6.3245
2020-05-27,6.3245
2020-05-28,6.3245
2020-05-29,6.3245
2020-05-30,6.3245
2020-05-31,6.3245
2020-06-01,6.3245
2020-06-02,6.3245
2020-06-03,6.3245
2020-06-04,6.3245
2020-06-05,6.3245
2020-06-06,6.3245
2020-06-07,6.3245
2020-06-08,6.3245
2020-06-09,6.3245
2020-06-10,6.3245
2020-06-11,6.3245
2020-06-12,6.3245
2020-06-13,6.3245
2020-06-14,6.3245
2020-06-15,6.3245
2020-06-16,6.3245
2020-06-17,6.3245
2020-06-18,6.3245
2020-06-19,6.3245
2020-06-20,6.3245
2020-06-21,6.3245
2020-06-22,6.3245
2020-06-23,6.3245
2020-06-24,6.3245
2020-06-25,6.3245
2020-06-26,6.3245
2020-06-27,6.3245
2020-06-28,6.3245
2020-06-29,6.3245
2020-06-30,-1.149
2020-07-01,-1.149
2020-07-02,-1.149
2020-07-03,-1.149
2020-07-04,-1.149
2020-07-05,-1.149
2020-07-06,-1.149
2020-07-07,-1.149
2020-07-08,-1.149
2020-07-09,-1.149
2020-07-10,-1.149
2020-07-11,-1.149
2020-07-12,-1.149
2020-07-13,-1.149
2020-07-14,-1.149
2020-07-15,-1.149
2020-07-16,-1.149
2020-07-17,-1.149
2020-07-18,-1.149
2020-07-19,-1.149
2020-07-20,-1.149
2020-07-21,-1.149
2020-07-22,-1.149
2020-07-23,-1.149
2020-07-24,-1.149
2020-07-25,-1.149
2020-07-26,-1.149
2020-07-27,-1.149
2020-07-28,-1.149
2020-07-29,-1.149
2020-07-30,-1.149
2020-07-31,-1.149
2020-08-01,-1.149
2020-08-02,-1.149
2020-08-03,-1.149
2020-08-04,-1.149
2020-08-05,-1.149
2020-08-06,-1.149
2020-08-07,-1.149
2020-08-08,-1.149
2020-08-09,-1.149
2020-08-10,-1.149
2020-08-11,-1.149
2020-08-12,-1.149
2020-08-13,-1.149
2020-08-14,-1.149
2020-08-15,-1.149
2020-08-16,-1.149
2020-08-17,-1.149
2020-08-18,-1.149
2020-08-19,-1.149
2020-08-20,-1.149
2020-08-21,-1.149
2020-08-22,-1.149
2020-08-23,-1.149
2020-08-24,-1.149
2020-08-25,-1.149
2020-08-26,-1.149
2020-08-27,-1.149
2020-08-28,-1.149
2020-08-29,-1.149
2020-08-30,-1.149
2020-08-31,-1.149
2020-09-01,-1.149
2020-09-02,-1.149
2020-09-03,-1.149
2020-09-04,-1.149
2020-09-05,-1.149
2020-09-06,-1.149
2020-09-07,-1.149
2020-09-08,-1.149
2020-09-09,-1.149
2020-09-10,-1.149
2020-09-11,-1.149
2020-09-12,-1.149
2020-09-13,-1.149
2020-09-14,-1.149
2020-09-15,-1.149
2020-09-16,-1.149
2020-09-17,-1.149
2020-09-18,-1.149
2020-09-19,-1.149
2020-09-20,-1.149
2020-09-21,-1.149
2020-09-22,-1.149
2020-09-23,-1.149
2020-09-24,-1.149
2020-09-25,-1.149
2020-09-26,-1.149
2020-09-27,-1.149
2020-09-28,-1.149
2020-09-29,-1.149
2020-09-30,-4.8945
2020-10-01,-4.8945
2020-10-02,-4.8945
2020-10-03,-4.8945
2020-10-04,-4.8945
2020-10-05,-4.8945
2020-10-06,-4.8945
2020-10-07,-4.8945
2020-10-08,-4.8945
2020-10-09,-4.8945
2020-10-10,-4.8945
2020-10-11,-4.8945
2020-10-12,-4.8945
2020-10-13,-4.8945
2020-10-14,-4.8945
2020-10-15,-4.8945
2020-10-16,-4.8945
2020-10-17,-4.8945
2020-10-18,-4.8945
2020-10-19,-4.8945
2020-10-20,-4.8945
2020-10-21,-4.8945
2020-10-22,-4.8945
2020-10-23,-4.8945
2020-10-24,-4.8945
2020-10-25,-4.8945
2020-10-26,-4.8945
2020-10-27,-4.8945
2020-10-28,-4.8945
2020-10-29,-4.8945
2020-10-30,-4.8945
2020-10-31,-4.8945
2020-11-01,-4.8945
2020-11-02,-4.8945
2020-11-03,-4.8945
2020-11-04,-4.8945
2020-11-05,-4.8945
2020-11-06,-4.8945
2020-11-07,-4.8945
2020-11-08,-4.8945
2020-11-09,-4.8945
2020-11-10,-4.8945
2020-11-11,-4.8945
2020-11-12,-4.8945
2020-11-13,-4.8945
2020-11-14,-4.8945
2020-11-15,-4.8945
2020-11-16,-4.8945
2020-11-17,-4.8945
2020-11-18,-4.8945
2020-11-19,-4.8945
2020-11-20,-4.8945
2020-11-21,-4.8945
2020-11-22,-4.8945
2020-11-23,-4.8945
2020-11-24,-4.8945
2020-11-25,-4.8945
2020-11-26,-4.8945
2020-11-27,-4.8945
2020-11-28,-4.8945
2020-11-29,-4.8945
2020-11-30,-4.8945
2020-12-01,-4.8945
2020-12-02,-4.8945
2020-12-03,-4.8945
2020-12-04,-4.8945
2020-12-05,-4.8945
2020-12-06,-4.8945
2020-12-07,-4.8945
2020-12-08,-4.8945
2020-12-09,-4.8945
2020-12-10,-4.8945
2020-12-11,-4.8945
2020-12-12,-4.8945
2020-12-13,-4.8945
2020-12-14,-4.8945
2020-12-15,-4.8945
2020-12-16,-4.8945
2020-12-17,-4.8945
2020-12-18,-4.8945
2020-12-19,-4.8945
2020-12-20,-4.8945
2020-12-21,-4.8945
2020-12-22,-4.8945
2020-12-23,-4.8945
2020-12-24,-4.8945
2020-12-25,-4.8945
2020-12-26,-4.8945
2020-12-27,-4.8945
2020-12-28,-4.8945
2020-12-29,-4.8945
2020-12-30,-4.8945
2020-12-31,-9.3275
2021-01-01,-9.3275
2021-01-02,-9.3275
2021-01-03,-9.3275
2021-01-04,-9.3275
2021-01-05,-9.3275
2021-01-06,-9.3275
2021-01-07,-9.3275
2021-01-08,-9.3275
2021-01-09,-9.3275
2021-01-10,-9.3275
2021-01-11,-9.3275
2021-01-12,-9.3275
2021-01-13,-9.3275
2021-01-14,-9.3275
2021-01-15,-9.3275
2021-01-16,-9.3275
2021-01-17,-9.3275
2021-01-18,-9.3275
2021-01-19,-9.3275
2021-01-20,-9.3275
2021-01-21,-9.3275
2021-01-22,-9.3275
2021-01-23,-9.3275
2021-01-24,-9.3275
2021-01-25,-9.3275
2021-01-26,-9.3275
2021-01-27,-9.3275
2021-01-28,-9.3275
2021-01-29,-9.3275
2021-01-30,-9.3275
2021-01-31,-9.3275
2021-02-01,-9.3275
2021-02-02,-9.3275
2021-02-03,-9.3275
2021-02-04,-9.3275
2021-02-05,-9.3275
2021-02-06,-9.3275
2021-02-07,-9.3275
2021-02-08,-9.3275
2021-02-09,-9.3275
2021-02-10,-9.3275
2021-02-11,-9.3275
2021-02-12,-9.3275
2021-02-13,-9.3275
2021-02-14,-9.3275
2021-02-15,-9.3275
2021-02-16,-9.3275
2021-02-17,-9.3275
2021-02-18,-9.3275
2021-02-19,-9.3275
2021-02-20,-9.3275
2021-02-21,-9.3275
2021-02-22,-9.3275
2021-02-23,-9.3275
2021-02-24,-9.3275
2021-02-25,-9.3275
2021-02-26,-9.3275
2021-02-27,-9.3275
2021-02-28,-9.3275
2021-03-01,-9.3275
2021-03-02,-9.3275
2021-03-03,-9.3275
2021-03-04,-9.3275
2021-03-05,-9.3275
2021-03-06,-9.3275
2021-03-07,-9.3275
2021-03-08,-9.3275
2021-03-09,-9.3275
2021-03-10,-9.3275
2021-03-11,-9.3275
2021-03-12,-9.3275
2021-03-13,-9.3275
2021-03-14,-9.3275
2021-03-15,-9.3275
2021-03-16,-9.3275
2021-03-17,-9.3275
2021-03-18,-9.3275
2021-03-19,-9.3275
2021-03-20,-9.3275
2021-03-21,-9.3275
2021-03-22,-9.3275
2021-03-23,-9.3275
2021-03-24,-9.3275
2021-03-25,-9.3275
2021-03-26,-9.3275
2021-03-27,-9.3275
2021-03-28,-9.3275
2021-03-29,-9.3275
2021-03-30,-9.3275
2021-03-31,-2.3785
2021-04-01,-2.3785
2021-04-02,-2.3785
2021-04-03,-2.3785
2021-04-04,-2.3785
2021-04-05,-2.3785
2021-04-06,-2.3785
2021-04-07,-2.3785
2021-04-08,-2.3785
2021-04-09,-2.3785
2021-04-10,-2.3785
2021-04-11,-2.3785
2021-04-12,-2.3785
2021-04-13,-2.3785
2021-04-14,-2.3785
2021-04-15,-2.3785
2021-04-16,-2.3785
2021-04-17,-2.3785
2021-04-18,-2.3785
2021-04-19,-2.3785
2021-04-20,-2.3785
2021-04-21,-2.3785
2021-04-22,-2.3785
2021-04-23,-2.3785
2021-04-24,-2.3785
2021-04-25,-2.3785
2021-04-26,-2.3785
2021-04-27,-2.3785
2021-04-28,-2.3785
2021-04-29,-2.3785
2021-04-30,-2.3785
2021-05-01,-2.3785
2021-05-02,-2.3785
2021-05-03,-2.3785
2021-05-04,-2.3785
2021-05-05,-2.3785
2021-05-06,-2.3785
2021-05-07,-2.3785
2021-05-08,-2.3785
2021-05-09,-2.3785
2021-05-10,-2.3785
2021-05-11,-2.3785
2021-05-12,-2.3785
2021-05-13,-2.3785
2021-05-14,-2.3785
2021-05-15,-2.3785
2021-05-16,-2.3785
2021-05-17,-2.3785
2021-05-18,-2.3785
2021-05-19,-2.3785
2021-05-20,-2.3785
2021-05-21,-2.3785
2021-05-22,-2.3785
2021-05-23,-2.3785
2021-05-24,-2.3785
2021-05-25,-2.3785
2021-05-26,-2.3785
2021-05-27,-2.3785
2021-05-28,-2.3785
2021-05-29,-2.3785
2021-05-30,-2.3785
2021-05-31,-2.3785
2021-06-01,-2.3785
2021-06-02,-2.3785
2021-06-03,-2.3785
2021-06-04,-2.3785
2021-06-05,-2.3785
2021-06-06,-2.3785
2021-06-07,-2.3785
2021-06-08,-2.3785
2021-06-09,-2.3785
2021-06-10,-2.3785
2021-06-11,-2.3785
2021-06-12,-2.3785
2021-06-13,-2.3785
2021-06-14,-2.3785
2021-06-15,-2.3785
2021-06-16,-2.3785
2021-06-17,-2.3785
2021-06-18,-2.3785
2021-06-19,-2.3785
2021-06-20,-2.3785
2021-06-21,-2.3785
2021-06-22,-2.3785
2021-06-23,-2.3785
2021-06-24,-2.3785
2021-06-25,-2.3785
2021-06-26,-2.3785
2021-06-27,-2.3785
2021-06-28,-2.3785
2021-06-29,-2.3785
2021-06-30,5.8996
2021-07-01,5.8996
2021-07-02,5.8996
2021-07-03,5.8996
2021-07-04,5.8996
2021-07-05,5.8996
2021-07-06,5.8996
2021-07-07,5.8996
2021-07-08,5.8996
2021-07-09,5.8996
2021-07-10,5.8996
2021-07-11,5.8996
2021-07-12,5.8996
2021-07-13,5.8996
2021-07-14,5.8996
2021-07-15,5.8996
2021-07-16,5.8996
2021-07-17,5.8996
2021-07-18,5.8996
2021-07-19,5.8996
2021-07-20,5.8996
2021-07-21,5.8996
2021-07-22,5.8996
2021-07-23,5.8996
2021-07-24,5.8996
2021-07-25,5.8996
2021-07-26,5.8996
2021-07-27,5.8996
2021-07-28,5.8996
2021-07-29,5.8996
2021-07-30,5.8996
2021-07-31,5.8996
2021-08-01,5.8996
2021-08-02,5.8996
2021-08-03,5.8996
2021-08-04,5.8996
2021-08-05,5.8996
2021-08-06,5.8996
2021-08-07,5.8996
2021-08-08,5.8996
2021-08-09,5.8996
2021-08-10,5.8996
2021-08-11,5.8996
2021-08-12,5.8996
2021-08-13,5.8996
2021-08-14,5.8996
2021-08-15,5.8996
2021-08-16,5.8996
2021-08-17,5.8996
2021-08-18,5.8996
2021-08-19,5.8996
2021-08-20,5.8996
2021-08-21,5.8996
2021-08-22,5.8996
2021-08-23,5.8996
2021-08-24,5.8996
2021-08-25,5.8996
2021-08-26,5.8996
2021-08-27,5.8996
2021-08-28,5.8996
2021-08-29,5.8996
2021-08-30,5.8996
2021-08-31,5.8996
2021-09-01,5.8996
2021-09-02,5.8996
2021-09-03,5.8996
2021-09-04,5.8996
2021-09-05,5.8996
2021-09-06,5.8996
2021-09-07,5.8996
2021-09-08,5.8996
2021-09-09,5.8996
2021-09-10,5.8996
2021-09-11,5.8996
2021-09-12,5.8996
2021-09-13,5.8996
2021-09-14,5.8996
2021-09-15,5.8996
2021-09-16,5.8996
2021-09-17,5.8996
2021-09-18,5.8996
2021-09-19,5.8996
2021-09-20,5.8996
2021-09-21,5.8996
2021-09-22,5.8996
2021-09-23,5.8996
2021-09-24,5.8996
2021-09-25,5.8996
2021-09-26,5.8996
2021-09-27,5.8996
2021-09-28,5.8996
2021-09-29,5.8996
2021-09-30,12.7226
2021-10-01,12.7226
2021-10-02,12.7226
2021-10-03,12.7226
2021-10-04,12.7226
2021-10-05,12.7226
2021-10-06,12.7226
2021-10-07,12.7226
2021-10-08,12.7226
2021-10-09,12.7226
2021-10-10,12.7226
2021-10-11,12.7226
2021-10-12,12.7226
2021-10-13,12.7226
2021-10-14,12.7226
2021-10-15,12.7226
2021-10-16,12.7226
2021-10-17,12.7226
2021-10-18,12.7226
2021-10-19,12.7226
2021-10-20,12.7226
2021-10-21,12.7226
2021-10-22,12.7226
2021-10-23,12.7226
2021-10-24,12.7226
2021-10-25,12.7226
2021-10-26,12.7226
2021-10-27,12.7226
2021-10-28,12.7226
2021-10-29,12.7226
2021-10-30,12.7226
2021-10-31,12.7226
2021-11-01,12.7226
2021-11-02,12.7226
2021-11-03,12.7226
2021-11-04,12.7226
2021-11-05,12.7226
2021-11-06,12.7226
2021-11-07,12.7226
2021-11-08,12.7226
2021-11-09,12.7226
2021-11-10,12.7226
2021-11-11,12.7226
2021-11-12,12.7226
2021-11-13,12.7226
2021-11-14,12.7226
2021-11-15,12.7226
2021-11-16,12.7226
2021-11-17,12.7226
2021-11-18,12.7226
2021-11-19,12.7226
2021-11-20,12.7226
2021-11-21,12.7226
2021-11-22,12.7226
2021-11-23,12.7226
2021-11-24,12.7226
2021-11-25,12.7226
2021-11-26,12.7226
2021-11-27,12.7226
2021-11-28,12.7226
2021-11-29,12.7226
2021-11-30,12.7226
2021-12-01,12.7226
2021-12-02,12.7226
2021-12-03,12.7226
2021-12-04,12.7226
2021-12-05,12.7226
2021-12-06,12.7226
2021-12-07,12.7226
2021-12-08,12.7226
2021-12-09,12.7226
2021-12-10,12.7226
2021-12-11,12.7226
2021-12-12,12.7226
2021-12-13,12.7226
2021-12-14,12.7226
2021-12-15,12.7226
2021-12-16,12.7226
2021-12-17,12.7226
2021-12-18,12.7226
2021-12-19,12.7226
2021-12-20,12.7226
2021-12-21,12.7226
2021-12-22,12.7226
2021-12-23,12.7226
2021-12-24,12.7226
2021-12-25,12.7226
2021-12-26,12.7226
2021-12-27,12.7226
2021-12-28,12.7226
2021-12-29,12.7226
2021-12-30,12.7226
2021-12-31,24.5489
2022-01-01,24.5489
2022-01-02,24.5489
2022-01-03,24.5489
2022-01-04,24.5489
2022-01-05,24.5489
2022-01-06,24.5489
2022-01-07,24.5489
2022-01-08,24.5489
2022-01-09,24.5489
2022-01-10,24.5489
2022-01-11,24.5489
2022-01-12,24.5489
2022-01-13,24.5489
2022-01-14,24.5489
2022-01-15,24.5489
2022-01-16,24.5489
2022-01-17,24.5489
2022-01-18,24.5489
2022-01-19,24.5489
2022-01-20,24.5489
2022-01-21,24.5489
2022-01-22,24.5489
2022-01-23,24.5489
2022-01-24,24.5489
2022-01-25,24.5489
2022-01-26,24.5489
2022-01-27,24.5489
2022-01-28,24.5489
2022-01-29,24.5489
2022-01-30,24.5489
2022-01-31,24.5489
2022-02-01,24.5489
2022-02-02,24.5489
2022-02-03,24.5489
2022-02-04,24.5489
2022-02-05,24.5489
2022-02-06,24.5489
2022-02-07,24.5489
2022-02-08,24.5489
2022-02-09,24.5489
2022-02-10,24.5489
2022-02-11,24.5489
2022-02-12,24.5489
2022-02-13,24.5489
2022-02-14,24.5489
2022-02-15,24.5489
2022-02-16,24.5489
2022-02-17,24.5489
2022-02-18,24.5489
2022-02-19,24.5489
2022-02-20,24.5489
2022-02-21,24.5489
2022-02-22,24.5489
2022-02-23,24.5489
2022-02-24,24.5489
2022-02-25,24.5489
2022-02-26,24.5489
2022-02-27,24.5489
2022-02-28,24.5489
2022-03-01,24.5489
2022-03-02,24.5489
2022-03-03,24.5489
2022-03-04,24.5489
2022-03-05,24.5489
2022-03-06,24.5489
2022-03-07,24.5489
2022-03-08,24.5489
2022-03-09,24.5489
2022-03-10,24.5489
2022-03-11,24.5489
2022-03-12,24.5489
2022-03-13,24.5489
2022-03-14,24.5489
2022-03-15,24.5489
2022-03-16,24.5489
2022-03-17,24.5489
2022-03-18,24.5489
2022-03-19,24.5489
2022-03-20,24.5489
2022-03-21,24.5489
2022-03-22,24.5489
2022-03-23,24.5489
2022-03-24,24.5489
2022-03-25,24.5489
2022-03-26,24.5489
2022-03-27,24.5489
2022-03-28,24.5489
2022-03-29,24.5489
2022-03-30,24.5489
2022-03-31,28.1227
2022-04-01,28.1227
2022-04-02,28.1227
2022-04-03,28.1227
2022-04-04,28.1227
2022-04-05,28.1227
2022-04-06,28.1227
2022-04-07,28.1227
2022-04-08,28.1227
2022-04-09,28.1227
2022-04-10,28.1227
2022-04-11,28.1227
2022-04-12,28.1227
2022-04-13,28.1227
2022-04-14,28.1227
2022-04-15,28.1227
2022-04-16,28.1227
2022-04-17,28.1227
2022-04-18,28.1227
2022-04-19,28.1227
2022-04-20,28.1227
2022-04-21,28.1227
2022-04-22,28.1227
2022-04-23,28.1227
2022-04-24,28.1227
2022-04-25,28.1227
2022-04-26,28.1227
2022-04-27,28.1227
2022-04-28,28.1227
2022-04-29,28.1227
2022-04-30,28.1227
2022-05-01,28.1227
2022-05-02,28.1227
2022-05-03,28.1227
2022-05-04,28.1227
2022-05-05,28.1227
2022-05-06,28.1227
2022-05-07,28.1227
2022-05-08,28.1227
2022-05-09,28.1227
2022-05-10,28.1227
2022-05-11,28.1227
2022-05-12,28.1227
2022-05-13,28.1227
2022-05-14,28.1227
2022-05-15,28.1227
2022-05-16,28.1227
2022-05-17,28.1227
2022-05-18,28.1227
2022-05-19,28.1227
2022-05-20,28.1227
2022-05-21,28.1227
2022-05-22,28.1227
2022-05-23,28.1227
2022-05-24,28.1227
2022-05-25,28.1227
2022-05-26,28.1227
2022-05-27,28.1227
2022-05-28,28.1227
2022-05-29,28.1227
2022-05-30,28.1227
2022-05-31,28.1227
2022-06-01,28.1227
2022-06-02,28.1227
2022-06-03,28.1227
2022-06-04,28.1227
2022-06-05,28.1227
2022-06-06,28.1227
2022-06-07,28.1227
2022-06-08,28.1227
2022-06-09,28.1227
2022-06-10,28.1227
2022-06-11,28.1227
2022-06-12,28.1227
2022-06-13,28.1227
2022-06-14,28.1227
2022-06-15,28.1227
2022-06-16,28.1227
2022-06-17,28.1227
2022-06-18,28.1227
2022-06-19,28.1227
2022-06-20,28.1227
2022-06-21,28.1227
2022-06-22,28.1227
2022-06-23,28.1227
2022-06-24,28.1227
2022-06-25,28.1227
2022-06-26,28.1227
2022-06-27,28.1227
2022-06-28,28.1227
2022-06-29,28.1227
2022-06-30,37.4311
2022-07-01,37.4311
2022-07-02,37.4311
2022-07-03,37.4311
2022-07-04,37.4311
2022-07-05,37.4311
2022-07-06,37.4311
2022-07-07,37.4311
2022-07-08,37.4311
2022-07-09,37.4311
2022-07-10,37.4311
2022-07-11,37.4311
2022-07-12,37.4311
2022-07-13,37.4311
2022-07-14,37.4311
2022-07-15,37.4311
2022-07-16,37.4311
2022-07-17,37.4311
2022-07-18,37.4311
2022-07-19,37.4311
2022-07-20,37.4311
2022-07-21,37.4311
2022-07-22,37.4311
2022-07-23,37.4311
2022-07-24,37.4311
2022-07-25,37.4311
2022-07-26,37.4311
2022-07-27,37.4311
2022-07-28,37.4311
2022-07-29,37.4311
2022-07-30,37.4311
2022-07-31,37.4311
2022-08-01,37.4311
2022-08-02,37.4311
2022-08-03,37.4311
2022-08-04,37.4311
2022-08-05,37.4311
2022-08-06,37.4311
2022-08-07,37.4311
2022-08-08,37.4311
2022-08-09,37.4311
2022-08-10,37.4311
2022-08-11,37.4311
2022-08-12,37.4311
2022-08-13,37.4311
2022-08-14,37.4311
2022-08-15,37.4311
2022-08-16,37.4311
2022-08-17,37.4311
2022-08-18,37.4311
2022-08-19,37.4311
2022-08-20,37.4311
2022-08-21,37.4311
2022-08-22,37.4311
2022-08-23,37.4311
2022-08-24,37.4311
2022-08-25,37.4311
2022-08-26,37.4311
2022-08-27,37.4311
2022-08-28,37.4311
2022-08-29,37.4311
2022-08-30,37.4311
2022-08-31,37.4311
2022-09-01,37.4311
2022-09-02,37.4311
2022-09-03,37.4311
2022-09-04,37.4311
2022-09-05,37.4311
2022-09-06,37.4311
2022-09-07,37.4311
2022-09-08,37.4311
2022-09-09,37.4311
2022-09-10,37.4311
2022-09-11,37.4311
2022-09-12,37.4311
2022-09-13,37.4311
2022-09-14,37.4311
2022-09-15,37.4311
2022-09-16,37.4311
2022-09-17,37.4311
2022-09-18,37.4311
2022-09-19,37.4311
2022-09-20,37.4311
2022-09-21,37.4311
2022-09-22,37.4311
2022-09-23,37.4311
2022-09-24,37.4311
2022-09-25,37.4311
2022-09-26,37.4311
2022-09-27,37.4311
2022-09-28,37.4311
2022-09-29,37.4311
2022-09-30,42.4484
2022-10-01,42.4484
2022-10-02,42.4484
2022-10-03,42.4484
2022-10-04,42.4484
2022-10-05,42.4484
2022-10-06,42.4484
2022-10-07,42.4484
2022-10-08,42.4484
2022-10-09,42.4484
2022-10-10,42.4484
2022-10-11,42.4484
2022-10-12,42.4484
2022-10-13,42.4484
2022-10-14,42.4484
2022-10-15,42.4484
2022-10-16,42.4484
2022-10-17,42.4484
2022-10-18,42.4484
2022-10-19,42.4484
2022-10-20,42.4484
2022-10-21,42.4484
2022-10-22,42.4484
2022-10-23,42.4484
2022-10-24,42.4484
2022-10-25,42.4484
2022-10-26,42.4484
2022-10-27,42.4484
2022-10-28,42.4484
2022-10-29,42.4484
2022-10-30,42.4484
2022-10-31,42.4484
2022-11-01,42.4484
2022-11-02,42.4484
2022-11-03,42.4484
2022-11-04,42.4484
2022-11-05,42.4484
2022-11-06,42.4484
2022-11-07,42.4484
2022-11-08,42.4484
2022-11-09,42.4484
2022-11-10,42.4484
2022-11-11,42.4484
2022-11-12,42.4484
2022-11-13,42.4484
2022-11-14,42.4484
2022-11-15,42.4484
2022-11-16,42.4484
2022-11-17,42.4484
2022-11-18,42.4484
2022-11-19,42.4484
2022-11-20,42.4484
2022-11-21,42.4484
2022-11-22,42.4484
2022-11-23,42.4484
2022-11-24,42.4484
2022-11-25,42.4484
2022-11-26,42.4484
2022-11-27,42.4484
2022-11-28,42.4484
2022-11-29,42.4484
2022-11-30,42.4484
2022-12-01,42.4484
2022-12-02,42.4484
2022-12-03,42.4484
2022-12-04,42.4484
2022-12-05,42.4484
2022-12-06,42.4484
2022-12-07,42.4484
2022-12-08,42.4484
2022-12-09,42.4484
2022-12-10,42.4484
2022-12-11,42.4484
2022-12-12,42.4484
2022-12-13,42.4484
2022-12-14,42.4484
2022-12-15,42.4484
2022-12-16,42.4484
2022-12-17,42.4484
2022-12-18,42.4484
2022-12-19,42.4484
2022-12-20,42.4484
2022-12-21,42.4484
2022-12-22,42.4484
2022-12-23,42.4484
2022-12-24,42.4484
2022-12-25,42.4484
2022-12-26,42.4484
2022-12-27,42.4484
2022-12-28,42.4484
2022-12-29,42.4484
2022-12-30,42.4484
2022-12-31,56.554
2023-01-01,56.554
2023-01-02,56.554
2023-01-03,56.554
2023-01-04,56.554
2023-01-05,56.554
2023-01-06,56.554
2023-01-07,56.554
2023-01-08,56.554
2023-01-09,56.554
2023-01-10,56.554
2023-01-11,56.554
2023-01-12,56.554
2023-01-13,56.554
2023-01-14,56.554
2023-01-15,56.554
2023-01-16,56.554
2023-01-17,56.554
2023-01-18,56.554
2023-01-19,56.554
2023-01-20,56.554
2023-01-21,56.554
2023-01-22,56.554
2023-01-23,56.554
2023-01-24,56.554
2023-01-25,56.554
2023-01-26,56.554
2023-01-27,56.554
2023-01-28,56.554
2023-01-29,56.554
2023-01-30,56.554
2023-01-31,56.554
2023-02-01,56.554
2023-02-02,56.554
2023-02-03,56.554
2023-02-04,56.554
2023-02-05,56.554
2023-02-06,56.554
2023-02-07,56.554
2023-02-08,56.554
2023-02-09,56.554
2023-02-10,56.554
2023-02-11,56.554
2023-02-12,56.554
2023-02-13,56.554
2023-02-14,56.554
2023-02-15,56.554
2023-02-16,56.554
2023-02-17,56.554
2023-02-18,56.554
