,AMAT US Equity
2021-01-29,38.5164
2021-01-30,38.5164
2021-01-31,38.3152
2021-02-01,38.3152
2021-02-02,38.3152
2021-02-03,38.3152
2021-02-04,38.3152
2021-02-05,38.3152
2021-02-06,38.3152
2021-02-07,38.3152
2021-02-08,38.3152
2021-02-09,38.3152
2021-02-10,38.3152
2021-02-11,38.3152
2021-02-12,38.3152
2021-02-13,38.3152
2021-02-14,38.3152
2021-02-15,38.3152
2021-02-16,38.3152
2021-02-17,38.3152
2021-02-18,38.3152
2021-02-19,38.3152
2021-02-20,38.3152
2021-02-21,38.3152
2021-02-22,38.3152
2021-02-23,38.3152
2021-02-24,38.3152
2021-02-25,38.3152
2021-02-26,38.3152
2021-02-27,38.3152
2021-02-28,38.3152
2021-03-01,38.3152
2021-03-02,38.3152
2021-03-03,38.3152
2021-03-04,38.3152
2021-03-05,38.3152
2021-03-06,38.3152
2021-03-07,38.3152
2021-03-08,38.3152
2021-03-09,38.3152
2021-03-10,38.3152
2021-03-11,38.3152
2021-03-12,38.3152
2021-03-13,38.3152
2021-03-14,38.3152
2021-03-15,38.3152
2021-03-16,38.3152
2021-03-17,38.3152
2021-03-18,38.3152
2021-03-19,38.3152
2021-03-20,38.3152
2021-03-21,38.3152
2021-03-22,38.3152
2021-03-23,38.3152
2021-03-24,38.3152
2021-03-25,38.3152
2021-03-26,38.3152
2021-03-27,38.3152
2021-03-28,38.3152
2021-03-29,38.3152
2021-03-30,38.3152
2021-03-31,38.3152
2021-04-01,38.3152
2021-04-02,38.3152
2021-04-03,38.3152
2021-04-04,38.3152
2021-04-05,38.3152
2021-04-06,38.3152
2021-04-07,38.3152
2021-04-08,38.3152
2021-04-09,38.3152
2021-04-10,38.3152
2021-04-11,38.3152
2021-04-12,38.3152
2021-04-13,38.3152
2021-04-14,38.3152
2021-04-15,38.3152
2021-04-16,38.3152
2021-04-17,38.3152
2021-04-18,38.3152
2021-04-19,38.3152
2021-04-20,38.3152
2021-04-21,38.3152
2021-04-22,38.3152
2021-04-23,38.3152
2021-04-24,38.3152
2021-04-25,38.3152
2021-04-26,38.3152
2021-04-27,38.3152
2021-04-28,38.3152
2021-04-29,38.3152
2021-04-30,38.3152
2021-05-01,38.3152
2021-05-02,42.1754
2021-05-03,42.1754
2021-05-04,42.1754
2021-05-05,42.1754
2021-05-06,42.1754
2021-05-07,42.1754
2021-05-08,42.1754
2021-05-09,42.1754
2021-05-10,42.1754
2021-05-11,42.1754
2021-05-12,42.1754
2021-05-13,42.1754
2021-05-14,42.1754
2021-05-15,42.1754
2021-05-16,42.1754
2021-05-17,42.1754
2021-05-18,42.1754
2021-05-19,42.1754
2021-05-20,42.1754
2021-05-21,42.1754
2021-05-22,42.1754
2021-05-23,42.1754
2021-05-24,42.1754
2021-05-25,42.1754
2021-05-26,42.1754
2021-05-27,42.1754
2021-05-28,42.1754
2021-05-29,42.1754
2021-05-30,42.1754
2021-05-31,42.1754
2021-06-01,42.1754
2021-06-02,42.1754
2021-06-03,42.1754
2021-06-04,42.1754
2021-06-05,42.1754
2021-06-06,42.1754
2021-06-07,42.1754
2021-06-08,42.1754
2021-06-09,42.1754
2021-06-10,42.1754
2021-06-11,42.1754
2021-06-12,42.1754
2021-06-13,42.1754
2021-06-14,42.1754
2021-06-15,42.1754
2021-06-16,42.1754
2021-06-17,42.1754
2021-06-18,42.1754
2021-06-19,42.1754
2021-06-20,42.1754
2021-06-21,42.1754
2021-06-22,42.1754
2021-06-23,42.1754
2021-06-24,42.1754
2021-06-25,42.1754
2021-06-26,42.1754
2021-06-27,42.1754
2021-06-28,42.1754
2021-06-29,42.1754
2021-06-30,42.1754
2021-07-01,42.1754
2021-07-02,42.1754
2021-07-03,42.1754
2021-07-04,42.1754
2021-07-05,42.1754
2021-07-06,42.1754
2021-07-07,42.1754
2021-07-08,42.1754
2021-07-09,42.1754
2021-07-10,42.1754
2021-07-11,42.1754
2021-07-12,42.1754
2021-07-13,42.1754
2021-07-14,42.1754
2021-07-15,42.1754
2021-07-16,42.1754
2021-07-17,42.1754
2021-07-18,42.1754
2021-07-19,42.1754
2021-07-20,42.1754
2021-07-21,42.1754
2021-07-22,42.1754
2021-07-23,42.1754
2021-07-24,42.1754
2021-07-25,42.1754
2021-07-26,42.1754
2021-07-27,42.1754
2021-07-28,42.1754
2021-07-29,42.1754
2021-07-30,42.1754
2021-07-31,42.1754
2021-08-01,49.073
2021-08-02,49.073
2021-08-03,49.073
2021-08-04,49.073
2021-08-05,49.073
2021-08-06,49.073
2021-08-07,49.073
2021-08-08,49.073
2021-08-09,49.073
2021-08-10,49.073
2021-08-11,49.073
2021-08-12,49.073
2021-08-13,49.073
2021-08-14,49.073
2021-08-15,49.073
2021-08-16,49.073
2021-08-17,49.073
2021-08-18,49.073
2021-08-19,49.073
2021-08-20,49.073
2021-08-21,49.073
2021-08-22,49.073
2021-08-23,49.073
2021-08-24,49.073
2021-08-25,49.073
2021-08-26,49.073
2021-08-27,49.073
2021-08-28,49.073
2021-08-29,49.073
2021-08-30,49.073
2021-08-31,49.073
2021-09-01,49.073
2021-09-02,49.073
2021-09-03,49.073
2021-09-04,49.073
2021-09-05,49.073
2021-09-06,49.073
2021-09-07,49.073
2021-09-08,49.073
2021-09-09,49.073
2021-09-10,49.073
2021-09-11,49.073
2021-09-12,49.073
2021-09-13,49.073
2021-09-14,49.073
2021-09-15,49.073
2021-09-16,49.073
2021-09-17,49.073
2021-09-18,49.073
2021-09-19,49.073
2021-09-20,49.073
2021-09-21,49.073
2021-09-22,49.073
2021-09-23,49.073
2021-09-24,49.073
2021-09-25,49.073
2021-09-26,49.073
2021-09-27,49.073
2021-09-28,49.073
2021-09-29,49.073
2021-09-30,49.073
2021-10-01,49.073
2021-10-02,49.073
2021-10-03,49.073
2021-10-04,49.073
2021-10-05,49.073
2021-10-06,49.073
2021-10-07,49.073
2021-10-08,49.073
2021-10-09,49.073
2021-10-10,49.073
2021-10-11,49.073
2021-10-12,49.073
2021-10-13,49.073
2021-10-14,49.073
2021-10-15,49.073
2021-10-16,49.073
2021-10-17,49.073
2021-10-18,49.073
2021-10-19,49.073
2021-10-20,49.073
2021-10-21,49.073
2021-10-22,49.073
2021-10-23,49.073
2021-10-24,49.073
2021-10-25,49.073
2021-10-26,49.073
2021-10-27,49.073
2021-10-28,49.073
2021-10-29,49.073
2021-10-30,49.073
2021-10-31,51.5926
2021-11-01,51.5926
2021-11-02,51.5926
2021-11-03,51.5926
2021-11-04,51.5926
2021-11-05,51.5926
2021-11-06,51.5926
2021-11-07,51.5926
2021-11-08,51.5926
2021-11-09,51.5926
2021-11-10,51.5926
2021-11-11,51.5926
2021-11-12,51.5926
2021-11-13,51.5926
2021-11-14,51.5926
2021-11-15,51.5926
2021-11-16,51.5926
2021-11-17,51.5926
2021-11-18,51.5926
2021-11-19,51.5926
2021-11-20,51.5926
2021-11-21,51.5926
2021-11-22,51.5926
2021-11-23,51.5926
2021-11-24,51.5926
2021-11-25,51.5926
2021-11-26,51.5926
2021-11-27,51.5926
2021-11-28,51.5926
2021-11-29,51.5926
2021-11-30,51.5926
2021-12-01,51.5926
2021-12-02,51.5926
2021-12-03,51.5926
2021-12-04,51.5926
2021-12-05,51.5926
2021-12-06,51.5926
2021-12-07,51.5926
2021-12-08,51.5926
2021-12-09,51.5926
2021-12-10,51.5926
2021-12-11,51.5926
2021-12-12,51.5926
2021-12-13,51.5926
2021-12-14,51.5926
2021-12-15,51.5926
2021-12-16,51.5926
2021-12-17,51.5926
2021-12-18,51.5926
2021-12-19,51.5926
2021-12-20,51.5926
2021-12-21,51.5926
2021-12-22,51.5926
2021-12-23,51.5926
2021-12-24,51.5926
2021-12-25,51.5926
2021-12-26,51.5926
2021-12-27,51.5926
2021-12-28,51.5926
2021-12-29,51.5926
2021-12-30,51.5926
2021-12-31,51.5926
2022-01-01,51.5926
2022-01-02,51.5926
2022-01-03,51.5926
2022-01-04,51.5926
2022-01-05,51.5926
2022-01-06,51.5926
2022-01-07,51.5926
2022-01-08,51.5926
2022-01-09,51.5926
2022-01-10,51.5926
2022-01-11,51.5926
2022-01-12,51.5926
2022-01-13,51.5926
2022-01-14,51.5926
2022-01-15,51.5926
2022-01-16,51.5926
2022-01-17,51.5926
2022-01-18,51.5926
2022-01-19,51.5926
2022-01-20,51.5926
2022-01-21,51.5926
2022-01-22,51.5926
2022-01-23,51.5926
2022-01-24,51.5926
2022-01-25,51.5926
2022-01-26,51.5926
2022-01-27,51.5926
2022-01-28,51.5926
2022-01-29,51.5926
2022-01-30,56.0716
2022-01-31,56.0716
2022-02-01,56.0716
2022-02-02,56.0716
2022-02-03,56.0716
2022-02-04,56.0716
2022-02-05,56.0716
2022-02-06,56.0716
2022-02-07,56.0716
2022-02-08,56.0716
2022-02-09,56.0716
2022-02-10,56.0716
2022-02-11,56.0716
2022-02-12,56.0716
2022-02-13,56.0716
2022-02-14,56.0716
2022-02-15,56.0716
2022-02-16,56.0716
2022-02-17,56.0716
2022-02-18,56.0716
2022-02-19,56.0716
2022-02-20,56.0716
2022-02-21,56.0716
2022-02-22,56.0716
2022-02-23,56.0716
2022-02-24,56.0716
2022-02-25,56.0716
2022-02-26,56.0716
2022-02-27,56.0716
2022-02-28,56.0716
2022-03-01,56.0716
2022-03-02,56.0716
2022-03-03,56.0716
2022-03-04,56.0716
2022-03-05,56.0716
2022-03-06,56.0716
2022-03-07,56.0716
2022-03-08,56.0716
2022-03-09,56.0716
2022-03-10,56.0716
2022-03-11,56.0716
2022-03-12,56.0716
2022-03-13,56.0716
2022-03-14,56.0716
2022-03-15,56.0716
2022-03-16,56.0716
2022-03-17,56.0716
2022-03-18,56.0716
2022-03-19,56.0716
2022-03-20,56.0716
2022-03-21,56.0716
2022-03-22,56.0716
2022-03-23,56.0716
2022-03-24,56.0716
2022-03-25,56.0716
2022-03-26,56.0716
2022-03-27,56.0716
2022-03-28,56.0716
2022-03-29,56.0716
2022-03-30,56.0716
2022-03-31,56.0716
2022-04-01,56.0716
2022-04-02,56.0716
2022-04-03,56.0716
2022-04-04,56.0716
2022-04-05,56.0716
2022-04-06,56.0716
2022-04-07,56.0716
2022-04-08,56.0716
2022-04-09,56.0716
2022-04-10,56.0716
2022-04-11,56.0716
2022-04-12,56.0716
2022-04-13,56.0716
2022-04-14,56.0716
2022-04-15,56.0716
2022-04-16,56.0716
2022-04-17,56.0716
2022-04-18,56.0716
2022-04-19,56.0716
2022-04-20,56.0716
2022-04-21,56.0716
2022-04-22,56.0716
2022-04-23,56.0716
2022-04-24,56.0716
2022-04-25,56.0716
2022-04-26,56.0716
2022-04-27,56.0716
2022-04-28,56.0716
2022-04-29,56.0716
2022-04-30,56.0716
2022-05-01,57.3222
2022-05-02,57.3222
2022-05-03,57.3222
2022-05-04,57.3222
2022-05-05,57.3222
2022-05-06,57.3222
2022-05-07,57.3222
2022-05-08,57.3222
2022-05-09,57.3222
2022-05-10,57.3222
2022-05-11,57.3222
2022-05-12,57.3222
2022-05-13,57.3222
2022-05-14,57.3222
2022-05-15,57.3222
2022-05-16,57.3222
2022-05-17,57.3222
2022-05-18,57.3222
2022-05-19,57.3222
2022-05-20,57.3222
2022-05-21,57.3222
2022-05-22,57.3222
2022-05-23,57.3222
2022-05-24,57.3222
2022-05-25,57.3222
2022-05-26,57.3222
2022-05-27,57.3222
2022-05-28,57.3222
2022-05-29,57.3222
2022-05-30,57.3222
2022-05-31,57.3222
2022-06-01,57.3222
2022-06-02,57.3222
2022-06-03,57.3222
2022-06-04,57.3222
2022-06-05,57.3222
2022-06-06,57.3222
2022-06-07,57.3222
2022-06-08,57.3222
2022-06-09,57.3222
2022-06-10,57.3222
2022-06-11,57.3222
2022-06-12,57.3222
2022-06-13,57.3222
2022-06-14,57.3222
2022-06-15,57.3222
2022-06-16,57.3222
2022-06-17,57.3222
2022-06-18,57.3222
2022-06-19,57.3222
2022-06-20,57.3222
2022-06-21,57.3222
2022-06-22,57.3222
2022-06-23,57.3222
2022-06-24,57.3222
2022-06-25,57.3222
2022-06-26,57.3222
2022-06-27,57.3222
2022-06-28,57.3222
2022-06-29,57.3222
2022-06-30,57.3222
2022-07-01,57.3222
2022-07-02,57.3222
2022-07-03,57.3222
2022-07-04,57.3222
2022-07-05,57.3222
2022-07-06,57.3222
2022-07-07,57.3222
2022-07-08,57.3222
2022-07-09,57.3222
2022-07-10,57.3222
2022-07-11,57.3222
2022-07-12,57.3222
2022-07-13,57.3222
2022-07-14,57.3222
2022-07-15,57.3222
2022-07-16,57.3222
2022-07-17,57.3222
2022-07-18,57.3222
2022-07-19,57.3222
2022-07-20,57.3222
2022-07-21,57.3222
2022-07-22,57.3222
2022-07-23,57.3222
2022-07-24,57.3222
2022-07-25,57.3222
2022-07-26,57.3222
2022-07-27,57.3222
2022-07-28,57.3222
2022-07-29,57.3222
2022-07-30,57.3222
2022-07-31,55.085
2022-08-01,55.085
2022-08-02,55.085
2022-08-03,55.085
2022-08-04,55.085
2022-08-05,55.085
2022-08-06,55.085
2022-08-07,55.085
2022-08-08,55.085
2022-08-09,55.085
2022-08-10,55.085
2022-08-11,55.085
2022-08-12,55.085
2022-08-13,55.085
2022-08-14,55.085
2022-08-15,55.085
2022-08-16,55.085
2022-08-17,55.085
2022-08-18,55.085
2022-08-19,55.085
2022-08-20,55.085
2022-08-21,55.085
2022-08-22,55.085
2022-08-23,55.085
2022-08-24,55.085
2022-08-25,55.085
2022-08-26,55.085
2022-08-27,55.085
2022-08-28,55.085
2022-08-29,55.085
2022-08-30,55.085
2022-08-31,55.085
2022-09-01,55.085
2022-09-02,55.085
2022-09-03,55.085
2022-09-04,55.085
2022-09-05,55.085
2022-09-06,55.085
2022-09-07,55.085
2022-09-08,55.085
2022-09-09,55.085
2022-09-10,55.085
2022-09-11,55.085
2022-09-12,55.085
2022-09-13,55.085
2022-09-14,55.085
2022-09-15,55.085
2022-09-16,55.085
2022-09-17,55.085
2022-09-18,55.085
2022-09-19,55.085
2022-09-20,55.085
2022-09-21,55.085
2022-09-22,55.085
2022-09-23,55.085
2022-09-24,55.085
2022-09-25,55.085
2022-09-26,55.085
2022-09-27,55.085
2022-09-28,55.085
2022-09-29,55.085
2022-09-30,55.085
2022-10-01,55.085
2022-10-02,55.085
2022-10-03,55.085
2022-10-04,55.085
2022-10-05,55.085
2022-10-06,55.085
2022-10-07,55.085
2022-10-08,55.085
2022-10-09,55.085
2022-10-10,55.085
2022-10-11,55.085
2022-10-12,55.085
2022-10-13,55.085
2022-10-14,55.085
2022-10-15,55.085
2022-10-16,55.085
2022-10-17,55.085
2022-10-18,55.085
2022-10-19,55.085
2022-10-20,55.085
2022-10-21,55.085
2022-10-22,55.085
2022-10-23,55.085
2022-10-24,55.085
2022-10-25,55.085
2022-10-26,55.085
2022-10-27,55.085
2022-10-28,55.085
2022-10-29,55.085
2022-10-30,53.3939
2022-10-31,53.3939
2022-11-01,53.3939
2022-11-02,53.3939
2022-11-03,53.3939
2022-11-04,53.3939
2022-11-05,53.3939
2022-11-06,53.3939
2022-11-07,53.3939
2022-11-08,53.3939
2022-11-09,53.3939
2022-11-10,53.3939
2022-11-11,53.3939
2022-11-12,53.3939
2022-11-13,53.3939
2022-11-14,53.3939
2022-11-15,53.3939
2022-11-16,53.3939
2022-11-17,53.3939
2022-11-18,53.3939
2022-11-19,53.3939
2022-11-20,53.3939
2022-11-21,53.3939
2022-11-22,53.3939
2022-11-23,53.3939
2022-11-24,53.3939
2022-11-25,53.3939
2022-11-26,53.3939
2022-11-27,53.3939
2022-11-28,53.3939
2022-11-29,53.3939
2022-11-30,53.3939
2022-12-01,53.3939
2022-12-02,53.3939
2022-12-03,53.3939
2022-12-04,53.3939
2022-12-05,53.3939
2022-12-06,53.3939
2022-12-07,53.3939
2022-12-08,53.3939
2022-12-09,53.3939
2022-12-10,53.3939
2022-12-11,53.3939
2022-12-12,53.3939
2022-12-13,53.3939
2022-12-14,53.3939
2022-12-15,53.3939
2022-12-16,53.3939
2022-12-17,53.3939
2022-12-18,53.3939
2022-12-19,53.3939
2022-12-20,53.3939
2022-12-21,53.3939
2022-12-22,53.3939
2022-12-23,53.3939
2022-12-24,53.3939
2022-12-25,53.3939
2022-12-26,53.3939
2022-12-27,53.3939
2022-12-28,53.3939
2022-12-29,53.3939
2022-12-30,53.3939
2022-12-31,53.3939
2023-01-01,53.3939
2023-01-02,53.3939
2023-01-03,53.3939
2023-01-04,53.3939
2023-01-05,53.3939
2023-01-06,53.3939
2023-01-07,53.3939
2023-01-08,53.3939
2023-01-09,53.3939
2023-01-10,53.3939
2023-01-11,53.3939
2023-01-12,53.3939
2023-01-13,53.3939
2023-01-14,53.3939
2023-01-15,53.3939
2023-01-16,53.3939
2023-01-17,53.3939
2023-01-18,53.3939
2023-01-19,53.3939
2023-01-20,53.3939
2023-01-21,53.3939
2023-01-22,53.3939
2023-01-23,53.3939
2023-01-24,53.3939
2023-01-25,53.3939
2023-01-26,53.3939
2023-01-27,53.3939
2023-01-28,53.3939
2023-01-29,50.968
2023-01-30,50.968
2023-01-31,50.968
2023-02-01,50.968
2023-02-02,50.968
2023-02-03,50.968
2023-02-04,50.968
2023-02-05,50.968
2023-02-06,50.968
2023-02-07,50.968
2023-02-08,50.968
2023-02-09,50.968
2023-02-10,50.968
2023-02-11,50.968
2023-02-12,50.968
2023-02-13,50.968
2023-02-14,50.968
2023-02-15,50.968
2023-02-16,50.968
2023-02-17,50.968
2023-02-18,50.968
2023-02-19,50.968
2023-02-20,50.968
2023-02-21,50.968
2023-02-22,50.968
2023-02-23,50.968
2023-02-24,50.968
2023-02-25,50.968
2023-02-26,50.968
2023-02-27,50.968
2023-02-28,50.968
2023-03-01,50.968
2023-03-02,50.968
2023-03-03,50.968
2023-03-04,50.968
2023-03-05,50.968
2023-03-06,50.968
2023-03-07,50.968
2023-03-08,50.968
2023-03-09,50.968
2023-03-10,50.968
2023-03-11,50.968
2023-03-12,50.968
2023-03-13,50.968
2023-03-14,50.968
2023-03-15,50.968
2023-03-16,50.968
2023-03-17,50.968
2023-03-18,50.968
2023-03-19,50.968
2023-03-20,50.968
2023-03-21,50.968
2023-03-22,50.968
2023-03-23,50.968
2023-03-24,50.968
2023-03-25,50.968
2023-03-26,50.968
2023-03-27,50.968
2023-03-28,50.968
2023-03-29,50.968
