,AVNT US Equity
2020-06-19,3.038
2020-06-20,3.038
2020-06-21,3.038
2020-06-22,3.038
2020-06-23,3.038
2020-06-24,3.038
2020-06-25,3.038
2020-06-26,3.038
2020-06-27,3.038
2020-06-28,3.038
2020-06-29,3.038
2020-06-30,3.038
2020-07-01,3.038
2020-07-02,3.038
2020-07-03,3.038
2020-07-04,3.038
2020-07-05,3.038
2020-07-06,3.038
2020-07-07,3.038
2020-07-08,3.038
2020-07-09,3.038
2020-07-10,3.038
2020-07-11,3.038
2020-07-12,3.038
2020-07-13,3.038
2020-07-14,3.038
2020-07-15,3.038
2020-07-16,3.038
2020-07-17,3.038
2020-07-18,3.038
2020-07-19,3.038
2020-07-20,3.038
2020-07-21,3.038
2020-07-22,3.038
2020-07-23,3.038
2020-07-24,3.038
2020-07-25,3.038
2020-07-26,3.038
2020-07-27,3.038
2020-07-28,3.038
2020-07-29,3.038
2020-07-30,3.038
2020-07-31,3.038
2020-08-01,3.038
2020-08-02,3.038
2020-08-03,3.038
2020-08-04,3.038
2020-08-05,3.038
2020-08-06,3.038
2020-08-07,3.038
2020-08-08,3.038
2020-08-09,3.038
2020-08-10,3.038
2020-08-11,3.038
2020-08-12,3.038
2020-08-13,3.038
2020-08-14,3.038
2020-08-15,3.038
2020-08-16,3.038
2020-08-17,3.038
2020-08-18,3.038
2020-08-19,3.038
2020-08-20,3.038
2020-08-21,3.038
2020-08-22,3.038
2020-08-23,3.038
2020-08-24,3.038
2020-08-25,3.038
2020-08-26,3.038
2020-08-27,3.038
2020-08-28,3.038
2020-08-29,3.038
2020-08-30,3.038
2020-08-31,3.038
2020-09-01,3.038
2020-09-02,3.038
2020-09-03,3.038
2020-09-04,3.038
2020-09-05,3.038
2020-09-06,3.038
2020-09-07,3.038
2020-09-08,3.038
2020-09-09,3.038
2020-09-10,3.038
2020-09-11,3.038
2020-09-12,3.038
2020-09-13,3.038
2020-09-14,3.038
2020-09-15,3.038
2020-09-16,3.038
2020-09-17,3.038
2020-09-18,3.038
2020-09-19,3.038
2020-09-20,3.038
2020-09-21,3.038
2020-09-22,3.038
2020-09-23,3.038
2020-09-24,3.038
2020-09-25,3.038
2020-09-26,3.038
2020-09-27,3.038
2020-09-28,3.038
2020-09-29,3.038
2020-09-30,3.038
2020-10-01,3.038
2020-10-02,3.038
2020-10-03,3.038
2020-10-04,3.038
2020-10-05,3.038
2020-10-06,3.038
2020-10-07,3.038
2020-10-08,3.038
2020-10-09,3.038
2020-10-10,3.038
2020-10-11,3.038
2020-10-12,3.038
2020-10-13,3.038
2020-10-14,3.038
2020-10-15,3.038
2020-10-16,3.038
2020-10-17,3.038
2020-10-18,3.038
2020-10-19,3.038
2020-10-20,3.038
2020-10-21,3.038
2020-10-22,3.038
2020-10-23,3.038
2020-10-24,3.038
2020-10-25,3.038
2020-10-26,3.038
2020-10-27,3.038
2020-10-28,3.038
2020-10-29,3.038
2020-10-30,3.038
2020-10-31,3.038
2020-11-01,3.038
2020-11-02,3.038
2020-11-03,3.038
2020-11-04,3.038
2020-11-05,3.038
2020-11-06,3.038
2020-11-07,3.038
2020-11-08,3.038
2020-11-09,3.038
2020-11-10,3.038
2020-11-11,3.038
2020-11-12,3.038
2020-11-13,3.038
2020-11-14,3.038
2020-11-15,3.038
2020-11-16,3.038
2020-11-17,3.038
2020-11-18,3.038
2020-11-19,3.038
2020-11-20,3.038
2020-11-21,3.038
2020-11-22,3.038
2020-11-23,3.038
2020-11-24,3.038
2020-11-25,3.038
2020-11-26,3.038
2020-11-27,3.038
2020-11-28,3.038
2020-11-29,3.038
2020-11-30,3.038
2020-12-01,3.038
2020-12-02,3.038
2020-12-03,3.038
2020-12-04,3.038
2020-12-05,3.038
2020-12-06,3.038
2020-12-07,3.038
2020-12-08,3.038
2020-12-09,3.038
2020-12-10,3.038
2020-12-11,3.038
2020-12-12,3.038
2020-12-13,3.038
2020-12-14,3.038
2020-12-15,3.038
2020-12-16,3.038
2020-12-17,3.038
2020-12-18,3.038
2020-12-19,3.038
2020-12-20,3.038
2020-12-21,3.038
2020-12-22,3.038
2020-12-23,3.038
2020-12-24,3.038
2020-12-25,3.038
2020-12-26,3.038
2020-12-27,3.038
2020-12-28,3.038
2020-12-29,3.038
2020-12-30,3.038
2020-12-31,3.038
2021-01-01,3.038
2021-01-02,3.038
2021-01-03,3.038
2021-01-04,3.038
2021-01-05,3.038
2021-01-06,3.038
2021-01-07,3.038
2021-01-08,3.038
2021-01-09,3.038
2021-01-10,3.038
2021-01-11,3.038
2021-01-12,3.038
2021-01-13,3.038
2021-01-14,3.038
2021-01-15,3.038
2021-01-16,3.038
2021-01-17,3.038
2021-01-18,3.038
2021-01-19,3.038
2021-01-20,3.038
2021-01-21,3.038
2021-01-22,3.038
2021-01-23,3.038
2021-01-24,3.038
2021-01-25,3.038
2021-01-26,3.038
2021-01-27,3.038
2021-01-28,3.038
2021-01-29,3.038
2021-01-30,3.038
2021-01-31,3.038
2021-02-01,3.038
2021-02-02,3.038
2021-02-03,3.038
2021-02-04,3.038
2021-02-05,3.038
2021-02-06,3.038
2021-02-07,3.038
2021-02-08,3.038
2021-02-09,3.038
2021-02-10,3.038
2021-02-11,3.038
2021-02-12,3.038
2021-02-13,3.038
2021-02-14,3.038
2021-02-15,3.038
2021-02-16,3.038
2021-02-17,3.038
2021-02-18,3.038
2021-02-19,3.038
2021-02-20,3.038
2021-02-21,3.038
2021-02-22,3.038
2021-02-23,3.038
2021-02-24,3.038
2021-02-25,3.038
2021-02-26,3.038
2021-02-27,3.038
2021-02-28,3.038
2021-03-01,3.038
2021-03-02,3.038
2021-03-03,3.038
2021-03-04,3.038
2021-03-05,3.038
2021-03-06,3.038
2021-03-07,3.038
2021-03-08,3.038
2021-03-09,3.038
2021-03-10,3.038
2021-03-11,3.038
2021-03-12,3.038
2021-03-13,3.038
2021-03-14,3.038
2021-03-15,3.038
2021-03-16,3.038
2021-03-17,3.038
2021-03-18,3.038
2021-03-19,3.038
2021-03-20,3.038
2021-03-21,3.038
2021-03-22,3.038
2021-03-23,3.038
2021-03-24,3.038
2021-03-25,3.038
2021-03-26,3.038
2021-03-27,3.038
2021-03-28,3.038
2021-03-29,3.038
2021-03-30,3.038
2021-03-31,3.038
2021-04-01,3.038
2021-04-02,3.038
2021-04-03,3.038
2021-04-04,3.038
2021-04-05,3.038
2021-04-06,3.038
2021-04-07,3.038
2021-04-08,3.038
2021-04-09,3.038
2021-04-10,3.038
2021-04-11,3.038
2021-04-12,3.038
2021-04-13,3.038
2021-04-14,3.038
2021-04-15,3.038
2021-04-16,3.038
2021-04-17,3.038
2021-04-18,3.038
2021-04-19,3.038
2021-04-20,3.038
2021-04-21,3.038
2021-04-22,3.038
2021-04-23,3.038
2021-04-24,3.038
2021-04-25,3.038
2021-04-26,3.038
2021-04-27,3.038
2021-04-28,3.038
2021-04-29,3.038
2021-04-30,3.038
2021-05-01,3.038
2021-05-02,3.038
2021-05-03,3.038
2021-05-04,3.038
2021-05-05,3.038
2021-05-06,3.038
2021-05-07,3.038
2021-05-08,3.038
2021-05-09,3.038
2021-05-10,3.038
2021-05-11,3.038
2021-05-12,3.038
2021-05-13,3.038
2021-05-14,3.038
2021-05-15,3.038
2021-05-16,3.038
2021-05-17,3.038
2021-05-18,3.038
2021-05-19,3.038
2021-05-20,3.038
2021-05-21,3.038
2021-05-22,3.038
2021-05-23,3.038
2021-05-24,3.038
2021-05-25,3.038
2021-05-26,3.038
2021-05-27,3.038
2021-05-28,3.038
2021-05-29,3.038
2021-05-30,3.038
2021-05-31,3.038
2021-06-01,3.038
2021-06-02,3.038
2021-06-03,3.038
2021-06-04,3.038
2021-06-05,3.038
2021-06-06,3.038
2021-06-07,3.038
2021-06-08,3.038
2021-06-09,3.038
2021-06-10,3.038
2021-06-11,3.038
2021-06-12,3.038
2021-06-13,3.038
2021-06-14,3.038
2021-06-15,3.038
2021-06-16,3.038
2021-06-17,3.038
2021-06-18,3.038
2021-06-19,3.038
2021-06-20,3.038
2021-06-21,3.038
2021-06-22,3.038
2021-06-23,3.038
2021-06-24,3.038
2021-06-25,3.038
2021-06-26,3.038
2021-06-27,3.038
2021-06-28,3.038
2021-06-29,3.038
2021-06-30,3.038
2021-07-01,3.038
2021-07-02,3.038
2021-07-03,3.038
2021-07-04,3.038
2021-07-05,3.038
2021-07-06,3.038
2021-07-07,3.038
2021-07-08,3.038
2021-07-09,3.038
2021-07-10,3.038
2021-07-11,3.038
2021-07-12,3.038
2021-07-13,3.038
2021-07-14,3.038
2021-07-15,3.038
2021-07-16,3.038
2021-07-17,3.038
2021-07-18,3.038
2021-07-19,3.038
2021-07-20,3.038
2021-07-21,3.038
2021-07-22,3.038
2021-07-23,3.038
2021-07-24,3.038
2021-07-25,3.038
2021-07-26,3.038
2021-07-27,3.038
2021-07-28,3.038
2021-07-29,3.038
2021-07-30,3.038
2021-07-31,3.038
2021-08-01,3.038
2021-08-02,3.038
2021-08-03,3.038
2021-08-04,3.038
2021-08-05,3.038
2021-08-06,3.038
2021-08-07,3.038
2021-08-08,3.038
2021-08-09,3.038
2021-08-10,3.038
2021-08-11,3.038
2021-08-12,3.038
2021-08-13,3.038
2021-08-14,3.038
2021-08-15,3.038
2021-08-16,3.038
2021-08-17,3.038
2021-08-18,3.038
2021-08-19,3.038
2021-08-20,3.038
2021-08-21,3.038
2021-08-22,3.038
2021-08-23,3.038
2021-08-24,3.038
2021-08-25,3.038
2021-08-26,3.038
2021-08-27,3.038
2021-08-28,3.038
2021-08-29,3.038
2021-08-30,3.038
2021-08-31,3.038
2021-09-01,3.038
2021-09-02,3.038
2021-09-03,3.038
2021-09-04,3.038
2021-09-05,3.038
2021-09-06,3.038
2021-09-07,3.038
2021-09-08,3.038
2021-09-09,3.038
2021-09-10,3.038
2021-09-11,3.038
2021-09-12,3.038
2021-09-13,3.038
2021-09-14,3.038
2021-09-15,3.038
2021-09-16,3.038
2021-09-17,3.038
2021-09-18,3.038
2021-09-19,3.038
2021-09-20,3.038
2021-09-21,3.038
2021-09-22,3.038
2021-09-23,3.038
2021-09-24,3.038
2021-09-25,3.038
2021-09-26,3.038
2021-09-27,3.038
2021-09-28,3.038
2021-09-29,3.038
2021-09-30,3.038
2021-10-01,3.038
2021-10-02,3.038
2021-10-03,3.038
2021-10-04,3.038
2021-10-05,3.038
2021-10-06,3.038
2021-10-07,3.038
2021-10-08,3.038
2021-10-09,3.038
2021-10-10,3.038
2021-10-11,3.038
2021-10-12,3.038
2021-10-13,3.038
2021-10-14,3.038
2021-10-15,3.038
2021-10-16,3.038
2021-10-17,3.038
2021-10-18,3.038
2021-10-19,3.038
2021-10-20,3.038
2021-10-21,3.038
2021-10-22,3.038
2021-10-23,3.038
2021-10-24,3.038
2021-10-25,3.038
2021-10-26,3.038
2021-10-27,3.038
2021-10-28,3.038
2021-10-29,3.038
2021-10-30,3.038
2021-10-31,3.038
2021-11-01,3.038
2021-11-02,3.038
2021-11-03,3.038
2021-11-04,3.038
2021-11-05,3.038
2021-11-06,3.038
2021-11-07,3.038
2021-11-08,3.038
2021-11-09,3.038
2021-11-10,3.038
2021-11-11,3.038
2021-11-12,3.038
2021-11-13,3.038
2021-11-14,3.038
2021-11-15,3.038
2021-11-16,3.038
2021-11-17,3.038
2021-11-18,3.038
2021-11-19,3.038
2021-11-20,3.038
2021-11-21,3.038
2021-11-22,3.038
2021-11-23,3.038
2021-11-24,3.038
2021-11-25,3.038
2021-11-26,3.038
2021-11-27,3.038
2021-11-28,3.038
2021-11-29,3.038
2021-11-30,3.038
2021-12-01,3.038
2021-12-02,3.038
2021-12-03,3.038
2021-12-04,3.038
2021-12-05,3.038
2021-12-06,3.038
2021-12-07,3.038
2021-12-08,3.038
2021-12-09,3.038
2021-12-10,3.038
2021-12-11,3.038
2021-12-12,3.038
2021-12-13,3.038
2021-12-14,3.038
2021-12-15,3.038
2021-12-16,3.038
2021-12-17,3.038
2021-12-18,3.038
2021-12-19,3.038
2021-12-20,3.038
2021-12-21,3.038
2021-12-22,3.038
2021-12-23,3.038
2021-12-24,3.038
2021-12-25,3.038
2021-12-26,3.038
2021-12-27,3.038
2021-12-28,3.038
2021-12-29,3.038
2021-12-30,3.038
2021-12-31,3.038
2022-01-01,3.038
2022-01-02,3.038
2022-01-03,3.038
2022-01-04,3.038
2022-01-05,3.038
2022-01-06,3.038
2022-01-07,3.038
2022-01-08,3.038
2022-01-09,3.038
2022-01-10,3.038
2022-01-11,3.038
2022-01-12,3.038
2022-01-13,3.038
2022-01-14,3.038
2022-01-15,3.038
2022-01-16,3.038
2022-01-17,3.038
2022-01-18,3.038
2022-01-19,3.038
2022-01-20,3.038
2022-01-21,3.038
2022-01-22,3.038
2022-01-23,3.038
2022-01-24,3.038
2022-01-25,3.038
2022-01-26,3.038
2022-01-27,3.038
2022-01-28,3.038
2022-01-29,3.038
2022-01-30,3.038
2022-01-31,3.038
2022-02-01,3.038
2022-02-02,3.038
2022-02-03,3.038
2022-02-04,3.038
2022-02-05,3.038
2022-02-06,3.038
2022-02-07,3.038
2022-02-08,3.038
2022-02-09,2.004
2022-02-10,2.027
2022-02-11,2.019
2022-02-12,2.019
2022-02-13,2.019
2022-02-14,2.019
2022-02-15,1.923
2022-02-16,1.932
2022-02-17,1.974
2022-02-18,2.022
2022-02-19,2.022
2022-02-20,2.022
2022-02-21,2.022
2022-02-22,2.028
2022-02-23,2.077
2022-02-24,2.112
2022-02-25,2.008
2022-02-26,2.008
2022-02-27,2.008
2022-02-28,2.012
2022-03-01,2.095
2022-03-02,2.022
2022-03-03,2.034
2022-03-04,2.099
2022-03-05,2.099
2022-03-06,2.099
2022-03-07,2.244
2022-03-08,2.26
2022-03-09,2.14
2022-03-10,2.148
2022-03-11,2.172
2022-03-12,2.172
2022-03-13,2.172
2022-03-14,2.184
2022-03-15,2.176
2022-03-16,2.083
2022-03-17,2.049
2022-03-18,2.065
2022-03-19,2.065
2022-03-20,2.065
2022-03-21,2.068
2022-03-22,2.078
2022-03-23,2.127
2022-03-24,2.13
2022-03-25,2.141
2022-03-26,2.141
2022-03-27,2.141
2022-03-28,2.158
2022-03-29,2.081
2022-03-30,2.141
2022-03-31,2.203
2022-04-01,2.172
2022-04-02,2.172
2022-04-03,2.172
2022-04-04,2.18
2022-04-05,2.222
2022-04-06,2.297
2022-04-07,2.304
2022-04-08,2.332
2022-04-09,2.332
2022-04-10,2.332
2022-04-11,2.299
2022-04-12,2.292
2022-04-13,2.249
2022-04-14,2.272
2022-04-15,2.272
2022-04-16,2.272
2022-04-17,2.272
2022-04-18,2.264
2022-04-19,2.209
2022-04-20,1.967
2022-04-21,1.99
2022-04-22,2.05
2022-04-23,2.05
2022-04-24,2.05
2022-04-25,2.044
2022-04-26,2.111
2022-04-27,2.114
2022-04-28,2.098
2022-04-29,2.148
2022-04-30,2.148
2022-05-01,2.148
2022-05-02,2.153
2022-05-03,2.119
2022-05-04,2.038
2022-05-05,2.118
2022-05-06,2.169
2022-05-07,2.169
2022-05-08,2.169
2022-05-09,2.217
2022-05-10,2.266
2022-05-11,2.31
2022-05-12,2.296
2022-05-13,2.253
2022-05-14,2.253
2022-05-15,2.253
2022-05-16,2.276
2022-05-17,2.193
2022-05-18,2.24
2022-05-19,2.252
2022-05-20,2.267
2022-05-21,2.267
2022-05-22,2.267
2022-05-23,2.217
2022-05-24,2.253
2022-05-25,2.198
2022-05-26,2.163
2022-05-27,2.127
2022-05-28,2.127
2022-05-29,2.127
2022-05-30,2.127
2022-05-31,2.149
2022-06-01,2.172
2022-06-02,2.066
2022-06-03,2.078
2022-06-04,2.078
2022-06-05,2.078
2022-06-06,2.057
2022-06-07,2.021
2022-06-08,2.087
2022-06-09,2.104
2022-06-10,2.242
2022-06-11,2.242
2022-06-12,2.242
2022-06-13,2.354
2022-06-14,2.379
2022-06-15,2.375
2022-06-16,2.611
2022-06-17,2.572
2022-06-18,2.572
2022-06-19,2.572
2022-06-20,2.572
2022-06-21,2.561
2022-06-22,2.567
2022-06-23,2.596
2022-06-24,2.447
2022-06-25,2.447
2022-06-26,2.447
2022-06-27,2.431
2022-06-28,2.464
2022-06-29,2.497
2022-06-30,2.533
2022-07-01,2.589
2022-07-02,2.589
2022-07-03,2.589
2022-07-04,2.589
2022-07-05,2.638
2022-07-06,2.654
2022-07-07,2.559
2022-07-08,2.59
2022-07-09,2.59
2022-07-10,2.59
2022-07-11,2.596
2022-07-12,2.587
2022-07-13,2.589
2022-07-14,2.596
2022-07-15,2.52
2022-07-16,2.52
2022-07-17,2.52
2022-07-18,2.504
2022-07-19,2.373
2022-07-20,2.374
2022-07-21,2.354
2022-07-22,2.36
2022-07-23,2.36
2022-07-24,2.36
2022-07-25,2.325
2022-07-26,2.443
2022-07-27,2.349
2022-07-28,2.357
2022-07-29,2.353
2022-07-30,2.353
2022-07-31,2.353
2022-08-01,2.365
2022-08-02,2.414
2022-08-03,2.364
2022-08-04,2.354
2022-08-05,2.331
2022-08-06,2.331
2022-08-07,2.331
2022-08-08,2.305
2022-08-09,2.304
2022-08-10,2.219
2022-08-11,2.258
2022-08-12,2.074
2022-08-13,2.074
2022-08-14,2.074
2022-08-15,2.063
2022-08-16,2.05
2022-08-17,2.13
2022-08-18,2.114
2022-08-19,2.131
2022-08-20,2.131
2022-08-21,2.131
2022-08-22,2.218
2022-08-23,2.198
2022-08-24,2.212
2022-08-25,2.156
2022-08-26,2.256
2022-08-27,2.256
2022-08-28,2.256
2022-08-29,2.291
2022-08-30,2.297
2022-08-31,2.316
2022-09-01,2.346
2022-09-02,2.375
2022-09-03,2.375
2022-09-04,2.375
2022-09-05,2.375
2022-09-06,2.545
2022-09-07,2.43
2022-09-08,2.396
2022-09-09,2.343
2022-09-10,2.343
2022-09-11,2.343
2022-09-12,2.349
2022-09-13,2.501
2022-09-14,2.615
2022-09-15,2.653
2022-09-16,2.743
2022-09-17,2.743
2022-09-18,2.743
2022-09-19,2.664
2022-09-20,2.747
2022-09-21,2.845
2022-09-22,2.859
2022-09-23,2.969
2022-09-24,2.969
2022-09-25,2.969
2022-09-26,3.064
2022-09-27,3.251
2022-09-28,3.197
2022-09-29,3.295
2022-09-30,3.33
2022-10-01,3.33
2022-10-02,3.33
2022-10-03,3.116
2022-10-04,3.084
2022-10-05,3.164
2022-10-06,3.23
2022-10-07,3.408
2022-10-08,3.408
2022-10-09,3.408
2022-10-10,3.431
2022-10-11,3.454
2022-10-12,3.446
2022-10-13,3.395
2022-10-14,3.326
2022-10-15,3.326
2022-10-16,3.326
2022-10-17,3.167
2022-10-18,3.083
2022-10-19,3.179
2022-10-20,3.244
2022-10-21,3.161
2022-10-22,3.161
2022-10-23,3.161
2022-10-24,3.059
2022-10-25,2.959
2022-10-26,2.943
2022-10-27,2.944
2022-10-28,2.906
2022-10-29,2.906
2022-10-30,2.906
2022-10-31,2.917
2022-11-01,2.875
2022-11-02,3.712
2022-11-03,3.753
2022-11-04,3.705
2022-11-05,3.705
2022-11-06,3.705
2022-11-07,3.761
2022-11-08,3.76
2022-11-09,3.801
2022-11-10,3.424
2022-11-11,3.292
2022-11-12,3.292
2022-11-13,3.292
2022-11-14,3.283
2022-11-15,3.3
2022-11-16,3.353
2022-11-17,3.443
2022-11-18,3.389
2022-11-19,3.389
2022-11-20,3.389
2022-11-21,3.471
2022-11-22,3.311
2022-11-23,3.253
2022-11-24,3.253
2022-11-25,3.253
2022-11-26,3.253
2022-11-27,3.253
2022-11-28,3.369
2022-11-29,3.309
2022-11-30,3.186
2022-12-01,3.136
2022-12-02,3.094
2022-12-03,3.094
2022-12-04,3.094
2022-12-05,3.184
2022-12-06,3.27
2022-12-07,3.269
2022-12-08,3.255
2022-12-09,3.215
2022-12-10,3.215
2022-12-11,3.215
2022-12-12,3.178
2022-12-13,3.127
2022-12-14,3.177
2022-12-15,3.283
2022-12-16,3.271
2022-12-17,3.271
2022-12-18,3.271
2022-12-19,3.359
2022-12-20,3.294
2022-12-21,3.19
2022-12-22,3.325
2022-12-23,3.247
2022-12-24,3.247
2022-12-25,3.247
2022-12-26,3.247
2022-12-27,3.24
2022-12-28,3.341
2022-12-29,3.213
2022-12-30,3.243
2022-12-31,3.243
2023-01-01,3.243
2023-01-02,3.243
2023-01-03,3.223
2023-01-04,3.071
2023-01-05,3.045
2023-01-06,2.891
2023-01-07,2.891
2023-01-08,2.891
2023-01-09,2.893
2023-01-10,2.846
2023-01-11,2.841
2023-01-12,2.871
2023-01-13,2.837
2023-01-14,2.837
2023-01-15,2.837
2023-01-16,2.837
2023-01-17,2.868
2023-01-18,2.892
2023-01-19,2.937
2023-01-20,2.73
2023-01-21,2.73
2023-01-22,2.73
2023-01-23,2.675
2023-01-24,2.678
2023-01-25,2.685
2023-01-26,2.651
2023-01-27,2.634
2023-01-28,2.634
2023-01-29,2.634
2023-01-30,2.655
2023-01-31,2.59
2023-02-01,2.55
2023-02-02,2.463
2023-02-03,2.535
2023-02-04,2.535
2023-02-05,2.535
2023-02-06,2.596
2023-02-07,2.566
2023-02-08,2.638
2023-02-09,2.743
2023-02-10,2.77
2023-02-11,2.77
2023-02-12,2.77
2023-02-13,2.698
2023-02-14,2.714
2023-02-15,2.518
2023-02-16,2.539
2023-02-17,2.488
2023-02-18,2.488
2023-02-19,2.488
2023-02-20,2.488
2023-02-21,2.588
2023-02-22,2.544
2023-02-23,2.635
2023-02-24,2.592
2023-02-25,2.592
2023-02-26,2.592
2023-02-27,2.562
2023-02-28,2.54
2023-03-01,2.527
2023-03-02,2.52
2023-03-03,2.495
2023-03-04,2.495
2023-03-05,2.495
2023-03-06,2.584
2023-03-07,2.644
2023-03-08,2.629
2023-03-09,2.707
2023-03-10,2.796
2023-03-11,2.796
2023-03-12,2.796
2023-03-13,2.925
2023-03-14,2.828
2023-03-15,2.978
2023-03-16,2.917
2023-03-17,2.97
2023-03-18,2.97
2023-03-19,2.97
2023-03-20,2.916
2023-03-21,2.863
2023-03-22,2.962
2023-03-23,2.97
2023-03-24,2.919
2023-03-25,2.919
2023-03-26,2.919
2023-03-27,2.911
2023-03-28,2.862
2023-03-29,2.812
2023-03-30,2.795
2023-03-31,2.743
2023-04-01,2.743
2023-04-02,2.743
2023-04-03,2.754
2023-04-04,2.825
2023-04-05,2.847
2023-04-06,2.839
2023-04-07,2.839
2023-04-08,2.839
2023-04-09,2.839
2023-04-10,2.803
2023-04-11,2.782
2023-04-12,2.813
2023-04-13,2.779
2023-04-14,2.801
2023-04-15,2.801
2023-04-16,2.801
2023-04-17,2.777
2023-04-18,2.793
2023-04-19,2.802
2023-04-20,2.861
2023-04-21,2.889
2023-04-22,2.889
2023-04-23,2.889
2023-04-24,2.735
2023-04-25,2.868
2023-04-26,2.903
2023-04-27,2.845
2023-04-28,2.799
2023-04-29,2.799
2023-04-30,2.799
2023-05-01,2.78
2023-05-02,2.826
2023-05-03,2.847
2023-05-04,2.913
2023-05-05,2.8
2023-05-06,2.8
2023-05-07,2.8
2023-05-08,2.861
2023-05-09,2.901
2023-05-10,2.863
2023-05-11,2.87
2023-05-12,2.87
2023-05-13,2.87
2023-05-14,2.87
2023-05-15,2.813
2023-05-16,2.862
2023-05-17,2.806
2023-05-18,2.808
2023-05-19,2.846
2023-05-20,2.846
2023-05-21,2.846
2023-05-22,2.822
2023-05-23,2.85
2023-05-24,2.878
2023-05-25,2.938
2023-05-26,2.913
2023-05-27,2.913
2023-05-28,2.913
2023-05-29,2.913
2023-05-30,2.948
2023-05-31,3.037
2023-06-01,3.015
2023-06-02,2.811
2023-06-03,2.811
2023-06-04,2.811
2023-06-05,2.852
2023-06-06,2.766
2023-06-07,2.734
2023-06-08,2.785
2023-06-09,2.823
2023-06-10,2.823
2023-06-11,2.823
2023-06-12,2.814
2023-06-13,2.742
2023-06-14,2.775
2023-06-15,2.737
2023-06-16,2.744
2023-06-17,2.744
2023-06-18,2.744
2023-06-19,2.744
2023-06-20,2.775
2023-06-21,2.815
2023-06-22,2.839
