Column Name,Index
PEABB SS Equity VOLUME,895
SWEDA SS Equity OPEN,896
SWEDA SS Equity HIGH,897
SWEDA SS Equity LOW,898
SWEDA SS Equity LAST,899
SWEDA SS Equity VOLUME,900
VOLVB SS Equity OPEN,901
VOLVB SS Equity HIGH,902
VOLVB SS Equity LOW,903
VOLVB SS Equity LAST,904
VOLVB SS Equity VOLUME,905
DOKA SW Equity OPEN,906
DOKA SW Equity HIGH,907
DOKA SW Equity LOW,908
DOKA SW Equity LAST,909
DOKA SW Equity VOLUME,910
ROG SW Equity OPEN,911
ROG SW Equity HIGH,912
ROG SW Equity LOW,913
ROG SW Equity LAST,914
ROG SW Equity VOLUME,915
SGSN SW Equity OPEN,916
SGSN SW Equity HIGH,917
SGSN SW Equity LOW,918
SGSN SW Equity LAST,919
SGSN SW Equity VOLUME,920
ADVANC TB Equity OPEN,921
ADVANC TB Equity HIGH,922
ADVANC TB Equity LOW,923
ADVANC TB Equity LAST,924
ADVANC TB Equity VOLUME,925
INTUCH TB Equity OPEN,926
INTUCH TB Equity HIGH,927
INTUCH TB Equity LOW,928
INTUCH TB Equity LAST,929
INTUCH TB Equity VOLUME,930
CCOLA TI Equity OPEN,931
CCOLA TI Equity HIGH,932
CCOLA TI Equity LOW,933
CCOLA TI Equity LAST,934
CCOLA TI Equity VOLUME,935
PGSUS TI Equity OPEN,936
PGSUS TI Equity HIGH,937
PGSUS TI Equity LOW,938
PGSUS TI Equity LAST,939
PGSUS TI Equity VOLUME,940
2439 TT Equity OPEN,941
2439 TT Equity HIGH,942
2439 TT Equity LOW,943
2439 TT Equity LAST,944
2439 TT Equity VOLUME,945
5871 TT Equity OPEN,946
5871 TT Equity HIGH,947
5871 TT Equity LOW,948
5871 TT Equity LAST,949
5871 TT Equity VOLUME,950
5904 TT Equity OPEN,951
5904 TT Equity HIGH,952
5904 TT Equity LOW,953
5904 TT Equity LAST,954
5904 TT Equity VOLUME,955
6488 TT Equity OPEN,956
6488 TT Equity HIGH,957
6488 TT Equity LOW,958
6488 TT Equity LAST,959
6488 TT Equity VOLUME,960
6669 TT Equity OPEN,961
6669 TT Equity HIGH,962
6669 TT Equity LOW,963
6669 TT Equity LAST,964
6669 TT Equity VOLUME,965
8436 TT Equity OPEN,966
8436 TT Equity HIGH,967
8436 TT Equity LOW,968
8436 TT Equity LAST,969
8436 TT Equity VOLUME,970
8464 TT Equity OPEN,971
8464 TT Equity HIGH,972
8464 TT Equity LOW,973
8464 TT Equity LAST,974
8464 TT Equity VOLUME,975
9910 TT Equity OPEN,976
9910 TT Equity HIGH,977
9910 TT Equity LOW,978
9910 TT Equity LAST,979
9910 TT Equity VOLUME,980
1812209D US Equity OPEN,981
1812209D US Equity HIGH,982
1812209D US Equity LOW,983
1812209D US Equity LAST,984
1812209D US Equity VOLUME,985
2061517D US Equity OPEN,986
2061517D US Equity HIGH,987
2061517D US Equity LOW,988
2061517D US Equity LAST,989
2061517D US Equity VOLUME,990
9993232D US Equity OPEN,991
9993232D US Equity HIGH,992
9993232D US Equity LOW,993
9993232D US Equity LAST,994
9993232D US Equity VOLUME,995
AAPL US Equity OPEN,996
AAPL US Equity HIGH,997
AAPL US Equity LOW,998
AAPL US Equity LAST,999
AAPL US Equity VOLUME,1000
AER US Equity OPEN,1001
AER US Equity HIGH,1002
AER US Equity LOW,1003
AER US Equity LAST,1004
AER US Equity VOLUME,1005
ALLE US Equity OPEN,1006
ALLE US Equity HIGH,1007
ALLE US Equity LOW,1008
ALLE US Equity LAST,1009
ALLE US Equity VOLUME,1010
AMGN US Equity OPEN,1011
AMGN US Equity HIGH,1012
AMGN US Equity LOW,1013
AMGN US Equity LAST,1014
AMGN US Equity VOLUME,1015
AWI US Equity OPEN,1016
AWI US Equity HIGH,1017
AWI US Equity LOW,1018
AWI US Equity LAST,1019
AWI US Equity VOLUME,1020
BAH US Equity OPEN,1021
BAH US Equity HIGH,1022
BAH US Equity LOW,1023
BAH US Equity LAST,1024
BAH US Equity VOLUME,1025
BKNG US Equity OPEN,1026
BKNG US Equity HIGH,1027
BKNG US Equity LOW,1028
BKNG US Equity LAST,1029
BKNG US Equity VOLUME,1030
BURL US Equity OPEN,1031
BURL US Equity HIGH,1032
BURL US Equity LOW,1033
BURL US Equity LAST,1034
BURL US Equity VOLUME,1035
BWXT US Equity OPEN,1036
BWXT US Equity HIGH,1037
BWXT US Equity LOW,1038
BWXT US Equity LAST,1039
BWXT US Equity VOLUME,1040
CDW US Equity OPEN,1041
CDW US Equity HIGH,1042
CDW US Equity LOW,1043
CDW US Equity LAST,1044
CDW US Equity VOLUME,1045
CLX US Equity OPEN,1046
CLX US Equity HIGH,1047
CLX US Equity LOW,1048
CLX US Equity LAST,1049
CLX US Equity VOLUME,1050
CSIQ US Equity OPEN,1051
CSIQ US Equity HIGH,1052
CSIQ US Equity LOW,1053
CSIQ US Equity LAST,1054
CSIQ US Equity VOLUME,1055
CTXS US Equity OPEN,1056
CTXS US Equity HIGH,1057
CTXS US Equity LOW,1058
CTXS US Equity LAST,1059
CTXS US Equity VOLUME,1060
EVTC US Equity OPEN,1061
EVTC US Equity HIGH,1062
EVTC US Equity LOW,1063
EVTC US Equity LAST,1064
EVTC US Equity VOLUME,1065
FDS US Equity OPEN,1066
FDS US Equity HIGH,1067
FDS US Equity LOW,1068
FDS US Equity LAST,1069
FDS US Equity VOLUME,1070
FICO US Equity OPEN,1071
FICO US Equity HIGH,1072
FICO US Equity LOW,1073
FICO US Equity LAST,1074
FICO US Equity VOLUME,1075
FUN US Equity OPEN,1076
FUN US Equity HIGH,1077
FUN US Equity LOW,1078
FUN US Equity LAST,1079
FUN US Equity VOLUME,1080
GRA US Equity OPEN,1081
GRA US Equity HIGH,1082
GRA US Equity LOW,1083
GRA US Equity LAST,1084
GRA US Equity VOLUME,1085
HSY US Equity OPEN,1086
HSY US Equity HIGH,1087
HSY US Equity LOW,1088
HSY US Equity LAST,1089
HSY US Equity VOLUME,1090
ITW US Equity OPEN,1091
ITW US Equity HIGH,1092
ITW US Equity LOW,1093
ITW US Equity LAST,1094
ITW US Equity VOLUME,1095
KLAC US Equity OPEN,1096
KLAC US Equity HIGH,1097
KLAC US Equity LOW,1098
KLAC US Equity LAST,1099
KLAC US Equity VOLUME,1100
LGND US Equity OPEN,1101
LGND US Equity HIGH,1102
LGND US Equity LOW,1103
LGND US Equity LAST,1104
LGND US Equity VOLUME,1105
LLY US Equity OPEN,1106
LLY US Equity HIGH,1107
LLY US Equity LOW,1108
LLY US Equity LAST,1109
LLY US Equity VOLUME,1110
LMT US Equity OPEN,1111
LMT US Equity HIGH,1112
LMT US Equity LOW,1113
LMT US Equity LAST,1114
LMT US Equity VOLUME,1115
LOW US Equity OPEN,1116
LOW US Equity HIGH,1117
LOW US Equity LOW,1118
LOW US Equity LAST,1119
LOW US Equity VOLUME,1120
LPLA US Equity OPEN,1121
LPLA US Equity HIGH,1122
LPLA US Equity LOW,1123
LPLA US Equity LAST,1124
LPLA US Equity VOLUME,1125
MA US Equity OPEN,1126
MA US Equity HIGH,1127
MA US Equity LOW,1128
MA US Equity LAST,1129
MA US Equity VOLUME,1130
MANH US Equity OPEN,1131
MANH US Equity HIGH,1132
MANH US Equity LOW,1133
MANH US Equity LAST,1134
MANH US Equity VOLUME,1135
MAR US Equity OPEN,1136
MAR US Equity HIGH,1137
MAR US Equity LOW,1138
MAR US Equity LAST,1139
MAR US Equity VOLUME,1140
MCO US Equity OPEN,1141
MCO US Equity HIGH,1142
MCO US Equity LOW,1143
MCO US Equity LAST,1144
MCO US Equity VOLUME,1145
MED US Equity OPEN,1146
MED US Equity HIGH,1147
MED US Equity LOW,1148
MED US Equity LAST,1149
MED US Equity VOLUME,1150
MTD US Equity OPEN,1151
MTD US Equity HIGH,1152
MTD US Equity LOW,1153
MTD US Equity LAST,1154
MTD US Equity VOLUME,1155
NKE US Equity OPEN,1156
NKE US Equity HIGH,1157
NKE US Equity LOW,1158
NKE US Equity LAST,1159
NKE US Equity VOLUME,1160
NRC US Equity OPEN,1161
NRC US Equity HIGH,1162
NRC US Equity LOW,1163
NRC US Equity LAST,1164
NRC US Equity VOLUME,1165
NSP US Equity OPEN,1166
NSP US Equity HIGH,1167
NSP US Equity LOW,1168
NSP US Equity LAST,1169
NSP US Equity VOLUME,1170
NTAP US Equity OPEN,1171
NTAP US Equity HIGH,1172
NTAP US Equity LOW,1173
NTAP US Equity LAST,1174
NTAP US Equity VOLUME,1175
OMC US Equity OPEN,1176
OMC US Equity HIGH,1177
OMC US Equity LOW,1178
OMC US Equity LAST,1179
OMC US Equity VOLUME,1180
ORLY US Equity OPEN,1181
ORLY US Equity HIGH,1182
ORLY US Equity LOW,1183
ORLY US Equity LAST,1184
ORLY US Equity VOLUME,1185
PEP US Equity OPEN,1186
PEP US Equity HIGH,1187
PEP US Equity LOW,1188
PEP US Equity LAST,1189
PEP US Equity VOLUME,1190
POOL US Equity OPEN,1191
POOL US Equity HIGH,1192
POOL US Equity LOW,1193
POOL US Equity LAST,1194
POOL US Equity VOLUME,1195
QCOM US Equity OPEN,1196
QCOM US Equity HIGH,1197
QCOM US Equity LOW,1198
QCOM US Equity LAST,1199
QCOM US Equity VOLUME,1200
RACE US Equity OPEN,1201
RACE US Equity HIGH,1202
RACE US Equity LOW,1203
RACE US Equity LAST,1204
RACE US Equity VOLUME,1205
RHP US Equity OPEN,1206
RHP US Equity HIGH,1207
RHP US Equity LOW,1208
RHP US Equity LAST,1209
RHP US Equity VOLUME,1210
ROK US Equity OPEN,1211
ROK US Equity HIGH,1212
ROK US Equity LOW,1213
ROK US Equity LAST,1214
ROK US Equity VOLUME,1215
ROST US Equity OPEN,1216
ROST US Equity HIGH,1217
ROST US Equity LOW,1218
ROST US Equity LAST,1219
ROST US Equity VOLUME,1220
SMG US Equity OPEN,1221
SMG US Equity HIGH,1222
SMG US Equity LOW,1223
SMG US Equity LAST,1224
SMG US Equity VOLUME,1225
SPG US Equity OPEN,1226
SPG US Equity HIGH,1227
SPG US Equity LOW,1228
SPG US Equity LAST,1229
SPG US Equity VOLUME,1230
SPGI US Equity OPEN,1231
SPGI US Equity HIGH,1232
SPGI US Equity LOW,1233
SPGI US Equity LAST,1234
SPGI US Equity VOLUME,1235
STX US Equity OPEN,1236
STX US Equity HIGH,1237
STX US Equity LOW,1238
STX US Equity LAST,1239
STX US Equity VOLUME,1240
SYY US Equity OPEN,1241
SYY US Equity HIGH,1242
SYY US Equity LOW,1243
SYY US Equity LAST,1244
SYY US Equity VOLUME,1245
TJX US Equity OPEN,1246
TJX US Equity HIGH,1247
TJX US Equity LOW,1248
TJX US Equity LAST,1249
TJX US Equity VOLUME,1250
TPL US Equity OPEN,1251
TPL US Equity HIGH,1252
TPL US Equity LOW,1253
TPL US Equity LAST,1254
TPL US Equity VOLUME,1255
TPX US Equity OPEN,1256
TPX US Equity HIGH,1257
TPX US Equity LOW,1258
TPX US Equity LAST,1259
TPX US Equity VOLUME,1260
TX US Equity OPEN,1261
TX US Equity HIGH,1262
TX US Equity LOW,1263
TX US Equity LAST,1264
TX US Equity VOLUME,1265
TXN US Equity OPEN,1266
TXN US Equity HIGH,1267
TXN US Equity LOW,1268
TXN US Equity LAST,1269
TXN US Equity VOLUME,1270
UPS US Equity OPEN,1271
UPS US Equity HIGH,1272
UPS US Equity LOW,1273
UPS US Equity LAST,1274
UPS US Equity VOLUME,1275
VMW US Equity OPEN,1276
VMW US Equity HIGH,1277
VMW US Equity LOW,1278
VMW US Equity LAST,1279
VMW US Equity VOLUME,1280
VNO US Equity OPEN,1281
VNO US Equity HIGH,1282
VNO US Equity LOW,1283
VNO US Equity LAST,1284
VNO US Equity VOLUME,1285
VRTX US Equity OPEN,1286
VRTX US Equity HIGH,1287
VRTX US Equity LOW,1288
VRTX US Equity LAST,1289
VRTX US Equity VOLUME,1290
WAT US Equity OPEN,1291
WAT US Equity HIGH,1292
WAT US Equity LOW,1293
WAT US Equity LAST,1294
WAT US Equity VOLUME,1295
ZTS US Equity OPEN,1296
ZTS US Equity HIGH,1297
ZTS US Equity LOW,1298
ZTS US Equity LAST,1299
ZTS US Equity VOLUME,1300
TCB VN Equity OPEN,1301
TCB VN Equity HIGH,1302
TCB VN Equity LOW,1303
TCB VN Equity LAST,1304
TCB VN Equity VOLUME,1305
VHM VN Equity OPEN,1306
VHM VN Equity HIGH,1307
VHM VN Equity LOW,1308
VHM VN Equity LAST,1309
VHM VN Equity VOLUME,1310
